
[00:00:00.000 --> 00:00:01.900]  在分享今天的信息之先
[00:23:43.500 --> 00:23:48.500]  即使神一次又一次的心願
[00:23:48.500 --> 00:23:52.500]  即使神一次又一次差遣先知
[00:23:52.500 --> 00:23:57.500]  去到他們的當中去宣告神的訊息
[00:23:57.500 --> 00:24:00.500]  去宣告神的警告
[00:24:00.500 --> 00:24:04.500]  期望他們能夠快快悔改
[00:24:04.500 --> 00:24:07.500]  回轉歸向神
[00:24:07.500 --> 00:24:11.500]  但是他們卻選擇不聽
[00:24:11.500 --> 00:24:13.500]  選擇拒絕
[00:24:13.500 --> 00:24:21.500]  甚至將神差遣來的先知置諸死地
[00:24:21.500 --> 00:24:23.500]  因著他們的搏抑
[00:24:23.500 --> 00:24:25.500]  不聽神的訊息
[00:24:25.500 --> 00:24:31.500]  帶來的結果是亡國被奴
[00:24:31.500 --> 00:24:36.500]  但是他們學不學到當中的功課呢?
[00:24:36.500 --> 00:24:39.500]  當我們看到法利塞人的奸攪
[00:24:39.500 --> 00:24:40.500]  他們的謊言
[00:24:40.500 --> 00:24:46.500]  我們知道他們並沒有學到教訓
[00:24:46.500 --> 00:24:50.500]  他們並沒有學到上帝要他們學的功課
[00:24:50.500 --> 00:24:54.500]  實在是十分的可悲
[00:24:54.500 --> 00:24:56.500]  他們第二宗的罪是
[00:24:56.500 --> 00:24:59.500]  「我多次願意聚集你的兒女
[00:24:59.500 --> 00:25:04.500]  好像毛雞把小雞聚集在翅膀底下
[00:25:04.500 --> 00:25:08.500]  只是你們不願意」
[00:25:08.500 --> 00:25:14.500]  在這裡耶穌將自己比作一隻毛雞
[00:25:14.500 --> 00:25:19.500]  大家有沒有玩過麻鷹捉小雞呢?
[00:25:19.500 --> 00:25:23.500]  有沒有做過母雞呢?
[00:25:23.500 --> 00:25:27.500]  通常做母雞都是選一些比較大隻
[00:25:27.500 --> 00:25:30.500]  比較肥的人去做
[00:25:30.500 --> 00:25:35.500]  因為要保護牠身後的小雞
[00:25:35.500 --> 00:25:41.500]  在這裡耶穌就是下決心
[00:25:41.500 --> 00:25:52.500]  即使要死都要保護牠身後的小雞的那一位
[00:25:52.500 --> 00:25:56.500]  耶穌祂期望伸出祂的翅膀
[00:25:56.500 --> 00:26:02.500]  去保護、去守護祂所愛的子民
[00:26:02.500 --> 00:26:06.500]  就是這一群以色列人
[00:26:06.500 --> 00:26:12.500]  但卻是一次又一次的失敗被拒絕
[00:26:12.500 --> 00:26:15.500]  原因是什麼呢?
[00:26:15.500 --> 00:26:17.500]  因為這一群宗教領袖
[00:26:17.500 --> 00:26:19.500]  這一群假先知
[00:26:19.500 --> 00:26:23.500]  他們向以色列人作出假的教導
[00:26:23.500 --> 00:26:27.500]  以至以色列人的選擇並不是跟隨神
[00:26:27.500 --> 00:26:33.500]  反而是跟隨這些敗壞的宗教領袖和假先知
[00:26:33.500 --> 00:26:36.500]  他們拒絕真先知的信息
[00:26:36.500 --> 00:26:40.500]  拒絕神所差遣來幫助他們的先知
[00:26:40.500 --> 00:26:44.500]  他們拒絕跟隨神
[00:26:44.500 --> 00:26:48.500]  他們不願意回歸到神的翅膀之下
[00:26:48.500 --> 00:26:52.500]  他們不願意接受神的保護
[00:26:52.500 --> 00:26:56.500]  換來的就是慘痛的結局
[00:26:56.500 --> 00:26:59.500]  這個慘痛的結局就是
[00:26:59.500 --> 00:27:06.500]  「看!你們的家成為方牆留給你們」
[00:27:06.500 --> 00:27:12.500]  方牆代表著眼前一切興旺平安的情況
[00:27:12.500 --> 00:27:17.500]  這些日子都不會再有了
[00:27:17.500 --> 00:27:20.500]  因為會發生戰爭
[00:27:20.500 --> 00:27:28.500]  戰爭帶來的就是退換、敗瓦、家園、盡毀
[00:27:28.500 --> 00:27:36.500]  取而代之是一片方牆、荒涼、悲慘的景況
[00:27:36.500 --> 00:27:43.500]  主耶穌在這裡開始揭示耶路撒冷悲慘的結局
[00:27:43.500 --> 00:27:46.500]  事實上在《路加福音》裡
[00:27:46.500 --> 00:27:52.500]  一共有三次記載耶穌對耶路撒冷所發出的哀歌
[00:27:52.500 --> 00:27:57.500]  今天的經文是第一次記載主的哀歌
[00:27:57.500 --> 00:28:01.500]  當中講述耶路撒冷
[00:28:01.500 --> 00:28:08.500]  這個聖子民的家會成為方牆
[00:28:08.500 --> 00:28:15.500]  然後第二次出現在19章41至44節
[00:28:15.500 --> 00:28:16.500]  主的哀歌裡說
[00:28:16.500 --> 00:28:23.500]  「你的受敵必捉起土雷周圍環繞你
[00:28:23.500 --> 00:28:26.500]  四面困住你
[00:28:26.500 --> 00:28:29.500]  並要掃滅你和你裡頭的兒女
[00:28:29.500 --> 00:28:34.500]  連一塊石頭也不留在石頭上」
[00:28:34.500 --> 00:28:41.500]  在這裏主的哀歌描述耶路撒冷將會遭受受敵的攻擊
[00:28:41.500 --> 00:28:46.500]  當中的建築物會盡毀
[00:28:46.500 --> 00:28:52.500]  一塊石頭也不會留在另一塊石頭之上
[00:28:52.500 --> 00:28:56.500]  而第三次的哀歌
[00:28:56.500 --> 00:29:01.500]  耶穌提到在這裏沒有一塊石頭留在石頭上
[00:29:01.500 --> 00:29:04.500]  不被拆毀了
[00:29:04.500 --> 00:29:09.500]  這裏所指的是聖殿將要被毀
[00:29:09.500 --> 00:29:12.500]  而23節裏提到
[00:29:12.500 --> 00:29:16.500]  將有大災難降在這地方
[00:29:16.500 --> 00:29:22.500]  亦有震怒臨到百姓當中
[00:29:22.500 --> 00:29:30.500]  這節的經文就是看到耶路撒冷將會有大災難的發生
[00:29:30.500 --> 00:29:34.500]  在這裏這三次的哀歌
[00:29:34.500 --> 00:29:39.500]  表達出耶路撒冷和聖殿
[00:29:39.500 --> 00:29:46.500]  都是會被毀的悲慘結局
[00:29:46.500 --> 00:29:52.500]  試想像在耶穌的心裏是怎樣想呢?
[00:29:52.500 --> 00:29:56.500]  聖城、聖殿都是神所揀選
[00:29:56.500 --> 00:30:02.500]  祂要住在其中保護祂的子民的地方
[00:30:02.500 --> 00:30:05.500]  但是因著神子民的勃逆
[00:30:05.500 --> 00:30:08.500]  祂要審判這個城
[00:30:08.500 --> 00:30:11.500]  祂要審判祂所愛的子民
[00:30:11.500 --> 00:30:17.500]  以至到帶來悲慘的結局
[00:30:17.500 --> 00:30:21.500]  耶穌為祂所愛的人
[00:30:21.500 --> 00:30:25.500]  為祂所愛的這個地方、這個城市
[00:30:25.500 --> 00:30:31.500]  哀哭、發出哀歌
[00:30:31.500 --> 00:30:40.500]  事實上在最後當主的哀歌去到最後的時候
[00:30:40.500 --> 00:30:43.500]  三十五節那裏說
[00:30:43.500 --> 00:30:48.500]  我告訴你們從今以後你們不得再見我
[00:30:48.500 --> 00:30:50.500]  直等到你們說
[00:30:50.500 --> 00:30:56.500]  奉主明來的是應當稱頌的
[00:30:56.500 --> 00:31:00.500]  在這裏我們發現
[00:31:00.500 --> 00:31:05.500]  原來耶穌的心懷是很期望
[00:31:05.500 --> 00:31:10.500]  很想等待法利塞人他們的迴轉
[00:31:10.500 --> 00:31:20.500]  在上述的三次關於主的哀歌的表達裏
[00:31:20.500 --> 00:31:25.500]  其實是一次又一次地去呈現出
[00:31:25.500 --> 00:31:34.500]  耶穌祂對這班法利塞人、這班宗教領袖那種哀動的程度
[00:31:34.500 --> 00:31:39.500]  情緒上的表達都是越來越強烈
[00:31:39.500 --> 00:31:45.500]  所以耶穌祂的目的乃是要希望透過這個哀歌
[00:31:45.500 --> 00:31:54.500]  去讓以色列人、讓這班法利塞人可以迴轉歸向神
[00:31:54.500 --> 00:31:56.500]  因此來到這一句說話
[00:31:56.500 --> 00:32:00.500]  祂仍然是帶著這一種等待
[00:32:00.500 --> 00:32:03.500]  直等到你們說
[00:32:03.500 --> 00:32:09.500]  奉主明來的是應當稱頌的
[00:32:09.500 --> 00:32:12.500]  這句說話我們很熟悉
[00:32:12.500 --> 00:32:15.500]  因為在中暑節裏面
[00:32:15.500 --> 00:32:19.500]  一班門徒同樣是大聲讚美神
[00:32:19.500 --> 00:32:22.500]  去說出這一句說話
[00:32:22.500 --> 00:32:27.500]  奉主明來的是應當稱頌的
[00:32:27.500 --> 00:32:29.500]  但很可惜的是
[00:32:29.500 --> 00:32:34.500]  這一班是耶穌的門徒
[00:32:34.500 --> 00:32:37.500]  法利塞人的回應卻是
[00:32:37.500 --> 00:32:41.500]  夫子,責備你的門徒吧
[00:32:41.500 --> 00:32:44.500]  在法利塞人的口中
[00:32:44.500 --> 00:32:52.500]  並沒有聽到他們向耶穌發出稱讚
[00:32:52.500 --> 00:33:01.500]  反而是要去請耶穌責備說這番說話的門徒
[00:33:01.500 --> 00:33:07.500]  法利塞人的心實在是很硬
[00:33:10.500 --> 00:33:16.500]  當我們仔細去看路加福音的時候
[00:33:16.500 --> 00:33:19.500]  我們發覺一開始
[00:33:19.500 --> 00:33:24.500]  施贈約翰就是傳悔改的贈禮
[00:33:24.500 --> 00:33:27.500]  後來耶穌在約翰坐牢之後
[00:33:27.500 --> 00:33:29.500]  祂就出來傳道
[00:33:29.500 --> 00:33:32.500]  祂接續約翰的工作
[00:33:32.500 --> 00:33:36.500]  繼續去傳悔改的福音
[00:33:36.500 --> 00:33:40.500]  但是法利塞人一直拒絕祂
[00:33:40.500 --> 00:33:43.500]  我們在七章三十節裡面
[00:33:43.500 --> 00:33:45.500]  讀到這一節的經文
[00:33:45.500 --> 00:33:48.500]  說到法利塞人和律法師
[00:33:48.500 --> 00:33:52.500]  沒有受過約翰的贈
[00:33:52.500 --> 00:33:55.500]  約翰的贈是一個悔改的贈禮
[00:33:55.500 --> 00:33:57.500]  在這裡清楚地表明
[00:33:57.500 --> 00:34:01.500]  這一班法利塞人並沒有悔改
[00:34:01.500 --> 00:34:07.500]  他們為自己廢棄了神的旨意
[00:34:07.500 --> 00:34:10.500]  他們自以為自己是行神的旨意
[00:34:10.500 --> 00:34:12.500]  遵守神的道
[00:34:12.500 --> 00:34:15.500]  但是其實不然
[00:34:15.500 --> 00:34:18.500]  他們所做的只是背棄神的約
[00:34:18.500 --> 00:34:20.500]  背棄神的旨意
[00:34:20.500 --> 00:34:24.500]  因為他們不願意悔改
[00:34:24.500 --> 00:34:28.500]  回轉歸向神
[00:34:28.500 --> 00:34:31.500]  愛的反面是恨
[00:34:31.500 --> 00:34:35.500]  但是耶穌卻是愛我們到底
[00:34:35.500 --> 00:34:37.500]  祂的愛過是為這一班
[00:34:37.500 --> 00:34:41.500]  不願意悔改的法利塞人去發出
[00:34:41.500 --> 00:34:43.500]  祂帶著無比的愛
[00:34:43.500 --> 00:34:46.500]  來呼喚他們你們悔改
[00:34:46.500 --> 00:34:48.500]  你們不要再去拒絕
[00:34:48.500 --> 00:34:51.500]  這個悔改的訊息了
[00:34:51.500 --> 00:34:54.500]  耶穌祂所發出的愛過
[00:34:54.500 --> 00:34:56.500]  並不是責備
[00:34:56.500 --> 00:35:00.500]  而是充分表達祂對這一班人的悲哀
[00:35:00.500 --> 00:35:01.500]  因為祂知道
[00:35:01.500 --> 00:35:06.500]  祂很清楚知道他們的終局就是滅亡
[00:35:06.500 --> 00:35:10.500]  祂是真心真意去愛這一班
[00:35:10.500 --> 00:35:14.500]  不可愛的法利塞人
[00:35:14.500 --> 00:35:16.500]  祂想他們好
[00:35:16.500 --> 00:35:20.500]  祂想他們從這個滅亡的結局
[00:35:20.500 --> 00:35:21.500]  被扭轉過來
[00:35:21.500 --> 00:35:23.500]  被挽回過來
[00:35:23.500 --> 00:35:29.500]  重新再一次藏在耶穌的翅膀底下
[00:35:29.500 --> 00:35:32.500]  接受耶穌的福音
[00:35:32.500 --> 00:35:36.500]  接受耶穌的保護
[00:35:36.500 --> 00:35:41.500]  因此耶穌才一次又一次
[00:35:41.500 --> 00:35:43.500]  向耶路撒冷
[00:35:43.500 --> 00:35:45.500]  向這一班的法利塞人
[00:35:45.500 --> 00:35:52.500]  來發出愛過的訊息
[00:35:52.500 --> 00:35:54.500]  今天我們明不明白
[00:35:54.500 --> 00:35:58.500]  主耶穌的心情呢?
[00:35:58.500 --> 00:36:00.500]  今天我們聽不聽到
[00:36:00.500 --> 00:36:06.500]  主耶穌基督向我們發出的呼喚呢?
[00:36:06.500 --> 00:36:11.500]  假如你今天還沒有接受耶穌基督的話
[00:36:11.500 --> 00:36:16.500]  今天耶穌基督等候你打開心門
[00:36:16.500 --> 00:36:20.500]  去接受祂成為你生命的主
[00:36:20.500 --> 00:36:22.500]  祂向你呼喚
[00:36:22.500 --> 00:36:24.500]  盼望你能夠悔改
[00:36:24.500 --> 00:36:28.500]  迴轉歸向神
[00:36:28.500 --> 00:36:32.500]  假如你已經是基督徒
[00:36:32.500 --> 00:36:38.500]  你是已經接受耶穌基督成為你生命的主
[00:36:38.500 --> 00:36:40.500]  但我們都知道
[00:36:40.500 --> 00:36:47.500]  我們仍然活在罪惡過犯的當中
[00:36:47.500 --> 00:36:49.500]  在這個禦苦期的裏面
[00:36:49.500 --> 00:36:51.500]  在今天的經文裏面
[00:36:51.500 --> 00:36:54.500]  再一次提醒我們
[00:36:54.500 --> 00:36:57.500]  我們都是罪人
[00:36:57.500 --> 00:37:00.500]  我們和這一班法利塞人
[00:37:00.500 --> 00:37:04.500]  其實都不是有太大的分別
[00:37:04.500 --> 00:37:08.500]  盼望我們能夠聽到主耶穌的呼喚
[00:37:08.500 --> 00:37:11.500]  我們再一次來到耶穌基督的庚前
[00:37:11.500 --> 00:37:13.500]  我們俯伏在祂的面前
[00:37:13.500 --> 00:37:15.500]  向祂去承認
[00:37:15.500 --> 00:37:19.500]  我們都是軟弱的罪人
[00:37:19.500 --> 00:37:22.500]  主耶穌希望我們能夠迴轉
[00:37:22.500 --> 00:37:25.500]  能夠去到祂的面前
[00:37:25.500 --> 00:37:26.500]  自卑
[00:37:26.500 --> 00:37:27.500]  禱告
[00:37:27.500 --> 00:37:29.500]  尋求祂的面
[00:37:29.500 --> 00:37:32.500]  轉來我們的惡行
[00:37:32.500 --> 00:37:36.500]  以致到祂會按著祂所應許的
[00:37:36.500 --> 00:37:39.500]  去聽我們每一個人的禱告
[00:37:39.500 --> 00:37:42.500]  去醫治我們
[00:37:42.500 --> 00:37:45.500]  醫治我們的心靈
[00:37:45.500 --> 00:37:49.500]  醫治我們所住的地方
[00:37:49.500 --> 00:37:53.500]  盼望主的哀歌
[00:37:53.500 --> 00:37:57.500]  不是成為我們對自己的責備
[00:37:57.500 --> 00:38:02.500]  乃是成為我們再一次被主去呼召
[00:38:02.500 --> 00:38:06.500]  回到祂的翅膀底下
[00:38:06.500 --> 00:38:08.500]  由祂來陰彼我們
[00:38:08.500 --> 00:38:10.500]  保護我們
[00:38:10.500 --> 00:38:13.500]  讓我們能夠在祂的保護之下
[00:38:13.500 --> 00:38:16.500]  繼續在這個世代裡
[00:38:16.500 --> 00:38:18.500]  為祂作炎
[00:38:18.500 --> 00:38:20.500]  為祂作光
[00:38:20.500 --> 00:38:23.500]  去將更多的人焦醉
[00:38:23.500 --> 00:38:26.500]  聚集到祂的翅膀底下
[00:38:26.500 --> 00:38:30.500]  在這個地上去成就神的國
[00:38:30.500 --> 00:38:37.500]  讓我們一起低頭同心禱告
[00:38:37.500 --> 00:38:40.500]  愛我們到底的主耶穌基督
[00:38:40.500 --> 00:38:42.500]  我們再一次
[00:38:42.500 --> 00:38:45.500]  俯伏在祢的庚前
[00:38:45.500 --> 00:38:48.500]  祈求主祢的靈
[00:38:48.500 --> 00:38:51.500]  臨在我們每一個人的心中
[00:38:51.500 --> 00:38:55.500]  主我們今天聽到祢的哀歌
[00:38:55.500 --> 00:38:58.500]  不是單單向耶路撒冷發出的
[00:38:58.500 --> 00:39:03.500]  祢是向我們每一個人來發出的哀歌
[00:39:03.500 --> 00:39:05.500]  因為我們都是軟弱
[00:39:05.500 --> 00:39:06.500]  我們都是罪人
[00:39:06.500 --> 00:39:09.500]  我們都有很多得罪祢的地方
[00:39:09.500 --> 00:39:10.500]  祢不起悅的地方
[00:39:10.500 --> 00:39:12.500]  求主祢的憐憫
[00:39:12.500 --> 00:39:15.500]  臨在我們當中
[00:39:15.500 --> 00:39:18.500]  我們願意來到祢的面前去自卑
[00:39:18.500 --> 00:39:21.500]  放下驕傲的自己
[00:39:21.500 --> 00:39:24.500]  來到祢的面前我們謙卑
[00:39:24.500 --> 00:39:27.500]  我們願意來到祢的面前去禱告
[00:39:27.500 --> 00:39:30.500]  我們不是要靠自己
[00:39:30.500 --> 00:39:34.500]  將自己從患難中拯救出來
[00:39:34.500 --> 00:39:37.500]  因為我們沒有這個能力
[00:39:37.500 --> 00:39:39.500]  唯有主祢
[00:39:39.500 --> 00:39:42.500]  才是我們唯一的倚靠
[00:39:42.500 --> 00:39:44.500]  唯一的幫助
[00:39:44.500 --> 00:39:47.500]  唯一的拯救
[00:39:47.500 --> 00:39:50.500]  我們要來到祢的面前去尋求祢的面
[00:39:50.500 --> 00:39:56.500]  因為我們不是按自己的心意來活著
[00:39:56.500 --> 00:40:02.500]  我們乃是要按主祢的旨意來活著
[00:40:02.500 --> 00:40:05.500]  專注為大
[00:40:05.500 --> 00:40:08.500]  主啊我們來到祢的面前
[00:40:08.500 --> 00:40:13.500]  我們願意去轉離我們的惡行
[00:40:13.500 --> 00:40:15.500]  我們的心思我們的意念
[00:40:15.500 --> 00:40:19.500]  都有很多很多很多祢不起悅的地方
[00:40:19.500 --> 00:40:21.500]  主啊求祢
[00:40:21.500 --> 00:40:25.500]  以祢的光光照我們的黑暗
[00:40:25.500 --> 00:40:28.500]  以致到我們願意以祢的光
[00:40:28.500 --> 00:40:32.500]  去成為我們生命當中的力量
[00:40:32.500 --> 00:40:39.500]  由我們去拒絕活在罪的滋樂當中
[00:40:39.500 --> 00:40:45.500]  而我們能夠去好好檢視我們的生命
[00:40:45.500 --> 00:40:48.500]  因為我們要成為聖潔
[00:40:48.500 --> 00:40:51.500]  我們要分別為聖
[00:40:51.500 --> 00:40:55.500]  成為神祢所屬所愛的子民
[00:40:55.500 --> 00:40:57.500]  求祢幫助我們
[00:40:57.500 --> 00:41:02.500]  叫我們有從祢而來大而又大的信心
[00:41:02.500 --> 00:41:04.500]  因為祢應許過
[00:41:04.500 --> 00:41:06.500]  祢會垂聽我們的禱告
[00:41:06.500 --> 00:41:08.500]  祢會醫治我們的地
[00:41:08.500 --> 00:41:10.500]  祢會醫治我們的心
[00:41:10.500 --> 00:41:15.500]  祢就是那位偉大無比
[00:41:15.500 --> 00:41:18.500]  祢是那位愛我們到底
[00:41:18.500 --> 00:41:23.500]  甚至願意為我們死的主耶穌
[00:41:23.500 --> 00:41:29.500]  求祢叫我們真的能夠將一切的難阻
[00:41:29.500 --> 00:41:32.500]  我們去到祢的面前
[00:41:32.500 --> 00:41:35.500]  去敬拜祢的生命
[00:41:35.500 --> 00:41:38.500]  挪開這一切的難阻
[00:41:38.500 --> 00:41:43.500]  叫我們真的能夠全人全心全意
[00:41:43.500 --> 00:41:45.500]  俯伏在祢的面前
[00:41:45.500 --> 00:41:48.500]  去將我們的生命
[00:41:48.500 --> 00:41:52.500]  當作活祭呈獻給祢
[00:41:52.500 --> 00:41:56.500]  願祢去閱納我們的祈禱
[00:41:56.500 --> 00:41:59.500]  垂聽我們的禱告
[00:41:59.500 --> 00:42:02.500]  以上禱告奉靠我主耶穌基督
[00:42:02.500 --> 00:42:05.500]  得聖的名字祈求
[00:42:05.500 --> 00:42:07.500]  阿門
