
[00:00:00.000 --> 00:00:04.000]  今天我繼續跟大家講馬太福音
[00:25:50.000 --> 00:25:56.000]  如果把用過的皮袋再用
[00:25:56.000 --> 00:26:01.000]  皮袋就會越來越老化
[00:26:01.000 --> 00:26:04.000]  越來越脆,越來越容易裂開
[00:26:04.000 --> 00:26:08.000]  繼續用多幾次
[00:26:08.000 --> 00:26:12.000]  始終有一次皮袋會裂開
[00:26:12.000 --> 00:26:15.000]  酒就會流出來
[00:26:15.000 --> 00:26:17.000]  皮袋也會爛掉
[00:26:17.000 --> 00:26:19.000]  酒也會浪費
[00:26:19.000 --> 00:26:22.000]  意思就是這樣
[00:26:22.000 --> 00:26:27.000]  新酒代表耶穌基督的新教訓
[00:26:27.000 --> 00:26:31.000]  新的信仰、精神、信念
[00:26:31.000 --> 00:26:37.000]  舊皮袋代表法利賽人承載信仰的方式
[00:26:37.000 --> 00:26:41.000]  就是律法主義
[00:26:41.000 --> 00:26:44.000]  耶穌這句話的意思其實是
[00:26:44.000 --> 00:26:48.000]  新約的信徒不可以再用
[00:26:48.000 --> 00:26:55.000]  法利賽人那種律法主義來實踐信仰
[00:26:55.000 --> 00:26:59.000]  不可以
[00:26:59.000 --> 00:27:01.000]  律法主義我們都知道
[00:27:01.000 --> 00:27:06.000]  只是著重外表的禮儀、程序或規矩
[00:27:06.000 --> 00:27:16.000]  它是忽視了行公義、行憐憫的事
[00:27:16.000 --> 00:27:22.000]  耶穌說新酒要裝在新皮袋裡
[00:27:22.000 --> 00:27:26.000]  這句話我們很容易明白
[00:27:26.000 --> 00:27:31.000]  就是我們新約信徒必須要用新的實踐方式
[00:27:31.000 --> 00:27:36.000]  來承載耶穌的教訓
[00:27:36.000 --> 00:27:40.000]  這個新的實踐方式
[00:27:40.000 --> 00:27:45.000]  我們知道是著重生命的改變
[00:27:45.000 --> 00:27:50.000]  加上要有敬虔的生活來配合
[00:27:50.000 --> 00:27:56.000]  內外一致的信仰
[00:27:56.000 --> 00:28:04.000]  敬虔的生活就是我們需要參與合宜的敬拜
[00:28:04.000 --> 00:28:07.000]  都是一個儀式、規矩
[00:28:07.000 --> 00:28:09.000]  但不只是這樣
[00:28:09.000 --> 00:28:13.000]  要加上個人的靈修、祈禱
[00:28:13.000 --> 00:28:17.000]  這是個人對神的關係
[00:28:17.000 --> 00:28:22.000]  還要加上行公義、思憐憫的行為
[00:28:22.000 --> 00:28:28.000]  這是社會對周圍的人
[00:28:28.000 --> 00:28:33.000]  我們需要對周圍的人付出關懷的愛心行動
[00:28:33.000 --> 00:28:37.000]  無論周圍的人是信徒也好、非信徒也好
[00:28:37.000 --> 00:28:40.000]  我們需要關懷
[00:28:40.000 --> 00:28:42.000]  說到愛心行動、關懷
[00:28:42.000 --> 00:28:46.000]  我們自問真的做得不夠
[00:28:46.000 --> 00:28:48.000]  我們常常都會這樣說
[00:28:48.000 --> 00:28:51.000]  我們做得不夠
[00:28:51.000 --> 00:28:53.000]  當我們不斷成長的時候
[00:28:53.000 --> 00:28:56.000]  就不斷增加我們的愛心、關懷
[00:28:56.000 --> 00:28:59.000]  更加對周圍的人的需要敏感
[00:28:59.000 --> 00:29:03.000]  特別是對他們背後的遭遇
[00:29:03.000 --> 00:29:06.000]  我們更加要敏感
[00:29:06.000 --> 00:29:10.000]  我們常常坐下來思考或分享的時候
[00:29:10.000 --> 00:29:13.000]  當我們說一些人
[00:29:13.000 --> 00:29:22.000]  為何他這麼不開心、不禮貌
[00:29:22.000 --> 00:29:24.000]  我們很期待
[00:29:24.000 --> 00:29:26.000]  每次回到禮拜堂
[00:29:26.000 --> 00:29:29.000]  大家都很謙謙有禮
[00:29:29.000 --> 00:29:35.000]  很開心、很快樂、很溫柔、很可愛
[00:29:35.000 --> 00:29:39.000]  我們常常不覺得是
[00:29:39.000 --> 00:29:43.000]  但我們那時候就更加需要警醒
[00:29:43.000 --> 00:29:48.000]  對方不能夠表現到我期待的那種溫馨的時候
[00:29:48.000 --> 00:29:54.000]  對方在生活背後一定有很多困難、很多痛苦
[00:29:54.000 --> 00:30:00.000]  以致他在別人面前不能夠強顏歡笑
[00:30:00.000 --> 00:30:04.000]  我們更加需要關心那些人
[00:30:10.000 --> 00:30:18.000]  敬虔的生活除了有合宜的敬拜
[00:30:18.000 --> 00:30:23.000]  還要加上個人和神的關係、靈修祈禱
[00:30:23.000 --> 00:30:27.000]  更加需要關上行公義、好憐憫的行為
[00:30:27.000 --> 00:30:30.000]  我們要關懷周圍的人
[00:30:30.000 --> 00:30:33.000]  這就是主耶穌要求我們這樣做
[00:30:33.000 --> 00:30:36.000]  來去實踐對祂的信
[00:30:36.000 --> 00:30:45.000]  我們又再看哥林多後書五章十六節
[00:30:45.000 --> 00:30:49.000]  所以我們從今以後不憑著外貌認人了
[00:30:49.000 --> 00:30:51.000]  雖然憑著外貌認過基督
[00:30:51.000 --> 00:30:54.000]  如今卻不再這樣認他了
[00:30:54.000 --> 00:30:56.000]  憑著外貌
[00:30:56.000 --> 00:31:00.000]  外貌的意思是指世俗的標準
[00:31:00.000 --> 00:31:05.000]  我們都是用世俗的標準來看人
[00:31:05.000 --> 00:31:11.000]  我們亦都很多時用世俗的標準來認識耶穌
[00:31:11.000 --> 00:31:13.000]  但認識了耶穌之後
[00:31:13.000 --> 00:31:16.000]  我們便要撇棄那些世俗的方法
[00:31:16.000 --> 00:31:23.000]  按聖經的方法標準來認識耶穌
[00:31:23.000 --> 00:31:30.000]  意思亦都說我們不要再用舊皮袋來承載我們的信仰
[00:31:30.000 --> 00:31:36.000]  我們要用新皮袋來實踐我們的信仰
[00:31:36.000 --> 00:31:39.000]  我們要問問自己
[00:31:39.000 --> 00:31:44.000]  我們是在用舊皮袋還是新皮袋?
[00:31:44.000 --> 00:31:46.000]  我們都喜歡用新的手提包
[00:31:46.000 --> 00:31:49.000]  用新的公事包
[00:31:49.000 --> 00:31:58.000]  新的當然好
[00:31:58.000 --> 00:32:00.000]  我們很想用新的
[00:32:00.000 --> 00:32:02.000]  或者以為自己已經在用新皮袋
[00:32:02.000 --> 00:32:08.000]  但很可能我們仍然是在用舊皮袋
[00:32:08.000 --> 00:32:11.000]  舊皮袋就是指世俗的標準
[00:32:11.000 --> 00:32:14.000]  世俗的潮流思想
[00:32:14.000 --> 00:32:18.000]  據我的觀察
[00:32:18.000 --> 00:32:21.000]  舊皮袋的影響
[00:32:21.000 --> 00:32:23.000]  如果對西人來說
[00:32:23.000 --> 00:32:28.000]  西人的信徒來說
[00:32:28.000 --> 00:32:30.000]  美國的信徒
[00:32:30.000 --> 00:32:32.000]  或者歐美的信徒
[00:32:32.000 --> 00:32:35.000]  他們常用的舊皮袋是什麼?
[00:32:35.000 --> 00:32:37.000]  就是那些自由主義
[00:32:37.000 --> 00:32:40.000]  他們以為舊舊的奇畫信珠就可以了
[00:32:40.000 --> 00:32:43.000]  人人可以上天堂
[00:32:43.000 --> 00:32:48.000]  這是他們的思念
[00:32:48.000 --> 00:32:52.000]  但這不是聖經的角度
[00:32:52.000 --> 00:32:54.000]  對我們華人來說
[00:32:54.000 --> 00:32:56.000]  華人的信徒來說
[00:32:56.000 --> 00:32:59.000]  華人信徒我們常用的舊皮袋
[00:32:59.000 --> 00:33:02.000]  就是我們用拜偶像
[00:33:02.000 --> 00:33:03.000]  拜神
[00:33:03.000 --> 00:33:04.000]  拜佛
[00:33:04.000 --> 00:33:06.000]  拜祖先那種理念
[00:33:06.000 --> 00:33:10.000]  來表達我們的信仰
[00:33:10.000 --> 00:33:13.000]  這是什麼意思呢?
[00:33:13.000 --> 00:33:15.000]  我們中國人受傳統文化影響
[00:33:15.000 --> 00:33:24.000]  將這種拜求放在我們耶穌基督的信仰裡
[00:33:24.000 --> 00:33:27.000]  意思就是說
[00:33:27.000 --> 00:33:30.000]  我們信耶穌
[00:33:30.000 --> 00:33:32.000]  一個很重要的東西
[00:33:32.000 --> 00:33:35.000]  我們以為就是去求
[00:33:35.000 --> 00:33:39.000]  去求祂各樣的恩典保護
[00:33:39.000 --> 00:33:41.000]  譬如我們很重要的是
[00:33:41.000 --> 00:33:43.000]  信耶穌不斷去求
[00:33:43.000 --> 00:33:45.000]  求健康
[00:33:45.000 --> 00:33:47.000]  求生活順利
[00:33:47.000 --> 00:33:49.000]  求子女聽話
[00:33:49.000 --> 00:33:51.000]  婚姻如意
[00:33:51.000 --> 00:33:53.000]  生意興隆
[00:33:53.000 --> 00:33:56.000]  又求被人認同
[00:33:56.000 --> 00:33:58.000]  又被人欣賞
[00:33:58.000 --> 00:34:03.000]  又被人讚賞就更加好了
[00:34:03.000 --> 00:34:07.000]  但是我們卻是忘記侍奉
[00:34:07.000 --> 00:34:09.000]  忘記奉獻
[00:34:09.000 --> 00:34:11.000]  忘記關懷人
[00:34:11.000 --> 00:34:13.000]  忘記幫助人
[00:34:13.000 --> 00:34:15.000]  忘記對人要誠實
[00:34:15.000 --> 00:34:18.000]  忘記對政府都要誠實
[00:34:18.000 --> 00:34:22.000]  大家知道我的意思了吧?
[00:34:22.000 --> 00:34:27.000]  我們忘記了勒住自己的舌頭
[00:34:27.000 --> 00:34:31.000]  我忘記了看顧孤兒寡婦
[00:34:31.000 --> 00:34:34.000]  我們忘記了傳福音
[00:34:34.000 --> 00:34:42.000]  忘記了要不斷長進
[00:34:42.000 --> 00:34:47.000]  我們可能還是拿著舊皮袋
[00:34:47.000 --> 00:34:49.000]  所以我們好好反省
[00:34:49.000 --> 00:34:51.000]  把舊皮袋扔掉
[00:34:51.000 --> 00:34:56.000]  拿一個新的皮袋
[00:34:56.000 --> 00:35:01.000]  我們看哥林多後書五章十七節
[00:35:01.000 --> 00:35:04.000]  若有人在基督裡
[00:35:04.000 --> 00:35:06.000]  他就是新造的人
[00:35:06.000 --> 00:35:09.000]  舊事已過都變成新的了
[00:35:09.000 --> 00:35:13.000]  信了耶穌要把舊皮袋扔掉
[00:35:13.000 --> 00:35:15.000]  用一個新皮袋
[00:35:15.000 --> 00:35:18.000]  舊的那個不要再以過
[00:35:18.000 --> 00:35:20.000]  我們拿一個新的那個
[00:35:20.000 --> 00:35:26.000]  我們再看菲勒比書三章七節
[00:35:26.000 --> 00:35:31.000]  只是我先前以為與我有益的
[00:35:31.000 --> 00:35:34.000]  我現在因基督都當作有損的
[00:35:34.000 --> 00:35:36.000]  保羅所說的這幾節聖經
[00:35:36.000 --> 00:35:40.000]  都是叫我們要用新皮袋來實踐
[00:35:40.000 --> 00:35:45.000]  去活出我們的信仰
[00:35:45.000 --> 00:35:46.000]  用新皮袋
[00:35:46.000 --> 00:35:49.000]  用新的方法來承載我們的信仰
[00:35:49.000 --> 00:35:50.000]  去活出
[00:35:50.000 --> 00:35:52.000]  用敬虔的生活
[00:35:52.000 --> 00:35:55.000]  來去活出我們的信仰
[00:35:55.000 --> 00:35:56.000]  去證明我們的信仰
[00:35:56.000 --> 00:35:58.000]  去見證我們的信仰
[00:35:58.000 --> 00:36:00.000]  敬虔的生活
[00:36:00.000 --> 00:36:02.000]  同時亦都是神賜福
[00:36:02.000 --> 00:36:06.000]  能夠榮耀神的生活
[00:36:06.000 --> 00:36:07.000]  最後
[00:36:07.000 --> 00:36:10.000]  我請大家跟我一起去讀
[00:36:10.000 --> 00:36:13.000]  印在程序表的回應經文
[00:36:13.000 --> 00:36:18.000]  作為今天訊息的結束
[00:36:18.000 --> 00:36:22.000]  是羅馬書十二章一至二節
[00:36:22.000 --> 00:36:24.000]  我們一起讀
[00:36:24.000 --> 00:36:26.000]  所以弟兄們
[00:36:26.000 --> 00:36:29.000]  我以神的慈悲勸你們
[00:36:29.000 --> 00:36:32.000]  將身體獻上當作活祭
[00:36:32.000 --> 00:36:33.000]  是聖潔的
[00:36:33.000 --> 00:36:35.000]  是神所喜悅的
[00:36:35.000 --> 00:36:38.000]  你們如此侍奉乃是理所當然的
[00:36:38.000 --> 00:36:40.000]  不要效法這個世界
[00:36:40.000 --> 00:36:43.000]  只要心意更新而變化
[00:36:43.000 --> 00:36:46.000]  叫你們測驗何謂神的善良
[00:36:46.000 --> 00:36:50.000]  純全可喜悅的旨意
[00:36:50.000 --> 00:36:54.000]  我們一起祈禱
[00:36:54.000 --> 00:36:55.000]  神啊我們感謝祢
[00:36:55.000 --> 00:36:57.000]  感謝祢留下寶貴的教訓
[00:36:57.000 --> 00:37:02.000]  我們感謝主耶穌給我們的引導
[00:37:02.000 --> 00:37:04.000]  願祢我們在生命裏面
[00:37:04.000 --> 00:37:05.000]  生活裏面
[00:37:05.000 --> 00:37:07.000]  能夠活出我們的信仰
[00:37:07.000 --> 00:37:10.000]  去見證神祢的信實
[00:37:10.000 --> 00:37:13.000]  去見證主耶穌的救恩
[00:37:13.000 --> 00:37:15.000]  求神祢保守帶領我們
[00:37:15.000 --> 00:37:16.000]  賜恩給我們
[00:37:16.000 --> 00:37:17.000]  我們這樣祈禱
[00:37:17.000 --> 00:37:19.000]  奉耶穌基督的聖名
