
[00:00:00.000 --> 00:00:08.500]  隔了一段時間沒有在大家當中分享神的話
[00:29:23.220 --> 00:29:25.220]  我就問「請問有沒有電梯」
[00:29:25.220 --> 00:29:28.220]  他說「沒有啊」 我就說「那怎麼辦」
[00:29:28.220 --> 00:29:33.220]  其實他是要工作的 其實他可以回答完我就走了去工作
[00:29:33.220 --> 00:29:39.220]  他竟然看一看我 跟著他就說「等一下 我找人來幫你」
[00:29:39.220 --> 00:29:45.220]  跟著一會兒有個年輕人就走上來 二話不說就幫我拿了行李箱下去
[00:29:45.220 --> 00:29:49.220]  下去樓梯不止 還幫我推到我要入閘那裡
[00:29:49.220 --> 00:29:52.220]  跟著我說「神啊 你真厲害」
[00:29:52.220 --> 00:29:58.220]  他真的看出 因為其實為何剛好這個人來到呢
[00:29:58.220 --> 00:30:01.220]  為何剛好 我說完一句話 他可以不理我的
[00:30:01.220 --> 00:30:05.220]  你就自己搞定 個個這樣 我怎樣找那麼多人來幫你
[00:30:05.220 --> 00:30:11.220]  但就在這個時候 而這個女孩這麼有心 這麼好心
[00:30:11.220 --> 00:30:15.220]  就幫我找了一個人 這樣 我真的看到上帝很奇妙
[00:30:15.220 --> 00:30:21.220]  那時候我離開的時候 我微信跟同事說 很奇妙
[00:30:21.220 --> 00:30:27.220]  跟著有一個同事說「因為善良的人 所以蒙幸運之神眷顧」
[00:30:27.220 --> 00:30:32.220]  我說不對 其實是我的上帝看顧著我
[00:30:32.220 --> 00:30:36.220]  跟著他就說「對對對對對」 所以我說很奇妙
[00:30:36.220 --> 00:30:41.220]  不是幸運之神 我是相信上帝派天使來
[00:30:41.220 --> 00:30:45.220]  當我一路在整個過程裡 我跟他們分享很多
[00:30:45.220 --> 00:30:48.220]  我整個行程遇到每一件大大小小的事情
[00:30:48.220 --> 00:30:53.220]  他們都說很奇妙 你的神真好
[00:30:53.220 --> 00:30:59.220]  當我這樣分享的時候 其實都讓他有機會來認識神
[00:31:02.220 --> 00:31:09.220]  第二是謙卑信服神 我們剛才說神是有主權的神
[00:31:09.220 --> 00:31:13.220]  神其實對我們人生有很多美好的計劃
[00:31:13.220 --> 00:31:18.220]  而且成事的是神 我們可以憑信心
[00:31:18.220 --> 00:31:24.220]  信得過上帝的帶領和謙卑來信服
[00:31:24.220 --> 00:31:28.220]  所以頂姊妹 或許你現在都在經歷一些掙扎
[00:31:28.220 --> 00:31:31.220]  或者一些困難 但你不用擔心
[00:31:31.220 --> 00:31:37.220]  因為上帝比你和我更加知道什麼是對我們最好
[00:31:37.220 --> 00:31:40.220]  祂對我們人生有美好的計劃
[00:31:40.220 --> 00:31:45.220]  所以我們可以很坦然地去交託主 信服主
[00:31:45.220 --> 00:31:51.220]  最後是渴慕主 所羅門他進了這個殿
[00:31:51.220 --> 00:31:56.220]  他真的來到神的面前 謙卑 俯伏 祈求
[00:31:56.220 --> 00:32:01.220]  今日同樣我們所信的主 祂不單榮耀偉大
[00:32:01.220 --> 00:32:06.220]  而且是守約斯慈愛 以至我們今日藉著耶穌基督的救贖
[00:32:06.220 --> 00:32:09.220]  我們得以成為神的子民
[00:32:09.220 --> 00:32:16.220]  這位榮耀尊貴的神 我們怎會不渴慕親近祂呢?
[00:32:16.220 --> 00:32:22.220]  頂姊妹 我們渴不渴慕常常來到主面前呢?
[00:32:22.220 --> 00:32:26.220]  我都想和大家分享一個見證
[00:32:26.220 --> 00:32:30.220]  我徵求了當事人同意 我才分享這個見證
[00:32:30.220 --> 00:32:34.220]  話說星期四晚上 大家看新聞有沒有看到
[00:32:34.220 --> 00:32:38.220]  聽到有些拜仁慕尼克的球星來到香港
[00:32:38.220 --> 00:32:41.220]  來和一些球迷見面
[00:32:41.220 --> 00:32:47.220]  星期三晚上 我的侄子 就是他
[00:32:47.220 --> 00:32:52.220]  他就說 他們來了 我明天要去排隊去見他們
[00:32:52.220 --> 00:32:56.220]  我和他的妹妹就說 你們起到身子算了
[00:32:56.220 --> 00:33:02.220]  他說 我一定可以 只要是和足球有關的 我都一定可以
[00:33:02.220 --> 00:33:06.220]  第二天 他真的是七點多 他鬧鐘醒了
[00:33:06.220 --> 00:33:09.220]  他刷牙洗臉 很快就閃了出去
[00:33:09.220 --> 00:33:13.220]  後來我問他 你見不見到你的球星
[00:33:13.220 --> 00:33:15.220]  他說 見到了 見到了 他還會排頭位
[00:33:15.220 --> 00:33:17.220]  不過後來被人丟了後一點
[00:33:17.220 --> 00:33:22.220]  但他說 都很足夠了 我拍到他們的照片 拍了影片
[00:33:22.220 --> 00:33:25.220]  他說 你給我看看 他們給了幾張照片
[00:33:25.220 --> 00:33:28.220]  我說可不可以用來做分享
[00:33:28.220 --> 00:33:30.220]  他說 可以
[00:33:30.220 --> 00:33:33.220]  他說 他很喜歡 很欣賞那些球星
[00:33:33.220 --> 00:33:36.220]  所以他為了能夠得見他們一面
[00:33:36.220 --> 00:33:39.220]  這麼難得 還要他們從英國回來
[00:33:39.220 --> 00:33:42.220]  他們又剛好從其他地方來 都有機會見面
[00:33:42.220 --> 00:33:49.220]  所以他一早起身 還要在那裡站了兩三個鐘頭
[00:33:49.220 --> 00:33:54.220]  就是為了見他 一睹他所欣賞的人一面
[00:33:54.220 --> 00:33:59.220]  鼎姐妹 我們對神有沒有這麼神心?
[00:33:59.220 --> 00:34:04.220]  我們對神 如果一個球迷 他的球星都可以這樣
[00:34:04.220 --> 00:34:07.220]  我們說我們這個這麼榮耀偉大的神
[00:34:07.220 --> 00:34:14.220]  是不是更值得我們來學武 親近他?
[00:34:14.220 --> 00:34:18.220]  所羅門 他是歷史上一位不同凡響的王
[00:34:18.220 --> 00:34:21.220]  他向神求智慧而不求財富
[00:34:21.220 --> 00:34:25.220]  他曾經對神說 我就照著你所求的而行
[00:34:25.220 --> 00:34:29.220]  這裡是神跟他說 我就照著你所求的而行
[00:34:29.220 --> 00:34:32.220]  賜給你一個智慧和明辨的心
[00:34:32.220 --> 00:34:36.220]  在你以前沒有人像你 在你以後都不會有人像你
[00:34:36.220 --> 00:34:39.220]  連你所沒有求的 我也賜給你
[00:34:39.220 --> 00:34:43.220]  就是財富 尊榮 以至你一生的年日
[00:34:43.220 --> 00:34:46.220]  在獵王之中 無一人能夠像你
[00:34:46.220 --> 00:34:52.220]  因為他這樣 所以上帝都肯定他 都來獎賞他
[00:34:52.220 --> 00:34:56.220]  聖經也形容 所羅門王的財富和智慧
[00:34:56.220 --> 00:35:00.220]  超過了世界上所有的君王
[00:35:00.220 --> 00:35:05.220]  這樣一位尊貴 有智慧 有財富的王 所羅門
[00:35:05.220 --> 00:35:09.220]  他因為認識到耶和華神 是這一位創造天地
[00:35:09.220 --> 00:35:15.220]  獨一偉大 信實的神 而對神謙卑苦服
[00:35:15.220 --> 00:35:19.220]  今日 但願我們都像所羅門王一樣
[00:35:19.220 --> 00:35:23.220]  被神那份冠乎天地的榮耀所折服
[00:35:23.220 --> 00:35:33.220]  以致我們更加願意來毀身愛主 侍奉主 投靠主 信靠祂
[00:35:33.220 --> 00:35:39.220]  我們都一起 有些祈禱的時間 我們來安靜
[00:35:39.220 --> 00:35:52.220]  頂姐妹 可能你信了主 日子不長
[00:35:52.220 --> 00:35:59.220]  但亦都有一些 可能我們信了主 已經幾十年
[00:35:59.220 --> 00:36:06.220]  你所信的這位主 是一位怎樣的神呢?
[00:36:06.220 --> 00:36:11.220]  你是不是每一天 都體會到
[00:36:11.220 --> 00:36:20.220]  我所信這位神 是多麼的榮耀 是多麼的偉大
[00:36:20.220 --> 00:36:28.220]  以致我們都可以說 說我生命中擁有最勁的那個在我裏面
[00:36:28.220 --> 00:36:31.220]  沒有東西值得害怕
[00:36:31.220 --> 00:36:36.220]  而這個世界上最勁 最偉大 最尊榮的神
[00:36:36.220 --> 00:36:40.220]  竟然願意住在我生命當中
[00:36:40.220 --> 00:36:50.220]  我豈不是要更加地來去學悟祂 去投靠祂 去尊榮祂嗎?
[00:36:50.220 --> 00:36:55.220]  頂姐妹 我都邀請你現在 你自己在座位當中
[00:36:55.220 --> 00:37:00.220]  你和神有一個短短交談的時間
[00:37:00.220 --> 00:37:05.220]  你自己來到去為你自己 向神祈禱
[00:37:25.220 --> 00:37:54.220]  十秒之後 我會和大家一起去祈禱
[00:37:54.220 --> 00:38:14.220]  榮耀的天父上帝 我們讚美你
[00:38:14.220 --> 00:38:19.220]  你是那位超越諸天 超越萬有
[00:38:19.220 --> 00:38:23.220]  你是那位榮耀 尊貴的君王
[00:38:23.220 --> 00:38:26.220]  主讓我們感謝你
[00:38:26.220 --> 00:38:30.220]  你是那位榮耀 尊貴的主
[00:38:30.220 --> 00:38:34.220]  但你竟然願意降穿來到我們當中
[00:38:34.220 --> 00:38:37.220]  成為我們生命的主
[00:38:37.220 --> 00:38:41.220]  成為我們教會的元首
[00:38:41.220 --> 00:38:47.220]  主讓我們願你的話 來更新我們
[00:38:47.220 --> 00:38:49.220]  來鼓勵我們
[00:38:49.220 --> 00:38:55.220]  叫我們更加懂得 來尊你偉大
[00:38:55.220 --> 00:39:00.220]  叫我們更加懂得 來愛你
[00:39:00.220 --> 00:39:06.220]  去毀身 去跟隨你
[00:39:06.220 --> 00:39:09.220]  主讓我們需要你
[00:39:09.220 --> 00:39:13.220]  我們學悟你
[00:39:13.220 --> 00:39:17.220]  我們的教會需要你
[00:39:17.220 --> 00:39:20.220]  我們每一個人都需要你
[00:39:20.220 --> 00:39:23.220]  所以求你在我們的生命當中
[00:39:23.220 --> 00:39:27.220]  在我們的教會當中 坐著為王
[00:39:27.220 --> 00:39:31.220]  你自己親自來帶領我們
[00:39:31.220 --> 00:39:35.220]  叫我們謙卑的來跟隨你
[00:39:35.220 --> 00:39:40.220]  願意我們的生命 讓我們的教會
[00:39:40.220 --> 00:39:44.220]  都能夠常常高舉你 榮耀你
[00:39:44.220 --> 00:39:48.220]  以致你的命 更加被尊偉大
[00:39:48.220 --> 00:39:51.220]  被更多的人尊偉大
[00:39:51.220 --> 00:39:57.220]  主願你的命 在地上被尊為聖
[00:39:57.220 --> 00:40:01.220]  願你得著一切 你當得的榮耀
[00:40:01.220 --> 00:40:05.220]  我們同心的祈禱 奉耶穌基督名求
[00:40:05.220 --> 00:40:07.220]  阿門
