
[00:00:00.000 --> 00:00:03.000]  兄弟姊妹平安
[00:25:45.000 --> 00:25:48.000]  但是上帝的意思原是好的
[00:25:48.000 --> 00:25:49.000]  要保存許多人的性命
[00:25:49.000 --> 00:25:51.000]  成就今天的光景
[00:25:51.000 --> 00:25:53.000]  對約瑟來說
[00:25:53.000 --> 00:25:57.000]  處理他和兄弟之間的恩怨情仇的第三者
[00:25:57.000 --> 00:25:59.000]  不是父親
[00:25:59.000 --> 00:26:00.000]  不是法老
[00:26:00.000 --> 00:26:02.000]  而是上帝
[00:26:02.000 --> 00:26:04.000]  約瑟邀請上帝
[00:26:04.000 --> 00:26:08.000]  介入他和兄弟之間的恩怨情仇
[00:26:08.000 --> 00:26:10.000]  所以當他去考慮這件事的時候
[00:26:10.000 --> 00:26:13.000]  他除了考慮自己的感受
[00:26:13.000 --> 00:26:15.000]  除了考慮自己的利益
[00:26:15.000 --> 00:26:20.000]  除了去考慮當時的社會能夠接納的行為標準
[00:26:20.000 --> 00:26:24.000]  除了去看看我手上有什麼權力
[00:26:24.000 --> 00:26:26.000]  可以運用之外
[00:26:26.000 --> 00:26:30.000]  他多了一個角度去考慮這件事情
[00:26:30.000 --> 00:26:33.000]  多了一種理解去梳理他的經歷
[00:26:33.000 --> 00:26:39.000]  那就是上帝的意思
[00:26:39.000 --> 00:26:46.000]  兄弟的三角關係是父親兄弟約瑟
[00:26:46.000 --> 00:26:49.000]  所以當父親去世
[00:26:49.000 --> 00:26:53.000]  這個關係就搖動不穩定
[00:26:53.000 --> 00:27:00.000]  約瑟的三角關係是上帝約瑟和兄弟
[00:27:00.000 --> 00:27:09.000]  當父親去世這個關係對約瑟來說是無搖動的
[00:27:09.000 --> 00:27:12.000]  約瑟接受上帝成為第三者
[00:27:12.000 --> 00:27:18.000]  所以和解所產生出來的不是權力差異的主僕關係
[00:27:18.000 --> 00:27:21.000]  而是兄弟間的互助關係
[00:27:21.000 --> 00:27:24.000]  不是你死我活的鬥爭社會
[00:27:24.000 --> 00:27:28.000]  而是共同存活的生存狀態
[00:27:28.000 --> 00:27:31.000]  約瑟最後和他兄弟說
[00:27:31.000 --> 00:27:33.000]  你們不要害怕
[00:27:33.000 --> 00:27:39.000]  我必養活你們和你們的婦人孩子
[00:27:39.000 --> 00:27:42.000]  有人可能會質疑
[00:27:42.000 --> 00:27:46.000]  現實怎麼會這麼完美
[00:27:46.000 --> 00:27:49.000]  現實怎麼會這麼完美呢
[00:27:49.000 --> 00:27:51.000]  沒錯
[00:27:51.000 --> 00:27:53.000]  現實是不完美的
[00:27:53.000 --> 00:27:57.000]  所以這個世界上才有這麼多恩怨情仇
[00:27:57.000 --> 00:27:59.000]  這些恩怨情仇
[00:27:59.000 --> 00:28:03.000]  最小的單位可以出現在我們的家庭
[00:28:03.000 --> 00:28:05.000]  可以出現在我們工作的地方
[00:28:05.000 --> 00:28:08.000]  出現在我們的社會
[00:28:08.000 --> 00:28:13.000]  出現在我們的國與國之間
[00:28:13.000 --> 00:28:15.000]  世界是不完美的
[00:28:15.000 --> 00:28:18.000]  所以世界有這麼多恩怨情仇
[00:28:18.000 --> 00:28:21.000]  就正如我們現在經常用的說話這樣說
[00:28:21.000 --> 00:28:26.000]  沒有無緣無故的恨
[00:28:26.000 --> 00:28:28.000]  正因為這樣
[00:28:28.000 --> 00:28:31.000]  這個世界需要尋找去回應
[00:28:31.000 --> 00:28:36.000]  這些恩仇的方法
[00:28:36.000 --> 00:28:39.000]  雙方都認定自己有冤必報
[00:28:39.000 --> 00:28:43.000]  或者雙方都認定自己有冤要報
[00:28:43.000 --> 00:28:45.000]  我為什麼這麼生氣
[00:28:45.000 --> 00:28:49.000]  是因為你令我生氣
[00:28:49.000 --> 00:28:50.000]  你不令我生氣
[00:28:50.000 --> 00:28:53.000]  我怎麼會生氣
[00:28:53.000 --> 00:28:57.000]  這個你又可以再推前一步
[00:28:57.000 --> 00:28:59.000]  我為什麼令你生氣
[00:28:59.000 --> 00:29:03.000]  是因為你先令我生氣
[00:29:03.000 --> 00:29:10.000]  這個狀況永遠都可以繼續循環
[00:29:10.000 --> 00:29:13.000]  當雙方都認定自己有冤要報的話
[00:29:13.000 --> 00:29:16.000]  我們就會以牙還牙
[00:29:16.000 --> 00:29:18.000]  以眼還眼
[00:29:18.000 --> 00:29:20.000]  這種都是一種回應
[00:29:20.000 --> 00:29:24.000]  很公平 以牙還牙 以眼還眼
[00:29:24.000 --> 00:29:26.000]  不過大家試想想
[00:29:26.000 --> 00:29:28.000]  以牙還牙的時候
[00:29:28.000 --> 00:29:32.000]  它可能的結果是什麼
[00:29:32.000 --> 00:29:38.000]  就是大家都沒有牙
[00:29:38.000 --> 00:29:41.000]  以眼還眼可能的結果是什麼
[00:29:41.000 --> 00:29:47.000]  就是大家都瞎了
[00:29:47.000 --> 00:29:52.000]  有沒有一種方式
[00:29:52.000 --> 00:29:53.000]  或者有沒有其他方式
[00:29:53.000 --> 00:29:56.000]  可以超越到這些
[00:29:56.000 --> 00:29:58.000]  好像很公平的
[00:29:58.000 --> 00:30:01.000]  以牙還牙 以眼還眼
[00:30:01.000 --> 00:30:06.000]  有冤就報的處理方法呢
[00:30:06.000 --> 00:30:08.000]  你試想想
[00:30:08.000 --> 00:30:13.000]  如果沒有一種超越雙方存亡的存在
[00:30:13.000 --> 00:30:16.000]  如果沒有一種高於雙方利益的理想
[00:30:16.000 --> 00:30:21.000]  如果沒有一種可以維護雙方尊嚴的保障
[00:30:21.000 --> 00:30:24.000]  如果沒有一種可以治癒雙方傷痛的力量
[00:30:24.000 --> 00:30:30.000]  誰可以冒這麼大的風險去化解冤仇呢
[00:30:30.000 --> 00:30:37.000]  誰可以冒這麼大的風險去創造復和呢
[00:30:37.000 --> 00:30:39.000]  對於給予寬恕的約瑟來說
[00:30:39.000 --> 00:30:43.000]  那一位超越的第三者是耶和華上帝
[00:30:43.000 --> 00:30:47.000]  對於那一位尋求寬恕的德國總理來說
[00:30:47.000 --> 00:30:50.000]  那一位超越的第三者也很可能是上帝
[00:30:50.000 --> 00:30:53.000]  因為他跪地道歉的時候這樣說
[00:30:53.000 --> 00:30:57.000]  他說上帝饒恕我們吧
[00:30:57.000 --> 00:31:01.000]  上帝的介入不是黑白不分地
[00:31:01.000 --> 00:31:03.000]  每人打五十大板
[00:31:03.000 --> 00:31:07.000]  也不是以威逼利誘來製造虛假和諧
[00:31:07.000 --> 00:31:11.000]  他邀請我們在他面前謙卑自省
[00:31:11.000 --> 00:31:13.000]  不想他怎樣對待我們
[00:31:13.000 --> 00:31:16.000]  以他的角度來重新檢視
[00:31:16.000 --> 00:31:23.000]  困擾著我們那些恩怨情仇
[00:31:23.000 --> 00:31:31.000]  今天的經課其實也是在回應這個事情
[00:31:31.000 --> 00:31:38.000]  我們再聽聽保羅在書信經課裡怎樣說
[00:31:38.000 --> 00:31:40.000]  第十四章羅馬書第十節說
[00:31:40.000 --> 00:31:43.000]  你這個人為什麼論斷弟兄呢?
[00:31:43.000 --> 00:31:45.000]  為什麼輕看弟兄呢?
[00:31:45.000 --> 00:31:48.000]  因我們都要站在上帝的台前
[00:31:48.000 --> 00:31:52.000]  即是交仗或者被審判
[00:31:52.000 --> 00:31:54.000]  如果用約瑟的說話來總結
[00:31:54.000 --> 00:31:56.000]  保羅對信徒之間的糾紛
[00:31:56.000 --> 00:31:58.000]  爭執的指導
[00:31:58.000 --> 00:32:00.000]  大概可以這樣說
[00:32:00.000 --> 00:32:02.000]  我豈能代替上帝呢?
[00:32:02.000 --> 00:32:06.000]  在你我之上還有上帝
[00:32:06.000 --> 00:32:09.000]  剛才讀過詩篇經課
[00:32:09.000 --> 00:32:12.000]  他建議我們苦心自問
[00:32:12.000 --> 00:32:14.000]  我們自己是怎樣的人呢?
[00:32:14.000 --> 00:32:16.000]  上帝又怎樣對待我們呢?
[00:32:16.000 --> 00:32:19.000]  詩篇一連三篇第十節這樣說
[00:32:19.000 --> 00:32:22.000]  他沒有按我們的罪過待我們
[00:32:22.000 --> 00:32:25.000]  也沒有照我們的罪孽報應我們
[00:32:25.000 --> 00:32:27.000]  天離地何等的高
[00:32:27.000 --> 00:32:32.000]  他的慈愛向敬畏他的人也是何等的大
[00:32:32.000 --> 00:32:35.000]  東離西有多遠
[00:32:35.000 --> 00:32:40.000]  他叫我們的過犯離我們也有多遠
[00:32:40.000 --> 00:32:42.000]  如果我們有足夠的自省
[00:32:42.000 --> 00:32:45.000]  我們知道我們都是一個罪人
[00:32:45.000 --> 00:32:47.000]  但是在上帝的眼裡
[00:32:47.000 --> 00:32:50.000]  他看我們是一個人
[00:32:50.000 --> 00:32:53.000]  不只是一坨罪
[00:32:53.000 --> 00:32:59.000]  他看我們不是用我們的罪來代替我們這個人
[00:32:59.000 --> 00:33:01.000]  在我們的眼裡
[00:33:01.000 --> 00:33:04.000]  當我們看見那些得罪我們的人
[00:33:04.000 --> 00:33:07.000]  看見那些跟我們的意見不同的人的時候
[00:33:07.000 --> 00:33:11.000]  我們眼裡會不會只看見他的立場
[00:33:11.000 --> 00:33:14.000]  會不會只看見他的政見
[00:33:14.000 --> 00:33:19.000]  而看不見他也是一個人呢?
[00:33:19.000 --> 00:33:20.000]  今天的福音經課
[00:33:20.000 --> 00:33:23.000]  耶穌用一個故事
[00:33:23.000 --> 00:33:27.000]  用一個比喻來演繹類似的教導
[00:33:27.000 --> 00:33:31.000]  而將這個教導再提出要求
[00:33:31.000 --> 00:33:35.000]  剛才大家讀過在《馬達福音》十八章這個故事
[00:33:35.000 --> 00:33:39.000]  耶穌說天國就好像一個王要跟他的僕人算帳
[00:33:39.000 --> 00:33:44.000]  剛才保羅說我們每個人都要站到上帝的台前
[00:33:44.000 --> 00:33:49.000]  有一個人他欠了一千萬銀子
[00:33:49.000 --> 00:33:53.000]  他來到這個王的面前
[00:33:53.000 --> 00:33:56.000]  他什麼都還不了
[00:33:56.000 --> 00:34:00.000]  於是他要受到一個很嚴重的後果
[00:34:00.000 --> 00:34:03.000]  他說他承受不了這個後果
[00:34:03.000 --> 00:34:06.000]  那個主人就動了慈心
[00:34:06.000 --> 00:34:07.000]  饒恕他
[00:34:07.000 --> 00:34:09.000]  他很開心地出去
[00:34:09.000 --> 00:34:12.000]  接著他遇見他的一個兄弟
[00:34:12.000 --> 00:34:14.000]  欠了他一些東西
[00:34:14.000 --> 00:34:16.000]  於是他趁著這個兄弟
[00:34:16.000 --> 00:34:17.000]  就跟他說
[00:34:17.000 --> 00:34:19.000]  你好好馬上還你那些東西給我
[00:34:19.000 --> 00:34:21.000]  那個兄弟說我還不起
[00:34:21.000 --> 00:34:24.000]  你還不起我劈你進監獄裡
[00:34:24.000 --> 00:34:27.000]  其他人看稿都覺得很不順眼
[00:34:27.000 --> 00:34:29.000]  很不舒服
[00:34:29.000 --> 00:34:31.000]  告訴主人
[00:34:31.000 --> 00:34:34.000]  主人就請他來
[00:34:34.000 --> 00:34:36.000]  告訴他
[00:34:36.000 --> 00:34:39.000]  為什麼我這樣對你
[00:34:39.000 --> 00:34:42.000]  你會這樣對其他人呢
[00:34:42.000 --> 00:34:44.000]  所以耶穌在這個故事裡
[00:34:44.000 --> 00:34:47.000]  講這個故事的總結就是
[00:34:47.000 --> 00:34:50.000]  你們國人若不從心裡饒恕你的弟兄
[00:34:50.000 --> 00:34:55.000]  我天父也要這樣待你們了
[00:34:55.000 --> 00:34:57.000]  困在監獄裡
[00:34:57.000 --> 00:35:01.000]  可以釋放出來有什麼不同呢
[00:35:01.000 --> 00:35:05.000]  監禁和釋放有什麼分別呢
[00:35:05.000 --> 00:35:08.000]  曼德拉曾經這樣說過
[00:35:08.000 --> 00:35:10.000]  他說當我走出囚室
[00:35:10.000 --> 00:35:14.000]  經過通往自由的監獄大門時
[00:35:14.000 --> 00:35:16.000]  我知道自己
[00:35:16.000 --> 00:35:21.000]  若不能把悲傷與怨恨留在身後
[00:35:21.000 --> 00:35:25.000]  那麼我其實仍在獄中
[00:35:25.000 --> 00:35:27.000]  願上主幫助我們
