
[00:00:00.000 --> 00:00:05.540]  在德國有一位學者叫做古倫神父
[00:23:57.280 --> 00:23:59.640]  這是神在基督耶穌裡
[00:23:59.640 --> 00:24:04.840]  向你們所定的旨意
[00:24:04.840 --> 00:24:06.640]  神在基督耶穌裡面
[00:24:06.640 --> 00:24:10.280]  對我們的期望是什麼呢?
[00:24:10.280 --> 00:24:11.440]  對於基督徒
[00:24:11.440 --> 00:24:12.120]  對於我
[00:24:12.120 --> 00:24:13.920]  對於你的期望是什麼呢?
[00:24:13.920 --> 00:24:15.200]  這三方面
[00:24:15.200 --> 00:24:16.880]  常常喜樂
[00:24:16.880 --> 00:24:18.440]  不住禱告
[00:24:18.440 --> 00:24:24.560]  凡事感恩
[00:24:24.560 --> 00:24:28.080]  《解經書》告訴我們
[00:24:28.080 --> 00:24:30.080]  並不是說
[00:24:30.080 --> 00:24:33.640]  我們遇到任何事
[00:24:33.640 --> 00:24:36.000]  你都可以開心的
[00:24:36.000 --> 00:24:41.120]  並不是說任何事都要感恩的
[00:24:41.120 --> 00:24:42.440]  並不是說
[00:24:42.440 --> 00:24:44.440]  我媽媽患了癌症
[00:24:44.440 --> 00:24:46.440]  感謝主
[00:24:46.440 --> 00:24:51.560]  不是這樣的
[00:24:51.560 --> 00:24:53.800]  有一些情況出現
[00:24:53.800 --> 00:24:57.800]  的確會令到我們不可以開心
[00:24:57.800 --> 00:25:00.080]  是會令到我們擔心
[00:25:00.080 --> 00:25:05.120]  有一些事會令到我們不能夠去感恩
[00:25:05.120 --> 00:25:06.760]  《聖經》這裡說了
[00:25:06.760 --> 00:25:11.800]  就是說常常不住和凡事
[00:25:11.800 --> 00:25:21.080]  這個都是我們要繼續不斷經常有的表達
[00:25:21.080 --> 00:25:27.400]  而那個常常的感恩
[00:25:27.400 --> 00:25:29.320]  常常的禱告
[00:25:29.320 --> 00:25:30.720]  和常常的喜樂
[00:25:30.720 --> 00:25:31.880]  是告訴我們
[00:25:31.880 --> 00:25:35.120]  無論在什麼情況之下
[00:25:35.120 --> 00:25:39.360]  我們都能夠可以用喜樂的心
[00:25:39.360 --> 00:25:41.040]  或者是感謝的心
[00:25:41.040 --> 00:25:45.120]  來去面對
[00:25:45.120 --> 00:25:46.560]  是不同的
[00:25:46.560 --> 00:25:48.760]  我不是因為這件事的發生
[00:25:48.760 --> 00:25:49.960]  而感謝神
[00:25:49.960 --> 00:25:51.120]  而喜樂
[00:25:51.120 --> 00:25:57.240]  而是無論我們遇到任何的什麼情況當中
[00:25:57.240 --> 00:26:00.600]  我仍然可以用一個感謝的心
[00:26:00.600 --> 00:26:02.200]  來去面對
[00:26:02.200 --> 00:26:08.520]  用一個喜樂的心來去面對
[00:26:08.520 --> 00:26:09.920]  我們在十一月份
[00:26:09.920 --> 00:26:16.400]  講了幾篇關於主在內的信息
[00:26:16.400 --> 00:26:21.560]  最大的人生的一個恐懼
[00:26:21.560 --> 00:26:23.720]  就是死亡
[00:26:23.720 --> 00:26:28.520]  但是神給我們最大的安慰是什麼?
[00:26:28.520 --> 00:26:33.720]  死亡並不是一個終結
[00:26:33.720 --> 00:26:37.960]  生老病死是人之常情
[00:26:37.960 --> 00:26:40.720]  我們在每一個階段
[00:26:40.720 --> 00:26:47.240]  都會令到我們開心和不開心
[00:26:47.240 --> 00:26:49.880]  是真的
[00:26:49.880 --> 00:26:52.840]  BB的出生是否開心?
[00:26:52.840 --> 00:26:53.640]  是
[00:26:53.640 --> 00:26:57.240]  會不會擔心?
[00:26:57.240 --> 00:26:59.160]  擔心多還是開心多?
[00:26:59.160 --> 00:27:01.320]  兩樣都有
[00:27:01.320 --> 00:27:02.840]  他晚上哭也不睡
[00:27:02.840 --> 00:27:06.680]  是否很擔心?
[00:27:06.680 --> 00:27:09.080]  一出生的時候又要照那些燈
[00:27:09.080 --> 00:27:11.400]  是否很擔心?
[00:27:11.400 --> 00:27:13.880]  病是不開心的
[00:27:13.880 --> 00:27:15.160]  但是中國人說
[00:27:15.160 --> 00:27:19.000]  小病是福
[00:27:19.000 --> 00:27:23.800]  好了我病了不用上班
[00:27:23.800 --> 00:27:26.520]  老了是不是不好?
[00:27:26.520 --> 00:27:27.400]  是的
[00:27:27.400 --> 00:27:30.600]  又容易病行動又不方便
[00:27:30.600 --> 00:27:34.200]  但是很多人都想快點老
[00:27:34.200 --> 00:27:35.720]  快點六十五歲就好了
[00:27:35.720 --> 00:27:40.280]  可以拿到那個
[00:27:40.280 --> 00:27:43.960]  兩元就坐到巴士多好
[00:27:43.960 --> 00:27:45.400]  我們正在面對
[00:27:45.400 --> 00:27:49.000]  在我們人的不同階段裏面
[00:27:49.000 --> 00:27:51.480]  不會全部都是不開心
[00:27:51.480 --> 00:27:55.560]  也不會全部都開心
[00:27:55.560 --> 00:27:57.880]  所以在聖經裏告訴我們
[00:27:57.880 --> 00:27:59.560]  我們無論去到人生的
[00:27:59.560 --> 00:28:01.960]  什麼什麼階段當中
[00:28:01.960 --> 00:28:03.560]  我們能夠可以因為
[00:28:03.560 --> 00:28:07.240]  主給我們這個人生的盼望
[00:28:07.240 --> 00:28:11.000]  我們能夠可以常常的喜樂
[00:28:11.000 --> 00:28:13.160]  是因為我們可以不絕的祈禱
[00:28:13.160 --> 00:28:16.040]  以致我們能夠可以凡事的謝恩
[00:28:16.040 --> 00:28:18.680]  正如保羅在肥勒比書第四章
[00:28:18.680 --> 00:28:20.120]  第十二節這樣說
[00:28:20.120 --> 00:28:24.040]  他說我知道怎樣處悲戰
[00:28:24.040 --> 00:28:27.720]  也知道怎樣處豐富
[00:28:27.720 --> 00:28:31.000]  或飽足或飢餓
[00:28:31.000 --> 00:28:33.480]  或有餘或缺乏
[00:28:33.480 --> 00:28:35.240]  隨時隨在
[00:28:35.240 --> 00:28:39.160]  我都得了避缺
[00:28:39.160 --> 00:28:40.440]  其實保羅的避缺
[00:28:40.440 --> 00:28:43.560]  你和我都知道
[00:28:43.560 --> 00:28:47.960]  問題就是你是不是已經得到
[00:28:47.960 --> 00:28:49.480]  你回到教會
[00:28:49.480 --> 00:28:51.480]  你信了主洗了禮
[00:28:51.480 --> 00:28:57.240]  都不一定去領受了這個避缺
[00:28:57.240 --> 00:29:03.000]  保羅就將這個避缺放在袋裏
[00:29:03.000 --> 00:29:07.880]  如果我們能夠可以在任何的境況當中
[00:29:07.880 --> 00:29:13.480]  都能夠有喜樂和感恩的心去面對
[00:29:13.480 --> 00:29:15.720]  我們或許就已經開始去明白
[00:29:15.720 --> 00:29:22.520]  這個避缺放在袋裏
[00:29:22.520 --> 00:29:25.560]  我們和教會的領袖
[00:29:25.560 --> 00:29:28.440]  學懂得用愛和尊重
[00:29:28.440 --> 00:29:30.840]  弟兄姊妹之間的關係
[00:29:30.840 --> 00:29:34.200]  我們懂得彼此的模樣
[00:29:34.200 --> 00:29:38.760]  對於我們自己和神的關係
[00:29:38.760 --> 00:29:42.760]  讓我們去學懂得
[00:29:42.760 --> 00:29:46.600]  這個就是神向我們每一個人所定的旨意
[00:29:46.600 --> 00:29:51.720]  就是向著盼望的方面去成長
[00:29:51.720 --> 00:29:54.280]  如果我們能夠可以在教會的生活當中
[00:29:54.280 --> 00:29:57.880]  和教會的領袖這樣的和諧
[00:29:57.880 --> 00:30:01.320]  和弟兄姊妹之間有這樣的和諧
[00:30:01.320 --> 00:30:04.760]  在我們自己的靈性上有這樣的成長
[00:30:04.760 --> 00:30:07.400]  我相信在這個聖誕
[00:30:07.400 --> 00:30:09.720]  你見到每一個人
[00:30:09.720 --> 00:30:12.840]  你的家人你的朋友和你的弟兄姊妹
[00:30:12.840 --> 00:30:17.400]  都能夠有這一份喜悅的心
[00:30:17.400 --> 00:30:21.240]  希望這個信息不會勾起了你一些
[00:30:21.240 --> 00:30:26.360]  不和諧的關係的一些傷痛的經歷
[00:30:26.360 --> 00:30:29.560]  如果有的話
[00:30:29.560 --> 00:30:31.160]  喜樂的靈
[00:30:31.160 --> 00:30:34.520]  喜樂的靈不是我們去找回來的
[00:30:34.520 --> 00:30:38.120]  是神賜給我們的
[00:30:38.120 --> 00:30:41.720]  是我們和神有這個相遇之後
[00:30:41.720 --> 00:30:47.640]  是和這個在馬槽裏面出生的耶穌基督相遇之後
[00:30:47.640 --> 00:30:55.320]  是和這個在天上去頌讚的天使天君相遇之後
[00:30:55.320 --> 00:30:58.680]  我們就有這一份喜樂的靈
[00:30:58.680 --> 00:31:02.040]  一個樂觀的人生
[00:31:02.040 --> 00:31:06.440]  這個是上帝要向我們每一個人的祝福
[00:31:06.440 --> 00:31:16.840]  我們同心祈禱
[00:31:16.840 --> 00:31:20.360]  讓我們在這一段安靜禱告的時候
[00:31:20.360 --> 00:31:24.120]  讓喜樂
[00:31:24.120 --> 00:31:26.440]  這個常常喜樂
[00:31:26.440 --> 00:31:28.360]  不住禱告
[00:31:28.360 --> 00:31:31.640]  凡事感恩的心
[00:31:31.640 --> 00:31:42.520]  進入在我們的內心當中
[00:31:42.520 --> 00:31:46.120]  我們深信主祂會賞賜
[00:31:46.120 --> 00:31:48.760]  也要聽我們的禱告
[00:31:48.760 --> 00:31:50.760]  奉耶穌基督的名祈求
