
[00:00:00.000 --> 00:00:07.880]  各位早晨 非常奇妙 沒有實體的交往
[00:19:19.440 --> 00:19:21.440]  因我們的大祭司並非不能體恤我們的軟弱
[00:19:21.440 --> 00:19:23.440]  他也曾凡事
[00:19:23.440 --> 00:19:25.440]  受過試探
[00:19:25.440 --> 00:19:27.440]  與我們一樣
[00:19:27.440 --> 00:19:29.440]  於是他沒有犯罪
[00:19:29.440 --> 00:19:31.440]  耶穌用人性
[00:19:31.440 --> 00:19:33.440]  用完全的人性
[00:19:33.440 --> 00:19:35.440]  去行過地上的道路
[00:19:35.440 --> 00:19:37.440]  面對多方面
[00:19:37.440 --> 00:19:39.440]  一樣這麼多的
[00:19:39.440 --> 00:19:41.440]  試探叫他離開
[00:19:41.440 --> 00:19:43.440]  天父上帝
[00:19:43.440 --> 00:19:45.440]  分別就是說
[00:19:45.440 --> 00:19:47.440]  他沒有犯罪
[00:19:47.440 --> 00:19:49.440]  沒有失敗
[00:19:49.440 --> 00:19:53.440]  所以這樣的經歷
[00:19:53.440 --> 00:19:55.440]  這樣的困境
[00:19:55.440 --> 00:19:57.440]  挑戰
[00:19:57.440 --> 00:19:59.440]  今天昔日
[00:19:59.440 --> 00:20:01.440]  鼓勵當時的信徒
[00:20:01.440 --> 00:20:03.440]  耶穌完全明白
[00:20:03.440 --> 00:20:07.440]  他不會故意作弄你
[00:20:07.440 --> 00:20:09.440]  耍你
[00:20:09.440 --> 00:20:11.440]  給你一些難的東西
[00:20:11.440 --> 00:20:13.440]  閒著沒事做
[00:20:13.440 --> 00:20:15.440]  給你一些難處
[00:20:15.440 --> 00:20:17.440]  給你跌倒
[00:20:17.440 --> 00:20:19.440]  很難起來
[00:20:19.440 --> 00:20:21.440]  很有創傷
[00:20:21.440 --> 00:20:23.440]  很有挫敗感
[00:20:23.440 --> 00:20:25.440]  這裡說不是
[00:20:25.440 --> 00:20:27.440]  試探一定有
[00:20:27.440 --> 00:20:29.440]  危機一定有
[00:20:29.440 --> 00:20:31.440]  挑戰一定有
[00:20:31.440 --> 00:20:33.440]  難不難?不難就不是挑戰
[00:20:33.440 --> 00:20:35.440]  去到最後耶穌說
[00:20:35.440 --> 00:20:37.440]  如果這個虎杯能夠
[00:20:37.440 --> 00:20:39.440]  將它挪開
[00:20:39.440 --> 00:20:41.440]  以致我和你不會有
[00:20:41.440 --> 00:20:43.440]  我擔當了罪而有
[00:20:43.440 --> 00:20:45.440]  分割的片刻
[00:20:45.440 --> 00:20:47.440]  如果能夠
[00:20:47.440 --> 00:20:49.440]  拿走最好拿走
[00:20:49.440 --> 00:20:51.440]  不過你說是
[00:20:51.440 --> 00:20:53.440]  這個是
[00:20:53.440 --> 00:20:55.440]  一個極大的困難
[00:20:55.440 --> 00:20:57.440]  極大的隱憂
[00:20:57.440 --> 00:20:59.440]  不要理會上帝
[00:20:59.440 --> 00:21:01.440]  為什麼要做天父上帝的指引
[00:21:01.440 --> 00:21:07.440]  耶穌很能夠明白我們今天
[00:21:07.440 --> 00:21:09.440]  祂不放棄我們
[00:21:09.440 --> 00:21:13.440]  在希伯來書五章八節
[00:21:13.440 --> 00:21:15.440]  說到祂雖然為兒子
[00:21:15.440 --> 00:21:17.440]  還是因所受的苦
[00:21:17.440 --> 00:21:19.440]  苦難
[00:21:19.440 --> 00:21:21.440]  學了馴服
[00:21:21.440 --> 00:21:23.440]  耶穌在
[00:21:23.440 --> 00:21:25.440]  苦難當中
[00:21:25.440 --> 00:21:27.440]  練好
[00:21:27.440 --> 00:21:29.440]  祂的馴服
[00:21:29.440 --> 00:21:31.440]  你以為耶穌
[00:21:31.440 --> 00:21:33.440]  當然可以,祂是神
[00:21:33.440 --> 00:21:35.440]  但這裡說不是
[00:21:35.440 --> 00:21:37.440]  祂的馴服
[00:21:37.440 --> 00:21:39.440]  祂的屬靈的生命
[00:21:39.440 --> 00:21:41.440]  是練回來的
[00:21:41.440 --> 00:21:43.440]  如果祂用
[00:21:43.440 --> 00:21:45.440]  神的身份就不用練
[00:21:45.440 --> 00:21:47.440]  很明顯這裡說
[00:21:47.440 --> 00:21:49.440]  祂是用完全人
[00:21:49.440 --> 00:21:51.440]  沒有用什麼法力
[00:21:51.440 --> 00:21:53.440]  上帝的能力
[00:21:53.440 --> 00:21:55.440]  就用人
[00:21:55.440 --> 00:21:57.440]  有人的軟弱
[00:21:57.440 --> 00:21:59.440]  有人的情緒
[00:21:59.440 --> 00:22:01.440]  有人的飢餓
[00:22:01.440 --> 00:22:03.440]  有人的需求
[00:22:03.440 --> 00:22:07.440]  有人的缺乏
[00:22:07.440 --> 00:22:09.440]  有人的情緒
[00:22:09.440 --> 00:22:11.440]  有人的疲倦
[00:22:11.440 --> 00:22:15.440]  然後經歷苦難
[00:22:15.440 --> 00:22:17.440]  困境
[00:22:17.440 --> 00:22:19.440]  在困境裡
[00:22:19.440 --> 00:22:21.440]  才有成長
[00:22:21.440 --> 00:22:23.440]  所以這個成長一定是講人性
[00:22:23.440 --> 00:22:25.440]  不可能是講神
[00:22:25.440 --> 00:22:27.440]  不可能是講神性
[00:22:27.440 --> 00:22:29.440]  耶穌也是這樣練回來
[00:22:29.440 --> 00:22:31.440]  我們今天
[00:22:31.440 --> 00:22:33.440]  要練到
[00:22:33.440 --> 00:22:35.440]  得勝
[00:22:35.440 --> 00:22:37.440]  要練到好的生命
[00:22:37.440 --> 00:22:39.440]  像耶穌
[00:22:39.440 --> 00:22:41.440]  是需要經歷苦難
[00:22:41.440 --> 00:22:43.440]  所以面對困境、苦難、缺乏
[00:22:43.440 --> 00:22:45.440]  不以為怪
[00:22:45.440 --> 00:22:47.440]  因為這是每一個信徒
[00:22:47.440 --> 00:22:49.440]  必然經歷的路途
[00:22:49.440 --> 00:22:53.440]  在這個困境裡
[00:22:53.440 --> 00:22:55.440]  甚至我們是人
[00:22:55.440 --> 00:22:59.440]  我們都可能會跌倒
[00:22:59.440 --> 00:23:01.440]  不是必然跌倒,但有可能跌倒
[00:23:01.440 --> 00:23:03.440]  但耶穌也不會放棄你
[00:23:03.440 --> 00:23:05.440]  因為祂很明白人的軟弱
[00:23:05.440 --> 00:23:11.440]  所以我們放心
[00:23:11.440 --> 00:23:13.440]  同時也是反過來
[00:23:13.440 --> 00:23:15.440]  放心去行走
[00:23:15.440 --> 00:23:17.440]  人生的道路
[00:23:17.440 --> 00:23:19.440]  耶穌不會
[00:23:19.440 --> 00:23:21.440]  由於人的軟弱
[00:23:21.440 --> 00:23:23.440]  你我的軟弱
[00:23:23.440 --> 00:23:25.440]  而放棄
[00:23:25.440 --> 00:23:27.440]  請救、幫助、扶持
[00:23:27.440 --> 00:23:31.440]  另外一件事
[00:23:31.440 --> 00:23:33.440]  新言就說不單止我可以放心
[00:23:33.440 --> 00:23:35.440]  我知道我不是必須要犯罪的
[00:23:35.440 --> 00:23:37.440]  我是有奮鬥、是有挑戰的
[00:23:37.440 --> 00:23:39.440]  是困難的
[00:23:39.440 --> 00:23:41.440]  是可以戰勝的
[00:23:41.440 --> 00:23:43.440]  我靠著耶穌
[00:23:43.440 --> 00:23:45.440]  耶穌很能夠明白我
[00:23:45.440 --> 00:23:47.440]  再新言就是我們要
[00:23:47.440 --> 00:23:49.440]  讓耶穌
[00:23:49.440 --> 00:23:51.440]  伸展這個
[00:23:51.440 --> 00:23:53.440]  的忍耐
[00:23:53.440 --> 00:23:55.440]  和扶持
[00:23:55.440 --> 00:23:57.440]  給其他軟弱的人
[00:23:57.440 --> 00:23:59.440]  這樣我們才真正
[00:23:59.440 --> 00:24:01.440]  相信萬聚能勝
[00:24:01.440 --> 00:24:03.440]  這個萬聚能勝
[00:24:03.440 --> 00:24:05.440]  不單只是應用在我自己身上
[00:24:05.440 --> 00:24:07.440]  以至得到鼓舞
[00:24:07.440 --> 00:24:09.440]  甚至墮到
[00:24:09.440 --> 00:24:11.440]  再起身
[00:24:11.440 --> 00:24:13.440]  因為耶穌明白、耶穌體諒
[00:24:13.440 --> 00:24:15.440]  耶穌沒有放棄我們
[00:24:15.440 --> 00:24:17.440]  這是我們因為
[00:24:17.440 --> 00:24:19.440]  相信耶穌是完全的人
[00:24:19.440 --> 00:24:21.440]  所以萬聚能勝
[00:24:21.440 --> 00:24:23.440]  所以我可以有
[00:24:23.440 --> 00:24:25.440]  鼓勵而不灰心
[00:24:25.440 --> 00:24:27.440]  同時
[00:24:27.440 --> 00:24:29.440]  如果相信萬聚能勝的話
[00:24:29.440 --> 00:24:31.440]  我們作為信徒
[00:24:31.440 --> 00:24:33.440]  作為兄弟姊妹
[00:24:33.440 --> 00:24:35.440]  弟兄姊妹的話
[00:24:35.440 --> 00:24:37.440]  別人的軟弱
[00:24:37.440 --> 00:24:39.440]  別人都會有軟弱
[00:24:39.440 --> 00:24:41.440]  別人都會有奮鬥
[00:24:41.440 --> 00:24:43.440]  他人都會受到試探
[00:24:43.440 --> 00:24:45.440]  甚至軟弱到失敗
[00:24:45.440 --> 00:24:47.440]  不是必然
[00:24:47.440 --> 00:24:49.440]  但是有機會的
[00:24:49.440 --> 00:24:51.440]  在那時候
[00:24:51.440 --> 00:24:53.440]  如果我真的說這個他人的罪
[00:24:53.440 --> 00:24:55.440]  靠著耶穌都必然得勝的話
[00:24:55.440 --> 00:24:57.440]  如果耶穌都沒有放棄你
[00:24:57.440 --> 00:24:59.440]  我也不放棄你
[00:25:05.440 --> 00:25:09.440]  德勝堂的文化
[00:25:09.440 --> 00:25:11.440]  經常都是飲飲食食
[00:25:11.440 --> 00:25:13.440]  我們在飲食裏面
[00:25:13.440 --> 00:25:15.440]  有很多交流
[00:25:15.440 --> 00:25:17.440]  既然這是文化
[00:25:17.440 --> 00:25:21.440]  我們就繼續飲飲食食
[00:25:21.440 --> 00:25:23.440]  經常當中
[00:25:23.440 --> 00:25:25.440]  都有些自稱已經信了耶穌
[00:25:25.440 --> 00:25:27.440]  他不是飲飲食食
[00:25:27.440 --> 00:25:29.440]  他差一點點
[00:25:29.440 --> 00:25:31.440]  他學了一點點
[00:25:31.440 --> 00:25:33.440]  叫做痴飲痴食
[00:25:33.440 --> 00:25:35.440]  自己
[00:25:35.440 --> 00:25:37.440]  不想出錢
[00:25:37.440 --> 00:25:39.440]  很想黏在別人身上
[00:25:39.440 --> 00:25:41.440]  黏便宜
[00:25:41.440 --> 00:25:43.440]  男女都有
[00:25:43.440 --> 00:25:47.440]  這些人我們應該怎樣看待他
[00:25:47.440 --> 00:25:49.440]  他很差
[00:25:49.440 --> 00:25:51.440]  不要理他
[00:25:51.440 --> 00:25:53.440]  下次吃東西千萬不要叫他
[00:25:53.440 --> 00:25:55.440]  我覺得這個
[00:25:55.440 --> 00:25:57.440]  不是最好的辦法
[00:25:57.440 --> 00:25:59.440]  你放棄他
[00:25:59.440 --> 00:26:01.440]  耶穌教不了他
[00:26:01.440 --> 00:26:03.440]  大家講清楚
[00:26:03.440 --> 00:26:05.440]  你被痴飲痴食
[00:26:05.440 --> 00:26:09.440]  幫他付了錢
[00:26:09.440 --> 00:26:11.440]  都不是他的責任
[00:26:11.440 --> 00:26:13.440]  你不付
[00:26:13.440 --> 00:26:15.440]  不需要放棄
[00:26:15.440 --> 00:26:17.440]  我只是講一個現實
[00:26:17.440 --> 00:26:19.440]  不需要放棄
[00:26:19.440 --> 00:26:21.440]  痴飲痴食
[00:26:21.440 --> 00:26:23.440]  是他真的態度不好
[00:26:23.440 --> 00:26:25.440]  價值觀又不好
[00:26:25.440 --> 00:26:27.440]  又自私又沒有愛心
[00:26:27.440 --> 00:26:29.440]  就算這樣說
[00:26:29.440 --> 00:26:31.440]  你都不用放棄他
[00:26:31.440 --> 00:26:33.440]  耶穌就是叫我們德性堂的人
[00:26:33.440 --> 00:26:35.440]  面對他找這些人出來
[00:26:35.440 --> 00:26:37.440]  去講耶穌給他聽
[00:26:37.440 --> 00:26:39.440]  隨便耶穌叫他德性改過
[00:26:39.440 --> 00:26:41.440]  不要放棄
[00:26:41.440 --> 00:26:43.440]  有軟弱的人
[00:26:43.440 --> 00:26:45.440]  如果耶穌都說不放棄
[00:26:45.440 --> 00:26:47.440]  我們憑什麼
[00:26:47.440 --> 00:26:49.440]  可以說我放棄
[00:26:49.440 --> 00:26:51.440]  究竟你是依靠
[00:26:51.440 --> 00:26:53.440]  耶穌聽耶穌的話
[00:26:53.440 --> 00:26:55.440]  還是不聽
[00:26:55.440 --> 00:26:57.440]  耶穌都說不放棄
[00:26:57.440 --> 00:26:59.440]  叫你做僕人
[00:26:59.440 --> 00:27:01.440]  耶穌說我不放棄
[00:27:01.440 --> 00:27:03.440]  不過我派你去不放棄
[00:27:03.440 --> 00:27:05.440]  你說你放棄
[00:27:05.440 --> 00:27:07.440]  究竟你是不是耶穌的僕人
[00:27:07.440 --> 00:27:09.440]  究竟你是不是
[00:27:09.440 --> 00:27:11.440]  有什麼屬靈生命的質素
[00:27:11.440 --> 00:27:15.440]  所以不要放棄
[00:27:15.440 --> 00:27:17.440]  人的軟弱
[00:27:17.440 --> 00:27:19.440]  今天我聽見很多在教會裏
[00:27:19.440 --> 00:27:21.440]  有政見不同
[00:27:21.440 --> 00:27:23.440]  黃色與藍色的陣營
[00:27:23.440 --> 00:27:25.440]  是在放棄
[00:27:25.440 --> 00:27:27.440]  的階段
[00:27:27.440 --> 00:27:29.440]  是不應該的
[00:27:29.440 --> 00:27:31.440]  不要說黃放棄藍
[00:27:31.440 --> 00:27:33.440]  藍放棄黃
[00:27:33.440 --> 00:27:35.440]  沒得談的
[00:27:35.440 --> 00:27:37.440]  我正確你一定不正確
[00:27:37.440 --> 00:27:39.440]  我假設你一定正確
[00:27:39.440 --> 00:27:41.440]  對方顏色的立場一定100%錯
[00:27:41.440 --> 00:27:43.440]  假設
[00:27:43.440 --> 00:27:47.440]  而你說我要和你割席的話
[00:27:47.440 --> 00:27:51.440]  你想想你是不是覺得他沒得救
[00:27:51.440 --> 00:27:53.440]  還是耶穌叫他忍耐
[00:27:55.440 --> 00:27:57.440]  叫你留下
[00:27:57.440 --> 00:27:59.440]  叫你不要趕走別人
[00:27:59.440 --> 00:28:03.440]  你的言行不要
[00:28:03.440 --> 00:28:07.440]  切斷聯繫
[00:28:07.440 --> 00:28:09.440]  我假設他錯到
[00:28:09.440 --> 00:28:11.440]  100%
[00:28:11.440 --> 00:28:15.440]  耶穌都沒有放棄他
[00:28:15.440 --> 00:28:17.440]  而你說放棄他
[00:28:17.440 --> 00:28:19.440]  我就是和真理裏面
[00:28:19.440 --> 00:28:21.440]  我不和你說你是藍色還是黃色的陣營
[00:28:21.440 --> 00:28:23.440]  誰對誰錯
[00:28:25.440 --> 00:28:27.440]  你要和人割席
[00:28:27.440 --> 00:28:29.440]  你是沒得救
[00:28:29.440 --> 00:28:31.440]  這樣的心態
[00:28:31.440 --> 00:28:33.440]  你說
[00:28:33.440 --> 00:28:35.440]  服侍耶穌還是服侍
[00:28:35.440 --> 00:28:37.440]  你自己的脾氣
[00:28:37.440 --> 00:28:41.440]  我想進一步說
[00:28:41.440 --> 00:28:43.440]  不單止我沒有
[00:28:43.440 --> 00:28:45.440]  我沒有趕人走
[00:28:45.440 --> 00:28:49.440]  不過你的存在
[00:28:49.440 --> 00:28:51.440]  言談形態
[00:28:51.440 --> 00:28:53.440]  語氣
[00:28:53.440 --> 00:28:55.440]  會不會令到你的兄弟姊妹
[00:28:55.440 --> 00:28:57.440]  耶穌的兒女
[00:28:57.440 --> 00:28:59.440]  你家裏面的家人
[00:28:59.440 --> 00:29:01.440]  這是你屬靈家裏面的人
[00:29:01.440 --> 00:29:03.440]  而感受到難過
[00:29:03.440 --> 00:29:05.440]  而使他們要離開
[00:29:05.440 --> 00:29:07.440]  他離開他的事
[00:29:07.440 --> 00:29:09.440]  你的愛心
[00:29:09.440 --> 00:29:11.440]  可不可以再想多一步
[00:29:11.440 --> 00:29:13.440]  就是他的軟弱
[00:29:13.440 --> 00:29:15.440]  他不明白你
[00:29:15.440 --> 00:29:17.440]  他誤解了你
[00:29:17.440 --> 00:29:19.440]  你不夠接納
[00:29:19.440 --> 00:29:21.440]  已經使人離開
[00:29:21.440 --> 00:29:23.440]  使別人更加軟弱
[00:29:23.440 --> 00:29:25.440]  如果你真有愛心
[00:29:25.440 --> 00:29:27.440]  想學習耶穌的愛心
[00:29:27.440 --> 00:29:31.440]  學習爭取成長像耶穌的話
[00:29:31.440 --> 00:29:33.440]  我們有一個空間可以想想
[00:29:33.440 --> 00:29:35.440]  不單止我們不趕人走
[00:29:35.440 --> 00:29:37.440]  割席
[00:29:37.440 --> 00:29:39.440]  我還要檢討自己
[00:29:39.440 --> 00:29:41.440]  有沒有很能夠
[00:29:41.440 --> 00:29:43.440]  包容、寬容
[00:29:43.440 --> 00:29:45.440]  以致到他不同我的意見
[00:29:45.440 --> 00:29:47.440]  甚至不同意見
[00:29:47.440 --> 00:29:49.440]  百分之百錯誤的
[00:29:49.440 --> 00:29:51.440]  都有機會
[00:29:51.440 --> 00:29:53.440]  留下改過
[00:29:53.440 --> 00:29:55.440]  親近耶穌
[00:29:55.440 --> 00:29:57.440]  何況我想說
[00:29:57.440 --> 00:29:59.440]  不要以為自己真是百分之百對
[00:29:59.440 --> 00:30:01.440]  我假設
[00:30:01.440 --> 00:30:03.440]  假設你
[00:30:03.440 --> 00:30:05.440]  百分之百正確
[00:30:05.440 --> 00:30:07.440]  對方百分之百錯謬
[00:30:07.440 --> 00:30:09.440]  在一個政見
[00:30:09.440 --> 00:30:11.440]  政治立場裏面
[00:30:11.440 --> 00:30:13.440]  你對的人全錯
[00:30:13.440 --> 00:30:15.440]  你都要像耶穌
[00:30:15.440 --> 00:30:17.440]  不要放棄
[00:30:17.440 --> 00:30:19.440]  你是不是真是百分之百正確
[00:30:19.440 --> 00:30:23.440]  對方一定是百分之百錯謬
[00:30:23.440 --> 00:30:25.440]  還是有相確的餘地
[00:30:25.440 --> 00:30:27.440]  所以在這裏說
[00:30:27.440 --> 00:30:29.440]  反過來
[00:30:29.440 --> 00:30:31.440]  如果真是聖靈
[00:30:31.440 --> 00:30:33.440]  感動人再一次說清楚
[00:30:33.440 --> 00:30:35.440]  告訴我
[00:30:35.440 --> 00:30:37.440]  是耶穌經歷過
[00:30:37.440 --> 00:30:39.440]  是完全的人
[00:30:39.440 --> 00:30:41.440]  經歷了挑戰
[00:30:41.440 --> 00:30:43.440]  試探軟弱
[00:30:43.440 --> 00:30:45.440]  他很明白你
[00:30:45.440 --> 00:30:47.440]  究竟你
[00:30:47.440 --> 00:30:49.440]  軟弱的人
[00:30:49.440 --> 00:30:51.440]  去鼓勵你
[00:30:51.440 --> 00:30:53.440]  行錯都可以站起來
[00:30:53.440 --> 00:30:55.440]  我沒有放棄過你
[00:30:55.440 --> 00:30:57.440]  繼續走
[00:30:57.440 --> 00:30:59.440]  萬罪能勝
[00:30:59.440 --> 00:31:01.440]  如果我們相信
[00:31:01.440 --> 00:31:03.440]  萬罪能勝
[00:31:03.440 --> 00:31:05.440]  是真實的話
[00:31:05.440 --> 00:31:07.440]  我們相應的行為
[00:31:07.440 --> 00:31:09.440]  我們放心繼續走人生的道路
[00:31:09.440 --> 00:31:11.440]  依靠耶穌 耶穌幫助我們
[00:31:11.440 --> 00:31:13.440]  同時
[00:31:13.440 --> 00:31:15.440]  我的胸襟
[00:31:15.440 --> 00:31:17.440]  接納
[00:31:17.440 --> 00:31:19.440]  忍耐 體會 幫助
[00:31:19.440 --> 00:31:21.440]  要伸延到
[00:31:21.440 --> 00:31:23.440]  其他屬靈的家人當中
[00:31:23.440 --> 00:31:25.440]  甚至那些家人
[00:31:25.440 --> 00:31:27.440]  軟弱到百分之一百
[00:31:27.440 --> 00:31:29.440]  錯謬到百分之一百
[00:31:29.440 --> 00:31:31.440]  是我的責任
[00:31:31.440 --> 00:31:33.440]  去忍耐
[00:31:33.440 --> 00:31:35.440]  包容
[00:31:35.440 --> 00:31:37.440]  最後 最後
[00:31:37.440 --> 00:31:39.440]  第三點
[00:31:39.440 --> 00:31:41.440]  各位
[00:31:41.440 --> 00:31:43.440]  牧師我們是不是
[00:31:43.440 --> 00:31:45.440]  一會兒完了就有聚餐
[00:31:45.440 --> 00:31:47.440]  我想不是
[00:31:47.440 --> 00:31:49.440]  我知道大家
[00:31:49.440 --> 00:31:51.440]  都要吃午餐 所以我不會說太久
[00:31:51.440 --> 00:31:53.440]  雖然不能一起聚餐
[00:31:53.440 --> 00:31:55.440]  現在
[00:31:55.440 --> 00:31:57.440]  先記在帳上
[00:31:57.440 --> 00:31:59.440]  我們可以
[00:31:59.440 --> 00:32:01.440]  可以一起
[00:32:01.440 --> 00:32:03.440]  一次過吃這麼多餐
[00:32:03.440 --> 00:32:05.440]  OK 牧師OK嗎
[00:32:05.440 --> 00:32:07.440]  到時補數
[00:32:07.440 --> 00:32:09.440]  OK 大家OK嗎
[00:32:09.440 --> 00:32:11.440]  那些就是你認同的
[00:32:11.440 --> 00:32:13.440]  盡快
[00:32:13.440 --> 00:32:15.440]  很希望很快
[00:32:15.440 --> 00:32:17.440]  疫情過去之後我們可以聚餐
[00:32:17.440 --> 00:32:19.440]  那次的聚餐一次過吃完這麼多
[00:32:19.440 --> 00:32:21.440]  我們這麼多餐的豐富
[00:32:21.440 --> 00:32:23.440]  我們說一下
[00:32:23.440 --> 00:32:25.440]  最後這一點 如果上帝
[00:32:25.440 --> 00:32:27.440]  如果耶穌又是完全的神
[00:32:27.440 --> 00:32:29.440]  又是完全的人
[00:32:29.440 --> 00:32:31.440]  最後這一點
[00:32:31.440 --> 00:32:33.440]  就是說 祂沒有任何的
[00:32:33.440 --> 00:32:35.440]  難度祂幫不到
[00:32:35.440 --> 00:32:37.440]  幫不到你和我
[00:32:37.440 --> 00:32:39.440]  我沒有一個難題
[00:32:39.440 --> 00:32:41.440]  在人生當中
[00:32:41.440 --> 00:32:43.440]  祂是幫不到
[00:32:43.440 --> 00:32:45.440]  無論是健康的問題
[00:32:45.440 --> 00:32:47.440]  工作的問題 感情的問題
[00:32:47.440 --> 00:32:49.440]  感情的問題 前途的問題
[00:32:49.440 --> 00:32:55.440]  萬事能助
[00:32:55.440 --> 00:32:57.440]  這麼厲害的耶穌
[00:32:57.440 --> 00:32:59.440]  比東方不敗的耶穌還厲害
[00:32:59.440 --> 00:33:03.440]  萬方不敗的耶穌
[00:33:03.440 --> 00:33:05.440]  萬事能助
[00:33:05.440 --> 00:33:07.440]  第十六節很清楚
[00:33:07.440 --> 00:33:09.440]  說到「所以」
[00:33:09.440 --> 00:33:11.440]  如果耶穌真的這麼厲害
[00:33:11.440 --> 00:33:13.440]  完全的神
[00:33:13.440 --> 00:33:15.440]  完全的人
[00:33:15.440 --> 00:33:17.440]  所以
[00:33:17.440 --> 00:33:19.440]  我們只管坦然無懼
[00:33:19.440 --> 00:33:21.440]  來到斯恩
[00:33:21.440 --> 00:33:23.440]  的寶座前
[00:33:23.440 --> 00:33:25.440]  祂是皇帝 祂是最高級的
[00:33:25.440 --> 00:33:27.440]  去求助
[00:33:27.440 --> 00:33:29.440]  為了得到憐憫蒙恩
[00:33:29.440 --> 00:33:31.440]  為了隨時及時
[00:33:31.440 --> 00:33:33.440]  總之對的時候的幫助
[00:33:33.440 --> 00:33:35.440]  時時都得到幫助
[00:33:35.440 --> 00:33:37.440]  沒有一件事
[00:33:37.440 --> 00:33:39.440]  是幫不到
[00:33:39.440 --> 00:33:41.440]  沒有一件事
[00:33:41.440 --> 00:33:43.440]  是因為
[00:33:43.440 --> 00:33:45.440]  我不夠厲害
[00:33:45.440 --> 00:33:47.440]  所以他幫不到
[00:33:47.440 --> 00:33:49.440]  恩典來的 憐憫來的
[00:33:49.440 --> 00:33:51.440]  做牧師時不時都有人說
[00:33:51.440 --> 00:33:53.440]  牧師可不可以寫封信給我
[00:33:53.440 --> 00:33:55.440]  哪個哪個的小孩進入哪間哪間的
[00:33:55.440 --> 00:33:57.440]  基督教學校
[00:33:57.440 --> 00:33:59.440]  我知道是沒什麼效的
[00:33:59.440 --> 00:34:01.440]  沒什麼功效
[00:34:01.440 --> 00:34:03.440]  不過你要我寫我也寫
[00:34:03.440 --> 00:34:05.440]  因為他動不了校長
[00:34:05.440 --> 00:34:07.440]  校長就找旁邊的人動一下
[00:34:07.440 --> 00:34:09.440]  其他人動一下牧師 看行不行
[00:34:09.440 --> 00:34:11.440]  牧師就說
[00:34:11.440 --> 00:34:13.440]  不是很行 不過你要他寫
[00:34:13.440 --> 00:34:15.440]  他也寫一下 如果你動到校長就好了
[00:34:15.440 --> 00:34:17.440]  如果直接認識到校長就好了
[00:34:17.440 --> 00:34:19.440]  他直接認識不到 認識到牧師
[00:34:19.440 --> 00:34:21.440]  沒辦法 認識到牧師
[00:34:21.440 --> 00:34:23.440]  認識到牧師
[00:34:23.440 --> 00:34:25.440]  不是很行
[00:34:25.440 --> 00:34:27.440]  認識到校長其實也不是很行
[00:34:27.440 --> 00:34:29.440]  因為校長現在那個
[00:34:29.440 --> 00:34:31.440]  學校的派位的制度
[00:34:31.440 --> 00:34:33.440]  他的範圍的權力
[00:34:33.440 --> 00:34:35.440]  任他收 他的範圍很小
[00:34:35.440 --> 00:34:37.440]  但認識到校長也很有能力
[00:34:37.440 --> 00:34:39.440]  現在認識到這個忠寶
[00:34:39.440 --> 00:34:41.440]  是萬物天地萬物的主宰
[00:34:41.440 --> 00:34:43.440]  耶穌已經坐在寶座
[00:34:43.440 --> 00:34:45.440]  之上了
[00:34:45.440 --> 00:34:47.440]  坦然無懼去問他
[00:34:47.440 --> 00:34:49.440]  不用再叫牧師寫封信了
[00:34:49.440 --> 00:34:51.440]  不用再推薦
[00:34:51.440 --> 00:34:53.440]  可能耶穌叫牧師
[00:34:53.440 --> 00:34:55.440]  來幫你其他事
[00:34:55.440 --> 00:34:57.440]  但推薦的忠寶
[00:34:57.440 --> 00:34:59.440]  你直接去到耶穌面前
[00:34:59.440 --> 00:35:01.440]  沒什麼
[00:35:01.440 --> 00:35:03.440]  幫不了你
[00:35:03.440 --> 00:35:05.440]  但在這個實際來說就是說
[00:35:05.440 --> 00:35:07.440]  保持
[00:35:07.440 --> 00:35:09.440]  行徹良好的關係
[00:35:09.440 --> 00:35:11.440]  直著祈禱
[00:35:11.440 --> 00:35:13.440]  我不習慣祈禱啊
[00:35:13.440 --> 00:35:15.440]  小小開始 感謝上帝
[00:35:15.440 --> 00:35:17.440]  為自己祈求
[00:35:17.440 --> 00:35:19.440]  認罪悔改
[00:35:19.440 --> 00:35:21.440]  又為下人祈求
[00:35:21.440 --> 00:35:23.440]  慢慢上回這些的習慣
[00:35:23.440 --> 00:35:25.440]  直著祈禱
[00:35:25.440 --> 00:35:27.440]  和上帝教和
[00:35:27.440 --> 00:35:29.440]  你已經認識到最了不起的耶穌
[00:35:29.440 --> 00:35:31.440]  他一定幫得到你
[00:35:31.440 --> 00:35:37.440]  最後我有一張幻燈片
[00:35:37.440 --> 00:35:39.440]  大家先看看下一張
[00:35:39.440 --> 00:35:41.440]  這張跟武俠小說沒有關係
[00:35:41.440 --> 00:35:43.440]  但跟這張刀是有關係的
[00:35:43.440 --> 00:35:45.440]  刀下留人講耶穌
[00:35:45.440 --> 00:35:47.440]  那我就想大家注重
[00:35:47.440 --> 00:35:49.440]  最重要那個
[00:35:49.440 --> 00:35:51.440]  在大概
[00:35:51.440 --> 00:35:53.440]  你的左上角
[00:35:53.440 --> 00:35:55.440]  是什麼來的
[00:35:55.440 --> 00:35:57.440]  左上角的是豬
[00:35:57.440 --> 00:36:01.440]  我不是說牧師
[00:36:01.440 --> 00:36:03.440]  牧師不是豬
[00:36:03.440 --> 00:36:05.440]  旁邊那個是燒豬
[00:36:05.440 --> 00:36:07.440]  你看見拜神的東西
