
[00:00:00.000 --> 00:00:03.000]  今天分享的題目是復活節的智慧
[00:16:25.000 --> 00:16:27.000]  但是保羅沒有停在這裡
[00:16:27.000 --> 00:16:30.000]  他說不單止獻給五百多個弟兄姊妹看
[00:16:30.000 --> 00:16:32.000]  有很多仍然在
[00:16:32.000 --> 00:16:33.000]  你可以問他們
[00:16:33.000 --> 00:16:36.000]  他說也都獻給雅各
[00:16:36.000 --> 00:16:38.000]  雅各是耶穌的弟弟
[00:16:38.000 --> 00:16:40.000]  就是在地上的弟弟
[00:16:40.000 --> 00:16:43.000]  他原先不相信耶穌是尼塞亞
[00:16:43.000 --> 00:16:46.000]  但是之後他見到復活的主
[00:16:46.000 --> 00:16:48.000]  然後他就信了主
[00:16:48.000 --> 00:16:52.000]  並且之後成為了耶路撒冷教會的領袖
[00:16:52.000 --> 00:16:54.000]  保羅在加拉太書都提及過
[00:16:54.000 --> 00:16:56.000]  他和雅各的見面
[00:16:56.000 --> 00:16:57.000]  見面的時候
[00:16:57.000 --> 00:16:59.000]  他也都從雅各的口中聽過
[00:16:59.000 --> 00:17:01.000]  見到耶穌的經歷
[00:17:01.000 --> 00:17:04.000]  而保羅最後告訴我們
[00:17:04.000 --> 00:17:05.000]  他自己都見過
[00:17:05.000 --> 00:17:08.000]  沒了也獻給我看
[00:17:08.000 --> 00:17:12.000]  我如同未到產期而生的人一般
[00:17:12.000 --> 00:17:14.000]  保羅在說什麼呢
[00:17:14.000 --> 00:17:17.000]  未到產期是代表流產早產
[00:17:17.000 --> 00:17:19.000]  或者一個不正常的出世
[00:17:19.000 --> 00:17:21.000]  保羅說我和其他使徒不一樣
[00:17:21.000 --> 00:17:24.000]  十二使徒是在地上跟隨過耶穌
[00:17:24.000 --> 00:17:26.000]  跟著見到耶穌復活
[00:17:26.000 --> 00:17:29.000]  他說我呢 是耶穌升天之後
[00:17:29.000 --> 00:17:32.000]  為什麼耶穌升天之後見過耶穌呢
[00:17:32.000 --> 00:17:34.000]  因為我們知道保羅他未信耶穌之前
[00:17:34.000 --> 00:17:35.000]  他是逼迫教會的
[00:17:35.000 --> 00:17:37.000]  他到處去抓基督徒
[00:17:37.000 --> 00:17:40.000]  然後送去猶太的公會
[00:17:40.000 --> 00:17:41.000]  就在他到處去抓基督徒
[00:17:41.000 --> 00:17:43.000]  在大馬式的路上
[00:17:43.000 --> 00:17:45.000]  耶穌向他顯然
[00:17:45.000 --> 00:17:48.000]  他就在那裡見過耶穌
[00:17:48.000 --> 00:17:50.000]  他說我都見過耶穌
[00:17:50.000 --> 00:17:53.000]  我如同未到產期而生的人一般
[00:17:53.000 --> 00:17:56.000]  保羅在說他自己的謙卑
[00:17:56.000 --> 00:17:58.000]  可能哥倫多教會都笑他
[00:17:58.000 --> 00:18:00.000]  你和其他使徒不一樣
[00:18:00.000 --> 00:18:03.000]  其他使徒是跟過耶穌的
[00:18:03.000 --> 00:18:05.000]  你是耶穌升天之後才見過耶穌
[00:18:05.000 --> 00:18:07.000]  保羅在這裡都很謙卑
[00:18:07.000 --> 00:18:09.000]  說我和其他使徒不一樣
[00:18:09.000 --> 00:18:12.000]  但是我都見過耶穌
[00:18:12.000 --> 00:18:14.000]  今天我們都要繼續
[00:18:14.000 --> 00:18:16.000]  在我們的生命裡面
[00:18:16.000 --> 00:18:19.000]  去見證耶穌的真實
[00:18:19.000 --> 00:18:21.000]  所以今天有兩個很重要的方向
[00:18:21.000 --> 00:18:23.000]  第一 我們要開放我們的生命
[00:18:23.000 --> 00:18:26.000]  繼續去聆聽並且經歷耶穌
[00:18:26.000 --> 00:18:29.000]  今天在我們生命裡面的真實
[00:18:29.000 --> 00:18:31.000]  兩個星期之前
[00:18:31.000 --> 00:18:33.000]  我請了兩位朋友吃飯
[00:18:33.000 --> 00:18:36.000]  因為我很想鼓勵這兩位朋友回教會
[00:18:36.000 --> 00:18:38.000]  而這個晚飯裡面
[00:18:38.000 --> 00:18:40.000]  我都邀請了一位弟兄
[00:18:40.000 --> 00:18:42.000]  去分享他自己生命的見證
[00:18:42.000 --> 00:18:44.000]  這位弟兄也是公開在我們教會
[00:18:44.000 --> 00:18:46.000]  講他生命的見證
[00:18:46.000 --> 00:18:48.000]  那晚吃飯的時候
[00:18:48.000 --> 00:18:50.000]  吃到差不多我們就聽他的分享
[00:18:50.000 --> 00:18:52.000]  因為弟兄說
[00:18:52.000 --> 00:18:54.000]  他以前曾經一個月賺很多錢
[00:18:54.000 --> 00:18:56.000]  他曾經試過一個月賺多過十萬元
[00:18:56.000 --> 00:18:59.000]  他一個月賺十萬元的時候
[00:18:59.000 --> 00:19:01.000]  他過著很放縱的生活
[00:19:01.000 --> 00:19:03.000]  但他說這種生活
[00:19:03.000 --> 00:19:05.000]  未能夠為他帶來生命的滿足
[00:19:05.000 --> 00:19:08.000]  反而他覺得生命混混惡惡
[00:19:08.000 --> 00:19:10.000]  是沒有意義
[00:19:10.000 --> 00:19:13.000]  於是他沾染了毒品
[00:19:13.000 --> 00:19:16.000]  但他說神的生命有奇妙的帶領
[00:19:16.000 --> 00:19:18.000]  他差點要坐牢了
[00:19:18.000 --> 00:19:20.000]  但他沒有坐牢
[00:19:20.000 --> 00:19:23.000]  反而神安排他去了福音戒毒
[00:19:23.000 --> 00:19:25.000]  他說在福音戒毒的初期
[00:19:25.000 --> 00:19:27.000]  他仍然都是混混惡惡
[00:19:27.000 --> 00:19:28.000]  直到有一位弟兄叫醒
[00:19:28.000 --> 00:19:30.000]  他說你要醒了
[00:19:30.000 --> 00:19:31.000]  就在那一刻
[00:19:31.000 --> 00:19:33.000]  他將他的生命交給耶穌
[00:19:33.000 --> 00:19:35.000]  他說他現在的生命很滿足
[00:19:35.000 --> 00:19:37.000]  他說我比以前混少了很多
[00:19:37.000 --> 00:19:40.000]  但是我現在的生命很滿足
[00:19:40.000 --> 00:19:42.000]  我找到生命的意義
[00:19:42.000 --> 00:19:44.000]  他說他再分享的時候
[00:19:44.000 --> 00:19:46.000]  我們每一個都聽得很入神
[00:19:46.000 --> 00:19:48.000]  我們每一個都讚嘆
[00:19:48.000 --> 00:19:51.000]  今天耶穌是真的
[00:19:51.000 --> 00:19:55.000]  今天耶穌仍然在我們生命裏面
[00:19:55.000 --> 00:19:56.000]  而今天第二個方向
[00:19:56.000 --> 00:19:58.000]  我們要問自己
[00:19:58.000 --> 00:20:00.000]  我們今天又怎樣去分享
[00:20:00.000 --> 00:20:04.000]  見證耶穌在我們生命裏面的真實
[00:20:04.000 --> 00:20:05.000]  很多時候當我跟
[00:20:05.000 --> 00:20:06.000]  未信的朋友分享的時候
[00:20:06.000 --> 00:20:07.000]  他都會問
[00:20:07.000 --> 00:20:10.000]  那你怎樣相信耶穌是真的
[00:20:10.000 --> 00:20:12.000]  我都會跟他們分享
[00:20:12.000 --> 00:20:13.000]  我會跟他們分享
[00:20:13.000 --> 00:20:15.000]  在我信耶穌的初期
[00:20:15.000 --> 00:20:18.000]  我跟太太怎樣經歷了神奇妙的
[00:20:18.000 --> 00:20:20.000]  醫治了我太太的腰骨
[00:20:20.000 --> 00:20:23.000]  有一次在一個禱告聚會裏面
[00:20:23.000 --> 00:20:26.000]  有一位牧師為我太太的腰骨祈禱
[00:20:26.000 --> 00:20:27.000]  我太太那一天
[00:20:27.000 --> 00:20:30.000]  就經歷了一個神蹟的醫治
[00:20:30.000 --> 00:20:32.000]  這位牧師今天都是香港牧會的
[00:20:32.000 --> 00:20:34.000]  他是黃志成牧師
[00:20:34.000 --> 00:20:36.000]  如果你去找他你問他
[00:20:36.000 --> 00:20:38.000]  是不是曾經為過儒津和蘇儀去祈禱
[00:20:38.000 --> 00:20:41.000]  神奇妙的醫治了蘇儀的腰骨
[00:20:41.000 --> 00:20:42.000]  他會告訴你
[00:20:42.000 --> 00:20:45.000]  他會告訴你耶穌的真神
[00:20:45.000 --> 00:20:47.000]  同樣我都會跟別人分享
[00:20:47.000 --> 00:20:48.000]  我自己的生命
[00:20:48.000 --> 00:20:49.000]  我未信耶穌之前
[00:20:49.000 --> 00:20:51.000]  我是一個病態的賭徒
[00:20:51.000 --> 00:20:52.000]  但到了今天
[00:20:52.000 --> 00:20:55.000]  神居然用我的生命成為一位牧師
[00:20:55.000 --> 00:20:56.000]  但我想說
[00:20:56.000 --> 00:20:59.000]  我們不只是分享生命裏面的大事
[00:20:59.000 --> 00:21:02.000]  因為神不只是十幾年前的主
[00:21:02.000 --> 00:21:04.000]  神不只是我們幾年前的主
[00:21:04.000 --> 00:21:08.000]  神今天仍然真神
[00:21:08.000 --> 00:21:10.000]  過幾個星期之前
[00:21:10.000 --> 00:21:13.000]  我面對一些很難處理的人際關係
[00:21:13.000 --> 00:21:16.000]  我心覺得很灰心很沮喪
[00:21:16.000 --> 00:21:18.000]  我不知道如何面對
[00:21:18.000 --> 00:21:21.000]  於是我自己去了安靜
[00:21:21.000 --> 00:21:22.000]  在我安靜的時候
[00:21:22.000 --> 00:21:24.000]  神親自跟我說話
[00:21:24.000 --> 00:21:26.000]  神跟我說
[00:21:26.000 --> 00:21:29.000]  你記不記得這段聖經
[00:21:29.000 --> 00:21:31.000]  這段聖經讀過門裡你一定會的
[00:21:31.000 --> 00:21:33.000]  所以我說第一句
[00:21:33.000 --> 00:21:35.000]  你說第二句好不好
[00:21:35.000 --> 00:21:36.000]  我們一起試一下
[00:21:36.000 --> 00:21:39.000]  我賜給你們一條生命令
[00:21:39.000 --> 00:21:41.000]  乃是叫你們
[00:21:41.000 --> 00:21:42.000]  彼此相愛
[00:21:42.000 --> 00:21:43.000]  很好啊
[00:21:43.000 --> 00:21:45.000]  神牧師都很開心
[00:21:45.000 --> 00:21:48.000]  大家仍然記得這句
[00:21:48.000 --> 00:21:52.000]  但那天神就是用這段聖經跟我說話
[00:21:52.000 --> 00:21:53.000]  很真實
[00:21:53.000 --> 00:21:56.000]  當我面對我覺得很灰心的時候
[00:21:56.000 --> 00:21:57.000]  神問你記不記得
[00:21:57.000 --> 00:21:59.000]  我賜給你們一條生命令
[00:21:59.000 --> 00:22:02.000]  乃是叫你們彼此相愛
[00:22:02.000 --> 00:22:04.000]  我怎樣愛你們
[00:22:04.000 --> 00:22:07.000]  你們也要怎樣相愛
[00:22:07.000 --> 00:22:11.000]  神問我耶穌有多愛你
[00:22:11.000 --> 00:22:14.000]  我說耶穌為我釘十字架
[00:22:14.000 --> 00:22:16.000]  他說你現在應該用什麼愛
[00:22:16.000 --> 00:22:21.000]  去愛你覺得很難愛的肢體
[00:22:21.000 --> 00:22:23.000]  我說我明白
[00:22:23.000 --> 00:22:26.000]  神很真實跟我說話
[00:22:26.000 --> 00:22:29.000]  我過幾個禮拜前面對的狀況
[00:22:29.000 --> 00:22:31.000]  神仍然是真實
[00:22:31.000 --> 00:22:33.000]  所以今天神仍然是真實
[00:22:33.000 --> 00:22:38.000]  你跟我們旁邊說今天神仍然是真實
[00:22:38.000 --> 00:22:40.000]  如果今天神仍然是真實
[00:22:40.000 --> 00:22:41.000]  我們就要想
[00:22:41.000 --> 00:22:46.000]  我們今天怎樣去分享神的真實
[00:22:46.000 --> 00:22:49.000]  所以當我們再一次去看神
[00:22:49.000 --> 00:22:51.000]  在我們生命裏面工作的時候
[00:22:51.000 --> 00:22:54.000]  我們今天仍然在經歷神的真實
[00:22:54.000 --> 00:22:58.000]  而我們又怎樣去跟別人分享呢
[00:22:58.000 --> 00:23:02.000]  很多時其實我們會發現一件事
[00:23:02.000 --> 00:23:05.000]  我們很多時會想神你有多真實
[00:23:05.000 --> 00:23:07.000]  但我們就是忘記了
[00:23:07.000 --> 00:23:09.000]  可能這些每一天的經歷
[00:23:09.000 --> 00:23:11.000]  當我們有時去想
[00:23:11.000 --> 00:23:12.000]  我們都會只記得以前
[00:23:12.000 --> 00:23:14.000]  或者生命裏面的大事
[00:23:14.000 --> 00:23:16.000]  但這一天我很想鼓勵大家
[00:23:16.000 --> 00:23:18.000]  我們都不要忘記了
[00:23:18.000 --> 00:23:20.000]  生命裏面的小事
[00:23:20.000 --> 00:23:21.000]  因為其實在每一次
[00:23:21.000 --> 00:23:23.000]  生命裏面的小事的時候
[00:23:23.000 --> 00:23:26.000]  我們都再一次經歷神的真實
[00:23:26.000 --> 00:23:27.000]  而當我們每一天
[00:23:27.000 --> 00:23:30.000]  在很多可能你覺得很小的事上
[00:23:30.000 --> 00:23:31.000]  你經歷到神的真實
[00:23:31.000 --> 00:23:33.000]  我們都不要只留在那裏
[00:23:33.000 --> 00:23:36.000]  我們都要跟別人分享耶穌的真實
[00:23:36.000 --> 00:23:38.000]  而當有人問你
[00:23:38.000 --> 00:23:40.000]  就像昔日保羅華這500多個
[00:23:40.000 --> 00:23:42.000]  大興致步有很多還在
[00:23:42.000 --> 00:23:43.000]  他們經歷過耶穌
[00:23:43.000 --> 00:23:45.000]  你去問他們吧
[00:23:45.000 --> 00:23:48.000]  同樣今天如果有人問你
[00:23:48.000 --> 00:23:50.000]  耶穌有多真實
[00:23:50.000 --> 00:23:52.000]  我希望我不是只記得
[00:23:52.000 --> 00:23:53.000]  好像我這樣
[00:23:53.000 --> 00:23:56.000]  我不是只記得十幾二十年前
[00:23:56.000 --> 00:23:58.000]  蘇兒的腰骨怎樣得醫治
[00:23:58.000 --> 00:24:01.000]  或者神昔日怎樣由我
[00:24:01.000 --> 00:24:02.000]  從一個病態賭徒
[00:24:02.000 --> 00:24:04.000]  變為今天的牧師
[00:24:04.000 --> 00:24:05.000]  而是原來我們每一天
[00:24:05.000 --> 00:24:08.000]  都仍然經歷神奇妙的大令
[00:24:08.000 --> 00:24:10.000]  在我們生命裏面
[00:24:10.000 --> 00:24:13.000]  當我們這樣跟別人分享的時候
[00:24:13.000 --> 00:24:15.000]  我們就能夠讓人見到
[00:24:15.000 --> 00:24:16.000]  耶穌的真實
[00:24:16.000 --> 00:24:18.000]  復活自己的智慧
[00:24:18.000 --> 00:24:21.000]  就是今天耶穌仍然真實
[00:24:21.000 --> 00:24:24.000]  而我們怎樣去跟別人
[00:24:24.000 --> 00:24:27.000]  分享耶穌的真實
[00:24:27.000 --> 00:24:30.000]  而去到今天的第三點
[00:24:30.000 --> 00:24:32.000]  是我們靠著恩典
[00:24:32.000 --> 00:24:34.000]  竭力傳福音
[00:24:34.000 --> 00:24:36.000]  我們一起去讀
[00:24:36.000 --> 00:24:38.000]  十五章的九至十一字
[00:24:38.000 --> 00:24:39.000]  一二三
[00:24:39.000 --> 00:24:42.000]  我原是使徒中最少的
[00:24:42.000 --> 00:24:44.000]  不配稱為使徒
[00:24:44.000 --> 00:24:48.000]  因為我從前迫迫神的教會
[00:24:48.000 --> 00:24:51.000]  然而我今日成了何等人
[00:24:51.000 --> 00:24:53.000]  是蒙神的恩才成的
[00:24:53.000 --> 00:24:56.000]  並且他所賜我的恩
[00:24:56.000 --> 00:24:58.000]  不是圖言的
[00:24:58.000 --> 00:25:01.000]  我比眾使徒格外勞苦
[00:25:01.000 --> 00:25:03.000]  這原不是我
[00:25:03.000 --> 00:25:06.000]  乃是神的恩與我同在
[00:25:06.000 --> 00:25:09.000]  不驅使我是眾使徒
[00:25:09.000 --> 00:25:11.000]  我們如此傳
[00:25:11.000 --> 00:25:13.000]  你們也如此信了
[00:25:13.000 --> 00:25:16.000]  在這裏保羅很謙卑
[00:25:16.000 --> 00:25:17.000]  他再一次說
[00:25:17.000 --> 00:25:21.000]  他說我是使徒中最少的
[00:25:21.000 --> 00:25:22.000]  他在這裏再次說
[00:25:22.000 --> 00:25:25.000]  因為我以前是迫迫教會的
[00:25:25.000 --> 00:25:28.000]  但是神就算我迫迫教會
[00:25:28.000 --> 00:25:30.000]  他都恩待我
[00:25:30.000 --> 00:25:31.000]  他向我顯然
[00:25:31.000 --> 00:25:34.000]  並且叫我的生命去跟隨耶穌
[00:25:34.000 --> 00:25:37.000]  所以保羅說我原是使徒中最少
[00:25:37.000 --> 00:25:39.000]  不配稱為使徒
[00:25:39.000 --> 00:25:43.000]  因為我從前迫迫神的教會
[00:25:43.000 --> 00:25:45.000]  其實保羅這個名字的意思
[00:25:45.000 --> 00:25:48.000]  其實就是小的一位的意思
[00:25:48.000 --> 00:25:51.000]  所以保羅在這裏他很謙卑
[00:25:51.000 --> 00:25:53.000]  但是同樣保羅
[00:25:53.000 --> 00:25:56.000]  他不只是說他以前有多不好
[00:25:56.000 --> 00:25:57.000]  他說然而
[00:25:57.000 --> 00:26:00.000]  我今日成了何等人
[00:26:00.000 --> 00:26:03.000]  是蒙神的恩才成的
[00:26:03.000 --> 00:26:04.000]  在這裏原文說
[00:26:04.000 --> 00:26:07.000]  然而我成為了今天的我
[00:26:07.000 --> 00:26:09.000]  是因為神的恩典
[00:26:09.000 --> 00:26:10.000]  保羅在這裏
[00:26:10.000 --> 00:26:12.000]  他很想帶出一個對比
[00:26:12.000 --> 00:26:14.000]  以前他是到處走的
[00:26:14.000 --> 00:26:15.000]  到處走做什麼
[00:26:15.000 --> 00:26:17.000]  做基督徒
[00:26:17.000 --> 00:26:20.000]  但是現在他也是到處走的
[00:26:20.000 --> 00:26:21.000]  他到處走做什麼
[00:26:21.000 --> 00:26:24.000]  去傳福音 去建立神的教會
[00:26:24.000 --> 00:26:25.000]  好像哥倫多教會
[00:26:25.000 --> 00:26:27.000]  都是他所建立
[00:26:27.000 --> 00:26:30.000]  保羅說這個強烈的對比
[00:26:30.000 --> 00:26:33.000]  是因為神的恩典
[00:26:33.000 --> 00:26:35.000]  但是跟著保羅說
[00:26:35.000 --> 00:26:37.000]  我領受了神的恩典
[00:26:37.000 --> 00:26:40.000]  我怎樣去回應呢
[00:26:40.000 --> 00:26:42.000]  他說我領受了神的恩典
[00:26:42.000 --> 00:26:44.000]  不是徒然的
[00:26:44.000 --> 00:26:46.000]  就是說上帝的恩典不是沒用的
[00:26:46.000 --> 00:26:49.000]  上帝的恩典是大有果效
[00:26:49.000 --> 00:26:52.000]  就好像哥倫多教會都是神的恩典
[00:26:52.000 --> 00:26:55.000]  藉著保羅去建立
[00:26:55.000 --> 00:26:56.000]  但是保羅跟著說
[00:26:56.000 --> 00:26:58.000]  我的生命怎樣去回應
[00:26:58.000 --> 00:27:00.000]  這個奇妙的恩典呢
[00:27:00.000 --> 00:27:05.000]  他說我比眾使徒格外勞苦
[00:27:05.000 --> 00:27:07.000]  保羅說我不是收了這個恩典
[00:27:07.000 --> 00:27:09.000]  跟著我就停在這裏
[00:27:09.000 --> 00:27:10.000]  我懶散
[00:27:10.000 --> 00:27:12.000]  他說我是很努力
[00:27:12.000 --> 00:27:15.000]  竭力去為主傳福音
[00:27:15.000 --> 00:27:16.000]  同樣他也不會說
[00:27:16.000 --> 00:27:18.000]  因為我是使徒之中最小的
[00:27:18.000 --> 00:27:20.000]  我沒有信心侍奉
[00:27:20.000 --> 00:27:22.000]  留給其他人
[00:27:22.000 --> 00:27:25.000]  其實今天我們每一個都是領受了恩典
[00:27:25.000 --> 00:27:28.000]  當我們都領受了恩典的時候
[00:27:28.000 --> 00:27:31.000]  我們的生命怎樣去回應呢
[00:27:31.000 --> 00:27:33.000]  我們的生命的回應
[00:27:33.000 --> 00:27:36.000]  就是我們去竭力傳福音
[00:27:36.000 --> 00:27:39.000]  在這裏保羅做了一個小結
[00:27:39.000 --> 00:27:41.000]  他說因為耶穌的死
[00:27:41.000 --> 00:27:43.000]  耶穌的埋葬
[00:27:43.000 --> 00:27:46.000]  和耶穌復活的事實
[00:27:46.000 --> 00:27:50.000]  我們就需要一起去傳復活的福音
[00:27:50.000 --> 00:27:52.000]  如果今天我們相信耶穌的死
[00:27:52.000 --> 00:27:53.000]  耶穌的埋葬
[00:27:53.000 --> 00:27:55.000]  和耶穌的復活是事實
[00:27:55.000 --> 00:27:58.000]  而我們已經領受了復活耶穌的恩典
[00:27:58.000 --> 00:27:59.000]  在我們生命當中
[00:27:59.000 --> 00:28:01.000]  我們都需要回應
[00:28:01.000 --> 00:28:03.000]  去一起竭力去傳福音
[00:28:03.000 --> 00:28:05.000]  所以保羅跟哥倫多教會說
[00:28:05.000 --> 00:28:09.000]  他說你不要忘記了這個重要福音的信息
[00:28:09.000 --> 00:28:12.000]  你要繼續去持守這個福音的信息
[00:28:12.000 --> 00:28:16.000]  並且要竭力去傳福音
[00:28:16.000 --> 00:28:19.000]  所以今天我們要問我們自己
[00:28:19.000 --> 00:28:25.000]  我們今天又怎樣去竭力去傳福音呢
[00:28:25.000 --> 00:28:26.000]  很感動
[00:28:26.000 --> 00:28:29.000]  因為其實我們見到亞軍堂的弟兄姊妹
[00:28:29.000 --> 00:28:32.000]  你們很竭力地去傳福音
[00:28:32.000 --> 00:28:34.000]  我們見到你們很努力地
[00:28:34.000 --> 00:28:36.000]  去帶理性的家人、朋友、同事
[00:28:36.000 --> 00:28:38.000]  回來報道會
[00:28:38.000 --> 00:28:39.000]  很感恩
[00:28:39.000 --> 00:28:41.000]  所以接下來我們的報道週
[00:28:41.000 --> 00:28:42.000]  我們都繼續努力
[00:28:42.000 --> 00:28:44.000]  帶未信的家人、朋友、同事來
[00:28:44.000 --> 00:28:46.000]  好不好
[00:28:46.000 --> 00:28:47.000]  你跟旁邊的人說
[00:28:47.000 --> 00:28:50.000]  我們一起加油啊
[00:28:50.000 --> 00:28:51.000]  確實你問我
[00:28:51.000 --> 00:28:52.000]  我很感動
[00:28:52.000 --> 00:28:53.000]  但是呢
[00:28:53.000 --> 00:28:55.000]  陳牧師常常提醒我們
[00:28:55.000 --> 00:28:57.000]  信主不只是缺志的
[00:28:57.000 --> 00:28:58.000]  信主是怎樣
[00:28:58.000 --> 00:29:02.000]  生命真正跟隨耶穌
[00:29:02.000 --> 00:29:03.000]  所以我很感恩
[00:29:03.000 --> 00:29:04.000]  我們不只是帶了
[00:29:04.000 --> 00:29:06.000]  我們未信的家人、朋友、同事來
[00:29:06.000 --> 00:29:08.000]  缺了志我們就任由他們了
[00:29:08.000 --> 00:29:11.000]  而是我們怎樣去陪他們成長
[00:29:11.000 --> 00:29:13.000]  上個星期六呢
[00:29:13.000 --> 00:29:15.000]  我做第一課的栽培
[00:29:15.000 --> 00:29:20.000]  跟了兩個新信的弟兄姊妹去做栽培
[00:29:20.000 --> 00:29:23.000]  我本來預計有兩個人來的
[00:29:23.000 --> 00:29:25.000]  誰知道來了四個
[00:29:25.000 --> 00:29:26.000]  為什麼四個呢
[00:29:26.000 --> 00:29:28.000]  另外兩個不是新信的
[00:29:28.000 --> 00:29:29.000]  另外兩個呢
[00:29:29.000 --> 00:29:33.000]  就是帶那些新信的弟兄姊妹來
[00:29:33.000 --> 00:29:36.000]  跟他一起來做栽培
[00:29:36.000 --> 00:29:39.000]  我心想是不是怕我樣子太惡呢
[00:29:39.000 --> 00:29:41.000]  怕他自己一個不敢來
[00:29:41.000 --> 00:29:44.000]  所以陪他一些新信的朋友一起來
[00:29:44.000 --> 00:29:46.000]  我不知道今個星期六的課
[00:29:46.000 --> 00:29:47.000]  他們有沒有帶來
[00:29:47.000 --> 00:29:49.000]  不過我看到都有帶來的
[00:29:49.000 --> 00:29:50.000]  但是你問我
[00:29:50.000 --> 00:29:51.000]  我很感動
[00:29:51.000 --> 00:29:53.000]  因為我們不只是帶了人來信耶穌
[00:29:53.000 --> 00:29:55.000]  缺了志就停在那裡
[00:29:55.000 --> 00:29:57.000]  當教會說有栽培
[00:29:57.000 --> 00:29:59.000]  他們跟朋友一起來
[00:29:59.000 --> 00:30:03.000]  陪伴他們的朋友一起做栽培
[00:30:03.000 --> 00:30:05.000]  又不只是停在那裡
[00:30:05.000 --> 00:30:08.000]  接著又會鼓勵他上課具班
[00:30:08.000 --> 00:30:09.000]  去受浸
[00:30:09.000 --> 00:30:12.000]  我曾經有一次教課具班的時候
[00:30:12.000 --> 00:30:14.000]  看到有一位應該信了我
[00:30:14.000 --> 00:30:16.000]  我想應該超過二十年的肢體了
[00:30:16.000 --> 00:30:17.000]  問他你坐在那裡幹什麼
[00:30:17.000 --> 00:30:19.000]  你應該早就受了浸
[00:30:19.000 --> 00:30:20.000]  我說不是啊
[00:30:20.000 --> 00:30:23.000]  我跟朋友一起來上課具班
[00:30:23.000 --> 00:30:25.000]  你鼓勵他上課具班
[00:30:25.000 --> 00:30:27.000]  陪他一起來上課具班
[00:30:27.000 --> 00:30:30.000]  接著又鼓勵他上迎新十二課
[00:30:30.000 --> 00:30:31.000]  加入小組
[00:30:31.000 --> 00:30:34.000]  在教會裡面慢慢學習
[00:30:34.000 --> 00:30:37.000]  去成為一個跟隨耶穌的門徒
[00:30:37.000 --> 00:30:40.000]  我每一次見到這些情景
[00:30:40.000 --> 00:30:41.000]  我都很感動
[00:30:41.000 --> 00:30:44.000]  我都為弟兄姊妹你們的生命去感恩
[00:30:44.000 --> 00:30:46.000]  因為我們都是竭力
[00:30:46.000 --> 00:30:48.000]  去讓人去相信福音
[00:30:48.000 --> 00:30:49.000]  不只是缺志
[00:30:49.000 --> 00:30:52.000]  而是讓他們的生命繼續成長
[00:30:52.000 --> 00:30:54.000]  我有感恩啊弟兄姊妹
[00:30:54.000 --> 00:30:55.000]  因為我知道
[00:30:55.000 --> 00:30:57.000]  你們很多人都是參加了探訪隊
[00:30:57.000 --> 00:31:00.000]  去探訪有需要的家庭
[00:31:00.000 --> 00:31:01.000]  很多時候我見到
[00:31:01.000 --> 00:31:03.000]  你就會帶他們來到教會
[00:31:03.000 --> 00:31:05.000]  我相信你們探了他
[00:31:05.000 --> 00:31:07.000]  跟他建立了一個關係
[00:31:07.000 --> 00:31:08.000]  他們信任你
[00:31:08.000 --> 00:31:10.000]  接著你邀請他們回教會
[00:31:10.000 --> 00:31:12.000]  昨天第一堂正正就見到
[00:31:12.000 --> 00:31:14.000]  有一個這樣的例子
[00:31:14.000 --> 00:31:18.000]  就是一個街坊探他的弟兄姊妹
[00:31:18.000 --> 00:31:20.000]  帶他們回崇拜
[00:31:20.000 --> 00:31:21.000]  我們又知道
[00:31:21.000 --> 00:31:23.000]  弟兄姊妹你們很努力
[00:31:23.000 --> 00:31:26.000]  跟我們一起去參加嘉年華會
[00:31:26.000 --> 00:31:27.000]  去服侍我們的街坊
[00:31:27.000 --> 00:31:29.000]  又參加外宴
[00:31:29.000 --> 00:31:31.000]  去服侍我們的街坊
[00:31:31.000 --> 00:31:33.000]  特別我知道
[00:31:33.000 --> 00:31:35.000]  我們都要拿出自己的時間
[00:31:35.000 --> 00:31:37.000]  我知道如果你參加外宴的服侍
[00:31:37.000 --> 00:31:39.000]  你是要告半天假的
[00:31:39.000 --> 00:31:41.000]  因為我們下午四點鐘
[00:31:41.000 --> 00:31:43.000]  就已經要做簡報會了
[00:31:43.000 --> 00:31:44.000]  但是弟兄姊妹
[00:31:44.000 --> 00:31:46.000]  你們是搶著報名的
[00:31:46.000 --> 00:31:48.000]  所以每一次有外宴報名的時候
[00:31:48.000 --> 00:31:49.000]  我們做目者
[00:31:49.000 --> 00:31:52.000]  又忙又緊張又感恩
[00:31:52.000 --> 00:31:54.000]  因為當四方八面報名的時候
[00:31:54.000 --> 00:31:56.000]  我們盡快把你的名字
[00:31:56.000 --> 00:31:57.000]  放回中央
[00:31:57.000 --> 00:31:59.000]  因為我們怕如果你收不到那些名字
[00:31:59.000 --> 00:32:01.000]  一會兒沒有你的份
[00:32:01.000 --> 00:32:03.000]  你又說是我因為把名字遲放上去
[00:32:03.000 --> 00:32:04.000]  你不是很感人
[00:32:04.000 --> 00:32:05.000]  弟兄姊妹
[00:32:05.000 --> 00:32:07.000]  我們很努力的去侍奉
[00:32:07.000 --> 00:32:09.000]  而當我們侍奉的時候
[00:32:09.000 --> 00:32:10.000]  我又不會看到弟兄姊妹
[00:32:10.000 --> 00:32:11.000]  拉著臉的
