
[00:00:00.000 --> 00:00:04.000]  屋頓前輩,讓我們在聆聽主導而先,我們一起同心的低頭禱告
[00:25:18.000 --> 00:25:20.000]  我們就
[00:25:20.000 --> 00:25:22.000]  對聖經其實不是那麼熟悉
[00:25:22.000 --> 00:25:25.000]  相反我們很多時候講見證
[00:25:25.000 --> 00:25:29.000]  我們留意一下教會的報道會
[00:25:29.000 --> 00:25:31.000]  信徒的談道
[00:25:31.000 --> 00:25:33.000]  絕大多數都是講見證
[00:25:33.000 --> 00:25:36.000]  為什麼要講見證
[00:25:36.000 --> 00:25:40.000]  首先見證不需要了解上帝的說話
[00:25:40.000 --> 00:25:43.000]  第二我們誤會了
[00:25:43.000 --> 00:25:45.000]  因為用見證神即其事
[00:25:45.000 --> 00:25:48.000]  就可以吸引人進入教會
[00:25:48.000 --> 00:25:51.000]  我經常都講
[00:25:51.000 --> 00:25:54.000]  當利益沒有了的時候
[00:25:54.000 --> 00:25:56.000]  他就可以將這個關係
[00:25:56.000 --> 00:25:59.000]  和上帝的關係同時扔掉
[00:25:59.000 --> 00:26:02.000]  就好像我引言所講
[00:26:02.000 --> 00:26:04.000]  很多時候我們那個關係
[00:26:04.000 --> 00:26:06.000]  好像一場買賣
[00:26:06.000 --> 00:26:08.000]  這樣和上帝交往
[00:26:08.000 --> 00:26:10.000]  上帝你醫好我什麼
[00:26:10.000 --> 00:26:11.000]  我就信你了
[00:26:12.000 --> 00:26:14.000]  上帝你解決了我這個問題
[00:26:14.000 --> 00:26:15.000]  我就信你了
[00:26:15.000 --> 00:26:19.000]  其實我們想想
[00:26:19.000 --> 00:26:21.000]  那個問題的精結的核心
[00:26:21.000 --> 00:26:24.000]  不只是今天這件事
[00:26:24.000 --> 00:26:26.000]  可能在我們的淑齡生命上面
[00:26:26.000 --> 00:26:28.000]  沒有神的說話
[00:26:28.000 --> 00:26:31.000]  今天很多人
[00:26:31.000 --> 00:26:34.000]  當沒有了神的說話的時候
[00:26:34.000 --> 00:26:36.000]  他跌入了啞巴
[00:26:36.000 --> 00:26:38.000]  跌入了渠腿
[00:26:38.000 --> 00:26:41.000]  跌入了殘疾
[00:26:41.000 --> 00:26:42.000]  還有各式各樣
[00:26:42.000 --> 00:26:44.000]  這裏所講各式病
[00:26:44.000 --> 00:26:45.000]  用今天講
[00:26:45.000 --> 00:26:47.000]  各式各樣的困難
[00:26:47.000 --> 00:26:49.000]  我們專注就是想
[00:26:49.000 --> 00:26:51.000]  求神解決困難
[00:26:51.000 --> 00:26:55.000]  但是有沒有看
[00:26:55.000 --> 00:26:56.000]  求神解決的困難
[00:26:56.000 --> 00:26:58.000]  不是這件事件
[00:26:58.000 --> 00:27:00.000]  不是你面對的困難困局
[00:27:00.000 --> 00:27:03.000]  而是你的靈性上面
[00:27:03.000 --> 00:27:06.000]  沒有神的說話
[00:27:06.000 --> 00:27:08.000]  沒錯
[00:27:08.000 --> 00:27:11.000]  上帝可以在你身上面行神蹟
[00:27:11.000 --> 00:27:13.000]  今天有一派的牧者
[00:27:13.000 --> 00:27:15.000]  仍然相信神蹟
[00:27:15.000 --> 00:27:16.000]  不斷可以重複發生
[00:27:16.000 --> 00:27:19.000]  我都相信神蹟可以發生
[00:27:19.000 --> 00:27:21.000]  不過我相信
[00:27:21.000 --> 00:27:23.000]  上帝不是用神蹟
[00:27:23.000 --> 00:27:28.000]  來去印證祂的存在
[00:27:28.000 --> 00:27:30.000]  不是印證你真的相信祂
[00:27:30.000 --> 00:27:32.000]  不是印證祂在你當中
[00:27:32.000 --> 00:27:36.000]  而是告訴你知道
[00:27:38.000 --> 00:27:39.000]  祂的恩典
[00:27:39.000 --> 00:27:40.000]  祂的憐憫
[00:27:40.000 --> 00:27:43.000]  是驅動到祂來到你當中
[00:27:43.000 --> 00:27:49.000]  你不了解上帝這份憐憫的屬性呢
[00:27:49.000 --> 00:27:51.000]  還是你仍然只是帶著一種
[00:27:51.000 --> 00:27:53.000]  好像民間信仰的思維
[00:27:53.000 --> 00:27:56.000]  我信了你
[00:27:56.000 --> 00:27:59.000]  有效我就信你
[00:27:59.000 --> 00:28:01.000]  有事我就來信你
[00:28:01.000 --> 00:28:02.000]  我有求
[00:28:02.000 --> 00:28:04.000]  我就先來信你
[00:28:04.000 --> 00:28:06.000]  知不知道這樣做
[00:28:06.000 --> 00:28:08.000]  你做不成神的子民
[00:28:08.000 --> 00:28:11.000]  有事你才找
[00:28:11.000 --> 00:28:15.000]  就好像如果你去到一個國家移民
[00:28:15.000 --> 00:28:18.000]  你是屬於那個國家的人
[00:28:18.000 --> 00:28:21.000]  如果你心裡經常覺得
[00:28:21.000 --> 00:28:22.000]  你不是屬於那個國家的人
[00:28:22.000 --> 00:28:25.000]  就是有事才找這個國家來幫忙
[00:28:25.000 --> 00:28:26.000]  簡單的做個例子
[00:28:26.000 --> 00:28:29.000]  我們做加拿大的移民
[00:28:29.000 --> 00:28:32.000]  做了加拿大的國民
[00:28:32.000 --> 00:28:35.000]  你是不是有事才找加拿大呢
[00:28:36.000 --> 00:28:37.000]  如果是這樣的話
[00:28:37.000 --> 00:28:40.000]  那第二個國家提供給你幫助的時候
[00:28:40.000 --> 00:28:41.000]  當你有事的時候
[00:28:41.000 --> 00:28:43.000]  那你是不是就是屬於那個國家的子民呢
[00:28:43.000 --> 00:28:44.000]  如果是這樣
[00:28:44.000 --> 00:28:46.000]  你跟這個國家跟加拿大沒有關係
[00:28:46.000 --> 00:28:49.000]  就算你手持著一本加拿大護照
[00:28:49.000 --> 00:28:53.000]  其實你跟一個背叛加拿大的人
[00:28:53.000 --> 00:28:54.000]  有什麼分別呢
[00:28:54.000 --> 00:28:56.000]  今天很多的信徒
[00:28:56.000 --> 00:28:59.000]  不明白上帝的憐憫的心
[00:28:59.000 --> 00:29:01.000]  然後來到我們當中
[00:29:01.000 --> 00:29:04.000]  就以為上帝只是用這種
[00:29:04.000 --> 00:29:06.000]  不斷去吸引我們回到祂面前
[00:29:06.000 --> 00:29:08.000]  用這樣的方法去信
[00:29:08.000 --> 00:29:12.000]  無疑其實我們是同樣
[00:29:12.000 --> 00:29:14.000]  過著一個
[00:29:14.000 --> 00:29:18.000]  對天國背叛的一個生活
[00:29:18.000 --> 00:29:21.000]  這個是這段聖經
[00:29:21.000 --> 00:29:25.000]  馬太很嚴肅地對著他這幫
[00:29:25.000 --> 00:29:28.000]  屬於馬太的群體說的話
[00:29:28.000 --> 00:29:31.000]  也都是藉著我們今天看完這段聖經的時候
[00:29:31.000 --> 00:29:33.000]  去一個很重要的提醒
[00:29:33.000 --> 00:29:35.000]  好了來到這個提醒之後
[00:29:35.000 --> 00:29:38.000]  有些什麼行動
[00:29:38.000 --> 00:29:41.000]  明白了上帝的屬性
[00:29:41.000 --> 00:29:42.000]  連續的屬性之後
[00:29:42.000 --> 00:29:46.000]  有什麼可以向我們去參與和侍奉呢
[00:29:46.000 --> 00:29:49.000]  這個就在接下來這個第32節至39節
[00:29:49.000 --> 00:29:51.000]  這個
[00:29:51.000 --> 00:29:55.000]  為飽四千人的神蹟
[00:29:55.000 --> 00:29:57.000]  可以陳述出來
[00:29:57.000 --> 00:29:59.000]  這個神蹟呢
[00:30:00.000 --> 00:30:04.000]  其實就和第15章第13節
[00:30:04.000 --> 00:30:07.000]  至到第21節的經文
[00:30:07.000 --> 00:30:12.000]  可以說是有一個很類似的一個陳述
[00:30:12.000 --> 00:30:18.000]  15章那裡是說為飽五千個
[00:30:18.000 --> 00:30:20.000]  我經常說多過五千個人
[00:30:20.000 --> 00:30:24.000]  這段聖經為飽四千個
[00:30:24.000 --> 00:30:28.000]  是否神蹟一次又一次重複會發生呢
[00:30:28.000 --> 00:30:31.000]  所以我們應該這樣的心態去報道
[00:30:31.000 --> 00:30:33.000]  這樣去侍奉主呢
[00:30:33.000 --> 00:30:35.000]  我們看看就這樣了
[00:30:35.000 --> 00:30:37.000]  我們再次打開這段聖經
[00:30:37.000 --> 00:30:38.000]  我讀多一次
[00:30:38.000 --> 00:30:40.000]  這段聖經你讀的時候
[00:30:40.000 --> 00:30:43.000]  我這次就鼓勵大家去看看
[00:30:43.000 --> 00:30:46.000]  這段聖經和為飽五千人那段經文
[00:30:46.000 --> 00:30:48.000]  有些什麼分別
[00:30:48.000 --> 00:30:51.000]  好了我們去讀多一次好不好
[00:30:51.000 --> 00:30:53.000]  第32至第39節
[00:30:55.000 --> 00:30:58.000]  耶穌叫門徒來說
[00:30:58.000 --> 00:31:01.000]  我憐憫這眾人
[00:31:01.000 --> 00:31:06.000]  因為他們和我在這裡已經三天
[00:31:06.000 --> 00:31:08.000]  也沒有吃的了
[00:31:08.000 --> 00:31:12.000]  我不願意叫他們餓著去
[00:31:12.000 --> 00:31:15.000]  恐怕在路上困乏
[00:31:15.000 --> 00:31:17.000]  門徒說
[00:31:17.000 --> 00:31:22.000]  我們在這野地那裡有這麼多的餅
[00:31:22.000 --> 00:31:25.000]  叫這許多人吃飽呢
[00:31:25.000 --> 00:31:26.000]  耶穌說
[00:31:26.000 --> 00:31:29.000]  你們有多少餅
[00:31:29.000 --> 00:31:30.000]  他們說
[00:31:30.000 --> 00:31:34.000]  有七個還有幾條小魚
[00:31:34.000 --> 00:31:38.000]  他就吩咐眾人所在地上
[00:31:38.000 --> 00:31:42.000]  拿著這七個餅和幾條魚
[00:31:42.000 --> 00:31:43.000]  祝謝了
[00:31:43.000 --> 00:31:46.000]  罵開第幾門徒
[00:31:46.000 --> 00:31:48.000]  門徒又第幾眾人
[00:31:48.000 --> 00:31:50.000]  眾人都吃
[00:31:50.000 --> 00:31:52.000]  並且吃飽了
[00:31:52.000 --> 00:31:55.000]  收拾剩下的零碎
[00:31:55.000 --> 00:31:57.000]  裝滿了七個箱子
[00:31:57.000 --> 00:32:01.000]  吃的人除了婦女孩子
[00:32:01.000 --> 00:32:03.000]  共有四千
[00:32:03.000 --> 00:32:06.000]  耶穌叫眾人散去
[00:32:06.000 --> 00:32:11.000]  就想來到瑪加丹的境地
[00:32:11.000 --> 00:32:13.000]  好了我們看看這段聖經
[00:32:13.000 --> 00:32:18.000]  有什麼地方相同
[00:32:19.000 --> 00:32:21.000]  首先第32節
[00:32:21.000 --> 00:32:22.000]  如果大家有聖經
[00:32:22.000 --> 00:32:25.000]  就揭曉兩邊
[00:32:25.000 --> 00:32:30.000]  第14章13節至第21節
[00:32:30.000 --> 00:32:32.000]  另外就揭曉這裡
[00:32:32.000 --> 00:32:35.000]  我們揭曉一下好不好
[00:32:35.000 --> 00:32:36.000]  第一件事
[00:32:36.000 --> 00:32:39.000]  耶穌叫門徒來說
[00:32:39.000 --> 00:32:41.000]  我憐憫者眾人
[00:32:41.000 --> 00:32:45.000]  因為他們和我在這裡已經三天
[00:32:45.000 --> 00:32:46.000]  也沒有吃了
[00:32:46.000 --> 00:32:49.000]  我不願意叫他們餓著回去
[00:32:49.000 --> 00:32:51.000]  恐怕在路上困乏
[00:32:51.000 --> 00:32:55.000]  和第14章裡面的記載
[00:32:55.000 --> 00:32:58.000]  有什麼不同呢
[00:32:58.000 --> 00:33:01.000]  我們就揭曉14章看看
[00:33:01.000 --> 00:33:05.000]  14章第14節
[00:33:05.000 --> 00:33:09.000]  首先整個場景有些不同
[00:33:09.000 --> 00:33:12.000]  第14章13節說到
[00:33:12.000 --> 00:33:16.000]  耶穌獨自退到野地裡去
[00:33:16.000 --> 00:33:18.000]  這次不同
[00:33:18.000 --> 00:33:20.000]  這次和門徒一起去
[00:33:20.000 --> 00:33:21.000]  好了
[00:33:21.000 --> 00:33:23.000]  退到的時候14節說什麼
[00:33:23.000 --> 00:33:25.000]  耶穌出來
[00:33:25.000 --> 00:33:28.000]  見有許多人就憐憫他們
[00:33:28.000 --> 00:33:31.000]  治好了他們的病
[00:33:31.000 --> 00:33:32.000]  天將晚的時候
[00:33:32.000 --> 00:33:34.000]  門徒進前來說
[00:33:34.000 --> 00:33:37.000]  這野地時候已經過了
[00:33:37.000 --> 00:33:39.000]  請叫眾人散去
[00:33:39.000 --> 00:33:44.000]  他們好處在村子裡自己買吃的
[00:33:44.000 --> 00:33:48.000]  兩個場景最大不同之處
[00:33:48.000 --> 00:33:51.000]  是在今天我們所看的這段經文
[00:33:51.000 --> 00:33:57.000]  一開始重提耶穌基督的神的屬性
[00:33:57.000 --> 00:34:01.000]  憐憫人
[00:34:01.000 --> 00:34:02.000]  有沒有留意
[00:34:02.000 --> 00:34:05.000]  一開始說了憐憫人
[00:34:05.000 --> 00:34:09.000]  在前文第14節說到的時候
[00:34:09.000 --> 00:34:12.000]  那個憐憫就有些不同
[00:34:12.000 --> 00:34:13.000]  是治病
[00:34:13.000 --> 00:34:15.000]  耶穌在這裡
[00:34:15.000 --> 00:34:17.000]  已經說完治病了
[00:34:17.000 --> 00:34:19.000]  才說憐憫
[00:34:19.000 --> 00:34:20.000]  憐憫是什麼
[00:34:20.000 --> 00:34:24.000]  原來憐憫在過去三天裡面
[00:34:24.000 --> 00:34:28.000]  這幫人和我一起在這裡
[00:34:28.000 --> 00:34:31.000]  沒得吃
[00:34:31.000 --> 00:34:34.000]  我不想他們餓著肚子
[00:34:34.000 --> 00:34:37.000]  恐怕他們路上困乏
[00:34:37.000 --> 00:34:42.000]  前者就是門徒
[00:34:42.000 --> 00:34:44.000]  叫耶穌遣散他們
[00:34:44.000 --> 00:34:46.000]  同一天的事情
[00:34:46.000 --> 00:34:50.000]  在這裡三天和他一起做什麼
[00:34:50.000 --> 00:34:54.000]  和耶穌聽了廣道
[00:34:54.000 --> 00:34:57.000]  和耶穌一起在廣道聽完之後
[00:34:57.000 --> 00:35:01.000]  有醫治的神蹟等等的事情
[00:35:01.000 --> 00:35:05.000]  才誘發耶穌的憐憫
[00:35:05.000 --> 00:35:06.000]  所以簡單一點
[00:35:06.000 --> 00:35:09.000]  這裡的憐憫和前文的憐憫不同
[00:35:09.000 --> 00:35:15.000]  前面的憐憫是針對醫治這些人的病
[00:35:15.000 --> 00:35:17.000]  行的神蹟
[00:35:17.000 --> 00:35:19.000]  這段經文的憐憫
[00:35:19.000 --> 00:35:24.000]  是在學習了主導三天之後
[00:35:24.000 --> 00:35:32.000]  這幫人 耶穌怕他們走回去會困乏
[00:35:32.000 --> 00:35:36.000]  會很餓
[00:35:36.000 --> 00:35:39.000]  三天沒東西吃
[00:35:39.000 --> 00:35:44.000]  耶穌不想解散他們
[00:35:44.000 --> 00:35:47.000]  因為沒東西給他們吃
[00:35:47.000 --> 00:35:48.000]  前文就不同了
[00:35:48.000 --> 00:35:51.000]  門徒就趕他們走
[00:35:51.000 --> 00:35:54.000]  我沒辦法搞定這幫人
[00:35:54.000 --> 00:35:56.000]  好了
[00:35:56.000 --> 00:35:59.000]  這段經文除了這裡的情況
[00:35:59.000 --> 00:36:01.000]  原來有三天
[00:36:01.000 --> 00:36:05.000]  還有一個特點
[00:36:05.000 --> 00:36:07.000]  之前第十四章的
[00:36:07.000 --> 00:36:13.000]  就是門徒主動來找耶穌解散
[00:36:13.000 --> 00:36:15.000]  這段聖經就不同了
[00:36:15.000 --> 00:36:19.000]  門徒等了三天
[00:36:19.000 --> 00:36:20.000]  簡單來講
[00:36:20.000 --> 00:36:24.000]  門徒這次學會了
[00:36:24.000 --> 00:36:27.000]  門徒不像先前說
[00:36:27.000 --> 00:36:30.000]  看著自己有多少能力
[00:36:30.000 --> 00:36:33.000]  這次三天他們都忍住
[00:36:33.000 --> 00:36:36.000]  耶穌在這個時候主動來找門徒
[00:36:36.000 --> 00:36:40.000]  跟他們說這番話
[00:36:40.000 --> 00:36:43.000]  你們把問題拋給他們
[00:36:43.000 --> 00:36:47.000]  前十四章就是門徒把球拋給主耶穌
[00:36:47.000 --> 00:36:49.000]  拜託你搞定這件事
[00:36:49.000 --> 00:36:51.000]  這段聖經就是
[00:36:51.000 --> 00:36:53.000]  耶穌把球拋給門徒
[00:36:53.000 --> 00:36:56.000]  這件事應該怎樣搞好呢
[00:36:56.000 --> 00:36:59.000]  我有個心願
[00:36:59.000 --> 00:37:01.000]  出於我的憐恤
[00:37:01.000 --> 00:37:06.000]  所以我不想這幫人肚子餓
[00:37:06.000 --> 00:37:07.000]  簡單來講
[00:37:07.000 --> 00:37:10.000]  這段聖經是考驗門徒
[00:37:10.000 --> 00:37:15.000]  對耶穌基督憐憫的心理解
[00:37:15.000 --> 00:37:16.000]  好了
[00:37:16.000 --> 00:37:20.000]  這幫門徒對耶穌憐憫人的心理解
[00:37:20.000 --> 00:37:21.000]  到了什麼程度呢
[00:37:21.000 --> 00:37:24.000]  第三十三節
[00:37:24.000 --> 00:37:27.000]  第三十三節記載了門徒的回答
[00:37:27.000 --> 00:37:31.000]  我們在這野地哪裏有這麼多的餅
[00:37:31.000 --> 00:37:36.000]  叫很多人來吃飽呢
[00:37:36.000 --> 00:37:37.000]  他們都很聰明
[00:37:37.000 --> 00:37:40.000]  這次真的學會了
[00:37:40.000 --> 00:37:45.000]  之前就叫人走
[00:37:45.000 --> 00:37:47.000]  這次他講明了
[00:37:47.000 --> 00:37:51.000]  我沒有這樣的食物
[00:37:51.000 --> 00:37:53.000]  其實食物講得很好
[00:37:53.000 --> 00:37:55.000]  我們沒有水
[00:37:55.000 --> 00:37:56.000]  沒有財
[00:37:56.000 --> 00:37:58.000]  沒有錢
[00:37:58.000 --> 00:38:00.000]  哪有這樣的資源
[00:38:00.000 --> 00:38:06.000]  他看的是自己的能力資源
[00:38:06.000 --> 00:38:07.000]  我們已經講過
[00:38:07.000 --> 00:38:09.000]  在第十四章裏面講
[00:38:09.000 --> 00:38:15.000]  五千人裏面最重要的主題是什麼
[00:38:15.000 --> 00:38:21.000]  忘記了嗎
[00:38:21.000 --> 00:38:24.000]  有主同在
[00:38:24.000 --> 00:38:32.000]  整件事是解決於有主同在
[00:38:32.000 --> 00:38:34.000]  他記不記得
[00:38:34.000 --> 00:38:42.000]  這個時候仍然有主同在呢
[00:38:42.000 --> 00:38:48.000]  他們的心仍然看的是自己
[00:38:48.000 --> 00:38:57.000]  多過對耶穌憐憫人的心
[00:38:57.000 --> 00:39:00.000]  如果你在這個情況之下
[00:39:00.000 --> 00:39:04.000]  如果你明白耶穌憐憫人的心的時候
[00:39:04.000 --> 00:39:06.000]  你會怎樣回答
[00:39:06.000 --> 00:39:08.000]  你就不會說
[00:39:08.000 --> 00:39:12.000]  我去哪裏找這麼多的餅回來
[00:39:12.000 --> 00:39:14.000]  給這幫人吃
[00:39:14.000 --> 00:39:17.000]  這裏荒山野嶺啊
[00:39:17.000 --> 00:39:18.000]  阿主
[00:39:18.000 --> 00:39:21.000]  他們講話很囂張
[00:39:21.000 --> 00:39:25.000]  我用一句廣東話
[00:39:25.000 --> 00:39:28.000]  很囂張的
[00:39:28.000 --> 00:39:30.000]  其實講真這幫門徒
[00:39:30.000 --> 00:39:33.000]  在這一刻是否完全了解耶穌基督呢
[00:39:33.000 --> 00:39:36.000]  是否真的已經信了主呢
[00:39:36.000 --> 00:39:40.000]  有一天我和一位傳道人
[00:39:40.000 --> 00:39:43.000]  去討論馬太福音的時候
[00:39:43.000 --> 00:39:46.000]  我和他討論的時候
[00:39:46.000 --> 00:39:49.000]  他說所有這些門徒應該都信了主
[00:39:49.000 --> 00:39:52.000]  不然怎會跟著耶穌
[00:39:52.000 --> 00:39:56.000]  我就和他逐個片段去看
[00:39:56.000 --> 00:40:01.000]  這幫門徒其實在跟隨耶穌這三年多的時間
[00:40:01.000 --> 00:40:06.000]  他們的信其實有多少呢
[00:40:06.000 --> 00:40:12.000]  我可以說他們的信其實是很薄弱的
[00:40:12.000 --> 00:40:14.000]  不用說哪一個
[00:40:14.000 --> 00:40:19.000]  只說彼得就已經很清楚了
[00:40:19.000 --> 00:40:22.000]  彼得三次不認住
[00:40:22.000 --> 00:40:27.000]  耶穌死了 跟了三年多了
[00:40:27.000 --> 00:40:32.000]  門徒其實根本上在整個跟隨耶穌基督的過程裏面
[00:40:32.000 --> 00:40:35.000]  都模模糊糊
[00:40:35.000 --> 00:40:39.000]  知道不知道這樣的情況的靈性之下
[00:40:39.000 --> 00:40:42.000]  在這樣的狀態之下
[00:40:42.000 --> 00:40:44.000]  我說其實門徒在這一刻
[00:40:44.000 --> 00:40:49.000]  他們的信還沒有完全的
[00:40:49.000 --> 00:40:53.000]  當然那個傳道人和我有些不同的意見
[00:40:53.000 --> 00:40:57.000]  不要緊 客觀討論沒有問題
[00:40:57.000 --> 00:41:00.000]  我再給他一個例子
[00:41:00.000 --> 00:41:06.000]  我說聖靈是甚麼時候降臨在信徒身上
[00:41:06.000 --> 00:41:08.000]  是不是耶穌呼召門徒的時候
[00:41:08.000 --> 00:41:13.000]  你看到聖靈就內注在這些信徒身上
[00:41:13.000 --> 00:41:16.000]  甚麼時候
[00:41:16.000 --> 00:41:18.000]  五巡節
[00:41:18.000 --> 00:41:23.000]  聖靈才降臨在這班門徒身上
[00:41:23.000 --> 00:41:28.000]  耶穌甚麼時候應許這班門徒有聖靈降臨在他們身上
[00:41:28.000 --> 00:41:30.000]  是不是一呼召就有
[00:41:30.000 --> 00:41:33.000]  不是
[00:41:33.000 --> 00:41:37.000]  那個傳道人開始明白了
[00:41:37.000 --> 00:41:40.000]  他說原來馬太福音裏面的記載
[00:41:40.000 --> 00:41:44.000]  三年多的信徒跟隨耶穌基督的人
[00:41:44.000 --> 00:41:49.000]  他們的信其實都是污水水
[00:41:49.000 --> 00:41:53.000]  是不是真的完全明白上帝的憐憫
[00:41:53.000 --> 00:41:55.000]  這段聖經是一個典型例子
[00:41:55.000 --> 00:41:59.000]  他們其實不是完全不知
[00:41:59.000 --> 00:42:01.000]  不過不是完全明白
[00:42:01.000 --> 00:42:03.000]  所以在很多情況之下
[00:42:03.000 --> 00:42:05.000]  他們看回自己的能力
[00:42:05.000 --> 00:42:07.000]  弟兄姊妹今天我們作為信徒
[00:42:07.000 --> 00:42:09.000]  很多時候都處於這樣的狀態之下
[00:42:09.000 --> 00:42:12.000]  不過我們今天不可以再做一個理由
[00:42:12.000 --> 00:42:14.000]  或者給一個解釋
[00:42:14.000 --> 00:42:18.000]  我們好像那些門徒一樣遮
[00:42:18.000 --> 00:42:19.000]  不是
[00:42:19.000 --> 00:42:23.000]  因為在今天信主的人就有聖靈賴住
[00:42:23.000 --> 00:42:28.000]  因為我們已經在五巡節之後所信的信主的人
[00:42:28.000 --> 00:42:34.000]  除非你沒有聖靈
[00:42:34.000 --> 00:42:38.000]  不過這種挑戰常常有的
[00:42:38.000 --> 00:42:41.000]  我們看自己的力量有多少
[00:42:41.000 --> 00:42:45.000]  去看自己可以抑制到
[00:42:45.000 --> 00:42:48.000]  有沒有什麼神職能力
[00:42:48.000 --> 00:42:52.000]  所以教會常常就有這些神職意志大會
[00:42:52.000 --> 00:42:55.000]  走來去挑戰
[00:42:55.000 --> 00:42:57.000]  好了
[00:42:57.000 --> 00:43:01.000]  接著耶穌看到他們有這樣的反應
[00:43:01.000 --> 00:43:05.000]  就承著他們的回應
[00:43:05.000 --> 00:43:06.000]  這麼厲害
[00:43:06.000 --> 00:43:08.000]  這麼頂嘴
[00:43:08.000 --> 00:43:09.000]  是不是
[00:43:09.000 --> 00:43:14.000]  耶穌索性就隨著這幫門徒
[00:43:14.000 --> 00:43:17.000]  咀叮叮的頂嘴就說
[00:43:17.000 --> 00:43:21.000]  那你有多少餅
[00:43:21.000 --> 00:43:26.000]  主問一條這樣的問題
[00:43:26.000 --> 00:43:29.000]  應該醒醒了
[00:43:29.000 --> 00:43:33.000]  應該醒醒了
[00:43:33.000 --> 00:43:36.000]  主問你有多少餅
[00:43:36.000 --> 00:43:41.000]  馬上應該回應他們在前文第十四章裡面
[00:43:41.000 --> 00:43:46.000]  耶穌曾經都這樣問一條類似的問題
[00:43:46.000 --> 00:43:49.000]  我們看回第十四章第十六節
[00:43:49.000 --> 00:43:53.000]  這幫人說門徒要趕走這幫群眾
[00:43:53.000 --> 00:43:57.000]  讓他們自己去村子裡買食物
[00:43:57.000 --> 00:43:59.000]  有沒有什麼食物賣
[00:43:59.000 --> 00:44:01.000]  耶穌說不用了
[00:44:01.000 --> 00:44:02.000]  不用他們走
[00:44:02.000 --> 00:44:07.000]  你們給他吃
[00:44:07.000 --> 00:44:09.000]  這幫門徒馬上說
[00:44:09.000 --> 00:44:13.000]  我們只有五個餅兩條魚
[00:44:13.000 --> 00:44:15.000]  這一段聖經裡面
[00:44:15.000 --> 00:44:17.000]  這幫門徒在這個時候
[00:44:17.000 --> 00:44:20.000]  耶穌根本不需要他們說什麼
[00:44:20.000 --> 00:44:21.000]  你有多少餅
[00:44:21.000 --> 00:44:24.000]  你說沒有餅
[00:44:24.000 --> 00:44:28.000]  他們就看見自己的缺憲
[00:44:28.000 --> 00:44:31.000]  數給耶穌聽
[00:44:31.000 --> 00:44:32.000]  仍然不聰明
[00:44:32.000 --> 00:44:34.000]  不過他們數給耶穌聽
[00:44:34.000 --> 00:44:36.000]  不是很多的
[00:44:36.000 --> 00:44:37.000]  只有七個餅
[00:44:37.000 --> 00:44:41.000]  還有幾條小魚
[00:44:41.000 --> 00:44:46.000]  小小一條魚
[00:44:46.000 --> 00:44:48.000]  大條道理
[00:44:48.000 --> 00:44:49.000]  主
[00:44:49.000 --> 00:44:54.000]  我哪有這樣的能力滿足你的希望
[00:44:54.000 --> 00:44:57.000]  去憐憫這幫人
[00:44:57.000 --> 00:45:01.000]  這麼多人在曠野
[00:45:01.000 --> 00:45:03.000]  我怎麼可以餵飽他們
[00:45:03.000 --> 00:45:04.000]  丁子梅
[00:45:04.000 --> 00:45:08.000]  這段聖經精彩精彩在這一點
[00:45:08.000 --> 00:45:12.000]  當我們越看自己越多
[00:45:12.000 --> 00:45:14.000]  越看自己越
[00:45:14.000 --> 00:45:19.000]  好像我全對的情況之下
[00:45:19.000 --> 00:45:23.000]  耶穌其實一步一步一步揭開
[00:45:23.000 --> 00:45:26.000]  讓你去想一下
[00:45:26.000 --> 00:45:29.000]  現在誰和你同在
[00:45:29.000 --> 00:45:34.000]  誰需要有這個憐憫人的心願
[00:45:34.000 --> 00:45:35.000]  是耶穌
[00:45:35.000 --> 00:45:38.000]  是我有這個心願
[00:45:38.000 --> 00:45:41.000]  我希望你們來參與
[00:45:41.000 --> 00:45:46.000]  一起去滿足我憐憫這幫人的心願
[00:45:46.000 --> 00:45:49.000]  不是靠你的能力
[00:45:49.000 --> 00:45:51.000]  你們就關了後門
[00:45:51.000 --> 00:45:52.000]  下了閘
[00:45:52.000 --> 00:45:57.000]  沒東西的
[00:45:57.000 --> 00:46:01.000]  丁子梅
[00:46:01.000 --> 00:46:03.000]  耶穌再重複這幅圖
[00:46:03.000 --> 00:46:06.000]  我們再看一遍
[00:46:06.000 --> 00:46:09.000]  第35節
[00:46:09.000 --> 00:46:13.000]  第36節
[00:46:13.000 --> 00:46:14.000]  35節這樣說
[00:46:14.000 --> 00:46:18.000]  他就吩咐眾人坐在地上
[00:46:18.000 --> 00:46:22.000]  拿著這七個餅和幾條魚
[00:46:22.000 --> 00:46:25.000]  竹蛇鳥抹開帝級門徒
[00:46:25.000 --> 00:46:27.000]  門徒又帝級眾人
[00:46:27.000 --> 00:46:29.000]  眾人都吃了
[00:46:29.000 --> 00:46:32.000]  並且吃飽了
[00:46:32.000 --> 00:46:34.000]  收拾餘下的零碎
[00:46:34.000 --> 00:46:41.000]  裝滿了七個箱子
[00:46:41.000 --> 00:46:45.000]  我們看回第14章
[00:46:45.000 --> 00:46:47.000]  第16節
[00:46:47.000 --> 00:46:49.000]  第16節說什麼
[00:46:49.000 --> 00:46:50.000]  我們看看
[00:46:50.000 --> 00:46:52.000]  第14章
[00:46:52.000 --> 00:46:54.000]  第16節
