
[00:00:00.000 --> 00:00:04.000]  各位親愛的弟兄姊妹朋友好
[00:18:46.000 --> 00:18:47.000]  這一個方面
[00:18:47.000 --> 00:18:51.000]  第一方面對社區的叫做衝擊
[00:18:51.000 --> 00:18:52.000]  對社區的影響
[00:18:52.000 --> 00:18:55.000]  第一方面是先知方面
[00:18:55.000 --> 00:19:00.000]  使到人起了對神敬畏的心
[00:19:00.000 --> 00:19:02.000]  那我們反省自己
[00:19:02.000 --> 00:19:05.000]  你在你的地方
[00:19:05.000 --> 00:19:06.000]  生活的地方
[00:19:06.000 --> 00:19:08.000]  我們這個躺在這個地方
[00:19:08.000 --> 00:19:11.000]  我們對我們的社區
[00:19:11.000 --> 00:19:14.000]  能不能夠引起第一種這樣的反應
[00:19:14.000 --> 00:19:17.000]  他們看著真理
[00:19:17.000 --> 00:19:19.000]  他們知道真神
[00:19:19.000 --> 00:19:22.000]  他們知道什麼叫做真正的公義
[00:19:22.000 --> 00:19:25.000]  不是世界上一般人所說的公義
[00:19:25.000 --> 00:19:27.000]  神的公義
[00:19:27.000 --> 00:19:28.000]  跟他們說
[00:19:28.000 --> 00:19:30.000]  什麼是好的
[00:19:30.000 --> 00:19:31.000]  大家羨慕的
[00:19:31.000 --> 00:19:34.000]  大家知道了這是真的
[00:19:34.000 --> 00:19:36.000]  這是好的
[00:19:36.000 --> 00:19:37.000]  真善美
[00:19:37.000 --> 00:19:38.000]  都是在這裡
[00:19:38.000 --> 00:19:39.000]  有沒有
[00:19:39.000 --> 00:19:40.000]  第二方面
[00:19:40.000 --> 00:19:42.000]  第四是基解說
[00:19:42.000 --> 00:19:46.000]  使到全體百姓喜愛
[00:19:46.000 --> 00:19:48.000]  全體百姓喜愛
[00:19:48.000 --> 00:19:50.000]  整個社區
[00:19:50.000 --> 00:19:51.000]  還沒有新耶穌
[00:19:51.000 --> 00:19:54.000]  看到現在有一個新的群體出現
[00:19:54.000 --> 00:19:56.000]  有一種新的信仰
[00:19:56.000 --> 00:19:58.000]  不是一般過去猶太教
[00:19:58.000 --> 00:20:00.000]  這些的法利塞人
[00:20:00.000 --> 00:20:02.000]  講什麼文士法利塞人所教導
[00:20:02.000 --> 00:20:04.000]  現在不是
[00:20:04.000 --> 00:20:06.000]  這是這些人傳一個福音
[00:20:06.000 --> 00:20:08.000]  這個福音多麼好
[00:20:08.000 --> 00:20:10.000]  改變好多人的生命
[00:20:10.000 --> 00:20:12.000]  社區裡面好多人都認識
[00:20:12.000 --> 00:20:16.000]  三千多人裡面好多他們都認識這個人
[00:20:16.000 --> 00:20:18.000]  現在完全改變
[00:20:18.000 --> 00:20:19.000]  以前他不是這樣的
[00:20:19.000 --> 00:20:21.000]  以前他好兇的
[00:20:21.000 --> 00:20:22.000]  好壞的
[00:20:22.000 --> 00:20:23.000]  現在怎麼樣
[00:20:23.000 --> 00:20:25.000]  非常的良善
[00:20:25.000 --> 00:20:27.000]  有神的愛在他的心中
[00:20:27.000 --> 00:20:31.000]  他活出一個神兒女的榜樣
[00:20:31.000 --> 00:20:34.000]  他們跟著耶穌基督的榜樣
[00:20:34.000 --> 00:20:37.000]  他們愛神愛人愛弟兄姊妹
[00:20:37.000 --> 00:20:39.000]  他們喜愛
[00:20:39.000 --> 00:20:42.000]  這是一個多麼好的宗教
[00:20:42.000 --> 00:20:43.000]  是一個多麼好的信仰
[00:20:43.000 --> 00:20:47.000]  跟過去他們所認識的猶太教完全不一樣
[00:20:47.000 --> 00:20:49.000]  他們洲際窮人
[00:20:49.000 --> 00:20:51.000]  他們很多東西都分享
[00:20:51.000 --> 00:20:53.000]  不只是靈性方面
[00:20:53.000 --> 00:20:56.000]  大家都講他們得救的見證
[00:20:56.000 --> 00:20:58.000]  而且他們實實在在
[00:20:58.000 --> 00:21:01.000]  用行動去愛人
[00:21:01.000 --> 00:21:02.000]  愛自己
[00:21:02.000 --> 00:21:04.000]  愛弟兄姊妹
[00:21:04.000 --> 00:21:05.000]  愛旁邊社區裡面
[00:21:05.000 --> 00:21:08.000]  有誰有需要你們來
[00:21:08.000 --> 00:21:09.000]  教會供應你們
[00:21:09.000 --> 00:21:12.000]  暫時凡物公用
[00:21:12.000 --> 00:21:15.000]  得眾民的喜愛
[00:21:15.000 --> 00:21:16.000]  弟兄姊妹
[00:21:16.000 --> 00:21:20.000]  這我叫他做祭司的侍奉
[00:21:20.000 --> 00:21:23.000]  前面使到人敬畏神
[00:21:23.000 --> 00:21:24.000]  先知
[00:21:24.000 --> 00:21:27.000]  告訴他們真理在哪裡
[00:21:27.000 --> 00:21:29.000]  他們真是要認識真神上帝
[00:21:29.000 --> 00:21:33.000]  現在這個真神上帝真是真的
[00:21:33.000 --> 00:21:35.000]  他愛我們愛到一個地步
[00:21:35.000 --> 00:21:38.000]  他把他的獨生子賜給我們
[00:21:38.000 --> 00:21:40.000]  為我們死
[00:21:40.000 --> 00:21:42.000]  解決我們罪的問題
[00:21:42.000 --> 00:21:44.000]  這個宗教真是好
[00:21:44.000 --> 00:21:48.000]  能夠幫助我們在整個人生裡面
[00:21:48.000 --> 00:21:50.000]  好多好多問題
[00:21:50.000 --> 00:21:52.000]  慢慢一步一步解決
[00:21:52.000 --> 00:21:54.000]  眾民都喜愛
[00:21:54.000 --> 00:21:56.000]  弟兄姊妹
[00:21:56.000 --> 00:21:59.000]  這就是我們要自己反省
[00:21:59.000 --> 00:22:01.000]  我們做基督徒
[00:22:01.000 --> 00:22:04.000]  在你跟我生活的環境裡面
[00:22:04.000 --> 00:22:08.000]  有沒有使到人起了敬畏的心
[00:22:08.000 --> 00:22:10.000]  有沒有使到人喜愛我們
[00:22:10.000 --> 00:22:12.000]  喜愛我們在這個地方
[00:22:12.000 --> 00:22:17.000]  喜愛我們在進入他們的人生裡面幫助他
[00:22:17.000 --> 00:22:20.000]  把我們所得到的神這麼大的好的愛
[00:22:20.000 --> 00:22:22.000]  跟別人分享
[00:22:22.000 --> 00:22:25.000]  得眾民的喜悅
[00:22:25.000 --> 00:22:27.000]  第三方面
[00:22:27.000 --> 00:22:30.000]  第一就是用登山寶訓
[00:22:30.000 --> 00:22:33.000]  跟大家解這個炎跟光的作用
[00:22:33.000 --> 00:22:36.000]  第二段剛才所說用使徒行傳
[00:22:36.000 --> 00:22:38.000]  出其教會的生活
[00:22:38.000 --> 00:22:40.000]  對社區兩方面的影響
[00:22:40.000 --> 00:22:42.000]  最後
[00:22:42.000 --> 00:22:44.000]  關愛我們的敵人
[00:22:44.000 --> 00:22:47.000]  就是我上次來講的那一篇
[00:22:47.000 --> 00:22:50.000]  我們要敬心敬靈敬義敬利
[00:22:50.000 --> 00:22:53.000]  愛耶和華我們的神
[00:22:53.000 --> 00:22:55.000]  愛靈社如同愛自己
[00:22:55.000 --> 00:22:57.000]  然後約翰福音說
[00:22:57.000 --> 00:23:00.000]  耶穌說我給你們一條新命令
[00:23:00.000 --> 00:23:02.000]  你們心悅教會弟兄姊妹
[00:23:02.000 --> 00:23:04.000]  要彼此相愛
[00:23:04.000 --> 00:23:06.000]  以前過去的救的只是愛父神
[00:23:06.000 --> 00:23:09.000]  愛靈社愛人愛自己
[00:23:09.000 --> 00:23:13.000]  然後心悅我們弟兄姊妹要彼此相愛
[00:23:13.000 --> 00:23:16.000]  耶穌講了那一段聖經
[00:23:16.000 --> 00:23:19.000]  上次提剛才提
[00:23:19.000 --> 00:23:21.000]  這段聖經為什麼有記載
[00:23:21.000 --> 00:23:23.000]  耶穌要回答一些文師
[00:23:23.000 --> 00:23:26.000]  法利賽人跟律法師
[00:23:26.000 --> 00:23:28.000]  來拷問耶穌
[00:23:28.000 --> 00:23:30.000]  耶穌你講得這麼好
[00:23:30.000 --> 00:23:32.000]  過去耶穌都是
[00:23:32.000 --> 00:23:34.000]  一直在猶太人的中間
[00:23:34.000 --> 00:23:36.000]  在自己同胞中間
[00:23:36.000 --> 00:23:38.000]  是個老師先知
[00:23:38.000 --> 00:23:41.000]  講到教導人家
[00:23:41.000 --> 00:23:43.000]  關於天國的福音
[00:23:43.000 --> 00:23:47.000]  然後有一些人就現在來拷問耶穌
[00:23:47.000 --> 00:23:50.000]  律法裡面哪一條是最重要
[00:23:50.000 --> 00:23:52.000]  然後耶穌就回答
[00:23:52.000 --> 00:23:55.000]  每個人都要盡心盡義盡力
[00:23:55.000 --> 00:23:58.000]  盡信就是靈
[00:23:58.000 --> 00:24:02.000]  盡力盡義愛主你的上帝
[00:24:02.000 --> 00:24:04.000]  那個律法師就聽到說
[00:24:04.000 --> 00:24:07.000]  我們要愛靈社如同愛自己
[00:24:07.000 --> 00:24:10.000]  他就路加福音的版本跟我們說
[00:24:10.000 --> 00:24:13.000]  有一位律法師就起來問耶穌
[00:24:13.000 --> 00:24:15.000]  那請問夫子
[00:24:15.000 --> 00:24:18.000]  誰是我的靈社
[00:24:18.000 --> 00:24:20.000]  耶穌你悉法
[00:24:20.000 --> 00:24:22.000]  你解釋法律釋法
[00:24:22.000 --> 00:24:24.000]  耶穌就悉法跟他解釋
[00:24:24.000 --> 00:24:26.000]  耶穌怎麼樣解釋
[00:24:26.000 --> 00:24:29.000]  耶穌要講一個比喻
[00:24:29.000 --> 00:24:34.000]  來解釋誰是他這個問難耶穌的人
[00:24:34.000 --> 00:24:36.000]  這句話這個問題
[00:24:36.000 --> 00:24:38.000]  誰是他的靈社
[00:24:38.000 --> 00:24:40.000]  耶穌講了一個故事
[00:24:40.000 --> 00:24:43.000]  這個故事我相信大家聽了好多次了
[00:24:43.000 --> 00:24:46.000]  我相信牧師傳導人也講了好多次了
[00:24:46.000 --> 00:24:48.000]  今天還是要講
[00:24:48.000 --> 00:24:52.000]  因為這就是耶穌回答這個人的問題
[00:24:52.000 --> 00:24:54.000]  誰是你的靈社
[00:24:54.000 --> 00:24:56.000]  誰是我的靈社
[00:24:56.000 --> 00:24:58.000]  耶穌的故事就是這樣子
[00:24:58.000 --> 00:25:00.000]  他說有一個人
[00:25:00.000 --> 00:25:02.000]  從耶路撒冷下到耶利哥
[00:25:02.000 --> 00:25:05.000]  這樣的一個人一定是猶太人
[00:25:05.000 --> 00:25:06.000]  是嗎
[00:25:06.000 --> 00:25:08.000]  從耶路撒冷下到耶利哥
[00:25:08.000 --> 00:25:10.000]  耶利哥大概是那些律
[00:25:10.000 --> 00:25:15.000]  那些法利賽那些祭司住的地方
[00:25:15.000 --> 00:25:19.000]  這個人大概一定應該是一個猶太人
[00:25:19.000 --> 00:25:21.000]  但是在路上怎麼樣
[00:25:21.000 --> 00:25:23.000]  遇上強盜
[00:25:23.000 --> 00:25:24.000]  強盜就打他
[00:25:24.000 --> 00:25:26.000]  把他打得半死
[00:25:26.000 --> 00:25:29.000]  聖經說打得半死厲不厲害
[00:25:29.000 --> 00:25:30.000]  相當厲害
[00:25:30.000 --> 00:25:31.000]  嚴不嚴重
[00:25:31.000 --> 00:25:32.000]  很嚴重
[00:25:32.000 --> 00:25:35.000]  身上什麼財物都給他們搶去
[00:25:35.000 --> 00:25:38.000]  還把他打得半死
[00:25:38.000 --> 00:25:41.000]  打得半死有沒有人來理他
[00:25:41.000 --> 00:25:43.000]  開頭有一個人
[00:25:43.000 --> 00:25:46.000]  聖經耶穌跟大家說
[00:25:46.000 --> 00:25:51.000]  這個故事是耶穌故意創作出來的一個故事
[00:25:51.000 --> 00:25:54.000]  所有的情節都是耶穌自己想出來
[00:25:54.000 --> 00:25:57.000]  故意讓我們知道事情的嚴重
[00:25:57.000 --> 00:25:59.000]  最後誰來幫他
[00:25:59.000 --> 00:26:01.000]  祭司先走過去
[00:26:01.000 --> 00:26:04.000]  看到這個人給人家打得半死
[00:26:04.000 --> 00:26:06.000]  就不管他就走過去
[00:26:06.000 --> 00:26:11.000]  可能有一些他祭司的考量
[00:26:11.000 --> 00:26:14.000]  這個祭司看到這個人給人打得半死
[00:26:14.000 --> 00:26:16.000]  可能是已經死
[00:26:16.000 --> 00:26:17.000]  那聖經裡面
[00:26:17.000 --> 00:26:19.000]  律法的裡面
[00:26:19.000 --> 00:26:21.000]  摩西的律法裡面
[00:26:21.000 --> 00:26:24.000]  說這些祭司不能夠碰什麼
[00:26:24.000 --> 00:26:26.000]  不能夠碰屍體
[00:26:26.000 --> 00:26:28.000]  他就以為這個人死了
[00:26:28.000 --> 00:26:29.000]  我不能碰他
[00:26:29.000 --> 00:26:31.000]  我不管
[00:26:31.000 --> 00:26:32.000]  真也好假也好
[00:26:32.000 --> 00:26:33.000]  總而言之
[00:26:33.000 --> 00:26:35.000]  第一個是祭司
[00:26:35.000 --> 00:26:36.000]  不管
[00:26:36.000 --> 00:26:37.000]  第二個是誰
[00:26:37.000 --> 00:26:38.000]  立位人
[00:26:38.000 --> 00:26:41.000]  聖經裡面就明明說
[00:26:41.000 --> 00:26:44.000]  那些全世間侍奉神的人
[00:26:44.000 --> 00:26:46.000]  就是這些人
[00:26:46.000 --> 00:26:47.000]  對嗎
[00:26:47.000 --> 00:26:48.000]  祭司
[00:26:48.000 --> 00:26:50.000]  所有亞倫的後裔
[00:26:50.000 --> 00:26:51.000]  都是祭司
[00:26:51.000 --> 00:26:53.000]  都要服侍上帝
[00:26:53.000 --> 00:26:55.000]  也要服侍人
[00:26:55.000 --> 00:26:57.000]  十二個支派
[00:26:57.000 --> 00:26:58.000]  只有立位支派
[00:26:58.000 --> 00:27:02.000]  全個支派的所有的男丁
[00:27:02.000 --> 00:27:03.000]  都要進到會墓
[00:27:03.000 --> 00:27:04.000]  進到聖殿裡面
[00:27:04.000 --> 00:27:08.000]  幫助祭司做侍奉的工作
[00:27:08.000 --> 00:27:11.000]  耶穌故意選兩個角色
[00:27:11.000 --> 00:27:12.000]  一個是祭司
[00:27:12.000 --> 00:27:13.000]  一個是立位人
[00:27:13.000 --> 00:27:15.000]  兩個經過這個
[00:27:15.000 --> 00:27:18.000]  給人家打了半死的自己的同胞
[00:27:18.000 --> 00:27:20.000]  管都不管
[00:27:20.000 --> 00:27:22.000]  第三個是誰
[00:27:22.000 --> 00:27:24.000]  耶穌故意找一個角色
[00:27:24.000 --> 00:27:27.000]  叫做撒瑪利亞人
[00:27:27.000 --> 00:27:28.000]  有沒有原因
[00:27:28.000 --> 00:27:29.000]  肯定有
[00:27:29.000 --> 00:27:32.000]  不是亂做一個角色
[00:27:32.000 --> 00:27:35.000]  撒瑪利亞人跟剛才說
[00:27:35.000 --> 00:27:38.000]  給人家打了半死的猶太人
[00:27:38.000 --> 00:27:39.000]  兩種人
[00:27:39.000 --> 00:27:42.000]  你懂得他們的關係嗎
[00:27:42.000 --> 00:27:44.000]  約翰福音說什麼
[00:27:44.000 --> 00:27:47.000]  猶太人跟撒瑪利亞人
[00:27:47.000 --> 00:27:49.000]  不相往來
[00:27:49.000 --> 00:27:50.000]  沒有往來
[00:27:50.000 --> 00:27:54.000]  彼此之間都看對方是敵人
[00:27:54.000 --> 00:27:55.000]  仇恨他們
[00:27:55.000 --> 00:27:56.000]  為什麼
[00:27:56.000 --> 00:27:58.000]  因為撒瑪利亞人
[00:27:58.000 --> 00:27:59.000]  就是以前猶太人
[00:27:59.000 --> 00:28:01.000]  被擄到外邦的時候
[00:28:01.000 --> 00:28:03.000]  幾百年前
[00:28:03.000 --> 00:28:07.000]  國家給外邦人滅亡了
[00:28:07.000 --> 00:28:09.000]  家破人亡
[00:28:09.000 --> 00:28:10.000]  沒有國家了
[00:28:10.000 --> 00:28:12.000]  好多自己猶太的選民
[00:28:12.000 --> 00:28:15.000]  被擄到外邦地方去
[00:28:15.000 --> 00:28:18.000]  這些自己以為百分之百
[00:28:18.000 --> 00:28:22.000]  亞伯拉罕以撒雅格的後裔的選民
[00:28:22.000 --> 00:28:24.000]  到外邦去
[00:28:24.000 --> 00:28:26.000]  取得取假的假
[00:28:26.000 --> 00:28:28.000]  跟外邦人結婚
[00:28:28.000 --> 00:28:32.000]  變成了那些叫做撒瑪利亞人
[00:28:32.000 --> 00:28:33.000]  在猶太人的心目中
[00:28:33.000 --> 00:28:34.000]  這些人
[00:28:34.000 --> 00:28:35.000]  我們說得不好聽
[00:28:35.000 --> 00:28:37.000]  就是雜種
[00:28:37.000 --> 00:28:38.000]  混血兒
[00:28:38.000 --> 00:28:40.000]  混血兒是講得好聽
[00:28:40.000 --> 00:28:41.000]  是嗎
[00:28:41.000 --> 00:28:43.000]  雜種
[00:28:43.000 --> 00:28:45.000]  看不起他們
[00:28:45.000 --> 00:28:47.000]  猶太人一直都是這樣子
[00:28:47.000 --> 00:28:49.000]  把所有外邦人
[00:28:49.000 --> 00:28:51.000]  不要說一半一半
[00:28:51.000 --> 00:28:55.000]  更加全部跟他們血統不一樣
[00:28:55.000 --> 00:28:58.000]  都把他們看為狗一樣
[00:28:58.000 --> 00:29:00.000]  就是這樣子
[00:29:00.000 --> 00:29:02.000]  猶太人自己
[00:29:02.000 --> 00:29:04.000]  這以為義
[00:29:04.000 --> 00:29:06.000]  這以為崇重
[00:29:06.000 --> 00:29:07.000]  什麼都是猶太人
[00:29:07.000 --> 00:29:09.000]  猶太人審民審民
[00:29:09.000 --> 00:29:12.000]  其他叫做外邦人
[00:29:12.000 --> 00:29:13.000]  耶穌基督
[00:29:13.000 --> 00:29:16.000]  故意編造這樣的故事
[00:29:16.000 --> 00:29:20.000]  誰來幫這個給人家打得半死的猶太人
[00:29:20.000 --> 00:29:22.000]  一個撒瑪利亞人
[00:29:22.000 --> 00:29:25.000]  這個撒瑪利亞人來到看到一個人很慘
[00:29:25.000 --> 00:29:27.000]  給人家打得半死
[00:29:27.000 --> 00:29:29.000]  奄奄一息
[00:29:29.000 --> 00:29:32.000]  這個撒瑪利亞人做了什麼事情
[00:29:32.000 --> 00:29:33.000]  聖經說
[00:29:33.000 --> 00:29:34.000]  耶穌自己說
[00:29:34.000 --> 00:29:38.000]  這個撒瑪利亞人動了雌心
[00:29:38.000 --> 00:29:40.000]  動了雌心
[00:29:40.000 --> 00:29:42.000]  這句話不是隨便說的
[00:29:42.000 --> 00:29:43.000]  動了雌心
[00:29:43.000 --> 00:29:44.000]  在新約的裡面
[00:29:44.000 --> 00:29:49.000]  這個字就是常常形容父上帝
[00:29:49.000 --> 00:29:51.000]  常常形容耶穌自己
[00:29:51.000 --> 00:29:57.000]  從來第一次形容一個撒瑪利亞人動了雌心
[00:29:57.000 --> 00:30:01.000]  動了雌心在四本福音書裡面
[00:30:01.000 --> 00:30:04.000]  有的時候翻譯做憐憫他們
[00:30:04.000 --> 00:30:06.000]  耶穌看到好多人
[00:30:06.000 --> 00:30:09.000]  如同羊沒有母人一樣
[00:30:09.000 --> 00:30:12.000]  耶穌就憐憫他們
[00:30:12.000 --> 00:30:14.000]  弟兄姊妹
[00:30:14.000 --> 00:30:17.000]  耶穌故意編造一個撒瑪利亞人
[00:30:17.000 --> 00:30:19.000]  憐憫這個人
[00:30:19.000 --> 00:30:22.000]  聖經說耶穌自己描寫
[00:30:22.000 --> 00:30:28.000]  這個人上前用油跟酒敷他的傷口
[00:30:28.000 --> 00:30:29.000]  包裹他
[00:30:29.000 --> 00:30:31.000]  用油跟酒
[00:30:31.000 --> 00:30:35.000]  油跟酒又不是隨隨便便拿兩樣東西
[00:30:35.000 --> 00:30:39.000]  油跟在舊約的聖經新約也是
[00:30:39.000 --> 00:30:41.000]  油是什麼
[00:30:41.000 --> 00:30:42.000]  橄欖油也好
[00:30:42.000 --> 00:30:43.000]  什麼油
[00:30:43.000 --> 00:30:45.000]  都是一些藥
[00:30:45.000 --> 00:30:46.000]  都是一些藥
[00:30:46.000 --> 00:30:48.000]  酒也是一些藥
[00:30:48.000 --> 00:30:51.000]  一些當時最普遍用的
[00:30:51.000 --> 00:30:52.000]  滋潤的
[00:30:52.000 --> 00:30:53.000]  高膜的
[00:30:53.000 --> 00:30:55.000]  很重要的一種物質
[00:30:55.000 --> 00:30:57.000]  這個撒瑪利亞人
[00:30:57.000 --> 00:31:00.000]  拿油跟酒來幫助他的
[00:31:00.000 --> 00:31:03.000]  來擦他的傷口
[00:31:03.000 --> 00:31:04.000]  來醫療他
[00:31:04.000 --> 00:31:05.000]  暫時
[00:31:05.000 --> 00:31:07.000]  甚至包裹他
[00:31:07.000 --> 00:31:09.000]  處理他的受傷
[00:31:09.000 --> 00:31:10.000]  重傷
[00:31:10.000 --> 00:31:11.000]  還有
[00:31:11.000 --> 00:31:14.000]  把他敷上自己的傷口
[00:31:14.000 --> 00:31:16.000]  什麼傷口
[00:31:16.000 --> 00:31:19.000]  大概就是一批小驢子
[00:31:19.000 --> 00:31:20.000]  把這個死的
[00:31:20.000 --> 00:31:22.000]  差不多半死的
[00:31:22.000 --> 00:31:23.000]  半死的
[00:31:23.000 --> 00:31:25.000]  敷上自己的傷口
[00:31:25.000 --> 00:31:27.000]  把他帶到哪裡
[00:31:27.000 --> 00:31:30.000]  帶到客店裡面去
[00:31:30.000 --> 00:31:31.000]  好辛苦的
[00:31:31.000 --> 00:31:33.000]  好犧牲的
[00:31:33.000 --> 00:31:35.000]  用自己的傷口載他
[00:31:35.000 --> 00:31:36.000]  幫助他
[00:31:36.000 --> 00:31:38.000]  來到客店
[00:31:38.000 --> 00:31:40.000]  跟客店的主人說什麼
[00:31:40.000 --> 00:31:42.000]  你替我照顧他
[00:31:42.000 --> 00:31:44.000]  我這裡有兩個銀錢
[00:31:44.000 --> 00:31:46.000]  你儘管就用這兩個
[00:31:46.000 --> 00:31:47.000]  如果不夠
[00:31:47.000 --> 00:31:48.000]  他說什麼
[00:31:48.000 --> 00:31:50.000]  他說我回來的時候
[00:31:50.000 --> 00:31:52.000]  還給你
[00:31:52.000 --> 00:31:54.000]  把這樣一個
[00:31:54.000 --> 00:31:58.000]  被人家打得半死的猶太人
[00:31:58.000 --> 00:32:00.000]  他的敵人
[00:32:00.000 --> 00:32:02.000]  把他帶到客店
[00:32:02.000 --> 00:32:04.000]  來照顧他
[00:32:04.000 --> 00:32:05.000]  第二天
[00:32:05.000 --> 00:32:06.000]  他就回來
[00:32:06.000 --> 00:32:08.000]  他說我第二天回來
[00:32:08.000 --> 00:32:11.000]  我現在還要上路去辦事
[00:32:11.000 --> 00:32:13.000]  我一定回來
[00:32:13.000 --> 00:32:15.000]  他忠忠心心的
[00:32:15.000 --> 00:32:16.000]  滿有愛心的
[00:32:16.000 --> 00:32:19.000]  去幫這個猶太人
[00:32:19.000 --> 00:32:22.000]  耶穌就問這個律法師
[00:32:22.000 --> 00:32:26.000]  誰是這一個人的靈色
[00:32:26.000 --> 00:32:29.000]  你小心聽耶穌這句話
[00:32:29.000 --> 00:32:31.000]  剛才是律法師問耶穌
[00:32:31.000 --> 00:32:34.000]  誰是我的靈色
[00:32:34.000 --> 00:32:36.000]  現在耶穌問
[00:32:36.000 --> 00:32:37.000]  誰是這一個
[00:32:37.000 --> 00:32:41.000]  給人家打得半死的人的靈色
[00:32:41.000 --> 00:32:43.000]  那個人有沒有出生
[00:32:43.000 --> 00:32:44.000]  沒有
[00:32:44.000 --> 00:32:47.000]  他不知道怎麼樣打耶穌
[00:32:47.000 --> 00:32:48.000]  耶穌說
[00:32:48.000 --> 00:32:50.000]  你照這樣去做
[00:32:50.000 --> 00:32:52.000]  換句話說
[00:32:52.000 --> 00:32:54.000]  愛你的敵人
[00:32:54.000 --> 00:32:55.000]  愛你的敵人
[00:32:55.000 --> 00:32:57.000]  不要只是口說
[00:32:57.000 --> 00:32:59.000]  用你自己的行動
[00:32:59.000 --> 00:33:02.000]  你應該做什麼就做
[00:33:02.000 --> 00:33:04.000]  不要推三推四
[00:33:04.000 --> 00:33:06.000]  不要自以為意
[00:33:06.000 --> 00:33:07.000]  以為自己有理
[00:33:07.000 --> 00:33:09.000]  要耶穌釋法
[00:33:09.000 --> 00:33:11.000]  要上帝釋法
[00:33:11.000 --> 00:33:13.000]  上帝好多律律典章
[00:33:13.000 --> 00:33:15.000]  我們常常說我不懂
[00:33:15.000 --> 00:33:17.000]  上帝你究竟在說什麼
[00:33:17.000 --> 00:33:18.000]  我不懂
[00:33:18.000 --> 00:33:20.000]  請你講清楚
[00:33:20.000 --> 00:33:22.000]  我應該怎麼樣做
[00:33:22.000 --> 00:33:23.000]  聖經裡面
[00:33:23.000 --> 00:33:24.000]  耶穌
[00:33:24.000 --> 00:33:25.000]  上帝
[00:33:25.000 --> 00:33:27.000]  很多的律律典章
[00:33:27.000 --> 00:33:29.000]  已經講得非常清楚
[00:33:29.000 --> 00:33:31.000]  十二條誡命
[00:33:31.000 --> 00:33:33.000]  我們常常故意
[00:33:33.000 --> 00:33:35.000]  用上帝在聖經裡面
[00:33:35.000 --> 00:33:37.000]  講了一些的所謂律法
[00:33:37.000 --> 00:33:38.000]  我們就存疑
[00:33:38.000 --> 00:33:41.000]  我們其實心裡面是推搪
[00:33:41.000 --> 00:33:44.000]  我不知道應該怎麼樣愛人
[00:33:44.000 --> 00:33:45.000]  明明見到一個
[00:33:45.000 --> 00:33:47.000]  被人家打得半死的人
[00:33:47.000 --> 00:33:49.000]  用不同的理由
[00:33:49.000 --> 00:33:51.000]  不要採取行動
[00:33:51.000 --> 00:33:52.000]  硬著心
[00:33:52.000 --> 00:33:56.000]  沒有上帝那一種憐憫人的心
[00:33:56.000 --> 00:33:58.000]  心裡面沒有動了慈心
[00:33:58.000 --> 00:34:01.000]  上帝自己動了慈心
[00:34:01.000 --> 00:34:03.000]  都是這樣子
[00:34:03.000 --> 00:34:07.000]  都是在這裡跟大家分享
[00:34:07.000 --> 00:34:10.000]  究竟誰是你跟我的靈色
[00:34:10.000 --> 00:34:11.000]  第一方面
[00:34:11.000 --> 00:34:13.000]  你生活的處境裡面
[00:34:13.000 --> 00:34:14.000]  在你旁邊的人
[00:34:14.000 --> 00:34:16.000]  就是你的靈色
[00:34:16.000 --> 00:34:18.000]  我們堂會在這個地方
[00:34:18.000 --> 00:34:19.000]  耶穌說
[00:34:19.000 --> 00:34:21.000]  在一個城
[00:34:21.000 --> 00:34:22.000]  城是國家
[00:34:22.000 --> 00:34:24.000]  然後在家
[00:34:24.000 --> 00:34:25.000]  所有這些燈
[00:34:25.000 --> 00:34:27.000]  都不能夠掩住的
[00:34:27.000 --> 00:34:28.000]  你不管是在社會
[00:34:28.000 --> 00:34:29.000]  在國家
[00:34:29.000 --> 00:34:30.000]  在家庭
[00:34:30.000 --> 00:34:32.000]  任何一個環境
[00:34:32.000 --> 00:34:34.000]  你就是燈
[00:34:34.000 --> 00:34:36.000]  你就是煙
[00:34:36.000 --> 00:34:39.000]  就好好服侍這個社區
[00:34:39.000 --> 00:34:40.000]  耶路撒冷的第一個堂會
[00:34:40.000 --> 00:34:42.000]  就在耶路撒冷
[00:34:42.000 --> 00:34:45.000]  要使到耶路撒冷整個城的人
[00:34:45.000 --> 00:34:47.000]  都喜悅
[00:34:47.000 --> 00:34:49.000]  都有敬畏的心
[00:34:49.000 --> 00:34:51.000]  就是這樣子
[00:34:51.000 --> 00:34:52.000]  那第三個就是
[00:34:52.000 --> 00:34:54.000]  你的敵人
[00:34:54.000 --> 00:34:55.000]  我的敵人
[00:34:55.000 --> 00:34:57.000]  是誰
[00:34:57.000 --> 00:34:58.000]  弟兄姊妹
[00:34:58.000 --> 00:34:59.000]  耶穌說
[00:34:59.000 --> 00:35:01.000]  你應該怎麼樣對仇敵
[00:35:01.000 --> 00:35:02.000]  愛你的仇敵
[00:35:02.000 --> 00:35:03.000]  是嗎
[00:35:03.000 --> 00:35:05.000]  我們都要愛我們的仇敵
[00:35:05.000 --> 00:35:07.000]  你為他們禱告
[00:35:07.000 --> 00:35:08.000]  你跟我
[00:35:08.000 --> 00:35:10.000]  弟兄姊妹
[00:35:10.000 --> 00:35:12.000]  真的仇敵只有一個
[00:35:12.000 --> 00:35:13.000]  是誰
