
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,各位嘉賓,平安
[00:30:11.000 --> 00:30:17.000]  陳偉業議員
[00:30:17.000 --> 00:30:32.000]  陳偉業議員
[00:30:41.000 --> 00:30:47.000]  陳偉業議員
[00:31:11.000 --> 00:31:17.000]  陳偉業議員
[00:31:41.000 --> 00:31:47.000]  陳偉業議員
[00:32:11.000 --> 00:32:17.000]  陳偉業議員
[00:32:41.000 --> 00:32:47.000]  陳偉業議員
[00:33:11.000 --> 00:33:17.000]  陳偉業議員
[00:33:41.000 --> 00:33:47.000]  陳偉業議員
[00:34:11.000 --> 00:34:17.000]  陳偉業議員
[00:34:41.000 --> 00:34:47.000]  陳偉業議員
[00:34:47.000 --> 00:34:53.000]  陳偉業議員
[00:34:53.000 --> 00:35:05.000]  陳偉業議員
[00:35:11.000 --> 00:35:17.000]  陳偉業議員
[00:35:41.000 --> 00:35:47.000]  陳偉業議員
[00:36:11.000 --> 00:36:17.000]  陳偉業議員
[00:36:41.000 --> 00:36:47.000]  陳偉業議員
[00:37:11.000 --> 00:37:17.000]  陳偉業議員
[00:37:41.000 --> 00:37:47.000]  陳偉業議員
[00:38:11.000 --> 00:38:17.000]  陳偉業議員
[00:38:41.000 --> 00:38:47.000]  陳偉業議員
[00:39:11.000 --> 00:39:17.000]  陳偉業議員
[00:39:41.000 --> 00:39:47.000]  陳偉業議員
[00:40:11.000 --> 00:40:17.000]  陳偉業議員
[00:40:41.000 --> 00:40:47.000]  陳偉業議員
[00:41:11.000 --> 00:41:17.000]  陳偉業議員
[00:41:36.000 --> 00:41:42.000]  陳偉業議員
[00:42:06.000 --> 00:42:12.000]  陳偉業議員
[00:42:36.000 --> 00:42:42.000]  陳偉業議員
[00:43:06.000 --> 00:43:12.000]  陳偉業議員
[00:43:36.000 --> 00:43:42.000]  陳偉業議員
[00:44:06.000 --> 00:44:12.000]  陳偉業議員
