
[00:00:00.000 --> 00:00:04.440]  頂姐妹,我們同福的方向有幾個字
[00:16:35.560 --> 00:16:37.560]  不要思念地上的事
[00:16:37.560 --> 00:16:39.560]  地上的事就是剛才所說的
[00:16:39.560 --> 00:16:42.560]  那些財寶那些物質
[00:16:42.560 --> 00:16:47.560]  那些榮華富貴
[00:16:47.560 --> 00:16:49.560]  那些是積聚的
[00:16:49.560 --> 00:16:51.560]  積聚金錢
[00:16:51.560 --> 00:16:53.560]  而我們這些東西
[00:16:53.560 --> 00:16:55.560]  是隨時消失的
[00:16:55.560 --> 00:16:58.560]  所以你會越來越憂慮
[00:16:58.560 --> 00:17:00.560]  越來越擔心那些東西消失
[00:17:00.560 --> 00:17:02.560]  你思想上的事
[00:17:02.560 --> 00:17:04.560]  就是甚麼呢
[00:17:04.560 --> 00:17:06.560]  你想想在關係上
[00:17:06.560 --> 00:17:08.560]  去認識我們的神
[00:17:08.560 --> 00:17:10.560]  是一個甚麼神
[00:17:10.560 --> 00:17:12.560]  在關係上
[00:17:12.560 --> 00:17:13.560]  不是頭腦上
[00:17:13.560 --> 00:17:15.560]  當你在關係上認識我們的神
[00:17:15.560 --> 00:17:16.560]  是一個甚麼神的時候
[00:17:16.560 --> 00:17:20.560]  你的憂慮會慢慢減少
[00:17:20.560 --> 00:17:21.560]  對你人生的控制
[00:17:21.560 --> 00:17:24.560]  耶穌說我們的神是一個甚麼神
[00:17:24.560 --> 00:17:25.560]  有三個性格
[00:17:25.560 --> 00:17:27.560]  第一個性格
[00:17:27.560 --> 00:17:30.560]  就是神知道我們一切的需要
[00:17:30.560 --> 00:17:33.560]  我們一起看《馬太福音》的六章
[00:17:33.560 --> 00:17:35.560]  31至32節
[00:17:35.560 --> 00:17:36.560]  我們一起讀
[00:17:36.560 --> 00:17:38.560]  所以不要憂慮說
[00:17:38.560 --> 00:17:39.560]  吃甚麼
[00:17:39.560 --> 00:17:40.560]  喝甚麼
[00:17:40.560 --> 00:17:41.560]  穿甚麼
[00:17:41.560 --> 00:17:44.560]  這都是外邦人所求的
[00:17:44.560 --> 00:17:47.560]  你們需要的這一切東西
[00:17:47.560 --> 00:17:50.560]  你們天父是知道的
[00:17:50.560 --> 00:17:53.560]  我們的神是知道我們一切的神
[00:17:53.560 --> 00:17:56.560]  所以祂知道我們的憂慮
[00:17:56.560 --> 00:17:57.560]  怕甚麼
[00:17:57.560 --> 00:17:58.560]  恐懼甚麼
[00:17:58.560 --> 00:18:00.560]  擔心甚麼
[00:18:00.560 --> 00:18:02.560]  明天
[00:18:02.560 --> 00:18:04.560]  後天會發生甚麼事
[00:18:04.560 --> 00:18:06.560]  你今天問我們任何一個
[00:18:06.560 --> 00:18:07.560]  完全不知道
[00:18:07.560 --> 00:18:10.560]  但我們的神已經知道了
[00:18:10.560 --> 00:18:12.560]  但如果神只知道
[00:18:12.560 --> 00:18:13.560]  祂不關心
[00:18:13.560 --> 00:18:14.560]  不顧念
[00:18:14.560 --> 00:18:15.560]  就沒有用
[00:18:15.560 --> 00:18:17.560]  所以神第二個特性就是
[00:18:17.560 --> 00:18:19.560]  祂顧念我們的需要
[00:18:19.560 --> 00:18:21.560]  讓我們繼續看
[00:18:21.560 --> 00:18:23.560]  《馬太福音》六章26節
[00:18:23.560 --> 00:18:24.560]  我們一起讀
[00:18:24.560 --> 00:18:25.560]  一二三
[00:18:25.560 --> 00:18:27.560]  你們看那天上的飛鳥
[00:18:27.560 --> 00:18:29.560]  也不種也不收
[00:18:29.560 --> 00:18:31.560]  也不積蓄在倉裡
[00:18:31.560 --> 00:18:34.560]  你們天父尚且養活他
[00:18:34.560 --> 00:18:38.560]  你們不比飛鳥貴重得多嗎
[00:18:38.560 --> 00:18:41.560]  他說一些普通的小鳥
[00:18:41.560 --> 00:18:44.560]  神都顧念照顧他們
[00:18:44.560 --> 00:18:46.560]  何況你和我人類
[00:18:46.560 --> 00:18:47.560]  是祂所做
[00:18:47.560 --> 00:18:49.560]  我們的身份是甚麼
[00:18:49.560 --> 00:18:51.560]  比天使微小一點
[00:18:51.560 --> 00:18:54.560]  神怎會不顧念你
[00:18:54.560 --> 00:18:57.560]  神怎會不顧念我呢
[00:18:57.560 --> 00:18:59.560]  有一位弟兄和我
[00:18:59.560 --> 00:19:01.560]  分享一個見證
[00:19:01.560 --> 00:19:04.560]  他是一個職業運動員
[00:19:04.560 --> 00:19:06.560]  但他患了一宗血管病
[00:19:06.560 --> 00:19:09.560]  要在醫院開刀
[00:19:09.560 --> 00:19:12.560]  第二天早上就要做手術
[00:19:12.560 --> 00:19:13.560]  之前那一晚
[00:19:13.560 --> 00:19:15.560]  大家可以想像下那種
[00:19:15.560 --> 00:19:17.560]  那種憂慮和擔心
[00:19:17.560 --> 00:19:20.560]  還有人生的一種挫敗感
[00:19:20.560 --> 00:19:21.560]  因為他說
[00:19:21.560 --> 00:19:23.560]  他是一個職業運動員
[00:19:23.560 --> 00:19:24.560]  過往是非常優秀
[00:19:24.560 --> 00:19:26.560]  拿過很多獎牌
[00:19:26.560 --> 00:19:29.560]  但他平時要操練
[00:19:29.560 --> 00:19:30.560]  其實目的是甚麼
[00:19:30.560 --> 00:19:32.560]  令到身體聽他的話
[00:19:32.560 --> 00:19:36.560]  可以在運動上做得好一點
[00:19:36.560 --> 00:19:38.560]  但因為這樣的病
[00:19:38.560 --> 00:19:40.560]  他完全失控
[00:19:40.560 --> 00:19:42.560]  完全控制不了
[00:19:42.560 --> 00:19:43.560]  第二天要做手術
[00:19:43.560 --> 00:19:47.560]  所以他覺得好像完全沒用
[00:19:47.560 --> 00:19:50.560]  很擔心不知怎樣
[00:19:50.560 --> 00:19:51.560]  於是那一晚
[00:19:51.560 --> 00:19:53.560]  想來想去又沒甚麼做到
[00:19:53.560 --> 00:19:55.560]  在這裡鑽牛角尖
[00:19:55.560 --> 00:19:56.560]  越想就越憂慮
[00:19:56.560 --> 00:19:57.560]  越想就越擔心
[00:19:57.560 --> 00:19:58.560]  在床上點來點去
[00:19:58.560 --> 00:19:59.560]  整晚都睡不著
[00:19:59.560 --> 00:20:01.560]  輾轉反側
[00:20:01.560 --> 00:20:04.560]  但當他點來點去的時候
[00:20:04.560 --> 00:20:06.560]  就好像有聲音跟他說
[00:20:06.560 --> 00:20:09.560]  是誰一直掌管你
[00:20:09.560 --> 00:20:10.560]  他就這樣回答他
[00:20:10.560 --> 00:20:11.560]  就是你
[00:20:11.560 --> 00:20:13.560]  他知道是誰跟他說話
[00:20:13.560 --> 00:20:14.560]  是聖靈跟他說話
[00:20:14.560 --> 00:20:16.560]  是誰最明白你
[00:20:16.560 --> 00:20:17.560]  你
[00:20:17.560 --> 00:20:21.560]  是誰從開頭到現在
[00:20:21.560 --> 00:20:23.560]  都一直在你身邊
[00:20:23.560 --> 00:20:25.560]  是你
[00:20:25.560 --> 00:20:29.560]  是誰在眼裡看你為寶貴
[00:20:29.560 --> 00:20:30.560]  都是你
[00:20:30.560 --> 00:20:32.560]  這樣一問一答
[00:20:32.560 --> 00:20:33.560]  答著答著
[00:20:33.560 --> 00:20:34.560]  他就睡了
[00:20:34.560 --> 00:20:37.560]  那一晚他睡得很甘甜
[00:20:37.560 --> 00:20:40.560]  第二天做手術非常成功
[00:20:40.560 --> 00:20:43.560]  神是一個顧念我們的神
[00:20:43.560 --> 00:20:46.560]  是顧念你和我的神
[00:20:46.560 --> 00:20:48.560]  第三個特性是甚麼呢
[00:20:48.560 --> 00:20:50.560]  一切神已經為我們預備
[00:20:50.560 --> 00:20:52.560]  一切神會為我們預備
[00:20:52.560 --> 00:20:54.560]  我們需要的東西
[00:20:54.560 --> 00:20:56.560]  所以我們要信靠、投靠祂
[00:20:56.560 --> 00:20:58.560]  我們一起看《馬太福音》第六章
[00:20:58.560 --> 00:21:00.560]  二十八至三十節
[00:21:00.560 --> 00:21:01.560]  我們一起讀
[00:21:01.560 --> 00:21:02.560]  一二三
[00:21:02.560 --> 00:21:04.560]  何必為衣裳憂慮呢
[00:21:04.560 --> 00:21:06.560]  你賞野地裡的百合花
[00:21:06.560 --> 00:21:08.560]  怎麼長起來
[00:21:08.560 --> 00:21:10.560]  它也不勞苦
[00:21:10.560 --> 00:21:11.560]  也不枉善
[00:21:11.560 --> 00:21:13.560]  然而我告訴你們
[00:21:13.560 --> 00:21:16.560]  就是所羅門極榮華的時候
[00:21:16.560 --> 00:21:18.560]  它所穿戴的
[00:21:18.560 --> 00:21:20.560]  還不如這花一朵呢
[00:21:20.560 --> 00:21:22.560]  你們這小信的人
[00:21:22.560 --> 00:21:24.560]  野地裡的草
[00:21:24.560 --> 00:21:25.560]  今天還在
[00:21:25.560 --> 00:21:27.560]  明天就凋在爐裡
[00:21:27.560 --> 00:21:30.560]  神還給它這樣的裝飾
[00:21:30.560 --> 00:21:33.560]  何妨你們呢
[00:21:33.560 --> 00:21:34.560]  《聖經》裡面
[00:21:34.560 --> 00:21:37.560]  這個百合花不是只一種花
[00:21:37.560 --> 00:21:39.560]  是所有花的種種
[00:21:39.560 --> 00:21:41.560]  總之是所有的花
[00:21:41.560 --> 00:21:43.560]  野地的草是什麼呢
[00:21:43.560 --> 00:21:46.560]  是人們眼裡覺得沒用的
[00:21:46.560 --> 00:21:47.560]  就是雜草
[00:21:47.560 --> 00:21:49.560]  所以那時候的人要清除草
[00:21:49.560 --> 00:21:51.560]  一把火就燒了它
[00:21:51.560 --> 00:21:54.560]  花和草是極微小的東西
[00:21:54.560 --> 00:21:56.560]  極脆弱的東西
[00:21:56.560 --> 00:21:58.560]  但是神應而眷顧它
[00:21:58.560 --> 00:21:59.560]  等一會
[00:21:59.560 --> 00:22:01.560]  我們要想想我們自己
[00:22:01.560 --> 00:22:03.560]  我們在神的眼裡
[00:22:03.560 --> 00:22:05.560]  多麼寶貴、多麼珠貴
[00:22:05.560 --> 00:22:07.560]  天使微小一點
[00:22:07.560 --> 00:22:09.560]  我們的神怎會不眷顧我們呢
[00:22:09.560 --> 00:22:11.560]  我們的神已經為我們預備
[00:22:11.560 --> 00:22:13.560]  頂姐妹你信不信
[00:22:13.560 --> 00:22:15.560]  你的神、我們的神
[00:22:15.560 --> 00:22:19.560]  一定會為我們預備我們的將來
[00:22:19.560 --> 00:22:21.560]  在2006年4月
[00:22:21.560 --> 00:22:23.560]  師母和我
[00:22:23.560 --> 00:22:27.560]  和一對拍拖十年的頂姐妹
[00:22:27.560 --> 00:22:29.560]  做婚前輔導
[00:22:29.560 --> 00:22:31.560]  那一年她決定
[00:22:31.560 --> 00:22:33.560]  4月結婚
[00:22:33.560 --> 00:22:35.560]  但是她們結婚前的決定
[00:22:35.560 --> 00:22:38.560]  面對一個很大很大的問題
[00:22:38.560 --> 00:22:41.560]  就是因為姐妹的媽媽
[00:22:41.560 --> 00:22:44.560]  對弟兄有很大很大的誤會
[00:22:44.560 --> 00:22:47.560]  所以很反對他們的結婚
[00:22:47.560 --> 00:22:49.560]  還威脅
[00:22:49.560 --> 00:22:52.560]  如果你堅持要舉行婚禮
[00:22:52.560 --> 00:22:54.560]  我一定不會出席那個婚禮
[00:22:54.560 --> 00:22:56.560]  如果在這個世界怎麼看呢
[00:22:56.560 --> 00:22:58.560]  結婚是我們兩個人的事
[00:22:58.560 --> 00:22:59.560]  不用理他
[00:22:59.560 --> 00:23:00.560]  照結吧
[00:23:00.560 --> 00:23:02.560]  你不來就算了
[00:23:02.560 --> 00:23:03.560]  但是這位弟兄姐妹呢
[00:23:03.560 --> 00:23:05.560]  我們一起去祈禱
[00:23:05.560 --> 00:23:07.560]  神感動他們
[00:23:07.560 --> 00:23:09.560]  他們要信服聖經的教導
[00:23:09.560 --> 00:23:11.560]  孝敬父母
[00:23:11.560 --> 00:23:12.560]  尊榮他們的父母
[00:23:12.560 --> 00:23:14.560]  信服他們的父母
[00:23:14.560 --> 00:23:17.560]  所以他們決定暫時不結婚
[00:23:17.560 --> 00:23:20.560]  繼續求神改變媽媽的心
[00:23:20.560 --> 00:23:25.560]  這位弟兄仍然繼續和他未來岳母溝通
[00:23:25.560 --> 00:23:28.560]  希望消除誤會
[00:23:28.560 --> 00:23:33.560]  一路禱告 一個月這樣過
[00:23:33.560 --> 00:23:35.560]  去到同年的十一月
[00:23:35.560 --> 00:23:37.560]  這位姐妹的媽媽終於答應
[00:23:37.560 --> 00:23:40.560]  好 既然你們這麼堅決
[00:23:40.560 --> 00:23:42.560]  我就答應你們的婚事
[00:23:42.560 --> 00:23:45.560]  那時候 大家記住
[00:23:45.560 --> 00:23:48.560]  四月推到十一月
[00:23:48.560 --> 00:23:49.560]  已經七個月了
[00:23:49.560 --> 00:23:51.560]  一路這樣禱告
[00:23:51.560 --> 00:23:53.560]  我們覺得已經是神蹟奇事
[00:23:53.560 --> 00:23:55.560]  我們的禱告是蒙塵英雲的
[00:23:55.560 --> 00:23:58.560]  在那年的十二月二十六日
[00:23:58.560 --> 00:24:01.560]  我剛剛冷親大傷風
[00:24:01.560 --> 00:24:04.560]  所以我那天帶著大傷風
[00:24:04.560 --> 00:24:09.560]  去主持弟兄姐妹的婚禮
[00:24:09.560 --> 00:24:11.560]  在那裏訓練 為他們主持婚禮
[00:24:11.560 --> 00:24:14.560]  因為這位弟兄是台灣人
[00:24:14.560 --> 00:24:17.560]  他整個家族
[00:24:17.560 --> 00:24:20.560]  就在台灣的恆春那裏飛過來
[00:24:20.560 --> 00:24:24.560]  在會展那裏一起進行婚禮
[00:24:24.560 --> 00:24:28.560]  那天婚禮結束後
[00:24:28.560 --> 00:24:30.560]  因為大傷風 很累
[00:24:30.560 --> 00:24:33.560]  我就回家吃藥 睡覺
[00:24:33.560 --> 00:24:36.560]  睡到當晚的十點起床
[00:24:36.560 --> 00:24:39.560]  打算吃藥 喝水 吃宵夜
[00:24:39.560 --> 00:24:41.560]  看看電視新聞
[00:24:41.560 --> 00:24:43.560]  我就很震驚
[00:24:43.560 --> 00:24:49.560]  因為那一晚的八點鐘
[00:24:49.560 --> 00:24:54.560]  台灣的恆春發生六點七級大地震
[00:24:54.560 --> 00:24:56.560]  這個大地震
[00:24:56.560 --> 00:24:59.560]  這個男子 男家的家
[00:24:59.560 --> 00:25:02.560]  那個天花板全部塌下來
[00:25:02.560 --> 00:25:06.560]  將整個大廳都砸爛了
[00:25:06.560 --> 00:25:08.560]  我那一晚就開始明白
[00:25:08.560 --> 00:25:11.560]  神的安排究竟是怎樣
[00:25:11.560 --> 00:25:15.560]  我想如果四月沒有他媽媽的反對
[00:25:15.560 --> 00:25:17.560]  那個姐妹的媽媽的反對
[00:25:17.560 --> 00:25:19.560]  在四月舉行婚禮
[00:25:19.560 --> 00:25:21.560]  那個男家就飛過來
[00:25:21.560 --> 00:25:23.560]  在十二月二十六日那一晚
[00:25:23.560 --> 00:25:25.560]  他就會照例
[00:25:25.560 --> 00:25:27.560]  八點鐘在他的大廳
[00:25:27.560 --> 00:25:29.560]  那裏整個家族都在
[00:25:29.560 --> 00:25:31.560]  他們以往的時間
[00:25:31.560 --> 00:25:33.560]  就會整個家族在一起
[00:25:33.560 --> 00:25:35.560]  你想想如果那時候發生大地震
[00:25:35.560 --> 00:25:39.560]  就整個天花板都塌下來
[00:25:39.560 --> 00:25:42.560]  那個時候這個神的安排
[00:25:42.560 --> 00:25:44.560]  這個全知全行的神
[00:25:44.560 --> 00:25:46.560]  就是為我們這麼豐富的預備
[00:25:46.560 --> 00:25:48.560]  所以那一晚除了震驚之外
[00:25:48.560 --> 00:25:50.560]  我們也發出感恩
[00:25:50.560 --> 00:25:52.560]  哇 主啊
[00:25:52.560 --> 00:25:54.560]  祢真是有豐富供應
[00:25:54.560 --> 00:25:56.560]  祢知道了一切
[00:25:56.560 --> 00:25:59.560]  祢拯救了這個男子整個的家族
[00:25:59.560 --> 00:26:01.560]  這個弟兄的整個家族
[00:26:01.560 --> 00:26:04.560]  我們的神是全知全能
[00:26:04.560 --> 00:26:06.560]  知道了我們一切的需要
[00:26:06.560 --> 00:26:09.560]  並且為我們預備的住
[00:26:09.560 --> 00:26:10.560]  如果你是張頂姐妹
[00:26:10.560 --> 00:26:12.560]  如果你將來有憂慮
[00:26:12.560 --> 00:26:13.560]  我建議大家
[00:26:13.560 --> 00:26:16.560]  去看彼得前書的五章七節
[00:26:16.560 --> 00:26:17.560]  讓我們一起讀
[00:26:17.560 --> 00:26:18.560]  一二三
[00:26:18.560 --> 00:26:21.560]  你們要將一切憂慮卸給神
[00:26:21.560 --> 00:26:24.560]  因為祂顧念你們
[00:26:24.560 --> 00:26:26.560]  如果我說
[00:26:26.560 --> 00:26:29.560]  跟從耶穌的人是永遠沒有憂慮
[00:26:29.560 --> 00:26:30.560]  是肯定騙你的
[00:26:30.560 --> 00:26:31.560]  你千萬不要聽我說
[00:26:31.560 --> 00:26:33.560]  憂慮是不會消失的
[00:26:33.560 --> 00:26:34.560]  但是頂姐妹
[00:26:34.560 --> 00:26:36.560]  有一件事是很重要的
[00:26:36.560 --> 00:26:41.560]  就是當我們願意去改變我們的心思意念
[00:26:41.560 --> 00:26:45.560]  去思想更多我們的神的作為
[00:26:45.560 --> 00:26:47.560]  我們的神是一個什麼神
[00:26:47.560 --> 00:26:48.560]  祂是一個愛我們的神
[00:26:48.560 --> 00:26:50.560]  是一個眷顧我們的神
[00:26:50.560 --> 00:26:51.560]  是知道一切的神
[00:26:51.560 --> 00:26:55.560]  並且會為我們豐富供應的神
[00:26:55.560 --> 00:26:57.560]  當我們一路這樣想的時候
[00:26:57.560 --> 00:26:59.560]  一路這樣思考
[00:26:59.560 --> 00:27:01.560]  去真的相信的時候
[00:27:01.560 --> 00:27:04.560]  憂慮對你的生命的影響力
[00:27:04.560 --> 00:27:05.560]  就會越來越減低
[00:27:05.560 --> 00:27:08.560]  祂對你的控制會越來越減少
[00:27:08.560 --> 00:27:09.560]  為什麼
[00:27:09.560 --> 00:27:13.560]  因為你正在學習將人手的主權一路一路交給神
[00:27:13.560 --> 00:27:15.560]  頂姐妹,這是很重要的
[00:27:15.560 --> 00:27:17.560]  當我們這樣做的時候
[00:27:17.560 --> 00:27:19.560]  你思念什麼
[00:27:19.560 --> 00:27:22.560]  你生命的結果就是什麼
[00:27:22.560 --> 00:27:23.560]  第二方面
[00:27:23.560 --> 00:27:27.560]  用什麼態度去面對這些憂慮呢
[00:27:27.560 --> 00:27:29.560]  耶穌教我們第二個方面
[00:27:29.560 --> 00:27:32.560]  就是要投資在永恆的天國上
[00:27:32.560 --> 00:27:33.560]  頂姐妹
[00:27:33.560 --> 00:27:36.560]  如果你要學投資在永恆的天國上
[00:27:36.560 --> 00:27:38.560]  有一件事是必須要改變的
[00:27:38.560 --> 00:27:42.560]  就是要改變你的人生的優先次序
[00:27:42.560 --> 00:27:44.560]  你的人生的優先次序是什麼呢
[00:27:44.560 --> 00:27:46.560]  今天聖經來問我們
[00:27:46.560 --> 00:27:53.560]  究竟你內裡心裡面所相信的人生的第一位是什麼
[00:27:53.560 --> 00:27:54.560]  讓我們一起看看
[00:27:54.560 --> 00:27:56.560]  《馬達福音》六章三十三節
[00:27:56.560 --> 00:27:57.560]  大家很熟悉的聖經
[00:27:57.560 --> 00:27:58.560]  一二三
[00:27:58.560 --> 00:28:02.560]  你們要先求他的國和他的義
[00:28:02.560 --> 00:28:06.560]  這東西都要加給你們了
[00:28:06.560 --> 00:28:08.560]  耶穌講的優先次序是什麼呢
[00:28:08.560 --> 00:28:11.560]  我們要先求他的國和他的義
[00:28:11.560 --> 00:28:13.560]  即是剛才所講的
[00:28:13.560 --> 00:28:15.560]  積贊財寶在天上
[00:28:15.560 --> 00:28:16.560]  即是什麼呢
[00:28:16.560 --> 00:28:18.560]  即是我們和神的親密關係
[00:28:18.560 --> 00:28:20.560]  不是頭腦認識他
[00:28:20.560 --> 00:28:22.560]  是關係上認識他
[00:28:22.560 --> 00:28:24.560]  我們做神所喜悅的事
[00:28:24.560 --> 00:28:27.560]  其他的事你不需要擔心
[00:28:27.560 --> 00:28:28.560]  因為我們的神
[00:28:28.560 --> 00:28:29.560]  全知全能的神
[00:28:29.560 --> 00:28:30.560]  為你豐富預備人
[00:28:30.560 --> 00:28:32.560]  一定會為你準備好
[00:28:32.560 --> 00:28:34.560]  一定會供應你
[00:28:34.560 --> 00:28:39.560]  多數人的優先次序有兩種
[00:28:39.560 --> 00:28:43.560]  第一種就是金錢財富物質
[00:28:43.560 --> 00:28:45.560]  那些是人質的優先
[00:28:45.560 --> 00:28:47.560]  有空才去找神
[00:28:47.560 --> 00:28:49.560]  第二種是什麼呢
[00:28:49.560 --> 00:28:51.560]  第二種是沒有優先次序
[00:28:51.560 --> 00:28:52.560]  什麼都要
[00:28:52.560 --> 00:28:53.560]  我又要神
[00:28:53.560 --> 00:28:54.560]  我又要錢
[00:28:54.560 --> 00:28:56.560]  又要財富
[00:28:56.560 --> 00:28:58.560]  但其實你想一想
[00:28:58.560 --> 00:29:01.560]  第二種的優先次序都有優先次序
[00:29:01.560 --> 00:29:03.560]  這種優先次序是什麼呢
[00:29:03.560 --> 00:29:05.560]  他自己
[00:29:05.560 --> 00:29:06.560]  我
[00:29:06.560 --> 00:29:07.560]  我什麼都要
[00:29:07.560 --> 00:29:08.560]  我又要神
[00:29:08.560 --> 00:29:09.560]  我又要錢
[00:29:09.560 --> 00:29:12.560]  但耶穌說不是
[00:29:12.560 --> 00:29:14.560]  正確的人生觀不是這樣
[00:29:14.560 --> 00:29:16.560]  正確的價值觀不是這樣
[00:29:16.560 --> 00:29:18.560]  正確的價值觀是什麼
[00:29:18.560 --> 00:29:20.560]  我們今天那些金銀財富
[00:29:20.560 --> 00:29:22.560]  是可以突然間沒有了
[00:29:22.560 --> 00:29:23.560]  我們自己
[00:29:23.560 --> 00:29:24.560]  你和我
[00:29:24.560 --> 00:29:26.560]  可能幾十年後都沒有了
[00:29:26.560 --> 00:29:28.560]  這座建築物
[00:29:28.560 --> 00:29:30.560]  可能一段時間都會沒有了
[00:29:30.560 --> 00:29:31.560]  只能夠在歷史上
[00:29:31.560 --> 00:29:33.560]  很短的時間出現
[00:29:33.560 --> 00:29:34.560]  我們離開這個世界的時候
[00:29:34.560 --> 00:29:36.560]  就什麼都帶不走
[00:29:36.560 --> 00:29:37.560]  剩下的是什麼
[00:29:37.560 --> 00:29:39.560]  永恆的神
[00:29:39.560 --> 00:29:43.560]  今天我們有沒有著力去抓住
[00:29:43.560 --> 00:29:44.560]  那個永恆的神
[00:29:44.560 --> 00:29:45.560]  唯一
[00:29:45.560 --> 00:29:47.560]  當我們離開這個世界的時候
[00:29:47.560 --> 00:29:50.560]  那些可以和我們一起
[00:29:50.560 --> 00:29:52.560]  那個可以和我們一起的神
[00:29:52.560 --> 00:29:55.560]  那個永遠和我們同在的神
[00:29:55.560 --> 00:29:56.560]  弟兄姊妹
[00:29:56.560 --> 00:29:57.560]  耶穌教我們什麼
[00:29:57.560 --> 00:29:58.560]  你怎樣去面對你的優待
[00:29:58.560 --> 00:30:01.560]  你要調教一下人生優先次序
[00:30:01.560 --> 00:30:02.560]  你不要找那些
[00:30:02.560 --> 00:30:04.560]  會突然間沒有了
[00:30:04.560 --> 00:30:06.560]  會不斷增加你優待的東西
[00:30:06.560 --> 00:30:07.560]  你去找那些
[00:30:07.560 --> 00:30:09.560]  要給你平安
[00:30:09.560 --> 00:30:12.560]  永遠帶給你福樂的東西
[00:30:12.560 --> 00:30:15.560]  要投資在天國上面
[00:30:15.560 --> 00:30:17.560]  現在那張照片
[00:30:17.560 --> 00:30:21.560]  那位弟兄叫張慶祥醫生
[00:30:21.560 --> 00:30:22.560]  Dr. Richard Thiel
[00:30:22.560 --> 00:30:24.560]  是一個新加坡人
[00:30:24.560 --> 00:30:26.560]  張慶祥是一位非常之
[00:30:26.560 --> 00:30:29.560]  成功的美容醫生
[00:30:29.560 --> 00:30:32.560]  他四十歲就開法拉利了
[00:30:32.560 --> 00:30:34.560]  很多家
[00:30:34.560 --> 00:30:35.560]  超級豪宅
[00:30:35.560 --> 00:30:36.560]  很成功
[00:30:36.560 --> 00:30:39.560]  他的診所請了很多醫生
[00:30:39.560 --> 00:30:41.560]  他雖然信在耶穌二十年
[00:30:41.560 --> 00:30:45.560]  但他覺得他的成功是和神無關的
[00:30:45.560 --> 00:30:48.560]  他也不需要神
[00:30:48.560 --> 00:30:49.560]  他有些弟兄姊妹
[00:30:49.560 --> 00:30:51.560]  見他沒有回教會
[00:30:51.560 --> 00:30:52.560]  邀請他回教會
[00:30:52.560 --> 00:30:54.560]  他很驕傲地跟他說
[00:30:54.560 --> 00:30:56.560]  你叫牧師把崇拜時間
[00:30:56.560 --> 00:30:58.560]  改為星期日下午兩點
[00:30:58.560 --> 00:31:01.560]  我會考慮是否回教會
[00:31:01.560 --> 00:31:03.560]  是這樣的
[00:31:03.560 --> 00:31:05.560]  但當他意氣風發的時候
[00:31:05.560 --> 00:31:07.560]  有一天
[00:31:07.560 --> 00:31:10.560]  他之前做完健身
[00:31:10.560 --> 00:31:14.560]  發現自己患上末期癌症
[00:31:14.560 --> 00:31:16.560]  震驚
[00:31:16.560 --> 00:31:18.560]  失控
[00:31:18.560 --> 00:31:19.560]  他記得
[00:31:19.560 --> 00:31:20.560]  他後來有見證
[00:31:20.560 --> 00:31:23.560]  他說當他睡在冰冷的手術床
[00:31:23.560 --> 00:31:25.560]  等候接受手術的時候
[00:31:25.560 --> 00:31:28.560]  有一把聲音跟他說
[00:31:28.560 --> 00:31:33.560]  這一切必須在你人生的高峰上發生
[00:31:33.560 --> 00:31:40.560]  因為這樣才是唯一令你明白的途徑
[00:31:40.560 --> 00:31:44.560]  明白什麼呢?
[00:31:44.560 --> 00:31:46.560]  他覺得是神跟他說的
[00:31:46.560 --> 00:31:48.560]  於是那一刻
[00:31:48.560 --> 00:31:50.560]  麻雀還沒生效
[00:31:50.560 --> 00:31:53.560]  失控地狂哭
[00:31:53.560 --> 00:31:55.560]  後來他終於明白到
[00:31:55.560 --> 00:31:57.560]  為什麼這是他唯一
[00:31:57.560 --> 00:32:01.560]  令他明白一切真理的途徑
[00:32:01.560 --> 00:32:02.560]  原來他說
[00:32:02.560 --> 00:32:05.560]  在他以往那麼多年
[00:32:05.560 --> 00:32:07.560]  他何等驕傲
[00:32:07.560 --> 00:32:08.560]  他覺得
[00:32:08.560 --> 00:32:10.560]  他的生命不需要任何人
[00:32:10.560 --> 00:32:12.560]  也不需要任何神
[00:32:12.560 --> 00:32:14.560]  也沒有說話他聽到
[00:32:14.560 --> 00:32:16.560]  因為他只聽到自己的聲音
[00:32:16.560 --> 00:32:17.560]  是否生蛋就不知道
[00:32:17.560 --> 00:32:21.560]  他知道聽到自己的聲音
[00:32:21.560 --> 00:32:23.560]  結果神用最好的方法
[00:32:23.560 --> 00:32:24.560]  他自己說
[00:32:24.560 --> 00:32:26.560]  神用最好的方法
[00:32:26.560 --> 00:32:28.560]  讓他明白什麼叫開心
[00:32:28.560 --> 00:32:29.560]  在以往他覺得
[00:32:29.560 --> 00:32:32.560]  賺到錢就開心
[00:32:32.560 --> 00:32:34.560]  越多錢越開心
[00:32:34.560 --> 00:32:37.560]  甚至他任何節日的時間
[00:32:37.560 --> 00:32:41.560]  他跟親戚朋友炫耀他的財富
[00:32:41.560 --> 00:32:43.560]  他覺得這樣開心
[00:32:43.560 --> 00:32:44.560]  但後來
[00:32:44.560 --> 00:32:46.560]  當神讓他深刻明白的時候
[00:32:46.560 --> 00:32:47.560]  他知道原來
[00:32:47.560 --> 00:32:49.560]  這些不是真正的開心
[00:32:49.560 --> 00:32:51.560]  原來那些人
[00:32:51.560 --> 00:32:53.560]  在他面前炫耀財富的時候
[00:32:53.560 --> 00:32:55.560]  那些人有什麼反應
