
[00:00:00.000 --> 00:00:06.760]  在今天的神學主日早上
[00:21:36.800 --> 00:21:39.800]  你的待人處事會改變
[00:21:39.800 --> 00:21:43.800]  整個人就像耶穌基督
[00:21:43.800 --> 00:21:46.400]  這個我想告訴大家
[00:21:46.400 --> 00:21:49.000]  也是讀神學的目的
[00:21:49.000 --> 00:21:53.000]  所以讀神學不只是增加很多關於聖經的知識
[00:21:53.000 --> 00:21:56.600]  我現在開始懂得解答一些以前所謂的
[00:21:56.600 --> 00:21:59.400]  神學問題這麼深奧,以前不懂得解
[00:21:59.400 --> 00:22:02.200]  現在我讀了,我懂得解了
[00:22:02.200 --> 00:22:03.400]  這個當然是重要
[00:22:03.400 --> 00:22:07.800]  但是這個仍然不是最重要的目的
[00:22:07.800 --> 00:22:13.400]  最重要的目的仍然是在以弗所書所說
[00:22:13.400 --> 00:22:17.200]  我們要聽了、領受了、學了、消化了
[00:22:17.200 --> 00:22:20.000]  然後活出來
[00:22:20.000 --> 00:22:22.800]  仍然是這個目的
[00:22:22.800 --> 00:22:25.200]  接著我會問另一個問題
[00:22:25.200 --> 00:22:28.400]  既然是這樣,讀聖經也是這樣
[00:22:28.400 --> 00:22:30.800]  讀聖經就是有這個目的
[00:22:30.800 --> 00:22:35.200]  讀了聖經就有這個效果
[00:22:35.200 --> 00:22:37.400]  所以我們讀聖經就可以了
[00:22:37.400 --> 00:22:39.800]  為什麼還要說讀神學呢?
[00:22:39.800 --> 00:22:41.800]  說得這麼深奧,為什麼呢?
[00:22:41.800 --> 00:22:46.800]  我們沒有時間,沒有那麼多精神
[00:22:46.800 --> 00:22:50.200]  當然讀聖經也好,讀神學也好
[00:22:50.200 --> 00:22:54.400]  也要時間的,也要精神的
[00:22:54.400 --> 00:22:59.800]  但是我想今天跟大家一起去了解這件事
[00:22:59.800 --> 00:23:02.400]  我們學了基督
[00:23:02.400 --> 00:23:09.000]  學基督其實就是從神學教育裡面學
[00:23:09.000 --> 00:23:10.800]  一方面我們讀聖經
[00:23:10.800 --> 00:23:13.200]  但是今天跟大家要分享的就是
[00:23:13.200 --> 00:23:19.600]  原來只是所謂讀聖經未必足夠
[00:23:19.600 --> 00:23:21.200]  你會不會覺得很奇怪這麼說
[00:23:21.200 --> 00:23:24.000]  讀聖經不足夠?讀聖經是最重要的
[00:23:24.000 --> 00:23:27.200]  最基本很重要的基礎
[00:23:27.200 --> 00:23:29.800]  怎麼會不足夠呢?
[00:23:29.800 --> 00:23:31.600]  不足夠的意思大家想想
[00:23:31.600 --> 00:23:34.400]  為什麼不足夠?
[00:23:34.400 --> 00:23:38.800]  讀聖經、神的話語是基礎
[00:23:38.800 --> 00:23:40.400]  就好像你蓋房子的時候
[00:23:40.400 --> 00:23:44.200]  你要蓋一個穩固的地基
[00:23:44.200 --> 00:23:49.400]  所以讀聖經就是我們基督徒生命一個很重要的地基
[00:23:49.400 --> 00:23:53.000]  但是我想用這個比喻幫大家明白
[00:23:53.000 --> 00:23:58.200]  你只是讀聖經一卷一卷書來讀也好
[00:23:58.200 --> 00:24:03.400]  你聖經裡面,全本聖經每一卷你都讀完
[00:24:03.400 --> 00:24:05.800]  而且每一卷你都是分段
[00:24:05.800 --> 00:24:07.400]  每一段你都讀完
[00:24:07.400 --> 00:24:09.400]  這樣讀完
[00:24:09.400 --> 00:24:13.200]  你覺得你應該很明白基督
[00:24:13.200 --> 00:24:15.400]  很明白神
[00:24:15.400 --> 00:24:19.400]  但是今天要跟大家去思想的就是
[00:24:19.400 --> 00:24:20.600]  就算是這樣
[00:24:20.600 --> 00:24:23.000]  就算你像我剛才這樣說
[00:24:23.000 --> 00:24:25.200]  讀聖經66卷你都讀完
[00:24:25.200 --> 00:24:27.400]  每一卷你都分段分段
[00:24:27.400 --> 00:24:30.400]  每一細段你都全部讀完
[00:24:30.400 --> 00:24:37.600]  都未必能夠保證你真的明白基督
[00:24:37.600 --> 00:24:40.400]  學了基督
[00:24:40.400 --> 00:24:43.400]  我這裡說不是說你實踐了出來才是真的
[00:24:43.400 --> 00:24:44.800]  都還沒去到那裡
[00:24:44.800 --> 00:24:47.200]  還沒去到講實踐
[00:24:47.200 --> 00:24:50.200]  所以我講的就是讀聖經和讀神學
[00:24:50.200 --> 00:24:54.000]  這兩樣東西是很直接的關聯
[00:24:54.000 --> 00:24:55.400]  而且你只是讀了聖經
[00:24:55.400 --> 00:24:58.400]  只是說建了那個地基是不夠的
[00:24:58.400 --> 00:24:59.400]  因為你有個地基
[00:24:59.400 --> 00:25:01.200]  但是你沒有跟著建下去
[00:25:01.200 --> 00:25:04.000]  一樓二樓三樓
[00:25:04.000 --> 00:25:05.800]  你有沒有見過人這樣建房子的?
[00:25:05.800 --> 00:25:07.800]  只是建了個地基就夠了
[00:25:07.800 --> 00:25:09.800]  其他什麼都不用再繼續
[00:25:09.800 --> 00:25:11.800]  一樓二樓都不用建了
[00:25:11.800 --> 00:25:13.000]  房子都不用建了
[00:25:13.000 --> 00:25:14.800]  如果你那些是獨立房子
[00:25:14.800 --> 00:25:17.200]  起碼都有地下的一層
[00:25:17.200 --> 00:25:19.000]  你會不會說我有個地基就行了
[00:25:19.000 --> 00:25:21.000]  我就在地基那裡睡覺
[00:25:21.000 --> 00:25:22.000]  不用再建房子了
[00:25:22.000 --> 00:25:22.600]  這樣就夠了
[00:25:22.600 --> 00:25:23.400]  有了地基
[00:25:23.400 --> 00:25:25.800]  地基是最重要的
[00:25:25.800 --> 00:25:29.400]  沒有人會這樣住房子的
[00:25:29.400 --> 00:25:30.800]  所以我們認識耶穌
[00:25:30.800 --> 00:25:34.800]  都不可以只是有個地基
[00:25:34.800 --> 00:25:37.600]  就算讀聖經是最重要的地基
[00:25:37.600 --> 00:25:40.400]  我們都要繼續加上去
[00:25:40.400 --> 00:25:44.600]  明白更多建立我們信徒的生命
[00:25:44.600 --> 00:25:46.200]  我們屬靈的生命
[00:25:46.200 --> 00:25:48.600]  以致我們能夠建立教會
[00:25:48.600 --> 00:25:51.600]  建立神的國度
[00:25:51.600 --> 00:25:53.000]  我這樣說的時候
[00:25:53.000 --> 00:25:56.600]  希望大家認真細心地聽
[00:25:56.600 --> 00:25:58.000]  為什麼我這樣說呢?
[00:25:58.000 --> 00:26:02.000]  有很多基督徒讀聖經讀了很多年了
[00:26:02.000 --> 00:26:05.600]  但是
[00:26:05.600 --> 00:26:12.200]  他們沒辦法將整本聖經裡面的每一卷、每一段
[00:26:12.200 --> 00:26:18.800]  怎樣可以看到連貫起來
[00:26:18.800 --> 00:26:23.000]  以致我們看到耶穌基督的救贖
[00:26:23.000 --> 00:26:28.000]  祂的救恩究竟是怎樣的
[00:26:28.000 --> 00:26:30.200]  他們只看到一段一段
[00:26:30.200 --> 00:26:32.200]  或者一卷一卷
[00:26:32.200 --> 00:26:34.000]  那裡教我們什麼
[00:26:34.000 --> 00:26:36.000]  教我們要怎樣生活
[00:26:36.000 --> 00:26:38.600]  我們要怎樣有信心
[00:26:38.600 --> 00:26:40.000]  這些都是重要的
[00:26:40.000 --> 00:26:41.200]  我不斷要強調
[00:26:41.200 --> 00:26:43.000]  這些都是重要的
[00:26:43.000 --> 00:26:46.000]  但是缺乏了的是什麼?
[00:26:46.000 --> 00:26:48.000]  缺乏了的就是
[00:26:48.000 --> 00:26:50.400]  譬如當你讀《創世紀》
[00:26:50.400 --> 00:26:54.600]  通常《創世紀》就是說神創造天地
[00:26:54.600 --> 00:26:57.800]  祂創造這個世界
[00:26:57.800 --> 00:27:00.000]  創造世界裡面的一切
[00:27:00.000 --> 00:27:04.800]  包括創造人類、創世
[00:27:04.800 --> 00:27:06.600]  但是要想一想
[00:27:06.600 --> 00:27:08.800]  究竟《創世紀》裡面
[00:27:08.800 --> 00:27:13.400]  說關於創造世界、創造人類
[00:27:13.400 --> 00:27:16.800]  說了有多長的篇幅
[00:27:16.800 --> 00:27:20.000]  說了多少章
[00:27:20.000 --> 00:27:21.000]  原來很少的
[00:27:21.000 --> 00:27:25.800]  你拿本聖經有沒有數一下
[00:27:25.800 --> 00:27:30.200]  《創世紀》說關於創造說了多少
[00:27:30.200 --> 00:27:32.600]  很少的
[00:27:32.600 --> 00:27:34.200]  後面是說什麼?
[00:27:34.200 --> 00:27:36.600]  後面不是說創造
[00:27:36.600 --> 00:27:39.000]  但是又叫做《創世紀》
[00:27:39.000 --> 00:27:41.000]  所以這個問題就是
[00:27:41.000 --> 00:27:43.000]  我們要深入一些研究
[00:27:43.000 --> 00:27:46.000]  不要只看到《創世紀》這三個字
[00:27:46.000 --> 00:27:49.400]  就說《創世紀》就是說創世
[00:27:49.400 --> 00:27:53.800]  所以我們不單止一卷一卷書讀
[00:27:53.800 --> 00:27:56.200]  我們還要讀神學
[00:27:56.200 --> 00:28:01.200]  因為如果你只想著《創世紀》是說創造的話
[00:28:01.200 --> 00:28:03.400]  難怪有很多人會想
[00:28:03.400 --> 00:28:05.600]  哇!聖經這樣說創造
[00:28:05.600 --> 00:28:07.200]  好像不太科學化
[00:28:07.200 --> 00:28:09.600]  跟我們現在的科學研究也不同
[00:28:09.600 --> 00:28:11.000]  聖經說創造
[00:28:11.000 --> 00:28:14.000]  那究竟那些恐龍是怎樣的呢?
[00:28:14.000 --> 00:28:15.600]  為什麼沒有說恐龍呢?
[00:28:15.600 --> 00:28:19.000]  現在我們那些考古學
[00:28:19.000 --> 00:28:23.000]  究竟跟聖經所說的是不是吻合呢?
[00:28:23.000 --> 00:28:24.400]  你問很多這些問題
[00:28:24.400 --> 00:28:29.200]  因為你只是想著創造
[00:28:29.200 --> 00:28:30.800]  然後你又想
[00:28:30.800 --> 00:28:35.000]  究竟這個世界的歷史有多長呢?
[00:28:35.000 --> 00:28:36.200]  一百萬年?
[00:28:36.200 --> 00:28:37.400]  兩百萬年?
[00:28:37.400 --> 00:28:38.800]  一千萬年?
[00:28:38.800 --> 00:28:41.200]  那這個宇宙又怎樣呢?
[00:28:41.200 --> 00:28:44.800]  你會只懂得想這些問題
[00:28:44.800 --> 00:28:45.600]  但是老實說
[00:28:45.600 --> 00:28:47.200]  我知道你不只是想這些問題
[00:28:47.200 --> 00:28:49.200]  因為你讀《創世紀》的時候
[00:28:49.200 --> 00:28:53.400]  絕大部分的《創世紀》都不是說這件事
[00:28:53.400 --> 00:28:55.800]  原來我們讀《創世紀》的時候
[00:28:55.800 --> 00:28:58.400]  還有很多很重要的
[00:28:58.400 --> 00:28:59.800]  給我們的課題
[00:28:59.800 --> 00:29:01.800]  給我們的屬靈的功課
[00:29:01.800 --> 00:29:07.200]  尤其是我們要串起整卷的《創世紀》
[00:29:07.200 --> 00:29:12.600]  看到《創世紀》裡面怎樣指向耶穌
[00:29:12.600 --> 00:29:16.200]  不只是說神創造天地
[00:29:16.200 --> 00:29:19.600]  有太陽、月亮、星星
[00:29:19.600 --> 00:29:23.800]  而是我們看到《創世紀》說到
[00:29:23.800 --> 00:29:26.200]  這個女人的後裔
[00:29:26.200 --> 00:29:32.800]  她要踐踏這個蛇的頭
[00:29:32.800 --> 00:29:34.200]  這一句話
[00:29:34.200 --> 00:29:36.800]  就幫我們明白《創世紀》
[00:29:36.800 --> 00:29:41.000]  究竟和整本聖經有什麼關係
[00:29:41.000 --> 00:29:43.400]  在這裡就幫我們指向
[00:29:43.400 --> 00:29:49.000]  原來《創世紀》已經說耶穌的救贖
[00:29:49.000 --> 00:29:51.400]  這個就是讀神學
[00:29:51.400 --> 00:29:53.400]  幫助我們明白
[00:29:53.400 --> 00:29:56.200]  而且我剛才說的這個特別
[00:29:56.200 --> 00:29:59.600]  我們就叫作聖經神學
[00:29:59.600 --> 00:30:05.600]  就是貫穿整本聖經裡面的救恩歷史
[00:30:05.600 --> 00:30:07.800]  當它串起上來的時候
[00:30:07.800 --> 00:30:12.000]  我們就看到整本聖經是怎樣去解釋
[00:30:12.000 --> 00:30:15.000]  耶穌基督就是我們救贖的中心
[00:30:15.000 --> 00:30:18.000]  耶穌基督就是我們救贖的高峰
[00:30:18.000 --> 00:30:21.800]  耶穌基督就是我們救贖的唯一盼望
[00:30:21.800 --> 00:30:24.000]  整本聖經就是說這件事
[00:30:24.000 --> 00:30:27.600]  而由《創世紀》已經開始
[00:30:27.600 --> 00:30:29.000]  這樣看的時候
[00:30:29.000 --> 00:30:31.000]  我們更加會看到
[00:30:31.000 --> 00:30:36.800]  原來亞伯拉罕要將以撒帶到山上獻祭的時候
[00:30:36.800 --> 00:30:38.200]  我們學的功課
[00:30:38.200 --> 00:30:40.600]  雖然是很緊要學習屬靈的功課
[00:30:40.600 --> 00:30:41.600]  信心的功課
[00:30:41.600 --> 00:30:43.600]  但原來不只是給我們學習
[00:30:43.600 --> 00:30:46.200]  亞伯拉罕他真的很有信心
[00:30:46.200 --> 00:30:47.400]  倚靠神
[00:30:47.400 --> 00:30:49.800]  他願意為神擺上一切
[00:30:49.800 --> 00:30:51.600]  甚至自己的獨生子
[00:30:51.600 --> 00:30:53.800]  他都願意奉獻給神
[00:30:53.800 --> 00:30:56.400]  然後又看到耶和華、以勒
[00:30:56.400 --> 00:30:58.000]  祭神又有封應
[00:30:58.000 --> 00:30:59.000]  所以不怕的
[00:30:59.000 --> 00:31:01.000]  你將所有的獻給神
[00:31:01.000 --> 00:31:03.600]  祂一定會供應給你、照顧你的
[00:31:03.600 --> 00:31:04.800]  不會害怕的
[00:31:04.800 --> 00:31:07.600]  神不會虧待你的
[00:31:07.600 --> 00:31:12.800]  沒錯,這些都是很重要的屬靈的功課
[00:31:12.800 --> 00:31:18.000]  幫助我們屬靈生命的成長
[00:31:18.000 --> 00:31:19.400]  所以我不是說這些不要學
[00:31:19.400 --> 00:31:21.000]  這些都是很重要的
[00:31:21.000 --> 00:31:22.400]  但是還有一樣
[00:31:22.400 --> 00:31:29.600]  如果我們缺乏了貫穿聖經神學的向導的話
[00:31:29.600 --> 00:31:37.200]  我們就忽略了原來亞伯拉罕獻以撒的時候
[00:31:37.200 --> 00:31:40.000]  是指向我們的天父
[00:31:40.000 --> 00:31:43.000]  竟然願意將祂的獨生子耶穌
[00:31:43.000 --> 00:31:49.200]  為我們這一班罪人帶上山上
[00:31:49.200 --> 00:31:51.600]  耶穌基督真的要上山
[00:31:51.600 --> 00:31:55.000]  背著十字架上加勒山
[00:31:55.000 --> 00:32:03.800]  而且我們的天父是願意將祂的獨生子賜給我們
[00:32:03.800 --> 00:32:09.000]  而耶穌基督就是一次過的、永永遠遠的
[00:32:09.000 --> 00:32:13.000]  唯一、最終的獻祭
[00:32:13.000 --> 00:32:15.000]  以致我們的罪得到赦免
[00:32:15.000 --> 00:32:17.600]  以致我們得到救贖
[00:32:17.600 --> 00:32:20.400]  你看看亞伯拉罕的時候
[00:32:20.400 --> 00:32:26.200]  這件事件已經指向耶穌
[00:32:26.200 --> 00:32:27.800]  如果我們缺乏了這個
[00:32:27.800 --> 00:32:31.800]  我們叫做聖經神學的這個向導的時候
[00:32:31.800 --> 00:32:36.200]  我們就會將這些很重要的事件
[00:32:36.200 --> 00:32:40.600]  背後的神學教訓
[00:32:40.600 --> 00:32:45.800]  變成了我們個人信心的學習
[00:32:45.800 --> 00:32:47.800]  我再說這個也重要的
[00:32:47.800 --> 00:32:50.800]  我們從那裡學到信心的功課
[00:32:50.800 --> 00:32:54.000]  不過要記得我們要跳得更遠
[00:32:54.000 --> 00:33:02.400]  看到這件事如何貫穿整個救贖的歷史
[00:33:02.400 --> 00:33:06.800]  我們整個救恩的計劃
[00:33:06.800 --> 00:33:08.400]  尤其是在這裡
[00:33:08.400 --> 00:33:12.400]  甚至是教兒童主要學的老師
[00:33:12.400 --> 00:33:15.400]  都應該要留意
[00:33:15.400 --> 00:33:18.800]  很多時候在這些故事裡面
[00:33:18.800 --> 00:33:20.800]  無論新也好、舊也好
[00:33:20.800 --> 00:33:22.800]  很多這些事件、故事
[00:33:22.800 --> 00:33:27.800]  我們就用來找出一些教訓
[00:33:27.800 --> 00:33:30.000]  去告訴這些小朋友
[00:33:30.000 --> 00:33:31.400]  你們要聽話
[00:33:31.400 --> 00:33:33.000]  你們要服從耶穌
[00:33:33.000 --> 00:33:35.200]  要服從神的說話
[00:33:35.200 --> 00:33:38.600]  神叫你要好像亞伯拉罕那樣
[00:33:38.600 --> 00:33:42.400]  將你最寶貴的東西要獻給神
[00:33:42.400 --> 00:33:44.800]  你都要服從
[00:33:44.800 --> 00:33:46.400]  甚至有些時候
[00:33:46.400 --> 00:33:50.400]  我們會將它變成一種道德的教訓
[00:33:50.400 --> 00:33:52.200]  你要乖、你要聽話
[00:33:52.200 --> 00:33:55.200]  你不乖、不聽話、不服從神
[00:33:55.200 --> 00:33:56.800]  神就會罰你
[00:33:56.800 --> 00:33:59.000]  神就不會理睬你
[00:33:59.000 --> 00:34:01.000]  神就會踢你走
[00:34:01.000 --> 00:34:06.400]  這些我會形容為
[00:34:06.400 --> 00:34:12.200]  最弊最弊的一種主人學的功課
[00:34:12.200 --> 00:34:18.400]  將聖經裡面這些變成了一種道德教育
[00:34:18.400 --> 00:34:24.400]  甚至是一種律法主義的功課
[00:34:24.400 --> 00:34:33.400]  如果我們缺乏了整本聖經的聖經神學
[00:34:33.400 --> 00:34:41.600]  我們就只看到整個聖經教訓的一部分
[00:34:41.600 --> 00:34:45.800]  最重要的是關於耶穌基督的救恩
[00:34:45.800 --> 00:34:48.600]  整個救贖的歷史
[00:34:48.600 --> 00:34:50.400]  我們看不到
[00:34:50.400 --> 00:34:52.600]  難怪很多弟兄姊妹
[00:34:52.600 --> 00:34:56.600]  他們讀聖經上任何課程
[00:34:56.600 --> 00:35:01.400]  都是為了我要在屬靈上成長
[00:35:01.400 --> 00:35:04.600]  我要成為一個成熟的基督徒
[00:35:04.600 --> 00:35:11.200]  完全忘記耶穌基督是整個救恩的中心
[00:35:11.200 --> 00:35:16.000]  耶穌基督來是為了全人類的救恩
[00:35:16.000 --> 00:35:18.600]  包括你,但不只是你
[00:35:18.600 --> 00:35:20.600]  包括靈福堂的所有弟兄姊妹
[00:35:20.600 --> 00:35:24.400]  但不只是靈福堂的所有弟兄姊妹
[00:35:24.400 --> 00:35:28.000]  這是一個很重要的功課
[00:35:28.000 --> 00:35:32.800]  也是為什麼我們所有人都要讀神學
[00:35:32.800 --> 00:35:40.000]  你讀聖經就要明白聖經神學的重要性
[00:35:40.000 --> 00:35:41.800]  否則的話
[00:35:41.800 --> 00:35:44.800]  用我第一句很熟悉的說話
[00:35:44.800 --> 00:35:48.600]  「只見樹木,不見心」
[00:35:48.600 --> 00:35:50.600]  我們很多時候讀聖經
[00:35:50.600 --> 00:35:52.400]  原來就是這樣
[00:35:52.400 --> 00:35:55.000]  好像小朋友學英文
[00:35:55.000 --> 00:35:58.200]  小時候讀完A、B、C、D、E
[00:35:58.200 --> 00:35:59.800]  26個字母都讀完了
[00:35:59.800 --> 00:36:01.400]  但如果他只是說
[00:36:01.400 --> 00:36:03.600]  這樣就有了最好的基礎
[00:36:03.600 --> 00:36:05.600]  夠了,我不需要再讀了
[00:36:05.600 --> 00:36:06.800]  還要讀什麼?
[00:36:06.800 --> 00:36:09.800]  這麼多小學、中學、大學
[00:36:09.800 --> 00:36:11.800]  又研究院、博士
[00:36:11.800 --> 00:36:12.800]  讀這些博士
[00:36:12.800 --> 00:36:14.400]  大家都知道我經常說
[00:36:14.400 --> 00:36:17.200]  讀博士就是讀到PhD
[00:36:17.200 --> 00:36:20.600]  讀到PhD就是permanent head damage
[00:36:20.600 --> 00:36:23.000]  所以讀這麼多做什麼呢?
[00:36:23.000 --> 00:36:24.800]  夠了,我讀完A、B、C、D、E
[00:36:24.800 --> 00:36:27.000]  26個字母都懂了
[00:36:27.000 --> 00:36:30.600]  夠了,我有了這個地基
[00:36:30.600 --> 00:36:34.400]  但是你會不會給你的兒女
[00:36:34.400 --> 00:36:36.200]  只是懂26個字母
[00:36:36.200 --> 00:36:38.200]  其他什麼都不懂?
[00:36:38.200 --> 00:36:40.800]  你不會的,你一定要她懂得
[00:36:40.800 --> 00:36:44.000]  將這些字母串起來成為一個字
[00:36:44.000 --> 00:36:46.200]  這些字要串起來成為一句
[00:36:46.200 --> 00:36:48.200]  然後這一句的表達
[00:36:48.200 --> 00:36:51.400]  是用不同的字的表達
[00:36:51.400 --> 00:36:54.400]  詞句的架構、結構
[00:36:54.400 --> 00:36:58.200]  是如何表達不同的意念
[00:36:58.200 --> 00:37:00.000]  你讀聖經也是
[00:37:00.000 --> 00:37:02.000]  如果你只是讀了一卷一卷
[00:37:02.000 --> 00:37:03.400]  聖經這樣讀完
[00:37:03.400 --> 00:37:06.200]  你有很穩固的基礎
[00:37:06.200 --> 00:37:12.600]  但是接著你沒有再在上面建築的時候
[00:37:12.600 --> 00:37:15.000]  你就失去了很多東西
[00:37:15.000 --> 00:37:17.800]  既然你不會給你的兒女
[00:37:17.800 --> 00:37:21.200]  只是讀懂了26個字母就算了
[00:37:21.200 --> 00:37:24.200]  你的父母當年也沒有給你
[00:37:24.200 --> 00:37:26.800]  只是讀懂了26個字母
[00:37:26.800 --> 00:37:29.800]  就不用再讀其他東西
[00:37:29.800 --> 00:37:32.600]  我今天可以說很嚴重
[00:37:32.600 --> 00:37:37.200]  也可以很嚴肅、很鄭重地說
[00:37:37.200 --> 00:37:43.600]  你一定除了一卷一卷的聖經去讀之外
[00:37:43.600 --> 00:37:45.400]  你要去明白
[00:37:45.400 --> 00:37:47.200]  什麼是讀神學
[00:37:47.200 --> 00:37:49.000]  什麼是聖經神學
[00:37:49.000 --> 00:37:50.600]  什麼是系統神學
[00:37:50.600 --> 00:37:53.800]  什麼是歷史神學
[00:37:53.800 --> 00:37:58.800]  所以神學教育主人是為了你而設
[00:37:58.800 --> 00:38:07.200]  不只是為了那幾位已經參與全職侍奉的弟兄姊妹而設
[00:38:07.200 --> 00:38:09.600]  也不是為了神學院而設
[00:38:09.600 --> 00:38:14.200]  很多時候神學教育主人會請神學院的老師
[00:38:14.200 --> 00:38:17.400]  介紹他們的神學院、課程
[00:38:17.400 --> 00:38:23.200]  鼓勵弟兄姊妹報名去神學院讀書
[00:38:23.200 --> 00:38:25.000]  這些都是好事
[00:38:25.000 --> 00:38:33.000]  不過這不是神學教育主人最重要的目的
[00:38:33.000 --> 00:38:36.400]  最終當然是學基督
[00:38:36.400 --> 00:38:39.000]  所以學基督不只是像保羅那樣
[00:38:39.000 --> 00:38:40.200]  你要效法我
[00:38:40.200 --> 00:38:42.000]  好像我效法基督那樣
[00:38:42.000 --> 00:38:47.200]  我們學基督當然包括一些要學基督的洋式
[00:38:47.200 --> 00:38:51.000]  但是還包括我們要看到耶穌基督
[00:38:51.000 --> 00:38:55.800]  是這個救恩歷史的中心、救恩歷史的高峰
[00:38:55.800 --> 00:39:01.200]  也要看到耶穌基督是因為全人類的救贖的緣故
[00:39:01.200 --> 00:39:06.800]  所以祂是完全無條件地放上自己的生命
[00:39:06.800 --> 00:39:09.400]  也放下了自己的生命
[00:39:09.400 --> 00:39:16.000]  是耶穌基督來完成全人類的救贖計劃
[00:39:16.000 --> 00:39:21.200]  這個計劃是三位一體神的計劃
[00:39:21.200 --> 00:39:28.800]  你學了基督就要看到這個救贖的計劃
[00:39:28.800 --> 00:39:33.600]  所以我說的是讀聖經
[00:39:33.600 --> 00:39:36.200]  沒錯,六十六卷都要讀完
[00:39:36.200 --> 00:39:39.400]  但不只是讀完六十六卷就夠了
[00:39:39.400 --> 00:39:47.200]  你一定要貫穿六十六卷最重要連貫的訊息
[00:39:47.200 --> 00:39:57.200]  而那一件事也可以說是讀神學裏面可以學到的一件事
[00:39:57.200 --> 00:40:03.200]  所以讀神學、讀聖經兩件事
[00:40:03.200 --> 00:40:06.000]  應該其實是一件事
[00:40:06.000 --> 00:40:10.400]  甚至讀神學、讀聖經、學基督
[00:40:10.400 --> 00:40:13.600]  都是同一個目的、同一件事
[00:40:13.600 --> 00:40:19.400]  讀了之後不可以只是知識要效法基督、要活出基督
[00:40:19.400 --> 00:40:26.600]  還要加上我們一定要懂得從整個救恩歷史
[00:40:26.600 --> 00:40:31.800]  整個歷史的進程看到神的計劃
[00:40:31.800 --> 00:40:39.400]  這樣才可以全面的認識聖經、認識神
[00:40:39.400 --> 00:40:46.200]  當然我們真的很鼓勵弟兄姊妹去神學院裏報名讀神學
[00:40:46.200 --> 00:40:49.800]  如果可以的話,去報讀一些信徒課程
[00:40:49.800 --> 00:40:52.200]  也是非常有用的
[00:40:52.200 --> 00:40:56.000]  會讀到我剛才所說的一些
[00:40:56.000 --> 00:40:59.200]  我也希望在我們的裝備課程裏面
[00:40:59.200 --> 00:41:02.800]  將來也有我剛才所說的
[00:41:02.800 --> 00:41:08.200]  聖經神學、系統神學的課程
[00:41:08.200 --> 00:41:11.600]  我也在此同樣鼓勵弟兄姊妹
[00:41:11.600 --> 00:41:16.600]  為我們三位在神學院裏面接受裝備、接受詛咒
[00:41:16.600 --> 00:41:22.600]  會參與全職侍奉的弟兄為他們禱告
[00:41:22.600 --> 00:41:29.200]  而且其中有一位弟兄已經正在全職侍奉
[00:41:29.200 --> 00:41:32.600]  然後他繼續進修
[00:41:32.600 --> 00:41:36.400]  今日神學教育主日也在此邀請大家
[00:41:36.400 --> 00:41:38.400]  在禱告上支持他們
[00:41:38.400 --> 00:41:41.000]  在實際行動上支持他們
[00:41:41.000 --> 00:41:44.600]  有時問候他們、鼓勵他們
[00:41:44.600 --> 00:41:51.600]  也在神學生的助學基金上奉獻支持他們
[00:41:52.600 --> 00:41:55.200]  最終最重要的
[00:41:55.200 --> 00:41:58.200]  我們讀聖經也要讀神學
[00:41:58.200 --> 00:42:03.400]  因為讀聖經、讀神學的最終目的
[00:42:03.400 --> 00:42:05.600]  所謂榮耀神的名字
[00:42:05.600 --> 00:42:08.600]  就是在我們活出基督的時候
[00:42:08.600 --> 00:42:10.000]  榮耀神的名字
[00:42:10.000 --> 00:42:13.600]  在我們看到這個救恩歷史的進程
[00:42:13.600 --> 00:42:17.000]  將這麼多未曾認識神的人
[00:42:17.000 --> 00:42:22.800]  還在那種兇妄當中的心行事的人
[00:42:22.800 --> 00:42:25.800]  將他們帶進神的國
[00:42:25.800 --> 00:42:32.000]  這就是我們榮耀神的名字最好的方法
[00:42:32.000 --> 00:42:35.600]  請大家一起同心祈禱
[00:42:35.600 --> 00:42:36.800]  多謝主
[00:42:36.800 --> 00:42:40.200]  多謝我們的救主耶穌
[00:42:40.200 --> 00:42:43.400]  多謝我們慈愛的天父
[00:42:43.400 --> 00:42:47.800]  在你一切的恩典、在你一切奇妙的裏面
[00:42:47.800 --> 00:42:51.200]  你為我們預備了救恩的計劃
[00:42:51.200 --> 00:42:55.400]  是從你創世之前已經有的計劃
[00:42:55.400 --> 00:42:57.000]  所以在《創世紀》裏面
[00:42:57.000 --> 00:43:02.000]  你已經告訴我們這個計劃
[00:43:02.000 --> 00:43:03.200]  在這個計劃裏面
[00:43:03.200 --> 00:43:09.000]  我們看到你多麼珍惜我們的生命、我們的靈魂
[00:43:09.000 --> 00:43:10.400]  我們感謝你
[00:43:10.400 --> 00:43:17.400]  我們也看到你多麼珍惜全人類的生命、全人類的靈魂
[00:43:17.400 --> 00:43:23.400]  你這個救恩是為全人類而預備的
[00:43:23.400 --> 00:43:24.800]  主也幫助我們
[00:43:24.800 --> 00:43:29.800]  當我們看到你的救贖歷史一路演進的時候
[00:43:29.800 --> 00:43:36.200]  我們真的不能不讚嘆、不能不讚美、不能不感恩
[00:43:36.200 --> 00:43:39.200]  願主你感動我們的心
[00:43:39.200 --> 00:43:42.200]  讓我們緊緊的跟從你
[00:43:42.200 --> 00:43:47.000]  成為你的真門徒
[00:43:47.000 --> 00:43:51.400]  也成為一個使人作門徒的門徒
