
[00:00:00.000 --> 00:00:02.880]  今年我們講這個迦拉泰書
[00:20:21.980 --> 00:20:24.180]  所以
[00:20:24.180 --> 00:20:27.100]  保羅在這邊花了這個時間
[00:20:27.100 --> 00:20:29.980]  在這裡要來強調
[00:20:29.980 --> 00:20:33.340]  陰性誠意的重要性
[00:20:33.340 --> 00:20:35.340]  那麼親愛的女兒們
[00:20:35.340 --> 00:20:36.620]  可是unfortunately
[00:20:36.620 --> 00:20:38.340]  你可以看見
[00:20:38.340 --> 00:20:41.140]  今天這個世界很多的宗教
[00:20:41.140 --> 00:20:46.340]  還仍然是在律法的主義的裡面
[00:20:46.340 --> 00:20:49.660]  前段時間在伊朗還記得嗎
[00:20:49.660 --> 00:20:51.900]  伊朗的政府
[00:20:51.900 --> 00:20:55.500]  這個要所有的女人
[00:20:55.500 --> 00:21:01.940]  通通都要戴頭巾有沒有
[00:21:01.940 --> 00:21:06.460]  那麼結果就有女孩她不戴
[00:21:06.460 --> 00:21:07.780]  就被警察
[00:21:07.780 --> 00:21:13.740]  秘密警察去把她就這個逮捕
[00:21:13.740 --> 00:21:16.220]  後來其中一個我記不住她名字
[00:21:16.220 --> 00:21:19.620]  後來這個女孩子到最後
[00:21:19.620 --> 00:21:22.540]  就因為不戴頭巾
[00:21:22.540 --> 00:21:25.340]  就被搞死了
[00:21:25.340 --> 00:21:28.660]  這個事情引起了整個伊朗很大的風波
[00:21:28.660 --> 00:21:30.780]  不僅是女人起來支持她
[00:21:30.780 --> 00:21:33.740]  還有一些男的也起來支持她
[00:21:33.740 --> 00:21:35.060]  你就可以看見
[00:21:35.060 --> 00:21:37.380]  在一個伊斯蘭教這麼嚴格的
[00:21:37.380 --> 00:21:39.820]  一個律法的管制之下
[00:21:39.820 --> 00:21:45.820]  律法能夠叫人得釋放嗎
[00:21:45.820 --> 00:21:49.220]  律法能夠叫人得自由嗎
[00:21:49.220 --> 00:21:51.060]  加拿太書其實它的主題
[00:21:51.060 --> 00:21:55.300]  是在加拿大在基督裡的真自由
[00:21:55.300 --> 00:21:57.620]  我們到後面就會講到這個
[00:21:57.620 --> 00:21:59.020]  前面準備
[00:21:59.020 --> 00:22:01.220]  律法沒有辦法的
[00:22:01.220 --> 00:22:01.860]  是不是
[00:22:01.860 --> 00:22:03.940]  律法能夠叫我們稱義嗎
[00:22:03.940 --> 00:22:05.060]  因著我們這樣子
[00:22:05.060 --> 00:22:06.820]  以至於我們可以在上帝的面前
[00:22:06.820 --> 00:22:08.140]  被神所喜悅嗎
[00:22:08.140 --> 00:22:09.220]  不能
[00:22:09.220 --> 00:22:11.500]  因為律法可以使我們得救嗎
[00:22:11.500 --> 00:22:14.020]  不能
[00:22:14.020 --> 00:22:16.020]  因為你不可能靠著行律法的
[00:22:16.020 --> 00:22:17.620]  只要有一條的律法
[00:22:17.620 --> 00:22:19.300]  你犯了 你就犯了重條
[00:22:19.300 --> 00:22:21.820]  是聖經上說的
[00:22:21.820 --> 00:22:22.740]  所以沒有一個人
[00:22:22.740 --> 00:22:24.620]  可以把全律法都完成的
[00:22:24.620 --> 00:22:26.460]  都遵循那麼一條一條一條
[00:22:26.460 --> 00:22:27.420]  都講得很清楚
[00:22:27.420 --> 00:22:29.020]  剛才我只不過講了十戒
[00:22:29.020 --> 00:22:31.260]  請問我怎麼樣
[00:22:31.260 --> 00:22:32.740]  如果你看耶穌怎麼說
[00:22:32.740 --> 00:22:34.900]  耶穌說如果你眼睛看了一個婦女
[00:22:34.900 --> 00:22:35.660]  就動了銀鍊
[00:22:35.660 --> 00:22:37.500]  你就犯了什麼
[00:22:37.500 --> 00:22:38.740]  姦淫
[00:22:38.740 --> 00:22:41.700]  那所有的弟兄告訴我
[00:22:41.700 --> 00:22:46.740]  有沒有這個問題
[00:22:46.740 --> 00:22:49.020]  耶穌說如果你心中恨人
[00:22:49.020 --> 00:22:51.180]  你就是什麼
[00:22:51.180 --> 00:22:53.540]  請問你恨過人沒有
[00:22:53.540 --> 00:22:55.340]  請問有沒有恨過人
[00:22:55.340 --> 00:22:56.340]  你說沒有
[00:22:56.340 --> 00:22:59.460]  你像張志忠一樣
[00:22:59.460 --> 00:23:02.940]  我從來不恨人
[00:23:02.940 --> 00:23:09.820]  我恨的人都死了
[00:23:09.820 --> 00:23:12.780]  千秋村你從來不恨人
[00:23:12.780 --> 00:23:16.540]  恨的人 恨的人都被你
[00:23:16.540 --> 00:23:18.140]  不可能的 是不是
[00:23:18.140 --> 00:23:19.100]  你說我不恨人
[00:23:19.100 --> 00:23:20.420]  我只是不喜歡他
[00:23:20.420 --> 00:23:21.740]  或者我討厭他
[00:23:21.740 --> 00:23:23.500]  可不可以
[00:23:23.500 --> 00:23:28.620]  聖經沒有說不恨
[00:23:28.620 --> 00:23:29.740]  就是討厭
[00:23:29.740 --> 00:23:30.540]  沒有
[00:23:30.540 --> 00:23:32.060]  聖經上說恨
[00:23:32.060 --> 00:23:33.940]  另外一面就是什麼
[00:23:33.940 --> 00:23:34.420]  愛
[00:23:34.420 --> 00:23:37.020]  所以不恨
[00:23:37.020 --> 00:23:39.340]  那就是愛
[00:23:39.340 --> 00:23:41.500]  請問你懂我意思嗎
[00:23:41.500 --> 00:23:43.100]  你說你不恨弟兄
[00:23:43.100 --> 00:23:44.380]  那我反過來問你
[00:23:44.380 --> 00:23:46.180]  你愛這個弟兄嗎
[00:23:46.180 --> 00:23:47.660]  你愛這個姐妹嗎
[00:23:47.660 --> 00:23:48.780]  你看到他的時候
[00:23:48.780 --> 00:23:51.060]  你不恨他嗎
[00:23:51.060 --> 00:23:52.100]  其實當我們看見
[00:23:52.100 --> 00:23:55.140]  耶穌講的意思就是
[00:23:55.140 --> 00:23:57.660]  你對他沒有愛
[00:23:57.660 --> 00:24:00.020]  你就是恨他
[00:24:00.020 --> 00:24:02.460]  所以耶穌把這個律法的
[00:24:02.460 --> 00:24:05.300]  這個層面從外面的條規
[00:24:05.300 --> 00:24:06.300]  帶到一個什麼
[00:24:06.300 --> 00:24:10.140]  帶到一個心裡的一個層面
[00:24:10.140 --> 00:24:13.060]  甚至耶穌把這個律法的條文
[00:24:13.060 --> 00:24:14.860]  更清楚的讓我們看見
[00:24:14.860 --> 00:24:17.380]  靠你自己靠著我們自己
[00:24:17.380 --> 00:24:18.540]  我們是不可能
[00:24:18.540 --> 00:24:20.540]  達到律法的要求的
[00:24:20.540 --> 00:24:23.820]  感恩
[00:24:23.820 --> 00:24:24.500]  這就是為什麼
[00:24:24.500 --> 00:24:36.140]  我們需要耶穌祭毒
[00:24:36.140 --> 00:24:39.300]  剛才的我
[00:24:39.300 --> 00:24:40.380]  我想我們有一點
[00:24:40.380 --> 00:24:42.220]  實際的應用好不好
[00:24:42.220 --> 00:24:45.100]  弟兄姊妹 我們今天
[00:24:45.100 --> 00:24:47.460]  還會不會有
[00:24:47.460 --> 00:24:51.180]  這個想要行律法
[00:24:51.180 --> 00:24:53.260]  想要靠律法
[00:24:53.260 --> 00:24:55.340]  在神面前討神喜悅的
[00:24:55.340 --> 00:24:57.980]  有沒有
[00:24:57.980 --> 00:24:59.940]  有沒有
[00:24:59.940 --> 00:25:01.740]  你信徒可能已經
[00:25:01.740 --> 00:25:04.700]  十年二十年了
[00:25:04.700 --> 00:25:05.620]  這些道理你可能
[00:25:05.620 --> 00:25:07.780]  不知道聽過多少遍了
[00:25:07.780 --> 00:25:09.060]  但是你會不會
[00:25:09.060 --> 00:25:12.180]  還有這種問題呢
[00:25:12.180 --> 00:25:13.380]  我舉個例子來講
[00:25:13.380 --> 00:25:15.300]  我們今天才剛完成敬拜
[00:25:15.300 --> 00:25:16.340]  是不是 我們剛剛在敬拜
[00:25:16.340 --> 00:25:22.900]  是不是
[00:25:22.900 --> 00:25:25.460]  弟兄姊妹 請問
[00:25:25.460 --> 00:25:29.660]  當我們在敬拜讚美的時候
[00:25:29.660 --> 00:25:30.180]  我們這樣說
[00:25:30.180 --> 00:25:30.820]  啊 主啊
[00:25:30.820 --> 00:25:31.660]  你是萬王之王
[00:25:31.660 --> 00:25:32.500]  你是萬豬之豬
[00:25:32.500 --> 00:25:33.740]  我們讚美你是不是
[00:25:33.740 --> 00:25:35.140]  我們拍手對不對
[00:25:35.140 --> 00:25:37.700]  是不是
[00:25:37.700 --> 00:25:40.980]  為什麼要拍手
[00:25:40.980 --> 00:25:43.380]  大家開我就拍
[00:25:43.380 --> 00:25:45.100]  不是對不對
[00:25:45.100 --> 00:25:46.900]  為什麼要拍手
[00:25:46.900 --> 00:25:47.860]  你在讚美的時候
[00:25:47.860 --> 00:25:50.860]  為什麼要拍手
[00:25:50.860 --> 00:25:55.100]  詩篇裡面告訴我們怎麼說
[00:25:55.100 --> 00:25:56.140]  你們要
[00:25:56.140 --> 00:25:58.420]  你們要讚美也喝花
[00:25:58.420 --> 00:26:00.060]  是不是
[00:26:00.060 --> 00:26:01.780]  哦 到了詩篇一百五十篇
[00:26:01.780 --> 00:26:03.220]  你看你告訴我們說
[00:26:03.220 --> 00:26:04.180]  不僅僅是拍手
[00:26:04.180 --> 00:26:05.900]  還有什麼
[00:26:05.900 --> 00:26:06.340]  還有什麼
[00:26:06.340 --> 00:26:07.420]  用各樣的樂器
[00:26:07.420 --> 00:26:08.380]  用詩弦的樂器
[00:26:08.380 --> 00:26:09.140]  各樣的樂器
[00:26:09.140 --> 00:26:11.380]  各樣的樂器來讚美他
[00:26:11.380 --> 00:26:12.020]  是不是
[00:26:12.020 --> 00:26:12.900]  那親愛的弟兄姊妹
[00:26:12.900 --> 00:26:14.980]  所以我們拍手也好
[00:26:14.980 --> 00:26:17.300]  我們在一起用各樣的樂器也好
[00:26:17.300 --> 00:26:19.380]  我們是為了什麼
[00:26:19.380 --> 00:26:22.060]  讚美神
[00:26:22.060 --> 00:26:26.660]  了解我說的意思嗎
[00:26:26.660 --> 00:26:28.860]  那換句話說
[00:26:28.860 --> 00:26:34.020]  為什麼你不拍手
[00:26:34.020 --> 00:26:34.820]  我不用你舉手
[00:26:34.820 --> 00:26:36.380]  但是我請問
[00:26:36.380 --> 00:26:38.060]  我要問弟兄姊妹這個問題
[00:26:38.060 --> 00:26:40.660]  為什麼在唱詩歌的時候
[00:26:40.660 --> 00:26:41.500]  讚美的詩歌
[00:26:41.500 --> 00:26:43.700]  我先講讚美詩歌
[00:26:43.700 --> 00:26:46.220]  為什麼你不會拍手
[00:26:46.220 --> 00:26:48.100]  為什麼
[00:26:48.100 --> 00:26:51.020]  習慣
[00:26:51.020 --> 00:26:53.700]  可能是你過去的教會的習慣
[00:26:53.700 --> 00:26:56.180]  可能是你自己個性的習慣
[00:26:56.180 --> 00:27:01.340]  懂我意思嗎
[00:27:01.340 --> 00:27:02.940]  但是這樣子的
[00:27:02.940 --> 00:27:04.180]  如果你在教會裡面
[00:27:04.180 --> 00:27:05.900]  讚美詞的時候你不拍手
[00:27:05.900 --> 00:27:07.900]  但是請問當你去看一個
[00:27:07.900 --> 00:27:09.460]  你很喜歡的球賽
[00:27:09.460 --> 00:27:12.260]  當你所支持的那個球隊
[00:27:12.260 --> 00:27:13.220]  他們進籃了
[00:27:13.220 --> 00:27:14.460]  或者是他們的
[00:27:14.460 --> 00:27:15.820]  踢球踢進去的時候
[00:27:15.820 --> 00:27:17.980]  你會不會拍手
[00:27:17.980 --> 00:27:19.340]  會不會
[00:27:19.340 --> 00:27:20.500]  沒有
[00:27:20.500 --> 00:27:22.620]  我始終如一
[00:27:22.620 --> 00:27:23.540]  在教會如此
[00:27:23.540 --> 00:27:25.300]  在外面也如此
[00:27:25.300 --> 00:27:26.820]  看足球賽的時候
[00:27:26.820 --> 00:27:31.100]  我都是老生陸定
[00:27:31.100 --> 00:27:32.860]  會嗎 會不會
[00:27:32.860 --> 00:27:35.220]  不會
[00:27:35.220 --> 00:27:37.700]  那為什麼你在看別人足球賽的時候
[00:27:37.700 --> 00:27:40.220]  看著你所支持那個球隊進球的時候
[00:27:40.220 --> 00:27:41.500]  你甚至有時候
[00:27:41.500 --> 00:27:44.780]  情不自禁站起來怎麼樣
[00:27:44.780 --> 00:27:46.940]  是不是
[00:27:46.940 --> 00:27:48.180]  但是到了教會的時候
[00:27:48.180 --> 00:27:52.460]  你突然變成聖人了
[00:27:52.460 --> 00:27:54.340]  君子不重
[00:27:54.340 --> 00:27:55.860]  則不威
[00:27:55.860 --> 00:27:56.860]  你突然想起
[00:27:56.860 --> 00:27:58.700]  孔老師夫子說的那句話
[00:27:58.700 --> 00:28:02.300]  你就開始非常穩重了
[00:28:02.300 --> 00:28:07.660]  你女兒結婚
[00:28:07.660 --> 00:28:10.100]  哎呀
[00:28:10.100 --> 00:28:12.500]  已經奔山了
[00:28:12.500 --> 00:28:14.740]  替她擔心擔了半天了
[00:28:14.740 --> 00:28:15.860]  總算結婚了
[00:28:15.860 --> 00:28:16.740]  哎呀
[00:28:16.740 --> 00:28:20.380]  對不對
[00:28:20.380 --> 00:28:28.020]  你會怎麼樣表現
[00:28:28.020 --> 00:28:30.300]  我在我這個
[00:28:30.300 --> 00:28:31.180]  其實我大女兒
[00:28:31.180 --> 00:28:31.860]  二女兒結婚
[00:28:31.860 --> 00:28:33.820]  我都有這樣子
[00:28:33.820 --> 00:28:34.340]  他們說
[00:28:34.340 --> 00:28:35.540]  牧師啊
[00:28:35.540 --> 00:28:39.860]  從來沒有看過你這樣子
[00:28:39.860 --> 00:28:43.940]  那因為也沒有
[00:28:43.940 --> 00:28:46.300]  就是現在年輕孩子
[00:28:46.300 --> 00:28:49.460]  不是婚禮完之後
[00:28:49.460 --> 00:28:53.540]  都會有父親要跟女兒跳舞
[00:28:53.540 --> 00:28:54.900]  對不對
[00:28:54.900 --> 00:28:56.700]  是不是
[00:28:56.700 --> 00:28:58.820]  然後最後會有一段時間
[00:28:58.820 --> 00:29:03.980]  就是大家就是所有的參與的親朋好友
[00:29:03.980 --> 00:29:05.620]  通通可以一起來參與跳舞
[00:29:05.620 --> 00:29:06.220]  對不對
[00:29:06.220 --> 00:29:10.380]  有沒有
[00:29:10.380 --> 00:29:15.660]  你們都沒有參加過
[00:29:15.660 --> 00:29:16.580]  我通常我知道
[00:29:16.580 --> 00:29:18.940]  我們這些年紀大的這一輩的
[00:29:18.940 --> 00:29:22.140]  大概那一段時間怎麼樣
[00:29:22.140 --> 00:29:23.580]  我先走了
[00:29:23.580 --> 00:29:24.300]  是不是
[00:29:24.300 --> 00:29:26.620]  生下來都是年輕人是不是
[00:29:26.620 --> 00:29:27.860]  我也是這樣子了
[00:29:27.860 --> 00:29:28.780]  我也是這樣子了
[00:29:28.780 --> 00:29:30.500]  但是我自己女兒結婚的時候
[00:29:30.500 --> 00:29:31.100]  我總不能說
[00:29:31.100 --> 00:29:31.940]  哎 對不起
[00:29:31.940 --> 00:29:33.620]  我先走了
[00:29:33.620 --> 00:29:34.660]  所以呢
[00:29:34.660 --> 00:29:36.940]  他們就年輕人來邀我了
[00:29:36.940 --> 00:29:38.380]  Pastor can you dance
[00:29:38.380 --> 00:29:40.820]  你要不要下來跳啊
[00:29:40.820 --> 00:29:41.540]  人家邀了
[00:29:41.540 --> 00:29:42.500]  女孩子來邀了
[00:29:42.500 --> 00:29:46.700]  他們的同學朋友來邀了
[00:29:46.700 --> 00:29:47.660]  是不是
[00:29:47.660 --> 00:29:49.020]  把我跟師母就邀下去
[00:29:49.020 --> 00:29:50.780]  我們就怎麼樣呢
[00:29:50.780 --> 00:29:53.420]  我們就撩下去了
[00:29:53.420 --> 00:29:55.220]  我們就下海了
[00:29:55.220 --> 00:29:57.020]  是不是
[00:29:57.020 --> 00:29:59.300]  那親愛的女生們
[00:29:59.300 --> 00:30:03.900]  請問基督徒可不可以跳舞
[00:30:03.900 --> 00:30:07.900]  可以啊
[00:30:07.900 --> 00:30:10.380]  這句話要很小心
[00:30:10.380 --> 00:30:11.580]  上下文
[00:30:11.580 --> 00:30:12.940]  上下文要考慮一下
[00:30:12.940 --> 00:30:13.980]  OK 好
[00:30:13.980 --> 00:30:15.460]  那我這樣講的意思就是說
[00:30:15.460 --> 00:30:16.940]  你會發現
[00:30:16.940 --> 00:30:18.060]  你會發現
[00:30:18.060 --> 00:30:22.020]  如果我們真正的要回到聖經裡面
[00:30:22.020 --> 00:30:23.500]  基督徒我們該怎麼樣
[00:30:23.500 --> 00:30:27.420]  過一個陰性沈意的生活
[00:30:27.420 --> 00:30:28.300]  對不對
[00:30:28.300 --> 00:30:30.220]  不是在教堂一個面
[00:30:30.220 --> 00:30:32.860]  到外面一個樣子
[00:30:32.860 --> 00:30:33.660]  在教堂裡面
[00:30:33.660 --> 00:30:36.580]  都好像是像聖人一樣
[00:30:36.580 --> 00:30:39.140]  沒有感情的
[00:30:39.140 --> 00:30:40.580]  都是那個
[00:30:40.580 --> 00:30:41.940]  那叫做什麼
[00:30:41.940 --> 00:30:46.900]  道貌黯然
[00:30:46.900 --> 00:30:48.140]  但到了社會上面
[00:30:48.140 --> 00:30:49.540]  到了外面去的時候
[00:30:49.540 --> 00:30:52.020]  跟朋友在一起吃飯的時候
[00:30:52.020 --> 00:30:54.820]  哇 圓形
[00:30:54.820 --> 00:30:57.140]  閉爐
[00:30:57.140 --> 00:30:58.340]  親愛的同志們
[00:30:58.340 --> 00:31:02.220]  那個叫做假冒為善
[00:31:02.220 --> 00:31:03.700]  是不是
[00:31:03.700 --> 00:31:05.420]  我們基督徒做得越久
[00:31:05.420 --> 00:31:08.980]  越容易假冒為善
[00:31:08.980 --> 00:31:09.580]  親愛的同志們
[00:31:09.580 --> 00:31:12.900]  所以
[00:31:12.900 --> 00:31:15.380]  當我們在這裡敬拜神的時候
[00:31:15.380 --> 00:31:16.500]  聖經上告訴我們說
[00:31:16.500 --> 00:31:18.740]  要怎麼敬拜神呢
[00:31:18.740 --> 00:31:22.060]  要用心靈和誠實
[00:31:22.060 --> 00:31:23.300]  有人用這句話來說
[00:31:23.300 --> 00:31:24.140]  所以
[00:31:24.140 --> 00:31:25.940]  你看他們在那邊跳跳
[00:31:25.940 --> 00:31:26.820]  蹦蹦跳跳的
[00:31:26.820 --> 00:31:29.820]  那都是外面的東西
[00:31:29.820 --> 00:31:30.820]  我請問你
[00:31:30.820 --> 00:31:31.620]  我們中國人講說
[00:31:31.620 --> 00:31:33.620]  誠於中
[00:31:33.620 --> 00:31:36.860]  習於外
[00:31:36.860 --> 00:31:38.180]  是不是
[00:31:38.180 --> 00:31:38.460]  對
[00:31:38.460 --> 00:31:40.900]  他可以裝作是很歡喜快樂的時候
[00:31:40.900 --> 00:31:44.500]  在那邊跳舞
[00:31:44.500 --> 00:31:49.580]  但是那你在這邊動也不動
[00:31:49.580 --> 00:31:51.100]  是不是也代表
[00:31:51.100 --> 00:31:52.660]  你的內心
[00:31:52.660 --> 00:31:54.660]  一點也沒有快樂
[00:31:54.660 --> 00:31:56.900]  一點也沒有讚美神
[00:31:56.900 --> 00:32:00.340]  你瞭解我說的意思嗎
[00:32:00.340 --> 00:32:01.740]  所以親愛的同志們
[00:32:01.740 --> 00:32:03.460]  當然感謝讚美主
[00:32:03.460 --> 00:32:05.340]  現在我們在華人教會裡面
[00:32:05.340 --> 00:32:07.660]  這個問題已經漸漸不存在了
[00:32:07.660 --> 00:32:08.940]  早期的時候
[00:32:08.940 --> 00:32:09.900]  真的是
[00:32:09.900 --> 00:32:11.060]  教會裡面為了說
[00:32:11.060 --> 00:32:15.620]  我到底應該要不要打鼓
[00:32:15.620 --> 00:32:17.300]  可不可以彈吉他
[00:32:17.300 --> 00:32:19.020]  可不可以彈貝斯
[00:32:19.020 --> 00:32:24.580]  為了這些事情在那邊爭
[00:32:24.580 --> 00:32:26.780]  唱詩歌的時候可不可以拍掌
[00:32:26.780 --> 00:32:27.940]  可不可以舉手
[00:32:27.940 --> 00:32:28.660]  親愛的同志們
[00:32:28.660 --> 00:32:30.820]  我曾經到過一個教會去講到
[00:32:30.820 --> 00:32:31.820]  我後來講完之後
[00:32:31.820 --> 00:32:34.220]  他們的一個神學生
[00:32:34.220 --> 00:32:35.380]  就跑來上來跟我講
[00:32:35.380 --> 00:32:36.220]  他說葛慕斯
[00:32:36.220 --> 00:32:36.980]  你知道嗎
[00:32:36.980 --> 00:32:40.060]  你今天這樣子講
[00:32:40.060 --> 00:32:43.140]  你說你什麼心拜要拍掌
[00:32:43.140 --> 00:32:43.780]  再舉手
[00:32:43.780 --> 00:32:45.300]  他說
[00:32:45.300 --> 00:32:47.060]  你知道嗎
[00:32:47.060 --> 00:32:52.820]  我們教會是不准許拍掌的
[00:32:52.820 --> 00:32:54.980]  他就替我捏把冷汗
[00:32:54.980 --> 00:32:55.860]  他意思就是說
[00:32:55.860 --> 00:32:57.300]  大概你下次不會有機會來
[00:32:57.300 --> 00:33:00.340]  我們教會講到
[00:33:00.340 --> 00:33:01.980]  唉唷 同志們
[00:33:01.980 --> 00:33:02.740]  感謝讚美主
[00:33:02.740 --> 00:33:04.580]  那是二十多年前的一個教會
[00:33:04.580 --> 00:33:07.780]  我希望他們教會不會再這樣子了
[00:33:07.780 --> 00:33:09.180]  台灣很多的教會
[00:33:09.180 --> 00:33:10.100]  過去是這樣子
[00:33:10.100 --> 00:33:11.660]  現在還是這樣子的
[00:33:11.660 --> 00:33:14.860]  就會變成是什麼
[00:33:14.860 --> 00:33:18.260]  就是變成是一群老人家
[00:33:18.260 --> 00:33:20.740]  在那邊聚會
[00:33:20.740 --> 00:33:22.740]  年輕人已經沒有辦法了
[00:33:22.740 --> 00:33:24.220]  你懂我意思嗎
[00:33:24.220 --> 00:33:27.380]  你今天叫他到周杰倫的演唱會區裡面
[00:33:27.380 --> 00:33:31.460]  在那個地方
[00:33:31.460 --> 00:33:37.300]  聽媽媽的話
[00:33:37.300 --> 00:33:39.220]  現在這首歌已經不流行了
[00:33:39.220 --> 00:33:44.900]  他現在唱的歌都是那個很現代的
[00:33:44.900 --> 00:33:45.820]  是不是
[00:33:45.820 --> 00:33:51.540]  下面的人都是這樣子
[00:33:51.540 --> 00:33:54.740]  像劉子梅
[00:33:54.740 --> 00:33:58.860]  但是我們看見神的話
[00:33:58.860 --> 00:34:01.300]  是可以超越時空的
[00:34:01.300 --> 00:34:02.980]  是抓住聖經的原則
[00:34:02.980 --> 00:34:04.540]  抓住這個精神
[00:34:04.540 --> 00:34:06.060]  你永遠不會落實
[00:34:06.060 --> 00:34:08.380]  你永遠不會落伍
[00:34:08.380 --> 00:34:10.380]  所以保羅在這裡提醒我們
[00:34:10.380 --> 00:34:14.700]  不要繼續的在律法主義的裡面來生活
[00:34:14.700 --> 00:34:21.220]  那麼同時接著
[00:34:21.220 --> 00:34:23.540]  十九節到二十一節
[00:34:23.540 --> 00:34:24.700]  好 十九節到二十一節
[00:34:24.700 --> 00:34:25.660]  我們再來唸好不好
[00:34:25.660 --> 00:34:27.580]  來
[00:34:27.580 --> 00:34:30.180]  我已經與基督同定十字架
[00:34:30.180 --> 00:34:33.100]  現在活著的不再是我
[00:34:33.100 --> 00:34:35.460]  而是基督在我裡面活著
[00:34:35.460 --> 00:34:38.340]  並且我如今在肉身活著
[00:34:38.340 --> 00:34:41.220]  是因信神的兒子而活
[00:34:41.220 --> 00:34:44.220]  他是愛我 為我捨己
[00:34:44.220 --> 00:34:46.140]  我不廢掉神的恩
[00:34:46.140 --> 00:34:48.780]  易弱是藉著律法得的
[00:34:48.780 --> 00:34:53.060]  基督就是突然死了
[00:34:53.060 --> 00:34:57.660]  保羅接著其實應該跟上面的這一句話
[00:34:57.660 --> 00:34:58.980]  從十九節開始
[00:34:58.980 --> 00:35:01.780]  現在活著的不再是我
[00:35:01.780 --> 00:35:02.260]  不對
[00:35:02.260 --> 00:35:07.660]  那個就是我因律法就向律法死了
[00:35:07.660 --> 00:35:10.020]  叫我可以向神活著
[00:35:10.020 --> 00:35:12.980]  這一節聖經其實是接下來的
[00:35:12.980 --> 00:35:15.820]  保羅在這裡接著就提到了
[00:35:15.820 --> 00:35:17.500]  不單單是因信成癮
[00:35:17.500 --> 00:35:22.220]  而且我們因著信了耶穌
[00:35:22.220 --> 00:35:26.420]  所以我們因信而活
[00:35:26.420 --> 00:35:28.780]  他用自己來做比喻
[00:35:28.780 --> 00:35:32.620]  他說我已經與基督同定十字架
[00:35:32.620 --> 00:35:34.900]  現在活著的怎麼樣
[00:35:34.900 --> 00:35:37.020]  不再是我
[00:35:37.020 --> 00:35:38.300]  不再是我了
[00:35:38.300 --> 00:35:40.780]  保羅說現在這個已經不再是我了
[00:35:40.780 --> 00:35:44.180]  這個已經在原文裡面是一個過去式
[00:35:44.180 --> 00:35:46.100]  已經是完成的事情
[00:35:46.100 --> 00:35:47.660]  保羅的意思就是說
[00:35:47.660 --> 00:35:50.060]  在耶穌基督定十架的時候
[00:35:50.060 --> 00:35:53.140]  我跟他已經怎麼樣
[00:35:53.140 --> 00:35:55.340]  同定十字架了
[00:35:55.340 --> 00:35:56.700]  你說我都還沒有出生
[00:35:56.700 --> 00:35:58.100]  是的 你都還沒有出生
[00:35:58.100 --> 00:36:00.220]  所以不是你做的 是誰做的
[00:36:00.220 --> 00:36:01.700]  是耶穌基督做的
[00:36:01.700 --> 00:36:03.740]  耶穌基督定在十架上的時候
[00:36:03.740 --> 00:36:07.980]  把你我這些信他的人一同都定了
[00:36:07.980 --> 00:36:13.580]  這個叫做客觀上面的成聖
[00:36:13.580 --> 00:36:19.180]  現在又聽到另外一個名詞了
[00:36:19.180 --> 00:36:21.940]  我們不單單要因信成癮
[00:36:21.940 --> 00:36:24.100]  我們還要因信怎麼樣
[00:36:24.100 --> 00:36:26.580]  成聖
[00:36:26.580 --> 00:36:31.380]  也就是說信心是從開始一直到結束的
[00:36:31.380 --> 00:36:33.980]  我們因著信心我們得救
[00:36:33.980 --> 00:36:36.980]  我們因著信心我們也持續的
[00:36:36.980 --> 00:36:39.740]  一直到將來我們見主面的時候
[00:36:39.740 --> 00:36:44.260]  我們的生命會越來越像耶穌基督
[00:36:44.260 --> 00:36:47.500]  那什麼叫客觀的成聖
[00:36:47.500 --> 00:36:49.660]  或者是說地位上的成聖
[00:36:49.660 --> 00:36:51.900]  在神學上面來講
[00:36:51.900 --> 00:36:55.300]  意思就是說當你信了耶穌的時候
[00:36:55.300 --> 00:36:58.420]  你已經有一個position
[00:36:58.420 --> 00:37:03.860]  這個position或者說你已經有一個right
[00:37:03.860 --> 00:37:08.660]  上帝藉著耶穌基督定十架
[00:37:08.660 --> 00:37:12.700]  他把你一同也定死了
[00:37:12.700 --> 00:37:14.340]  你這一個喜歡發脾氣
[00:37:14.340 --> 00:37:15.780]  你這個喜歡嫉妒紛爭
[00:37:15.780 --> 00:37:16.740]  喜歡說小話
[00:37:16.740 --> 00:37:18.340]  喜歡說批評論斷的話
[00:37:18.340 --> 00:37:19.580]  喜歡在那邊嫉妒
[00:37:19.580 --> 00:37:20.980]  看人家不順眼
[00:37:20.980 --> 00:37:23.020]  喜歡一下子就會覺得這個不滿意
[00:37:23.020 --> 00:37:23.620]  這個不滿意
[00:37:23.620 --> 00:37:24.540]  喜歡發怨言的
[00:37:24.540 --> 00:37:26.060]  這個我已經死了
[00:37:26.060 --> 00:37:32.740]  跟你旁邊覺得你已經死了
[00:37:32.740 --> 00:37:35.180]  你真死了嗎
[00:37:35.180 --> 00:37:37.020]  真死了嗎
[00:37:37.020 --> 00:37:39.500]  死了沒有
[00:37:39.500 --> 00:37:42.220]  實際上面死了沒有
[00:37:42.220 --> 00:37:45.260]  沒有
[00:37:45.260 --> 00:37:46.540]  所以呢
[00:37:46.540 --> 00:37:50.700]  這個叫做客觀上的成聖
[00:37:50.700 --> 00:37:52.700]  就是客觀上面
[00:37:52.700 --> 00:37:55.260]  從神的角度來講
