
[00:00:00.000 --> 00:00:03.640]  新年當然是有說新的開始
[00:14:52.160 --> 00:14:53.400]  之前說什麼 保羅
[00:14:53.400 --> 00:14:54.840]  五章十四節 十六節
[00:14:54.840 --> 00:14:58.640]  他說 原來基督的愛是激勵了我們
[00:14:58.640 --> 00:14:59.880]  因我們的斷定
[00:14:59.880 --> 00:15:02.600]  一人替眾人死
[00:15:02.600 --> 00:15:04.320]  耶穌的死 替了我們死
[00:15:04.320 --> 00:15:05.280]  眾人都死
[00:15:05.280 --> 00:15:06.680]  並且他替眾人死
[00:15:06.680 --> 00:15:07.760]  似叫那活著的人
[00:15:07.760 --> 00:15:09.160]  不再為自己活
[00:15:09.160 --> 00:15:10.320]  原來基督的死
[00:15:10.320 --> 00:15:12.400]  是令到我們今天
[00:15:12.400 --> 00:15:14.800]  不再是為自己活
[00:15:14.800 --> 00:15:15.600]  原來基督的死
[00:15:15.600 --> 00:15:17.520]  令到我們今天不再去
[00:15:17.520 --> 00:15:19.840]  太過憂慮日光之下的事
[00:15:19.840 --> 00:15:22.200]  而是要我們思念天上的事
[00:15:22.200 --> 00:15:23.400]  原來基督的死
[00:15:23.400 --> 00:15:26.000]  是要我們和神親近的
[00:15:26.000 --> 00:15:28.440]  是要從今以後
[00:15:28.440 --> 00:15:32.880]  我們不要按著人的看法來認識人
[00:15:32.880 --> 00:15:34.200]  我們行事為人
[00:15:34.200 --> 00:15:38.480]  不要用人本來那一套去看其他人
[00:15:38.480 --> 00:15:40.120]  不要用你帶著罪
[00:15:40.120 --> 00:15:42.120]  帶著仇恨
[00:15:42.120 --> 00:15:44.440]  帶著妒忌
[00:15:44.440 --> 00:15:47.080]  貪婪去做去認識其他人
[00:15:47.080 --> 00:15:48.160]  因為要這樣
[00:15:48.160 --> 00:15:49.160]  你是不會開心的
[00:15:49.160 --> 00:15:51.840]  你是做不到一個新做的人
[00:15:51.840 --> 00:15:53.440]  他說乃是要為
[00:15:53.440 --> 00:15:55.880]  替他們死而復活的主而活
[00:15:55.880 --> 00:15:57.920]  所以為主而活就是這個意思
[00:15:57.920 --> 00:15:59.480]  所以我們信了耶穌之後
[00:15:59.480 --> 00:16:00.920]  原來我們的思維
[00:16:00.920 --> 00:16:02.760]  生命全部改變了之後
[00:16:02.760 --> 00:16:04.640]  我們再不思念日光之下
[00:16:04.640 --> 00:16:08.840]  而是思念日光之上
[00:16:08.840 --> 00:16:12.240]  所以有人在基督裡面
[00:16:12.240 --> 00:16:13.840]  就是新做的人
[00:16:13.840 --> 00:16:16.000]  在基督裡
[00:16:16.000 --> 00:16:17.440]  這四個字很簡單
[00:16:17.440 --> 00:16:18.320]  In Christ
[00:16:18.320 --> 00:16:19.440]  英文更簡單
[00:16:19.440 --> 00:16:20.240]  兩個字
[00:16:20.240 --> 00:16:21.000]  原文
[00:16:21.000 --> 00:16:23.000]  希臘文是兩個字
[00:16:23.000 --> 00:16:25.080]  在基督裡是什麼意思呢
[00:16:25.080 --> 00:16:27.840]  今天你和我是不是在基督裡
[00:16:27.840 --> 00:16:31.040]  是否信了耶穌就一定是在基督裡
[00:16:31.040 --> 00:16:32.680]  很多時候是否認識了神
[00:16:32.680 --> 00:16:33.840]  就是在基督裡
[00:16:33.840 --> 00:16:35.600]  還是我們真的每一天
[00:16:35.600 --> 00:16:38.680]  我們要與主同行
[00:16:38.680 --> 00:16:40.320]  才要在基督裡
[00:16:40.320 --> 00:16:41.560]  為什麼很多時候我們信了主
[00:16:41.560 --> 00:16:44.440]  仍然是回到以前我們的世界呢
[00:16:44.440 --> 00:16:48.120]  因為我們是只不過是認識神
[00:16:48.120 --> 00:16:51.120]  或者我們接受了主耶穌做救主
[00:16:51.120 --> 00:16:52.840]  似乎
[00:16:52.840 --> 00:16:55.520]  拿了天國的護照
[00:16:55.520 --> 00:16:56.960]  天堂的護照
[00:16:56.960 --> 00:16:58.640]  那我們就算了
[00:16:58.640 --> 00:17:00.600]  但是聖經說不是的
[00:17:00.600 --> 00:17:02.120]  為什麼你仍然不開心
[00:17:02.120 --> 00:17:04.800]  為什麼你仍然為世俗的煩惱
[00:17:04.800 --> 00:17:06.760]  為什麼你仍然是過舊的生活
[00:17:06.760 --> 00:17:07.880]  不是新的生活
[00:17:07.880 --> 00:17:10.120]  就因為你沒有在基督裡
[00:17:10.120 --> 00:17:12.440]  在基督裡是很重要的
[00:17:12.440 --> 00:17:14.040]  就是你每一天的生命
[00:17:14.040 --> 00:17:15.000]  你的生活
[00:17:15.000 --> 00:17:16.320]  你行事為人
[00:17:16.320 --> 00:17:17.480]  你的思維
[00:17:17.480 --> 00:17:20.120]  你一定要與主同行
[00:17:20.120 --> 00:17:21.920]  就是你要和神是親近
[00:17:21.920 --> 00:17:23.680]  不然你不可以在基督裡
[00:17:23.680 --> 00:17:24.560]  如果你說一個星期
[00:17:24.560 --> 00:17:26.720]  我只是回來教會一個小時而已
[00:17:26.720 --> 00:17:28.680]  你不是在基督裡
[00:17:28.680 --> 00:17:31.040]  你只不過循例式回來敬拜神
[00:17:31.040 --> 00:17:33.240]  希望自己不要忘記神就算了
[00:17:33.240 --> 00:17:34.320]  你的生命
[00:17:34.320 --> 00:17:36.640]  一至五一至六其他的時間
[00:17:36.640 --> 00:17:38.720]  你是活在自己的生活當中
[00:17:38.720 --> 00:17:39.800]  你用人的
[00:17:39.800 --> 00:17:41.880]  你用自己的方法去解決問題
[00:17:41.880 --> 00:17:43.560]  你沒有尋求神的旨意
[00:17:43.560 --> 00:17:45.520]  你不是真的在基督裡
[00:17:45.520 --> 00:17:47.160]  所以不是說你信了主
[00:17:47.160 --> 00:17:48.720]  寫了一定是新做的人
[00:17:48.720 --> 00:17:50.040]  你不是在基督裡
[00:17:50.040 --> 00:17:52.440]  你是做不到一個新做的人
[00:17:52.440 --> 00:17:53.440]  聖經就提醒我們
[00:17:53.440 --> 00:17:55.480]  你一定要在基督裡
[00:17:55.480 --> 00:17:58.560]  在基督裡很重要
[00:17:58.560 --> 00:18:00.000]  很簡單兩個字
[00:18:00.000 --> 00:18:02.120]  但是其實做就不容易的
[00:18:02.120 --> 00:18:03.160]  就是說你行事為人
[00:18:03.160 --> 00:18:06.040]  每一樣東西是以基督耶穌的心為心
[00:18:06.040 --> 00:18:08.680]  你是凡事尋求祂的旨意
[00:18:08.680 --> 00:18:09.440]  那你怎麼辦
[00:18:09.440 --> 00:18:10.880]  你一定要多點祈禱
[00:18:10.880 --> 00:18:12.240]  一定要多點去讀經
[00:18:12.240 --> 00:18:13.960]  一定要多點尋求神的旨意
[00:18:13.960 --> 00:18:15.320]  要過教會的生活
[00:18:15.320 --> 00:18:16.320]  團體的生活
[00:18:16.320 --> 00:18:17.240]  是不是
[00:18:17.240 --> 00:18:20.320]  進求神的旨意
[00:18:20.320 --> 00:18:21.880]  你要聽祂的話
[00:18:21.880 --> 00:18:24.000]  肩負這個大使命去傳福音
[00:18:24.000 --> 00:18:26.400]  你才叫做在基督裡
[00:18:26.400 --> 00:18:28.320]  以毀身去侍奉
[00:18:28.320 --> 00:18:29.640]  才是在基督裡
[00:18:29.640 --> 00:18:31.680]  這個不是那麼容易做到
[00:18:31.680 --> 00:18:33.680]  所以為什麼我們仍然有那麼多煩惱呢
[00:18:33.680 --> 00:18:36.120]  為什麼仍然在日光之下去憂慮呢
[00:18:36.120 --> 00:18:38.560]  就因為我們做不到在基督裡
[00:18:38.560 --> 00:18:41.280]  做不到在基督裡
[00:18:41.280 --> 00:18:44.320]  假設我們能夠做到在基督裡
[00:18:44.320 --> 00:18:46.040]  我們是一個新做的人
[00:18:46.040 --> 00:18:46.920]  請講得很清楚
[00:18:46.920 --> 00:18:48.680]  不是一個新人那麼簡單
[00:18:48.680 --> 00:18:51.080]  不是穿一件新衣服
[00:18:51.080 --> 00:18:53.400]  大家穿了新衣服你是不是
[00:18:53.400 --> 00:18:57.680]  那就過新年穿新衣服
[00:18:57.680 --> 00:18:59.720]  或者你可能最近買了一個新房子
[00:18:59.720 --> 00:19:00.920]  買了一輛漂亮的車
[00:19:00.920 --> 00:19:02.680]  這些是很表面的
[00:19:02.680 --> 00:19:05.480]  但是你要做一個新做的人
[00:19:05.480 --> 00:19:06.520]  這個才難
[00:19:06.520 --> 00:19:09.240]  原來我們如果在基督裡面
[00:19:09.240 --> 00:19:10.920]  我們就是一個新創造
[00:19:10.920 --> 00:19:14.120]  就好像神再一次做我們出來
[00:19:14.120 --> 00:19:16.880]  就好像當初照著他自己的形象
[00:19:16.880 --> 00:19:18.200]  人未犯罪之前
[00:19:18.200 --> 00:19:20.400]  那個這樣的做
[00:19:20.400 --> 00:19:22.040]  所以這個改造的話
[00:19:22.040 --> 00:19:26.600]  不是說你年輕了的樣子
[00:19:26.600 --> 00:19:28.200]  不是那麼簡單
[00:19:28.200 --> 00:19:33.280]  是你由內至外你的真正的改變
[00:19:33.280 --> 00:19:34.000]  你的思想
[00:19:34.000 --> 00:19:35.160]  你的行為
[00:19:35.160 --> 00:19:36.040]  你的態度
[00:19:36.040 --> 00:19:37.200]  你的做人處事
[00:19:37.200 --> 00:19:38.680]  那些全部的改變
[00:19:38.680 --> 00:19:40.400]  才是一個新做的人
[00:19:40.400 --> 00:19:42.000]  這個新創造
[00:19:42.000 --> 00:19:43.600]  就是很重要
[00:19:43.600 --> 00:19:47.880]  保羅在加拿大書六章十五節
[00:19:47.880 --> 00:19:50.400]  他說受國禮的
[00:19:50.400 --> 00:19:52.600]  並不受國禮的都無關重要
[00:19:52.600 --> 00:19:53.960]  國禮對猶太人來講
[00:19:53.960 --> 00:19:57.920]  是一個很重要的儀式
[00:19:57.920 --> 00:20:00.440]  也都是代表了一個印記
[00:20:00.440 --> 00:20:01.880]  跟神的關係
[00:20:01.880 --> 00:20:04.720]  但是保羅是跟加拿大教會說的
[00:20:04.720 --> 00:20:05.680]  外邦人教會
[00:20:05.680 --> 00:20:06.440]  他意思說
[00:20:06.440 --> 00:20:10.160]  不是這些表面上那種儀式和印記
[00:20:10.160 --> 00:20:11.160]  而是你裡面
[00:20:11.160 --> 00:20:13.480]  是不是真的一個新做的人才重要
[00:20:13.480 --> 00:20:16.120]  他說要緊的就是作新做的人
[00:20:16.120 --> 00:20:17.440]  加拿大書六章十五節
[00:20:17.440 --> 00:20:19.240]  不是外表的儀式
[00:20:19.240 --> 00:20:22.120]  不是說你掛名是一個基督徒
[00:20:22.120 --> 00:20:24.680]  不是說你每個星期回來教會
[00:20:24.680 --> 00:20:27.680]  不是說你帶著小朋友來主一學、團契
[00:20:27.680 --> 00:20:29.440]  那你就一定是一個新做的人
[00:20:29.440 --> 00:20:31.200]  不一定的
[00:20:31.200 --> 00:20:31.800]  不一定
[00:20:31.800 --> 00:20:34.240]  一定要在基督裡
[00:20:34.240 --> 00:20:35.640]  受國禮、不受國禮
[00:20:35.640 --> 00:20:36.880]  不是最重要的
[00:20:36.880 --> 00:20:38.840]  保羅說最重要的是什麼
[00:20:38.840 --> 00:20:42.200]  作一個新做的人
[00:20:42.200 --> 00:20:44.800]  作一個新做的人有條件
[00:20:44.800 --> 00:20:47.120]  就是舊事已過
[00:20:47.120 --> 00:20:49.640]  The old things have passed away
[00:20:49.640 --> 00:20:54.080]  將舊的東西都調走
[00:20:54.080 --> 00:20:56.040]  如果不是做不到新做的人
[00:20:56.040 --> 00:20:58.040]  如果你拿著舊的東西
[00:20:58.040 --> 00:21:00.320]  你是做不到一個新做的人
[00:21:00.320 --> 00:21:02.400]  很簡單
[00:21:02.400 --> 00:21:02.720]  是嗎
[00:21:02.720 --> 00:21:05.160]  很多時候我們都說我們家裡太多垃圾
[00:21:05.160 --> 00:21:05.920]  是嗎
[00:21:05.920 --> 00:21:08.160]  撿了撿了舊的東西又捨不得扔
[00:21:08.160 --> 00:21:09.640]  又買了新的回來
[00:21:09.640 --> 00:21:11.800]  新的東西沒有地方擺
[00:21:11.800 --> 00:21:13.040]  有個姐妹跟我說
[00:21:13.040 --> 00:21:13.720]  她投訴
[00:21:13.720 --> 00:21:15.080]  她說家裡太多衣服
[00:21:15.080 --> 00:21:16.520]  她說衣櫃擺不滿
[00:21:16.520 --> 00:21:18.280]  她一天不捨得扔
[00:21:18.280 --> 00:21:19.760]  但見到新的東西又想要
[00:21:19.760 --> 00:21:20.480]  但不是
[00:21:20.480 --> 00:21:22.360]  要做一個新做的人
[00:21:22.360 --> 00:21:23.640]  要怎樣
[00:21:23.640 --> 00:21:24.720]  新做的人怎樣
[00:21:24.720 --> 00:21:26.040]  前面幾個姐妹很開心
[00:21:26.040 --> 00:21:27.640]  新做的人怎樣
[00:21:27.640 --> 00:21:32.640]  就是要我們將舊事已過
[00:21:32.640 --> 00:21:34.720]  舊事要過去
[00:21:34.720 --> 00:21:36.000]  過去是什麼意思
[00:21:36.000 --> 00:21:38.800]  就是回不了頭的那種
[00:21:38.800 --> 00:21:40.000]  不是掉到垃圾桶
[00:21:40.000 --> 00:21:43.400]  然後晚上走去撿回來
[00:21:43.400 --> 00:21:45.360]  是直接調走
[00:21:45.360 --> 00:21:46.880]  找人拿走
[00:21:46.880 --> 00:21:47.720]  找不回來了
[00:21:47.720 --> 00:21:48.440]  燒掉
[00:21:48.440 --> 00:21:50.840]  那種叫做真正的pass away
[00:21:50.840 --> 00:21:53.800]  就是將舊的東西拿走才可以
[00:21:53.800 --> 00:21:56.600]  我們很多舊的東西我們不肯
[00:21:56.600 --> 00:21:58.040]  我們做不到新做的人
[00:21:58.040 --> 00:21:59.520]  我們沒有一個新的開始
[00:21:59.520 --> 00:22:01.760]  因為我們拿著舊的
[00:22:01.760 --> 00:22:02.720]  舊的是什麼
[00:22:02.720 --> 00:22:05.600]  舊的就是我們在日光之下
[00:22:05.600 --> 00:22:07.640]  那種的心態
[00:22:07.640 --> 00:22:11.120]  舊的就是我們被罪捆綁著
[00:22:11.120 --> 00:22:13.080]  被聖經所說的
[00:22:13.080 --> 00:22:14.240]  眼目的情慾
[00:22:14.240 --> 00:22:15.040]  肉體的情慾
[00:22:15.040 --> 00:22:16.200]  今生的驕傲
[00:22:16.200 --> 00:22:21.520]  我們容許這些罪去捆綁著我們
[00:22:21.520 --> 00:22:25.320]  舊我令到我們有很多憂慮
[00:22:25.320 --> 00:22:27.320]  舊我令到我們有仇恨
[00:22:27.320 --> 00:22:33.720]  舊我令到我們做人有很多很執著的地方
[00:22:33.720 --> 00:22:35.560]  但如果看回傳道書說
[00:22:35.560 --> 00:22:36.920]  我們這麼執著幹什麼
[00:22:36.920 --> 00:22:38.400]  一代過去一代又來
[00:22:38.400 --> 00:22:39.120]  沒有人記得你
[00:22:39.120 --> 00:22:40.760]  你這麼執著幹什麼
[00:22:40.760 --> 00:22:43.440]  真的沒有需要這麼執著
[00:22:43.440 --> 00:22:45.760]  你對那些人那麼多仇恨幹什麼
[00:22:45.760 --> 00:22:46.120]  是不是
[00:22:46.120 --> 00:22:47.400]  不過怎樣
[00:22:47.400 --> 00:22:49.200]  你不是想他們死才比你早過嗎
[00:22:49.200 --> 00:22:50.520]  還是說你自己先死
[00:22:50.520 --> 00:22:52.440]  我們想是無意義的
[00:22:52.440 --> 00:22:56.320]  每個人終有一天就離開了世界
[00:22:56.320 --> 00:22:57.240]  為什麼有仇恨呢
[00:22:57.240 --> 00:22:58.400]  是沒有意義
[00:22:58.400 --> 00:23:00.120]  為什麼有這麼多憂慮呢
[00:23:00.120 --> 00:23:01.360]  更加沒有意義
[00:23:01.360 --> 00:23:02.320]  你睡一張床睡不著
[00:23:02.320 --> 00:23:04.480]  你憂慮第二天
[00:23:04.480 --> 00:23:06.680]  因為第二天穿什麼衣服回教會
[00:23:06.680 --> 00:23:08.320]  是沒有意義的
[00:23:08.320 --> 00:23:10.040]  真的沒有意義
[00:23:10.040 --> 00:23:14.240]  因為你很多事情其實你是改變不了
[00:23:14.240 --> 00:23:16.360]  改變不了的事情你更加沒有憂慮
[00:23:16.360 --> 00:23:18.240]  你這樣幹什麼
[00:23:18.240 --> 00:23:20.120]  改變得到的事情你就做了
[00:23:20.120 --> 00:23:21.160]  做完就算了
[00:23:21.160 --> 00:23:21.560]  是
[00:23:21.560 --> 00:23:23.160]  做了之後是否真的這麼好的
[00:23:23.160 --> 00:23:24.240]  會不會被人說的
[00:23:24.240 --> 00:23:26.120]  結果是否這麼好
[00:23:26.120 --> 00:23:29.240]  這個不到你決定的
[00:23:29.240 --> 00:23:30.120]  所以有這麼多憂慮
[00:23:30.120 --> 00:23:33.520]  但是我們救我就是很多憂慮
[00:23:33.520 --> 00:23:35.920]  救我就是很多做人的執著
[00:23:35.920 --> 00:23:37.480]  救我就是有很多的仇恨
[00:23:37.480 --> 00:23:39.520]  有很多的貪念
[00:23:39.520 --> 00:23:40.840]  沒辦法的
[00:23:40.840 --> 00:23:42.160]  不是說真的貪
[00:23:42.160 --> 00:23:43.680]  而這個世界實在是競爭大
[00:23:43.680 --> 00:23:44.760]  剛才說過了
[00:23:44.760 --> 00:23:45.880]  個個都是這樣競爭
[00:23:45.880 --> 00:23:46.600]  你不去競爭
[00:23:46.600 --> 00:23:47.560]  你就落後
[00:23:47.560 --> 00:23:50.080]  這個就是人的罪
[00:23:50.080 --> 00:23:51.520]  很小的時候已經是競爭
[00:23:51.520 --> 00:23:53.560]  我上小學的時候已經是競爭的
[00:23:53.560 --> 00:23:55.120]  我還沒上小學之前已經競爭
[00:23:55.120 --> 00:23:56.800]  競爭什麼
[00:23:56.800 --> 00:23:57.680]  父母幫我量度
[00:23:57.680 --> 00:24:00.840]  幫我旁邊的小胞胎量度誰比較高
[00:24:00.840 --> 00:24:02.400]  他又比你高一個頭
[00:24:02.400 --> 00:24:04.360]  很慘我很自卑
[00:24:04.360 --> 00:24:06.880]  我們是競爭這些事情的
[00:24:06.880 --> 00:24:08.240]  回到學校又怎樣
[00:24:08.240 --> 00:24:09.200]  以前那個年代
[00:24:09.200 --> 00:24:10.680]  沒有政治正確
[00:24:10.680 --> 00:24:12.080]  有考第幾的
[00:24:12.080 --> 00:24:13.000]  有考第幾
[00:24:13.000 --> 00:24:15.120]  考第幾就是
[00:24:15.120 --> 00:24:16.720]  其實我覺得有鼓勵作用的
[00:24:16.720 --> 00:24:18.680]  如果你考第1就鼓勵
[00:24:18.680 --> 00:24:20.840]  但到你考第41
[00:24:20.840 --> 00:24:22.480]  就不是這麼多鼓勵
[00:24:22.480 --> 00:24:23.280]  所以呢
[00:24:23.280 --> 00:24:25.960]  但是學校是這樣
[00:24:25.960 --> 00:24:26.640]  他要這樣
[00:24:26.640 --> 00:24:28.680]  當時那個制度
[00:24:28.680 --> 00:24:29.640]  那個環境是這樣
[00:24:29.640 --> 00:24:32.480]  是有競爭的地方
[00:24:32.480 --> 00:24:33.320]  是不是
[00:24:33.320 --> 00:24:34.680]  考試公開試考得好
[00:24:34.680 --> 00:24:35.960]  就入回好學校
[00:24:35.960 --> 00:24:36.800]  考得不好
[00:24:36.800 --> 00:24:37.520]  差一點
[00:24:37.520 --> 00:24:38.480]  再不好再差一點
[00:24:38.480 --> 00:24:40.160]  但是今天都是這樣
[00:24:40.160 --> 00:24:41.400]  你說不一定是這樣
[00:24:41.400 --> 00:24:42.600]  今天公平
[00:24:42.600 --> 00:24:47.360]  但是是人的罪
[00:24:47.360 --> 00:24:49.840]  人的貪婪執著
[00:24:49.840 --> 00:24:51.920]  人的自我驕傲
[00:24:51.920 --> 00:24:54.160]  形成社會的風氣是這樣
[00:24:54.160 --> 00:24:56.240]  但是我們改變不了
[00:24:56.240 --> 00:24:57.560]  只能夠我們靠主義而活
[00:24:57.560 --> 00:25:03.520]  我們不要受這些世俗影響到
[00:25:03.520 --> 00:25:05.920]  接著他說
[00:25:05.920 --> 00:25:07.040]  舊事已過
[00:25:07.040 --> 00:25:08.960]  都變成新的
[00:25:08.960 --> 00:25:10.600]  在都變成新之前
[00:25:10.600 --> 00:25:13.760]  有一個英文字叫Behold
[00:25:13.760 --> 00:25:16.240]  中文沒有譯出來
[00:25:16.240 --> 00:25:17.240]  原文是有的
[00:25:17.240 --> 00:25:17.960]  Behold這個字
[00:25:17.960 --> 00:25:19.280]  聖經常常都說的
[00:25:19.280 --> 00:25:21.680]  Behold是一個很強調的東西
[00:25:21.680 --> 00:25:23.520]  就是看了
[00:25:23.520 --> 00:25:24.440]  看看
[00:25:24.440 --> 00:25:27.120]  看清楚
[00:25:27.120 --> 00:25:28.160]  舊事已過
[00:25:28.160 --> 00:25:28.760]  看了
[00:25:28.760 --> 00:25:30.400]  一切都變成新的
[00:25:30.400 --> 00:25:31.320]  就是有個看了
[00:25:31.320 --> 00:25:32.200]  看清楚
[00:25:32.200 --> 00:25:33.480]  你留意這東西
[00:25:33.480 --> 00:25:36.600]  有強調這東西的
[00:25:36.600 --> 00:25:37.560]  他就告訴你
[00:25:37.560 --> 00:25:40.840]  新的已經在這裡
[00:25:40.840 --> 00:25:45.120]  新的已經在這裡
[00:25:45.120 --> 00:25:46.480]  你扔掉舊的東西
[00:25:46.480 --> 00:25:48.440]  沒有新的來不可以
[00:25:48.440 --> 00:25:50.360]  但是神的應許是不會落空的
[00:25:50.360 --> 00:25:53.280]  他已經答應了你有個新的世界
[00:25:53.280 --> 00:25:54.480]  有個新的思維
[00:25:54.480 --> 00:25:56.080]  就是耶穌基督來這個世界上
[00:25:56.080 --> 00:25:56.840]  要改變我們
[00:25:56.840 --> 00:25:58.320]  另外新造的人
[00:25:58.320 --> 00:26:02.600]  只要我們將舊事都扔掉
[00:26:02.600 --> 00:26:03.880]  我們是In Christ
[00:26:03.880 --> 00:26:06.400]  我們是根從主的話
[00:26:06.400 --> 00:26:08.280]  我們就是一個新造的人
[00:26:08.280 --> 00:26:09.600]  所以看
[00:26:09.600 --> 00:26:12.800]  新的其實已經在這裡
[00:26:12.800 --> 00:26:14.080]  英文聖經就說
[00:26:14.080 --> 00:26:15.320]  The new is here
[00:26:15.320 --> 00:26:16.520]  其實意思就是說
[00:26:16.520 --> 00:26:17.960]  新的已經來了
[00:26:17.960 --> 00:26:18.920]  耶穌基督來到
[00:26:18.920 --> 00:26:19.800]  釘了十字架
[00:26:19.800 --> 00:26:20.400]  復活
[00:26:20.400 --> 00:26:23.000]  新的藥已經在這裡
[00:26:23.000 --> 00:26:24.680]  問題就是我們是否認識
[00:26:24.680 --> 00:26:28.880]  我們是否接受
[00:26:28.880 --> 00:26:30.080]  保羅在光吟多後書
[00:26:30.080 --> 00:26:32.080]  沒有再去詳細表述
[00:26:32.080 --> 00:26:34.080]  我們再看爾忽所書
[00:26:34.080 --> 00:26:36.480]  他在那裡說得很清楚
[00:26:36.480 --> 00:26:37.160]  在新的一年
[00:26:37.160 --> 00:26:39.240]  很多時候我們都用這段聖經
[00:26:39.240 --> 00:26:41.760]  去提醒大家
[00:26:41.760 --> 00:26:43.640]  保羅就在爾忽所書
[00:26:43.640 --> 00:26:45.360]  講述信徒的生活
[00:26:45.360 --> 00:26:46.680]  今天沒有那麼多時間
[00:26:46.680 --> 00:26:47.680]  逐句逐句講
[00:26:47.680 --> 00:26:50.440]  但其實就給我們很大的提醒
[00:26:50.440 --> 00:26:53.240]  怎樣才能夠有一個新的開始
[00:26:53.240 --> 00:26:57.400]  怎樣才正式做一個新造的人
[00:26:57.400 --> 00:26:59.320]  就是你要脫去從前的行為
[00:26:59.320 --> 00:27:00.160]  脫去舊我
[00:27:00.160 --> 00:27:01.200]  剛才說了
[00:27:01.200 --> 00:27:02.960]  舊我是因私慾的迷惑
[00:27:02.960 --> 00:27:04.560]  而漸漸變壞
[00:27:04.560 --> 00:27:05.600]  我們舊我
[00:27:05.600 --> 00:27:06.840]  跟著舊我走
[00:27:06.840 --> 00:27:08.600]  我們一定是變壞的
[00:27:08.600 --> 00:27:11.440]  因為這個世界有罪
[00:27:11.440 --> 00:27:13.640]  你們要自己立志更生
[00:27:13.640 --> 00:27:16.360]  並且穿上新我
[00:27:16.360 --> 00:27:18.800]  且身似我照著神的形象做
[00:27:18.800 --> 00:27:20.400]  這就是New Creation
[00:27:20.400 --> 00:27:26.360]  我們回復有神的形象
[00:27:26.360 --> 00:27:28.440]  有從真理來的公然和聖潔
[00:27:28.440 --> 00:27:29.560]  所以你們要怎樣做
[00:27:29.560 --> 00:27:31.000]  有甚麼要脫離
[00:27:31.000 --> 00:27:33.240]  棄絕謊言
[00:27:33.240 --> 00:27:34.360]  不要說那麼多謊言
[00:27:34.360 --> 00:27:35.440]  這是新的一年
[00:27:35.440 --> 00:27:38.320]  我們立志不要說那麼多謊言
[00:27:38.320 --> 00:27:40.160]  每個人都要論社說誠實話
[00:27:40.160 --> 00:27:42.480]  因為我們是互為之體
[00:27:42.480 --> 00:27:44.920]  即使生氣也不要犯罪
[00:27:44.920 --> 00:27:46.760]  我覺得這很妙
[00:27:46.760 --> 00:27:49.200]  發脾氣是可以的
[00:27:49.200 --> 00:27:50.920]  原來可以的
[00:27:50.920 --> 00:27:52.880]  教徒都會發脾氣的
[00:27:52.880 --> 00:27:55.800]  但是不要犯罪
[00:27:55.800 --> 00:27:57.760]  保羅很體恤我們的軟弱
[00:27:57.760 --> 00:27:59.600]  他不是說我們不是聖人
[00:27:59.600 --> 00:28:00.240]  我們不是神
[00:28:00.240 --> 00:28:01.200]  我們不是耶穌
[00:28:01.200 --> 00:28:02.960]  我們耶穌也有發脾氣
[00:28:02.960 --> 00:28:05.280]  我們耶穌來到的時候是人
[00:28:05.280 --> 00:28:08.000]  但是不要犯罪
[00:28:08.000 --> 00:28:10.400]  生氣不要犯罪
[00:28:10.400 --> 00:28:11.200]  不要含怒到日落
[00:28:11.200 --> 00:28:12.400]  這句是很精景的
[00:28:12.400 --> 00:28:13.720]  發脾氣可以
[00:28:13.720 --> 00:28:15.800]  不要發到第二天
[00:28:15.800 --> 00:28:17.360]  不要帶著一些仇恨
[00:28:17.360 --> 00:28:18.600]  不開心的睡覺
[00:28:18.600 --> 00:28:22.000]  有甚麼事當天解決了
[00:28:22.000 --> 00:28:23.520]  不要被魔鬼留下地步
[00:28:23.520 --> 00:28:24.680]  這個最重要
[00:28:24.680 --> 00:28:27.720]  魔鬼很多時候是用盡方法
[00:28:27.720 --> 00:28:30.880]  迷惑我們
[00:28:30.880 --> 00:28:32.880]  在這間教會我經歷了幾十年
[00:28:32.880 --> 00:28:33.480]  我告訴你
[00:28:33.480 --> 00:28:35.080]  有興有衰
[00:28:35.080 --> 00:28:36.880]  有上起有跌
[00:28:36.880 --> 00:28:39.720]  很多時候就是被魔鬼留下地步
[00:28:39.720 --> 00:28:41.360]  魔鬼很容易
[00:28:41.360 --> 00:28:43.480]  在教會最興旺的時候
[00:28:43.480 --> 00:28:46.600]  他就用一些手段
[00:28:46.600 --> 00:28:48.120]  捉住我們個人的私慾
[00:28:48.120 --> 00:28:49.320]  今生的驕傲
[00:28:49.320 --> 00:28:50.760]  下手
[00:28:50.760 --> 00:28:53.040]  試過很多次
[00:28:53.040 --> 00:28:54.840]  所以我們要小心
[00:28:54.840 --> 00:28:56.080]  今天坐滿了
[00:28:56.080 --> 00:28:57.000]  可能兩個禮拜後
[00:28:57.000 --> 00:28:59.640]  所有人都走了
[00:28:59.640 --> 00:29:00.680]  我聽過鄰近教會
[00:29:00.680 --> 00:29:02.160]  真的有這樣的事發生過
[00:29:02.160 --> 00:29:03.040]  不是開玩笑
[00:29:03.040 --> 00:29:04.160]  我們要很小心
[00:29:04.160 --> 00:29:07.160]  不要被魔鬼留下地步
[00:29:07.160 --> 00:29:09.240]  偷吃的不要再偷
[00:29:09.240 --> 00:29:11.280]  以前你犯那種罪的
[00:29:11.280 --> 00:29:12.760]  不要想著我習慣了
[00:29:12.760 --> 00:29:14.280]  我也是可以的
[00:29:14.280 --> 00:29:15.080]  不要
