
[00:00:00.000 --> 00:00:01.320]  各位同志早晨
[00:23:12.680 --> 00:23:14.800]  但是這個舉動
[00:23:14.800 --> 00:23:16.800]  之後
[00:23:16.800 --> 00:23:22.000]  那隻貓從此就隱藏在一個角落裡
[00:23:22.000 --> 00:23:23.920]  我再也見不到他
[00:23:24.920 --> 00:23:28.160]  其實只要我安靜不動
[00:23:28.160 --> 00:23:29.840]  時間一過
[00:23:29.840 --> 00:23:33.160]  那隻貓應該可以安心地在那裡吃東西
[00:23:33.160 --> 00:23:37.120]  但是就因為我忍不住
[00:23:37.120 --> 00:23:40.320]  就越過了某一種界線
[00:23:40.320 --> 00:23:43.680]  而那隻貓的平靜的歷史
[00:23:43.680 --> 00:23:45.440]  就被我打破了
[00:23:45.440 --> 00:23:49.560]  素來一獻完祭
[00:23:49.560 --> 00:23:51.520]  薩姆宇就到了
[00:23:53.040 --> 00:24:00.120]  歷史充滿這些所謂關鍵的先後
[00:24:00.120 --> 00:24:05.200]  薩姆宇一口氣就說了很多話
[00:24:05.200 --> 00:24:06.200]  薩姆宇說
[00:24:06.200 --> 00:24:08.640]  哎呀 你做了糊塗事了
[00:24:08.640 --> 00:24:11.560]  沒有遵守耶和華
[00:24:11.560 --> 00:24:14.720]  你神所吩咐你的命令
[00:24:14.720 --> 00:24:16.840]  若果遵守
[00:24:16.840 --> 00:24:22.040]  耶和華就在以色列人中建立你的王位
[00:24:22.040 --> 00:24:25.360]  建立你的王位就直到永遠
[00:24:25.360 --> 00:24:27.960]  哎呀 你遵守的話
[00:24:27.960 --> 00:24:30.760]  你就做一世皇帝了
[00:24:30.760 --> 00:24:33.080]  現在大件事了
[00:24:33.080 --> 00:24:34.960]  你的王位必不長久
[00:24:34.960 --> 00:24:38.760]  耶和華已經沉著一個合他心意的人
[00:24:38.760 --> 00:24:41.520]  立他做百姓的君
[00:24:41.520 --> 00:24:46.960]  因為你沒有遵守耶和華所吩咐你的
[00:24:46.960 --> 00:24:50.960]  很長的一番說話
[00:24:52.040 --> 00:24:54.120]  大家要留意看這些經文
[00:24:54.120 --> 00:24:55.800]  你自己都感覺得到的
[00:24:55.800 --> 00:24:59.720]  就是遵守耶和華所吩咐你的
[00:24:59.720 --> 00:25:04.080]  這個意念貫穿一番的說話
[00:25:04.080 --> 00:25:08.480]  就因為素來在壓力之下做不到
[00:25:08.480 --> 00:25:11.560]  他的王位就完結了
[00:25:11.560 --> 00:25:18.520]  司馬遷寫《史記》
[00:25:20.280 --> 00:25:23.120]  寫到西楚霸王漢語
[00:25:23.120 --> 00:25:28.320]  在他的漢語本紀這樣寫
[00:25:28.320 --> 00:25:34.680]  他被困在溝下
[00:25:34.680 --> 00:25:37.640]  在烏江自泊
[00:25:37.640 --> 00:25:42.920]  霸王在嘆息
[00:25:42.920 --> 00:25:44.280]  他說
[00:25:44.280 --> 00:25:49.200]  「此天之亡我,非戰之罪也」
[00:25:50.000 --> 00:25:53.960]  「哎呀!是天意亡我,不關我事」
[00:25:53.960 --> 00:26:01.560]  「我雄才大略,但天要亡我奈何」
[00:26:01.560 --> 00:26:04.840]  但是司馬遷寫《史記》
[00:26:04.840 --> 00:26:07.600]  當然他有他的史識
[00:26:07.600 --> 00:26:11.080]  他有他對歷史的一種判斷
[00:26:11.080 --> 00:26:15.000]  司馬遷最後是這樣評論他
[00:26:16.000 --> 00:26:25.480]  他說這個霸王「自經功佛,奮其師智,而不思古」
[00:26:25.480 --> 00:26:32.680]  他就是說這個霸王經常很驕傲地誇自己
[00:26:32.680 --> 00:26:35.320]  怎樣去攻打別人
[00:26:35.320 --> 00:26:37.880]  用自己的智慧
[00:26:37.880 --> 00:26:41.840]  又不效法那些聖賢古人
[00:26:43.280 --> 00:26:48.000]  「為霸王之業」這些是霸王的工業
[00:26:48.000 --> 00:26:51.160]  「欲以力徵經營天下」
[00:26:51.160 --> 00:26:54.960]  以他的力、武力去統合這個天下
[00:26:54.960 --> 00:27:01.480]  「五年,卒亡其國,生死東城」
[00:27:01.480 --> 00:27:08.040]  「尚不覺悟,而不自責過矣」
[00:27:08.040 --> 00:27:12.920]  他做了很多不妥當的事
[00:27:14.240 --> 00:27:15.800]  不仁不義的事
[00:27:15.800 --> 00:27:17.720]  經過了幾年
[00:27:17.720 --> 00:27:20.440]  現在已經亡了
[00:27:20.440 --> 00:27:23.640]  他還不覺悟,他還不自責
[00:27:23.640 --> 00:27:26.800]  他還說
[00:27:26.800 --> 00:27:31.200]  「天亡我,非用兵之罪也」
[00:27:31.200 --> 00:27:34.560]  司馬遷後面再加一句
[00:27:34.560 --> 00:27:36.840]  「豈不謀災」
[00:27:36.840 --> 00:27:41.280]  他這樣說真是大錯
[00:27:42.240 --> 00:27:43.520]  這位霸主
[00:27:43.520 --> 00:27:45.320]  按照司馬遷的說法
[00:27:45.320 --> 00:27:49.320]  「毫無得行,以力稱霸」
[00:27:49.320 --> 00:27:52.840]  「到死的時候,他都不識得覺悟」
[00:27:52.840 --> 00:27:55.520]  這個霸主還說
[00:27:55.520 --> 00:27:58.040]  「天亡我,非用兵之罪也」
[00:27:58.040 --> 00:28:00.240]  竟然死到臨頭
[00:28:00.240 --> 00:28:02.800]  他還推說這是天意弄人
[00:28:02.800 --> 00:28:05.600]  與他的行動無關
[00:28:05.600 --> 00:28:07.440]  司馬遷說
[00:28:07.440 --> 00:28:09.120]  他這個說法
[00:28:09.120 --> 00:28:11.360]  「豈不謀災」
[00:28:12.320 --> 00:28:13.040]  其實
[00:28:13.040 --> 00:28:15.640]  一切都是
[00:28:15.640 --> 00:28:18.840]  這個人自己作的孽
[00:28:18.840 --> 00:28:22.040]  離開了天意
[00:28:22.040 --> 00:28:24.520]  他就要承受惡果
[00:28:24.520 --> 00:28:27.520]  歷史的成敗
[00:28:27.520 --> 00:28:32.120]  在乎人是否遵行天意
[00:28:32.120 --> 00:28:36.520]  《札姆爾記》
[00:28:36.520 --> 00:28:40.400]  其實是一系列歷史書寫的一個環節
[00:28:41.680 --> 00:28:43.800]  這一系列的歷史書寫
[00:28:43.800 --> 00:28:46.400]  就是審視君王
[00:28:46.400 --> 00:28:50.880]  在歷史轉折的關頭的反應
[00:28:50.880 --> 00:28:53.120]  成敗得失
[00:28:53.120 --> 00:28:55.680]  就在乎一個君王
[00:28:55.680 --> 00:28:59.280]  是否遵守耶和華所吩咐的法度
[00:28:59.280 --> 00:29:01.960]  而這個法度的主旨
[00:29:01.960 --> 00:29:04.720]  就是敬神和愛人
[00:29:04.720 --> 00:29:07.440]  敬神的人
[00:29:07.440 --> 00:29:11.280]  就懂得約束和自限
[00:29:12.680 --> 00:29:14.200]  愛人的人
[00:29:14.200 --> 00:29:18.680]  就能夠將天意實現人間
[00:29:18.680 --> 00:29:20.920]  真正的王者
[00:29:20.920 --> 00:29:23.240]  就是甘心的僕人
[00:29:23.240 --> 00:29:25.800]  讓上天的人愛
[00:29:25.800 --> 00:29:27.800]  遍灑人間
[00:29:27.800 --> 00:29:30.600]  也都唯有這些王者
[00:29:30.600 --> 00:29:33.960]  能開萬世的太平
[00:29:33.960 --> 00:29:37.520]  對很多人來說
[00:29:37.520 --> 00:29:41.080]  我們身處的這個時刻
[00:29:41.880 --> 00:29:44.880]  就是歷史的一些關鍵的時刻
[00:29:44.880 --> 00:29:46.720]  但願
[00:29:46.720 --> 00:29:50.280]  人能夠從歷史裡面吸取教訓
[00:29:50.280 --> 00:29:52.560]  敬神愛人
[00:29:52.560 --> 00:29:56.480]  讓歷史能夠穩步前進
[00:29:56.480 --> 00:29:59.360]  願榮耀歸給上主
[00:29:59.360 --> 00:30:01.800]  也都願人間享和平
