
[00:00:00.000 --> 00:00:03.460]  好,我們在更加進入思想的時候
[00:14:58.420 --> 00:15:00.420]  就要稱頌耶和華
[00:15:00.420 --> 00:15:04.420]  因為祂將美地賜給我們
[00:15:04.420 --> 00:15:06.420]  所以我們要去感恩
[00:15:06.420 --> 00:15:08.420]  當然就這樣看整段經文
[00:15:08.420 --> 00:15:10.420]  我想很快就可以看到
[00:15:10.420 --> 00:15:12.420]  原來有紀念思想
[00:15:12.420 --> 00:15:14.420]  為什麼有紀念思想
[00:15:14.420 --> 00:15:16.420]  就是因為我們可以緊守遵行
[00:15:16.420 --> 00:15:18.420]  然後緊貼上帝、經歷恩典
[00:15:18.420 --> 00:15:19.420]  然後感恩
[00:15:19.420 --> 00:15:21.420]  如果以以色列民這群人的經歷來說
[00:15:21.420 --> 00:15:24.420]  他開頭記得四十年的經歷
[00:15:24.420 --> 00:15:26.420]  記得那個關係
[00:15:26.420 --> 00:15:28.420]  然後因為這樣應該推動我們
[00:15:28.420 --> 00:15:29.420]  要去遵行上帝的誡命
[00:15:29.420 --> 00:15:30.420]  然後緊貼上帝
[00:15:30.420 --> 00:15:31.420]  因為上帝是帶領上帝
[00:15:31.420 --> 00:15:32.420]  是那個保守者
[00:15:32.420 --> 00:15:34.420]  然後我們就可以經歷恩典
[00:15:34.420 --> 00:15:36.420]  上帝賜給我們美地
[00:15:36.420 --> 00:15:37.420]  然後吃得飽足
[00:15:37.420 --> 00:15:38.420]  感恩
[00:15:38.420 --> 00:15:40.420]  但是是不是就這樣停在那裡呢?
[00:15:40.420 --> 00:15:43.420]  是不是我們享受完
[00:15:43.420 --> 00:15:44.420]  去到那個美地之後
[00:15:44.420 --> 00:15:46.420]  吃得飽足就完呢?
[00:15:46.420 --> 00:15:49.420]  值得留意的地方
[00:15:49.420 --> 00:15:51.420]  不是只是停在那裡
[00:15:51.420 --> 00:15:53.420]  因為如果我們只是停在
[00:15:53.420 --> 00:15:55.420]  吃得飽足就完的話
[00:15:55.420 --> 00:15:57.420]  很危險的地方就是
[00:15:57.420 --> 00:16:00.420]  很危險的
[00:16:00.420 --> 00:16:03.420]  很容易會忘記耶和華
[00:16:03.420 --> 00:16:04.420]  所以我們說的是要紀念
[00:16:04.420 --> 00:16:05.420]  為什麼要紀念呢?
[00:16:05.420 --> 00:16:07.420]  我們就要回頭去看
[00:16:07.420 --> 00:16:11.420]  二至四節的這段經文
[00:16:11.420 --> 00:16:14.420]  為什麼我會選擇紀念思想
[00:16:14.420 --> 00:16:17.420]  作為今天的主題呢?
[00:16:17.420 --> 00:16:19.420]  是因為在這段經文當中
[00:16:19.420 --> 00:16:20.420]  其實對我來說
[00:16:20.420 --> 00:16:24.420]  我覺得有時候很難理解
[00:16:24.420 --> 00:16:27.420]  它叫你這樣去想
[00:16:27.420 --> 00:16:29.420]  但其實不是一件容易的事
[00:16:29.420 --> 00:16:32.420]  不過為什麼要這樣去想呢?
[00:16:32.420 --> 00:16:35.420]  為什麼說苦練你
[00:16:35.420 --> 00:16:36.420]  試驗你
[00:16:36.420 --> 00:16:37.420]  要知道你心內如何
[00:16:37.420 --> 00:16:38.420]  行守你的誡命
[00:16:38.420 --> 00:16:39.420]  不幸之後要你知道
[00:16:39.420 --> 00:16:40.420]  就是人我著不得
[00:16:40.420 --> 00:16:41.420]  不是探究聖物
[00:16:41.420 --> 00:16:43.420]  凌是靠耶和華口裡
[00:16:43.420 --> 00:16:45.420]  所出的一切話
[00:16:45.420 --> 00:16:47.420]  為什麼要用四十年
[00:16:47.420 --> 00:16:50.420]  去教這件事呢?
[00:16:50.420 --> 00:16:52.420]  不是因為為了我們四十年
[00:16:52.420 --> 00:16:55.420]  經歷完知道了就完
[00:16:55.420 --> 00:16:56.420]  是因為在之後的生命當中
[00:16:56.420 --> 00:17:00.420]  仍然要記得這件事
[00:17:00.420 --> 00:17:01.420]  等同於什麼呢?
[00:17:01.420 --> 00:17:03.420]  譬如說我們上一年班的時候
[00:17:03.420 --> 00:17:05.420]  可能學了一些知識
[00:17:05.420 --> 00:17:06.420]  不代表只是停留在那裡
[00:17:06.420 --> 00:17:08.420]  因為這些知識會帶去二年班
[00:17:08.420 --> 00:17:11.420]  繼續去用的
[00:17:11.420 --> 00:17:13.420]  而當進入那個尾地
[00:17:13.420 --> 00:17:14.420]  其實不是停了
[00:17:14.420 --> 00:17:17.420]  是應該繼續去遵守而去用的
[00:17:17.420 --> 00:17:20.420]  所以應該是一個循環
[00:17:20.420 --> 00:17:22.420]  如果不是的話
[00:17:22.420 --> 00:17:24.420]  我們說吃得飽足的話
[00:17:24.420 --> 00:17:25.420]  我們就很容易停了
[00:17:25.420 --> 00:17:27.420]  好像在之後的經文
[00:17:27.420 --> 00:17:28.420]  十一至十四節就說
[00:17:28.420 --> 00:17:29.420]  你要謹慎免得忘記
[00:17:29.420 --> 00:17:30.420]  耶和華你的神
[00:17:30.420 --> 00:17:31.420]  不守他的誡命
[00:17:31.420 --> 00:17:32.420]  典章律例
[00:17:32.420 --> 00:17:33.420]  就是我今天所吩咐你的
[00:17:33.420 --> 00:17:34.420]  恐怕你吃得飽足
[00:17:34.420 --> 00:17:36.420]  建造美好的房屋居住
[00:17:36.420 --> 00:17:37.420]  你的牛羊家多
[00:17:37.420 --> 00:17:38.420]  你的金銀增添
[00:17:38.420 --> 00:17:40.420]  並你所有的都傳到家增
[00:17:40.420 --> 00:17:42.420]  你就心高氣傲
[00:17:42.420 --> 00:17:43.420]  忘記耶和華你的神
[00:17:43.420 --> 00:17:46.420]  就是將你從埃及的圍爐之家
[00:17:46.420 --> 00:17:51.420]  凌出來的
[00:17:51.420 --> 00:17:52.420]  提醒的是
[00:17:52.420 --> 00:17:53.420]  當我們得著那個恩典
[00:17:53.420 --> 00:17:54.420]  感恩了一次
[00:17:54.420 --> 00:17:56.420]  就不是停在那裏
[00:17:56.420 --> 00:17:59.420]  那問題
[00:17:59.420 --> 00:18:00.420]  回到剛才那個表
[00:18:00.420 --> 00:18:04.420]  我們應該怎樣去理解這件事呢?
[00:18:04.420 --> 00:18:11.420]  接下來是甚麼呢?
[00:18:11.420 --> 00:18:13.420]  當我思想不斷去想的時候
[00:18:13.420 --> 00:18:15.420]  我發覺就是一個循環
[00:18:15.420 --> 00:18:17.420]  接下來是應該
[00:18:17.420 --> 00:18:18.420]  紀念思想
[00:18:18.420 --> 00:18:20.420]  我吃得飽足
[00:18:20.420 --> 00:18:22.420]  不是說以前那些不記得
[00:18:22.420 --> 00:18:25.420]  但當我得著一個新的恩典的時候
[00:18:25.420 --> 00:18:26.420]  我繼續思想這些恩典
[00:18:26.420 --> 00:18:28.420]  而去繼續
[00:18:28.420 --> 00:18:30.420]  為甚麼要這樣做呢?
[00:18:30.420 --> 00:18:32.420]  試想想
[00:18:32.420 --> 00:18:33.420]  如果四十年之後
[00:18:33.420 --> 00:18:34.420]  只是紀念那四十年
[00:18:34.420 --> 00:18:35.420]  那麼往後的日子
[00:18:35.420 --> 00:18:37.420]  是否只是不斷地去想以前呢?
[00:18:37.420 --> 00:18:39.420]  不可以的
[00:18:39.420 --> 00:18:41.420]  如果我們只是不斷地想當年
[00:18:41.420 --> 00:18:42.420]  很多時候
[00:18:42.420 --> 00:18:45.420]  其實我們不滿足現在有的東西
[00:18:45.420 --> 00:18:48.420]  我們不懂得感恩
[00:18:48.420 --> 00:18:49.420]  對我來說
[00:18:49.420 --> 00:18:51.420]  要不停地感恩
[00:18:51.420 --> 00:18:56.420]  是要不停地有新的理由
[00:18:56.420 --> 00:18:59.420]  但問題是怎樣有新的理由呢?
[00:18:59.420 --> 00:19:01.420]  當你紀念思想完以前的事
[00:19:01.420 --> 00:19:03.420]  謹守進行完上帝的吩咐
[00:19:03.420 --> 00:19:04.420]  然後緊貼神的時候
[00:19:04.420 --> 00:19:05.420]  你沒有經歷恩典
[00:19:05.420 --> 00:19:07.420]  你就感恩
[00:19:07.420 --> 00:19:08.420]  你沒有新的恩典
[00:19:08.420 --> 00:19:10.420]  你就去感恩
[00:19:10.420 --> 00:19:12.420]  感恩mode on
[00:19:12.420 --> 00:19:16.420]  不是只是一次感恩就完結
[00:19:16.420 --> 00:19:20.420]  而是不斷地不停地感恩
[00:19:20.420 --> 00:19:21.420]  所以對我來說
[00:19:21.420 --> 00:19:22.420]  當我見到這件事的時候
[00:19:22.420 --> 00:19:24.420]  我發覺原來是很重要的
[00:19:24.420 --> 00:19:29.420]  不是只是說我吃飽了就完結
[00:19:29.420 --> 00:19:31.420]  但當我經歷完新的恩典的時候
[00:19:31.420 --> 00:19:35.420]  我可以放在感恩的清單上
[00:19:35.420 --> 00:19:38.420]  讓我紀念上帝在我生命當中的作為
[00:19:38.420 --> 00:19:42.420]  思想到原來上帝就是我的天父
[00:19:42.420 --> 00:19:47.420]  然後不斷地推動我去謹守進行上帝的吩咐
[00:19:47.420 --> 00:19:54.420]  從而我可以貼著上帝去經歷上帝的恩典
[00:19:54.420 --> 00:19:59.420]  很多時候我們失去那個感恩
[00:19:59.420 --> 00:20:05.420]  不是因為我們沒有那個恩典
[00:20:05.420 --> 00:20:08.420]  反而是因為我們沒有跟著上帝去行
[00:20:08.420 --> 00:20:12.420]  沒有跟著上帝去走那條路
[00:20:12.420 --> 00:20:15.420]  因而我們就失去了那個經歷
[00:20:15.420 --> 00:20:17.420]  而我們不知道要對什麼去感恩
[00:20:17.420 --> 00:20:20.420]  所以今天我很想邀請大家做的一件事
[00:20:20.420 --> 00:20:22.420]  就是我們不如嘗試跟隨上帝
[00:20:22.420 --> 00:20:26.420]  去經歷上帝給我們的恩典
[00:20:26.420 --> 00:20:27.420]  或者可能今天未必有的
[00:20:27.420 --> 00:20:31.420]  我們由最初的那個恩典開始看
[00:20:31.420 --> 00:20:35.420]  主耶穌怎樣去救助你和我呢?
[00:20:35.420 --> 00:20:39.420]  主耶穌怎樣去幫助我們呢?
[00:20:39.420 --> 00:20:43.420]  那個恩典的救恩應該是令我們明白
[00:20:43.420 --> 00:20:45.420]  上帝有一個恩典
[00:20:45.420 --> 00:20:49.420]  我們就紀念思想
[00:20:49.420 --> 00:20:52.420]  主就是帶我去那個美地的主
[00:20:52.420 --> 00:20:56.420]  我就謹守進行祂的吩咐
[00:20:56.420 --> 00:20:59.420]  然後慢慢經歷祂的恩典
[00:20:59.420 --> 00:21:02.420]  不斷地經歷新的恩典
[00:21:02.420 --> 00:21:08.420]  才會令到我們不停地去感恩
[00:21:08.420 --> 00:21:10.420]  讓我們祈禱
[00:21:10.420 --> 00:21:13.420]  親愛的天父感謝祢
[00:21:13.420 --> 00:21:15.420]  祢是我們的天父
[00:21:15.420 --> 00:21:19.420]  祢好好的帶領我們
[00:21:19.420 --> 00:21:22.420]  去保守我們
[00:21:22.420 --> 00:21:26.420]  去引領我們
[00:21:26.420 --> 00:21:30.420]  祢的旨意是美好的
[00:21:30.420 --> 00:21:34.420]  祢的旨意是奇妙的
[00:21:34.420 --> 00:21:35.420]  祢都有豐盛的恩典
[00:21:35.420 --> 00:21:42.420]  讓我們可以不停地去經歷
[00:21:42.420 --> 00:21:44.420]  讓我們一直以來不斷地遠離祢
[00:21:44.420 --> 00:21:48.420]  主耶穌宣我們
[00:21:48.420 --> 00:21:55.420]  幫助我們能夠再一次回到祢的身邊
[00:21:55.420 --> 00:21:59.420]  今天我們想回想上帝天父
[00:21:59.420 --> 00:22:02.420]  在我們生命當中所做的作為
[00:22:02.420 --> 00:22:05.420]  我們見到很多的恩典
[00:22:05.420 --> 00:22:07.420]  我們再次思想到
[00:22:07.420 --> 00:22:09.420]  主是我們的主
[00:22:09.420 --> 00:22:11.420]  天父是我們的父親
[00:22:11.420 --> 00:22:15.420]  不斷地帶領我們
[00:22:15.420 --> 00:22:19.420]  這一切願能夠成為我們的動力
[00:22:19.420 --> 00:22:21.420]  去謹守進行主祢的教導
[00:22:21.420 --> 00:22:23.420]  主祢的吩咐
[00:22:23.420 --> 00:22:25.420]  讓我們能夠緊貼祢
[00:22:25.420 --> 00:22:29.420]  讓我們在祢的道路當中
[00:22:29.420 --> 00:22:33.420]  能夠經歷更多祢所預備的恩典
[00:22:33.420 --> 00:22:39.420]  以致我們可以不停地向主稱頌感恩
[00:22:39.420 --> 00:22:44.420]  主啊,我們很希望我們有一個不停感恩的生命
[00:22:44.420 --> 00:22:46.420]  就求主能夠幫助我們每一位
[00:22:46.420 --> 00:22:48.420]  賜福我們每一個
[00:22:48.420 --> 00:22:51.420]  帶領我們每一個
[00:22:51.420 --> 00:22:53.420]  再次向祢感恩
[00:22:53.420 --> 00:22:55.420]  我們能夠有思想懷疑的時間
[00:22:55.420 --> 00:22:58.420]  就願主能夠賜福我們,帶領我們
[00:22:58.420 --> 00:23:01.420]  繼續帶領我們的生命
[00:23:01.420 --> 00:23:04.420]  任我們不斷地向祢感恩
[00:23:04.420 --> 00:23:07.420]  感謝祢奉著耶穌的聖名祈求
[00:23:07.420 --> 00:23:09.420]  Amen
