
[00:00:00.000 --> 00:00:02.200]  福音本是神的大能
[00:20:50.580 --> 00:20:54.380]  但是有150人是被拉去派出所
[00:20:54.380 --> 00:20:56.820]  長時間的去被審訊
[00:20:56.820 --> 00:20:58.740]  其中有孕婦
[00:20:58.740 --> 00:20:59.980]  有小朋友
[00:20:59.980 --> 00:21:02.020]  有老人家
[00:21:02.020 --> 00:21:03.780]  也有700人
[00:21:03.780 --> 00:21:06.060]  他們是被保安
[00:21:06.060 --> 00:21:09.900]  經常去跟蹤和去威脅著
[00:21:09.900 --> 00:21:11.940]  他們控他們什麼罪呢
[00:21:11.940 --> 00:21:13.780]  非法經營
[00:21:13.780 --> 00:21:15.700]  挑釁滋事
[00:21:15.700 --> 00:21:18.220]  和要社區檢查
[00:21:18.220 --> 00:21:20.420]  甚至當時的主任牧師
[00:21:20.420 --> 00:21:25.660]  也是被控以煽動顛覆國家政權罪
[00:21:25.660 --> 00:21:27.740]  成都不是很遠的事來的
[00:21:27.740 --> 00:21:30.580]  弟兄姊妹
[00:21:30.580 --> 00:21:33.020]  所以面對當權的社會制度
[00:21:33.020 --> 00:21:35.140]  和主流思想的挑戰
[00:21:35.140 --> 00:21:37.460]  教會怎麼回應呢
[00:21:37.460 --> 00:21:40.380]  其實如果我們只是看人的作為
[00:21:40.380 --> 00:21:41.940]  一定是會害怕的
[00:21:41.940 --> 00:21:43.500]  一定是會想逃跑的
[00:21:43.500 --> 00:21:45.220]  也會擔心的
[00:21:45.220 --> 00:21:47.940]  但是以下當我們看見彼得
[00:21:47.940 --> 00:21:51.700]  在猶太的公會面前見證的時候
[00:21:51.700 --> 00:21:53.300]  我們看見一件事就是
[00:21:53.300 --> 00:21:55.300]  竟然有一個普通的漁夫
[00:21:55.300 --> 00:21:59.980]  都可以在這些權貴面前勇敢的作見證
[00:21:59.980 --> 00:22:02.220]  不是因為他為自己作見證
[00:22:02.220 --> 00:22:05.220]  是因為福音本身是神的大能
[00:22:05.220 --> 00:22:08.140]  不是人的作為可以去打倒
[00:22:08.140 --> 00:22:12.740]  我們一起看第8至12節
[00:22:12.740 --> 00:22:14.700]  有人經常都會說
[00:22:14.700 --> 00:22:16.580]  啊 還沒讀
[00:22:16.580 --> 00:22:21.180]  我們經常都會說危機其實是一個契機
[00:22:21.180 --> 00:22:26.260]  彼得約翰被迫在公會裏面受審
[00:22:26.260 --> 00:22:31.380]  前面 你想想看前面的那幅圖
[00:22:31.380 --> 00:22:35.780]  是71對敵視的眼睛對著他們
[00:22:35.780 --> 00:22:40.900]  如果對著你 你會有什麼感受?
[00:22:40.900 --> 00:22:44.740]  會不會想找個洞鑽呢?
[00:22:44.740 --> 00:22:47.660]  他面前的是對著一群
[00:22:47.660 --> 00:22:49.260]  以色列民族裏面
[00:22:49.260 --> 00:22:54.020]  最有影響力的宗教領袖
[00:22:54.020 --> 00:22:56.500]  他向這一群人的申辯
[00:22:56.500 --> 00:23:01.140]  同時間也是向著整個的以色列國去申辯
[00:23:01.140 --> 00:23:03.700]  他不是為自己去申辯
[00:23:03.700 --> 00:23:06.540]  而是為耶穌基督去申辯
[00:23:06.540 --> 00:23:11.260]  有四件事我們看第8至12節裏面
[00:23:11.260 --> 00:23:15.940]  我們看到如何去證明福音本是神的大能
[00:23:15.940 --> 00:23:17.300]  我們首先看第8節
[00:23:17.300 --> 00:23:19.220]  請弟兄姊妹幫我讀
[00:23:19.220 --> 00:23:27.380]  讀到這裏
[00:23:27.380 --> 00:23:31.980]  第一件事我們看到是聖靈的見證
[00:23:31.980 --> 00:23:36.900]  路加描述那時彼得是被聖靈充滿
[00:23:36.900 --> 00:23:40.260]  被聖靈充滿的意思是被聖靈管理
[00:23:40.260 --> 00:23:43.420]  靠聖靈去得能力
[00:23:43.420 --> 00:23:47.340]  當時彼得的思想、情感和意志
[00:23:47.340 --> 00:23:50.060]  都是降伏在聖靈的引導下
[00:23:50.060 --> 00:23:53.340]  祂所說出來的不是祂自己的說話
[00:23:53.340 --> 00:23:56.180]  而是神的說話
[00:23:56.180 --> 00:23:59.660]  耶穌基督也曾經這樣應許過祂的門徒
[00:23:59.660 --> 00:24:03.020]  祂說當你面對公會逼迫的時候
[00:24:03.020 --> 00:24:05.300]  你不用擔心要說些甚麼
[00:24:05.300 --> 00:24:08.100]  下一章,麻煩你
[00:24:08.100 --> 00:24:10.300]  再下一章
[00:24:10.300 --> 00:24:12.540]  請弟兄姊妹幫我讀
[00:24:12.540 --> 00:24:15.500]  路加分21章12至15節
[00:24:29.660 --> 00:24:53.180]  耶穌基督也應許給門徒
[00:24:53.180 --> 00:24:57.860]  祂知道他們將來會被帶到君王統治者的面前
[00:24:57.860 --> 00:24:59.900]  但祂說你不用擔心
[00:24:59.900 --> 00:25:03.340]  因為我一定會賜你口才和智慧
[00:25:03.340 --> 00:25:07.740]  是你們一切敵人敵不住、搏不倒的
[00:25:07.740 --> 00:25:09.460]  我們稍後會看看
[00:25:09.460 --> 00:25:11.540]  當彼得申辯完之後
[00:25:11.540 --> 00:25:16.260]  事實上那些長老、那些祭司
[00:25:16.260 --> 00:25:19.220]  是搏不倒他們的
[00:25:19.220 --> 00:25:22.460]  原來當我們為主作見證的時候
[00:25:22.460 --> 00:25:25.660]  同時是聖靈在作見證
[00:25:25.660 --> 00:25:29.100]  今天神使用我們去擴展祂的國度
[00:25:29.100 --> 00:25:31.020]  聖靈是那個發言人
[00:25:31.020 --> 00:25:33.060]  我們只是那個出口
[00:25:33.060 --> 00:25:36.060]  聖靈會教我們何時去說
[00:25:36.060 --> 00:25:37.260]  說些甚麼
[00:25:37.260 --> 00:25:38.780]  在甚麼場合說
[00:25:38.780 --> 00:25:40.460]  和怎樣說
[00:25:40.460 --> 00:25:42.420]  弟兄姊妹你有沒有經歷過
[00:25:42.420 --> 00:25:46.340]  被聖靈充滿之下作見證呢?
[00:25:46.340 --> 00:25:48.140]  我相信大家有很多
[00:25:48.140 --> 00:25:49.260]  我舉一個例子
[00:25:49.260 --> 00:25:52.980]  有一次我和一位姊妹去探望一位老人家
[00:25:52.980 --> 00:25:56.740]  那位老人家都是很聰明、很精神
[00:25:56.740 --> 00:26:00.540]  而且他一向年輕的時候
[00:26:00.540 --> 00:26:03.460]  都是靠自己一手一腳把子女養大
[00:26:03.460 --> 00:26:05.860]  現在也是在享清福
[00:26:05.860 --> 00:26:07.740]  就這樣看來
[00:26:07.740 --> 00:26:08.820]  其實他沒有甚麼需要
[00:26:08.820 --> 00:26:10.300]  他身體又很好
[00:26:10.300 --> 00:26:12.020]  衣食無憂
[00:26:12.020 --> 00:26:13.460]  我去探望他之前
[00:26:13.460 --> 00:26:15.820]  我要和他傳福音
[00:26:15.820 --> 00:26:20.220]  我就不斷禱告神教我怎樣打開話題
[00:26:20.220 --> 00:26:23.060]  其實去到坐下來的時候都沒有想法
[00:26:23.060 --> 00:26:24.460]  不知道怎樣說
[00:26:24.460 --> 00:26:26.460]  只是聊天
[00:26:26.460 --> 00:26:27.900]  突然間
[00:26:27.900 --> 00:26:29.300]  聊著聊著
[00:26:29.300 --> 00:26:31.300]  聖靈就提醒我
[00:26:31.300 --> 00:26:32.300]  咦
[00:26:32.300 --> 00:26:35.700]  可以和他分享一下田家炳的見證
[00:26:35.700 --> 00:26:39.660]  因為當時田家炳剛剛安息主懷
[00:26:39.660 --> 00:26:41.340]  我就和他提起
[00:26:41.340 --> 00:26:42.100]  咦
[00:26:42.100 --> 00:26:44.980]  伯母你認不認識田家炳這個人
[00:26:44.980 --> 00:26:46.380]  他說認識認識
[00:26:46.380 --> 00:26:48.220]  知道他做甚麼做甚麼
[00:26:48.220 --> 00:26:50.340]  於是他就很有興趣
[00:26:50.340 --> 00:26:53.820]  和我一路討論田家炳這個人
[00:26:53.820 --> 00:26:55.100]  我就和他分享
[00:26:55.100 --> 00:26:59.100]  田家炳年老的時候才信主
[00:26:59.100 --> 00:27:02.900]  我就和他分享田家炳先生的見證
[00:27:02.900 --> 00:27:06.460]  那次我真的體會到不是我講
[00:27:06.460 --> 00:27:09.460]  是聖靈告訴我講甚麼
[00:27:09.460 --> 00:27:15.460]  去和這個婆婆分享神的福音
[00:27:15.460 --> 00:27:17.140]  第二件事我們看到
[00:27:17.140 --> 00:27:19.140]  福音本身是神的大能
[00:27:19.140 --> 00:27:20.820]  是在第九節
[00:27:20.820 --> 00:27:22.820]  就是生命的見證
[00:27:22.820 --> 00:27:25.020]  我請弟兄姊妹幫我再讀一次
[00:27:25.020 --> 00:27:27.020]  第九節
[00:27:27.020 --> 00:27:41.260]  我們知道由始至終
[00:27:41.260 --> 00:27:43.980]  引起哄動的都是因為
[00:27:43.980 --> 00:27:47.420]  生來是「瘸腿的人得醫治」
[00:27:47.420 --> 00:27:49.100]  是一個真實的經歷
[00:27:49.100 --> 00:27:51.100]  沒有人可以否認
[00:27:51.100 --> 00:27:52.380]  但是有幾個字
[00:27:52.380 --> 00:27:55.220]  我想大家留意彼得的說話
[00:27:55.220 --> 00:27:57.540]  第一個字是「查問」
[00:27:57.540 --> 00:28:01.660]  「查問」是表達一個很不友善的動詞
[00:28:01.660 --> 00:28:03.420]  他是在說
[00:28:03.420 --> 00:28:05.860]  因為做了一些不合法的事
[00:28:05.860 --> 00:28:07.980]  所以要被查問
[00:28:07.980 --> 00:28:09.020]  但是另一個字
[00:28:09.020 --> 00:28:10.300]  大家也要留意
[00:28:10.300 --> 00:28:11.540]  「善事」
[00:28:11.540 --> 00:28:14.220]  剛才我說過猶太人
[00:28:14.220 --> 00:28:15.860]  他們覺得三件事
[00:28:15.860 --> 00:28:18.860]  是在表達他是虔誠的猶太教徒
[00:28:18.860 --> 00:28:21.180]  其中一件就是「善事」
[00:28:21.180 --> 00:28:22.860]  所以好像很矛盾
[00:28:22.860 --> 00:28:24.460]  彼得的意思就是說
[00:28:24.460 --> 00:28:28.580]  你們現在竟然為眾人以為美的一件事
[00:28:28.580 --> 00:28:32.260]  而去放我在公會裏審訊我
[00:28:32.260 --> 00:28:34.540]  真是好笑
[00:28:34.540 --> 00:28:36.260]  還有最後那個字
[00:28:36.260 --> 00:28:37.660]  「傳喻」那個字
[00:28:37.660 --> 00:28:40.300]  在原文是「救恩」那個字
[00:28:40.300 --> 00:28:41.580]  「拯救」那個字
[00:28:41.580 --> 00:28:42.780]  「得救」那個字
[00:28:42.780 --> 00:28:45.020]  和第十二節那個「得救」的字
[00:28:45.020 --> 00:28:48.460]  在原文是同一個字
[00:28:48.460 --> 00:28:49.460]  意思就是說
[00:28:49.460 --> 00:28:50.980]  彼得告訴你
[00:28:50.980 --> 00:28:55.620]  耶穌基督今天拯救了這個瘸腿的人
[00:28:55.620 --> 00:28:58.460]  釋放了祂身上的綑綁
[00:28:58.460 --> 00:29:00.940]  在祂身上所發生的神蹟
[00:29:00.940 --> 00:29:04.340]  其實是指向一個更加完全的救恩
[00:29:04.340 --> 00:29:06.180]  就是祂的靈魂得救
[00:29:06.180 --> 00:29:07.380]  聚得赦免
[00:29:07.380 --> 00:29:08.700]  得享永生
[00:29:08.700 --> 00:29:12.220]  永遠與神享受永遠的關係
[00:29:12.220 --> 00:29:16.820]  耶穌基督的福音是帶來我們從罪裏得釋放
[00:29:16.820 --> 00:29:19.140]  不單止是身體得釋放
[00:29:19.140 --> 00:29:22.620]  是身心舍靈的釋放
[00:29:22.620 --> 00:29:23.820]  身是身體
[00:29:23.820 --> 00:29:26.020]  心是心靈情緒
[00:29:26.020 --> 00:29:28.700]  舍是人際關係
[00:29:28.700 --> 00:29:30.780]  靈是我們的靈魂
[00:29:30.780 --> 00:29:33.220]  今天在我們每一個人的身上
[00:29:33.220 --> 00:29:35.140]  其實都有神蹟發生
[00:29:35.140 --> 00:29:37.500]  我們不一定是病得醫治
[00:29:37.500 --> 00:29:41.540]  但是神都在我們的生命裏面帶來了改變
[00:29:41.540 --> 00:29:44.660]  是身心舍靈的改變
[00:29:44.660 --> 00:29:48.180]  這個本身是彰顯著福音的大能
[00:29:48.180 --> 00:29:50.260]  今天我們不一定要看到
[00:29:50.260 --> 00:29:52.580]  什麼長短腳得醫治
[00:29:52.580 --> 00:29:55.100]  盲人眼睛得開
[00:29:55.100 --> 00:29:56.820]  如果是的話我們就看到
[00:29:56.820 --> 00:30:01.100]  牧師也不同了
[00:30:01.100 --> 00:30:03.660]  但是我們每個人都有生命的見證
[00:30:03.660 --> 00:30:05.540]  可以與別人分享
[00:30:05.540 --> 00:30:08.100]  耶穌基督怎樣拯救了我的生命
[00:30:08.100 --> 00:30:12.500]  讓我身心舍靈得到改變呢?
[00:30:12.500 --> 00:30:14.300]  就好像上個星期日
[00:30:14.300 --> 00:30:16.940]  左淑欣姐妹跟我們分享
[00:30:16.940 --> 00:30:19.660]  她不是說身體得醫治的問題
[00:30:19.660 --> 00:30:23.020]  她是說她以前是靠自己的伎倆
[00:30:23.020 --> 00:30:24.180]  讀心術
[00:30:24.180 --> 00:30:27.740]  怎樣來贏得人際關係
[00:30:27.740 --> 00:30:30.540]  在商界裏面做了個女強人
[00:30:30.540 --> 00:30:32.300]  但是她聽了福音
[00:30:32.300 --> 00:30:33.980]  她信了耶穌之後
[00:30:33.980 --> 00:30:35.260]  她生命改變
[00:30:35.260 --> 00:30:37.500]  她不再用偽善的方法
[00:30:37.500 --> 00:30:40.020]  她不再用這些伎倆
[00:30:40.020 --> 00:30:41.980]  她看到聖經裏面說
[00:30:41.980 --> 00:30:45.100]  「是就說是,不是就說不是」
[00:30:45.100 --> 00:30:46.820]  她要做一個誠實的人
[00:30:46.820 --> 00:30:50.100]  反而用她這個誠信的品格
[00:30:50.100 --> 00:30:53.420]  來贏得別人的信任
[00:30:53.420 --> 00:30:54.220]  弟兄姊妹
[00:30:54.220 --> 00:30:57.540]  今天我們用我們的生命見證
[00:30:57.540 --> 00:31:02.100]  是彰顯著福音本身是神的大能
[00:31:02.100 --> 00:31:02.980]  第三件事
[00:31:02.980 --> 00:31:06.500]  我們看到福音本身是神的大能是第十節
[00:31:06.500 --> 00:31:08.740]  我請姐妹幫我讀第十節
[00:31:08.740 --> 00:31:28.620]  彼得說到這裏
[00:31:28.620 --> 00:31:32.020]  他不可以不說福音的中心
[00:31:32.020 --> 00:31:35.460]  福音的中心就是耶穌基督
[00:31:35.460 --> 00:31:38.260]  是耶穌基督叫這個瘸腿的人
[00:31:38.260 --> 00:31:40.260]  得醫治得拯救
[00:31:40.260 --> 00:31:44.380]  他說到耶穌基督是舊約所應許的尼塞亞
[00:31:44.380 --> 00:31:46.900]  基督就是尼塞亞的意思
[00:31:46.900 --> 00:31:49.380]  而他說到這位耶穌基督
[00:31:49.380 --> 00:31:52.500]  是你們前面這班宗教領袖
[00:31:52.500 --> 00:31:55.820]  將他釘在十字架上
[00:31:55.820 --> 00:31:58.540]  他這句話是很冒犯性的
[00:31:58.540 --> 00:32:02.700]  直斥他們的心 說他們的罪
[00:32:02.700 --> 00:32:05.820]  然後這位被釘死的耶穌基督
[00:32:05.820 --> 00:32:09.500]  上帝今天已經使他從死人中復活
[00:32:09.500 --> 00:32:11.900]  證明他是那位基督
[00:32:11.900 --> 00:32:14.220]  那位尼塞亞
[00:32:14.220 --> 00:32:16.740]  信他的人就得醫治
[00:32:16.740 --> 00:32:19.900]  彼得的福音內容是清楚不過
[00:32:19.900 --> 00:32:22.660]  福音的內容中心不是神蹟
[00:32:22.660 --> 00:32:24.380]  福音的內容的中心
[00:32:24.380 --> 00:32:27.460]  是耶穌的身份和耶穌的工作
[00:32:27.460 --> 00:32:28.900]  耶穌是誰
[00:32:28.900 --> 00:32:31.700]  和祂曾經為我們做過什麼
[00:32:31.700 --> 00:32:36.620]  今天神蹟見證是福音大臨的外在章顯
[00:32:36.620 --> 00:32:40.460]  但永遠不能代替福音的內容本身
[00:32:40.460 --> 00:32:43.860]  是耶穌基督
[00:32:43.860 --> 00:32:46.980]  不知道大家有沒有去過一些報道會
[00:32:46.980 --> 00:32:52.500]  去聽報道會
[00:32:52.500 --> 00:33:01.700]  他可能會講很多見證 甚至有醫治神蹟
[00:33:01.700 --> 00:33:04.580]  但可能從頭到尾都聽不到
[00:33:04.580 --> 00:33:07.660]  耶穌為我們的罪死在十字架上
[00:33:07.660 --> 00:33:10.540]  從死裡復活的信息
[00:33:10.540 --> 00:33:12.860]  然後就呼召人信
[00:33:12.860 --> 00:33:16.340]  又沒有說要我們認罪悔改
[00:33:16.340 --> 00:33:21.100]  嚴格來說 福音是未被傳開的
[00:33:21.100 --> 00:33:23.980]  只是有見證是不行的
[00:33:23.980 --> 00:33:27.660]  我們一定要將人的信心對象
[00:33:27.660 --> 00:33:31.340]  耶穌基督的工作 祂的身份
[00:33:31.340 --> 00:33:33.380]  一定要展述一次
[00:33:33.380 --> 00:33:38.020]  才叫做是正正式式將福音講一次
[00:33:38.020 --> 00:33:41.620]  今天我們不要怕冒犯了其他人
[00:33:41.620 --> 00:33:43.700]  說多元主義
[00:33:43.700 --> 00:33:47.060]  人人都要互相尊重我們的信仰
[00:33:47.060 --> 00:33:51.060]  不要提耶穌基督了
[00:33:51.060 --> 00:33:53.740]  因為十字架的道理
[00:33:53.740 --> 00:33:56.180]  在滅亡的人是如絕的
[00:33:56.180 --> 00:33:58.780]  但在得救的人是神的大能
[00:33:58.780 --> 00:34:00.100]  如果是神的大能
[00:34:00.100 --> 00:34:05.100]  為什麼我們要怕去分享呢?
[00:34:05.100 --> 00:34:06.540]  第四件事實
[00:34:06.540 --> 00:34:09.700]  彰顯福音是本是神的大能
[00:34:09.700 --> 00:34:11.140]  是第十一節
[00:34:11.140 --> 00:34:13.380]  是神的說話的見證
[00:34:13.380 --> 00:34:16.380]  請弟兄幫我讀 第十一節
[00:34:21.340 --> 00:34:25.340]  以聖義來講 所謂的頭塊石頭
[00:34:25.340 --> 00:34:30.260]  猶太人很清楚知道彼得所說的這一節聖經
[00:34:30.260 --> 00:34:34.220]  是引自詩篇118 二十二節
[00:34:34.220 --> 00:34:36.420]  你們將人所雕起的石頭
[00:34:36.420 --> 00:34:39.140]  已成了防國的頭塊石頭
[00:34:39.140 --> 00:34:41.340]  這一節經文的上下文
[00:34:41.340 --> 00:34:44.940]  原本是說一個以色列的君王
[00:34:44.940 --> 00:34:48.420]  被他自己的國民和敵人小看
[00:34:48.420 --> 00:34:53.020]  認為他在這場戰爭中一定打不贏
[00:34:53.020 --> 00:34:57.180]  但是他靠著耶華的幫助竟然得勝
[00:34:57.180 --> 00:35:01.100]  於是將他的羞辱雕起了
[00:35:01.100 --> 00:35:03.780]  放離開了
[00:35:03.780 --> 00:35:06.980]  神將他高舉
[00:35:06.980 --> 00:35:08.500]  耶穌在世的時候
[00:35:08.500 --> 00:35:12.140]  將這一節經文應用在自己的身上
[00:35:12.140 --> 00:35:16.820]  什麼叫做防國的頭塊石頭呢?
[00:35:16.820 --> 00:35:19.180]  建築師建樓的時候
[00:35:19.180 --> 00:35:26.460]  會首先將最大最重的石頭放在地上
[00:35:26.460 --> 00:35:29.940]  固定了建築物的位置
[00:35:29.940 --> 00:35:31.940]  然後在上面建樓
[00:35:31.940 --> 00:35:35.780]  這個就叫做防國石
[00:35:35.780 --> 00:35:37.700]  但是有些建築師
[00:35:37.700 --> 00:35:39.820]  看到這塊石頭的時候
[00:35:39.820 --> 00:35:43.580]  可能會覺得這塊石頭的形狀大小
[00:35:43.580 --> 00:35:46.220]  不太適合這個建築物
[00:35:46.220 --> 00:35:48.780]  於是就會雕在一旁
[00:35:48.780 --> 00:35:51.220]  另一個建築師看到的時候
[00:35:51.220 --> 00:35:55.540]  就會發現這塊石頭很適合這個建築物
[00:35:55.540 --> 00:35:57.540]  於是就會拿起來
[00:35:57.540 --> 00:35:59.380]  將他的建築物放在一旁
[00:35:59.380 --> 00:36:02.700]  當作是合用的防國石
[00:36:02.700 --> 00:36:05.500]  所以像人所雕起的石頭
[00:36:05.500 --> 00:36:08.020]  已成了防國的頭塊石頭
[00:36:08.020 --> 00:36:09.900]  就是這個意思
[00:36:09.900 --> 00:36:13.900]  彼得將這個比喻應用在耶穌基督的身上
[00:36:13.900 --> 00:36:18.820]  他還要在這一節的經文沒有「你們」這兩個字
[00:36:18.820 --> 00:36:23.180]  本來的詩篇118只有像人所雕起的石頭
[00:36:23.180 --> 00:36:26.220]  已成了防國的頭塊石頭
[00:36:26.220 --> 00:36:29.700]  但是今天他在第十一節裏面說的時候
[00:36:29.700 --> 00:36:32.540]  「你們」是指這一群宗教的領袖
[00:36:32.540 --> 00:36:34.060]  猶太的宗教領袖
[00:36:34.060 --> 00:36:36.540]  你們所雕起
[00:36:36.540 --> 00:36:38.540]  你們要建立的猶太教
[00:36:38.540 --> 00:36:40.540]  你們雕起耶穌基督
[00:36:40.540 --> 00:36:43.540]  你們鄙視你們氣絕的耶穌
[00:36:43.540 --> 00:36:47.300]  今天神已經親自要透過他
[00:36:47.300 --> 00:36:49.380]  去建立一個新的建築物
[00:36:49.380 --> 00:36:51.060]  就是教會
[00:36:51.060 --> 00:36:53.620]  它就是最重要的基石
[00:36:53.620 --> 00:36:55.540]  防國石
[00:36:55.540 --> 00:36:57.340]  世人不認識神
[00:36:57.340 --> 00:36:59.540]  他們雕起耶穌基督
[00:36:59.540 --> 00:37:01.820]  甚至要將教堂焚燒
[00:37:01.820 --> 00:37:03.060]  引爆
[00:37:03.060 --> 00:37:06.940]  但是絕對不會摧毀神自己的工作
[00:37:06.940 --> 00:37:09.020]  神要高舉這一塊石頭
[00:37:09.020 --> 00:37:10.860]  這一塊防國石
[00:37:10.860 --> 00:37:13.060]  是不爭的事實
[00:37:13.060 --> 00:37:17.340]  彼得說的信息來到這裏是清楚不過的
[00:37:17.340 --> 00:37:22.820]  他很清楚地告訴我們福音是神的大能
[00:37:22.820 --> 00:37:24.820]  聖經的話語
[00:37:24.820 --> 00:37:26.420]  聖靈
[00:37:26.420 --> 00:37:27.900]  人的見證
[00:37:27.900 --> 00:37:30.460]  還有耶穌基督的身份
[00:37:30.460 --> 00:37:32.020]  和他的工作
[00:37:32.020 --> 00:37:35.220]  在指向他第十二節
[00:37:35.220 --> 00:37:37.540]  最高峰這一節的經文
[00:37:37.540 --> 00:37:39.420]  我們一起讀
[00:37:39.420 --> 00:37:42.340]  「除他以外 別無拯救
[00:37:42.340 --> 00:37:44.700]  因為在天下人間
[00:37:44.700 --> 00:37:46.500]  沒有次下別的名
[00:37:46.500 --> 00:37:50.260]  我們可以靠著得救」
[00:37:50.260 --> 00:37:52.100]  「我們可以靠著得救」
[00:37:52.100 --> 00:37:54.500]  在原文是有個必須的字
[00:37:54.500 --> 00:37:57.500]  我們必須要靠著耶穌基督
[00:37:57.500 --> 00:37:59.700]  才可以得救
[00:37:59.700 --> 00:38:01.340]  對於當時的人來說
[00:38:01.340 --> 00:38:02.380]  就是告訴他們
[00:38:02.380 --> 00:38:04.260]  不是這一座的聖殿
[00:38:04.260 --> 00:38:06.260]  不是猶太人的律法
[00:38:06.260 --> 00:38:08.900]  不是什麼善事
[00:38:08.900 --> 00:38:10.100]  到對外幫人
[00:38:10.100 --> 00:38:11.340]  不是凱撒
[00:38:11.340 --> 00:38:12.820]  不是宙斯神
[00:38:12.820 --> 00:38:14.340]  不是亞底米神
[00:38:14.340 --> 00:38:16.820]  不是任何的英雄人物
[00:38:16.820 --> 00:38:21.380]  可以將你們從罪的裏面拯救出來
[00:38:21.380 --> 00:38:23.820]  真正讓你們得到釋放
[00:38:23.820 --> 00:38:25.380]  有喜樂平安的
[00:38:25.380 --> 00:38:28.020]  是這位救主耶穌基督
[00:38:28.020 --> 00:38:30.020]  拿撒勒人耶穌基督
[00:38:30.020 --> 00:38:33.620]  才可以給你們真正的生命
[00:38:33.620 --> 00:38:37.740]  我們看完彼得約翰在猶太公會領袖面前的見證
[00:38:37.740 --> 00:38:39.620]  我們看到一個事實
[00:38:39.620 --> 00:38:43.820]  下一張powerpoint
[00:38:43.820 --> 00:38:45.420]  耶穌基督的福音
[00:38:45.420 --> 00:38:48.620]  雖然被當代的主流思想嫌棄
[00:38:48.620 --> 00:38:52.820]  但神已經高舉祂為唯一的救主
[00:38:52.820 --> 00:38:56.620]  所以聽完彼得約翰的見證的時候
[00:38:56.620 --> 00:38:57.620]  沒有印出來的
[00:38:57.620 --> 00:38:59.020]  第十四節
[00:38:59.020 --> 00:39:07.420]  講到這一班的宗教領袖是無話可播
[00:39:07.420 --> 00:39:09.420]  所以回到最初的題目
[00:39:09.420 --> 00:39:14.620]  當這個當代的主流思想挑戰著福音的權威的時候
[00:39:14.620 --> 00:39:17.620]  我們作為信徒怎麼回應呢?
[00:39:17.620 --> 00:39:21.420]  今天我想提出一個很重要的應用
[00:39:21.420 --> 00:39:25.020]  我們看羅馬書一章十六節
[00:39:25.020 --> 00:39:27.020]  我們一起讀好嗎?
[00:39:27.020 --> 00:39:29.420]  「我不以福音為恥
[00:39:29.420 --> 00:39:32.020]  這福音本是神的大能
[00:39:32.020 --> 00:39:34.220]  要救一切相信的人
[00:39:34.220 --> 00:39:35.620]  先至猶太人
[00:39:35.620 --> 00:39:38.020]  後是希臘人」
[00:39:38.020 --> 00:39:40.020]  福音本身是神的大能
[00:39:40.020 --> 00:39:42.620]  要救一切相信的人
[00:39:42.620 --> 00:39:44.220]  這些神職醫治
[00:39:44.220 --> 00:39:46.620]  完全是神自己的工作
[00:39:46.620 --> 00:39:49.020]  不是人的作為
[00:39:49.020 --> 00:39:51.820]  這是千古不變的絕對真理
[00:39:51.820 --> 00:39:53.220]  不是人的發明
[00:39:53.220 --> 00:39:55.620]  是神自己的大能
[00:39:55.620 --> 00:39:56.220]  沒錯
[00:39:56.220 --> 00:39:58.820]  今天在一個多元的社會裏面
[00:39:58.820 --> 00:40:01.620]  人要追求共融是沒有問題
[00:40:01.620 --> 00:40:04.820]  但是不可以因為這樣犧牲真理
[00:40:04.820 --> 00:40:05.620]  沒錯
[00:40:05.620 --> 00:40:08.020]  我們會說其他的宗教
[00:40:08.020 --> 00:40:09.420]  可能宣揚的東西
[00:40:09.420 --> 00:40:11.420]  豐富了我們的知識
[00:40:11.420 --> 00:40:14.220]  但是不能夠因為這樣放棄
[00:40:14.220 --> 00:40:17.620]  降服在基督的絕對主權底下
[00:40:17.620 --> 00:40:18.220]  沒錯
[00:40:18.220 --> 00:40:20.620]  過去的殖民地時代
[00:40:20.620 --> 00:40:23.620]  宣教士可能用一種比較高姿態
[00:40:23.620 --> 00:40:25.020]  高人一等的態度
[00:40:25.020 --> 00:40:28.020]  來將福音傳給第三世界的人
[00:40:28.020 --> 00:40:30.220]  但是不可以因為這樣去說
[00:40:30.220 --> 00:40:32.620]  他們傳的不是真理
[00:40:32.620 --> 00:40:35.820]  沒錯 聖經是寫在某一個時代
[00:40:35.820 --> 00:40:37.620]  某一個文化之下
[00:40:37.620 --> 00:40:40.820]  但是同時它也是神的話
[00:40:40.820 --> 00:40:45.220]  所以我們不應該以福音為恥
[00:40:45.220 --> 00:40:48.220]  當我們說到不以福音為恥的時候
[00:40:48.220 --> 00:40:52.020]  我想在三個範疇裏面給大家應用
[00:40:52.020 --> 00:40:53.620]  第一是確信
[00:40:53.620 --> 00:40:55.020]  第二是活出
[00:40:55.020 --> 00:40:57.020]  第三是勇敢
[00:40:57.020 --> 00:41:01.220]  第一個是建立對福音大能的個人確信
[00:41:01.220 --> 00:41:05.020]  有人會說 你說彼得·約翰在工會的面前
[00:41:05.020 --> 00:41:07.220]  七十一對敵視的眼睛面前
[00:41:07.220 --> 00:41:09.420]  都可以這麼勇敢作見證
[00:41:09.420 --> 00:41:12.820]  當然了 他三年跟耶穌一起生活過
[00:41:12.820 --> 00:41:14.620]  又見過他復活
[00:41:14.620 --> 00:41:18.420]  我不行 我沒有這樣的確信
