
[00:00:00.000 --> 00:00:02.480]  我知道大家今年的主題是
[00:16:47.920 --> 00:16:50.520]  基督要勝過的不是地上的軍王
[00:16:50.520 --> 00:16:51.920]  他們的軍隊
[00:16:51.920 --> 00:16:54.760]  基督的目的不是要摧毀一切軍事的力量
[00:16:54.760 --> 00:16:56.800]  真正的敵人是誰呢
[00:16:56.800 --> 00:16:58.480]  真正的敵人是羅馬
[00:16:58.480 --> 00:17:04.120]  和所有異教帝國背後的黑暗勢力
[00:17:04.120 --> 00:17:06.280]  真正的敵人是撒旦
[00:17:06.280 --> 00:17:08.360]  他迷惑全人類
[00:17:08.360 --> 00:17:09.960]  包括以色列人
[00:17:09.960 --> 00:17:14.720]  包括全世界去背叛創造的真神
[00:17:14.720 --> 00:17:16.800]  但基督的勝利是必然的
[00:17:16.800 --> 00:17:17.720]  他已經得勝
[00:17:17.720 --> 00:17:20.120]  就在他二千多年前
[00:17:20.120 --> 00:17:22.920]  他在十字架上面被釘
[00:17:22.920 --> 00:17:25.160]  然後他流出的補血
[00:17:25.160 --> 00:17:26.200]  就已經得勝
[00:17:26.200 --> 00:17:27.440]  這是一個事實
[00:17:27.440 --> 00:17:31.040]  基督的勝利甚至是勝過暴力本身的
[00:17:31.040 --> 00:17:32.600]  不知道你們有沒有印象
[00:17:32.600 --> 00:17:37.480]  對中世紀時候發生的十字軍東征
[00:17:37.480 --> 00:17:42.080]  當時他們打算用聖戰爲名
[00:17:42.080 --> 00:17:44.600]  以爲上帝起於他們手中的劍
[00:17:44.600 --> 00:17:46.480]  可以拿回耶路撒冷
[00:17:46.480 --> 00:17:51.200]  如果當時的教會好好去看事錄
[00:17:51.200 --> 00:17:52.200]  去看聖經
[00:17:52.200 --> 00:17:54.840]  他們就不會多次派十字軍東征
[00:17:54.840 --> 00:17:57.000]  以爲靠他們手上的劍
[00:17:57.000 --> 00:18:00.840]  就可以爲基督去爭戰
[00:18:00.840 --> 00:18:02.440]  他們每年都很想
[00:18:02.440 --> 00:18:03.960]  他們經常來東征
[00:18:03.960 --> 00:18:05.480]  十幾次的東征
[00:18:05.480 --> 00:18:08.200]  很想恢復每年的朝聖那條路
[00:18:08.200 --> 00:18:10.160]  以爲可以去到耶路撒冷敬拜
[00:18:10.160 --> 00:18:11.600]  就可以上天堂
[00:18:11.600 --> 00:18:13.320]  其實他們的動機很參雜
[00:18:13.320 --> 00:18:16.080]  這一幫人不是純屬出於宗教的原因
[00:18:16.080 --> 00:18:18.280]  走去打這場十字軍東征
[00:18:18.280 --> 00:18:19.880]  而是在整個過程裏面
[00:18:19.880 --> 00:18:21.800]  他們所經過的路途
[00:18:21.800 --> 00:18:22.920]  他們去搶劫
[00:18:22.920 --> 00:18:23.920]  他們去放火
[00:18:23.920 --> 00:18:24.920]  他們去殺人
[00:18:24.920 --> 00:18:26.480]  他們還以爲這樣做
[00:18:26.480 --> 00:18:28.240]  是主讓他們得勝
[00:18:28.240 --> 00:18:29.680]  然後感謝神
[00:18:29.680 --> 00:18:32.080]  感謝神讓我們可以這樣打贏這條村莊
[00:18:32.080 --> 00:18:34.240]  然後努力了這條村莊
[00:18:34.240 --> 00:18:36.960]  他們毀心地上的國家和宗教
[00:18:36.960 --> 00:18:40.920]  多於活出基督國道里面子民的特質
[00:18:40.920 --> 00:18:44.720]  基督徒不是要代替基督去用武力打仗
[00:18:44.720 --> 00:18:45.800]  教會的元首
[00:18:45.800 --> 00:18:46.840]  傳能者
[00:18:46.840 --> 00:18:48.200]  羔羊基督
[00:18:48.200 --> 00:18:51.080]  他是白馬上面的戰士
[00:18:51.080 --> 00:18:53.640]  經文說天君只是跟着他
[00:18:53.640 --> 00:18:54.960]  天君也沒有武器
[00:18:54.960 --> 00:18:55.720]  如果你看完經文
[00:18:55.720 --> 00:18:57.680]  天君是沒有拿着武器的
[00:18:57.680 --> 00:19:01.000]  天君只是見證着基督的戰勝仇敵
[00:19:01.000 --> 00:19:02.760]  他只是看着
[00:19:02.760 --> 00:19:04.560]  看就贏了
[00:19:04.560 --> 00:19:05.280]  是嗎
[00:19:05.280 --> 00:19:06.520]  看就贏了
[00:19:06.520 --> 00:19:07.880]  不用打仗
[00:19:07.880 --> 00:19:10.560]  不用拿着劍
[00:19:10.560 --> 00:19:12.760]  在經文十九章十四節裏面說到
[00:19:12.760 --> 00:19:14.360]  衆天君都騎着白馬
[00:19:14.360 --> 00:19:18.320]  穿着又白又潔淨的細麻衣跟着他
[00:19:18.320 --> 00:19:20.960]  天君穿的衣服有什麼特別呢
[00:19:20.960 --> 00:19:23.280]  在啟示錄七章十四節裏面說到
[00:19:23.280 --> 00:19:26.120]  殉道者和那一幫德性的信徒
[00:19:26.120 --> 00:19:27.840]  他們都會穿白衣的
[00:19:27.840 --> 00:19:30.160]  他們會成爲衆天君的一份子
[00:19:30.160 --> 00:19:31.440]  去跟着基督
[00:19:31.440 --> 00:19:32.880]  所以在基督來的時候
[00:19:32.880 --> 00:19:34.320]  原來那些天君
[00:19:34.320 --> 00:19:39.240]  就是那一幫忠心跟隨主的人
[00:19:39.240 --> 00:19:41.600]  天君穿的不是戰士裝
[00:19:41.600 --> 00:19:47.400]  他們穿的是又白又潔淨的細麻衣
[00:19:47.400 --> 00:19:50.240]  在十九章七至八節裏面說
[00:19:50.240 --> 00:19:51.600]  細麻衣是什麼來的
[00:19:51.600 --> 00:19:54.240]  原來細麻衣不只是祭司
[00:19:54.240 --> 00:19:56.440]  或者不只是這一幫天君穿的
[00:19:56.440 --> 00:19:59.280]  原來那一個辛苦
[00:19:59.280 --> 00:20:02.280]  那個羔羊的婚期要到
[00:20:02.280 --> 00:20:04.840]  教會中心的羣體
[00:20:04.840 --> 00:20:06.640]  他們都穿着細麻衣
[00:20:06.640 --> 00:20:09.440]  穿着一件很漂亮潔白的細麻衣
[00:20:09.440 --> 00:20:11.200]  好像出嫁的細麻衣
[00:20:11.200 --> 00:20:15.760]  象徵着一個要跟基督締結永遠文約
[00:20:15.760 --> 00:20:18.440]  表明這一幫人同時是天君
[00:20:18.440 --> 00:20:19.680]  又是基督的新娘
[00:20:19.680 --> 00:20:21.040]  是主所愛的
[00:20:21.040 --> 00:20:24.200]  是屬他的子民來的
[00:20:24.200 --> 00:20:25.840]  細麻衣也表示了
[00:20:25.840 --> 00:20:26.760]  經文裏面說
[00:20:26.760 --> 00:20:29.360]  他們穿的細麻衣是一個象徵來的
[00:20:29.360 --> 00:20:32.000]  不是今天去買一件白色的麻衣
[00:20:32.000 --> 00:20:33.520]  然後就可以上天堂
[00:20:33.520 --> 00:20:34.280]  細麻衣
[00:20:34.280 --> 00:20:35.200]  經文裏面講
[00:20:35.200 --> 00:20:37.680]  你見最底間處那個位
[00:20:37.680 --> 00:20:39.240]  是聖徒的義恨來的
[00:20:39.240 --> 00:20:40.880]  細麻衣是一個比喻來的
[00:20:40.880 --> 00:20:44.280]  原來他穿着的是聖徒的義恨
[00:20:44.280 --> 00:20:47.840]  我們今天有沒有去活出義的生命
[00:20:47.840 --> 00:20:48.880]  甚至細麻衣
[00:20:48.880 --> 00:20:51.520]  當然猶太人一聽就知道是什麼來的
[00:20:51.520 --> 00:20:52.560]  今天我們未必知道
[00:20:52.560 --> 00:20:55.920]  猶太人一聽就知道是祭司的衣着來的
[00:20:55.920 --> 00:21:01.720]  細麻衣是祭司的衣着
[00:21:01.720 --> 00:21:02.880]  弟兄姊妹我們今天
[00:21:02.880 --> 00:21:04.360]  不只是去指責
[00:21:04.360 --> 00:21:06.120]  爲什麼邪惡
[00:21:06.120 --> 00:21:07.120]  這麼邪惡
[00:21:07.120 --> 00:21:09.360]  或者爲什麼世界這麼悲哀
[00:21:09.360 --> 00:21:11.680]  而是我們應該檢視我們自己
[00:21:11.680 --> 00:21:13.800]  我們有沒有預備好我們自己
[00:21:13.800 --> 00:21:15.800]  去見上帝的面呢
[00:21:15.800 --> 00:21:18.960]  問我們自己有沒有對主眼住心
[00:21:18.960 --> 00:21:20.520]  明明知道主的心意
[00:21:20.520 --> 00:21:21.680]  其實我們都知道的
[00:21:21.680 --> 00:21:22.600]  回教會一段時間
[00:21:22.600 --> 00:21:23.360]  弟兄姊妹
[00:21:23.360 --> 00:21:24.600]  或者你回來沒多久
[00:21:24.600 --> 00:21:26.720]  你都會知道神的心意是怎樣
[00:21:26.720 --> 00:21:29.520]  究竟今天我們是否故意顛倒黑白
[00:21:29.520 --> 00:21:30.960]  不願意悔改呢
[00:21:30.960 --> 00:21:32.720]  啓示錄從來都只有兩個陣營
[00:21:32.720 --> 00:21:33.800]  黑白分明的
[00:21:33.800 --> 00:21:35.960]  兩個陣營就是拜壽的那一邊
[00:21:35.960 --> 00:21:37.640]  和屬於基督的那一邊
[00:21:37.640 --> 00:21:39.480]  我們不要覺得自己太快
[00:21:39.480 --> 00:21:41.320]  就已經站在基督的陣營
[00:21:41.320 --> 00:21:43.800]  因爲在啓示錄裏頭那兩三章
[00:21:43.800 --> 00:21:45.320]  就已經告訴我們
[00:21:45.320 --> 00:21:46.640]  七間教會里面
[00:21:46.640 --> 00:21:48.760]  有五間教會是捱罵的
[00:21:48.760 --> 00:21:51.880]  有五間教會是捱罵的
[00:21:51.880 --> 00:21:54.280]  只有兩間教會是主稱讚的
[00:21:54.280 --> 00:21:56.560]  今天你有把握站在那兩間那裏嗎
[00:21:56.560 --> 00:21:58.040]  七分之二
[00:21:58.040 --> 00:22:00.600]  還是今天我們都要檢視自己的生命
[00:22:00.600 --> 00:22:06.000]  究竟我們有沒有地方需要悔改
[00:22:06.000 --> 00:22:08.320]  拜壽和有受孕的陣營
[00:22:08.320 --> 00:22:12.600]  正是安逸在世間之中的陣營
[00:22:12.600 --> 00:22:14.160]  我們今天是否有把握
[00:22:14.160 --> 00:22:16.120]  我們真的在基督的陣營裏面呢
[00:22:16.120 --> 00:22:18.360]  細麻衣對以色列人來說
[00:22:18.360 --> 00:22:20.200]  是祭司的衣着
[00:22:20.200 --> 00:22:22.280]  主曾經吩咐摩西
[00:22:22.280 --> 00:22:24.640]  要爲祭司做細麻衣作內袍
[00:22:24.640 --> 00:22:26.560]  《預表著永恆》裏面
[00:22:26.560 --> 00:22:27.960]  天上的子民
[00:22:27.960 --> 00:22:30.440]  那羣人全部都是基督的祭司
[00:22:30.440 --> 00:22:33.440]  整個天宮都是祭司軍隊
[00:22:33.440 --> 00:22:34.560]  祭司的職責是什麼
[00:22:34.560 --> 00:22:36.520]  大家都可能知道很清楚
[00:22:36.520 --> 00:22:39.080]  祭司真的要將罪人帶到神面前
[00:22:39.080 --> 00:22:41.480]  讓大祭司耶穌基督去結證
[00:22:41.480 --> 00:22:44.640]  和赦免這羣願意爲罪憂傷的人
[00:22:44.640 --> 00:22:47.680]  祭司也要教導神的話語
[00:22:47.680 --> 00:22:50.520]  由奉主的名爲人祝福
[00:22:50.520 --> 00:22:52.280]  《十九章》十三節裏面說
[00:22:52.280 --> 00:22:55.680]  白馬上的基督也稱爲神之道
[00:22:55.680 --> 00:22:57.280]  主基督手裏面沒有武器
[00:22:57.280 --> 00:23:00.080]  只是用神的話語作爲武器
[00:23:00.080 --> 00:23:03.640]  弟子們今天我們有沒有履行我們的職責
[00:23:03.640 --> 00:23:07.200]  我們有沒有帶人去基督面前呢
[00:23:07.200 --> 00:23:09.840]  我們有沒有指導人認識聖經
[00:23:09.840 --> 00:23:11.800]  認識神的道呢
[00:23:11.800 --> 00:23:13.360]  認識我們的主
[00:23:13.360 --> 00:23:15.680]  我們有沒有爲世界帶來祝福
[00:23:15.680 --> 00:23:18.360]  有沒有爲逼迫我們的人禱告
[00:23:18.360 --> 00:23:22.800]  有沒有以異行爲醫呢
[00:23:22.800 --> 00:23:26.000]  前幾個月我有機會去訪問一間教會
[00:23:26.000 --> 00:23:29.800]  訪問他們的傳道人究竟如何做門徒訓練
[00:23:29.800 --> 00:23:33.120]  我知道這裏大家都推動門徒訓練
[00:23:33.120 --> 00:23:34.360]  因爲我看你們的網頁
[00:23:34.360 --> 00:23:36.560]  你們在招聘宣教師
[00:23:36.560 --> 00:23:39.040]  放心 我不是特意留意的
[00:23:39.040 --> 00:23:42.040]  我在看你們的網頁的時候看到
[00:23:42.040 --> 00:23:47.760]  招聘宣教師是要推行門徒訓練的
[00:23:47.760 --> 00:23:51.440]  我去訪問那個同工
[00:23:51.440 --> 00:23:56.200]  他講到他們如何去實踐聖經裏面所講的東西
[00:23:56.200 --> 00:23:58.480]  其中有一課他們是講
[00:23:58.480 --> 00:24:01.280]  要去饒恕我們的仇敵
[00:24:01.280 --> 00:24:02.720]  要愛我們的仇敵
[00:24:02.720 --> 00:24:05.920]  那個同工他分享他自己的見證
[00:24:05.920 --> 00:24:10.240]  他說他去約一個朋友喫飯
[00:24:10.240 --> 00:24:12.080]  那個朋友是警察
[00:24:12.080 --> 00:24:15.040]  他們曾經在網上吵架
[00:24:15.040 --> 00:24:19.040]  用一些很差的說話去罵對方
[00:24:19.040 --> 00:24:21.320]  然後那個同工爲了實踐
[00:24:21.320 --> 00:24:23.440]  聖經裏面所講要愛他的仇敵
[00:24:23.440 --> 00:24:25.320]  要和他的仇敵和解
[00:24:25.320 --> 00:24:29.480]  他去主動約他的警察朋友喫飯
[00:24:29.480 --> 00:24:31.840]  然後當約出來喫飯的時候
[00:24:31.840 --> 00:24:33.360]  那個警察朋友跟他說
[00:24:33.360 --> 00:24:37.640]  他說我很感動 謝謝你約我出來喫飯
[00:24:37.640 --> 00:24:40.640]  前提是那個同工一見面的時候先道歉
[00:24:40.640 --> 00:24:43.400]  那個警察朋友就說謝謝他
[00:24:43.400 --> 00:24:45.560]  原因是因爲他說他在這段時間裏面
[00:24:45.560 --> 00:24:47.240]  這兩年他都沒了很多朋友
[00:24:47.240 --> 00:24:49.120]  基本上身邊沒有朋友
[00:24:49.120 --> 00:24:53.520]  很感謝他願意主動約他出來見面
[00:24:53.520 --> 00:24:58.960]  祭祀的職責是以異恨爲依
[00:24:58.960 --> 00:25:01.080]  不只是停留在頭腦上面
[00:25:01.080 --> 00:25:04.160]  而是真實的呈現在我們生活裏面
[00:25:04.160 --> 00:25:06.440]  我們有沒有以異恨爲依呢
[00:25:06.440 --> 00:25:07.960]  還是我們在做夢
[00:25:07.960 --> 00:25:11.000]  沉醉在世界的享樂和安逸裏面
[00:25:11.000 --> 00:25:14.360]  以爲在巴比倫城裏面過得很富足很安穩
[00:25:14.360 --> 00:25:16.280]  就是在主賜福給我們
[00:25:16.280 --> 00:25:18.120]  所以沒有問題
[00:25:18.120 --> 00:25:21.440]  我們有沒有忘記要追求屬主的國度呢
[00:25:21.440 --> 00:25:22.800]  原來我們見主面的時候
[00:25:22.800 --> 00:25:26.640]  都穿着又白又潔淨的細麻衣
[00:25:26.640 --> 00:25:29.400]  最後我想和各位姐妹分享
[00:25:29.400 --> 00:25:31.000]  基督在經文裏面說
[00:25:31.000 --> 00:25:33.760]  基督是萬王之王 萬主之主
[00:25:33.760 --> 00:25:35.000]  其實他想說些什麼呢
[00:25:35.000 --> 00:25:37.480]  在這段經文裏面有很多的稱呼
[00:25:37.480 --> 00:25:40.000]  對於耶穌基督他有很多的稱呼
[00:25:40.000 --> 00:25:43.280]  今日地上的人都是擁有政治權力
[00:25:43.280 --> 00:25:46.400]  和經濟實力的主 是王
[00:25:46.400 --> 00:25:49.040]  如果我們真的明白耶穌基督的身份
[00:25:49.040 --> 00:25:51.400]  明白祂是那個誠信
[00:25:51.400 --> 00:25:52.560]  祂是真實
[00:25:52.560 --> 00:25:53.800]  祂是奧祕
[00:25:53.800 --> 00:25:55.040]  祂是神的道
[00:25:55.040 --> 00:25:57.120]  祂是萬王之王 萬主之主
[00:25:57.120 --> 00:26:00.600]  我們就不會對最終的結局有什麼懷疑
[00:26:00.600 --> 00:26:02.880]  也都不會陷入一個不冷不熱
[00:26:02.880 --> 00:26:05.240]  和世界妥協的處境裏面
[00:26:05.240 --> 00:26:07.360]  受的樣式的政權
[00:26:07.360 --> 00:26:09.480]  其實在歷史裏面不斷循環
[00:26:09.480 --> 00:26:11.720]  我們不需要代入祂是哪一個
[00:26:11.720 --> 00:26:14.320]  在約翰的時期很明顯是羅馬帝國
[00:26:14.320 --> 00:26:17.680]  但今日裏面我們再代入哪一個政權都不是最重要
[00:26:17.680 --> 00:26:19.920]  因爲受的樣式的政權
[00:26:19.920 --> 00:26:21.800]  撒旦的方式
[00:26:21.800 --> 00:26:23.040]  他所說的欺騙
[00:26:23.040 --> 00:26:24.440]  那種不義詭詐
[00:26:24.440 --> 00:26:27.320]  是不斷地在歷史裏面循環
[00:26:27.320 --> 00:26:29.800]  他的方法去欺控全世界
[00:26:29.800 --> 00:26:33.760]  其實要告訴我們真正真實的是哪一個
[00:26:33.760 --> 00:26:36.600]  真正的萬王之王 萬主之主
[00:26:36.600 --> 00:26:38.120]  最終會得勝
[00:26:38.120 --> 00:26:39.640]  我們跟隨祂的人
[00:26:39.640 --> 00:26:44.000]  是絕對不可以向世界妥協的
[00:26:44.000 --> 00:26:46.200]  問題是今日我們活在地上
[00:26:46.200 --> 00:26:49.320]  我們有沒有忘記我們的身份
[00:26:49.320 --> 00:26:50.440]  我知道
[00:26:50.440 --> 00:26:52.120]  我們在地上的時候
[00:26:52.120 --> 00:26:54.600]  我們會覺得自己好像灰姑娘一樣
[00:26:54.600 --> 00:26:55.440]  灰姑娘是怎樣的
[00:26:55.440 --> 00:26:58.200]  可能是被壓迫的
[00:26:58.200 --> 00:27:00.520]  可能工作很忙
[00:27:00.520 --> 00:27:02.520]  又要上教會 還要侍奉
[00:27:02.520 --> 00:27:06.040]  政治環境轉變又令到我們很擔憂
[00:27:06.040 --> 00:27:07.720]  看不到前景
[00:27:07.720 --> 00:27:10.080]  覺得好像被壓迫
[00:27:10.080 --> 00:27:11.400]  但我們不要忘記
[00:27:11.400 --> 00:27:13.000]  其實灰姑娘的故事裏面
[00:27:13.000 --> 00:27:14.440]  灰姑娘是很開心的
[00:27:14.440 --> 00:27:16.160]  她不是哭着抹地
[00:27:16.160 --> 00:27:18.600]  不是哭着掃地
[00:27:18.600 --> 00:27:21.080]  她是一邊唱歌一邊很開心地抹地
[00:27:21.080 --> 00:27:24.840]  雖然她被壓迫
[00:27:24.840 --> 00:27:26.120]  但她也很開心
[00:27:26.120 --> 00:27:29.240]  經常都很開心和甘心地工作
[00:27:29.240 --> 00:27:32.560]  真相是在最後顯示出來
[00:27:32.560 --> 00:27:40.880]  教會羣體原來是基督羔羊的身輔
[00:27:40.880 --> 00:27:42.120]  我們到末日的時候
[00:27:42.120 --> 00:27:43.920]  原來都要改變形象
[00:27:43.920 --> 00:27:45.920]  由一個灰姑娘
[00:27:45.920 --> 00:27:47.720]  由一個撲被的身份
[00:27:47.720 --> 00:27:49.200]  變身成爲新娘
[00:27:49.200 --> 00:27:50.960]  如果主的心意
[00:27:50.960 --> 00:27:52.920]  是要信徒羣體在地上
[00:27:52.920 --> 00:27:54.480]  預定他們受苦
[00:27:54.480 --> 00:27:56.880]  要他們忠心致死爲主作見證
[00:27:56.880 --> 00:27:58.520]  今天我們願不願意呢
[00:27:58.520 --> 00:27:59.760]  初期教會的歷史
[00:27:59.760 --> 00:28:02.240]  和整卷的啓示錄都在呼籲
[00:28:02.240 --> 00:28:03.960]  就是在呼籲信徒羣體
[00:28:03.960 --> 00:28:06.240]  要在地上受苦作見證
[00:28:06.240 --> 00:28:08.200]  我們今天是否願意這樣
[00:28:08.200 --> 00:28:09.680]  甘心地跟隨
[00:28:09.680 --> 00:28:11.640]  很開心地喜樂地
[00:28:11.640 --> 00:28:14.600]  穿着這件細麻衣繼續工作呢
[00:28:14.600 --> 00:28:17.920]  主席約翰邀請我們看清楚真相
[00:28:17.920 --> 00:28:19.160]  真相是主基督
[00:28:19.160 --> 00:28:21.360]  爲我們預備一個永遠的住處
[00:28:21.360 --> 00:28:24.160]  真相是基督要用永遠的愛愛我們
[00:28:24.160 --> 00:28:26.960]  祂要永遠和我們同住直到永遠
[00:28:26.960 --> 00:28:29.160]  真相是即使我們在地上
[00:28:29.160 --> 00:28:31.760]  爲主的名預禱任何的事
[00:28:31.760 --> 00:28:34.080]  使我們金錢上有損失
[00:28:34.080 --> 00:28:37.120]  使我們人身自由被壓制
[00:28:37.120 --> 00:28:39.920]  使我們身體上承受損傷
[00:28:39.920 --> 00:28:43.760]  甚至爲主的名要去受苦
[00:28:43.760 --> 00:28:45.400]  我們有沒有任何東西
[00:28:45.400 --> 00:28:47.600]  不可以爲主豁出去呢
[00:28:47.600 --> 00:28:49.080]  問題是我們的心
[00:28:49.080 --> 00:28:51.840]  我們是否願意全心全意爲主的國
[00:28:51.840 --> 00:28:54.880]  擺上我們的時間 金錢
[00:28:54.880 --> 00:28:57.120]  做一個忠心的灰姑娘
[00:28:57.120 --> 00:28:58.600]  主的撲皮呢
[00:28:58.600 --> 00:29:00.600]  我們一同禱告
[00:29:02.760 --> 00:29:03.880]  親愛的主基督
[00:29:03.880 --> 00:29:08.080]  我們知道禰是那個眼目如同火焰
[00:29:08.080 --> 00:29:09.960]  聲音如同中水
[00:29:09.960 --> 00:29:11.280]  禰手裏面有七星
[00:29:11.280 --> 00:29:13.680]  禰是那個面目發光
[00:29:13.680 --> 00:29:17.960]  禰是那個有大能 榮耀 權勢的主
[00:29:17.960 --> 00:29:20.440]  禰是那個最終的主載全能者
[00:29:20.440 --> 00:29:22.720]  幫助我們去看見終局
[00:29:22.720 --> 00:29:26.280]  幫助我們藉着約翰所揭示
[00:29:26.280 --> 00:29:28.160]  在《啓示錄》裏面的真相
[00:29:28.160 --> 00:29:29.560]  幫助我們去看清楚
[00:29:29.560 --> 00:29:33.000]  今天我們在地上我們要做些什麼
[00:29:33.000 --> 00:29:37.280]  究竟在這樣的亂象裏面
[00:29:37.280 --> 00:29:38.800]  神父禰要我們有什麼心意
[00:29:38.800 --> 00:29:40.320]  幫助我們不要迷失
[00:29:40.320 --> 00:29:42.600]  幫助我們做禰忠心的祭司
[00:29:42.600 --> 00:29:43.840]  忠心的撲皮
[00:29:43.840 --> 00:29:45.560]  忠心的一個灰姑娘
[00:29:45.560 --> 00:29:48.840]  我們相信在永恆裏面
[00:29:48.840 --> 00:29:50.280]  當禰來到的時候
[00:29:50.280 --> 00:29:52.560]  當耶穌基督再次來到的時候
[00:29:52.560 --> 00:29:55.640]  受敵是一下子就被擒拿
[00:29:55.640 --> 00:29:58.160]  根本不是一場可以打的仗
[00:29:58.160 --> 00:30:01.080]  根本耶穌基督是壓倒性的戰勝
[00:30:01.080 --> 00:30:05.160]  問題是今天我們有沒有這樣的信心去相信禰
[00:30:05.160 --> 00:30:08.560]  然後繼續在地上忠心爲禰作見證
[00:30:08.560 --> 00:30:11.240]  做好一個祭司的職份
[00:30:11.240 --> 00:30:13.960]  求天父禰加力給我們提醒我們
[00:30:13.960 --> 00:30:17.040]  也求聖靈在我們裏面繼續動功
[00:30:17.040 --> 00:30:20.480]  厚厚地在我們裏面施恩
[00:30:20.480 --> 00:30:22.880]  讓我們有力地見證禰
[00:30:22.880 --> 00:30:24.280]  回應這個世代
[00:30:24.280 --> 00:30:25.320]  聽我們禱告
[00:30:25.320 --> 00:30:26.880]  奉耶穌名求
[00:30:26.880 --> 00:30:27.380]  阿們
