
[00:00:00.000 --> 00:00:02.840]  我們今天再次從哥倫多前書
[00:23:54.360 --> 00:23:56.280]  神就會這樣跟他們說
[00:23:56.280 --> 00:23:58.680]  「我就明明地告訴你說
[00:23:58.680 --> 00:24:01.000]  我從來不認識你們
[00:24:01.000 --> 00:24:05.320]  你們這作惡的人 離開我去吧」
[00:24:05.320 --> 00:24:12.280]  這班惡人就是剛才第一節所提到的那班惡人
[00:24:12.280 --> 00:24:17.320]  有稱為弟兄的 他們自稱為主內弟兄姐妹的
[00:24:17.320 --> 00:24:23.000]  他們這班自稱的 可能是假的信徒
[00:24:23.000 --> 00:24:26.600]  以為自己信了但是沒有信
[00:24:26.600 --> 00:24:32.200]  又或者是犯了罪的 犯了淫亂罪的那個弟兄
[00:24:32.200 --> 00:24:34.680]  他們是不是假的信徒呢?
[00:24:34.680 --> 00:24:38.200]  而自己以為信了但是沒有信
[00:24:38.200 --> 00:24:43.880]  我們繼續看下去 在第五章第十二節那裏
[00:24:43.880 --> 00:24:51.800]  因為保羅再次將剛才的經文再總結起來
[00:24:51.800 --> 00:24:55.320]  就說他審判 他們不是審判教外的人
[00:24:55.320 --> 00:24:59.080]  教外的人 他不是在審判的範圍之內
[00:24:59.080 --> 00:25:05.160]  他所緊張的是教內的人
[00:25:05.160 --> 00:25:08.520]  教外的人那個繼母他不在乎
[00:25:08.520 --> 00:25:10.760]  對他沒有關係 他是教外的
[00:25:10.760 --> 00:25:14.760]  但是在主內 教內的人
[00:25:14.760 --> 00:25:18.680]  我們又要提到教會要審判
[00:25:18.680 --> 00:25:23.880]  因為這班教內的人就是神揀選的人
[00:25:23.880 --> 00:25:29.640]  他是神所揀選 是神主耶穌在十字架上
[00:25:29.640 --> 00:25:34.120]  去流泊補血 將這個救恩白白地給他
[00:25:34.120 --> 00:25:38.760]  這班被揀選的人身上
[00:25:38.760 --> 00:25:44.120]  他所掛念的、所責心的、所悲痛的
[00:25:44.120 --> 00:25:46.280]  他悲痛的 剛才第二節那裏看到
[00:25:46.280 --> 00:25:48.120]  看到這些情況怎麼會不悲痛?
[00:25:48.120 --> 00:25:52.760]  他所悲痛的就是這班主內的弟兄姊妹
[00:25:52.760 --> 00:25:55.800]  至於外面的人 第十三節那裏看到
[00:25:55.800 --> 00:25:59.000]  至於外人 有神審判他們
[00:25:59.000 --> 00:26:03.240]  神會審判這班不信的人 是神會審判他們
[00:26:03.240 --> 00:26:05.800]  你們應當把那惡人
[00:26:05.800 --> 00:26:08.520]  這個教會裏面這個信徒
[00:26:08.520 --> 00:26:14.680]  這個跟他繼母發生淫亂行為的人趕出去
[00:26:14.680 --> 00:26:20.200]  這個是命令式 你應該要將他趕出去
[00:26:20.200 --> 00:26:23.240]  趕出去
[00:26:23.240 --> 00:26:26.840]  當哥倫多教會的信徒聽到保羅的勸勉的時候
[00:26:26.840 --> 00:26:28.600]  他們真的將這個犯罪
[00:26:28.600 --> 00:26:31.640]  犯淫亂罪的弟兄趕出教會
[00:26:31.640 --> 00:26:35.640]  當他受到責罰的時候
[00:26:35.640 --> 00:26:39.800]  記載在哥倫多後書第二章第五節開始
[00:26:39.800 --> 00:26:45.960]  這個犯罪的弟兄就有悔改的心 憂愁起來了
[00:26:45.960 --> 00:26:48.200]  當他看到憂愁的
[00:26:48.200 --> 00:26:52.120]  保羅知道這個情況就勸勉教會
[00:26:52.120 --> 00:26:54.760]  就寫了第二封信 另一封信
[00:26:54.760 --> 00:26:58.120]  就哥倫多後書去提醒他們
[00:26:58.120 --> 00:27:01.720]  當他看到弟兄悔改的時候 憂愁起來了
[00:27:01.720 --> 00:27:04.440]  他自己保羅都憂愁起來了
[00:27:04.440 --> 00:27:06.680]  教會的弟兄都憂愁起來了
[00:27:06.680 --> 00:27:11.560]  他們有一個掙扎 究竟怎麼辦好呢?
[00:27:11.560 --> 00:27:15.880]  他們有悔改的心 有反省的時候
[00:27:15.880 --> 00:27:23.720]  正如保羅在哥倫多前書第五章第五節那裡提到
[00:27:23.720 --> 00:27:28.520]  交給撒旦 但是他可以有悔改的機會
[00:27:28.520 --> 00:27:31.960]  這裡提到第七節 保羅勸勉他們
[00:27:31.960 --> 00:27:35.080]  不如赦免他 安慰這個弟兄
[00:27:35.080 --> 00:27:39.320]  免得他憂愁太過沉淪起來
[00:27:39.320 --> 00:27:41.480]  因為沉淪起來
[00:27:41.480 --> 00:27:48.200]  一會兒就會看到 撒旦就有一個機會了
[00:27:48.200 --> 00:27:50.600]  這個不如傳了一個愛心
[00:27:50.600 --> 00:27:54.520]  因為他們藉著這個顯出堅定不移的愛心
[00:27:54.520 --> 00:27:55.800]  第八節那裡提到
[00:27:55.800 --> 00:27:59.800]  這個堅定不移的愛心就是這個阿加皮的真愛
[00:27:59.800 --> 00:28:03.800]  就是主耶穌在十字架上為我們的罪受死
[00:28:03.800 --> 00:28:07.640]  赦免我們的罪的阿加皮真愛
[00:28:07.640 --> 00:28:12.680]  我們怎樣不可以效法主耶穌基督這個愛心
[00:28:12.680 --> 00:28:14.440]  去赦免這個弟兄呢?
[00:28:14.440 --> 00:28:20.760]  正如十字架上主耶穌基督赦免我們一樣
[00:28:20.760 --> 00:28:26.200]  因為你赦免誰 教會你赦免誰 我又赦免誰
[00:28:26.200 --> 00:28:31.080]  當保羅赦免誰 主耶穌基督又會赦免他
[00:28:31.080 --> 00:28:35.080]  赦免這個弟兄 保羅在這裡勸勉他
[00:28:35.080 --> 00:28:42.440]  不要因為這個事情而給撒旦有所機會
[00:28:42.440 --> 00:28:44.520]  當我們看到這裡的時候
[00:28:44.520 --> 00:28:49.560]  我們從這幾節的經文可以看到一個功課
[00:28:49.560 --> 00:28:51.080]  第三宗的重點
[00:28:51.080 --> 00:28:52.920]  就在責罰的背後
[00:28:52.920 --> 00:28:56.360]  施行這個教會紀律的同時
[00:28:56.360 --> 00:29:00.040]  我們都要有個赦免的機會
[00:29:00.040 --> 00:29:05.480]  當我們想起我們做父母的 或者做子女的時候
[00:29:05.480 --> 00:29:08.840]  父母的愛就好像保羅在這裡
[00:29:08.840 --> 00:29:13.640]  肅靈父母對教會的兒子肅靈兒子的愛一樣
[00:29:13.640 --> 00:29:15.640]  有個慈愛在當中
[00:29:15.640 --> 00:29:18.920]  我們家中的子女有青少年期的時候
[00:29:18.920 --> 00:29:21.880]  很多反叛的情況
[00:29:21.880 --> 00:29:24.440]  就算可能現在長大了
[00:29:24.440 --> 00:29:28.920]  都有時對家裡的規矩很不尊重
[00:29:28.920 --> 00:29:31.960]  有時以前小時候可能會邀請
[00:29:31.960 --> 00:29:34.200]  做Teenager青少年的時候
[00:29:34.200 --> 00:29:39.000]  邀請外面的朋友來到家裡
[00:29:39.000 --> 00:29:41.880]  有聚會 有開Party的時候
[00:29:41.880 --> 00:29:43.240]  可能搞亂了一些東西
[00:29:43.240 --> 00:29:46.760]  不尊重父母的規矩
[00:29:46.760 --> 00:29:49.400]  有所爭拗
[00:29:49.400 --> 00:29:53.800]  而導致有時小朋友會受到責罰
[00:29:53.800 --> 00:29:59.080]  但因為藉著慈愛 父母的慈愛的心腸
[00:29:59.080 --> 00:30:02.360]  都會有赦免他們的機會
[00:30:02.360 --> 00:30:05.080]  他們悔改的時候 得到教訓的時候
[00:30:05.080 --> 00:30:08.920]  我們都會一一去赦免他們 去接納他們
[00:30:08.920 --> 00:30:12.920]  這個就是這個真愛
[00:30:12.920 --> 00:30:16.200]  當我們看回今天的主題的時候
[00:30:16.200 --> 00:30:20.680]  信主之後 犯罪會不會令到我們失去永生呢?
[00:30:20.680 --> 00:30:25.800]  我們在救恩計劃當中 怎麼去面對這些道德標準呢?
[00:30:25.800 --> 00:30:30.920]  我們看回今天讀的經文
[00:30:30.920 --> 00:30:33.320]  我們看到教會有三種人
[00:30:33.320 --> 00:30:36.520]  第一種就是假信徒
[00:30:36.520 --> 00:30:38.840]  他們以為自己相信
[00:30:38.840 --> 00:30:41.960]  主耶穌基督接受了 以為自己是信徒
[00:30:41.960 --> 00:30:45.720]  但是在《馬太福音》裡面有提到
[00:30:45.720 --> 00:30:47.240]  當中有假先知
[00:30:47.240 --> 00:30:52.280]  我們一看他們的果子 就認得出這幫是惡人
[00:30:52.280 --> 00:30:57.480]  他們沒有跟隨神
[00:30:57.480 --> 00:31:04.600]  當我們見到 又有經文看到第二種人
[00:31:04.600 --> 00:31:10.280]  就是真是口裏承認
[00:31:10.280 --> 00:31:14.840]  主耶穌為我們個人救主
[00:31:14.840 --> 00:31:24.280]  心裏相信 耶穌是從死裏復活
[00:31:24.280 --> 00:31:26.680]  祂是得救的
[00:31:26.680 --> 00:31:29.240]  但是因為我們好像保羅所說
[00:31:29.240 --> 00:31:32.840]  我們有屬靈的真賤 有時候會跌倒
[00:31:32.840 --> 00:31:37.320]  第二種人就是因信稱義後犯了嚴重罪
[00:31:37.320 --> 00:31:40.760]  跌倒的弟兄姊妹
[00:31:40.760 --> 00:31:47.800]  他們有個選擇 可以悔改回到教會裏面
[00:31:47.800 --> 00:31:53.640]  第三種人就是選擇不再悔改 離開了教會
[00:31:53.640 --> 00:31:59.480]  但是後來這兩種人都提到他們是得救的
[00:31:59.480 --> 00:32:07.800]  所以他們是沒有失去永生
[00:32:07.800 --> 00:32:12.920]  我們就知道信主之後 犯罪是不會失去永生
[00:32:12.920 --> 00:32:19.320]  當我們想起教會的雙城地區的情況
[00:32:19.320 --> 00:32:22.920]  我們知道雙城地區是一個
[00:32:22.920 --> 00:32:27.000]  主要美國接收難民的城市之一
[00:32:27.000 --> 00:32:31.560]  很多從亞洲不同地方
[00:32:31.560 --> 00:32:34.920]  從非洲或者中東來的難民
[00:32:34.920 --> 00:32:38.520]  來到我們成為美國的居民
[00:32:38.520 --> 00:32:40.680]  之後成為美國的公民
[00:32:40.680 --> 00:32:42.600]  我們身處這個社區裏面
[00:32:42.600 --> 00:32:44.920]  有很多不同的文化
[00:32:44.920 --> 00:32:48.200]  有非基督徒背景的文化
[00:32:48.200 --> 00:32:52.200]  和基督徒的信仰生活有衝突
[00:32:52.200 --> 00:32:55.720]  我們就知道這個是一個商業的城市
[00:32:55.720 --> 00:33:02.200]  我們當中這裏雙城地區有16間Fortune 500的公司
[00:33:02.200 --> 00:33:05.320]  是我們當中一個商業城市
[00:33:05.320 --> 00:33:11.400]  一個有不同文化背景的城市裏面的教會
[00:33:11.400 --> 00:33:15.000]  身為基督徒都面對了很多的挑戰
[00:33:15.000 --> 00:33:17.240]  但是我們清楚明白到
[00:33:17.240 --> 00:33:22.200]  我們不要被這些不同的道德標準
[00:33:22.200 --> 00:33:27.000]  影響到我們的生命 基督徒的生命
[00:33:27.000 --> 00:33:30.840]  因為我們接著十字架的愛
[00:33:30.840 --> 00:33:35.400]  我們分得清楚 我們要同罪
[00:33:35.400 --> 00:33:39.400]  不再被罪來捆綁我們
[00:33:39.400 --> 00:33:46.040]  我們已經因為這個愛而得到自由了
[00:33:46.040 --> 00:33:49.400]  這個愛是永不捨不離的愛
[00:33:49.400 --> 00:33:51.880]  神是不會丟下我們
[00:33:51.880 --> 00:33:54.440]  所以我提醒大家 鼓勵大家
[00:33:54.440 --> 00:33:55.880]  我們要藉著這個愛
[00:33:55.880 --> 00:34:00.280]  好像哥倫多教會一樣要學習
[00:34:00.280 --> 00:34:05.880]  要學習不要犯罪
[00:34:05.880 --> 00:34:09.240]  犯罪之後要認罪悔改
[00:34:09.240 --> 00:34:11.560]  我們今天是主餐的時候
[00:34:11.560 --> 00:34:14.600]  我們要在神面前認罪悔改
[00:34:14.600 --> 00:34:19.880]  互相鼓勵其他弟兄姊妹能夠再次建立起來
[00:34:19.880 --> 00:34:26.360]  藉著這個愛 我們能夠緊緊跟隨主耶穌基督
[00:34:26.360 --> 00:34:32.440]  我們一起祈禱和領受神的祝福
[00:34:32.440 --> 00:34:35.880]  主耶穌 我們感謝祢 我們感謝祢的愛
[00:34:35.880 --> 00:34:38.520]  所以我們能夠在祢面前
[00:34:38.520 --> 00:34:41.160]  在父神面前恩順清儀
[00:34:41.160 --> 00:34:44.360]  得到永生的確具
[00:34:44.360 --> 00:34:48.440]  我們感謝祢 這是何等大的恩典
[00:34:48.440 --> 00:34:51.320]  求聖靈繼續去兼顧我們的信心
[00:34:51.320 --> 00:34:55.640]  我們當中有困難的
[00:34:55.640 --> 00:34:58.200]  在疫情當中遇到種種困難
[00:34:58.200 --> 00:35:01.560]  有職有業上面 有家庭生活上面
[00:35:01.560 --> 00:35:03.480]  求祢一一這樣供應我們
[00:35:03.480 --> 00:35:06.680]  求祢一一這樣指引我們遙行的道路
[00:35:06.680 --> 00:35:11.080]  求祢幫助我們每一個弟兄姊妹
[00:35:11.080 --> 00:35:16.920]  能夠認定祢 清楚知道祢是怎麼愛我們
[00:35:16.920 --> 00:35:21.000]  在患難當中仍然可以緊緊跟隨祢
[00:35:21.000 --> 00:35:25.960]  我們又有未信主的朋友在我們當中
[00:35:25.960 --> 00:35:28.840]  求祢在祢指定的時間
[00:35:28.840 --> 00:35:30.600]  開開祢的心
[00:35:30.600 --> 00:35:35.800]  接受我們 為我們做祢的救主
[00:35:35.800 --> 00:35:39.960]  憐憫他們
[00:35:39.960 --> 00:35:41.800]  願主耶穌的恩惠
[00:35:41.800 --> 00:35:43.400]  父神的慈愛
[00:35:43.400 --> 00:35:44.920]  聖靈的交通
[00:35:44.920 --> 00:35:47.240]  常常與眾弟兄姊妹同在
[00:35:47.240 --> 00:35:50.380]  從今時 直到永遠 阿們
