
[00:00:00.000 --> 00:00:02.760]  面對生命試煉的時候
[00:18:34.880 --> 00:18:37.960]  因為有基督的名字在當中
[00:18:37.960 --> 00:18:39.760]  一個名字代表了你的身份
[00:18:39.760 --> 00:18:43.240]  你的價值代表你是誰
[00:18:43.240 --> 00:18:48.280]  你是誰就影響你如何去做下一步的決定
[00:18:48.280 --> 00:18:50.400]  前幾天聽到一位朋友分享
[00:18:50.400 --> 00:18:52.720]  他上星期有機會去跑馬拉松
[00:18:52.720 --> 00:18:56.960]  不知道當中有沒有其他姐妹去跑
[00:18:56.960 --> 00:18:59.480]  他說本來這次沒有時間預備
[00:18:59.480 --> 00:19:01.520]  雙腳也不太舒服
[00:19:01.520 --> 00:19:03.360]  但最後也去跑了
[00:19:03.360 --> 00:19:05.280]  他說很辛苦也很值得
[00:19:05.280 --> 00:19:06.360]  那為什麼會去跑呢?
[00:19:06.360 --> 00:19:09.680]  他說因為本身他是
[00:19:09.680 --> 00:19:13.840]  跟自己一個成年的兒子和太太
[00:19:13.840 --> 00:19:17.840]  和一班跑會的朋友一起去跑
[00:19:17.840 --> 00:19:20.160]  但整班人只有他一個人能夠抽到
[00:19:20.160 --> 00:19:21.680]  他說我背負整個跑會
[00:19:21.680 --> 00:19:23.200]  我家庭的名譽
[00:19:23.200 --> 00:19:25.000]  我一定要去跑
[00:19:25.000 --> 00:19:26.280]  所以在那段路上
[00:19:26.280 --> 00:19:29.080]  他說那次的天氣真是一般般
[00:19:29.080 --> 00:19:31.320]  太暖又沒有風
[00:19:31.320 --> 00:19:34.560]  走那些路也有很多斜位
[00:19:34.560 --> 00:19:36.240]  他說其中一段很辛苦
[00:19:36.240 --> 00:19:37.440]  就是出隧道之後
[00:19:37.440 --> 00:19:40.600]  有一段路要走一個迴旋的天橋
[00:19:40.600 --> 00:19:42.840]  迴旋天橋最難的地方就是
[00:19:42.840 --> 00:19:44.760]  左右腳不平衡
[00:19:44.760 --> 00:19:46.520]  因為斜
[00:19:46.520 --> 00:19:47.640]  一路走一路跑
[00:19:47.640 --> 00:19:50.800]  他覺得很酸、很痛、很累
[00:19:50.800 --> 00:19:53.520]  但他沒有想過這一次的路程
[00:19:53.520 --> 00:19:55.520]  雖然他已經踏入六十歲
[00:19:55.520 --> 00:19:59.160]  卻是成為他人生裡最佳的時間
[00:19:59.160 --> 00:20:01.640]  他說為什麼我可以做到呢?
[00:20:01.640 --> 00:20:03.360]  告訴你一個秘密
[00:20:03.360 --> 00:20:08.760]  就是因為全程都有相機拍攝
[00:20:08.760 --> 00:20:10.800]  人人都看到我這個
[00:20:10.800 --> 00:20:12.840]  查我的編號就知道我是誰
[00:20:12.840 --> 00:20:15.520]  我代表我的家庭、我的跑會
[00:20:15.520 --> 00:20:18.040]  於是他記起教練的教導
[00:20:18.040 --> 00:20:19.120]  一路跑的時候
[00:20:19.120 --> 00:20:20.440]  如果你看到相機
[00:20:20.440 --> 00:20:21.560]  你就提起精神
[00:20:21.560 --> 00:20:22.880]  很精神奕奕地跑
[00:20:22.880 --> 00:20:24.760]  你會快了一點
[00:20:24.760 --> 00:20:26.480]  誰知那一次因為人太少
[00:20:26.480 --> 00:20:28.320]  即是人少了很多
[00:20:28.320 --> 00:20:29.280]  周圍的攝影機
[00:20:29.280 --> 00:20:31.200]  每一個走過都追著
[00:20:31.200 --> 00:20:34.000]  所以由頭到尾都要這樣跑
[00:20:34.000 --> 00:20:35.640]  所以就很快
[00:20:35.640 --> 00:20:37.680]  因為這個身份他記得
[00:20:37.680 --> 00:20:41.480]  他要選擇怎樣去跑
[00:20:41.480 --> 00:20:42.080]  丁子妹
[00:20:42.080 --> 00:20:46.600]  你有這個基督徒的名稱在你身上嗎?
[00:20:46.600 --> 00:20:49.440]  當你揹著這個名號的時候
[00:20:49.440 --> 00:20:51.440]  你會怎樣去生活呢?
[00:20:51.440 --> 00:20:52.800]  如果今天我們每一個人
[00:20:52.800 --> 00:20:56.200]  都是穿著「基督徒」這三個字在街上
[00:20:56.200 --> 00:20:57.840]  上班、上學
[00:20:57.840 --> 00:20:59.440]  人人一看到你身上就有三個字
[00:20:59.440 --> 00:21:00.960]  「基督徒」
[00:21:00.960 --> 00:21:04.880]  你覺得你會不會有些言行不同呢?
[00:21:04.880 --> 00:21:06.880]  有些選擇是不同的
[00:21:06.880 --> 00:21:09.720]  當然是會有的
[00:21:09.720 --> 00:21:11.120]  始終現在我們這個世代
[00:21:11.120 --> 00:21:11.920]  在香港
[00:21:11.920 --> 00:21:14.680]  「基督徒」都尚算可以被接受
[00:21:14.680 --> 00:21:16.120]  香港人都很現實的
[00:21:16.120 --> 00:21:18.160]  「基督徒」有時的名字都幾好的
[00:21:18.160 --> 00:21:19.880]  可以幫孩子入名校
[00:21:19.880 --> 00:21:21.720]  有很多基督教的名校
[00:21:21.720 --> 00:21:25.600]  但如果這個名號令你受苦呢?
[00:21:25.600 --> 00:21:27.280]  早期的歷史文獻就記載
[00:21:27.280 --> 00:21:29.880]  有一位省長寫給羅馬的皇帝
[00:21:29.880 --> 00:21:33.160]  去報告一些基督徒
[00:21:33.160 --> 00:21:36.440]  他說這班人經常一起聚集
[00:21:36.440 --> 00:21:38.360]  每逢一星期有一天
[00:21:38.360 --> 00:21:41.560]  聚集在一起去敬拜他們的君王耶穌
[00:21:41.560 --> 00:21:43.560]  有叛變之言
[00:21:43.560 --> 00:21:44.960]  是他們平時沒有什麼
[00:21:44.960 --> 00:21:46.640]  都是遵守法規
[00:21:46.640 --> 00:21:48.320]  道德上沒有什麼問題
[00:21:48.320 --> 00:21:50.480]  但他們就是不肯敬拜你
[00:21:50.480 --> 00:21:52.080]  皇帝
[00:21:52.080 --> 00:21:53.320]  還有
[00:21:53.320 --> 00:21:55.080]  這個省長也表示
[00:21:55.080 --> 00:21:58.600]  當基督徒在我們社群裡面生活的時候
[00:21:58.600 --> 00:22:01.600]  我們的城市經濟受到損失
[00:22:01.600 --> 00:22:04.560]  因為他們不肯去參與行業
[00:22:04.560 --> 00:22:05.600]  很多的守則
[00:22:05.600 --> 00:22:07.320]  去參與那些買賣
[00:22:07.320 --> 00:22:09.920]  有些有偶像拜祭的成份的事
[00:22:09.920 --> 00:22:11.040]  他們又不去做
[00:22:11.040 --> 00:22:12.320]  不去幫襯
[00:22:12.320 --> 00:22:14.400]  結果生意差了很多
[00:22:14.400 --> 00:22:16.560]  省長很高興地去報告
[00:22:16.560 --> 00:22:18.400]  我就針對他們、對付他們
[00:22:18.400 --> 00:22:20.400]  結果我們的經濟就好了
[00:22:20.400 --> 00:22:24.440]  因為他們肯放下他們的信仰
[00:22:24.440 --> 00:22:29.880]  頂姐妹,當基督徒這三個字讓你受苦
[00:22:29.880 --> 00:22:31.480]  是呀,我們沒有人想
[00:22:31.480 --> 00:22:35.640]  但如果去到那一天
[00:22:35.640 --> 00:22:37.840]  你會怎麼選?
[00:22:37.840 --> 00:22:42.040]  你又應該成為一個怎樣的人?
[00:22:42.040 --> 00:22:43.760]  受苦讓我們知道
[00:22:43.760 --> 00:22:48.200]  我們實在很有限制
[00:22:48.200 --> 00:22:50.960]  所以彼得在最後這樣說
[00:22:50.960 --> 00:22:52.280]  你幫我讀第十九節
[00:22:52.280 --> 00:22:53.240]  預備起
[00:22:53.240 --> 00:22:58.680]  「因此,那些當朝神指引而受苦的人
[00:22:58.680 --> 00:23:01.520]  在繼續行善的同時
[00:23:01.520 --> 00:23:07.560]  要把自己的生命交還給信實的創造者」
[00:23:07.560 --> 00:23:08.880]  在那些處境當中
[00:23:08.880 --> 00:23:11.520]  你是變得無可依靠的
[00:23:11.520 --> 00:23:16.640]  你只能夠依靠這位可信、可靠的創造者
[00:23:16.640 --> 00:23:18.440]  同時你只能夠繼續行善
[00:23:18.440 --> 00:23:19.960]  因為你是基督徒
[00:23:19.960 --> 00:23:21.240]  你好像耶穌基督一樣
[00:23:21.240 --> 00:23:23.720]  你只能夠繼續行善
[00:23:23.720 --> 00:23:25.000]  就算是幫助別人
[00:23:25.000 --> 00:23:27.440]  你也是以基督的身份出發
[00:23:27.440 --> 00:23:29.480]  你不會以殺戮還殺戮
[00:23:29.480 --> 00:23:31.040]  以偷竊還制裁
[00:23:31.040 --> 00:23:33.920]  以惡行暴惡行
[00:23:33.920 --> 00:23:36.680]  但我們哪裡有這樣的力量去這樣做呢?
[00:23:36.680 --> 00:23:38.960]  又有誰幫我們伸冤呢?
[00:23:38.960 --> 00:23:43.640]  所以彼得就放了「創造者」這個字在這裡
[00:23:43.640 --> 00:23:44.680]  《全本聖經》
[00:23:44.680 --> 00:23:46.400]  《新約聖經》只有這裡一次
[00:23:46.400 --> 00:23:48.600]  它的用意大概就是讓我們記起
[00:23:48.600 --> 00:23:51.760]  神就是那位美善秩序的創造主
[00:23:51.760 --> 00:23:56.720]  祂也是我們力量、盼望、勇氣和愛的源頭
[00:23:56.720 --> 00:24:00.400]  讓我們記起創造者的好
[00:24:00.400 --> 00:24:01.840]  你想想你今早起床
[00:24:01.840 --> 00:24:05.360]  大概你仍然覺得這個世界是美好的
[00:24:05.360 --> 00:24:06.360]  絕大部份的時候
[00:24:06.360 --> 00:24:07.920]  我們送我們愛的人出門口
[00:24:07.920 --> 00:24:09.240]  我們的孩子
[00:24:09.240 --> 00:24:12.480]  他們都是平安晚上下午回到家裡的
[00:24:12.480 --> 00:24:14.440]  很多的病是可以治的
[00:24:14.440 --> 00:24:19.000]  其實神創造了一個好事多於壞事的世界
[00:24:19.000 --> 00:24:21.960]  頂住我們不要因為面前一些苦
[00:24:21.960 --> 00:24:24.720]  一些持續、很不舒服的事
[00:24:24.720 --> 00:24:30.000]  而忘記了我們創造者的好
[00:24:30.000 --> 00:24:31.680]  彼得頌特爾提
[00:24:31.680 --> 00:24:37.480]  你可以交託你的生命給這位創造者
[00:24:37.480 --> 00:24:39.960]  「交給、交託」這個字
[00:24:39.960 --> 00:24:42.400]  正是出自詩篇三十一篇第五節
[00:24:42.400 --> 00:24:46.360]  「我將我的靈魂交在祢手裡」
[00:24:46.360 --> 00:24:48.880]  誰說過這句詩篇呢?
[00:24:48.880 --> 00:24:50.160]  耶穌
[00:24:50.160 --> 00:24:51.560]  祂何時說的呢?
[00:24:51.560 --> 00:24:53.040]  就是在祂無能為力
[00:24:53.040 --> 00:24:54.400]  無法動彈
[00:24:54.400 --> 00:24:55.560]  雙手被釘
[00:24:55.560 --> 00:24:57.000]  雙腳被釘
[00:24:57.000 --> 00:24:59.840]  流著血的時候
[00:24:59.840 --> 00:25:01.000]  祂說
[00:25:01.000 --> 00:25:03.520]  「父啊,我將我的靈魂」
[00:25:03.520 --> 00:25:05.040]  也是生命
[00:25:05.040 --> 00:25:08.040]  「交託在祢的手裡」
[00:25:08.040 --> 00:25:11.040]  我們的主是這樣去做的
[00:25:11.040 --> 00:25:15.200]  我們也可以去交託我們的生命
[00:25:15.200 --> 00:25:16.520]  在我們面對、針對
[00:25:16.520 --> 00:25:20.760]  只能夠行善不應該行惡的生活裡
[00:25:20.760 --> 00:25:26.640]  我們可以交託我們的生命給我們的上主
[00:25:26.640 --> 00:25:28.560]  祂幫我們伸冤
[00:25:28.560 --> 00:25:31.600]  所以十七、十八節其實就是說
[00:25:31.600 --> 00:25:33.920]  最後二人是得救的
[00:25:33.920 --> 00:25:35.880]  祂會審判的
[00:25:35.880 --> 00:25:37.280]  這個審判是對我們好的
[00:25:37.280 --> 00:25:42.080]  因為祂分辨到我們就是屬於祂的人
[00:25:42.080 --> 00:25:43.560]  我們可以將我們的生命
[00:25:43.560 --> 00:25:46.440]  全然交託給我們的上主
[00:25:46.440 --> 00:25:48.400]  等一會兒當我們懂得這樣交託的時候
[00:25:48.400 --> 00:25:50.320]  你的人生會不同的
[00:25:50.320 --> 00:25:52.480]  我再說什麼是交託
[00:25:52.480 --> 00:25:54.880]  就好像你帶你很愛的孩子
[00:25:54.880 --> 00:25:56.960]  送他去機場搭飛機
[00:25:56.960 --> 00:26:00.520]  你將他的生命交託了給飛機
[00:26:00.520 --> 00:26:02.600]  你不在飛機上
[00:26:02.600 --> 00:26:04.920]  你也不是駕駛飛機的那個人
[00:26:04.920 --> 00:26:10.360]  你只能夠信賴飛機會平安將他送到目的地
[00:26:10.360 --> 00:26:13.080]  我們有沒有對主這份信心呢?
[00:26:13.080 --> 00:26:15.320]  抑或我們拼命要拉著飛機邊
[00:26:15.320 --> 00:26:16.520]  又要看看行不行
[00:26:16.520 --> 00:26:17.640]  又衝去駕駛室
[00:26:17.640 --> 00:26:19.720]  又去騷擾機師
[00:26:19.720 --> 00:26:21.640]  我們是不是這樣對上帝呢?
[00:26:21.640 --> 00:26:22.360]  如果是這樣的話
[00:26:22.360 --> 00:26:24.200]  這不是交託
[00:26:24.200 --> 00:26:27.560]  頂智會將我們的生命交託給我們這位創造主
[00:26:27.560 --> 00:26:29.400]  祂知道你的人生
[00:26:29.400 --> 00:26:31.440]  祂讓你的人生知道走到最後
[00:26:31.440 --> 00:26:32.840]  什麼是最重要
[00:26:32.840 --> 00:26:35.440]  要有份在基督裏面
[00:26:35.440 --> 00:26:39.920]  要知道寄居是帶你去到榮美的家鄉
[00:26:39.920 --> 00:26:41.160]  有這件事
[00:26:41.160 --> 00:26:45.720]  走過這條向上很難走的梯級路
[00:26:45.720 --> 00:26:47.760]  受苦的道路
[00:26:47.760 --> 00:26:50.680]  你仍然可以有很大的盼望
[00:26:50.680 --> 00:26:55.960]  因為你知道你的生命就是交託給這位主
[00:26:55.960 --> 00:26:58.600]  當我們穿上基督的名字
[00:26:58.600 --> 00:27:02.920]  我們就真的將我們的生命交託給上主
[00:27:02.920 --> 00:27:06.600]  不是要你憑幾力做好基督徒要做的事
[00:27:06.600 --> 00:27:08.600]  卻是因為我們交託了
[00:27:08.600 --> 00:27:12.240]  祂就源源不絕供應我們所需要的能力、力量
[00:27:12.240 --> 00:27:14.120]  以致我們可以面對
[00:27:14.120 --> 00:27:15.920]  有更大的盼望在前面
[00:27:15.920 --> 00:27:16.680]  讓我們知道
[00:27:16.680 --> 00:27:18.640]  在跑這條路很辛苦
[00:27:18.640 --> 00:27:19.840]  很多人看著你
[00:27:19.840 --> 00:27:21.080]  很多攝影機看著你
[00:27:21.080 --> 00:27:23.440]  你揹著基督徒這塊身份
[00:27:23.440 --> 00:27:26.600]  但你可以跑你最佳的時間
[00:27:26.600 --> 00:27:31.720]  直到最後得到那份榮耀
[00:27:31.720 --> 00:27:33.520]  頂子每樣我們都記得
[00:27:33.520 --> 00:27:37.640]  生命遇到試煉的時候
[00:27:37.640 --> 00:27:39.440]  你知道這是神給你受苦的日子
[00:27:39.440 --> 00:27:41.440]  是一份禮物
[00:27:41.440 --> 00:27:43.240]  讓你成長
[00:27:43.240 --> 00:27:44.200]  在這個受苦當中
[00:27:44.200 --> 00:27:45.480]  你要去分辨發現
[00:27:45.480 --> 00:27:50.000]  你是否正在走在基督給你的正路上
[00:27:50.000 --> 00:27:53.760]  而當我們穿戴基督徒這個名字
[00:27:53.760 --> 00:27:56.800]  同時我們就是將我們的生命交託
[00:27:56.800 --> 00:28:00.240]  給這位信實的上主
[00:28:00.240 --> 00:28:02.120]  最後我以C.S. Lewis
[00:28:02.120 --> 00:28:06.640]  路易斯的幾句說話作為總結
[00:28:06.640 --> 00:28:08.920]  他說:在一切的境遇當中
[00:28:08.920 --> 00:28:11.240]  我們都應該感恩
[00:28:11.240 --> 00:28:12.640]  如果那是美好的境遇
[00:28:12.640 --> 00:28:16.000]  就因著當中的美好而感謝
[00:28:16.000 --> 00:28:18.680]  如果那不是好的境遇
[00:28:18.680 --> 00:28:22.040]  就因為當中所激發出來的耐心
[00:28:22.040 --> 00:28:25.000]  謙遜以及興旱世界
[00:28:25.000 --> 00:28:28.440]  盼望永恆國度的心智
[00:28:28.440 --> 00:28:32.440]  來獻上今天感恩的心
[00:28:32.440 --> 00:28:38.760]  我們一起祈禱
[00:28:38.760 --> 00:28:41.680]  父啊 我們知道祢是信實的主
[00:28:41.680 --> 00:28:45.280]  讓我們更多去思想祢的好
[00:28:45.280 --> 00:28:47.600]  更多將我們的生命交託
[00:28:47.600 --> 00:28:50.200]  全然交在祢的手裡
[00:28:50.200 --> 00:28:52.040]  以致我們不需要害怕
[00:28:52.040 --> 00:28:55.920]  我們在跟隨基督這條路上所遇到
[00:28:55.920 --> 00:28:58.000]  和基督一樣的苦
[00:28:58.000 --> 00:29:00.440]  我們知道走到最後
[00:29:00.440 --> 00:29:04.840]  我們會和祢分享一切的榮耀
[00:29:04.840 --> 00:29:06.080]  我們會無悔
[00:29:06.080 --> 00:29:08.560]  因為我們有份於基督
[00:29:08.560 --> 00:29:10.440]  幫助我們北村家每一個人
[00:29:10.440 --> 00:29:13.440]  在今天所做的決定
[00:29:13.440 --> 00:29:16.040]  不負基督徒的名字
[00:29:16.040 --> 00:29:17.680]  祈禱是奉著耶穌基督
[00:29:17.680 --> 00:29:19.080]  得聖名字祈求
[00:29:19.080 --> 00:29:20.080]  阿彌陀佛
