
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 新年夢幅 祝你未平安
[00:18:37.000 --> 00:18:39.000]  無論教會重點是什麼
[00:18:39.000 --> 00:18:42.000]  無論今天的侍奉觀是什麼
[00:18:42.000 --> 00:18:44.000]  最重要我希望你能夠
[00:18:44.000 --> 00:18:46.000]  在你的崗位上面
[00:18:46.000 --> 00:18:49.000]  去效法基督
[00:18:49.000 --> 00:18:54.000]  神必須在信心舞台裡面的中間
[00:18:54.000 --> 00:18:56.000]  祂才是主角
[00:18:56.000 --> 00:18:59.000]  影相中間最前的那個是重點
[00:18:59.000 --> 00:19:01.000]  不要站錯位
[00:19:01.000 --> 00:19:03.000]  在教會裡面
[00:19:03.000 --> 00:19:06.000]  只有上帝是站在這個位
[00:19:06.000 --> 00:19:08.000]  不是任何一個人
[00:19:08.000 --> 00:19:11.000]  所以頂子妹
[00:19:11.000 --> 00:19:13.000]  今天在我們人生裡面
[00:19:13.000 --> 00:19:15.000]  在我們的日常生活當中
[00:19:15.000 --> 00:19:18.000]  你覺得你自己是不是自己作主呢
[00:19:18.000 --> 00:19:20.000]  我喜歡怎樣就怎樣吧
[00:19:20.000 --> 00:19:21.000]  上帝
[00:19:21.000 --> 00:19:24.000]  你救我 我很感謝你
[00:19:24.000 --> 00:19:27.000]  但我的生活最好你不要干預
[00:19:27.000 --> 00:19:28.000]  是不是這樣呢
[00:19:28.000 --> 00:19:31.000]  這個不是信耶穌真正的意思
[00:19:31.000 --> 00:19:33.000]  今天我
[00:19:33.000 --> 00:19:36.000]  做任何事是不是靠自己呢
[00:19:36.000 --> 00:19:37.000]  或者只是為自己呢
[00:19:37.000 --> 00:19:39.000]  我做一件事原來是為自己的
[00:19:39.000 --> 00:19:41.000]  原來我做一件事是靠我的經驗
[00:19:41.000 --> 00:19:42.000]  靠我的能力
[00:19:42.000 --> 00:19:43.000]  我不做那件事
[00:19:43.000 --> 00:19:44.000]  因為我沒有經驗
[00:19:44.000 --> 00:19:48.000]  是不是這樣呢
[00:19:48.000 --> 00:19:51.000]  今天我相信不相信
[00:19:51.000 --> 00:19:55.000]  我能夠承擔是出於神
[00:19:55.000 --> 00:19:58.000]  面對很多不確定的將來
[00:19:58.000 --> 00:20:00.000]  我很想誠實告訴你
[00:20:00.000 --> 00:20:03.000]  將來怎樣你和我都不知道
[00:20:03.000 --> 00:20:06.000]  但我們可以知道的
[00:20:06.000 --> 00:20:08.000]  就是上帝
[00:20:08.000 --> 00:20:09.000]  應許
[00:20:09.000 --> 00:20:10.000]  祂會保守
[00:20:10.000 --> 00:20:12.000]  和我們同在
[00:20:12.000 --> 00:20:13.000]  如果這件事你不清楚
[00:20:13.000 --> 00:20:15.000]  那就有論證
[00:20:15.000 --> 00:20:17.000]  我不一定要知道我將來怎樣
[00:20:17.000 --> 00:20:19.000]  但我知道由現在
[00:20:19.000 --> 00:20:20.000]  到將來建主裡面
[00:20:20.000 --> 00:20:22.000]  耶穌沒有離開我
[00:20:22.000 --> 00:20:23.000]  祂說無論你在什麼光景
[00:20:23.000 --> 00:20:25.000]  我與你同在
[00:20:25.000 --> 00:20:26.000]  你在順境我與你同在
[00:20:26.000 --> 00:20:28.000]  你在逆境我都與你同在
[00:20:28.000 --> 00:20:30.000]  這件事我都一定要知道
[00:20:30.000 --> 00:20:31.000]  因為我的生命
[00:20:31.000 --> 00:20:33.000]  已經讓主居守衛
[00:20:33.000 --> 00:20:34.000]  如果不是
[00:20:34.000 --> 00:20:35.000]  我們生活就很沒信心
[00:20:35.000 --> 00:20:37.000]  我們生活就很苦
[00:20:37.000 --> 00:20:39.000]  我們時逢也都很乏力
[00:20:39.000 --> 00:20:41.000]  我們時逢也都很介意
[00:20:41.000 --> 00:20:43.000]  那個的結果
[00:20:43.000 --> 00:20:44.000]  因為我以自我做忠心
[00:20:44.000 --> 00:20:47.000]  為何我那麼努力都只有一個桔
[00:20:47.000 --> 00:20:49.000]  我下午會說
[00:20:49.000 --> 00:20:51.000]  如果我們看重我們的果後
[00:20:51.000 --> 00:20:53.000]  我們一定不開心
[00:20:53.000 --> 00:20:56.000]  第三個轉變
[00:20:56.000 --> 00:20:59.000]  就是從看重行動
[00:20:59.000 --> 00:21:01.000]  到學習
[00:21:01.000 --> 00:21:03.000]  等候
[00:21:03.000 --> 00:21:04.000]  其實認識門徒
[00:21:04.000 --> 00:21:07.000]  他們已經有資格做主的見證人
[00:21:07.000 --> 00:21:08.000]  不過
[00:21:08.000 --> 00:21:10.000]  神知道他們還未可以
[00:21:10.000 --> 00:21:12.000]  簡單來說還差一點
[00:21:12.000 --> 00:21:15.000]  而且這個使命並不簡單
[00:21:15.000 --> 00:21:17.000]  社會很複雜
[00:21:17.000 --> 00:21:18.000]  所以耶穌要等候
[00:21:18.000 --> 00:21:19.000]  等候什麼
[00:21:19.000 --> 00:21:21.000]  等候聖靈的能力
[00:21:21.000 --> 00:21:23.000]  你發覺當聖靈降臨的時候
[00:21:23.000 --> 00:21:26.000]  彼得說到幾千人信耶穌
[00:21:26.000 --> 00:21:28.000]  他們很勇敢
[00:21:28.000 --> 00:21:30.000]  彼得曾經三次不認耶穌
[00:21:30.000 --> 00:21:32.000]  很軟弱
[00:21:32.000 --> 00:21:33.000]  但聖靈降臨之後
[00:21:33.000 --> 00:21:37.000]  彼得說到很有能力
[00:21:37.000 --> 00:21:39.000]  等候
[00:21:39.000 --> 00:21:41.000]  足足等了十天
[00:21:41.000 --> 00:21:43.000]  耶穌升天之後
[00:21:43.000 --> 00:21:45.000]  是第四十天
[00:21:45.000 --> 00:21:46.000]  升天了
[00:21:46.000 --> 00:21:47.000]  等了十天就是五巡節
[00:21:47.000 --> 00:21:49.000]  就是剛剛十天
[00:21:49.000 --> 00:21:51.000]  是聖靈的
[00:21:51.000 --> 00:21:53.000]  聖靈在《侍奉》中有一個很重要的主題
[00:21:53.000 --> 00:21:56.000]  原來我們的侍奉是聖靈的
[00:21:56.000 --> 00:21:58.000]  如果不是聖靈工作
[00:21:58.000 --> 00:22:00.000]  不是聖靈在我們當中工作
[00:22:00.000 --> 00:22:02.000]  我們不要想著那麼容易
[00:22:02.000 --> 00:22:03.000]  有時候我覺得
[00:22:03.000 --> 00:22:05.000]  我今天能夠
[00:22:05.000 --> 00:22:07.000]  在這裡侍奉了這麼多年
[00:22:07.000 --> 00:22:08.000]  只能夠說
[00:22:08.000 --> 00:22:10.000]  頂姐妹謝謝你的代託
[00:22:10.000 --> 00:22:12.000]  不然呂穆先不能夠站到現在
[00:22:12.000 --> 00:22:14.000]  不容易的
[00:22:14.000 --> 00:22:16.000]  我很相信
[00:22:16.000 --> 00:22:17.000]  我也很認定
[00:22:17.000 --> 00:22:18.000]  很多頂姐妹說
[00:22:18.000 --> 00:22:20.000]  我每天都為你祈禱
[00:22:20.000 --> 00:22:21.000]  就是為我祈禱
[00:22:21.000 --> 00:22:22.000]  很感恩
[00:22:22.000 --> 00:22:24.000]  我很感動
[00:22:24.000 --> 00:22:26.000]  耶穌和他們聚集的時候
[00:22:26.000 --> 00:22:27.000]  祝福他們說
[00:22:27.000 --> 00:22:28.000]  不要離開耶路撒冷
[00:22:28.000 --> 00:22:31.000]  但要等候父的應許
[00:22:31.000 --> 00:22:33.000]  就是你們聽見我所說過的
[00:22:33.000 --> 00:22:35.000]  約翰遜用水撕洗
[00:22:35.000 --> 00:22:36.000]  但過了不多幾天
[00:22:36.000 --> 00:22:38.000]  你們在聖靈裡受洗
[00:22:38.000 --> 00:22:39.000]  聖靈的受洗
[00:22:39.000 --> 00:22:41.000]  簡單來說就是聖靈的充滿
[00:22:41.000 --> 00:22:43.000]  這個充滿可以洗盡我們的罪
[00:22:43.000 --> 00:22:45.000]  這個充滿可以使我們能夠
[00:22:45.000 --> 00:22:47.000]  很實在經歷宗教的體驗
[00:22:47.000 --> 00:22:48.000]  而在信耶穌之後
[00:22:48.000 --> 00:22:50.000]  生命有很大的改變
[00:22:50.000 --> 00:22:52.000]  有些人在禮之後
[00:22:52.000 --> 00:22:54.000]  他的生命也有很大的經歷
[00:22:54.000 --> 00:22:55.000]  是很不同的
[00:22:55.000 --> 00:22:57.000]  這個就是聖靈的洗
[00:22:57.000 --> 00:22:59.000]  當聖靈臨在的時候
[00:22:59.000 --> 00:23:00.000]  我們就有能力
[00:23:00.000 --> 00:23:01.000]  所以頂姐妹
[00:23:01.000 --> 00:23:03.000]  你在信耶穌之後
[00:23:03.000 --> 00:23:04.000]  你覺得你以前做不到的事
[00:23:04.000 --> 00:23:06.000]  我以前不吃的東西是不行的
[00:23:06.000 --> 00:23:08.000]  我以前不做的東西是不行的
[00:23:08.000 --> 00:23:09.000]  你信耶穌之後
[00:23:09.000 --> 00:23:10.000]  為什麼你能夠改變呢
[00:23:10.000 --> 00:23:12.000]  這個就是聖靈的能力
[00:23:12.000 --> 00:23:14.000]  問題是你有沒有讓聖靈
[00:23:14.000 --> 00:23:16.000]  管理你的生命
[00:23:16.000 --> 00:23:17.000]  聖靈
[00:23:17.000 --> 00:23:19.000]  或者一章第八節
[00:23:19.000 --> 00:23:20.000]  是很重要的
[00:23:20.000 --> 00:23:21.000]  是整個使能轉
[00:23:21.000 --> 00:23:23.000]  一個很重要的大綱和撮要
[00:23:23.000 --> 00:23:24.000]  簡單來說
[00:23:24.000 --> 00:23:25.000]  你看一章八節
[00:23:25.000 --> 00:23:27.000]  你看完整個
[00:23:27.000 --> 00:23:28.000]  簡單來說
[00:23:28.000 --> 00:23:30.000]  你看完整個使能轉的大綱
[00:23:30.000 --> 00:23:33.000]  一章八節所提到的地方
[00:23:33.000 --> 00:23:34.000]  耶路撒冷
[00:23:34.000 --> 00:23:35.000]  猶大傳遞三百里
[00:23:35.000 --> 00:23:36.000]  耶路撒冷
[00:23:36.000 --> 00:23:38.000]  第一至七章所提到的
[00:23:38.000 --> 00:23:39.000]  八至十一章
[00:23:39.000 --> 00:23:40.000]  十一章十八節
[00:23:40.000 --> 00:23:42.000]  就是猶大傳遞三百里
[00:23:42.000 --> 00:23:43.000]  接著第八章
[00:23:43.000 --> 00:23:45.000]  第十九至二十八章
[00:23:45.000 --> 00:23:46.000]  基本上就是直到
[00:23:46.000 --> 00:23:48.000]  第二極作惡見證的範疇
[00:23:48.000 --> 00:23:49.000]  用簡單的分析
[00:23:49.000 --> 00:23:50.000]  可以這樣分析的
[00:23:50.000 --> 00:23:52.000]  所以一章八節
[00:23:52.000 --> 00:23:53.000]  使能轉你不懂
[00:23:53.000 --> 00:23:56.000]  使能轉你一定要懂一章八節
[00:23:56.000 --> 00:23:57.000]  是的
[00:23:57.000 --> 00:23:59.000]  他們的生命很大改變
[00:23:59.000 --> 00:24:01.000]  他們等候
[00:24:01.000 --> 00:24:02.000]  是從什麼開始
[00:24:02.000 --> 00:24:05.000]  是從普告開始
[00:24:05.000 --> 00:24:06.000]  當你等候的時候
[00:24:06.000 --> 00:24:07.000]  你會怎樣
[00:24:07.000 --> 00:24:09.000]  你等車你會怎樣
[00:24:09.000 --> 00:24:10.000]  有些人一月等
[00:24:10.000 --> 00:24:11.000]  一邊奏了個巴士
[00:24:11.000 --> 00:24:12.000]  一邊奏了個巴士
[00:24:12.000 --> 00:24:14.000]  為甚麼還不來
[00:24:14.000 --> 00:24:15.000]  到時候還不來
[00:24:15.000 --> 00:24:16.000]  又脫班
[00:24:16.000 --> 00:24:18.000]  又遲到了
[00:24:18.000 --> 00:24:20.000]  崇拜嘛
[00:24:20.000 --> 00:24:22.000]  你有沒有吐過
[00:24:22.000 --> 00:24:23.000]  當你知道有可能脫班的時候
[00:24:23.000 --> 00:24:25.000]  你有沒有吐過
[00:24:25.000 --> 00:24:27.000]  還是說埋怨
[00:24:27.000 --> 00:24:29.000]  在聖經一章十二至十二四節
[00:24:29.000 --> 00:24:31.000]  我不跟大家讀了
[00:24:31.000 --> 00:24:32.000]  那裡說到他們怎樣
[00:24:32.000 --> 00:24:34.000]  在一間樓房裡面
[00:24:34.000 --> 00:24:39.000]  同心合意地行設禱告
[00:24:39.000 --> 00:24:40.000]  當你等候的時候
[00:24:40.000 --> 00:24:42.000]  不是無所事事
[00:24:42.000 --> 00:24:44.000]  不是說什麼時候
[00:24:44.000 --> 00:24:47.000]  其實聖經沒有說什麼時候
[00:24:47.000 --> 00:24:49.000]  我們現在看聖經就說十天而已
[00:24:49.000 --> 00:24:50.000]  當時他們不知道
[00:24:50.000 --> 00:24:52.000]  耶穌沒有說十天後
[00:24:52.000 --> 00:24:54.000]  你只有憑信心去等
[00:24:54.000 --> 00:24:55.000]  當你等候的時候
[00:24:55.000 --> 00:24:57.000]  他們做了一件很重要的事
[00:24:57.000 --> 00:24:59.000]  就是禱告
[00:24:59.000 --> 00:25:00.000]  是的
[00:25:00.000 --> 00:25:03.000]  很多人當領受了責任的時候
[00:25:03.000 --> 00:25:04.000]  去洗碗
[00:25:04.000 --> 00:25:06.000]  那你馬上去洗碗
[00:25:06.000 --> 00:25:08.000]  你不想準備
[00:25:08.000 --> 00:25:11.000]  洗碗你穿著西裝怎洗
[00:25:11.000 --> 00:25:13.000]  手套要押高才行
[00:25:13.000 --> 00:25:15.000]  很多時候我們一做事就心急
[00:25:15.000 --> 00:25:17.000]  媽叫我洗碗我就洗
[00:25:17.000 --> 00:25:19.000]  沒想到原來要準備
[00:25:19.000 --> 00:25:22.000]  要戴手套或者戴手袖
[00:25:22.000 --> 00:25:25.000]  很多人很想快點去做事
[00:25:25.000 --> 00:25:27.000]  希望能夠滿足
[00:25:27.000 --> 00:25:28.000]  給責任我的人
[00:25:28.000 --> 00:25:29.000]  我多勤力
[00:25:29.000 --> 00:25:31.000]  我多盡忠
[00:25:31.000 --> 00:25:32.000]  但上帝的心意
[00:25:32.000 --> 00:25:34.000]  不是要我們這樣
[00:25:34.000 --> 00:25:36.000]  是要你想清楚
[00:25:36.000 --> 00:25:38.000]  準備好你才做
[00:25:38.000 --> 00:25:40.000]  所謂功欲善其事
[00:25:40.000 --> 00:25:42.000]  必先利其器
[00:25:42.000 --> 00:25:44.000]  對於神的聖功
[00:25:44.000 --> 00:25:46.000]  這個器命就是禱告
[00:25:46.000 --> 00:25:49.000]  丁姊妹
[00:25:49.000 --> 00:25:52.000]  不知道大家認不認識曾金化牧師
[00:25:52.000 --> 00:25:55.000]  他是新加坡聖約報道會的主任牧師
[00:25:55.000 --> 00:25:57.000]  他十七歲就出來牧會
[00:25:57.000 --> 00:25:59.000]  其實是一個很厲害的人
[00:25:59.000 --> 00:26:01.000]  真的很厲害
[00:26:01.000 --> 00:26:05.000]  當上帝呼召他做牧師的時候
[00:26:05.000 --> 00:26:07.000]  他有些不甘心的罪倉
[00:26:07.000 --> 00:26:08.000]  要我做牧師?
[00:26:08.000 --> 00:26:10.000]  不是牧師不好
[00:26:10.000 --> 00:26:12.000]  牧師始終局限在教會
[00:26:12.000 --> 00:26:14.000]  牧養有限
[00:26:14.000 --> 00:26:16.000]  在曾金化牧師當時來說
[00:26:16.000 --> 00:26:19.000]  他因此可以做很多事
[00:26:19.000 --> 00:26:21.000]  可以幫助更多人
[00:26:21.000 --> 00:26:24.000]  但上帝要更大使用曾金化牧師
[00:26:24.000 --> 00:26:27.000]  他要隱藏一段很長的時間
[00:26:27.000 --> 00:26:30.000]  所以我們很長都不認識曾金化牧師是誰
[00:26:30.000 --> 00:26:34.000]  這幾年門徒訓練這個課題
[00:26:34.000 --> 00:26:36.000]  曾金化牧師出了很多書
[00:26:36.000 --> 00:26:37.000]  開了很多講座
[00:26:37.000 --> 00:26:39.000]  幫助了很多很多的人
[00:26:39.000 --> 00:26:42.000]  原來上帝要曾金化牧師學習什麼是等候
[00:26:42.000 --> 00:26:45.000]  在適當的時候我要大大使用你
[00:26:45.000 --> 00:26:47.000]  你心急沒用嗎?
[00:26:47.000 --> 00:26:49.000]  幫不了人
[00:26:49.000 --> 00:26:53.000]  摩西堂堂一個落難埃及王子
[00:26:53.000 --> 00:26:56.000]  竟然去到米甸那裡
[00:26:56.000 --> 00:26:58.000]  浪費時間四十年
[00:26:58.000 --> 00:27:00.000]  荒廢了
[00:27:00.000 --> 00:27:04.000]  但上帝不會覺得摩西浪費了這四十年
[00:27:04.000 --> 00:27:09.000]  上帝要這四十年來無造摩西
[00:27:09.000 --> 00:27:12.000]  就是因為這四十年在米甸的操練
[00:27:12.000 --> 00:27:15.000]  他更加能夠在最後那四十年裡面
[00:27:15.000 --> 00:27:17.000]  被主大大使用
[00:27:17.000 --> 00:27:20.000]  帶領子女離開埃及
[00:27:20.000 --> 00:27:21.000]  丁子梅
[00:27:21.000 --> 00:27:24.000]  等候是很重要的
[00:27:24.000 --> 00:27:26.000]  不過我們不喜歡等候
[00:27:26.000 --> 00:27:28.000]  還沒完的
[00:27:28.000 --> 00:27:29.000]  牧師還沒講完
[00:27:29.000 --> 00:27:31.000]  崇拜還沒完
[00:27:31.000 --> 00:27:33.000]  很多時候我們不願意等候
[00:27:33.000 --> 00:27:35.000]  因為我們喜歡做事
[00:27:35.000 --> 00:27:37.000]  我們很心急
[00:27:37.000 --> 00:27:39.000]  我們喜歡外顯
[00:27:39.000 --> 00:27:41.000]  因為禱告這些隱藏的事
[00:27:41.000 --> 00:27:43.000]  沒有人知道的
[00:27:43.000 --> 00:27:44.000]  任何聚會
[00:27:44.000 --> 00:27:47.000]  大家都不喜歡在後台
[00:27:47.000 --> 00:27:50.000]  如果我讓你做後台的觀眾
[00:27:50.000 --> 00:27:52.000]  你當然是做觀眾
[00:27:52.000 --> 00:27:54.000]  觀眾可以看到東西
[00:27:54.000 --> 00:27:56.000]  很精彩的音樂
[00:27:56.000 --> 00:27:57.000]  後台?
[00:27:57.000 --> 00:27:59.000]  沒什麼好看的
[00:27:59.000 --> 00:28:01.000]  但任何的演出
[00:28:01.000 --> 00:28:03.000]  後台很重要
[00:28:03.000 --> 00:28:05.000]  正如一個食肆
[00:28:05.000 --> 00:28:07.000]  樓面固執不重要
[00:28:07.000 --> 00:28:10.000]  後面的廚房更加重要
[00:28:10.000 --> 00:28:13.000]  頂著什麼是我們最大的後台?
[00:28:13.000 --> 00:28:14.000]  就是祈禱
[00:28:14.000 --> 00:28:17.000]  特別是神的工作
[00:28:17.000 --> 00:28:19.000]  剛剛過去十二、十四日
[00:28:19.000 --> 00:28:21.000]  我們有平安夜的一些活動
[00:28:21.000 --> 00:28:23.000]  其中我們是有祈禱會的
[00:28:23.000 --> 00:28:26.000]  分三場在這裡一樓舉行
[00:28:26.000 --> 00:28:28.000]  在第二場的時候
[00:28:28.000 --> 00:28:30.000]  有位姐妹來參加
[00:28:30.000 --> 00:28:31.000]  她很直言說
[00:28:31.000 --> 00:28:32.000]  牧師
[00:28:32.000 --> 00:28:34.000]  為什麼我們祈禱會四十五分鐘?
[00:28:34.000 --> 00:28:36.000]  短一點就好一點
[00:28:36.000 --> 00:28:37.000]  因為這麼長
[00:28:37.000 --> 00:28:41.000]  這麼長會妨礙姐妹在下面幫忙
[00:28:41.000 --> 00:28:43.000]  我就跟她說
[00:28:43.000 --> 00:28:45.000]  我們的願意
[00:28:45.000 --> 00:28:46.000]  這四十五分鐘
[00:28:46.000 --> 00:28:48.000]  你可以隨時加入
[00:28:48.000 --> 00:28:50.000]  可以隨時離開
[00:28:50.000 --> 00:28:52.000]  你覺得你捱不住
[00:28:52.000 --> 00:28:54.000]  你可以中途離開
[00:28:54.000 --> 00:28:55.000]  第二
[00:28:55.000 --> 00:28:57.000]  我也告訴那位姐妹
[00:28:57.000 --> 00:29:01.000]  其實祈禱在呼音聚會當中很重要
[00:29:01.000 --> 00:29:03.000]  很多大型聚會
[00:29:03.000 --> 00:29:06.000]  不單止不會分三場
[00:29:06.000 --> 00:29:08.000]  是一邊一邊祈禱
[00:29:08.000 --> 00:29:11.000]  因為呼音是一個宿命的增戰
[00:29:11.000 --> 00:29:12.000]  當我們傳呼音
[00:29:12.000 --> 00:29:13.000]  無論是呼音聚會
[00:29:13.000 --> 00:29:16.000]  或者我們做平安夜的愛分享
[00:29:16.000 --> 00:29:19.000]  其實魔鬼都在做工作
[00:29:19.000 --> 00:29:21.000]  如果我們只很努力去籌備
[00:29:21.000 --> 00:29:22.000]  預備多少人手
[00:29:22.000 --> 00:29:24.000]  多少物資
[00:29:24.000 --> 00:29:26.000]  是沒有用的
[00:29:26.000 --> 00:29:27.000]  如果我們沒有禱告
[00:29:27.000 --> 00:29:28.000]  真的是沒有用的
[00:29:28.000 --> 00:29:29.000]  魔鬼一擊
[00:29:29.000 --> 00:29:31.000]  我們馬上散開
[00:29:31.000 --> 00:29:34.000]  所以為什麼我們設這個呼音祈禱會
[00:29:34.000 --> 00:29:35.000]  雖然參加的人不多
[00:29:35.000 --> 00:29:36.000]  但也有
[00:29:36.000 --> 00:29:39.000]  很感恩
[00:29:39.000 --> 00:29:41.000]  所以頂姐妹
[00:29:41.000 --> 00:29:43.000]  那個祈禱會就好像貪圍一樣
[00:29:43.000 --> 00:29:44.000]  四點半至八點鐘
[00:29:44.000 --> 00:29:46.000]  是不停的
[00:29:46.000 --> 00:29:47.000]  但很多時候
[00:29:47.000 --> 00:29:50.000]  我們不是很喜歡安靜
[00:29:50.000 --> 00:29:52.000]  我寧願做事都不喜歡祈禱
[00:29:52.000 --> 00:29:55.000]  我喜歡快點看到結果
[00:29:55.000 --> 00:29:58.000]  我很希望能夠快點為上帝工作
[00:29:58.000 --> 00:30:03.000]  我沒有耐性去聽上帝說話
[00:30:03.000 --> 00:30:05.000]  因為我們只是做
[00:30:05.000 --> 00:30:06.000]  做
[00:30:06.000 --> 00:30:07.000]  做
[00:30:07.000 --> 00:30:08.000]  我們看不到自己的問題
[00:30:08.000 --> 00:30:11.000]  我連向上帝認罪
[00:30:11.000 --> 00:30:15.000]  審查的機會都沒有
[00:30:15.000 --> 00:30:17.000]  只有在安靜當中
[00:30:17.000 --> 00:30:20.000]  我們才能夠聽到上帝的聲音
[00:30:20.000 --> 00:30:21.000]  在安靜當中
[00:30:21.000 --> 00:30:24.000]  我們才能看到自己的問題
[00:30:24.000 --> 00:30:26.000]  曾家法牧師
[00:30:26.000 --> 00:30:27.000]  他每年十月
[00:30:27.000 --> 00:30:30.000]  都會到土豪山裡面去祈禱
[00:30:30.000 --> 00:30:32.000]  為第二年的禱告
[00:30:32.000 --> 00:30:35.000]  去作準備
[00:30:35.000 --> 00:30:37.000]  平靜的湖水
[00:30:37.000 --> 00:30:39.000]  讓我們看到影子
[00:30:39.000 --> 00:30:40.000]  這些影子不是說
[00:30:40.000 --> 00:30:42.000]  看到我多漂亮
[00:30:42.000 --> 00:30:43.000]  這些影子是看到我
[00:30:43.000 --> 00:30:45.000]  原來我這麼污穢
[00:30:45.000 --> 00:30:48.000]  我這個樣子都可以去侍奉上帝
[00:30:48.000 --> 00:30:49.000]  那你明白
[00:30:49.000 --> 00:30:53.000]  你會帶著什麼心境去侍奉上帝
[00:30:53.000 --> 00:30:56.000]  只有安靜下來
[00:30:56.000 --> 00:30:58.000]  我們才能夠看到自己的需要
[00:30:58.000 --> 00:31:00.000]  問題所在
[00:31:00.000 --> 00:31:02.000]  足高灣
[00:31:02.000 --> 00:31:04.000]  大家都不想去
[00:31:04.000 --> 00:31:06.000]  但足高灣
[00:31:06.000 --> 00:31:08.000]  都成為很多很忙碌
[00:31:08.000 --> 00:31:09.000]  很不想休息的人
[00:31:09.000 --> 00:31:12.000]  一個挺好的休息的地方
[00:31:12.000 --> 00:31:13.000]  如果你有機會去
[00:31:13.000 --> 00:31:16.000]  珍惜這個機會
[00:31:16.000 --> 00:31:18.000]  你不要祈禱一定要去
[00:31:18.000 --> 00:31:20.000]  但如果上帝迫你要去
[00:31:20.000 --> 00:31:22.000]  你不要埋怨
[00:31:22.000 --> 00:31:25.000]  是上帝給你機會去安靜
[00:31:25.000 --> 00:31:27.000]  在你忙碌的工作
[00:31:27.000 --> 00:31:28.000]  在你疲累的身體裡面
[00:31:28.000 --> 00:31:31.000]  上帝說你要靜下來
[00:31:31.000 --> 00:31:34.000]  二廠下書五十八章十三十四節
[00:31:34.000 --> 00:31:37.000]  很長的經文我不讀了
[00:31:37.000 --> 00:31:38.000]  很多時候我們忽略了
[00:31:38.000 --> 00:31:40.000]  耶和華的聖日
[00:31:40.000 --> 00:31:42.000]  我們沒有尊重上帝的聖日
[00:31:42.000 --> 00:31:44.000]  我們只當是基督徒
[00:31:44.000 --> 00:31:48.000]  一個不可以缺少的環節
[00:31:48.000 --> 00:31:49.000]  已經很好了
[00:31:49.000 --> 00:31:51.000]  你選擇回來敬拜上帝
[00:31:51.000 --> 00:31:53.000]  很感恩
[00:31:53.000 --> 00:31:57.000]  但希望你帶著一個心境
[00:31:57.000 --> 00:31:59.000]  一個等候神的心
[00:31:59.000 --> 00:32:02.000]  要能夠等候上帝唯一的做法
[00:32:02.000 --> 00:32:04.000]  預通時間
[00:32:04.000 --> 00:32:06.000]  坦白說
[00:32:06.000 --> 00:32:09.000]  部分弟兄姊妹恆上帝遲到
[00:32:09.000 --> 00:32:11.000]  我講的是恆上
[00:32:11.000 --> 00:32:12.000]  不是偶爾
[00:32:12.000 --> 00:32:13.000]  是恆常
[00:32:13.000 --> 00:32:16.000]  換言之在你的計劃裡面
[00:32:16.000 --> 00:32:17.000]  可能那班車
[00:32:17.000 --> 00:32:20.000]  是會令你恆常地遲到
[00:32:20.000 --> 00:32:25.000]  但為什麼你不考慮提早一班車
[00:32:25.000 --> 00:32:28.000]  使你恆常可以早一點
[00:32:28.000 --> 00:32:29.000]  然後安靜
[00:32:29.000 --> 00:32:31.000]  預備心去等候上帝
[00:32:31.000 --> 00:32:35.000]  今天在崇拜當中對你的說話呢
[00:32:35.000 --> 00:32:36.000]  鼓勵大家
[00:32:36.000 --> 00:32:39.000]  你的生命需要轉化
[00:32:39.000 --> 00:32:40.000]  你對神的態度
[00:32:40.000 --> 00:32:43.000]  都需要在安靜當中去轉化
[00:32:43.000 --> 00:32:44.000]  這麼急
[00:32:44.000 --> 00:32:45.000]  這麼匆忙
[00:32:45.000 --> 00:32:47.000]  這麼尷尬
[00:32:47.000 --> 00:32:50.000]  來到禮堂裡面
[00:32:50.000 --> 00:32:52.000]  你的勇氣可嘉
[00:32:52.000 --> 00:32:54.000]  但絕對不值得鼓勵
[00:32:54.000 --> 00:32:57.000]  我希望你能夠體重夜話的聖日
[00:32:57.000 --> 00:33:00.000]  不要不辦自己的私事
[00:33:00.000 --> 00:33:01.000]  不隨自己的私意
[00:33:01.000 --> 00:33:02.000]  簡單來說
[00:33:02.000 --> 00:33:03.000]  將你的心
[00:33:03.000 --> 00:33:04.000]  不是完全不理
[00:33:04.000 --> 00:33:07.000]  而是將你的心先放在神那裡
[00:33:07.000 --> 00:33:08.000]  可能很多重擔
[00:33:08.000 --> 00:33:09.000]  明天上班怎麼辦呢
[00:33:09.000 --> 00:33:11.000]  還有一個企劃要去交
[00:33:11.000 --> 00:33:12.000]  還沒搞定
[00:33:12.000 --> 00:33:14.000]  專心去領受
[00:33:14.000 --> 00:33:16.000]  讓上帝向我們說話
[00:33:16.000 --> 00:33:17.000]  上帝的安慰
[00:33:17.000 --> 00:33:18.000]  上帝的能力
[00:33:18.000 --> 00:33:22.000]  必定加倍臨到敬畏祂的人
[00:33:22.000 --> 00:33:23.000]  第二方面
[00:33:23.000 --> 00:33:26.000]  整段經文告訴你
[00:33:26.000 --> 00:33:29.000]  我們不單止生命要轉化
[00:33:29.000 --> 00:33:32.000]  我們更加要承擔使命
[00:33:32.000 --> 00:33:35.000]  什麼是我們的使命
[00:33:35.000 --> 00:33:38.000]  就是一章八節所說
[00:33:38.000 --> 00:33:40.000]  但使命既不在你們身上
