
[00:00:00.000 --> 00:00:03.660]  各位同工 各位網上的弟兄姊妹 早安
[00:23:00.100 --> 00:23:01.500]  神所喜悅的
[00:23:01.500 --> 00:23:07.900]  因為耶穌本來就是一個無瑕
[00:23:07.900 --> 00:23:12.500]  完美 聖潔的個體
[00:23:12.500 --> 00:23:14.500]  那些沒有殘疾的牛羊
[00:23:14.500 --> 00:23:18.100]  祂只是按表面來說沒有瑕疵
[00:23:18.100 --> 00:23:21.700]  但基督不論按心靈和德性方面
[00:23:21.700 --> 00:23:24.100]  都是沒有瑕疵的
[00:23:24.100 --> 00:23:26.900]  就是因為沒有瑕疵的祭身
[00:23:26.900 --> 00:23:28.100]  除了耶穌
[00:23:28.100 --> 00:23:31.900]  還有誰是真正的袋贖羔羊
[00:23:31.900 --> 00:23:39.700]  能夠完美滿足神對律法的一切要求
[00:23:39.700 --> 00:23:41.900]  牛羊的血
[00:23:41.900 --> 00:23:43.900]  只能夠按外表律法
[00:23:43.900 --> 00:23:47.900]  手足上才可以算得為乾淨
[00:23:47.900 --> 00:23:51.300]  但它怎樣都不能改變人的心
[00:23:51.300 --> 00:23:53.700]  使人的心成為清潔
[00:23:53.700 --> 00:23:55.100]  但基督的血
[00:23:55.100 --> 00:23:56.700]  藉著永遠的靈
[00:23:56.700 --> 00:23:59.300]  將自己沒有瑕疵地獻給神
[00:23:59.300 --> 00:24:01.700]  更加可以洗淨我們的心
[00:24:01.700 --> 00:24:04.900]  消除一切良心的不安和控訴
[00:24:04.900 --> 00:24:07.100]  又使人得著清潔的心
[00:24:07.100 --> 00:24:08.900]  可以向神無愧
[00:24:08.900 --> 00:24:12.300]  向人獻出基督的慈愛
[00:24:12.300 --> 00:24:13.900]  同時耶穌的祭身
[00:24:13.900 --> 00:24:16.700]  也可以免除人的死刑
[00:24:16.700 --> 00:24:21.300]  就是那些罪與死的律法之下
[00:24:21.300 --> 00:24:25.500]  我們做了一些神不喜悅的事
[00:24:25.500 --> 00:24:30.700]  基督的血不單可以救人脫離永遠的死刑
[00:24:30.700 --> 00:24:34.700]  更加可以讓人脫離罪與死的律
[00:24:34.700 --> 00:24:39.700]  在生命的聖靈的律下得到自由
[00:24:39.700 --> 00:24:45.100]  最後我想說一個宣教士的見證
[00:24:45.100 --> 00:24:50.300]  他以前在創啟的地方向穆斯林傳福音
[00:24:50.300 --> 00:24:56.300]  他和太太去探訪一些當地的穆斯林家庭
[00:24:56.300 --> 00:24:59.100]  去做一些福音性的工作
[00:24:59.100 --> 00:25:02.100]  與那些家庭建立關係
[00:25:02.100 --> 00:25:06.500]  並找到合適的機會與他們傳福音
[00:25:06.500 --> 00:25:10.900]  這個宣教士認識了一位女士
[00:25:10.900 --> 00:25:14.300]  那位女士有一個孩子
[00:25:14.300 --> 00:25:16.300]  有學習特殊需要
[00:25:16.300 --> 00:25:18.900]  即是SEN的小朋友
[00:25:18.900 --> 00:25:20.700]  在這個穆斯林國家
[00:25:20.700 --> 00:25:23.100]  如果有SEN的小朋友
[00:25:23.100 --> 00:25:27.100]  是會使這個家庭被神詛咒
[00:25:27.100 --> 00:25:30.300]  而這個婦人因為生了小朋友
[00:25:30.300 --> 00:25:33.300]  會更加視為她有很多罪
[00:25:33.300 --> 00:25:35.700]  她自從有了這個小朋友之後
[00:25:35.700 --> 00:25:39.100]  她不單照顧小朋友很吃力
[00:25:39.100 --> 00:25:45.100]  因為SEN的小朋友需要大人更多的關注和照料
[00:25:45.100 --> 00:25:51.500]  這個婦人更加一直被她自己的群體排斥
[00:25:51.500 --> 00:25:56.300]  最慘的是她丈夫也會在家中打她
[00:25:56.300 --> 00:26:01.100]  因為這個文化在穆斯林國家也是常見的
[00:26:01.100 --> 00:26:04.900]  而這位宣教士認識了這位婦人之後
[00:26:04.900 --> 00:26:08.500]  就向她傳福音 信了主
[00:26:08.500 --> 00:26:13.300]  並且讓她重拾自己是神尊貴女兒的身份
[00:26:13.300 --> 00:26:16.500]  並確定她自己不是被神詛咒
[00:26:16.500 --> 00:26:18.300]  或者特別多罪
[00:26:18.300 --> 00:26:23.500]  這份根深的信念令她找到生命的盼望
[00:26:23.500 --> 00:26:30.300]  她更加要求這位宣教士向她丈夫傳福音
[00:26:30.300 --> 00:26:32.700]  但其實難度很高
[00:26:32.700 --> 00:26:35.700]  因為這位丈夫其實是穆斯林
[00:26:35.700 --> 00:26:37.700]  如果向他傳福音
[00:26:37.700 --> 00:26:39.700]  在這個創啟的地方
[00:26:39.700 --> 00:26:42.700]  是有可能遭受到生命的危險
[00:26:42.700 --> 00:26:47.900]  但神很奇妙地給予這位宣教士一個無比的勇氣
[00:26:47.900 --> 00:26:51.300]  願意向這位男士傳福音
[00:26:51.300 --> 00:26:56.300]  宣教士選擇了一個人性最軟弱的時候
[00:26:56.300 --> 00:26:58.300]  就是吃飯的時候
[00:26:58.300 --> 00:27:03.900]  他也認為這個比較容易傳福音
[00:27:03.900 --> 00:27:07.300]  所以他一坐下吃一兩口飯
[00:27:07.300 --> 00:27:09.900]  就馬上將福音一次說出來
[00:27:09.900 --> 00:27:12.700]  他也很害怕 其實我真的很害怕
[00:27:12.700 --> 00:27:14.700]  但很奇妙的是
[00:27:14.700 --> 00:27:18.700]  這位男士真的願意信主
[00:27:18.700 --> 00:27:20.700]  結果這一家人
[00:27:20.700 --> 00:27:23.500]  他們全部都因著信耶穌
[00:27:23.500 --> 00:27:25.700]  轉為自己的信仰
[00:27:25.700 --> 00:27:28.700]  當然最後這位男士沒有再打老婆
[00:27:28.700 --> 00:27:30.700]  縱然他在這個國家
[00:27:30.700 --> 00:27:33.700]  轉信基督是有很大的挑戰
[00:27:33.700 --> 00:27:36.700]  但他們因著耶穌這份完美的祭
[00:27:36.700 --> 00:27:39.500]  他們能夠重返真正的生命
[00:27:39.500 --> 00:27:43.300]  回到真正的主前面敬拜
[00:27:43.300 --> 00:27:47.100]  令我想起哥林多後書三章十六節所說
[00:27:47.100 --> 00:27:49.700]  人心的剛硬是唯獨耶穌基督
[00:27:49.700 --> 00:27:53.900]  才可以將他們心中的萬箭揭開
[00:27:53.900 --> 00:27:59.500]  耶穌的血讓我們成為被赦罪的群體
[00:27:59.500 --> 00:28:02.300]  能夠回到天父的私恩寶座前
[00:28:02.300 --> 00:28:03.900]  敬拜永活的上帝
[00:28:03.900 --> 00:28:10.900]  是超越地域是超越時間所限
[00:28:10.900 --> 00:28:15.300]  今天我們作為屬神的子民
[00:28:15.300 --> 00:28:17.700]  我們在崇拜的時候
[00:28:17.700 --> 00:28:20.700]  是帶著什麼樣的心態呢
[00:28:20.700 --> 00:28:24.900]  會不會失去了對神敬畏的心
[00:28:24.900 --> 00:28:26.500]  還是依然堅定
[00:28:26.500 --> 00:28:30.100]  以尊敬神的心態去參與崇拜呢
[00:28:30.100 --> 00:28:34.500]  願我們這個星期繼續去思考這個問題
[00:28:34.500 --> 00:28:36.700]  亦都在疫情期間
[00:28:36.700 --> 00:28:39.300]  雖然我們不能夠和大家相見
[00:28:39.300 --> 00:28:42.500]  但願在未來的日子裏面
[00:28:42.500 --> 00:28:44.700]  其實這一年我覺得都是太少的
[00:28:44.700 --> 00:28:46.900]  未來的日子將來的日子
[00:28:46.900 --> 00:28:49.700]  我們都去立志關心教會裏面
[00:28:49.700 --> 00:28:52.500]  或者外面的所有的弟兄姊妹
[00:28:52.500 --> 00:28:53.700]  我們去互相支持
[00:28:53.700 --> 00:28:55.700]  為大家的需要作出祈禱
[00:28:55.700 --> 00:29:00.700]  我們一起為一個經文去祈禱
[00:29:00.700 --> 00:29:03.500]  親愛的耶穌
[00:29:03.500 --> 00:29:06.700]  多謝祢成為我們的大祭司
[00:29:06.700 --> 00:29:09.100]  亦同時願意犧牲了自己
[00:29:09.100 --> 00:29:12.100]  成就一個很完美的獻祭
[00:29:12.100 --> 00:29:13.900]  止息了上帝的憤怒
[00:29:13.900 --> 00:29:18.700]  讓我們能夠回復和天父之間的關係
[00:29:18.700 --> 00:29:23.300]  求主讓我們珍惜祢這份捨身的愛
[00:29:23.300 --> 00:29:25.900]  讓我們無論在何時何地
[00:29:25.900 --> 00:29:30.900]  都能夠去敬畏又有尊重祢的心
[00:29:30.900 --> 00:29:33.900]  又會常常紀念著我們的弟兄姊妹
[00:29:33.900 --> 00:29:38.300]  為其他人的需要去代求
[00:29:38.300 --> 00:29:40.300]  奉耶穌基督的聖名自求
[00:29:40.300 --> 00:29:40.900]  阿門
