
[00:00:00.000 --> 00:00:03.000]  《羅馬書》的第三講
[00:19:34.000 --> 00:19:36.000]  尚且這樣的人
[00:19:36.000 --> 00:19:40.000]  保羅說我都要向他們傳福音
[00:19:40.000 --> 00:19:42.000]  除非保羅把這個好消息
[00:19:42.000 --> 00:19:45.000]  傳給他所有身邊的人
[00:19:45.000 --> 00:19:48.000]  他認為他自己欠了債
[00:19:48.000 --> 00:19:50.000]  不能夠還債
[00:19:50.000 --> 00:19:52.000]  這個也是緣故
[00:19:52.000 --> 00:19:54.000]  我們見到保羅
[00:19:54.000 --> 00:19:58.000]  不單止傳福音下至肥利門
[00:19:58.000 --> 00:20:00.000]  和他的奴隸
[00:20:00.000 --> 00:20:02.000]  上至誰?
[00:20:02.000 --> 00:20:04.000]  阿基柏王
[00:20:04.000 --> 00:20:06.000]  他都要向他們傳福音
[00:20:06.000 --> 00:20:08.000]  這個就是保羅
[00:20:08.000 --> 00:20:10.000]  保羅傳福音
[00:20:10.000 --> 00:20:13.000]  一方面是為了要還債
[00:20:13.000 --> 00:20:15.000]  照他自己所說
[00:20:15.000 --> 00:20:17.000]  另一方面呢
[00:20:17.000 --> 00:20:19.000]  我們剛才見到經文說
[00:20:19.000 --> 00:20:22.000]  要得到一些果子
[00:20:22.000 --> 00:20:24.000]  很多人侍奉神
[00:20:24.000 --> 00:20:26.000]  是希望得到什麼?
[00:20:26.000 --> 00:20:28.000]  希望得到好處
[00:20:28.000 --> 00:20:30.000]  有很多人侍奉神是為了金錢
[00:20:30.000 --> 00:20:32.000]  是為了名譽
[00:20:32.000 --> 00:20:34.000]  為了出名
[00:20:34.000 --> 00:20:38.000]  但是一個真正用心靈侍奉神的人
[00:20:38.000 --> 00:20:39.000]  希望什麼?
[00:20:39.000 --> 00:20:42.000]  希望得到多一點的果子
[00:20:42.000 --> 00:20:44.000]  這個也是耶穌基督
[00:20:44.000 --> 00:20:46.000]  在《約翰福音》的
[00:20:46.000 --> 00:20:49.000]  十五章十六節教導門徒
[00:20:49.000 --> 00:20:52.000]  耶穌基督說我揀選了你們
[00:20:52.000 --> 00:20:55.000]  並且派你們去結果子
[00:20:55.000 --> 00:20:59.000]  所以一個真正用心靈侍奉神的人
[00:20:59.000 --> 00:21:03.000]  是希望得到多一點的果子
[00:21:03.000 --> 00:21:06.000]  還有呢
[00:21:06.000 --> 00:21:08.000]  第五點最後一點
[00:21:08.000 --> 00:21:11.000]  保羅有一個準備的心
[00:21:11.000 --> 00:21:14.000]  所以一個用心靈侍奉神的心
[00:21:14.000 --> 00:21:16.000]  就是一個準備的心
[00:21:16.000 --> 00:21:20.000]  保羅當然是希望早些去到羅馬
[00:21:20.000 --> 00:21:23.000]  來見羅馬的弟兄姊妹
[00:21:23.000 --> 00:21:26.000]  但是有些宣教的侍公
[00:21:26.000 --> 00:21:29.000]  延遲了阻止了他
[00:21:29.000 --> 00:21:31.000]  他剛剛要離開哥倫多
[00:21:31.000 --> 00:21:33.000]  去到耶路撒冷
[00:21:33.000 --> 00:21:34.000]  將捐款
[00:21:34.000 --> 00:21:36.000]  他籌了些捐款
[00:21:36.000 --> 00:21:38.000]  帶回去耶路撒冷
[00:21:38.000 --> 00:21:40.000]  然後再由耶路撒冷
[00:21:40.000 --> 00:21:43.000]  經過羅馬去到西班牙
[00:21:43.000 --> 00:21:46.000]  但是他的行程被延遲了
[00:21:46.000 --> 00:21:51.000]  於是他就在哥倫多寫了羅馬書信
[00:21:51.000 --> 00:21:53.000]  我們見到保羅
[00:21:53.000 --> 00:21:55.000]  在準備去羅馬的時候
[00:21:55.000 --> 00:21:57.000]  他不是什麼都不做的
[00:21:57.000 --> 00:22:00.000]  他在準備的時候做什麼?
[00:22:00.000 --> 00:22:02.000]  他寫了羅馬書信
[00:22:02.000 --> 00:22:04.000]  這個就是保羅
[00:22:04.000 --> 00:22:08.000]  作好準備其中他所做的一件事
[00:22:08.000 --> 00:22:11.000]  在羅馬書的一章十五節
[00:22:11.000 --> 00:22:14.000]  保羅說: 情願盡我的力量
[00:22:14.000 --> 00:22:18.000]  將福音也傳給你們羅馬的人
[00:22:18.000 --> 00:22:20.000]  其實在聖經裡面
[00:22:20.000 --> 00:22:24.000]  在新約是有兩個準備的字
[00:22:24.000 --> 00:22:27.000]  一個就是Protumus這個字
[00:22:27.000 --> 00:22:29.000]  一個就是Hatoimos
[00:22:29.000 --> 00:22:31.000]  兩個希臘的字
[00:22:31.000 --> 00:22:34.000]  在羅馬書的一章十五節
[00:22:34.000 --> 00:22:36.000]  保羅說: 盡我的力量
[00:22:36.000 --> 00:22:39.000]  就是Protumus這個字
[00:22:39.000 --> 00:22:43.000]  是很熱情、很熱心地準備
[00:22:43.000 --> 00:22:45.000]  但是另外一個字
[00:22:45.000 --> 00:22:48.000]  在《仕途行轉》的二十一章十三節
[00:22:48.000 --> 00:22:52.000]  保羅說: 我為主耶穌基督的名
[00:22:52.000 --> 00:22:54.000]  不但被人捆綁
[00:22:54.000 --> 00:22:56.000]  就是死在耶路撒冷
[00:22:56.000 --> 00:22:58.000]  我也是懸疑的
[00:22:58.000 --> 00:23:01.000]  懸疑的這個字是和合本的翻譯
[00:23:01.000 --> 00:23:05.000]  但是聖經新譯本是作好準備
[00:23:05.000 --> 00:23:08.000]  就是Hatoimos這個字
[00:23:08.000 --> 00:23:12.000]  保羅說: 就算死
[00:23:12.000 --> 00:23:14.000]  他也作好準備
[00:23:14.000 --> 00:23:16.000]  但是他不是熱心去死
[00:23:16.000 --> 00:23:19.000]  他不是急於去死
[00:23:19.000 --> 00:23:21.000]  羅馬書的一章十五節
[00:23:21.000 --> 00:23:24.000]  用Protumus這個字
[00:23:24.000 --> 00:23:28.000]  就是很熱情、很熱心地準備
[00:23:28.000 --> 00:23:32.000]  保羅渴望熱心準備
[00:23:32.000 --> 00:23:34.000]  去羅馬的教會
[00:23:34.000 --> 00:23:40.000]  所以我們見到保羅是有一個準備好的心
[00:23:40.000 --> 00:23:46.000]  保羅是沒有用自己的方法
[00:23:46.000 --> 00:23:49.000]  或者自己的籌備去到羅馬
[00:23:49.000 --> 00:23:52.000]  他是任憑主的旨意
[00:23:52.000 --> 00:23:54.000]  他是願意馴服神
[00:23:54.000 --> 00:23:56.000]  但是他萬萬都想不到
[00:23:56.000 --> 00:24:01.000]  他是會以囚犯的身份去到羅馬
[00:24:01.000 --> 00:24:05.000]  而這個正是神保護他的方法
[00:24:05.000 --> 00:24:09.000]  神是差派了羅馬的官兵
[00:24:09.000 --> 00:24:14.000]  來把保羅保護到羅馬
[00:24:14.000 --> 00:24:22.000]  所以保羅說: 我不以囚犯的身份為恥
[00:24:22.000 --> 00:24:24.000]  在肥臘比書的一章十二節
[00:24:24.000 --> 00:24:26.000]  保羅說: 弟兄們
[00:24:26.000 --> 00:24:28.000]  我願意你們知道
[00:24:28.000 --> 00:24:30.000]  我所遭遇的事
[00:24:30.000 --> 00:24:32.000]  是叫福音、興旺
[00:24:32.000 --> 00:24:35.000]  以致我受的困所
[00:24:35.000 --> 00:24:36.000]  有沒有見到
[00:24:36.000 --> 00:24:40.000]  保羅絕對知道他被困綁是神的旨意
[00:24:40.000 --> 00:24:46.000]  所以他不會為了他的困綁而覺得羞愧
[00:24:46.000 --> 00:24:50.000]  看完保羅怎樣用心靈
[00:24:50.000 --> 00:24:54.000]  來願意侍奉羅馬教會
[00:24:54.000 --> 00:24:56.000]  我提出了五點
[00:24:56.000 --> 00:25:00.000]  相信羅馬教會的弟兄姊妹一定很感動
[00:25:00.000 --> 00:25:03.000]  其實保羅寫羅馬書
[00:25:03.000 --> 00:25:05.000]  主要的原因之一
[00:25:05.000 --> 00:25:09.000]  就是要介紹福音和介紹他自己
[00:25:09.000 --> 00:25:12.000]  為他的行程作好準備
[00:25:12.000 --> 00:25:14.000]  毫無疑問
[00:25:14.000 --> 00:25:18.000]  那些假的老師已經到了羅馬教會
[00:25:18.000 --> 00:25:22.000]  意圖迷惑匯眾、迷惑信徒
[00:25:22.000 --> 00:25:25.000]  這些假老師都是敵對保羅
[00:25:25.000 --> 00:25:29.000]  他們指控保羅違反了猶太人的律法
[00:25:29.000 --> 00:25:33.000]  他們指控保羅背叛了猶太教
[00:25:33.000 --> 00:25:39.000]  他們指控保羅歪曲了聖經的教導
[00:25:39.000 --> 00:25:43.000]  難怪保羅希望早些去到羅馬
[00:25:43.000 --> 00:25:47.000]  來分享正確的福音信息
[00:25:47.000 --> 00:25:51.000]  正確的神話語
[00:25:51.000 --> 00:25:56.000]  所以我們看到羅馬書的一章八至十五節
[00:25:56.000 --> 00:25:59.000]  保羅講出他心靈的侍奉
[00:25:59.000 --> 00:26:01.000]  但到了十六至十七節
[00:26:01.000 --> 00:26:06.000]  他又把注意力放在福音上
[00:26:06.000 --> 00:26:10.000]  福音是甚麼?
[00:26:10.000 --> 00:26:13.000]  福音是真理
[00:26:13.000 --> 00:26:15.000]  真理是甚麼英文?
[00:26:15.000 --> 00:26:17.000]  the truth
[00:26:17.000 --> 00:26:20.000]  福音就是真理,the truth
[00:26:20.000 --> 00:26:25.000]  記不記得在約翰福音的四章二十四節
[00:26:25.000 --> 00:26:29.000]  耶穌基督說要用心靈誠實來敬拜神
[00:26:29.000 --> 00:26:31.000]  英文是甚麼?
[00:26:31.000 --> 00:26:34.000]  spirit and truth
[00:26:34.000 --> 00:26:38.000]  所以truth這個字亦解釋真理
[00:26:38.000 --> 00:26:43.000]  所以我亦說為何保羅要以真理來侍奉神
[00:26:43.000 --> 00:26:48.000]  因為他要講出福音的真理
[00:26:48.000 --> 00:26:50.000]  保羅講甚麼福音是真理?
[00:26:50.000 --> 00:26:52.000]  他說如果我不傳福音
[00:26:52.000 --> 00:26:54.000]  就好像欠了你們的債一樣
[00:26:54.000 --> 00:26:59.000]  還有保羅說我不以福音為恥
[00:26:59.000 --> 00:27:01.000]  你可能會問
[00:27:01.000 --> 00:27:06.000]  為何保羅會說傳福音是恥辱?
[00:27:06.000 --> 00:27:09.000]  在哥倫多前書的一章二十三節
[00:27:09.000 --> 00:27:14.000]  保羅說我們卻是傳釘十字架的基督
[00:27:14.000 --> 00:27:20.000]  在猶太人為伴腳石,在外邦人為魚雀
[00:27:20.000 --> 00:27:27.000]  當時羅馬城裏面有很多很多非信徒的猶太人
[00:27:27.000 --> 00:27:31.000]  對他們來說十字架的信息是甚麼?
[00:27:31.000 --> 00:27:35.000]  耶穌基督釘十字架是伴腳石
[00:27:35.000 --> 00:27:38.000]  記不記得我上次跟大家說
[00:27:38.000 --> 00:27:41.000]  猶太人都在等候他們的彌賽亞
[00:27:41.000 --> 00:27:44.000]  但他們在等待哪一位彌賽亞?
[00:27:44.000 --> 00:27:47.000]  是北聖的彌賽亞,是大衛之子
[00:27:47.000 --> 00:27:53.000]  他們絕對不在等候受苦的彌賽亞,弱失之子
[00:27:53.000 --> 00:27:57.000]  所以他們絕對不接受釘十字架的信息
[00:27:57.000 --> 00:28:00.000]  對他們來說是伴腳石
[00:28:00.000 --> 00:28:06.000]  但當時羅馬城亦有很多外邦人
[00:28:06.000 --> 00:28:11.000]  對他們來說十字架的信息都是非常荒謬
[00:28:11.000 --> 00:28:16.000]  我們怎知道考古學家在羅馬的附近
[00:28:16.000 --> 00:28:23.000]  發掘到一塊是一至三世紀所雕刻的一塊雲石板
[00:28:23.000 --> 00:28:26.000]  上高是雕刻了一個圖案
[00:28:26.000 --> 00:28:28.000]  不知道大家是否看到
[00:28:28.000 --> 00:28:33.000]  是一個奴隸在十字架面前敬拜
[00:28:33.000 --> 00:28:37.000]  但是釘在十字架上的一個人是怎樣的?
[00:28:37.000 --> 00:28:39.000]  是有人的身體
[00:28:39.000 --> 00:28:43.000]  但是頭是一個雷仔的頭
[00:28:43.000 --> 00:28:47.000]  所以就讓我們看到當時的羅馬人
[00:28:47.000 --> 00:28:52.000]  他們絕對認為十字架的信息是非常愚蠢
[00:28:52.000 --> 00:28:54.000]  這就是保羅所說的
[00:28:54.000 --> 00:28:59.000]  哥林多前書的一章二十三節
[00:28:59.000 --> 00:29:01.000]  其實就算今時今日
[00:29:01.000 --> 00:29:04.000]  很多人都很討厭基督教
[00:29:04.000 --> 00:29:05.000]  為什麼?
[00:29:05.000 --> 00:29:10.000]  因為基督教所傳的信息就是針對人的罪
[00:29:10.000 --> 00:29:12.000]  因為我們個個都是罪人
[00:29:12.000 --> 00:29:14.000]  我們需要是贖罪
[00:29:14.000 --> 00:29:17.000]  不是個個都願意承認自己是罪人
[00:29:17.000 --> 00:29:19.000]  所以對很多世人來說
[00:29:19.000 --> 00:29:23.000]  他們認為十字架的信息是荒謬
[00:29:23.000 --> 00:29:25.000]  但是正是因為這樣
[00:29:25.000 --> 00:29:29.000]  真正知道自己是罪人的人
[00:29:29.000 --> 00:29:32.000]  才能夠真真正正得救
[00:29:32.000 --> 00:29:36.000]  這個正是十字架的絆腳石
[00:29:36.000 --> 00:29:39.000]  就好像加拉太書的五章十一節
[00:29:39.000 --> 00:29:42.000]  保羅告訴我們
[00:29:42.000 --> 00:29:50.000]  釘十字架是羅馬政府用來給最卑賤的人的刑罰
[00:29:50.000 --> 00:29:54.000]  所以他們絕對對釘十字架的人是沒有好感
[00:29:54.000 --> 00:30:01.000]  他們為什麼要相信一個釘死在十字架上的猶太人?
[00:30:01.000 --> 00:30:06.000]  羅馬人對猶太人絕對是沒有好感
[00:30:06.000 --> 00:30:08.000]  他們認為這個好消息
[00:30:08.000 --> 00:30:12.000]  這個福音是來自耶路撒冷
[00:30:12.000 --> 00:30:15.000]  耶路撒冷是哪個國家的首都?
[00:30:15.000 --> 00:30:16.000]  是以色列
[00:30:16.000 --> 00:30:19.000]  一個這麼小的國家
[00:30:19.000 --> 00:30:22.000]  而且已經被羅馬政府征服了
[00:30:22.000 --> 00:30:24.000]  你們還有什麼那麼厲害?
[00:30:24.000 --> 00:30:28.000]  為什麼我們要聽你們在以色列國
[00:30:28.000 --> 00:30:32.000]  一個被我們征服的國家而傳來的好消息?
[00:30:32.000 --> 00:30:37.000]  羅馬也是一個非常驕傲的城市
[00:30:37.000 --> 00:30:41.000]  他們認為他們自己有偉大的哲學
[00:30:41.000 --> 00:30:45.000]  為什麼要相信這些荒謬的東西?
[00:30:45.000 --> 00:30:48.000]  而且基督教所傳的信息是什麼?
[00:30:48.000 --> 00:30:52.000]  所有的弟兄姊妹我們都是平等的
[00:30:52.000 --> 00:30:54.000]  在主內我們都要合一
[00:30:54.000 --> 00:30:55.000]  我們都要征服
[00:30:55.000 --> 00:30:58.000]  都要謙卑
[00:30:58.000 --> 00:31:01.000]  但是對羅馬一個這麼驕傲
[00:31:01.000 --> 00:31:04.000]  一個這麼自我的一個城市
[00:31:04.000 --> 00:31:07.000]  你想想他們會不會接受這樣的信息?
[00:31:07.000 --> 00:31:10.000]  而他們見到保羅
[00:31:10.000 --> 00:31:12.000]  當保羅來到羅馬城的時候
[00:31:12.000 --> 00:31:16.000]  他是一個矮矮小小其貌不揚的人
[00:31:16.000 --> 00:31:21.000]  不是高大威猛奇馬上高的征服者
[00:31:21.000 --> 00:31:24.000]  而是矮矮小小的一個搭棚佬
[00:31:24.000 --> 00:31:27.000]  他們怎麼會相信他的信息?
[00:31:27.000 --> 00:31:29.000]  真的非常荒謬
[00:31:29.000 --> 00:31:31.000]  簡直是笑話
[00:31:31.000 --> 00:31:34.000]  所以保羅一開始就告訴他們什麼話?
[00:31:34.000 --> 00:31:38.000]  我不以福音的信息為恥
[00:31:38.000 --> 00:31:41.000]  其實在基督教
[00:31:41.000 --> 00:31:43.000]  真的有很多人
[00:31:43.000 --> 00:31:45.000]  甚至是屬靈的人
[00:31:45.000 --> 00:31:49.000]  也曾經以福音為恥
[00:31:49.000 --> 00:31:51.000]  例如彼得
[00:31:51.000 --> 00:31:54.000]  記不記得他三次不認耶穌基督?
[00:31:54.000 --> 00:31:58.000]  還有提摩太保羅的學生
[00:31:58.000 --> 00:32:01.000]  提摩太後書的一章八節
[00:32:01.000 --> 00:32:03.000]  保羅勸提摩太
[00:32:03.000 --> 00:32:06.000]  他說你為主作見證的時候
[00:32:06.000 --> 00:32:08.000]  不要覺得羞恥
[00:32:08.000 --> 00:32:11.000]  還有你不要因為我被囚禁
[00:32:11.000 --> 00:32:15.000]  我是階下囚而覺得羞愧
[00:32:15.000 --> 00:32:17.000]  保羅提醒我們
[00:32:17.000 --> 00:32:19.000]  總要按神的能力
[00:32:19.000 --> 00:32:22.000]  與我為福音同受苦難
[00:32:22.000 --> 00:32:25.000]  提摩太後書的一章八節
[00:32:25.000 --> 00:32:29.000]  就好像亞尼釋佛一家
[00:32:29.000 --> 00:32:30.000]  保羅說
[00:32:30.000 --> 00:32:33.000]  他們是不以保羅的所憐為恥慾
[00:32:33.000 --> 00:32:37.000]  提摩太後書的一章十六節
[00:32:37.000 --> 00:32:39.000]  保羅說
[00:32:39.000 --> 00:32:42.000]  我們不要以福音為恥
[00:32:42.000 --> 00:32:44.000]  第一個原因是什麼?
[00:32:44.000 --> 00:32:47.000]  因為耶穌基督是福音的主角
[00:32:47.000 --> 00:32:50.000]  而耶穌基督也曾經說過
[00:32:50.000 --> 00:32:54.000]  如果人子在他父的榮耀裡
[00:32:54.000 --> 00:32:57.000]  與聖天使降臨的時候
[00:32:57.000 --> 00:33:01.000]  也要將那些以他為恥的人
[00:33:01.000 --> 00:33:04.000]  或者不在人面前承認他的人
[00:33:04.000 --> 00:33:09.000]  都會以這些人為恥
[00:33:09.000 --> 00:33:11.000]  馬赫福音的八章三十八節
[00:33:11.000 --> 00:33:12.000]  所以保羅說
[00:33:12.000 --> 00:33:14.000]  第一個原因不以福音為恥
[00:33:14.000 --> 00:33:18.000]  就是因為耶穌基督是主角
[00:33:18.000 --> 00:33:20.000]  第二個原因
[00:33:20.000 --> 00:33:24.000]  因為福音的源頭是神自己
[00:33:24.000 --> 00:33:26.000]  我上次跟大家說過
[00:33:26.000 --> 00:33:27.000]  福音這個字
[00:33:27.000 --> 00:33:31.000]  希臘文是Eugenian這個字
[00:33:31.000 --> 00:33:35.000]  就是由兩個字組織成一個字
[00:33:35.000 --> 00:33:39.000]  You就是好或者美好的
[00:33:39.000 --> 00:33:42.000]  Angelia就是天使
[00:33:42.000 --> 00:33:45.000]  就是傳福音者
[00:33:45.000 --> 00:33:47.000]  所以將兩個字加在一起
[00:33:47.000 --> 00:33:49.000]  就是福音
[00:33:49.000 --> 00:33:53.000]  傳達好消息的就是福音
[00:33:53.000 --> 00:33:58.000]  當時羅馬王傳下來任何的訊息
[00:33:58.000 --> 00:34:02.000]  納克就會得到羅馬公民的注意力
[00:34:02.000 --> 00:34:05.000]  令我想起有一個傳道人
[00:34:05.000 --> 00:34:07.000]  有一個牧師他曾經說過
[00:34:07.000 --> 00:34:10.000]  他說以前原來他在香港的時候
[00:34:10.000 --> 00:34:12.000]  在一間中學讀書的時候
[00:34:12.000 --> 00:34:14.000]  是有一個特別的任務
[00:34:14.000 --> 00:34:16.000]  這個任務是什麼?
[00:34:16.000 --> 00:34:18.000]  他是校長的傳話人
[00:34:18.000 --> 00:34:20.000]  現在就簡單了
[00:34:20.000 --> 00:34:24.000]  如果你校長想傳話給全間學校
[00:34:24.000 --> 00:34:28.000]  一個訊息就給所有的班主任
[00:34:28.000 --> 00:34:31.000]  由班主任講給學生聽
[00:34:31.000 --> 00:34:34.000]  這個是說不定是七幾年代
[00:34:34.000 --> 00:34:36.000]  在香港的時候
[00:34:36.000 --> 00:34:39.000]  這個校長的傳話人
[00:34:39.000 --> 00:34:41.000]  每天早上就去到校長那裡
[00:34:41.000 --> 00:34:44.000]  聽校長有什麼話要傳達
[00:34:44.000 --> 00:34:48.000]  然後就逐間班房走去傳話
[00:34:48.000 --> 00:34:51.000]  所有的班主任見到這個人來
[00:34:51.000 --> 00:34:54.000]  都知道要讓這個人來講話
[00:34:54.000 --> 00:34:56.000]  不管班主任在講什麼
[00:34:56.000 --> 00:35:00.000]  都要停下來讓這個人來發言
[00:35:00.000 --> 00:35:02.000]  所以我們看到
[00:35:02.000 --> 00:35:04.000]  這個只不過是一個校長
[00:35:04.000 --> 00:35:07.000]  他說的話已經這麼重要
[00:35:07.000 --> 00:35:10.000]  何況福音是來自神
[00:35:10.000 --> 00:35:12.000]  是出自神
[00:35:12.000 --> 00:35:16.000]  而且這個福音是有關神兒子的好消息
[00:35:16.000 --> 00:35:21.000]  所以羅馬書在一章一節就開始
[00:35:21.000 --> 00:35:24.000]  保羅說是神的福音
[00:35:24.000 --> 00:35:27.000]  也是耶穌基督的福音
[00:35:27.000 --> 00:35:32.000]  這個福音絕對不是人想出來的
[00:35:32.000 --> 00:35:36.000]  你想想這個福音的代價有多重
[00:35:36.000 --> 00:35:40.000]  是神將祂的獨生子獻給我們
[00:35:40.000 --> 00:35:42.000]  釘死在十字架
[00:35:42.000 --> 00:35:44.000]  這個代價實在是太重
[00:35:44.000 --> 00:35:48.000]  而且這個福音是太過痛苦太過屈辱
[00:35:48.000 --> 00:35:50.000]  達到這個福音的途徑
[00:35:50.000 --> 00:35:53.000]  是非常痛苦非常屈辱
[00:35:53.000 --> 00:35:55.000]  我剛才也跟大家講過
[00:35:55.000 --> 00:35:59.000]  耶穌基督親自來為我們釘十字架
[00:35:59.000 --> 00:36:01.000]  被羞辱
[00:36:01.000 --> 00:36:03.000]  是多麼痛苦多麼屈辱
[00:36:03.000 --> 00:36:06.000]  所以這個信息除了是神
[00:36:06.000 --> 00:36:09.000]  因為祂是完美的神祂愛我們
[00:36:09.000 --> 00:36:12.000]  沒有人能夠想得出來
[00:36:12.000 --> 00:36:15.000]  只有神願意透過這個方式
[00:36:15.000 --> 00:36:19.000]  來救贖人類
[00:36:19.000 --> 00:36:21.000]  還有第三點
[00:36:21.000 --> 00:36:23.000]  除了主角是耶穌基督
[00:36:23.000 --> 00:36:26.000]  除了源頭是神
[00:36:26.000 --> 00:36:30.000]  福音的運作是透過神的大能
[00:36:30.000 --> 00:36:32.000]  大能這個字
[00:36:32.000 --> 00:36:35.000]  原文希臘文就是dunamis這個字
[00:36:35.000 --> 00:36:37.000]  dunamis這個字就是
[00:36:37.000 --> 00:36:41.000]  慢慢演變成我們英文的dynamite這個字
[00:36:41.000 --> 00:36:45.000]  你想想炸藥是多麼大的威力
[00:36:45.000 --> 00:36:48.000]  在馬太福音的二十二章二十九節
[00:36:48.000 --> 00:36:49.000]  耶穌基督說
[00:36:49.000 --> 00:36:51.000]  你們錯了
[00:36:51.000 --> 00:36:53.000]  因為不明白聖經
[00:36:53.000 --> 00:36:55.000]  也不明白神的大能
[00:36:55.000 --> 00:36:58.000]  這節的經文在說什麼
[00:36:58.000 --> 00:37:00.000]  是在說那些殺到該人
[00:37:00.000 --> 00:37:03.000]  他們是不相信復活
[00:37:03.000 --> 00:37:05.000]  所以他們去問耶穌基督
[00:37:05.000 --> 00:37:08.000]  他們說將來去到天堂
[00:37:08.000 --> 00:37:09.000]  如果有復活的話
[00:37:09.000 --> 00:37:12.000]  夫妻的關係會怎樣
[00:37:12.000 --> 00:37:14.000]  耶穌基督說你們不明白神的大能
[00:37:14.000 --> 00:37:18.000]  神的大能使人能夠復活
[00:37:18.000 --> 00:37:20.000]  而猶太人呢
[00:37:20.000 --> 00:37:21.000]  聖經告訴他們
[00:37:21.000 --> 00:37:23.000]  他們是嚮往神蹟
[00:37:23.000 --> 00:37:25.000]  神蹟這個字
[00:37:25.000 --> 00:37:26.000]  和大能這個字
[00:37:26.000 --> 00:37:30.000]  在聖經裡面時時通用
[00:37:30.000 --> 00:37:32.000]  很多人都很嚮往神蹟
[00:37:32.000 --> 00:37:37.000]  但是世上其中一個最大的神蹟是什麼
[00:37:37.000 --> 00:37:40.000]  一個人生命的改變
[00:37:40.000 --> 00:37:42.000]  一個窮凶極惡的人
[00:37:42.000 --> 00:37:46.000]  可以變成一個好人
[00:37:46.000 --> 00:37:49.000]  這個只有神的能力
[00:37:49.000 --> 00:37:52.000]  才能夠做得到
[00:37:52.000 --> 00:37:54.000]  不單止我們脫離罪
[00:37:54.000 --> 00:37:55.000]  脫離撒旦
[00:37:55.000 --> 00:37:57.000]  脫離死亡
[00:37:57.000 --> 00:37:58.000]  脫離審判
[00:37:58.000 --> 00:38:00.000]  最重要我相信
[00:38:00.000 --> 00:38:02.000]  最大的一個神蹟
[00:38:02.000 --> 00:38:05.000]  就是一個人生命的改變
[00:38:05.000 --> 00:38:07.000]  力量這個字
[00:38:07.000 --> 00:38:10.000]  其實是羅馬人所追求
[00:38:10.000 --> 00:38:13.000]  所以保羅是會說出這一點
[00:38:13.000 --> 00:38:15.000]  羅馬人是很追求力量
[00:38:15.000 --> 00:38:17.000]  希臘人是追求什麼
[00:38:17.000 --> 00:38:19.000]  希臘人是追求哲學
[00:38:19.000 --> 00:38:21.000]  羅馬呢
[00:38:21.000 --> 00:38:23.000]  權勢力量
[00:38:23.000 --> 00:38:25.000]  所以我們見到
[00:38:25.000 --> 00:38:29.000]  羅馬政府是不斷地走去征服不同的國家
[00:38:29.000 --> 00:38:31.000]  所有羅馬帝國裡面的國家
[00:38:31.000 --> 00:38:34.000]  都很怕很怕羅馬政府
[00:38:34.000 --> 00:38:36.000]  在外表看上來
[00:38:36.000 --> 00:38:38.000]  非常之不得了
[00:38:38.000 --> 00:38:40.000]  非常之強大
[00:38:40.000 --> 00:38:42.000]  但是你看他們的內心
[00:38:42.000 --> 00:38:44.000]  是充滿了失落
[00:38:44.000 --> 00:38:46.000]  是充滿了軟弱
[00:38:46.000 --> 00:38:48.000]  所以他們都是很需要
[00:38:48.000 --> 00:38:50.000]  這個福音的訊息
[00:38:50.000 --> 00:38:52.000]  有一個哲學家
[00:38:52.000 --> 00:38:54.000]  他說羅馬城當時
[00:38:54.000 --> 00:38:57.000]  是罪惡的污水池
[00:38:57.000 --> 00:38:59.000]  另外的一個作家
[00:38:59.000 --> 00:39:04.000]  他說羅馬城是帝國渣載流入的陰溝
[00:39:04.000 --> 00:39:09.000]  可見得當時羅馬城的罪惡有多大
[00:39:09.000 --> 00:39:12.000]  他們都很需要這個福音
[00:39:12.000 --> 00:39:15.000]  所以保羅絕對不以福音為恥
[00:39:15.000 --> 00:39:17.000]  就是這個原因
[00:39:17.000 --> 00:39:20.000]  因為他是向一個罪惡的城市
[00:39:20.000 --> 00:39:22.000]  來傳達這個訊息
[00:39:22.000 --> 00:39:24.000]  我們都知道保羅以前
[00:39:24.000 --> 00:39:27.000]  也曾經是向哥倫多
[00:39:27.000 --> 00:39:29.000]  以及以忽所
[00:39:29.000 --> 00:39:31.000]  同樣兩個充滿罪惡的城市
[00:39:31.000 --> 00:39:35.000]  來宣講這個福音的訊息
[00:39:35.000 --> 00:39:37.000]  還有第四點
[00:39:37.000 --> 00:39:39.000]  福音的主角是基督
[00:39:39.000 --> 00:39:41.000]  源頭是神
[00:39:41.000 --> 00:39:43.000]  是出自神的大能
[00:39:43.000 --> 00:39:45.000]  但是福音的效果
[00:39:45.000 --> 00:39:47.000]  是要救贖人類
[00:39:47.000 --> 00:39:51.000]  保羅絕對是相信這個福音的訊息
[00:39:51.000 --> 00:39:53.000]  是能夠救贖人
[00:39:53.000 --> 00:39:54.000]  因為為什麼
[00:39:54.000 --> 00:39:57.000]  他看到他自己生命的改變
[00:39:57.000 --> 00:39:59.000]  他也知道這個福音
[00:39:59.000 --> 00:40:03.000]  是能夠改變所有願意接受神的人
[00:40:03.000 --> 00:40:07.000]  其實拯救或者救贖這個字
[00:40:07.000 --> 00:40:11.000]  對當時的羅馬人絕對不會陌生
[00:40:11.000 --> 00:40:13.000]  這個字是非常普遍
[00:40:13.000 --> 00:40:17.000]  這個字是用在個人和國家身上
[00:40:17.000 --> 00:40:19.000]  一個國家被拯救
