
[00:00:00.000 --> 00:00:04.000]  我們今天要分享的信息的題目是
[00:22:05.280 --> 00:22:08.480]  因爲他這樣一個擱淺以後
[00:22:08.480 --> 00:22:11.680]  大家都自己逃命的話
[00:22:11.680 --> 00:22:14.080]  如果囚犯逃走的話
[00:22:14.080 --> 00:22:16.280]  這個兵要負責任了
[00:22:16.280 --> 00:22:17.880]  當時的法律規定
[00:22:17.880 --> 00:22:19.680]  你是押送犯人的
[00:22:19.680 --> 00:22:23.480]  如果這犯人丟了跑掉了
[00:22:23.480 --> 00:22:25.080]  那麼押送的人呢
[00:22:25.080 --> 00:22:26.880]  要代替這個囚犯
[00:22:26.880 --> 00:22:29.480]  要被處死刑的
[00:22:29.480 --> 00:22:32.080]  所以他就怕這個囚犯逃走
[00:22:32.080 --> 00:22:34.680]  就想把他殺掉
[00:22:34.680 --> 00:22:36.480]  那保羅呢
[00:22:36.480 --> 00:22:38.480]  白部長要救保羅
[00:22:38.480 --> 00:22:42.480]  所以就不准他們任意而行
[00:22:42.480 --> 00:22:45.680]  那麼這樣就會游泳的
[00:22:45.680 --> 00:22:47.280]  那麼就跳下水了
[00:22:47.280 --> 00:22:48.680]  先上岸
[00:22:48.680 --> 00:22:49.680]  不會游泳的
[00:22:49.680 --> 00:22:51.080]  就可以用板子啊
[00:22:51.080 --> 00:22:52.480]  用什麼東西啊
[00:22:52.480 --> 00:22:55.080]  就可以上岸
[00:22:55.080 --> 00:22:58.280]  那麼我們看到一個好的結果
[00:22:58.280 --> 00:23:00.880]  第27章的四字節說
[00:23:00.880 --> 00:23:03.880]  這樣衆人都得了救
[00:23:03.880 --> 00:23:05.680]  上了岸
[00:23:05.680 --> 00:23:07.080]  衆人都得了救
[00:23:07.080 --> 00:23:08.880]  上了岸
[00:23:08.880 --> 00:23:10.880]  因爲他們在這個船
[00:23:10.880 --> 00:23:12.480]  已經這樣的危險
[00:23:12.480 --> 00:23:14.480]  就擱淺的話
[00:23:14.480 --> 00:23:16.680]  那麼就把這個貨物呢
[00:23:16.680 --> 00:23:19.480]  就全拋掉了
[00:23:19.480 --> 00:23:21.480]  用的麥子全拋掉
[00:23:21.480 --> 00:23:23.280]  把船上的器具呢
[00:23:23.280 --> 00:23:25.080]  也都拋掉了
[00:23:25.080 --> 00:23:27.480]  那麼就這樣的話
[00:23:27.480 --> 00:23:29.480]  衆人不得了救
[00:23:29.480 --> 00:23:30.880]  都上了岸
[00:23:30.880 --> 00:23:32.480]  270個人
[00:23:32.480 --> 00:23:35.480]  一個也沒有死掉
[00:23:35.480 --> 00:23:39.480]  那就是一個大的奇蹟
[00:23:39.480 --> 00:23:42.680]  所以這個把貨物都拋在海里呢
[00:23:42.680 --> 00:23:45.280]  就是要減輕船的重量
[00:23:45.280 --> 00:23:47.080]  讓船的喫水呢
[00:23:47.080 --> 00:23:48.480]  可以淺一點
[00:23:48.480 --> 00:23:52.080]  這樣比較對這個船呢
[00:23:52.080 --> 00:23:54.480]  是有好處
[00:23:54.480 --> 00:23:57.280]  所以這個要是活命
[00:23:57.280 --> 00:23:58.880]  如果他們想活命
[00:23:58.880 --> 00:24:02.680]  就要把這些看爲是寶貴的東西
[00:24:02.680 --> 00:24:04.680]  都要拋棄掉
[00:24:04.680 --> 00:24:06.480]  所以這個也是給我們
[00:24:06.480 --> 00:24:09.880]  人生裏面一個功課
[00:24:09.880 --> 00:24:14.880]  比如說我們要揹負的東西太過多了
[00:24:14.880 --> 00:24:17.880]  如果你要想青窗田徑
[00:24:17.880 --> 00:24:19.880]  要往前
[00:24:19.880 --> 00:24:21.080]  那麼你有一些東西
[00:24:21.080 --> 00:24:24.280]  就應該你放棄了
[00:24:24.280 --> 00:24:26.880]  就把它放棄了
[00:24:26.880 --> 00:24:28.680]  還是命重要
[00:24:28.680 --> 00:24:31.880]  東西是不是主要的
[00:24:31.880 --> 00:24:33.680]  有個故事講到
[00:24:33.680 --> 00:24:38.280]  有一班丁丁在古代的時候
[00:24:38.280 --> 00:24:41.680]  押送一個運金子的船
[00:24:41.680 --> 00:24:44.480]  船上都是金子
[00:24:44.480 --> 00:24:48.480]  後來就遇到這個海難了
[00:24:48.480 --> 00:24:52.880]  那麼就船長就跟他們說的話
[00:24:52.880 --> 00:24:55.280]  你們都要離開船
[00:24:55.280 --> 00:24:58.080]  都要跳海
[00:24:58.080 --> 00:25:00.280]  到這個海里頭去
[00:25:00.280 --> 00:25:03.480]  船要沉掉了
[00:25:03.480 --> 00:25:05.680]  那麼這個船夠金子呢
[00:25:05.680 --> 00:25:07.480]  那有些水手呢
[00:25:07.480 --> 00:25:09.280]  就覺得這很可惜
[00:25:09.280 --> 00:25:12.080]  船這麼多金子都沒法拿
[00:25:12.080 --> 00:25:14.280]  所以他有些這個兵呢
[00:25:14.280 --> 00:25:18.280]  就撿那些金子綁在身上
[00:25:18.280 --> 00:25:21.880]  他說我跳到水裏去
[00:25:21.880 --> 00:25:23.680]  我上了汗的話
[00:25:23.680 --> 00:25:25.480]  不但我可以保住命
[00:25:25.480 --> 00:25:27.480]  我還金子還可以用
[00:25:27.480 --> 00:25:30.080]  很實的276人
[00:25:30.080 --> 00:25:33.080]  都能夠弄來這個金子綁在身上
[00:25:33.080 --> 00:25:34.880]  就跳到水裏去
[00:25:34.880 --> 00:25:37.480]  結果人家沒有帶金子的人
[00:25:37.480 --> 00:25:39.080]  都流上汗了
[00:25:39.080 --> 00:25:40.480]  帶金子的人呢
[00:25:40.480 --> 00:25:42.080]  都沉不下海里
[00:25:42.080 --> 00:25:43.680]  太過重了
[00:25:43.680 --> 00:25:47.080]  他沒有辦法流到汗上去
[00:25:47.080 --> 00:25:48.880]  所以有的時候我們也會想到
[00:25:48.880 --> 00:25:50.680]  有好多市場的東西
[00:25:50.680 --> 00:25:52.680]  看似是寶貴的
[00:25:52.680 --> 00:25:55.680]  有時候也變成我們重擔以後
[00:25:55.680 --> 00:25:58.680]  使我們走這條死的道路呢
[00:25:58.680 --> 00:26:01.680]  也是就不太容易啊
[00:26:01.680 --> 00:26:02.880]  這腳步呢
[00:26:02.880 --> 00:26:08.080]  也不能夠那麼的輕鬆了
[00:26:08.080 --> 00:26:11.480]  他們這個這樣的
[00:26:11.480 --> 00:26:15.280]  這個島呢就到了這個島了
[00:26:15.280 --> 00:26:18.080]  這個島呢叫米利大
[00:26:18.080 --> 00:26:20.680]  28張地的時候
[00:26:20.680 --> 00:26:22.480]  我們繼以得救
[00:26:22.480 --> 00:26:26.880]  才知道那個島名叫米利大
[00:26:26.880 --> 00:26:28.680]  米利大呢
[00:26:28.680 --> 00:26:31.680]  就是現在的馬爾塔
[00:26:31.680 --> 00:26:33.480]  Meltar
[00:26:33.480 --> 00:26:34.880]  翻譯成米利大
[00:26:34.880 --> 00:26:37.280]  實際上就是馬爾塔
[00:26:37.280 --> 00:26:40.480]  馬爾塔這個島呢不太大
[00:26:40.480 --> 00:26:43.680]  只有三百多平方公里
[00:26:43.680 --> 00:26:47.080]  現在是歐盟
[00:26:47.080 --> 00:26:51.280]  歐洲聯盟的一個小的成員
[00:26:51.280 --> 00:26:53.680]  它是一個主權國家
[00:26:53.680 --> 00:26:55.880]  它自己就是個國家
[00:26:55.880 --> 00:26:57.280]  現在是一個國家
[00:26:57.280 --> 00:26:59.080]  馬爾塔島
[00:26:59.080 --> 00:27:05.480]  它這個一個島上的主要的首都
[00:27:05.480 --> 00:27:06.880]  這個一個城市呢
[00:27:06.880 --> 00:27:11.880]  靠這個海邊的城市呢
[00:27:11.880 --> 00:27:13.280]  人不太多
[00:27:13.280 --> 00:27:15.880]  平時只有一萬人左右
[00:27:15.880 --> 00:27:18.080]  那等到旅遊季節呢
[00:27:18.080 --> 00:27:19.880]  這個島上是六萬人
[00:27:19.880 --> 00:27:20.880]  所以這個島呢
[00:27:20.880 --> 00:27:22.280]  現在是一個
[00:27:22.280 --> 00:27:23.280]  這個港口呢
[00:27:23.280 --> 00:27:26.880]  是一個旅遊的一個
[00:27:26.880 --> 00:27:29.680]  人要去的很多的地方
[00:27:29.680 --> 00:27:32.280]  他們這個地方的海灣
[00:27:32.280 --> 00:27:33.680]  他們登陸這個
[00:27:33.680 --> 00:27:34.480]  和諧了以後
[00:27:34.480 --> 00:27:36.280]  登陸海灣叫什麼呢
[00:27:36.280 --> 00:27:38.880]  叫做聖保羅灣
[00:27:38.880 --> 00:27:42.880]  就是這個船擱淺的地方
[00:27:42.880 --> 00:27:44.680]  那麼他們上岸
[00:27:44.680 --> 00:27:49.080]  二百七十多艘車修的地方呢
[00:27:49.080 --> 00:27:51.880]  後來被命名爲聖保羅灣
[00:27:51.880 --> 00:27:56.080]  因爲保羅這個地方上岸了
[00:27:56.080 --> 00:27:57.880]  所以你去看地圖的話
[00:27:57.880 --> 00:27:59.880]  今天還是用這個名字
[00:27:59.880 --> 00:28:01.680]  聖保羅灣
[00:28:01.680 --> 00:28:03.080]  所以就可以見到
[00:28:03.080 --> 00:28:07.080]  史圖形狀所記載的
[00:28:07.080 --> 00:28:11.280]  有些在海上航行的專家
[00:28:11.280 --> 00:28:13.680]  都認爲這個是事實
[00:28:13.680 --> 00:28:15.280]  就是真的事情
[00:28:15.280 --> 00:28:17.080]  因爲他們可以一個地名
[00:28:17.080 --> 00:28:18.680]  一個地名去對
[00:28:18.680 --> 00:28:22.880]  而且可以參照當時的氣候
[00:28:22.880 --> 00:28:24.280]  時間
[00:28:24.280 --> 00:28:26.880]  都覺得所記載的真實的
[00:28:26.880 --> 00:28:28.680]  這個事情呢
[00:28:28.680 --> 00:28:31.080]  並不是一個虛構的故事
[00:28:31.080 --> 00:28:33.880]  這個真實的歷史的事實
[00:28:33.880 --> 00:28:36.680]  就說到這些二百多人
[00:28:36.680 --> 00:28:38.680]  怎麼能夠活下來
[00:28:38.680 --> 00:28:40.680]  保羅在這個船上
[00:28:40.680 --> 00:28:42.480]  他做了些什麼
[00:28:42.480 --> 00:28:45.080]  能夠使得二百七十六人
[00:28:45.080 --> 00:28:50.280]  都能夠來得救
[00:28:50.280 --> 00:28:53.280]  那麼現在就到了島上面了
[00:28:53.280 --> 00:28:57.880]  我們看到第二十八章呢
[00:28:57.880 --> 00:29:05.880]  就開始講到保羅在島上的情形
[00:29:05.880 --> 00:29:10.280]  他說雖然這個島不太大
[00:29:10.280 --> 00:29:12.480]  當時不太大
[00:29:12.480 --> 00:29:16.480]  但是對這些島上的人
[00:29:16.480 --> 00:29:20.880]  接待保羅跟船員二百多人來看
[00:29:20.880 --> 00:29:23.080]  他們是很有教養的
[00:29:23.080 --> 00:29:25.280]  他並不是說因爲這些人
[00:29:25.280 --> 00:29:26.480]  跟他們沒有關係
[00:29:26.480 --> 00:29:27.880]  就不管他了
[00:29:27.880 --> 00:29:30.280]  他們就接待他們
[00:29:30.280 --> 00:29:32.880]  就接待他們
[00:29:32.880 --> 00:29:35.680]  第二十八章的第二節說
[00:29:35.680 --> 00:29:38.080]  土人看待我們
[00:29:38.080 --> 00:29:40.080]  其實不應該叫他土人
[00:29:40.080 --> 00:29:42.480]  就是應該當地的人
[00:29:42.480 --> 00:29:44.880]  就像我們土人都是沒有文化的
[00:29:44.880 --> 00:29:45.880]  不是的
[00:29:45.880 --> 00:29:48.880]  這個土人的話是非常有教養
[00:29:48.880 --> 00:29:51.480]  看着這些落難的水手
[00:29:51.480 --> 00:29:53.080]  跟這些人
[00:29:53.080 --> 00:29:58.080]  他說有非常的勤奮
[00:29:58.080 --> 00:30:00.880]  不是隨便點一點東西給他們喫
[00:30:00.880 --> 00:30:03.480]  而且是非常的慈溫
[00:30:03.480 --> 00:30:06.480]  那麼保羅跟這些得救的人
[00:30:06.480 --> 00:30:08.480]  在島上上岸以後
[00:30:08.480 --> 00:30:12.280]  就是烤火
[00:30:12.280 --> 00:30:14.280]  衆人食材烤火
[00:30:14.280 --> 00:30:16.880]  保羅並不是因爲他的使徒又作惡
[00:30:16.880 --> 00:30:18.680]  等着別人來毒死他
[00:30:18.680 --> 00:30:20.280]  他也去食材
[00:30:20.280 --> 00:30:23.480]  結果有毒蛇出來的話
[00:30:23.480 --> 00:30:26.080]  就把保羅咬了
[00:30:26.080 --> 00:30:29.280]  這蛇就掛在保羅手上了
[00:30:29.280 --> 00:30:30.880]  這土人一看
[00:30:30.880 --> 00:30:31.880]  一定是個壞人
[00:30:31.880 --> 00:30:32.480]  你看
[00:30:32.480 --> 00:30:34.280]  從海里逃生出來
[00:30:34.280 --> 00:30:36.080]  到了島上
[00:30:36.080 --> 00:30:37.480]  天理不容
[00:30:37.480 --> 00:30:39.280]  還要把他咬死
[00:30:39.280 --> 00:30:41.280]  他一定是壞人
[00:30:41.280 --> 00:30:43.480]  這保羅被蛇咬了以後
[00:30:43.480 --> 00:30:45.680]  他就把手一甩的話
[00:30:45.680 --> 00:30:48.680]  就把這蛇甩到河裏去了
[00:30:48.680 --> 00:30:50.080]  他沒有事情
[00:30:50.080 --> 00:30:51.280]  因爲一看
[00:30:51.280 --> 00:30:53.280]  他怎麼還好好呢
[00:30:53.280 --> 00:30:54.480]  被毒蛇咬的話
[00:30:54.480 --> 00:30:56.080]  很快就會反應
[00:30:56.080 --> 00:30:57.280]  馬上就死掉
[00:30:57.280 --> 00:30:58.680]  馬上倒下來了
[00:30:58.680 --> 00:31:01.280]  一看他還好好的
[00:31:01.280 --> 00:31:02.680]  這土人就說了
[00:31:02.680 --> 00:31:04.080]  他是神
[00:31:04.080 --> 00:31:05.280]  你看能夠這麼一個
[00:31:05.280 --> 00:31:07.680]  對一個人有這麼大的差別
[00:31:07.680 --> 00:31:09.880]  一下他是一個壞人
[00:31:09.880 --> 00:31:12.480]  一下他是神
[00:31:12.480 --> 00:31:14.080]  保羅被蛇咬了
[00:31:14.080 --> 00:31:16.880]  沒有死
[00:31:16.880 --> 00:31:21.280]  那麼神與他同在
[00:31:21.280 --> 00:31:24.280]  所以他就沒有危險
[00:31:24.280 --> 00:31:27.880]  那麼有人看到這些聖經以後就說
[00:31:27.880 --> 00:31:32.480]  這個是耶穌基督在《馬可福音》第16章所說的
[00:31:32.480 --> 00:31:34.080]  將來傳福音說
[00:31:34.080 --> 00:31:35.680]  手拿蛇
[00:31:35.680 --> 00:31:38.280]  你可以手可以拿蛇
[00:31:38.280 --> 00:31:40.480]  所以真的有這樣的人
[00:31:40.480 --> 00:31:43.280]  不是說幾百年以前的人
[00:31:43.280 --> 00:31:45.080]  就今天二十一世紀
[00:31:45.080 --> 00:31:47.280]  還有一些人
[00:31:47.280 --> 00:31:48.480]  傳道
[00:31:48.480 --> 00:31:50.480]  拿蛇來傳道
[00:31:50.480 --> 00:31:53.080]  拿蛇來傳福音
[00:31:53.080 --> 00:31:54.280]  耶穌說的
[00:31:54.280 --> 00:31:57.080]  手拿蛇來傳福音
[00:31:57.080 --> 00:31:59.680]  其實神的意思
[00:31:59.680 --> 00:32:00.680]  聖經的意思
[00:32:00.680 --> 00:32:03.880]  並沒有讓你用蛇來傳道
[00:32:03.880 --> 00:32:06.680]  你就真正講耶穌就行了
[00:32:06.680 --> 00:32:09.880]  不需要用這個來吸引人
[00:32:09.880 --> 00:32:12.080]  那可能這些人經過訓練的
[00:32:12.080 --> 00:32:13.880]  蛇是沒有毒的
[00:32:13.880 --> 00:32:15.680]  那麼你拿蛇都沒有關係
[00:32:15.680 --> 00:32:18.280]  小孩子也可以來玩蛇
[00:32:18.280 --> 00:32:19.680]  他們就不是這個
[00:32:19.680 --> 00:32:23.080]  其實不是說這樣的情形
[00:32:23.080 --> 00:32:28.480]  就是說你碰到這些很危險
[00:32:28.480 --> 00:32:29.880]  有毒蛇咬你
[00:32:29.880 --> 00:32:32.280]  但是神與你同在的話
[00:32:32.280 --> 00:32:34.680]  你可以不受毒蛇的害
[00:32:34.680 --> 00:32:37.480]  不是叫你故意的去弄蛇
[00:32:37.480 --> 00:32:42.080]  聖經並沒有這樣的意思
[00:32:42.080 --> 00:32:44.080]  沒有告訴你傳福音
[00:32:44.080 --> 00:32:47.280]  還去拿蛇去
[00:32:47.280 --> 00:32:48.080]  那麼這個時候
[00:32:48.080 --> 00:32:51.080]  他們到了以後
[00:32:51.080 --> 00:32:52.880]  他們就接待他們
[00:32:52.880 --> 00:32:56.480]  盡情緩待三天
[00:32:56.480 --> 00:32:59.480]  當時這個島上的
[00:32:59.480 --> 00:33:02.080]  島長的父親
[00:33:02.080 --> 00:33:04.280]  島長叫做木白留
[00:33:04.280 --> 00:33:07.680]  他的父親得了熱病更密集
[00:33:07.680 --> 00:33:10.280]  那個保羅去了以後
[00:33:10.280 --> 00:33:13.080]  就爲他禱告
[00:33:13.080 --> 00:33:14.680]  爲他按手
[00:33:14.680 --> 00:33:16.880]  所以這個地方說
[00:33:16.880 --> 00:33:19.280]  爲他禱告
[00:33:19.280 --> 00:33:21.280]  按手在他身上
[00:33:21.280 --> 00:33:24.280]  治緩了他
[00:33:24.280 --> 00:33:27.280]  神族界的這樣的一個神級
[00:33:27.280 --> 00:33:31.480]  一號這個島長的父親
[00:33:31.480 --> 00:33:32.880]  這島長就相當於
[00:33:32.880 --> 00:33:35.680]  這個島上的總督一樣的
[00:33:35.680 --> 00:33:37.880]  這個島上是他管的
[00:33:37.880 --> 00:33:40.280]  所以這樣的話
[00:33:40.280 --> 00:33:42.080]  還有些其他的病人
[00:33:42.080 --> 00:33:44.880]  也來得了醫治
[00:33:44.880 --> 00:33:48.280]  那麼他有這樣的土人
[00:33:48.280 --> 00:33:50.680]  就對他們島上的人
[00:33:50.680 --> 00:33:52.880]  對他很尊敬
[00:33:52.880 --> 00:33:55.880]  所以到時候
[00:33:55.880 --> 00:33:58.280]  他們船要離開這個島的時候
[00:33:58.280 --> 00:33:59.680]  就把島上
[00:33:59.680 --> 00:34:03.080]  這個船上所需要的水
[00:34:03.080 --> 00:34:04.480]  喫的食物
[00:34:04.480 --> 00:34:05.880]  需要用的東西
[00:34:05.880 --> 00:34:08.280]  都把他送到船上來
[00:34:08.280 --> 00:34:11.480]  所以那個船沉掉了
[00:34:11.480 --> 00:34:14.680]  那麼他就搭上另外一個船
[00:34:14.680 --> 00:34:17.280]  那麼所需要的東西
[00:34:17.280 --> 00:34:20.680]  應若省於他們的存在
[00:34:20.680 --> 00:34:22.280]  這個島上的人
[00:34:22.280 --> 00:34:26.680]  也要供給他
[00:34:26.680 --> 00:34:28.680]  第28章的十一節說
[00:34:28.680 --> 00:34:30.280]  過了三個月
[00:34:30.280 --> 00:34:34.280]  就說在這個船擱淺以後
[00:34:34.280 --> 00:34:36.480]  他們在島上得救以後
[00:34:36.480 --> 00:34:38.880]  又住了三個月
[00:34:38.880 --> 00:34:40.680]  因爲在這個時候
[00:34:40.680 --> 00:34:43.880]  還不是適合航行的時候
[00:34:43.880 --> 00:34:47.480]  也沒有合適的船可以坐
[00:34:47.480 --> 00:34:49.480]  那麼三個月以後
[00:34:49.480 --> 00:34:51.880]  就到二月中了
[00:34:51.880 --> 00:34:53.480]  正好有一條船
[00:34:53.480 --> 00:34:55.880]  也在這個港口過冬的
[00:34:55.880 --> 00:34:57.680]  也是個運麥子的船
[00:34:57.680 --> 00:34:59.080]  要到羅馬去
[00:34:59.080 --> 00:35:01.280]  所以他們就坐上這條船
[00:35:01.280 --> 00:35:05.480]  就要到羅馬去
[00:35:05.480 --> 00:35:07.080]  他說過了三個月
[00:35:07.080 --> 00:35:09.080]  我們上了亞歷山大的船
[00:35:09.080 --> 00:35:11.480]  往前行
[00:35:11.480 --> 00:35:15.080]  他說這個船也是在那個海島過冬了
[00:35:15.080 --> 00:35:21.880]  然後又經過一些地方
[00:35:21.880 --> 00:35:23.080]  第13節說
[00:35:23.080 --> 00:35:26.680]  第二天就來到布丟利
[00:35:26.680 --> 00:35:31.080]  布丟利就是羅馬城的外面
[00:35:31.080 --> 00:35:32.280]  一個港口了
[00:35:32.280 --> 00:35:33.480]  就從這個地方
[00:35:33.480 --> 00:35:36.080]  船就到這個地方就爲止了
[00:35:36.080 --> 00:35:38.280]  布丟利就是這個港口
[00:35:38.280 --> 00:35:42.280]  就是他們的海上航行的最後一個港口
[00:35:42.280 --> 00:35:43.480]  這船到這個地方
[00:35:43.480 --> 00:35:44.680]  進來麥子
[00:35:44.680 --> 00:35:48.880]  他們的276人也都要下船
[00:35:48.880 --> 00:35:54.080]  要到羅馬去
[00:35:54.080 --> 00:35:58.680]  但是這個港口不像現在那麼近的話
[00:35:58.680 --> 00:36:01.480]  就下來以後就可以到城裏了
[00:36:01.480 --> 00:36:06.280]  從布丟利這個港口到羅馬城
[00:36:06.280 --> 00:36:07.880]  還有200公里
[00:36:07.880 --> 00:36:10.880]  這200公里你還得走路
[00:36:10.880 --> 00:36:13.680]  所以保羅來到這個消息
[00:36:13.680 --> 00:36:20.480]  傳到羅馬城的信託了
[00:36:20.480 --> 00:36:24.280]  第14節
[00:36:24.280 --> 00:36:26.480]  在那裏遇見弟兄們
[00:36:26.480 --> 00:36:29.280]  請我們與他同住了7天
[00:36:29.280 --> 00:36:30.880]  在這個港口這個地方
[00:36:30.880 --> 00:36:32.680]  他們下了船以後
[00:36:32.680 --> 00:36:35.080]  幾個湖南知道他們來了
[00:36:35.080 --> 00:36:38.280]  就跟他們一同住了7天
[00:36:38.280 --> 00:36:41.280]  他說這樣我們來到羅馬
[00:36:41.280 --> 00:36:44.280]  他來到布丟利
[00:36:44.280 --> 00:36:50.280]  這個保羅就知道他到羅馬了
[00:36:50.280 --> 00:36:52.480]  下面我們就看見
[00:36:52.480 --> 00:36:53.880]  這個保羅的消息
[00:36:53.880 --> 00:36:57.080]  到了消息傳到羅馬的信託了
[00:36:57.080 --> 00:37:00.480]  他們就到三管一個地方的名字
[00:37:00.480 --> 00:37:05.480]  叫做三管的地方來迎接他們
[00:37:05.480 --> 00:37:12.080]  就出來到雅比烏斯和三管地方迎接我們
[00:37:12.080 --> 00:37:15.480]  三管就是離開羅馬城的
[00:37:15.480 --> 00:37:20.080]  是有50公里的地方
[00:37:20.080 --> 00:37:22.480]  他們羅馬的信託
[00:37:22.480 --> 00:37:25.680]  對待遠來的弟兄姊妹
[00:37:25.680 --> 00:37:28.480]  弟兄並不是在城裏等
[00:37:28.480 --> 00:37:31.880]  到城門口去迎接他們
[00:37:31.880 --> 00:37:35.080]  他們是走了50公里以外
[00:37:35.080 --> 00:37:37.280]  到那個地方就等保羅
[00:37:37.280 --> 00:37:39.280]  然後等到保羅以後
[00:37:39.280 --> 00:37:43.680]  就跟着保羅一塊走路到了羅馬
[00:37:43.680 --> 00:37:47.880]  這是當時迎接貴賓的一個儀式
[00:37:47.880 --> 00:37:49.880]  不像現在我們在大門口等
[00:37:49.880 --> 00:37:51.280]  他到了就好了
[00:37:51.280 --> 00:37:53.880]  他要出到遠的地方
[00:37:53.880 --> 00:37:55.080]  接到他們以後
[00:37:55.080 --> 00:38:02.080]  跟他們浩浩蕩蕩的走到這個城裏來
[00:38:02.080 --> 00:38:05.280]  那麼還有一個地方叫做雅比烏
[00:38:05.280 --> 00:38:10.680]  雅比烏是在三管
[00:38:10.680 --> 00:38:13.280]  比三管離開十來公里
[00:38:13.280 --> 00:38:18.080]  有些弟兄他們對保羅來的很興奮
[00:38:18.080 --> 00:38:19.880]  所以他到三管來等的
[00:38:19.880 --> 00:38:20.880]  他覺得不夠
[00:38:20.880 --> 00:38:23.880]  他還往前再走了十來公里
[00:38:23.880 --> 00:38:26.480]  去那地方接保羅過來
[00:38:26.480 --> 00:38:30.480]  你看當時的弟兄相愛
[00:38:30.480 --> 00:38:32.080]  他們關心
[00:38:32.080 --> 00:38:38.880]  真是比我們現在的要多了多了
[00:38:38.880 --> 00:38:43.080]  所以我讀了到第四節
[00:38:43.080 --> 00:38:47.080]  差不多這個故事就快要結束了
[00:38:47.080 --> 00:38:50.880]  第四節說
[00:38:50.880 --> 00:38:53.880]  那裏的弟兄一聽見我們的信息
[00:38:53.880 --> 00:38:56.080]  就出來找雅比烏去
[00:38:56.080 --> 00:38:59.080]  然後三管地方來迎接我們
[00:38:59.080 --> 00:39:02.080]  保羅見了他們就感謝神
[00:39:02.080 --> 00:39:04.880]  放心壯膽了
[00:39:04.880 --> 00:39:06.080]  出了幾個月了
[00:39:06.080 --> 00:39:08.080]  出了四個月了
[00:39:08.080 --> 00:39:10.080]  從該上面要坐船
[00:39:10.080 --> 00:39:12.280]  到現在見到弟兄了
[00:39:12.280 --> 00:39:13.880]  已經四個多月了
[00:39:13.880 --> 00:39:17.280]  在船上經過這些患難的話
[00:39:17.280 --> 00:39:20.880]  保羅說就感謝神
[00:39:20.880 --> 00:39:23.880]  放心了
[00:39:23.880 --> 00:39:27.880]  這個是對保羅說是一生中間
[00:39:27.880 --> 00:39:30.680]  難以忘記的一個經歷
[00:39:30.680 --> 00:39:34.480]  也看見神怎樣的保守
[00:39:34.480 --> 00:39:35.880]  看顧他們
[00:39:35.880 --> 00:39:39.880]  一直帶着他們來
[00:39:39.880 --> 00:39:43.880]  那麼就這樣保羅就來到羅馬了
[00:39:43.880 --> 00:39:47.880]  他在羅馬帝國的首都
[00:39:47.880 --> 00:39:50.880]  就要爲神做見證了
[00:39:50.880 --> 00:39:53.880]  所以從他們該塞爾利亞上船
[00:39:53.880 --> 00:39:56.880]  一直到他們到羅馬
[00:39:56.880 --> 00:39:59.880]  這段路是三千六百公里
[00:39:59.880 --> 00:40:03.880]  三千多公里坐船
[00:40:03.880 --> 00:40:06.880]  然後下來陸地以後還要走路
[00:40:06.880 --> 00:40:08.880]  三千多公里
[00:40:08.880 --> 00:40:11.880]  走了四個多月
[00:40:11.880 --> 00:40:13.880]  不像你現在坐飛機的話
[00:40:13.880 --> 00:40:16.880]  有幾個多小時就到了
[00:40:16.880 --> 00:40:21.880]  那個時候出來走一趟這麼遠的路
[00:40:21.880 --> 00:40:24.880]  那就是有生命的危險
[00:40:24.880 --> 00:40:28.880]  也是有耗費人很多的精力
[00:40:28.880 --> 00:40:31.880]  但是福音就是這樣的話
[00:40:31.880 --> 00:40:34.880]  從迭路撒冷
[00:40:34.880 --> 00:40:38.880]  游來全地撒馬爾亞
[00:40:38.880 --> 00:40:41.880]  一直過來經過亞洲
[00:40:41.880 --> 00:40:43.880]  現在到了羅馬
[00:40:43.880 --> 00:40:46.880]  羅馬當時是羅馬帝國的首都
[00:40:46.880 --> 00:40:51.880]  所以也就等於傳到地球了
[00:40:51.880 --> 00:40:54.880]  從第十六節開始
[00:40:54.880 --> 00:40:56.880]  二十八章十六節開始
[00:40:56.880 --> 00:41:00.880]  就講到保羅在羅馬做的見證
[00:41:00.880 --> 00:41:05.880]  因爲保羅不是有什麼定的罪押送來的
[00:41:05.880 --> 00:41:08.880]  他是要上告該撒
[00:41:08.880 --> 00:41:11.880]  所以他就可以單獨住在房子
[00:41:11.880 --> 00:41:13.880]  不需要把他送到監獄裏去
[00:41:13.880 --> 00:41:17.880]  他就住了自己所租的房子
[00:41:17.880 --> 00:41:21.880]  開始有個兵跟他住在一起
[00:41:21.880 --> 00:41:24.880]  他不能夠隨便在外頭出去
[00:41:24.880 --> 00:41:27.880]  就等於軟禁起來一樣的
[00:41:27.880 --> 00:41:30.880]  就等到羅馬皇帝安排好時間
[00:41:30.880 --> 00:41:33.880]  聽他的賞誦
[00:41:33.880 --> 00:41:41.880]  其他的囚犯就交給御營的人帶走了
[00:41:41.880 --> 00:41:43.880]  保羅到了羅馬以後
[00:41:43.880 --> 00:41:47.880]  就請羅馬在羅馬的猶太人的領袖
[00:41:47.880 --> 00:41:50.880]  來他住的地方
[00:41:50.880 --> 00:41:51.880]  他有兩個原因
[00:41:51.880 --> 00:41:53.880]  爲什麼請他們來呢
