
[00:00:00.000 --> 00:00:08.760]  三個月跟師母剛好我們就進入了我們第十九年的結婚紀念
[00:15:56.480 --> 00:15:58.480]  有人說我不做基督徒了
[00:15:58.480 --> 00:16:00.480]  有人說我不做基督徒了
[00:16:00.480 --> 00:16:04.480]  導致人與神隔絕
[00:16:04.480 --> 00:16:06.480]  導致人與神隔絕
[00:16:06.480 --> 00:16:08.480]  導致人與神隔絕
[00:16:08.480 --> 00:16:10.480]  導致人與神隔絕
[00:16:10.480 --> 00:16:12.480]  導致人與神隔絕
[00:16:12.480 --> 00:16:14.480]  導致人與神隔絕
[00:16:14.480 --> 00:16:16.480]  導致人與神隔絕
[00:16:16.480 --> 00:16:18.480]  導致人與神隔絕
[00:16:18.480 --> 00:16:20.480]  導致人與神隔絕
[00:16:20.480 --> 00:16:22.480]  導致人與神隔絕
[00:16:22.480 --> 00:16:24.480]  導致人與神隔絕
[00:16:24.480 --> 00:16:26.480]  導致人與神隔絕
[00:16:26.480 --> 00:16:28.480]  導致人與神隔絕
[00:16:28.480 --> 00:16:30.480]  導致人與神隔絕
[00:16:30.480 --> 00:16:32.480]  導致人與神隔絕
[00:16:32.480 --> 00:16:34.480]  導致人與神隔絕
[00:16:34.480 --> 00:16:36.480]  導致人與神隔絕
[00:16:36.480 --> 00:16:38.480]  導致人與神隔絕
[00:16:38.480 --> 00:16:40.480]  導致人與神隔絕
[00:16:40.480 --> 00:16:42.480]  導致人與神隔絕
[00:16:42.480 --> 00:16:44.480]  導致人與神隔絕
[00:16:44.480 --> 00:16:46.480]  導致人與神隔絕
[00:16:46.480 --> 00:16:48.480]  導致人與神隔絕
[00:16:48.480 --> 00:16:50.480]  導致人與神隔絕
[00:16:50.480 --> 00:16:52.480]  導致人與神隔絕
[00:16:52.480 --> 00:16:54.480]  導致人與神隔絕
[00:16:54.480 --> 00:16:58.480]  導致人與神隔絕
[00:16:58.480 --> 00:17:00.480]  導致人與神隔絕
[00:17:00.480 --> 00:17:02.480]  導致人與神隔絕
[00:17:02.480 --> 00:17:04.480]  導致人與神隔絕
[00:17:04.480 --> 00:17:06.480]  導致人與神隔絕
[00:17:06.480 --> 00:17:08.480]  導致人與神隔絕
[00:17:08.480 --> 00:17:10.480]  導致人與神隔絕
[00:17:10.480 --> 00:17:12.480]  導致人與神隔絕
[00:17:12.480 --> 00:17:14.480]  導致人與神隔絕
[00:17:14.480 --> 00:17:16.480]  導致人與神隔絕
[00:17:16.480 --> 00:17:18.480]  導致人與神隔絕
[00:17:18.480 --> 00:17:20.480]  導致人與神隔絕
[00:17:20.480 --> 00:17:24.480]  導致人與神隔絕
[00:17:24.480 --> 00:17:26.480]  導致人與神隔絕
[00:17:26.480 --> 00:17:28.480]  導致人與神隔絕
[00:17:28.480 --> 00:17:30.480]  導致人與神隔絕
[00:17:30.480 --> 00:17:32.480]  導致人與神隔絕
[00:17:32.480 --> 00:17:34.480]  導致人與神隔絕
[00:17:34.480 --> 00:17:36.480]  導致人與神隔絕
[00:17:36.480 --> 00:17:38.480]  導致人與神隔絕
[00:17:38.480 --> 00:17:40.480]  導致人與神隔絕
[00:17:40.480 --> 00:17:42.480]  導致人與神隔絕
[00:17:42.480 --> 00:17:44.480]  導致人與神隔絕
[00:17:44.480 --> 00:17:46.480]  導致人與神隔絕
[00:17:46.480 --> 00:17:48.480]  導致人與神隔絕
[00:17:48.480 --> 00:17:50.480]  導致人與神隔絕
[00:17:50.480 --> 00:17:52.480]  導致人與神隔絕
[00:17:52.480 --> 00:17:54.480]  導致人與神隔絕
[00:17:54.480 --> 00:17:56.480]  導致人與神隔絕
[00:17:56.480 --> 00:17:58.480]  導致人與神隔絕
[00:17:58.480 --> 00:18:00.480]  導致人與神隔絕
[00:18:00.480 --> 00:18:02.480]  導致人與神隔絕
[00:18:02.480 --> 00:18:04.480]  導致人與神隔絕
[00:18:04.480 --> 00:18:06.480]  導致人與神隔絕
[00:18:06.480 --> 00:18:08.480]  導致人與神隔絕
[00:18:08.480 --> 00:18:10.480]  導致人與神隔絕
[00:18:10.480 --> 00:18:12.480]  導致人與神隔絕
[00:18:12.480 --> 00:18:18.480]  導致人與神隔絕
[00:18:18.480 --> 00:18:20.480]  導致人與神隔絕
[00:18:20.480 --> 00:18:22.480]  導致人與神隔絕
[00:18:22.480 --> 00:18:24.480]  導致人與神隔絕
[00:18:24.480 --> 00:18:26.480]  導致人與神隔絕
[00:18:26.480 --> 00:18:28.480]  導致人與神隔絕
[00:18:28.480 --> 00:18:30.480]  導致人與神隔絕
[00:18:30.480 --> 00:18:32.480]  導致人與神隔絕
[00:18:32.480 --> 00:18:34.480]  導致人與神隔絕
[00:18:34.480 --> 00:18:36.480]  導致人與神隔絕
[00:18:36.480 --> 00:18:38.480]  導致人與神隔絕
[00:18:38.480 --> 00:18:42.480]  導致人與神隔絕
[00:18:42.480 --> 00:18:44.480]  導致人與神隔絕
[00:18:44.480 --> 00:18:46.480]  導致人與神隔絕
[00:18:46.480 --> 00:18:48.480]  導致人與神隔絕
[00:18:48.480 --> 00:18:50.480]  導致人與神隔絕
[00:18:50.480 --> 00:18:52.480]  導致人與神隔絕
[00:18:52.480 --> 00:18:54.480]  導致人與神隔絕
[00:18:54.480 --> 00:18:56.480]  導致人與神隔絕
[00:18:56.480 --> 00:18:58.480]  導致人與神隔絕
[00:18:58.480 --> 00:19:08.480]  導致人與神隔絕
[00:19:08.480 --> 00:19:10.480]  導致人與神隔絕
[00:19:10.480 --> 00:19:12.480]  導致人與神隔絕
[00:19:12.480 --> 00:19:14.480]  導致人與神隔絕
[00:19:14.480 --> 00:19:16.480]  導致人與神隔絕
[00:19:16.480 --> 00:19:18.480]  導致人與神隔絕
[00:19:18.480 --> 00:19:20.480]  導致人與神隔絕
[00:19:20.480 --> 00:19:22.480]  導致人與神隔絕
[00:19:22.480 --> 00:19:24.480]  導致人與神隔絕
[00:19:24.480 --> 00:19:26.480]  導致人與神隔絕
[00:19:26.480 --> 00:19:28.480]  導致人與神隔絕
[00:19:28.480 --> 00:19:30.480]  導致人與神隔絕
[00:19:30.480 --> 00:19:32.480]  導致人與神隔絕
[00:19:32.480 --> 00:19:34.480]  導致人與神隔絕
[00:19:34.480 --> 00:19:36.480]  導致人與神隔絕
[00:19:36.480 --> 00:19:38.480]  導致人與神隔絕
[00:19:38.480 --> 00:19:40.480]  導致人與神隔絕
[00:19:40.480 --> 00:19:42.480]  導致人與神隔絕
[00:19:42.480 --> 00:19:44.480]  導致人與神隔絕
[00:19:44.480 --> 00:19:46.480]  導致人與神隔絕
[00:19:46.480 --> 00:19:48.480]  導致人與神隔絕
[00:19:48.480 --> 00:19:50.480]  導致人與神隔絕
[00:19:50.480 --> 00:19:52.480]  導致人與神隔絕
[00:19:52.480 --> 00:19:54.480]  導致人與神隔絕
[00:19:54.480 --> 00:19:56.480]  導致人與神隔絕
[00:19:56.480 --> 00:19:58.480]  導致人與神隔絕
[00:19:58.480 --> 00:20:00.480]  導致人與神隔絕
[00:20:00.480 --> 00:20:02.480]  導致人與神隔絕
[00:20:02.480 --> 00:20:04.480]  導致人與神隔絕
[00:20:04.480 --> 00:20:06.480]  導致人與神隔絕
[00:20:06.480 --> 00:20:08.480]  導致人與神隔絕
[00:20:08.480 --> 00:20:10.480]  導致人與神隔絕
[00:20:10.480 --> 00:20:12.480]  導致人與神隔絕
[00:20:12.480 --> 00:20:14.480]  導致人與神隔絕
[00:20:14.480 --> 00:20:16.480]  導致人與神隔絕
[00:20:16.480 --> 00:20:24.480]  導致人與神隔絕
[00:20:24.480 --> 00:20:26.480]  導致人與神隔絕
[00:20:26.480 --> 00:20:28.480]  導致人與神隔絕
[00:20:28.480 --> 00:20:30.480]  導致人與神隔絕
[00:20:30.480 --> 00:20:32.480]  導致人與神隔絕
[00:20:32.480 --> 00:20:34.480]  導致人與神隔絕
[00:20:34.480 --> 00:20:36.480]  導致人與神隔絕
[00:20:36.480 --> 00:20:38.480]  導致人與神隔絕
[00:20:38.480 --> 00:20:40.480]  導致人與神隔絕
[00:20:40.480 --> 00:20:46.480]  導致人與神隔絕
[00:20:46.480 --> 00:20:48.480]  導致人與神隔絕
[00:20:48.480 --> 00:20:50.480]  導致人與神隔絕
[00:20:50.480 --> 00:20:52.480]  導致人與神隔絕
[00:20:52.480 --> 00:20:54.480]  導致人與神隔絕
[00:20:54.480 --> 00:20:56.480]  導致人與神隔絕
[00:20:56.480 --> 00:20:58.480]  導致人與神隔絕
[00:20:58.480 --> 00:21:00.480]  導致人與神隔絕
[00:21:00.480 --> 00:21:02.480]  導致人與神隔絕
[00:21:02.480 --> 00:21:04.480]  導致人與神隔絕
[00:21:04.480 --> 00:21:10.480]  導致人與神隔絕
[00:21:10.480 --> 00:21:12.480]  導致人與神隔絕
[00:21:12.480 --> 00:21:14.480]  導致人與神隔絕
[00:21:14.480 --> 00:21:16.480]  導致人與神隔絕
[00:21:16.480 --> 00:21:18.480]  導致人與神隔絕
[00:21:18.480 --> 00:21:20.480]  導致人與神隔絕
[00:21:20.480 --> 00:21:22.480]  導致人與神隔絕
[00:21:22.480 --> 00:21:24.480]  導致人與神隔絕
[00:21:24.480 --> 00:21:26.480]  導致人與神隔絕
[00:21:26.480 --> 00:21:28.480]  導致人與神隔絕
[00:21:28.480 --> 00:21:30.480]  導致人與神隔絕
[00:21:30.480 --> 00:21:32.480]  導致人與神隔絕
[00:21:32.480 --> 00:21:34.480]  導致人與神隔絕
[00:21:34.480 --> 00:21:36.480]  導致人與神隔絕
[00:21:36.480 --> 00:21:38.480]  導致人與神隔絕
[00:21:38.480 --> 00:21:40.480]  導致人與神隔絕
[00:21:40.480 --> 00:21:42.480]  導致人與神隔絕
[00:21:42.480 --> 00:21:44.480]  導致人與神隔絕
[00:21:44.480 --> 00:21:46.480]  導致人與神隔絕
[00:21:46.480 --> 00:21:48.480]  導致人與神隔絕
[00:21:48.480 --> 00:21:50.480]  導致人與神隔絕
[00:21:50.480 --> 00:21:52.480]  導致人與神隔絕
[00:21:52.480 --> 00:21:54.480]  導致人與神隔絕
[00:21:54.480 --> 00:21:56.480]  導致人與神隔絕
[00:21:56.480 --> 00:21:58.480]  導致人與神隔絕
[00:21:58.480 --> 00:22:00.480]  導致人與神隔絕
[00:22:00.480 --> 00:22:02.480]  導致人與神隔絕
[00:22:02.480 --> 00:22:04.480]  導致人與神隔絕
[00:22:04.480 --> 00:22:06.480]  導致人與神隔絕
[00:22:06.480 --> 00:22:08.480]  導致人與神隔絕
[00:22:08.480 --> 00:22:10.480]  導致人與神隔絕
[00:22:10.480 --> 00:22:12.480]  導致人與神隔絕
[00:22:12.480 --> 00:22:14.480]  導致人與神隔絕
[00:22:14.480 --> 00:22:16.480]  導致人與神隔絕
[00:22:16.480 --> 00:22:18.480]  導致人與神隔絕
[00:22:18.480 --> 00:22:20.480]  導致人與神隔絕
[00:22:20.480 --> 00:22:22.480]  導致人與神隔絕
[00:22:22.480 --> 00:22:24.480]  導致人與神隔絕
[00:22:24.480 --> 00:22:26.480]  導致人與神隔絕
[00:22:26.480 --> 00:22:28.480]  導致人與神隔絕
[00:22:28.480 --> 00:22:30.480]  導致人與神隔絕
[00:22:30.480 --> 00:22:32.480]  導致人與神隔絕
[00:22:32.480 --> 00:22:34.480]  導致人與神隔絕
[00:22:34.480 --> 00:22:36.480]  導致人與神隔絕
[00:22:36.480 --> 00:22:38.480]  導致人與神隔絕
[00:22:38.480 --> 00:22:40.480]  導致人與神隔絕
[00:22:40.480 --> 00:22:42.480]  導致人與神隔絕
[00:22:42.480 --> 00:22:44.480]  導致人與神隔絕
[00:22:44.480 --> 00:22:46.480]  導致人與神隔絕
[00:22:46.480 --> 00:22:48.480]  導致人與神隔絕
[00:22:48.480 --> 00:22:50.480]  導致人與神隔絕
[00:22:50.480 --> 00:22:52.480]  導致人與神隔絕
[00:22:52.480 --> 00:22:54.480]  導致人與神隔絕
[00:22:54.480 --> 00:22:56.480]  導致人與神隔絕
[00:22:56.480 --> 00:22:58.480]  導致人與神隔絕
[00:22:58.480 --> 00:23:00.480]  導致人與神隔絕
[00:23:00.480 --> 00:23:02.480]  導致人與神隔絕
[00:23:02.480 --> 00:23:04.480]  導致人與神隔絕
[00:23:04.480 --> 00:23:06.480]  導致人與神隔絕
[00:23:06.480 --> 00:23:08.480]  導致人與神隔絕
[00:23:08.480 --> 00:23:10.480]  導致人與神隔絕
[00:23:10.480 --> 00:23:12.480]  導致人與神隔絕
[00:23:12.480 --> 00:23:14.480]  導致人與神隔絕
[00:23:14.480 --> 00:23:16.480]  導致人與神隔絕
[00:23:16.480 --> 00:23:18.480]  導致人與神隔絕
[00:23:18.480 --> 00:23:20.480]  導致人與神隔絕
[00:23:20.480 --> 00:23:22.480]  導致人與神隔絕
[00:23:22.480 --> 00:23:24.480]  導致人與神隔絕
[00:23:24.480 --> 00:23:26.480]  導致人與神隔絕
[00:23:26.480 --> 00:23:28.480]  導致人與神隔絕
[00:23:28.480 --> 00:23:30.480]  導致人與神隔絕
[00:23:30.480 --> 00:23:32.480]  導致人與神隔絕
[00:23:32.480 --> 00:23:34.480]  導致人與神隔絕
[00:23:34.480 --> 00:23:36.480]  導致人與神隔絕
[00:23:36.480 --> 00:23:38.480]  導致人與神隔絕
[00:23:38.480 --> 00:23:40.480]  導致人與神隔絕
[00:23:40.480 --> 00:23:42.480]  導致人與神隔絕
[00:23:42.480 --> 00:23:44.480]  導致人與神隔絕
[00:23:44.480 --> 00:23:46.480]  導致人與神隔絕
[00:23:46.480 --> 00:23:48.480]  導致人與神隔絕
[00:23:48.480 --> 00:23:54.480]  導致人與神隔絕
[00:23:54.480 --> 00:23:56.480]  導致人與神隔絕
[00:23:56.480 --> 00:23:58.480]  導致人與神隔絕
[00:23:58.480 --> 00:24:00.480]  導致人與神隔絕
[00:24:00.480 --> 00:24:02.480]  導致人與神隔絕
[00:24:02.480 --> 00:24:04.480]  導致人與神隔絕
[00:24:04.480 --> 00:24:06.480]  導致人與神隔絕
[00:24:06.480 --> 00:24:08.480]  導致人與神隔絕
[00:24:08.480 --> 00:24:18.480]  導致人與神隔絕
[00:24:18.480 --> 00:24:20.480]  導致人與神隔絕
[00:24:20.480 --> 00:24:22.480]  導致人與神隔絕
[00:24:22.480 --> 00:24:24.480]  導致人與神隔絕
[00:24:24.480 --> 00:24:26.480]  導致人與神隔絕
[00:24:26.480 --> 00:24:28.480]  導致人與神隔絕
[00:24:28.480 --> 00:24:30.480]  導致人與神隔絕
[00:24:30.480 --> 00:24:32.480]  導致人與神隔絕
[00:24:32.480 --> 00:24:34.480]  導致人與神隔絕
[00:24:34.480 --> 00:24:36.480]  導致人與神隔絕
[00:24:36.480 --> 00:24:38.480]  導致人與神隔絕
[00:24:38.480 --> 00:24:40.480]  導致人與神隔絕
[00:24:40.480 --> 00:24:42.480]  導致人與神隔絕
[00:24:42.480 --> 00:24:44.480]  導致人與神隔絕
[00:24:44.480 --> 00:24:46.480]  導致人與神隔絕
[00:24:46.480 --> 00:24:48.480]  導致人與神隔絕
[00:24:48.480 --> 00:24:50.480]  導致人與神隔絕
[00:24:50.480 --> 00:24:52.480]  導致人與神隔絕
[00:24:52.480 --> 00:24:54.480]  導致人與神隔絕
[00:24:54.480 --> 00:24:56.480]  導致人與神隔絕
[00:24:56.480 --> 00:24:58.480]  導致人與神隔絕
[00:24:58.480 --> 00:25:06.480]  導致人與神隔絕
[00:25:06.480 --> 00:25:08.480]  導致人與神隔絕
[00:25:08.480 --> 00:25:10.480]  導致人與神隔絕
[00:25:10.480 --> 00:25:12.480]  導致人與神隔絕
[00:25:12.480 --> 00:25:14.480]  導致人與神隔絕
[00:25:14.480 --> 00:25:16.480]  導致人與神隔絕
[00:25:16.480 --> 00:25:18.480]  導致人與神隔絕
[00:25:18.480 --> 00:25:20.480]  導致人與神隔絕
[00:25:20.480 --> 00:25:22.480]  導致人與神隔絕
[00:25:22.480 --> 00:25:24.480]  導致人與神隔絕
[00:25:24.480 --> 00:25:26.480]  導致人與神隔絕
[00:25:26.480 --> 00:25:28.480]  導致人與神隔絕
[00:25:28.480 --> 00:25:30.480]  導致人與神隔絕
[00:25:30.480 --> 00:25:32.480]  導致人與神隔絕
[00:25:32.480 --> 00:25:34.480]  導致人與神隔絕
[00:25:34.480 --> 00:25:36.480]  導致人與神隔絕
[00:25:36.480 --> 00:25:38.480]  導致人與神隔絕
[00:25:38.480 --> 00:25:40.480]  導致人與神隔絕
[00:25:40.480 --> 00:25:42.480]  導致人與神隔絕
[00:25:42.480 --> 00:25:44.480]  導致人與神隔絕
[00:25:44.480 --> 00:25:46.480]  導致人與神隔絕
[00:25:46.480 --> 00:25:48.480]  導致人與神隔絕
[00:25:48.480 --> 00:25:50.480]  導致人與神隔絕
[00:25:50.480 --> 00:25:56.480]  導致人與神隔絕
[00:25:56.480 --> 00:25:58.480]  導致人與神隔絕
[00:25:58.480 --> 00:26:00.480]  導致人與神隔絕
[00:26:00.480 --> 00:26:02.480]  導致人與神隔絕
[00:26:02.480 --> 00:26:04.480]  導致人與神隔絕
[00:26:04.480 --> 00:26:06.480]  導致人與神隔絕
[00:26:06.480 --> 00:26:08.480]  導致人與神隔絕
[00:26:08.480 --> 00:26:10.480]  導致人與神隔絕
[00:26:10.480 --> 00:26:12.480]  導致人與神隔絕
[00:26:12.480 --> 00:26:20.480]  導致人與神隔絕
[00:26:20.480 --> 00:26:22.480]  導致人與神隔絕
[00:26:22.480 --> 00:26:24.480]  導致人與神隔絕
[00:26:24.480 --> 00:26:26.480]  導致人與神隔絕
[00:26:26.480 --> 00:26:28.480]  導致人與神隔絕
[00:26:28.480 --> 00:26:30.480]  導致人與神隔絕
[00:26:30.480 --> 00:26:32.480]  導致人與神隔絕
[00:26:32.480 --> 00:26:34.480]  導致人與神隔絕
[00:26:34.480 --> 00:26:36.480]  導致人與神隔絕
[00:26:36.480 --> 00:26:38.480]  導致人與神隔絕
[00:26:38.480 --> 00:26:40.480]  導致人與神隔絕
[00:26:40.480 --> 00:26:42.480]  導致人與神隔絕
[00:26:42.480 --> 00:26:44.480]  導致人與神隔絕
[00:26:44.480 --> 00:26:46.480]  導致人與神隔絕
[00:26:46.480 --> 00:26:48.480]  導致人與神隔絕
[00:26:48.480 --> 00:26:50.480]  導致人與神隔絕
[00:26:50.480 --> 00:26:52.480]  導致人與神隔絕
[00:26:52.480 --> 00:26:54.480]  導致人與神隔絕
[00:26:54.480 --> 00:26:56.480]  導致人與神隔絕
[00:26:56.480 --> 00:26:58.480]  導致人與神隔絕
[00:26:58.480 --> 00:27:00.480]  導致人與神隔絕
[00:27:00.480 --> 00:27:20.480]  導致人與神隔絕
[00:27:20.480 --> 00:27:22.480]  導致人與神隔絕
[00:27:22.480 --> 00:27:24.480]  導致人與神隔絕
[00:27:24.480 --> 00:27:30.480]  導致人與神隔絕
[00:27:30.480 --> 00:27:32.480]  導致人與神隔絕
[00:27:32.480 --> 00:27:34.480]  導致人與神隔絕
[00:27:34.480 --> 00:27:36.480]  導致人與神隔絕
[00:27:36.480 --> 00:27:38.480]  導致人與神隔絕
[00:27:38.480 --> 00:27:40.480]  導致人與神隔絕
[00:27:40.480 --> 00:27:42.480]  導致人與神隔絕
[00:27:42.480 --> 00:27:44.480]  導致人與神隔絕
[00:27:44.480 --> 00:27:46.480]  導致人與神隔絕
[00:27:46.480 --> 00:27:48.480]  導致人與神隔絕
[00:27:48.480 --> 00:27:50.480]  導致人與神隔絕
[00:27:50.480 --> 00:27:52.480]  導致人與神隔絕
[00:27:52.480 --> 00:27:54.480]  導致人與神隔絕
[00:27:54.480 --> 00:27:56.480]  導致人與神隔絕
[00:27:56.480 --> 00:27:58.480]  導致人與神隔絕
[00:27:58.480 --> 00:28:00.480]  導致人與神隔絕
[00:28:00.480 --> 00:28:02.480]  導致人與神隔絕
[00:28:02.480 --> 00:28:04.480]  導致人與神隔絕
[00:28:04.480 --> 00:28:06.480]  導致人與神隔絕
[00:28:06.480 --> 00:28:08.480]  導致人與神隔絕
[00:28:08.480 --> 00:28:22.480]  後來我們學習到恩典和真理如何平衡
[00:28:22.480 --> 00:28:26.480]  我多一點恩典 祂就多一點真理
[00:28:26.480 --> 00:28:32.480]  我就在這十多年裏 神幫助我們
[00:28:32.480 --> 00:28:34.480]  因為我們知道耶穌來
[00:28:34.480 --> 00:28:36.480]  祂說祂是有恩典也有真理的
[00:28:36.480 --> 00:28:38.480]  因為我們知道耶穌來
[00:28:38.480 --> 00:28:40.480]  祂是有恩典也有真理的
[00:28:40.480 --> 00:28:42.480]  有恩典有真理的
[00:28:42.480 --> 00:28:44.480]  有恩典有真理的
[00:28:44.480 --> 00:28:46.480]  所以求神幫助我們
[00:28:46.480 --> 00:28:48.480]  求神幫助我們
[00:28:48.480 --> 00:28:50.480]  無論我們對神
[00:28:50.480 --> 00:28:52.480]  對人
[00:28:52.480 --> 00:28:54.480]  對自己
[00:28:54.480 --> 00:28:56.480]  都在恩典與真理當中取得平衡
[00:28:56.480 --> 00:28:58.480]  都在恩典與真理當中取得平衡
[00:28:58.480 --> 00:29:00.480]  我們一起祈禱
[00:29:00.480 --> 00:29:02.480]  我們一起祈禱
