
[00:00:00.000 --> 00:00:05.000]  在今日宣導之先 我要有少少介紹
[00:18:58.000 --> 00:19:01.000]  不是見到一個死了的人躺在那裏
[00:19:01.000 --> 00:19:04.000]  而是見到有一個人坐在那裏
[00:19:04.000 --> 00:19:06.000]  你想想
[00:19:06.000 --> 00:19:07.000]  換作是你
[00:19:07.000 --> 00:19:09.000]  你害不害怕?
[00:19:09.000 --> 00:19:12.000]  這個畫面非常震撼
[00:19:12.000 --> 00:19:14.000]  嚇得這三位婦女
[00:19:14.000 --> 00:19:18.000]  幾乎說不出話來
[00:19:18.000 --> 00:19:20.000]  我理解她們的驚慌
[00:19:20.000 --> 00:19:22.000]  所以我安慰她們
[00:19:22.000 --> 00:19:25.000]  告訴她們一個很重要的消息
[00:19:25.000 --> 00:19:28.000]  就是耶穌基督已經復活了
[00:19:28.000 --> 00:19:32.000]  祂還讓我去見到
[00:19:32.000 --> 00:19:36.000]  也要告訴她們一個重要的消息
[00:19:36.000 --> 00:19:39.000]  祂復活了,不在了
[00:19:39.000 --> 00:19:42.000]  我把這一切都告訴了這三位婦女
[00:19:42.000 --> 00:19:44.000]  還跟她們說了
[00:19:44.000 --> 00:19:47.000]  耶穌叫我記得要提醒她們
[00:19:47.000 --> 00:19:52.000]  就是耶穌會讓祂的門徒和彼得
[00:19:52.000 --> 00:19:55.000]  先去到加利利
[00:19:55.000 --> 00:19:59.000]  因為祂會在那裏見祂的門徒
[00:19:59.000 --> 00:20:03.000]  就像祂之前告訴過她們一樣
[00:20:03.000 --> 00:20:07.000]  耶穌說過的話,必定會出現
[00:20:07.000 --> 00:20:10.000]  耶穌基督的復活對我來說實在是太震撼
[00:20:10.000 --> 00:20:14.000]  我起初以為祂被竹拿釘十字架死亡被埋葬
[00:20:14.000 --> 00:20:16.000]  祂全無還擊之力
[00:20:16.000 --> 00:20:19.000]  我看不見有任何的神蹟發生
[00:20:19.000 --> 00:20:22.000]  所以我也很驚慌,很失望
[00:20:22.000 --> 00:20:26.000]  我覺得這是一個徹底徹底的失敗
[00:20:26.000 --> 00:20:29.000]  耶穌花了這麼多時間去教導人
[00:20:29.000 --> 00:20:33.000]  有關天國真正的道理和價值觀
[00:20:33.000 --> 00:20:37.000]  又幫助過這麼多身體和心靈有需要的人
[00:20:37.000 --> 00:20:39.000]  最特別的是什麼呢?
[00:20:39.000 --> 00:20:43.000]  就是祂不怕去指出那些宗教領袖的偽善
[00:20:43.000 --> 00:20:46.000]  指出他們的錯誤
[00:20:46.000 --> 00:20:53.000]  你們今天誰有膽量去指出那些領袖的偽善呢?
[00:20:53.000 --> 00:20:59.000]  你們誰有膽量去和那些有權有勢的人作對呢?
[00:20:59.000 --> 00:21:03.000]  我相信你們也不敢
[00:21:03.000 --> 00:21:06.000]  原因是你覺得自己
[00:21:06.000 --> 00:21:09.000]  可能也不是比這些人好多少
[00:21:09.000 --> 00:21:13.000]  你自己也有很多被指責的地方
[00:21:13.000 --> 00:21:16.000]  又或者你覺得你自己無權無勢
[00:21:16.000 --> 00:21:21.000]  怎樣可以和這些有權有勢的人對抗呢?
[00:21:21.000 --> 00:21:23.000]  耶穌的堅持
[00:21:23.000 --> 00:21:26.000]  結果觸怒了這些領袖
[00:21:26.000 --> 00:21:30.000]  令他們要合謀去殺死耶穌
[00:21:30.000 --> 00:21:33.000]  一切都完結了
[00:21:33.000 --> 00:21:37.000]  耶穌這樣犧牲有什麼意義呢?
[00:21:37.000 --> 00:21:38.000]  直到我知道
[00:21:38.000 --> 00:21:41.000]  原來耶穌的死不是永遠的死亡
[00:21:41.000 --> 00:21:44.000]  祂竟然在今天復活
[00:21:44.000 --> 00:21:47.000]  祂之前所說的復活原來是真的
[00:21:47.000 --> 00:21:49.000]  祂真的復活了
[00:21:49.000 --> 00:21:51.000]  人最大的限制是死亡
[00:21:51.000 --> 00:21:54.000]  也不能夠去限制祂
[00:21:54.000 --> 00:21:57.000]  所以原本我覺得很失望
[00:21:57.000 --> 00:21:58.000]  很沮喪
[00:21:58.000 --> 00:22:01.000]  我現在得到很大的鼓勵
[00:22:01.000 --> 00:22:02.000]  我不再害怕
[00:22:02.000 --> 00:22:03.000]  我不再擔心
[00:22:03.000 --> 00:22:06.000]  我還要為這件事來做見證
[00:22:06.000 --> 00:22:09.000]  所以我同樣來鼓勵這三位婦女
[00:22:09.000 --> 00:22:11.000]  要記住耶穌所說的
[00:22:11.000 --> 00:22:14.000]  她們就要去做
[00:22:14.000 --> 00:22:16.000]  不過她們實在是太害怕
[00:22:16.000 --> 00:22:17.000]  太害怕
[00:22:17.000 --> 00:22:18.000]  害怕到一個地步
[00:22:18.000 --> 00:22:21.000]  竟然什麼都不敢說
[00:22:21.000 --> 00:22:24.000]  她們沒有說過半句話
[00:22:24.000 --> 00:22:25.000]  雖然如此
[00:22:25.000 --> 00:22:27.000]  復活的基督
[00:22:27.000 --> 00:22:31.000]  之後向不同的門徒顯現
[00:22:31.000 --> 00:22:33.000]  直到這三位婦女
[00:22:33.000 --> 00:22:36.000]  她們的情緒平復下來
[00:22:36.000 --> 00:22:39.000]  她們就將今天見到的事
[00:22:39.000 --> 00:22:41.000]  向人傳開
[00:22:41.000 --> 00:22:43.000]  所以你看到
[00:22:43.000 --> 00:22:45.000]  在每一卷福音書當中
[00:22:45.000 --> 00:22:47.000]  都有記載著
[00:22:47.000 --> 00:22:50.000]  見證耶穌復活的事實
[00:22:50.000 --> 00:22:53.000]  第一群人就是這群婦女
[00:22:53.000 --> 00:22:55.000]  我都不和她們爭
[00:22:55.000 --> 00:22:58.000]  因為我只不過是一個信差
[00:22:58.000 --> 00:23:02.000]  我將耶穌的口信告訴她們
[00:23:02.000 --> 00:23:05.000]  最重要是這群婦女的見證
[00:23:05.000 --> 00:23:08.000]  結果在我們初期的教會
[00:23:08.000 --> 00:23:10.000]  很多人都接受
[00:23:10.000 --> 00:23:12.000]  這些婦女所說的見證是真實
[00:23:12.000 --> 00:23:16.000]  所以才可以記下在福音書當中
[00:23:16.000 --> 00:23:18.000]  我們沒有因為她們是女性
[00:23:18.000 --> 00:23:20.000]  所以就不相信她們
[00:23:20.000 --> 00:23:22.000]  她們展示出的勇氣
[00:23:22.000 --> 00:23:24.000]  堅定不移
[00:23:24.000 --> 00:23:26.000]  和從上帝而來生命的改變
[00:23:26.000 --> 00:23:28.000]  令大家都相信
[00:23:28.000 --> 00:23:30.000]  她們是在說真話
[00:23:30.000 --> 00:23:31.000]  還有
[00:23:31.000 --> 00:23:34.000]  其他和復活的基督接觸過的人
[00:23:34.000 --> 00:23:35.000]  都同樣證明
[00:23:35.000 --> 00:23:40.000]  她們的見證是真實的
[00:23:40.000 --> 00:23:42.000]  其實說了這麼久
[00:23:42.000 --> 00:23:46.000]  大家知不知道我的名字?
[00:23:46.000 --> 00:23:48.000]  有些人稱呼我
[00:23:48.000 --> 00:23:52.000]  是傳道者馬可
[00:23:52.000 --> 00:23:55.000]  在《馬太福音》當中
[00:23:55.000 --> 00:23:58.000]  我就是那位天使
[00:23:58.000 --> 00:24:00.000]  在《路加福音》裡
[00:24:00.000 --> 00:24:01.000]  除了我之外
[00:24:01.000 --> 00:24:03.000]  還有另外一個人
[00:24:03.000 --> 00:24:05.000]  同樣在墳墓裡
[00:24:05.000 --> 00:24:07.000]  將基督已經復活的消息
[00:24:07.000 --> 00:24:09.000]  告訴這群婦女
[00:24:09.000 --> 00:24:13.000]  在《若翰福音》就沒有特別提到我的名字
[00:24:13.000 --> 00:24:15.000]  但其實我的名字
[00:24:15.000 --> 00:24:18.000]  是什麼都不太重要
[00:24:18.000 --> 00:24:20.000]  因為我的名字
[00:24:20.000 --> 00:24:23.000]  可以是殉道者尤斯汀
[00:24:23.000 --> 00:24:26.000]  可以是奧古斯汀
[00:24:26.000 --> 00:24:28.000]  聖法蘭西斯
[00:24:28.000 --> 00:24:29.000]  馬丁路德
[00:24:29.000 --> 00:24:31.000]  加爾文
[00:24:31.000 --> 00:24:33.000]  瑪麗遜
[00:24:33.000 --> 00:24:34.000]  梁法
[00:24:34.000 --> 00:24:36.000]  葛培里
[00:24:36.000 --> 00:24:38.000]  德蘭修女
[00:24:38.000 --> 00:24:41.000]  甚至乎是在座當中
[00:24:41.000 --> 00:24:43.000]  你們每一個
[00:24:43.000 --> 00:24:45.000]  因為重要的地方就是
[00:24:45.000 --> 00:24:47.000]  我和你都要一樣
[00:24:47.000 --> 00:24:50.000]  成為復活基督的見證人
[00:24:50.000 --> 00:24:53.000]  這個就是我們的名字
[00:24:53.000 --> 00:24:55.000]  Hallelujah!
