
[00:00:00.000 --> 00:00:04.200]  早晨 今天我們繼續看以巴衝突
[00:18:22.640 --> 00:18:25.080]  你們不可以隨從他們的風俗
[00:18:25.080 --> 00:18:27.880]  不要行他們一切所行的事
[00:18:27.880 --> 00:18:29.840]  所以是有condition
[00:18:29.840 --> 00:18:31.320]  我們不要當聖經
[00:18:31.320 --> 00:18:34.320]  我們只是看創世紀那幾節
[00:18:34.320 --> 00:18:35.280]  然後我們就說
[00:18:35.280 --> 00:18:37.960]  這個就是永恆的地啟
[00:18:37.960 --> 00:18:40.000]  No
[00:18:40.000 --> 00:18:41.440]  在背景裡面你要明白
[00:18:41.440 --> 00:18:43.120]  什麼叫做covenant
[00:18:43.120 --> 00:18:45.920]  什麼叫做約
[00:18:45.920 --> 00:18:49.480]  所以為什麼在摩西五經裡面說什麼呢
[00:18:49.480 --> 00:18:51.440]  說到賣地的時候
[00:18:51.440 --> 00:18:53.480]  要說吩咐什麼呢
[00:18:53.480 --> 00:18:58.560]  要吩咐說地不可以賣斷
[00:18:58.560 --> 00:19:03.520]  就是說地不可以so permanently
[00:19:03.520 --> 00:19:08.840]  因為沒有一個人是永久佔有那個地方
[00:19:08.840 --> 00:19:12.600]  因為真正的地主是要和自己
[00:19:12.600 --> 00:19:14.280]  不是住在裡面的人
[00:19:14.280 --> 00:19:17.080]  你們在我面前是客人
[00:19:17.080 --> 00:19:19.040]  是寄居的
[00:19:19.040 --> 00:19:21.280]  你永遠都是寄居
[00:19:21.280 --> 00:19:22.800]  永遠都是客人
[00:19:22.800 --> 00:19:24.120]  你們不是地主
[00:19:24.120 --> 00:19:25.560]  誰是地主
[00:19:25.560 --> 00:19:27.600]  耶和華才是地主
[00:19:27.600 --> 00:19:29.960]  神才是土地的主人
[00:19:29.960 --> 00:19:32.960]  所有住在這個地方的
[00:19:32.960 --> 00:19:34.640]  就是on condition
[00:19:34.640 --> 00:19:37.560]  因為他是租戶
[00:19:37.560 --> 00:19:39.720]  租戶中信的話就可留
[00:19:39.720 --> 00:19:43.760]  中戶不遵中信的話就要走
[00:19:43.760 --> 00:19:47.840]  在加林地能夠在上帝的同在裡面
[00:19:47.840 --> 00:19:50.920]  就是需要守上帝的約
[00:19:50.920 --> 00:19:52.240]  我在這裡很快地說
[00:19:52.240 --> 00:19:56.640]  舊約的土地你繼續去追蹤這個主題的時候
[00:19:56.640 --> 00:19:58.760]  由摩西五經、約書亞等等
[00:19:58.760 --> 00:20:00.560]  去到新約的時候
[00:20:00.560 --> 00:20:02.880]  你就發現這個土地的應許
[00:20:02.880 --> 00:20:05.000]  其實是指向一個實
[00:20:05.000 --> 00:20:06.480]  一個現實
[00:20:06.480 --> 00:20:09.760]  就是我在基督裡面的現實
[00:20:09.760 --> 00:20:11.360]  說得簡單一點
[00:20:11.360 --> 00:20:13.560]  舊約裡面我們看這些經文
[00:20:13.560 --> 00:20:16.480]  說到life in the land的時候
[00:20:16.480 --> 00:20:21.800]  其實它就是一個路牌指向life in Christ
[00:20:21.800 --> 00:20:23.480]  在基督裡面
[00:20:23.480 --> 00:20:27.240]  因為基督是那一位真正的以色列人
[00:20:27.240 --> 00:20:29.600]  他是馴服至底的
[00:20:29.600 --> 00:20:35.120]  並且是fulfill了所有約裡面的條件
[00:20:35.120 --> 00:20:37.840]  所以上帝就將國賜給他
[00:20:37.840 --> 00:20:40.320]  所有信奉基督的人
[00:20:40.320 --> 00:20:42.040]  在耶穌基督裡面的人
[00:20:42.040 --> 00:20:43.800]  我們就得到這個的認許
[00:20:43.800 --> 00:20:46.240]  不是因為我們聰明
[00:20:46.240 --> 00:20:48.480]  而是因為上帝的兒子在十字架上
[00:20:48.480 --> 00:20:51.000]  沒有我們成就的救恩
[00:20:51.000 --> 00:20:52.240]  是他馴服至底
[00:20:52.240 --> 00:20:53.800]  他完全馴服
[00:20:53.800 --> 00:20:55.360]  他遵守了這個約
[00:20:55.360 --> 00:20:57.640]  試探的時候他沒有犯罪
[00:20:57.640 --> 00:20:58.920]  然後他馴服至底
[00:20:58.920 --> 00:20:59.760]  致死
[00:20:59.760 --> 00:21:01.320]  死在十字架上
[00:21:01.320 --> 00:21:02.600]  去成就
[00:21:02.600 --> 00:21:05.400]  實現這個真正的約
[00:21:05.400 --> 00:21:06.280]  這個約
[00:21:06.280 --> 00:21:07.200]  我們在基督裡面
[00:21:07.200 --> 00:21:10.640]  才能夠有恩典來分享
[00:21:10.640 --> 00:21:12.280]  在舊約裡面life in the land
[00:21:12.280 --> 00:21:15.360]  就等於life in Christ
[00:21:15.360 --> 00:21:16.920]  最後今天的經文
[00:21:16.920 --> 00:21:20.120]  我願意這段經文你帶走
[00:21:20.120 --> 00:21:23.640]  如果我們要在上帝的同在裡面
[00:21:23.640 --> 00:21:27.440]  能夠享受到上帝給我們的祝福
[00:21:27.440 --> 00:21:30.640]  but we have to obey
[00:21:30.640 --> 00:21:33.640]  we must have faith
[00:21:33.640 --> 00:21:37.320]  我們說要得到這個整個永生的認許
[00:21:37.320 --> 00:21:41.160]  不是anything goes的
[00:21:41.160 --> 00:21:43.760]  不是什麼免洗金牌
[00:21:43.760 --> 00:21:49.640]  而是我們在基督裡面需要有信心
[00:21:49.640 --> 00:21:53.440]  需要去篤信耶穌基督
[00:21:53.440 --> 00:21:55.760]  後書一章二十節
[00:21:55.760 --> 00:21:58.560]  神的認許不論有多少
[00:21:58.560 --> 00:22:01.840]  在基督裡面都是是的
[00:22:01.840 --> 00:22:03.520]  Amen
[00:22:03.520 --> 00:22:06.800]  你有沒有realize你懂希伯利文
[00:22:06.800 --> 00:22:08.160]  因為Amen
[00:22:08.160 --> 00:22:09.360]  阿門
[00:22:09.360 --> 00:22:10.720]  是希伯利文
[00:22:10.720 --> 00:22:12.040]  是希伯利文
[00:22:12.040 --> 00:22:14.400]  意思就是說是
[00:22:14.400 --> 00:22:15.560]  Yes
[00:22:15.560 --> 00:22:17.640]  在基督裡面都是
[00:22:17.640 --> 00:22:18.920]  Amen
[00:22:18.920 --> 00:22:21.160]  我們藉著他說阿門
[00:22:21.160 --> 00:22:22.840]  使上帝
[00:22:22.840 --> 00:22:25.800]  因我們得永遠
[00:22:25.800 --> 00:22:29.000]  無論你生命裡面經歷任何的事情
[00:22:29.000 --> 00:22:32.240]  或者在關係裡面生活的狀況
[00:22:32.240 --> 00:22:35.000]  你想有上帝的祝福
[00:22:35.000 --> 00:22:37.720]  but you must have faith
[00:22:37.720 --> 00:22:39.840]  不是給你免洗金牌
[00:22:39.840 --> 00:22:43.520]  我們需要有信心
[00:22:43.520 --> 00:22:46.080]  去信耶穌基督
[00:22:46.080 --> 00:22:48.840]  去遵行祂的心意
[00:22:48.840 --> 00:22:51.440]  先遵行祂的心意去信服祂
[00:22:51.440 --> 00:22:54.880]  我們才能領受到上帝給我們的blessing
[00:22:54.880 --> 00:22:56.520]  願意我們每一個都是這樣
[00:22:56.520 --> 00:22:58.680]  我們同心低留基督
[00:22:58.680 --> 00:23:02.840]  主要祢讓我們在這個世局當中
[00:23:02.840 --> 00:23:05.840]  我們有不同的混亂不同的聲音
[00:23:05.840 --> 00:23:08.400]  讓我們重返到祢自己的懷遇當中
[00:23:08.400 --> 00:23:09.680]  我們能夠得力
[00:23:09.680 --> 00:23:11.480]  主要為了教會為了弟兄姊妹
[00:23:11.480 --> 00:23:13.080]  我們在這個世間裡面
[00:23:13.080 --> 00:23:15.720]  我們需要作分辨給我們的智慧
[00:23:15.720 --> 00:23:16.760]  在我們生命當中
[00:23:16.760 --> 00:23:20.600]  我們需要去領受祢給我們的祝福的時候
[00:23:20.600 --> 00:23:23.920]  主要祢求祢也給我們信心
[00:23:23.920 --> 00:23:25.200]  幫助我們的不信
[00:23:25.200 --> 00:23:26.640]  幫助我們的軟弱
[00:23:26.640 --> 00:23:28.800]  讓我們篤信我們的主
[00:23:28.800 --> 00:23:31.440]  讓我們守祢的弱
[00:23:31.440 --> 00:23:32.400]  遵行祢的弱
[00:23:32.400 --> 00:23:34.000]  以致我們的生命能夠經歷到
[00:23:34.000 --> 00:23:36.640]  上帝對我們的blessing
[00:23:36.640 --> 00:23:39.720]  我求祢祝福這裡每一位
[00:23:39.720 --> 00:23:41.760]  祝福我們每一位弟兄姊妹
[00:23:41.760 --> 00:23:43.720]  祝福我們每一個的家庭
[00:23:43.720 --> 00:23:44.960]  每一個的生命
[00:23:44.960 --> 00:23:46.400]  以致我們滿載住
[00:23:46.400 --> 00:23:48.280]  上帝祢自己的美事
[00:23:48.280 --> 00:23:49.160]  祈禱奉絕命
