
[00:00:00.000 --> 00:00:11.720]  各位朋友 大家好 我是劉少康牧師
[00:21:27.740 --> 00:21:29.980]  支輸金錢
[00:21:29.980 --> 00:21:31.900]  儲存金錢
[00:21:31.900 --> 00:21:34.260]  大家要拍手掌
[00:21:34.260 --> 00:21:35.900]  盡力的賺錢
[00:21:35.900 --> 00:21:38.220]  盡力的儲錢
[00:21:38.220 --> 00:21:42.500]  第三天他說盡力的奉獻
[00:21:42.500 --> 00:21:44.620]  大家就不出聲了
[00:21:44.620 --> 00:21:46.180]  你叫我賺錢
[00:21:46.180 --> 00:21:47.180]  我很願意
[00:21:47.180 --> 00:21:48.380]  你叫我輸錢
[00:21:48.380 --> 00:21:49.340]  我很願意
[00:21:49.340 --> 00:21:51.220]  但是你叫我捐錢
[00:21:51.220 --> 00:21:54.020]  我就有點怕怕了
[00:21:54.020 --> 00:21:57.420]  那個約翰威斯也是這樣說
[00:21:57.420 --> 00:21:59.900]  Earn more money for God
[00:21:59.900 --> 00:22:02.740]  and give more money to God
[00:22:02.740 --> 00:22:05.380]  為神賺更多的錢
[00:22:05.380 --> 00:22:07.460]  也得更多的錢
[00:22:07.460 --> 00:22:10.100]  奉獻給我們的神
[00:22:10.100 --> 00:22:11.500]  約翰威斯尼
[00:22:11.500 --> 00:22:14.580]  生長在一個經濟不太好的時代
[00:22:14.580 --> 00:22:17.700]  他是搭一些帳篷
[00:22:17.700 --> 00:22:20.700]  上那些礦工傳福音
[00:22:20.700 --> 00:22:24.900]  那些礦工都是收入很微薄的
[00:22:24.900 --> 00:22:26.780]  那個約翰威斯尼
[00:22:26.780 --> 00:22:29.900]  他生活得很清貧
[00:22:29.900 --> 00:22:33.300]  很清賤
[00:22:33.300 --> 00:22:35.980]  吃清茶淡飯
[00:22:35.980 --> 00:22:40.660]  每一年教會給他的薪金是很低的
[00:22:40.660 --> 00:22:43.940]  他就用那個很低的薪金來生活
[00:22:43.940 --> 00:22:45.780]  後來他的教會發展
[00:22:45.780 --> 00:22:47.140]  人數多了
[00:22:47.140 --> 00:22:49.500]  他的薪金也提高了
[00:22:49.500 --> 00:22:52.700]  但是他仍然用很少的錢
[00:22:52.700 --> 00:22:54.460]  就足夠他生活
[00:22:54.460 --> 00:22:56.060]  剩下的錢怎麼樣?
[00:22:56.060 --> 00:22:59.060]  全部奉獻給前夫
[00:22:59.060 --> 00:23:01.620]  各位這是約翰威斯尼
[00:23:01.620 --> 00:23:05.660]  為我們立了一個很好的榜樣
[00:23:05.660 --> 00:23:08.420]  他盡力的賺錢
[00:23:08.420 --> 00:23:12.420]  但是也盡力的奉獻
[00:23:12.420 --> 00:23:16.940]  在《馬拉基書》第三章第十節說
[00:23:16.940 --> 00:23:20.940]  我們要將當那的十分之一
[00:23:20.940 --> 00:23:24.420]  傳染送入倉庫
[00:23:24.420 --> 00:23:27.820]  使我家有糧
[00:23:27.820 --> 00:23:30.180]  送入神的倉庫
[00:23:30.180 --> 00:23:33.460]  使神的家有糧
[00:23:33.460 --> 00:23:36.020]  我作為一位堂會的牧師
[00:23:36.020 --> 00:23:39.460]  我全權教導教會裡面的弟兄姊妹
[00:23:39.460 --> 00:23:41.220]  你的十一奉獻
[00:23:41.220 --> 00:23:44.540]  應該是奉獻給你自己的教會
[00:23:44.540 --> 00:23:46.900]  使神的家有糧
[00:23:46.900 --> 00:23:49.140]  然後神的家就集合
[00:23:49.140 --> 00:23:52.820]  所有信徒的十一奉獻
[00:23:52.820 --> 00:23:56.780]  然後我們就成為一個比較大一筆的金錢
[00:23:56.780 --> 00:24:00.060]  讓我們可以支持佈道的工作
[00:24:00.060 --> 00:24:02.420]  支持很多宣教的機構
[00:24:02.420 --> 00:24:04.020]  拆遷宣教士
[00:24:04.020 --> 00:24:07.780]  到世界不同的地方去衛生工作
[00:24:07.780 --> 00:24:11.540]  所以聖經裡面講的最多的一個題目
[00:24:11.540 --> 00:24:13.900]  就是金錢財富
[00:24:13.900 --> 00:24:16.180]  怎麼樣好好運用金錢
[00:24:16.180 --> 00:24:17.060]  你記得嗎?
[00:24:17.060 --> 00:24:20.620]  有一次一個很有錢的少年人
[00:24:20.620 --> 00:24:22.100]  跑來見耶穌
[00:24:22.100 --> 00:24:26.580]  耶穌:哦!我從小就守著誡命了
[00:24:26.580 --> 00:24:29.660]  我當怎麼樣才能進天國呢?
[00:24:29.660 --> 00:24:33.260]  耶穌說:誡命裡面很多你都曉得了
[00:24:33.260 --> 00:24:35.620]  那便賣你所有的
[00:24:35.620 --> 00:24:37.780]  然後來跟隨
[00:24:37.780 --> 00:24:43.020]  那個少年的官走悠悠愁愁的走
[00:24:43.020 --> 00:24:44.900]  因為聖經怎麼樣沒有寫
[00:24:44.900 --> 00:24:49.180]  因為他的產業很多
[00:24:49.180 --> 00:24:51.620]  他放不下他的產業
[00:24:51.620 --> 00:24:56.300]  他愛他的錢財比愛耶穌更多
[00:24:56.300 --> 00:24:58.540]  所以他不去跟耶穌了
[00:24:58.540 --> 00:25:00.300]  自己跑掉了
[00:25:00.300 --> 00:25:02.260]  各位親愛的弟兄姊妹
[00:25:02.260 --> 00:25:06.220]  讓我們今天藉著這篇的講道
[00:25:06.220 --> 00:25:10.740]  我們學習怎麼樣好好的來運用金錢
[00:25:10.740 --> 00:25:12.180]  四個不要
[00:25:12.180 --> 00:25:14.260]  四個你一定要的
[00:25:14.260 --> 00:25:17.140]  願神賜福給你
[00:25:17.140 --> 00:25:19.460]  願神繼續恩帶你
[00:25:19.460 --> 00:25:23.660]  帶領你走這條人生的道路
[00:25:23.660 --> 00:25:24.900]  好,再見
[00:25:24.900 --> 00:25:27.100]  希望你多介紹親友
[00:25:27.100 --> 00:25:31.900]  收看這個劉少康牧師陪你讀聖經
