
[00:00:00.000 --> 00:00:05.720]  今天我想要做的事情就是搞定第二章
[00:17:51.720 --> 00:17:55.720]  於是路德就面服於地
[00:17:55.720 --> 00:17:56.720]  叩拜對她說
[00:17:56.720 --> 00:17:59.720]  我既是愛邦的女子
[00:17:59.720 --> 00:18:03.720]  怎樣會在你眼中蒙恩使你這樣照顧我呢
[00:18:03.720 --> 00:18:05.720]  他非常謙卑
[00:18:05.720 --> 00:18:07.720]  他知道她是不配的
[00:18:07.720 --> 00:18:08.720]  這個很重要
[00:18:08.720 --> 00:18:09.720]  他知道自己是不配的
[00:18:09.720 --> 00:18:10.720]  波亞斯回答說
[00:18:10.720 --> 00:18:12.720]  自從你丈夫死後
[00:18:12.720 --> 00:18:14.720]  凡你向婆婆所行的
[00:18:14.720 --> 00:18:16.720]  以及你離開父母
[00:18:16.720 --> 00:18:18.720]  離開他的祖家
[00:18:18.720 --> 00:18:20.720]  你的信心我已經知道了
[00:18:20.720 --> 00:18:22.720]  他說的是你的信心
[00:18:22.720 --> 00:18:24.720]  不是說你的孝心
[00:18:24.720 --> 00:18:25.720]  如果你是中國人
[00:18:25.720 --> 00:18:26.720]  你會說你的孝心
[00:18:26.720 --> 00:18:27.720]  你是聖經人
[00:18:27.720 --> 00:18:29.720]  你會說你的信心
[00:18:29.720 --> 00:18:31.720]  因為他離開了本族本國
[00:18:31.720 --> 00:18:33.720]  本家那裡回來
[00:18:33.720 --> 00:18:35.720]  到數不相識的百姓中
[00:18:35.720 --> 00:18:38.720]  這些事我都知道
[00:18:38.720 --> 00:18:41.720]  他們都告訴我
[00:18:41.720 --> 00:18:44.720]  人都告訴我了
[00:18:44.720 --> 00:18:47.720]  願耶和華照你所行的報賞你
[00:18:47.720 --> 00:18:51.720]  你來投靠在耶和華以色列的翅膀下
[00:18:51.720 --> 00:18:54.720]  願你滿得他的報賞
[00:18:54.720 --> 00:18:55.720]  等一下我想告訴你
[00:18:55.720 --> 00:18:58.720]  這個滿得和報賞
[00:18:58.720 --> 00:19:01.720]  那個字根都是Shalom
[00:19:01.720 --> 00:19:02.720]  就是平安
[00:19:02.720 --> 00:19:03.720]  你有沒有聽過
[00:19:03.720 --> 00:19:04.720]  平安
[00:19:04.720 --> 00:19:07.720]  但是那個希伯來文的Shalom
[00:19:07.720 --> 00:19:09.720]  不是單單是平安這麼簡單
[00:19:09.720 --> 00:19:11.720]  是說與上帝和好
[00:19:11.720 --> 00:19:15.720]  與全世界最和平的那種
[00:19:15.720 --> 00:19:17.720]  這件事其實還沒有完
[00:19:17.720 --> 00:19:20.720]  就是說他已經進入了恩典
[00:19:20.720 --> 00:19:23.720]  但是他的恩典還沒有完整
[00:19:23.720 --> 00:19:25.720]  但是他相信你既然來到
[00:19:25.720 --> 00:19:27.720]  耶和華一定會
[00:19:27.720 --> 00:19:29.720]  你既然投靠耶和華
[00:19:29.720 --> 00:19:31.720]  耶和華開始了這個恩典之旅
[00:19:31.720 --> 00:19:34.720]  一定會帶你去完成
[00:19:34.720 --> 00:19:36.720]  整個恩典的
[00:19:36.720 --> 00:19:38.720]  恩典的過程
