
[00:00:00.000 --> 00:00:06.580]  很開心能夠有機會跟大家一起分享神的話
[00:24:33.040 --> 00:24:35.040]  我現在都戒了
[00:24:35.040 --> 00:24:40.040]  我會開始喝一些
[00:24:40.040 --> 00:24:44.040]  不加奶不加糖的齋啡
[00:24:44.040 --> 00:24:46.040]  因為我發現其實都挺好喝
[00:24:46.040 --> 00:24:48.040]  而且這些東西真的要做
[00:24:48.040 --> 00:24:50.040]  羅木斯你已經70歲
[00:24:50.040 --> 00:24:51.040]  清界又遲不遲
[00:24:51.040 --> 00:24:52.040]  遲了一點
[00:24:52.040 --> 00:24:53.040]  但是都好過沒有
[00:24:53.040 --> 00:24:55.040]  所以其實我們真的
[00:24:55.040 --> 00:24:57.040]  不可以輕忽
[00:24:57.040 --> 00:24:58.040]  上帝的話
[00:24:58.040 --> 00:24:59.040]  特別是
[00:24:59.040 --> 00:25:01.040]  你說我輕忽了健康
[00:25:01.040 --> 00:25:03.040]  就是早死了十年八年
[00:25:03.040 --> 00:25:06.040]  但是輕忽的話就會很嚴重
[00:25:06.040 --> 00:25:10.040]  所以我們做一個歸紐
[00:25:10.040 --> 00:25:12.040]  我們的學習領會是什麽呢
[00:25:12.040 --> 00:25:14.040]  認識上帝的屬性
[00:25:14.040 --> 00:25:15.040]  他有主權
[00:25:15.040 --> 00:25:16.040]  有忍耐
[00:25:16.040 --> 00:25:17.040]  有恩慈
[00:25:17.040 --> 00:25:20.040]  有我們的立志
[00:25:20.040 --> 00:25:22.040]  就信耶穌要認真
[00:25:22.040 --> 00:25:24.040]  不輕忽神的話
[00:25:24.040 --> 00:25:27.040]  信心付諸行動
[00:25:27.040 --> 00:25:29.040]  那你說怎麽付諸行動
[00:25:29.040 --> 00:25:32.040]  那你如果想不輕忽神的話
[00:25:32.040 --> 00:25:34.040]  你要認識上帝
[00:25:34.040 --> 00:25:35.040]  多一點
[00:25:35.040 --> 00:25:38.040]  培養每天讀經 祈禱的習慣
[00:25:38.040 --> 00:25:41.040]  還有每天去感謝神
[00:25:41.040 --> 00:25:43.040]  思想你救恩的奇妙
[00:25:43.040 --> 00:25:45.040]  你本來是罪惡過犯
[00:25:45.040 --> 00:25:47.040]  當中將來要落地獄
[00:25:47.040 --> 00:25:49.040]  現在耶穌代替你受苦
[00:25:49.040 --> 00:25:51.040]  你將來可以上天堂
[00:25:51.040 --> 00:25:53.040]  你這個世上有榮耀的使命
[00:25:53.040 --> 00:25:55.040]  是君尊的祭司
[00:25:55.040 --> 00:25:56.040]  聖潔的國道
[00:25:56.040 --> 00:25:57.040]  屬神的子民
[00:25:57.040 --> 00:25:58.040]  你很厲害
[00:25:58.040 --> 00:25:59.040]  你不單止是皇帝
[00:25:59.040 --> 00:26:00.040]  你也是祭司
[00:26:00.040 --> 00:26:02.040]  阿查理皇帝也是皇帝
[00:26:02.040 --> 00:26:03.040]  不是祭司
[00:26:03.040 --> 00:26:04.040]  但你兩樣都是
[00:26:04.040 --> 00:26:06.040]  你好像將
[00:26:06.040 --> 00:26:07.040]  坎德伯雷大主教
[00:26:07.040 --> 00:26:08.040]  和皇帝合在一起
[00:26:08.040 --> 00:26:09.040]  在你的身上
[00:26:09.040 --> 00:26:11.040]  那你說是不是很厲害
[00:26:11.040 --> 00:26:12.040]  但是我的目的
[00:26:12.040 --> 00:26:13.040]  我穿了龍袍
[00:26:13.040 --> 00:26:14.040]  也不像太子
[00:26:14.040 --> 00:26:16.040]  那你現在就用心讀
[00:26:16.040 --> 00:26:17.040]  讀聖經
[00:26:17.040 --> 00:26:19.040]  你就越來越像太子
[00:26:19.040 --> 00:26:20.040]  第二就是
[00:26:20.040 --> 00:26:22.040]  信耶穌要認真
[00:26:22.040 --> 00:26:24.040]  那有什麽我們可以做呢
[00:26:24.040 --> 00:26:26.040]  我們現在社會裏面
[00:26:26.040 --> 00:26:28.040]  一些貧窮
[00:26:28.040 --> 00:26:31.040]  或者是一些邊緣人物
[00:26:31.040 --> 00:26:32.040]  一些社會
[00:26:32.040 --> 00:26:34.040]  差不多是放棄的人物
[00:26:34.040 --> 00:26:35.040]  我很感謝神
[00:26:35.040 --> 00:26:36.040]  我們報道會裏面
[00:26:36.040 --> 00:26:37.040]  有一個堂會
[00:26:37.040 --> 00:26:38.040]  這個堂會
[00:26:38.040 --> 00:26:41.040]  專門向社團人物
[00:26:41.040 --> 00:26:44.040]  黑社會傳福音
[00:26:44.040 --> 00:26:45.040]  其實不容易的
[00:26:45.040 --> 00:26:47.040]  很多堂會會看我們
[00:26:47.040 --> 00:26:48.040]  這個堂會覺得
[00:26:48.040 --> 00:26:51.040]  它好像不是很正經
[00:26:51.040 --> 00:26:52.040]  但是
[00:26:52.040 --> 00:26:54.040]  這就是上帝的心意
[00:26:54.040 --> 00:26:56.040]  連我拉合這個妓女
[00:26:56.040 --> 00:26:57.040]  上帝要將她
[00:26:57.040 --> 00:26:58.040]  帶到家譜裏面
[00:26:58.040 --> 00:26:59.040]  這些社團
[00:26:59.040 --> 00:27:00.040]  這些邊緣人物
[00:27:00.040 --> 00:27:01.040]  都是上帝所愛
[00:27:01.040 --> 00:27:03.040]  所以我們很感恩
[00:27:03.040 --> 00:27:04.040]  我們傳恩堂
[00:27:04.040 --> 00:27:05.040]  都有一個傳統
[00:27:05.040 --> 00:27:07.040]  我們照顧那些
[00:27:07.040 --> 00:27:10.040]  那些小數民族
[00:27:10.040 --> 00:27:12.040]  我們江牧師讀的
[00:27:12.040 --> 00:27:14.040]  博士學位的論文
[00:27:14.040 --> 00:27:17.040]  都是本地跨文化的
[00:27:17.040 --> 00:27:18.040]  小數民族
[00:27:18.040 --> 00:27:19.040]  我們怎樣傳福音
[00:27:19.040 --> 00:27:21.040]  我們也照顧貧窮的人
[00:27:21.040 --> 00:27:24.040]  所以我們應該善待
[00:27:24.040 --> 00:27:27.040]  一些飽經憂患
[00:27:27.040 --> 00:27:28.040]  被社會遺棄
[00:27:28.040 --> 00:27:30.040]  或者被人剝削
[00:27:30.040 --> 00:27:32.040]  我們要為他們發聲
[00:27:32.040 --> 00:27:34.040]  我們也要模仿
[00:27:34.040 --> 00:27:36.040]  耶穌基督的忍耐恩慈
[00:27:36.040 --> 00:27:39.040]  有弟兄姊妹得罪你
[00:27:39.040 --> 00:27:41.040]  或者你去買東西的時候
[00:27:41.040 --> 00:27:44.040]  那些店員對你不客氣
[00:27:44.040 --> 00:27:47.040]  你有恩慈忍耐的心
[00:27:47.040 --> 00:27:48.040]  因為可能他受了很多苦
[00:27:48.040 --> 00:27:51.040]  所以那天的脾氣不好都不定
[00:27:51.040 --> 00:27:53.040]  很多時候我們不知道
[00:27:53.040 --> 00:27:58.040]  我們對人有恩慈有忍耐
[00:27:58.040 --> 00:28:00.040]  因為上帝就是這樣
[00:28:00.040 --> 00:28:02.040]  你想學上帝
[00:28:02.040 --> 00:28:04.040]  你就學這樣做
[00:28:04.040 --> 00:28:06.040]  所以今天這個「喇俠妓女」
[00:28:06.040 --> 00:28:08.040]  這個故事其實很豐富
[00:28:08.040 --> 00:28:10.040]  也都對我們很實用
[00:28:10.040 --> 00:28:12.040]  在這樣的環境
[00:28:12.040 --> 00:28:14.040]  我們周圍很多困苦的人
[00:28:14.040 --> 00:28:16.040]  我們自己都很困苦
[00:28:16.040 --> 00:28:17.040]  我們就依靠上帝
[00:28:17.040 --> 00:28:19.040]  將我們的困難帶到祂面前
[00:28:19.040 --> 00:28:21.040]  祂拯救了喇俠
[00:28:21.040 --> 00:28:22.040]  祂也拯救了你
[00:28:22.040 --> 00:28:24.040]  祂使用喇俠
[00:28:24.040 --> 00:28:25.040]  祂使用道地
[00:28:25.040 --> 00:28:27.040]  我們一起低頭祈禱
[00:28:27.040 --> 00:28:28.040]  親愛的主我們多謝你
[00:28:28.040 --> 00:28:29.040]  我們感恩
[00:28:29.040 --> 00:28:32.040]  我們的上帝是多麼奇妙
[00:28:32.040 --> 00:28:33.040]  有主權
[00:28:33.040 --> 00:28:34.040]  有忍耐
[00:28:34.040 --> 00:28:35.040]  有恩慈
[00:28:35.040 --> 00:28:36.040]  愛我們
[00:28:36.040 --> 00:28:38.040]  為我們承受我們的罪孽
[00:28:38.040 --> 00:28:40.040]  讓我們得著永生
[00:28:40.040 --> 00:28:41.040]  我們感恩
[00:28:41.040 --> 00:28:43.040]  求你話語激勵我們在座每一個
[00:28:43.040 --> 00:28:45.040]  讓我們在你面前有喜樂
[00:28:45.040 --> 00:28:47.040]  重生得力
[00:28:47.040 --> 00:28:48.040]  我們這樣祈禱
[00:28:48.040 --> 00:28:50.040]  感恩奉耶穌基督的名
[00:28:50.040 --> 00:28:52.040]  MING PAO CANADA | MING PAO TORONTO
