
[00:00:00.000 --> 00:00:03.140]  感謝主和大家一起來分享這篇的信息
[00:15:52.980 --> 00:15:55.340]  你的未來在你自己手中
[00:15:55.340 --> 00:15:55.900]  所以呢
[00:15:55.900 --> 00:15:57.140]  每天對着鏡子
[00:15:57.140 --> 00:15:58.060]  大喊
[00:15:58.060 --> 00:15:59.100]  我是最優秀的
[00:15:59.100 --> 00:15:59.940]  我是最棒的
[00:15:59.940 --> 00:16:02.060]  神經病啊
[00:16:02.060 --> 00:16:05.660]  誒 各位 除了最後一句以外
[00:16:05.660 --> 00:16:08.780]  你發現這每一句都是什麼
[00:16:08.780 --> 00:16:10.580]  自己 自己 自己
[00:16:10.580 --> 00:16:13.380]  我 我 我
[00:16:13.380 --> 00:16:14.660]  I am somebody
[00:16:14.660 --> 00:16:16.340]  我值得 我值得愛
[00:16:16.340 --> 00:16:19.140]  我值得 我配得
[00:16:19.140 --> 00:16:21.260]  丁五姊妹
[00:16:21.260 --> 00:16:23.060]  福音
[00:16:23.060 --> 00:16:27.260]  福音就是要打破這種positive thinking
[00:16:27.260 --> 00:16:30.540]  福音的意思是捨己
[00:16:30.540 --> 00:16:33.060]  福音的意思是否定
[00:16:33.060 --> 00:16:35.100]  deny yourself
[00:16:35.100 --> 00:16:36.500]  right?
[00:16:36.500 --> 00:16:38.220]  不是加強這個版本
[00:16:38.220 --> 00:16:39.260]  是否定你
[00:16:39.260 --> 00:16:41.420]  學耶穌的意思就是否定你
[00:16:41.420 --> 00:16:44.300]  學耶穌的意思就是脫去你的舊人
[00:16:44.300 --> 00:16:45.980]  那舊人是應該脫去的
[00:16:45.980 --> 00:16:47.300]  是應該棄絕的
[00:16:47.300 --> 00:16:49.940]  要穿上你的新人
[00:16:49.940 --> 00:16:51.340]  其實這個新人
[00:16:51.340 --> 00:16:52.580]  在同一句
[00:16:52.580 --> 00:16:54.460]  在平行經文《哥羅西》當中
[00:16:54.460 --> 00:16:56.980]  就是披戴基督
[00:16:56.980 --> 00:17:01.740]  穿上新人的意思就是披戴耶穌基督
[00:17:01.740 --> 00:17:03.500]  其實這是一個比喻
[00:17:03.500 --> 00:17:06.460]  當然這是一個很形象的比喻
[00:17:06.460 --> 00:17:09.260]  脫去的意思就是我們停止
[00:17:09.260 --> 00:17:10.660]  停止做一些事情
[00:17:10.660 --> 00:17:11.820]  穿上的意思呢
[00:17:11.820 --> 00:17:14.340]  就是開始做某些的事情
[00:17:14.340 --> 00:17:16.340]  那我們整個信耶穌的過程
[00:17:16.340 --> 00:17:20.180]  其實就是不斷地在脫去和穿上之間的
[00:17:20.180 --> 00:17:24.740]  一個生命破碎與生命重建的一個過程
[00:17:24.740 --> 00:17:27.020]  打亂你原有的生命狀態
[00:17:27.020 --> 00:17:30.660]  然後建立一個新的生命的狀態和次序
[00:17:30.660 --> 00:17:33.220]  這就是學耶穌
[00:17:33.220 --> 00:17:37.380]  脫下舊人穿上新人的過程
[00:17:37.380 --> 00:17:38.220]  剛剛過年
[00:17:38.220 --> 00:17:40.180]  過年的時候我們中國人常常大掃除
[00:17:40.180 --> 00:17:42.060]  你家有沒有大掃除
[00:17:42.060 --> 00:17:42.900]  自從我媽來了
[00:17:42.900 --> 00:17:45.780]  我家纔有這個習俗恢復起來
[00:17:45.780 --> 00:17:46.820]  你知道大掃除的時候
[00:17:46.820 --> 00:17:50.180]  你要重新整理你的廚房
[00:17:50.180 --> 00:17:51.140]  你的鍋碗瓢盤
[00:17:51.140 --> 00:17:51.860]  你的書架
[00:17:51.860 --> 00:17:53.460]  書架上的每一本書
[00:17:53.460 --> 00:17:55.060]  一定會經歷一個過程
[00:17:55.060 --> 00:17:56.780]  你要重新佈置這些傢俱的時候
[00:17:56.780 --> 00:18:00.140]  你首先要把它都拿出來對不對
[00:18:00.140 --> 00:18:02.700]  如果你在大掃除
[00:18:02.700 --> 00:18:04.500]  正在大掃除的時候
[00:18:04.500 --> 00:18:06.660]  有一個人到你家來做客
[00:18:06.660 --> 00:18:08.180]  進到你的房間的時候
[00:18:08.180 --> 00:18:11.300]  他會怎麼說
[00:18:11.300 --> 00:18:12.140]  你家發生了什麼
[00:18:12.140 --> 00:18:16.060]  進賊了
[00:18:16.060 --> 00:18:17.940]  各位
[00:18:17.940 --> 00:18:20.420]  但是這個混亂的過程
[00:18:20.420 --> 00:18:24.580]  是這個房間必須要經過的一個過程
[00:18:24.580 --> 00:18:25.660]  是這樣嗎
[00:18:25.660 --> 00:18:28.620]  因爲它正在經歷轉變
[00:18:28.620 --> 00:18:31.220]  它正在經歷一個蛻變
[00:18:31.220 --> 00:18:34.420]  這個過程一定勢必是混亂的
[00:18:34.420 --> 00:18:36.500]  但是各位
[00:18:36.500 --> 00:18:38.180]  我們基督徒的生命
[00:18:38.180 --> 00:18:40.460]  其實很多時候我發現
[00:18:40.460 --> 00:18:42.580]  我發現特別是在北美
[00:18:42.580 --> 00:18:43.780]  對不起
[00:18:43.780 --> 00:18:46.140]  我覺得很多基督徒的生命
[00:18:46.140 --> 00:18:48.380]  常常是波瀾不驚的
[00:18:48.380 --> 00:18:50.740]  常常是四平八穩的
[00:18:50.740 --> 00:18:52.220]  常常不被震動
[00:18:52.220 --> 00:18:53.340]  我們的生活模式
[00:18:53.340 --> 00:18:55.340]  我們的人際關係
[00:18:55.340 --> 00:18:56.580]  我們的生活習慣
[00:18:56.580 --> 00:18:57.780]  我們的人生抉擇
[00:18:57.780 --> 00:18:59.980]  好像從來沒有被這個福音
[00:18:59.980 --> 00:19:03.900]  被這個信仰顛覆打亂
[00:19:03.900 --> 00:19:06.100]  我們總是依然如故
[00:19:06.100 --> 00:19:07.500]  不管聖經怎麼說
[00:19:07.500 --> 00:19:09.820]  不管傳道人在講臺上怎麼講
[00:19:09.820 --> 00:19:11.140]  我呢
[00:19:11.140 --> 00:19:13.660]  我就是我
[00:19:13.660 --> 00:19:15.540]  各位這不叫剛強
[00:19:15.540 --> 00:19:20.180]  基本上這叫剛硬
[00:19:20.180 --> 00:19:23.660]  有一個傳道人這樣子表達這個狀態
[00:19:23.660 --> 00:19:25.020]  他說
[00:19:25.020 --> 00:19:25.660]  這位牧師說
[00:19:25.660 --> 00:19:27.180]  當他成爲基督徒的時候
[00:19:27.180 --> 00:19:29.820]  信了耶穌成爲基督徒的時候呢
[00:19:29.820 --> 00:19:31.340]  他感受到這種顛覆
[00:19:31.340 --> 00:19:32.460]  他用這樣的來表達
[00:19:32.460 --> 00:19:33.380]  他用這些經文
[00:19:33.380 --> 00:19:34.220]  他說
[00:19:34.220 --> 00:19:35.980]  當他脫下舊人
[00:19:35.980 --> 00:19:37.300]  穿上新人
[00:19:37.300 --> 00:19:40.580]  我就感覺我自己好像是
[00:19:40.580 --> 00:19:43.580]  一個人在駕馭兩匹馬
[00:19:43.580 --> 00:19:45.340]  我就是那個馬伕
[00:19:45.340 --> 00:19:46.420]  握着江繩
[00:19:46.420 --> 00:19:47.540]  握着鞭子
[00:19:47.540 --> 00:19:49.620]  但是這兩匹馬沒有同復一個
[00:19:49.620 --> 00:19:52.180]  一個往東 一個往西
[00:19:52.180 --> 00:19:54.580]  兩馬分屍對吧
[00:19:54.580 --> 00:19:55.900]  他就覺得說
[00:19:55.900 --> 00:19:57.540]  他的生命好混亂
[00:19:57.540 --> 00:19:59.060]  有的時候好掙扎
[00:19:59.060 --> 00:20:01.180]  有的時候好痛苦
[00:20:01.180 --> 00:20:03.300]  因爲聖靈和情慾在那裏相爭
[00:20:03.300 --> 00:20:07.140]  新人和舊人在那裏相爭
[00:20:07.140 --> 00:20:07.860]  各位
[00:20:07.860 --> 00:20:10.380]  你有沒有經歷過這樣的一種混亂
[00:20:10.380 --> 00:20:12.900]  你有沒有經歷過這樣的一種掙扎
[00:20:12.900 --> 00:20:14.260]  如果沒有
[00:20:14.260 --> 00:20:16.620]  我們需要來到主面前
[00:20:16.620 --> 00:20:18.300]  好好的禱告
[00:20:18.300 --> 00:20:20.060]  好好的捫心自問
[00:20:20.060 --> 00:20:22.060]  你是學了一套教義呢
[00:20:22.060 --> 00:20:23.140]  神學呢
[00:20:23.140 --> 00:20:24.020]  課程呢
[00:20:24.020 --> 00:20:27.940]  還是學了基督
[00:20:27.940 --> 00:20:30.380]  當你經歷這一個過程的時候
[00:20:30.380 --> 00:20:32.220]  會達到一個什麼樣的果效呢
[00:20:32.220 --> 00:20:33.860]  這裏告訴我們要穿戴
[00:20:33.860 --> 00:20:35.180]  穿上新人
[00:20:35.180 --> 00:20:35.860]  我剛纔說了
[00:20:35.860 --> 00:20:38.180]  就是披戴基督
[00:20:38.180 --> 00:20:39.980]  什麼叫穿上新人
[00:20:39.980 --> 00:20:41.140]  衣服穿在外面
[00:20:41.140 --> 00:20:42.860]  基督披在身上的時候
[00:20:42.860 --> 00:20:45.860]  意思就是說會讓人認出來的
[00:20:45.860 --> 00:20:47.940]  當人看見你的時候就認出來
[00:20:47.940 --> 00:20:50.700]  這是一個信耶穌的人
[00:20:50.700 --> 00:20:53.620]  這是一個基督徒
[00:20:53.620 --> 00:20:58.740]  我曾經在一個電視的一個節目
[00:20:58.740 --> 00:21:00.740]  一個秀上看到
[00:21:00.740 --> 00:21:02.460]  在河南有一個小夥
[00:21:02.460 --> 00:21:05.060]  河南商丘有一個農村的一個小夥
[00:21:05.060 --> 00:21:05.860]  他最愛跳舞
[00:21:05.860 --> 00:21:07.980]  但他只跳一個人的舞
[00:21:07.980 --> 00:21:10.140]  麥克·傑克遜
[00:21:10.140 --> 00:21:12.020]  所以他特別迷戀他
[00:21:12.020 --> 00:21:15.660]  他燙了麥克·傑克遜的那個捲髮
[00:21:15.660 --> 00:21:17.220]  這個改了髮型
[00:21:17.220 --> 00:21:18.420]  改了着裝
[00:21:18.420 --> 00:21:20.940]  然後甚至把他戶口本上的名字都換了
[00:21:20.940 --> 00:21:24.180]  身份證他叫王傑克遜
[00:21:24.180 --> 00:21:26.900]  這個不中不陽不土的
[00:21:26.900 --> 00:21:28.100]  他真的
[00:21:28.100 --> 00:21:30.820]  然後他每天做的一件事情就是
[00:21:30.820 --> 00:21:32.300]  把他所有的視頻都找出來
[00:21:32.300 --> 00:21:33.540]  每一幀每一幀
[00:21:33.540 --> 00:21:34.780]  一幀一幀的停
[00:21:34.780 --> 00:21:35.980]  然後模仿他的動作
[00:21:35.980 --> 00:21:36.660]  學他的動作
[00:21:36.660 --> 00:21:37.980]  人家真的上電視了
[00:21:37.980 --> 00:21:39.300]  模仿的還真的很像
[00:21:39.300 --> 00:21:40.260]  我長話短說
[00:21:40.260 --> 00:21:41.100]  你知道嗎
[00:21:41.100 --> 00:21:45.020]  他最喜歡聽到別人給他的一個評價
[00:21:45.020 --> 00:21:47.260]  一個讚譽是什麼
[00:21:47.260 --> 00:21:49.820]  你好像麥克·傑克遜
[00:21:49.820 --> 00:21:51.460]  這就是他最大的榮譽
[00:21:51.460 --> 00:21:52.180]  你知道嗎
[00:21:52.180 --> 00:21:55.140]  這就是他人生當中最大的目標
[00:21:55.140 --> 00:21:55.940]  各位
[00:21:55.940 --> 00:21:59.300]  我們基督徒呢
[00:21:59.300 --> 00:22:00.900]  這裏說要穿上
[00:22:00.900 --> 00:22:01.780]  要披一帶
[00:22:01.780 --> 00:22:03.700]  這是一個穿衣的用詞
[00:22:03.700 --> 00:22:06.980]  其實我小的時候非常不喜歡穿制服
[00:22:06.980 --> 00:22:09.780]  當然我小的時候的制服就是所謂的校服
[00:22:09.780 --> 00:22:11.940]  一方面那個時候很臭美
[00:22:11.940 --> 00:22:13.060]  好難看
[00:22:13.060 --> 00:22:13.980]  但另一方面呢
[00:22:13.980 --> 00:22:15.740]  當你穿上校服的時候
[00:22:15.740 --> 00:22:18.420]  這件衣服就把你的身份給標記出來了
[00:22:18.420 --> 00:22:19.060]  對吧
[00:22:19.060 --> 00:22:21.180]  哪個學校的學生
[00:22:21.180 --> 00:22:23.060]  就給你標記起來了
[00:22:23.060 --> 00:22:26.100]  但有的時候我們希望把我們的身份隱藏起來
[00:22:26.100 --> 00:22:27.500]  是不是這樣子呢
[00:22:27.500 --> 00:22:29.180]  給大家講一個醜事
[00:22:29.180 --> 00:22:30.820]  有一次我去中國領事館
[00:22:30.820 --> 00:22:33.900]  當時去辦護照更新還是辦什麼
[00:22:33.900 --> 00:22:35.660]  我有點記不太清了
[00:22:35.660 --> 00:22:37.260]  我就去
[00:22:37.260 --> 00:22:38.700]  好長的隊
[00:22:38.700 --> 00:22:39.860]  我排了將近一個小時
[00:22:39.860 --> 00:22:41.180]  好不容易排到窗口
[00:22:41.180 --> 00:22:43.300]  那工作人員的態度很糟糕
[00:22:43.300 --> 00:22:44.580]  他說你排錯了
[00:22:44.580 --> 00:22:45.340]  在那排
[00:22:45.340 --> 00:22:48.060]  我說其實一開始我就問了他們
[00:22:48.060 --> 00:22:49.420]  我就害怕排錯了
[00:22:49.420 --> 00:22:52.700]  然後就把我打發掉了
[00:22:52.700 --> 00:22:54.060]  然後我再問
[00:22:54.060 --> 00:22:55.100]  哇
[00:22:55.100 --> 00:22:57.340]  掌某師是會動怒的
[00:22:57.340 --> 00:22:58.860]  你知道嗎
[00:22:58.860 --> 00:23:00.860]  突然我要生氣的時候突然說
[00:23:00.860 --> 00:23:02.220]  啊不可以
[00:23:02.220 --> 00:23:03.260]  爲什麼
[00:23:03.260 --> 00:23:05.580]  我上一間教會
[00:23:05.580 --> 00:23:07.140]  我在上一間教會
[00:23:07.140 --> 00:23:08.340]  我們做了一個T恤
[00:23:08.340 --> 00:23:09.340]  那個T恤上寫着
[00:23:09.340 --> 00:23:12.980]  耶穌愛你
[00:23:12.980 --> 00:23:14.340]  不能生氣
[00:23:14.340 --> 00:23:15.380]  不能發飆
[00:23:15.380 --> 00:23:16.660]  爲什麼
[00:23:16.660 --> 00:23:18.340]  因爲我是基督徒
[00:23:18.340 --> 00:23:20.580]  人家一看就是基督徒
[00:23:20.580 --> 00:23:23.620]  袖口上還寫着教會的名字
[00:23:23.620 --> 00:23:25.300]  我們是那樣的一個設計
[00:23:25.300 --> 00:23:28.020]  前面耶穌愛你袖口教會的名字
[00:23:28.020 --> 00:23:31.300]  各位啊
[00:23:31.300 --> 00:23:34.300]  我們穿上耶穌基督的生命的時候
[00:23:34.300 --> 00:23:36.380]  有的時候
[00:23:36.380 --> 00:23:39.860]  我們就顯得開始跟這個世界
[00:23:39.860 --> 00:23:41.260]  格格不入了
[00:23:41.260 --> 00:23:43.780]  但是終歸結底
[00:23:43.780 --> 00:23:46.100]  我們不是靠着一件衣服
[00:23:46.100 --> 00:23:48.140]  來規範我們的道德
[00:23:48.140 --> 00:23:50.220]  Right?
[00:23:50.220 --> 00:23:52.020]  今天你們誰都沒穿嘛
[00:23:52.020 --> 00:23:53.700]  我們出了這個門
[00:23:53.700 --> 00:23:55.100]  進了大華超市
[00:23:55.100 --> 00:23:56.300]  進了市場
[00:23:56.300 --> 00:23:59.060]  人家也看不出你是一個基督徒來嘛
[00:23:59.060 --> 00:23:59.860]  對吧
[00:23:59.860 --> 00:24:00.660]  第五次面
[00:24:00.660 --> 00:24:03.140]  我們要活出基督的生命來
[00:24:03.140 --> 00:24:06.460]  我們與這個敵黨信仰
[00:24:06.460 --> 00:24:08.460]  違背基督的世代當中
[00:24:08.460 --> 00:24:10.740]  我們要把這個生命表現出來
[00:24:10.740 --> 00:24:11.980]  活出來
[00:24:11.980 --> 00:24:14.340]  這裏有一個見證
[00:24:14.340 --> 00:24:17.900]  這是在奧巴馬就任
[00:24:17.900 --> 00:24:21.460]  美國總統的時候的一個
[00:24:21.460 --> 00:24:24.340]  這個就職典禮
[00:24:24.340 --> 00:24:25.620]  你知道奧巴馬總統
[00:24:25.620 --> 00:24:27.820]  是美國建國兩百年以來
[00:24:27.820 --> 00:24:30.780]  第一個在就職禮上公開
[00:24:30.780 --> 00:24:34.420]  爲同性戀辯護的一個總統
[00:24:34.420 --> 00:24:35.780]  第一個
[00:24:35.780 --> 00:24:38.780]  然後他請了一個聖公會的牧師給他禱告
[00:24:38.780 --> 00:24:41.020]  這個牧師從頭到尾
[00:24:41.020 --> 00:24:41.980]  到了最後
[00:24:41.980 --> 00:24:42.940]  In Jesus name
[00:24:42.940 --> 00:24:44.540]  他都不說Jesus
[00:24:44.540 --> 00:24:47.380]  他拒絕用Jesus Christ這個字
[00:24:47.380 --> 00:24:48.860]  耶穌基督這個字
[00:24:48.860 --> 00:24:49.260]  爲什麼
[00:24:49.260 --> 00:24:49.980]  我們要多遠
[00:24:49.980 --> 00:24:51.980]  我們要包容
[00:24:51.980 --> 00:24:53.580]  那就在這樣的一場典禮當中
[00:24:53.580 --> 00:24:54.740]  他們請了一個師班
[00:24:54.740 --> 00:24:56.340]  這個師班我們都知道
[00:24:56.340 --> 00:24:58.020]  就是布魯克林的會牧堂
[00:24:58.020 --> 00:24:59.580]  很有名的一間教會
[00:24:59.580 --> 00:25:01.980]  他們的師班很傳奇哦
[00:25:01.980 --> 00:25:04.420]  他們師班的指揮是不失無限譜的
[00:25:04.420 --> 00:25:05.420]  跟我一樣
[00:25:05.420 --> 00:25:09.060]  但是人家這個師班得了六次格萊美獎
[00:25:09.060 --> 00:25:10.620]  哇 不得了
[00:25:10.620 --> 00:25:11.540]  唱得真是好
[00:25:11.540 --> 00:25:12.540]  所以呢
[00:25:12.540 --> 00:25:15.940]  就請這個師班來現唱
[00:25:15.940 --> 00:25:17.740]  只給他三分鐘的時間
[00:25:17.740 --> 00:25:20.180]  你知道這種重要的儀式
[00:25:20.180 --> 00:25:22.140]  一分一秒都是很有限的
[00:25:22.140 --> 00:25:23.860]  那讓他唱什麼呢
[00:25:23.860 --> 00:25:25.940]  這首歌叫做《共和國讚歌》
[00:25:25.940 --> 00:25:29.460]  其實這首歌是美國很古老的一首
[00:25:29.460 --> 00:25:31.780]  講述上帝怎麼保守
[00:25:31.780 --> 00:25:33.940]  保守這個國家
[00:25:33.940 --> 00:25:35.460]  在他的恩典和救恩當中
[00:25:35.460 --> 00:25:37.820]  建立這個國家的一首歌
[00:25:37.820 --> 00:25:39.780]  但是這不是一個很typical的
[00:25:39.780 --> 00:25:42.220]  我們所唱的讚美詩歌
[00:25:42.220 --> 00:25:44.140]  還是講到國家的進程
[00:25:44.140 --> 00:25:45.740]  但是這首詩歌
[00:25:45.740 --> 00:25:49.260]  到第五段的時候就講耶穌
[00:25:49.260 --> 00:25:50.420]  耶穌的降生
[00:25:50.420 --> 00:25:51.580]  耶穌的受死和復活
[00:25:51.580 --> 00:25:53.700]  在第五段就有
[00:25:53.700 --> 00:25:54.860]  奧巴馬就說了
[00:25:54.860 --> 00:25:56.980]  我只要聽第一節和第二節
[00:25:56.980 --> 00:25:58.340]  我不要聽第五節
[00:25:58.340 --> 00:26:01.660]  三分鐘正好夠他們講這兩節的
[00:26:01.660 --> 00:26:03.340]  你知道人家咋乾的嗎
[00:26:03.340 --> 00:26:07.100]  唱完第一節直接跳到第五節
[00:26:07.100 --> 00:26:08.380]  我給你們念一下
[00:26:08.380 --> 00:26:11.140]  第五節的歌詞
[00:26:11.140 --> 00:26:12.540]  海的那邊
[00:26:12.540 --> 00:26:13.700]  耶穌降生
[00:26:13.700 --> 00:26:16.620]  美麗如百合
[00:26:16.620 --> 00:26:18.700]  含着無限的榮光
[00:26:18.700 --> 00:26:21.140]  改變我們都像他
[00:26:21.140 --> 00:26:22.580]  他受死
[00:26:22.580 --> 00:26:23.940]  使人得聖潔
[00:26:23.940 --> 00:26:25.420]  我願捨身爲自由
[00:26:25.420 --> 00:26:27.500]  他的真理正前行
[00:26:27.500 --> 00:26:29.700]  哈賴路亞
[00:26:29.700 --> 00:26:30.740]  各位啊
[00:26:30.740 --> 00:26:31.580]  好
[00:26:31.580 --> 00:26:34.220]  我剛纔介紹了這個詩班的見證
[00:26:34.220 --> 00:26:36.260]  有的時候我們希望被認出來
[00:26:36.260 --> 00:26:37.220]  我們是希望
[00:26:37.220 --> 00:26:39.700]  我得了六次格雷美獎的身份
[00:26:39.700 --> 00:26:41.420]  被人認出來
[00:26:41.420 --> 00:26:43.300]  但是丁永姊妹
[00:26:43.300 --> 00:26:44.980]  你盼不盼望你活出
[00:26:44.980 --> 00:26:46.540]  耶穌基督的身份
[00:26:46.540 --> 00:26:53.060]  被人認出來
[00:26:53.060 --> 00:26:55.620]  我呢把今天的
[00:26:55.620 --> 00:26:56.900]  我把今天
[00:26:56.900 --> 00:26:59.900]  大家不要太參考我今天的大綱
[00:26:59.900 --> 00:27:01.020]  因爲我做了一些的調整
[00:27:01.020 --> 00:27:02.900]  我第二點整個取消了
[00:27:02.900 --> 00:27:05.220]  我會融在第三點裏面講
[00:27:05.220 --> 00:27:07.020]  那我們看到
[00:27:07.020 --> 00:27:08.700]  怎樣脫下舊人
[00:27:08.700 --> 00:27:09.620]  穿上新人
[00:27:09.620 --> 00:27:11.140]  你回到經文當中
[00:27:11.140 --> 00:27:13.180]  其實我也闊了一下
[00:27:13.180 --> 00:27:14.940]  你會發現一件事情
[00:27:14.940 --> 00:27:20.140]  就是在整個《以夫所書》當中呢
[00:27:20.140 --> 00:27:20.980]  我先講
[00:27:20.980 --> 00:27:22.140]  先不要看PPT
[00:27:22.140 --> 00:27:22.820]  聽我講
[00:27:22.820 --> 00:27:24.380]  在我們今天讀的
[00:27:24.380 --> 00:27:27.060]  二十五節到三十節這段經文當中呢
[00:27:27.060 --> 00:27:29.420]  一共有六個不
[00:27:29.420 --> 00:27:31.420]  再加上一個棄絕
[00:27:31.420 --> 00:27:32.740]  棄絕也是不的意思
[00:27:32.740 --> 00:27:33.820]  棄絕謊言
[00:27:33.820 --> 00:27:36.220]  七個否定的表達
[00:27:36.220 --> 00:27:38.100]  這就是脫下的意思
[00:27:38.100 --> 00:27:40.580]  其實棄絕這個希臘文原文
[00:27:40.580 --> 00:27:45.340]  和那個脫下舊人的脫下原文是一個字的
[00:27:45.340 --> 00:27:47.300]  所以保羅接下來就說了
[00:27:47.300 --> 00:27:49.220]  脫下舊人不是個理念
[00:27:49.220 --> 00:27:51.620]  脫下舊人不是一個concept
[00:27:51.620 --> 00:27:54.060]  而是在你具體的生活和生命當中
[00:27:54.060 --> 00:27:55.700]  可以去實行的
[00:27:55.700 --> 00:27:58.780]  要去實行的
[00:27:58.780 --> 00:28:02.940]  那接下來我們看到怎麼實行呢
[00:28:02.940 --> 00:28:06.380]  在其實在放言整個《以夫所書》
[00:28:06.380 --> 00:28:08.860]  《以夫所書》從第四章開始
[00:28:08.860 --> 00:28:10.900]  一直就是講到倫理的部分
[00:28:10.900 --> 00:28:11.500]  對不對
[00:28:11.500 --> 00:28:13.340]  在前文講到那個舊文
[00:28:13.340 --> 00:28:15.740]  在第四章開始就是講倫理
[00:28:15.740 --> 00:28:17.340]  你會發現
[00:28:17.340 --> 00:28:18.900]  我做了一個歸納和總結
[00:28:18.900 --> 00:28:20.780]  我今天不是在這裏一一講
[00:28:20.780 --> 00:28:21.380]  但是呢
[00:28:21.380 --> 00:28:22.180]  你會發現
[00:28:22.180 --> 00:28:23.860]  這每一次講到倫理
[00:28:23.860 --> 00:28:25.580]  幾乎都能夠回到
[00:28:25.580 --> 00:28:28.660]  就約上帝在西乃山當中
[00:28:28.660 --> 00:28:31.740]  所頒佈的那十條戒命
[00:28:31.740 --> 00:28:33.540]  換句話說
[00:28:33.540 --> 00:28:35.180]  一個有新生命的
[00:28:35.180 --> 00:28:37.260]  基督徒的新生活運動呢
[00:28:37.260 --> 00:28:39.300]  歸根結底
[00:28:39.300 --> 00:28:42.180]  就是要照着實界去生活
[00:28:42.180 --> 00:28:46.100]  就是要照着實界去生活
[00:28:46.100 --> 00:28:48.740]  大家應該都知道實界
[00:28:48.740 --> 00:28:54.020]  都知道西乃山上帝所頒佈的那兩塊的法板
[00:28:54.020 --> 00:28:57.180]  但是實界其實在近代
[00:28:57.180 --> 00:28:59.140]  一直被排擠
[00:28:59.140 --> 00:29:02.700]  一直在人類社會當中被邊緣化
[00:29:02.700 --> 00:29:05.100]  我給大家打一段文字
[00:29:05.100 --> 00:29:05.700]  我念一下
[00:29:05.700 --> 00:29:07.300]  讓你猜猜這是誰講的
[00:29:07.300 --> 00:29:11.620]  我們面臨一場人類精神和道德觀念的巨大革命
[00:29:11.620 --> 00:29:14.300]  西乃山上的實界已經失去效力
[00:29:14.300 --> 00:29:16.460]  我們將終結人類的錯誤
[00:29:16.460 --> 00:29:20.140]  所謂實界良心不過是猶太人造出來的
[00:29:20.140 --> 00:29:21.420]  誰講的
[00:29:21.420 --> 00:29:23.620]  猜不到你們
[00:29:23.620 --> 00:29:25.900]  誒 果不實猜出來了
[00:29:25.900 --> 00:29:29.380]  希特勒講的
[00:29:29.380 --> 00:29:31.860]  你知道後來我就看到一段文字
[00:29:31.860 --> 00:29:32.940]  他爲什麼講這句話
[00:29:32.940 --> 00:29:37.260]  這是另外一個史學家
[00:29:37.260 --> 00:29:39.620]  他說爲什麼希特勒這麼反對實界
[00:29:39.620 --> 00:29:40.260]  他說了一句話
[00:29:40.260 --> 00:29:42.380]  他說只要實界還沒有
[00:29:42.380 --> 00:29:45.660]  從人們的記憶當中完全抹去
[00:29:45.660 --> 00:29:48.580]  納粹就會顯得禽獸不如
[00:29:48.580 --> 00:29:50.940]  所以他必須要反對
[00:29:50.940 --> 00:29:53.620]  他必須要抹去
[00:29:53.620 --> 00:29:55.780]  well 我們不是德國
[00:29:55.780 --> 00:29:57.140]  我們也沒有活在納粹時代
[00:29:57.140 --> 00:29:58.980]  我們就活在美國
[00:29:58.980 --> 00:30:00.980]  在美國
[00:30:00.980 --> 00:30:05.380]  從1960年一直到1900年
[00:30:05.380 --> 00:30:07.020]  兩百多年
[00:30:07.020 --> 00:30:07.700]  各位
[00:30:07.700 --> 00:30:09.980]  這是美國的學校
[00:30:09.980 --> 00:30:14.020]  小學哦給孩子必讀的教科課本
[00:30:14.020 --> 00:30:16.940]  叫做《新英格蘭初級讀本》
[00:30:16.940 --> 00:30:19.580]  在這本課本里邊
[00:30:19.580 --> 00:30:20.980]  第一就約的實界
[00:30:20.980 --> 00:30:24.420]  第二新約的主導文是必背的
[00:30:24.420 --> 00:30:27.140]  是每一個孩子要去背的
[00:30:27.140 --> 00:30:30.100]  各位 我想我們都知道
[00:30:30.100 --> 00:30:34.060]  在1963年美國最高法院
[00:30:34.060 --> 00:30:38.500]  判決禁止在任何在美國一間的公立學校
[00:30:38.500 --> 00:30:43.100]  誦讀實界
[00:30:43.100 --> 00:30:44.260]  各位
[00:30:44.260 --> 00:30:46.900]  我們好像嘗試着把實界給邊緣化
[00:30:46.900 --> 00:30:49.340]  但是實界自始至終
[00:30:49.340 --> 00:30:51.220]  是整個倫理道德的
[00:30:51.220 --> 00:30:54.780]  基督教信仰的一個Foundation
[00:30:54.780 --> 00:30:58.740]  但是你說我又不是靠着實界得救的
[00:30:58.740 --> 00:31:00.180]  那我要問大家
[00:31:00.180 --> 00:31:04.340]  實界對於我們這些信耶穌得救的基督徒而言
[00:31:04.340 --> 00:31:05.780]  它的功能是什麼
[00:31:05.780 --> 00:31:08.980]  它的function是什麼
[00:31:08.980 --> 00:31:13.140]  我們知道實界是律法的核心
[00:31:13.140 --> 00:31:15.380]  但是注意一件事情
[00:31:15.380 --> 00:31:17.500]  我們剛纔說我們是學基督
[00:31:17.500 --> 00:31:19.980]  我們不是學神的律法而已
[00:31:19.980 --> 00:31:22.020]  但是注意一件事情
[00:31:22.020 --> 00:31:24.340]  如果我們在信耶穌的過程
[00:31:24.340 --> 00:31:26.580]  讀聖經的過程 聽道的過程
[00:31:26.580 --> 00:31:30.300]  如果我們把律法的教導者
[00:31:30.300 --> 00:31:32.620]  或者是律法的頒佈者
