
[00:00:00.000 --> 00:00:05.000]  很感恩有這個福分在主的殿當中
[00:24:56.000 --> 00:25:02.000]  參與這個耶穌基督裡面的愛的宴席
[00:25:02.000 --> 00:25:05.000]  耶穌的角度是充滿包容充滿寬恕
[00:25:05.000 --> 00:25:07.000]  祂愛那些仇恨祂的人
[00:25:07.000 --> 00:25:09.000]  祝福那些惡待祂的人
[00:25:09.000 --> 00:25:12.000]  祂的話是充滿祝福沒有奏訟
[00:25:12.000 --> 00:25:17.000]  在我們生活裡面能不能夠有這一份寬恕
[00:25:17.000 --> 00:25:26.000]  這份祝福人家這份愛在我們生活當中
[00:25:26.000 --> 00:25:31.000]  確實在生活上很多人傷害我們得罪我們
[00:25:31.000 --> 00:25:39.000]  基督的愛和寬恕能不能夠在我們生活中彰顯出來
[00:25:39.000 --> 00:25:44.000]  上帝的國是教導我們要為上帝而活積財寶的天上
[00:25:44.000 --> 00:25:48.000]  我們的安全我們保障在上帝那裡
[00:25:48.000 --> 00:25:52.000]  究竟我們對錢財的態度和運用能不能夠
[00:25:52.000 --> 00:25:56.000]  將上帝的國不在乎家道豐富
[00:25:56.000 --> 00:26:01.000]  這一個這樣的信仰彰顯出來
[00:26:01.000 --> 00:26:03.000]  如果我們真的能夠認真的
[00:26:03.000 --> 00:26:11.000]  將不一樣的信仰的生活出來成為一個見證
[00:26:11.000 --> 00:26:15.000]  很多時候你都不需要說一句話
[00:26:15.000 --> 00:26:22.000]  你的生活你的生命已經成為一個宣講
[00:26:22.000 --> 00:26:28.000]  已經可以吸引人來到上主的面前
[00:26:28.000 --> 00:26:34.000]  最後一個想和大家分享宣講表達的重點就是服務
[00:26:34.000 --> 00:26:37.000]  宣教是宣講
[00:26:37.000 --> 00:26:40.000]  宣教是見證
[00:26:40.000 --> 00:26:44.000]  宣教是服務
[00:26:44.000 --> 00:26:47.000]  在聖經的傳統和秦奴遺理中的傳統
[00:26:47.000 --> 00:26:54.000]  服務往往講是服侍社會當中最弱勢那群人
[00:26:54.000 --> 00:26:56.000]  最缺乏那群人
[00:26:56.000 --> 00:26:58.000]  我們特別要留意今天
[00:26:58.000 --> 00:27:03.000]  我和大家講七十個人出去的路加福音第十章
[00:27:03.000 --> 00:27:08.000]  那裡講耶穌基督拆敗七十個人出去宣講天國福音之後
[00:27:08.000 --> 00:27:10.000]  在同一章的經文
[00:27:10.000 --> 00:27:12.000]  聖經提到後面的部分
[00:27:12.000 --> 00:27:17.000]  就是講到很撒瑪利亞人的信息
[00:27:17.000 --> 00:27:27.000]  我認為聖經將宣講和撒瑪利亞人的服侍這個信息放在同一章
[00:27:27.000 --> 00:27:30.000]  絕對不是一個偶然
[00:27:30.000 --> 00:27:34.000]  他想告訴我們宣講和服務是不能夠分開
[00:27:34.000 --> 00:27:39.000]  聖經說基督徒的愛不能夠只是在言語和舌頭上
[00:27:39.000 --> 00:27:41.000]  好像雅各書說
[00:27:41.000 --> 00:27:46.000]  我們不能夠對赤身露體缺乏飲食的人說平平安安的話
[00:27:46.000 --> 00:27:48.000]  願你們穿得亂吃得飽
[00:27:48.000 --> 00:27:53.000]  你卻不給他生活所需
[00:27:53.000 --> 00:27:55.000]  如果這樣的話
[00:27:55.000 --> 00:27:59.000]  你的信仰是死的
[00:27:59.000 --> 00:28:03.000]  你的信仰只是口惟而不實得罷
[00:28:03.000 --> 00:28:06.000]  口所說的信仰
[00:28:06.000 --> 00:28:09.000]  基督徒的愛是服侍有需的人
[00:28:09.000 --> 00:28:12.000]  所以耶穌用很撒瑪利亞人的比喻去批評那些
[00:28:12.000 --> 00:28:15.000]  我們認為在信仰上表面看來很淑靈的
[00:28:15.000 --> 00:28:20.000]  那些人在外貌上認為應該更有愛心的人
[00:28:20.000 --> 00:28:25.000]  我們對在身邊有些人都會對他有很多期望
[00:28:25.000 --> 00:28:27.000]  認為他應該有大一點愛心的人
[00:28:27.000 --> 00:28:31.000]  但這些人卻表現出對有需的人很冷漠
[00:28:31.000 --> 00:28:34.000]  很不仁,視而不見,置身事外
[00:28:34.000 --> 00:28:39.000]  反而那個被猶太人看為不是人的那種撒瑪利亞人
[00:28:39.000 --> 00:28:43.000]  他不單只看到困苦者的需要
[00:28:43.000 --> 00:28:45.000]  聖經說他的心很柔軟
[00:28:45.000 --> 00:28:49.000]  他的心很容易觸動
[00:28:49.000 --> 00:28:51.000]  他有一份慈心
[00:28:51.000 --> 00:28:55.000]  然後他有行動去包紮這個人的傷口
[00:28:55.000 --> 00:28:58.000]  然後再進一步他作出承擔
[00:28:58.000 --> 00:29:03.000]  將他送到客店那裡照顧這個困苦者
[00:29:03.000 --> 00:29:07.000]  又願意支付一切的費用
[00:29:07.000 --> 00:29:12.000]  怪不得在馬拉方第25章當講大審判的時候
[00:29:12.000 --> 00:29:14.000]  那些被上帝所稱讚
[00:29:14.000 --> 00:29:19.000]  你這蒙我符致福的人
[00:29:19.000 --> 00:29:27.000]  可以進來承受創世以來為你們預備的筵席
[00:29:27.000 --> 00:29:32.000]  哪些人是聖經所說的蒙我符致福的人
[00:29:32.000 --> 00:29:39.000]  可以承受創世以來所預備的筵席呢?
[00:29:39.000 --> 00:29:43.000]  聖經沒有提到那些
[00:29:43.000 --> 00:29:47.000]  是不是每個星期都出席崇拜
[00:29:47.000 --> 00:29:50.000]  是不是很願意奉獻
[00:29:50.000 --> 00:29:54.000]  沒有提到那些在教會裡是不是很參與侍奉
[00:29:54.000 --> 00:30:01.000]  是不是在團契小組裡承擔很多的職責
[00:30:01.000 --> 00:30:05.000]  當然這一切很重要
[00:30:05.000 --> 00:30:07.000]  但是耶穌說的
[00:30:07.000 --> 00:30:11.000]  那些被上主所稱讚
[00:30:11.000 --> 00:30:16.000]  可以進來享受創世以來為他們預備的筵席
[00:30:16.000 --> 00:30:22.000]  是那些看到人飢餓的時候給他吃東西
[00:30:22.000 --> 00:30:24.000]  看到人脾氣熱的時候給他喝水
[00:30:24.000 --> 00:30:26.000]  看到人赤身露體的時候給他穿衣服
[00:30:26.000 --> 00:30:28.000]  看到人有病的時候去照顧他
[00:30:28.000 --> 00:30:32.000]  人家在監獄裡去探望他
[00:30:32.000 --> 00:30:35.000]  宣教就是愛心的服侍
[00:30:35.000 --> 00:30:40.000]  尤其是那些貧困苦難的人
[00:30:40.000 --> 00:30:44.000]  耶穌基督給了我們一個很重要的訊息
[00:30:44.000 --> 00:30:48.000]  就是說他來這個世界不是接受人的服侍
[00:30:48.000 --> 00:30:50.000]  是服侍人
[00:30:50.000 --> 00:30:55.000]  說完了老師就跪在學生面前
[00:30:55.000 --> 00:30:59.000]  跪在一個不配服侍人的人面前
[00:30:59.000 --> 00:31:01.000]  為他們洗腳
[00:31:01.000 --> 00:31:06.000]  然後挑戰照著去做
[00:31:06.000 --> 00:31:11.000]  我心願在座每一位弟兄姊妹
[00:31:11.000 --> 00:31:19.000]  都能夠活出一份宣教的生命
[00:31:19.000 --> 00:31:23.000]  你的生命就是一個宣教的記號
[00:31:23.000 --> 00:31:27.000]  努力去學習聖經的真理
[00:31:27.000 --> 00:31:31.000]  把握每一個宣講的機會
[00:31:31.000 --> 00:31:39.000]  追求經歷更多聖靈的大能在你生命當中的工作
[00:31:39.000 --> 00:31:43.000]  經歷更多聖靈在生命當中帶來的改變
[00:31:43.000 --> 00:31:52.000]  你知道你可以成為一個真實的見證人
[00:31:52.000 --> 00:31:58.000]  讓我們更加打開眼睛去關心我們周遭的人
[00:31:58.000 --> 00:32:04.000]  很多有缺陷有需的人
[00:32:04.000 --> 00:32:06.000]  可能他不一定衣衫藍柳
[00:32:06.000 --> 00:32:14.000]  不一定是露宿者,不一定是吸毒者
[00:32:14.000 --> 00:32:17.000]  但他也有很多的需要
[00:32:17.000 --> 00:32:22.000]  讓我們的心很敏感很柔軟
[00:32:22.000 --> 00:32:24.000]  很靈敏
[00:32:24.000 --> 00:32:27.000]  感受到他的需要
[00:32:27.000 --> 00:32:29.000]  實實在在去服侍他們
[00:32:29.000 --> 00:32:33.000]  我們祈禱
[00:32:33.000 --> 00:32:38.000]  主多謝您在聖經裡面再一次提醒我們
[00:32:38.000 --> 00:32:44.000]  去宣講,去作見證,去服侍
[00:32:44.000 --> 00:32:47.000]  主也叫我們每一個弟兄姊妹
[00:32:47.000 --> 00:32:52.000]  我們的生命都有這三個特質
[00:32:52.000 --> 00:32:58.000]  好叫我們將你自己的天國的福音
[00:32:58.000 --> 00:33:01.000]  藉著宣講,見證和服侍
[00:33:01.000 --> 00:33:06.000]  我們帶入我們所生活的周遭環境裡
[00:33:06.000 --> 00:33:09.000]  我們所接觸到的每一個人裡
[00:33:09.000 --> 00:33:14.000]  主讓他們和我們一樣得著福音的好處
[00:33:14.000 --> 00:33:18.000]  多謝主聽我們祈禱,奉主名求,阿門
