
[00:00:00.000 --> 00:00:04.920]  詩篇63篇是私人大衛在抗疫的時候
[00:18:10.840 --> 00:18:13.840]  神要你分享祂的恩典的時候就分享祂的恩典
[00:18:13.840 --> 00:18:15.880]  神要你侍奉祂的時候就侍奉祂
[00:18:15.880 --> 00:18:20.880]  這個就叫做跟隨神
[00:18:20.880 --> 00:18:23.120]  好了
[00:18:23.120 --> 00:18:27.440]  當我們這樣做的時候
[00:18:27.440 --> 00:18:29.200]  我們就有一個信心
[00:18:29.200 --> 00:18:31.760]  知道神必定帶領
[00:18:31.760 --> 00:18:34.920]  所以在第九和第十節
[00:18:34.920 --> 00:18:37.880]  大衛說到他敵人的下場
[00:18:37.880 --> 00:18:44.080]  顯示他對神的公義很有信心
[00:18:44.080 --> 00:18:46.080]  不知道大家有沒有經驗過
[00:18:46.080 --> 00:18:50.800]  有沒有試過被人對你無理的攻擊
[00:18:50.800 --> 00:18:53.040]  甚至是無理的憎恨
[00:18:53.040 --> 00:18:54.880]  無端端憎恨你
[00:18:54.880 --> 00:18:58.600]  而你又沒有機會去為自己辯護
[00:18:58.600 --> 00:19:00.120]  在這樣的情況下
[00:19:00.120 --> 00:19:02.880]  你是否有信心
[00:19:02.880 --> 00:19:07.080]  將這些不公義交給公義的神
[00:19:07.080 --> 00:19:09.360]  又去處理呢
[00:19:09.360 --> 00:19:10.240]  不容易
[00:19:10.240 --> 00:19:11.920]  但是如果你能夠做到這樣的時候
[00:19:11.920 --> 00:19:13.960]  恭喜
[00:19:13.960 --> 00:19:18.840]  因為你看神比你自己的榮耀重
[00:19:18.840 --> 00:19:19.640]  各位姐妹
[00:19:19.640 --> 00:19:22.040]  雖然我不相信我們會有一個人
[00:19:22.040 --> 00:19:25.360]  好像大衛的人生大起大跌
[00:19:25.360 --> 00:19:27.800]  但是很多時候我們都會
[00:19:27.800 --> 00:19:30.320]  無可避免地
[00:19:30.320 --> 00:19:33.320]  我們平時所依靠的人
[00:19:33.320 --> 00:19:35.160]  或者事
[00:19:35.160 --> 00:19:36.400]  或者關係
[00:19:36.400 --> 00:19:38.840]  會突然之間失去
[00:19:38.840 --> 00:19:41.400]  無論這件事是我們親人的離去
[00:19:41.400 --> 00:19:42.280]  失去健康
[00:19:42.280 --> 00:19:43.160]  失去職業
[00:19:43.160 --> 00:19:44.120]  失去關係
[00:19:44.120 --> 00:19:45.040]  無論種種
[00:19:45.040 --> 00:19:48.000]  這種失去總是會在我們心靈裏面
[00:19:48.000 --> 00:19:50.040]  留下一個空位
[00:19:50.040 --> 00:19:51.840]  突然之間製造一個空隙
[00:19:51.840 --> 00:19:54.600]  這個空隙讓我們很不自然
[00:19:54.600 --> 00:19:55.840]  很感到困難
[00:19:55.840 --> 00:19:56.880]  很感到困擾
[00:19:56.880 --> 00:19:58.640]  而這個空隙最慘的就是
[00:19:58.640 --> 00:20:00.840]  沒有其他東西可以填補
[00:20:00.840 --> 00:20:02.520]  有很多人嘗試怎樣
[00:20:02.520 --> 00:20:03.360]  購物
[00:20:03.360 --> 00:20:04.400]  瘋狂吃東西
[00:20:04.400 --> 00:20:05.160]  買東西
[00:20:05.160 --> 00:20:06.400]  或者去喝酒
[00:20:06.400 --> 00:20:07.160]  賭博
[00:20:07.160 --> 00:20:09.920]  用種種不同的方式嘗試填滿這個小小
[00:20:09.920 --> 00:20:11.760]  因為失去事
[00:20:11.760 --> 00:20:12.840]  失去人與事
[00:20:12.840 --> 00:20:15.240]  而留下在心靈裏面的空隙
[00:20:15.240 --> 00:20:16.680]  但是對不起
[00:20:16.680 --> 00:20:19.080]  這個空隙是很難填滿的
[00:20:19.080 --> 00:20:21.800]  但是唯有當我們發現心靈裏面
[00:20:21.800 --> 00:20:25.000]  由於這些我們平時所依靠的事與人
[00:20:25.000 --> 00:20:27.320]  失去而製造出來的空隙
[00:20:27.320 --> 00:20:30.160]  我們才突然之間發覺
[00:20:30.160 --> 00:20:31.880]  其實我們這個空隙
[00:20:31.880 --> 00:20:35.280]  是應該被神所充滿
[00:20:35.280 --> 00:20:38.400]  當我們整個心靈都被神充滿的時候
[00:20:38.400 --> 00:20:40.240]  任何人與事的失去
[00:20:40.240 --> 00:20:43.240]  都不應該在我們心靈裏面製造一個
[00:20:43.240 --> 00:20:46.120]  永不能填補的空隙
[00:20:46.120 --> 00:20:48.680]  因為神才能夠真正
[00:20:48.680 --> 00:20:50.080]  圓滿地
[00:20:50.080 --> 00:20:51.400]  長久地
[00:20:51.400 --> 00:20:54.840]  填滿我們心靈每一個的空隙
[00:20:54.840 --> 00:20:56.680]  而唯有當我們
[00:20:56.680 --> 00:20:59.960]  在一個這樣的困局裏面的時候
[00:20:59.960 --> 00:21:01.320]  大家不要失望
[00:21:01.320 --> 00:21:04.680]  因為這個正是一個機會讓我們重新邀請
[00:21:04.680 --> 00:21:06.800]  全能大能的神
[00:21:06.800 --> 00:21:08.880]  再一次進入我們生命裏面
[00:21:08.880 --> 00:21:12.800]  填滿我們生命裏面的需要
[00:21:12.800 --> 00:21:13.920]  在我信徒主這麽多年
[00:21:13.920 --> 00:21:15.160]  我認識這麽多人的當中
[00:21:15.160 --> 00:21:17.320]  我看過很多人在
[00:21:17.320 --> 00:21:20.960]  進入一個生命的曠野
[00:21:20.960 --> 00:21:24.920]  通常進入這個生命曠野的時候
[00:21:24.920 --> 00:21:27.160]  很多人都會埋怨
[00:21:27.160 --> 00:21:28.680]  神啊 你在哪裏
[00:21:28.680 --> 00:21:29.720]  神啊 我對你這麽好
[00:21:29.720 --> 00:21:31.560]  我經常侍奉你 經常奉獻
[00:21:31.560 --> 00:21:34.840]  為什麽你要讓我經歷這麽多的苦難
[00:21:34.840 --> 00:21:38.560]  人很多時候就會浸在一種很大的苦澀裏面
[00:21:38.560 --> 00:21:43.920]  通常有兩個原因
[00:21:43.920 --> 00:21:46.120]  第一
[00:21:46.120 --> 00:21:50.240]  人因為苦難而離開神
[00:21:50.240 --> 00:21:51.440]  第一個原因
[00:21:51.440 --> 00:21:54.120]  就是因為他們的神學錯了
[00:21:54.120 --> 00:21:56.040]  他們很多時候
[00:21:56.040 --> 00:21:57.840]  人總是會覺得
[00:21:57.840 --> 00:21:59.800]  當神賜福我的時候
[00:21:59.800 --> 00:22:02.240]  當神保守我的時候
[00:22:02.240 --> 00:22:05.280]  我必定有一個成功的人生
[00:22:05.280 --> 00:22:08.480]  大家有沒有這樣的感覺
[00:22:08.480 --> 00:22:09.960]  當我不成功的時候
[00:22:09.960 --> 00:22:11.160]  當我失敗的時候
[00:22:11.160 --> 00:22:12.920]  當我失意的時候
[00:22:12.920 --> 00:22:14.840]  這個神有問題
[00:22:14.840 --> 00:22:16.440]  要麽這個神沒有能力
[00:22:16.440 --> 00:22:17.840]  要麽這個神不願意
[00:22:17.840 --> 00:22:20.400]  要麽甚至沒有神
[00:22:20.400 --> 00:22:22.960]  這個就是錯誤的神學觀
[00:22:22.960 --> 00:22:23.920]  更加慘的就是
[00:22:23.920 --> 00:22:26.040]  我們一個總結就是說
[00:22:26.040 --> 00:22:26.720]  沒有神
[00:22:26.720 --> 00:22:28.880]  弟兄姊妹
[00:22:28.880 --> 00:22:31.720]  我經常和弟兄姊妹講的就是
[00:22:31.720 --> 00:22:35.480]  我們要用屬靈的眼光
[00:22:35.480 --> 00:22:39.320]  去理解屬世的事情
[00:22:39.320 --> 00:22:42.120]  使徒彼得這樣提醒我們
[00:22:42.120 --> 00:22:46.800]  不要以為我們遇到試煉的時候
[00:22:46.800 --> 00:22:47.600]  就很痛苦
[00:22:47.600 --> 00:22:48.760]  我們要有大喜樂
[00:22:48.760 --> 00:22:50.400]  因為這些試煉
[00:22:50.400 --> 00:22:55.680]  是要讓我們的信心如同金紙一樣更顯寶貴
[00:22:55.680 --> 00:22:57.800]  可以在基督耶穌再來的時候
[00:22:57.800 --> 00:23:00.800]  得到稱讚榮耀與尊貴
[00:23:00.800 --> 00:23:02.560]  甚麼意思
[00:23:02.560 --> 00:23:04.240]  意思就是當我們以信心
[00:23:04.240 --> 00:23:06.160]  面對我們的試煉的時候
[00:23:06.160 --> 00:23:10.160]  信心可以幫助我們去經歷
[00:23:10.160 --> 00:23:12.520]  和勝過試煉
[00:23:12.520 --> 00:23:16.040]  試煉也可以讓我們去建立信心
[00:23:16.040 --> 00:23:19.560]  所以當我們以信心去面對一切的時候
[00:23:19.560 --> 00:23:21.360]  有時痛苦
[00:23:21.360 --> 00:23:25.760]  可以是一個化妝的祝福
[00:23:25.760 --> 00:23:31.600]  第二個很常犯的錯誤
[00:23:31.600 --> 00:23:34.920]  就是我們缺乏每一天的屬靈操練
[00:23:34.920 --> 00:23:37.920]  大家不知道有沒有跑過馬拉松
[00:23:37.920 --> 00:23:39.360]  有沒有跑過馬拉松
[00:23:39.360 --> 00:23:41.400]  我也想跑不過沒有氣力
[00:23:41.400 --> 00:23:43.040]  但是我在香港
[00:23:43.040 --> 00:23:45.480]  有一個哥哥很喜歡跑馬拉松
[00:23:45.480 --> 00:23:47.160]  他不單是在香港跑
[00:23:47.160 --> 00:23:49.280]  甚至飛到馬來西亞跑
[00:23:49.280 --> 00:23:51.720]  很喜歡跑馬拉松
[00:23:51.720 --> 00:23:53.320]  但是大家知不知道
[00:23:53.320 --> 00:23:56.560]  其實不少人因為跑馬拉松
[00:23:56.560 --> 00:24:00.680]  跑到地上就死了
[00:24:00.680 --> 00:24:03.720]  為甚麼會有這樣的現象
[00:24:03.720 --> 00:24:05.400]  最主要的原因
[00:24:05.400 --> 00:24:06.920]  就是因為體力不支
[00:24:06.920 --> 00:24:08.440]  心臟病發
[00:24:08.440 --> 00:24:10.520]  或者是器官衰竭
[00:24:10.520 --> 00:24:12.920]  為甚麼會有這樣的情況發生
[00:24:12.920 --> 00:24:14.520]  大部分原因
[00:24:14.520 --> 00:24:19.160]  因為平時少運動
[00:24:19.160 --> 00:24:20.920]  當他跑的時候
[00:24:20.920 --> 00:24:25.920]  將自己的體能催谷到超越了體力的極限
[00:24:25.920 --> 00:24:27.400]  所以就出事
[00:24:27.400 --> 00:24:32.480]  同樣如果大家是需要
[00:24:32.480 --> 00:24:34.520]  有一個屬靈的預備
[00:24:34.520 --> 00:24:36.600]  去預備我們面對每一個
[00:24:36.600 --> 00:24:40.560]  我們不能勝過的生命困難
[00:24:40.560 --> 00:24:42.400]  與挑戰的時候
[00:24:42.400 --> 00:24:45.840]  我們平時都需要有屬靈的運動
[00:24:45.840 --> 00:24:47.480]  甚麼叫屬靈的運動
[00:24:47.480 --> 00:24:49.080]  屬靈的運動其實很簡單
[00:24:49.080 --> 00:24:50.240]  告訴大家
[00:24:50.240 --> 00:24:54.080]  屬靈的成長是沒有捷徑的
[00:24:54.080 --> 00:24:56.960]  不會說我們做完某一些事情之後
[00:24:56.960 --> 00:24:59.520]  兩三天之後就會變成屬靈的偉人
[00:24:59.520 --> 00:25:01.640]  沒有這件事的
[00:25:01.640 --> 00:25:02.640]  屬靈的成長
[00:25:02.640 --> 00:25:05.240]  屬靈的深度與成熟
[00:25:05.240 --> 00:25:06.640]  是一點一滴
[00:25:06.640 --> 00:25:08.640]  一天一天累積回來的
[00:25:08.640 --> 00:25:11.160]  怎樣累積的
[00:25:11.160 --> 00:25:12.440]  讀經
[00:25:12.440 --> 00:25:13.480]  祈禱
[00:25:13.480 --> 00:25:14.360]  侍奉
[00:25:14.360 --> 00:25:15.280]  傳福音
[00:25:15.280 --> 00:25:16.360]  講見證
[00:25:16.360 --> 00:25:18.640]  將你聖經的教導
[00:25:18.640 --> 00:25:20.000]  吸收了之後
[00:25:20.000 --> 00:25:21.240]  活出來
[00:25:21.240 --> 00:25:25.200]  這個就是我們每一天的屬靈操練
[00:25:25.200 --> 00:25:27.360]  唯有當我們不斷不斷操練
[00:25:27.360 --> 00:25:29.400]  不斷一點一滴的累積
[00:25:29.400 --> 00:25:33.440]  我們屬靈的深度的時候
[00:25:33.440 --> 00:25:38.560]  當一些我們不能想像的事情發生的時候
[00:25:38.560 --> 00:25:41.480]  我們就能夠靠神的能力
[00:25:41.480 --> 00:25:42.960]  勝過
[00:25:42.960 --> 00:25:47.120]  這個就是跟隨神的意思
[00:25:47.120 --> 00:25:49.400]  是一個良性的循環
[00:25:49.400 --> 00:25:50.760]  我們越愛神
[00:25:50.760 --> 00:25:52.880]  我們就越想跟隨神
[00:25:52.880 --> 00:25:54.960]  我們越跟隨神的時候
[00:25:54.960 --> 00:25:58.840]  就越發覺這個神是值得我們去愛
[00:25:58.840 --> 00:26:00.400]  不斷的循環
[00:26:00.400 --> 00:26:05.040]  這個就是屬靈成長必須有的過程
[00:26:05.040 --> 00:26:06.240]  所以弟兄姊妹
[00:26:06.240 --> 00:26:08.120]  讓我們互相的鼓勵
[00:26:08.120 --> 00:26:08.920]  互相的鼓勵
[00:26:08.920 --> 00:26:10.640]  我很感恩
[00:26:10.640 --> 00:26:12.800]  佛地堂的弟兄姊妹
[00:26:12.800 --> 00:26:16.160]  是一個很願意服侍神
[00:26:16.160 --> 00:26:20.120]  很願意彼此建立彼此相愛
[00:26:20.120 --> 00:26:23.960]  見證神的一個信仰群體
[00:26:23.960 --> 00:26:25.200]  求神使用我們
[00:26:25.200 --> 00:26:27.960]  讓我們在這個大家庭裏面繼續成長
[00:26:27.960 --> 00:26:30.200]  繼續為神作供
[00:26:30.200 --> 00:26:32.920]  請我們一起低頭祈禱
[00:26:32.920 --> 00:26:35.480]  祈禱我們向你感恩
[00:26:35.480 --> 00:26:37.840]  因為你讓我們成為你的兒女
[00:26:37.840 --> 00:26:42.640]  你讓我們經驗經歷你的慈愛
[00:26:42.640 --> 00:26:44.520]  求你幫助我們使用我們
[00:26:44.520 --> 00:26:46.520]  讓我們在這個屬靈的路上
[00:26:46.520 --> 00:26:48.200]  不斷的成長
[00:26:48.200 --> 00:26:50.400]  更加的跟隨你
[00:26:50.400 --> 00:26:52.440]  更加的愛你
[00:26:52.440 --> 00:26:55.000]  讓你在我們的身上
[00:26:55.000 --> 00:26:57.040]  得著當得的榮耀
[00:26:57.040 --> 00:26:58.400]  多謝你給我們的一切
[00:26:58.400 --> 00:27:00.320]  祈禱奉主命求
[00:27:00.320 --> 00:27:01.040]  Amen
