
[00:00:00.000 --> 00:00:03.720]  在美國有一個社會學家做了一個家庭的研究
[00:19:53.920 --> 00:19:57.920]  說到當年他怎樣賣黑市車賺到幾十萬
[00:19:57.920 --> 00:20:01.920]  他叔叔聽到外公的威水史之後
[00:20:01.920 --> 00:20:03.920]  也不甘示弱
[00:20:03.920 --> 00:20:05.920]  他說我做生意那麼久
[00:20:05.920 --> 00:20:06.920]  向來都不開單
[00:20:06.920 --> 00:20:08.920]  只是收現金
[00:20:08.920 --> 00:20:10.920]  他還說何必那麼傻呢
[00:20:10.920 --> 00:20:13.920]  錢明明是進了自己的口袋
[00:20:13.920 --> 00:20:16.920]  又怎會拱手送回稅局呢
[00:20:16.920 --> 00:20:18.920]  鍾仔十八歲那一年
[00:20:18.920 --> 00:20:21.920]  家人千方百計用盡所有手段
[00:20:21.920 --> 00:20:25.920]  好不容易才幫他進了一間長春行的學校
[00:20:25.920 --> 00:20:28.920]  他們甚至虛報家庭收入
[00:20:28.920 --> 00:20:34.920]  讓校方誤以為他們家庭的財務狀況有困難
[00:20:34.920 --> 00:20:38.920]  結果鍾仔還拿了助學金
[00:20:38.920 --> 00:20:41.920]  不過鍾仔上學不久之後
[00:20:41.920 --> 00:20:43.920]  學業上遇到困難
[00:20:43.920 --> 00:20:49.920]  於是他向高班的同學購買了微積分試題的答案
[00:20:49.920 --> 00:20:53.920]  不過鍾仔這次作弊很快被校方發現
[00:20:53.920 --> 00:20:57.920]  最後鍾仔就因為這個緣故被踢出校
[00:20:57.920 --> 00:20:59.920]  當他回到家的時候
[00:20:59.920 --> 00:21:05.920]  媽媽就因為他羞辱家門就歇斯底里哭哭啼啼地問他
[00:21:05.920 --> 00:21:08.920]  你怎會做出這樣的事來呢
[00:21:08.920 --> 00:21:12.920]  我和你爸爸從來都沒有這樣教過你
[00:21:12.920 --> 00:21:17.920]  沒錯 鍾仔的父母的確沒有用嘴巴教過他作弊
[00:21:17.920 --> 00:21:23.920]  不過相信你和我都知道鍾仔的作弊是從哪裡學回來的
[00:21:23.920 --> 00:21:32.920]  沒錯 是靠觀察他的父母、外公和他叔叔的所作所為而學回來的
[00:21:32.920 --> 00:21:35.920]  我有一位回友曾經這樣跟我說過
[00:21:35.920 --> 00:21:41.920]  他說當第一次我把太太所生的嬰兒接到手上
[00:21:41.920 --> 00:21:44.920]  當嬰兒睜開雙眼看了我一眼
[00:21:44.920 --> 00:21:47.920]  我整個人生就改變了過來
[00:21:47.920 --> 00:21:49.920]  因為由那一刻開始
[00:21:49.920 --> 00:21:55.920]  一天二十四小時都會有一雙注視著我的一舉一動一言一行的眼睛
[00:21:55.920 --> 00:21:59.920]  不斷衡量著我所做的一切
[00:21:59.920 --> 00:22:03.920]  我怎樣 他就會有樣學樣
[00:22:03.920 --> 00:22:08.920]  各位親愛的父母 各位執事 各位團體的導師
[00:22:08.920 --> 00:22:11.920]  各位團體的職員 各位的組長
[00:22:11.920 --> 00:22:14.920]  我們那些掌握著下一代的命脈的
[00:22:14.920 --> 00:22:20.920]  今天我們怎樣 我們的子女 我們的年青人 我們的會友 我們的團友
[00:22:20.920 --> 00:22:23.920]  我們的組員就會是怎樣
[00:22:23.920 --> 00:22:29.920]  問題就是究竟今天你和我對我們的下一代是有一個壞的影響
[00:22:29.920 --> 00:22:32.920]  還是有一個好的影響呢
[00:22:32.920 --> 00:22:36.920]  從這篇經文裏面我們學到兩個功課
[00:22:36.920 --> 00:22:38.920]  兩個功課我們學到的就是
[00:22:38.920 --> 00:22:42.920]  罪是可能會在問題來的時候給到我們一個暫時的解決
[00:22:42.920 --> 00:22:46.920]  但是始終都會令到我們大受損失
[00:22:46.920 --> 00:22:48.920]  第二個功課我們學到的就是
[00:22:48.920 --> 00:22:50.920]  罪若被容讓的話
[00:22:50.920 --> 00:22:53.920]  就會在我們生命往後的日子
[00:22:53.920 --> 00:22:57.920]  甚至乎在我們的下一代那裏重蹈覆轍
[00:22:57.920 --> 00:22:58.920]  好 現在就請大家低頭
[00:22:58.920 --> 00:23:01.920]  讓我給大家一個最後的挑戰
[00:23:01.920 --> 00:23:03.920]  在大家低頭的時候
[00:23:03.920 --> 00:23:06.920]  我想問剛才講到的時候問過的一個問題
[00:23:06.920 --> 00:23:08.920]  各位親愛的弟兄姊妹
[00:23:08.920 --> 00:23:13.920]  今天你和我在我們日常生活中在神和人的面前
[00:23:13.920 --> 00:23:15.920]  又是否完全誠實呢
[00:23:15.920 --> 00:23:19.920]  我們所講的東西又是否完全真實呢
[00:23:19.920 --> 00:23:23.920]  我們對我們的下一代有一個良好的影響呢
[00:23:23.920 --> 00:23:25.920]  還是有一個不良的影響呢
[00:23:25.920 --> 00:23:28.920]  假如你說在我日常生活當中
[00:23:28.920 --> 00:23:31.920]  我在神和人的面前都是完全誠實
[00:23:31.920 --> 00:23:33.920]  所講的東西都是完全真實的話
[00:23:33.920 --> 00:23:34.920]  我為你感謝主
[00:23:34.920 --> 00:23:38.920]  因為你對你的下一代是有一個良好的影響
[00:23:38.920 --> 00:23:42.920]  你和你的下一代都會受到很大的祝福
[00:23:42.920 --> 00:23:45.920]  不過假如你在自我反省之餘
[00:23:45.920 --> 00:23:48.920]  發覺你在神和人的面前不是完全誠實
[00:23:48.920 --> 00:23:51.920]  你所講的東西也不是完全真實的話
[00:23:51.920 --> 00:23:52.920]  不要緊
[00:23:52.920 --> 00:23:54.920]  現在你就在你的座位那裏
[00:23:54.920 --> 00:23:56.920]  再一次去到神的面前
[00:23:56.920 --> 00:23:58.920]  重新立志告訴神
[00:23:58.920 --> 00:24:01.920]  從今以後要在神和人的面前
[00:24:01.920 --> 00:24:03.920]  做一個完全誠實的人
[00:24:03.920 --> 00:24:08.920]  以致你可以更好地影響你的下一代
