
[00:00:00.000 --> 00:00:03.500]  感恩節是我特別喜歡的一個季節
[00:21:24.500 --> 00:21:27.500]  那你的故事就帶出神的慈愛
[00:21:27.500 --> 00:21:29.500]  永遠長存
[00:21:29.500 --> 00:21:31.500]  所以你的故事也帶出
[00:21:31.500 --> 00:21:33.500]  為什麼你要感謝
[00:21:33.500 --> 00:21:35.500]  要讚美耶和華
[00:21:35.500 --> 00:21:40.500]  所以在以色列人的故事當中
[00:21:40.500 --> 00:21:44.500]  你們如果看這個106篇
[00:21:44.500 --> 00:21:47.500]  詩篇106篇
[00:21:47.500 --> 00:21:50.500]  接下來就一直談到
[00:21:50.500 --> 00:21:54.500]  以色列人神用大能帶領他們出埃及
[00:21:54.500 --> 00:21:56.500]  他們就悖逆
[00:21:56.500 --> 00:22:00.500]  經過了紅海
[00:22:00.500 --> 00:22:03.500]  他們經過紅海高唱詩歌
[00:22:03.500 --> 00:22:06.500]  第13節
[00:22:06.500 --> 00:22:08.500]  等不多時
[00:22:08.500 --> 00:22:11.500]  他們就忘記耶和華的作為
[00:22:11.500 --> 00:22:15.500]  不仰望他的指教
[00:22:15.500 --> 00:22:18.500]  等幾天
[00:22:18.500 --> 00:22:21.500]  或者一個星期兩個星期
[00:22:21.500 --> 00:22:25.500]  他們就忘記了神的恩典
[00:22:25.500 --> 00:22:28.500]  我們有沒有這個光景
[00:22:28.500 --> 00:22:32.500]  常常是我們也常常忘記神的恩典
[00:22:32.500 --> 00:22:37.500]  然後接下來又提到他們在西乃山
[00:22:37.500 --> 00:22:41.500]  他們在合列山造了牛犢
[00:22:41.500 --> 00:22:44.500]  叩拜鑄成的像
[00:22:44.500 --> 00:22:47.500]  如此將他們榮耀的主
[00:22:47.500 --> 00:22:51.500]  換為吃草之牛的像
[00:22:51.500 --> 00:22:55.500]  他們把榮耀的上帝
[00:22:55.500 --> 00:22:57.500]  變成一個牛的像
[00:22:57.500 --> 00:22:59.500]  來敬拜這個牛犢
[00:22:59.500 --> 00:23:02.500]  你看看以色列人是多悖逆
[00:23:02.500 --> 00:23:05.500]  所以接下來進入了迦南帝
[00:23:05.500 --> 00:23:09.500]  他們又拜當地的偶像巴利
[00:23:09.500 --> 00:23:13.500]  所以神一次一次的挽回他們
[00:23:13.500 --> 00:23:15.500]  看顧他們
[00:23:15.500 --> 00:23:21.500]  人家說詩篇106篇是以色列的懺悔錄
[00:23:21.500 --> 00:23:24.500]  他們的悖逆懺悔
[00:23:24.500 --> 00:23:26.500]  弟兄姊妹
[00:23:26.500 --> 00:23:29.500]  我們看以色列人的歷史
[00:23:29.500 --> 00:23:33.500]  其實很長的部分都是以色列人的歷史
[00:23:33.500 --> 00:23:36.500]  那就好像一面鏡子
[00:23:36.500 --> 00:23:38.500]  以色列人的歷史
[00:23:38.500 --> 00:23:40.500]  好像一個鏡子照耀我們
[00:23:40.500 --> 00:23:42.500]  我們也是一樣
[00:23:42.500 --> 00:23:44.500]  就好像以色列人一樣
[00:23:44.500 --> 00:23:46.500]  神怎麼恩待我們
[00:23:46.500 --> 00:23:48.500]  你們在做的
[00:23:48.500 --> 00:23:50.500]  來美國的時候
[00:23:50.500 --> 00:23:54.500]  有沒有裝什麼貨櫃箱
[00:23:54.500 --> 00:23:56.500]  運什麼貨櫃箱
[00:23:56.500 --> 00:23:58.500]  或者是把你在中國的車子
[00:23:58.500 --> 00:24:00.500]  房子運過來的
[00:24:00.500 --> 00:24:02.500]  有沒有
[00:24:02.500 --> 00:24:04.500]  大部分都是兩個提箱
[00:24:04.500 --> 00:24:06.500]  兩個皮包
[00:24:06.500 --> 00:24:08.500]  最大的皮包可以帶來
[00:24:08.500 --> 00:24:10.500]  最近我們教會有一兩個
[00:24:10.500 --> 00:24:12.500]  他從台灣移民過來
[00:24:12.500 --> 00:24:14.500]  他是貨櫃箱
[00:24:14.500 --> 00:24:16.500]  把他台灣的家具什麼都帶過來了
[00:24:16.500 --> 00:24:18.500]  這是很少見的
[00:24:18.500 --> 00:24:20.500]  你看我們剛來的時候
[00:24:20.500 --> 00:24:22.500]  神怎麼恩待我們
[00:24:22.500 --> 00:24:24.500]  看顧我們
[00:24:24.500 --> 00:24:26.500]  保守我們
[00:24:26.500 --> 00:24:28.500]  完成學業 找工作 結婚
[00:24:28.500 --> 00:24:30.500]  有生小孩
[00:24:30.500 --> 00:24:32.500]  神的恩典豐豐富富的在我們身上
[00:24:32.500 --> 00:24:36.500]  但是假如說我們要問自己的話
[00:24:36.500 --> 00:24:40.500]  我們有多少的時間是獻上我們的感謝
[00:24:40.500 --> 00:24:44.500]  常常我們可能覺得這個又不夠又不夠
[00:24:44.500 --> 00:24:48.500]  所以我們不要忘記神的恩典
[00:24:48.500 --> 00:24:52.500]  常常獻上我們的感恩
[00:24:52.500 --> 00:24:54.500]  獻上我們的讚美
[00:24:54.500 --> 00:24:56.500]  但是有一些人
[00:24:56.500 --> 00:24:58.500]  在我們的生命當中
[00:24:58.500 --> 00:25:00.500]  在今年好了
[00:25:00.500 --> 00:25:02.500]  也是有一些難處
[00:25:02.500 --> 00:25:04.500]  對不對
[00:25:04.500 --> 00:25:06.500]  我就跟我們教會的弟兄姊妹講
[00:25:06.500 --> 00:25:08.500]  我們教會也有一個禱告信
[00:25:08.500 --> 00:25:10.500]  所以每個星期我們有禱告信
[00:25:10.500 --> 00:25:12.500]  你們這裡也有感恩的
[00:25:12.500 --> 00:25:14.500]  帶禱的
[00:25:14.500 --> 00:25:16.500]  我常常跟我們教會的弟兄姊妹
[00:25:16.500 --> 00:25:18.500]  說禱告信
[00:25:18.500 --> 00:25:20.500]  是那些
[00:25:20.500 --> 00:25:22.500]  可以寫上去的
[00:25:22.500 --> 00:25:24.500]  很多是不能寫上去的
[00:25:24.500 --> 00:25:26.500]  不能公開的
[00:25:26.500 --> 00:25:28.500]  比如說
[00:25:28.500 --> 00:25:30.500]  某某姊妹
[00:25:30.500 --> 00:25:32.500]  她的先生
[00:25:32.500 --> 00:25:34.500]  她的先生已經遞上了
[00:25:34.500 --> 00:25:38.500]  離婚的申請
[00:25:38.500 --> 00:25:40.500]  你能寫上去嗎
[00:25:40.500 --> 00:25:44.500]  他們兩位正在打離婚官司
[00:25:44.500 --> 00:25:46.500]  這都不能寫的
[00:25:46.500 --> 00:25:48.500]  這是私下
[00:25:48.500 --> 00:25:50.500]  有一些人
[00:25:50.500 --> 00:25:52.500]  工作上有很多難處
[00:25:52.500 --> 00:25:54.500]  或者是心靈
[00:25:54.500 --> 00:25:56.500]  好像有一些壓抑的
[00:25:56.500 --> 00:25:58.500]  小孩子
[00:25:58.500 --> 00:26:00.500]  信仰上有問題的
[00:26:00.500 --> 00:26:02.500]  很多事情只能私下
[00:26:02.500 --> 00:26:04.500]  請幾位弟兄姊妹
[00:26:04.500 --> 00:26:06.500]  帶禱
[00:26:06.500 --> 00:26:08.500]  所以
[00:26:08.500 --> 00:26:10.500]  會有困難
[00:26:10.500 --> 00:26:12.500]  我們的生命當中
[00:26:12.500 --> 00:26:14.500]  在人生的旅途當中
[00:26:14.500 --> 00:26:16.500]  會有難處的
[00:26:16.500 --> 00:26:18.500]  但是聖經告訴我們
[00:26:18.500 --> 00:26:20.500]  應當義無掛慮
[00:26:20.500 --> 00:26:22.500]  有掛慮的時候
[00:26:22.500 --> 00:26:24.500]  要怎麼處理呢
[00:26:24.500 --> 00:26:26.500]  怎麼才能夠義無掛慮呢
[00:26:26.500 --> 00:26:28.500]  我們一起來念一下這一段經文
[00:26:28.500 --> 00:26:30.500]  應當義無掛慮
[00:26:30.500 --> 00:26:32.500]  只要凡事藉著禱告
[00:26:32.500 --> 00:26:34.500]  祈求感謝
[00:26:34.500 --> 00:26:36.500]  將你們所要的
[00:26:36.500 --> 00:26:38.500]  告訴神
[00:26:38.500 --> 00:26:40.500]  所以有掛慮的時候
[00:26:40.500 --> 00:26:42.500]  來到神的面前
[00:26:42.500 --> 00:26:44.500]  把你的難處
[00:26:44.500 --> 00:26:46.500]  跟神祈求
[00:26:46.500 --> 00:26:48.500]  跟神請吐
[00:26:48.500 --> 00:26:50.500]  然後呢
[00:26:50.500 --> 00:26:52.500]  獻上我們的感恩獎
[00:26:56.500 --> 00:26:58.500]  我舉一個例子
[00:26:58.500 --> 00:27:00.500]  上個星期天
[00:27:00.500 --> 00:27:02.500]  我們教會
[00:27:02.500 --> 00:27:04.500]  大家吃完感恩聚餐的時候
[00:27:04.500 --> 00:27:06.500]  非常的開心
[00:27:06.500 --> 00:27:08.500]  牧師就在
[00:27:08.500 --> 00:27:10.500]  大家要回去的時候
[00:27:10.500 --> 00:27:12.500]  跟人家談談
[00:27:12.500 --> 00:27:14.500]  有一個UC Davis的老師就說
[00:27:14.500 --> 00:27:16.500]  牧師你有看到這個
[00:27:16.500 --> 00:27:18.500]  這個信息嗎
[00:27:18.500 --> 00:27:20.500]  他就給我看一下
[00:27:20.500 --> 00:27:22.500]  他說UC Davis
[00:27:22.500 --> 00:27:24.500]  成立
[00:27:24.500 --> 00:27:26.500]  這個
[00:27:26.500 --> 00:27:28.500]  訪問學者
[00:27:28.500 --> 00:27:30.500]  黨支部
[00:27:30.500 --> 00:27:32.500]  哇
[00:27:32.500 --> 00:27:34.500]  這個黨支部是要針對
[00:27:34.500 --> 00:27:36.500]  UC Davis的訪問學者
[00:27:36.500 --> 00:27:38.500]  那我心裡想
[00:27:38.500 --> 00:27:40.500]  這個黨支部一成立的話
[00:27:40.500 --> 00:27:42.500]  來我們教會有很多訪問學者
[00:27:42.500 --> 00:27:44.500]  對不對
[00:27:44.500 --> 00:27:46.500]  那這些訪問學者
[00:27:46.500 --> 00:27:48.500]  不敢來了
[00:27:48.500 --> 00:27:50.500]  他說這個黨支部的
[00:27:50.500 --> 00:27:52.500]  這個
[00:27:52.500 --> 00:27:54.500]  紀委
[00:27:54.500 --> 00:27:56.500]  紀委還有幾個委員
[00:27:56.500 --> 00:27:58.500]  兩個人都來我們團契
[00:27:58.500 --> 00:28:00.500]  也來我們教會
[00:28:00.500 --> 00:28:02.500]  哎呀
[00:28:02.500 --> 00:28:04.500]  然後有一個人還沒來
[00:28:04.500 --> 00:28:06.500]  以前就跟我聯繫了
[00:28:06.500 --> 00:28:08.500]  我還幫他找房子了
[00:28:08.500 --> 00:28:10.500]  還幫他買車
[00:28:10.500 --> 00:28:12.500]  我心裡就
[00:28:12.500 --> 00:28:14.500]  有點警覺
[00:28:14.500 --> 00:28:16.500]  但是
[00:28:16.500 --> 00:28:18.500]  我覺得
[00:28:18.500 --> 00:28:20.500]  因為這個是
[00:28:20.500 --> 00:28:22.500]  主持有事情發生了
[00:28:22.500 --> 00:28:24.500]  不要馬上就react
[00:28:24.500 --> 00:28:26.500]  我們要response
[00:28:26.500 --> 00:28:28.500]  不要react
[00:28:28.500 --> 00:28:30.500]  所以牧師就安定下來
[00:28:30.500 --> 00:28:32.500]  心裡就安定下來
[00:28:32.500 --> 00:28:34.500]  寫幾個email給教會的主要同工
[00:28:34.500 --> 00:28:36.500]  UC Davis成立
[00:28:36.500 --> 00:28:38.500]  這個黨支部
[00:28:38.500 --> 00:28:40.500]  請大家為這個事情禱告
[00:28:40.500 --> 00:28:42.500]  因為你知道在美國
[00:28:42.500 --> 00:28:44.500]  這個
[00:28:44.500 --> 00:28:46.500]  中國同學會是可以成立的
[00:28:46.500 --> 00:28:48.500]  但是在美國
[00:28:48.500 --> 00:28:50.500]  沒有一個大學
[00:28:50.500 --> 00:28:52.500]  敢成立黨支部
[00:28:52.500 --> 00:28:54.500]  因為這個是不可以的
[00:28:54.500 --> 00:28:56.500]  在美國司法是
[00:28:56.500 --> 00:28:58.500]  要登記
[00:28:58.500 --> 00:29:00.500]  要登記的
[00:29:00.500 --> 00:29:02.500]  所以而且
[00:29:02.500 --> 00:29:04.500]  中文的
[00:29:04.500 --> 00:29:06.500]  主要是要
[00:29:06.500 --> 00:29:08.500]  讓這些訪問學者
[00:29:08.500 --> 00:29:10.500]  不要受到西方的文化
[00:29:10.500 --> 00:29:12.500]  的腐蝕
[00:29:12.500 --> 00:29:14.500]  他們要兩個星期
[00:29:14.500 --> 00:29:16.500]  要聚會一次
[00:29:16.500 --> 00:29:18.500]  我心裡想
[00:29:18.500 --> 00:29:20.500]  就禱告
[00:29:20.500 --> 00:29:22.500]  請弟兄姊妹禱告
[00:29:22.500 --> 00:29:24.500]  沒想到兩天以後
[00:29:24.500 --> 00:29:26.500]  解散了
[00:29:26.500 --> 00:29:28.500]  你怎麼知道
[00:29:28.500 --> 00:29:30.500]  禱告一下
[00:29:30.500 --> 00:29:32.500]  就有一個人
[00:29:32.500 --> 00:29:34.500]  回一個email說這個解散了
[00:29:34.500 --> 00:29:38.500]  我就上網去查一下
[00:29:38.500 --> 00:29:40.500]  為什麼會解散
[00:29:40.500 --> 00:29:42.500]  原來是這樣
[00:29:42.500 --> 00:29:44.500]  他們在UC Davis成立黨支部以後
[00:29:44.500 --> 00:29:46.500]  他們沒有在美國公開
[00:29:46.500 --> 00:29:48.500]  所以這個黨支部的紀委
[00:29:48.500 --> 00:29:50.500]  就告訴他
[00:29:50.500 --> 00:29:52.500]  在大連的學校
[00:29:52.500 --> 00:29:54.500]  哇這個學校的
[00:29:54.500 --> 00:29:56.500]  黨支部的主席就非常開心
[00:29:56.500 --> 00:29:58.500]  你看我們的老師
[00:29:58.500 --> 00:30:00.500]  去到美國馬上成立黨支部
[00:30:00.500 --> 00:30:02.500]  然後要做一些
[00:30:02.500 --> 00:30:04.500]  什麼事情
[00:30:04.500 --> 00:30:06.500]  要大家學習習近平的
[00:30:06.500 --> 00:30:08.500]  策略
[00:30:08.500 --> 00:30:10.500]  或者怎麼樣
[00:30:10.500 --> 00:30:12.500]  他就發揮了寫了很多
[00:30:12.500 --> 00:30:14.500]  沒想到
[00:30:14.500 --> 00:30:16.500]  這個在他學校的
[00:30:16.500 --> 00:30:18.500]  信息就給美國之音
[00:30:18.500 --> 00:30:20.500]  知道了
[00:30:20.500 --> 00:30:22.500]  美國之音在華盛頓DC
[00:30:22.500 --> 00:30:24.500]  美國之音就
[00:30:24.500 --> 00:30:26.500]  問這個中國領館
[00:30:26.500 --> 00:30:28.500]  中國領館說不知道啊
[00:30:28.500 --> 00:30:30.500]  中國領館就從華盛頓
[00:30:30.500 --> 00:30:32.500]  打電話到San Francisco
[00:30:32.500 --> 00:30:34.500]  你們這個UC Davis的訪問局
[00:30:34.500 --> 00:30:36.500]  要成立黨支部怎麼一回事啊
[00:30:36.500 --> 00:30:38.500]  這個要報備給
[00:30:38.500 --> 00:30:40.500]  美國政府的
[00:30:40.500 --> 00:30:42.500]  這個領事館就打電話
[00:30:42.500 --> 00:30:44.500]  給這個同學
[00:30:44.500 --> 00:30:46.500]  同學說我們只是
[00:30:46.500 --> 00:30:48.500]  大家在一起啊也沒有什麼特別
[00:30:48.500 --> 00:30:50.500]  就像留學生大家
[00:30:50.500 --> 00:30:52.500]  聚在一起這樣
[00:30:52.500 --> 00:30:54.500]  領事館說你們這個是違法的不行的
[00:30:54.500 --> 00:30:56.500]  趕快
[00:30:56.500 --> 00:30:58.500]  解散
[00:30:58.500 --> 00:31:00.500]  所以領事館才告訴他們說
[00:31:00.500 --> 00:31:02.500]  這個事情是不行的
[00:31:02.500 --> 00:31:06.500]  那我也問一下
[00:31:06.500 --> 00:31:08.500]  我們教會的這個我們教會有老師
[00:31:08.500 --> 00:31:10.500]  在學校這些
[00:31:10.500 --> 00:31:12.500]  所以在這裡的時候有時候我們
[00:31:12.500 --> 00:31:14.500]  禱告的時候
[00:31:14.500 --> 00:31:16.500]  我們是一家人
[00:31:16.500 --> 00:31:18.500]  但是有時候我們要
[00:31:18.500 --> 00:31:20.500]  諮詢你知道
[00:31:20.500 --> 00:31:22.500]  牧師也要諮詢一下
[00:31:22.500 --> 00:31:24.500]  不要一下子就想到什麼就去做了
[00:31:24.500 --> 00:31:26.500]  把事情搞砸了就很麻煩
[00:31:26.500 --> 00:31:28.500]  所以我就問一下我們教會的長老
[00:31:28.500 --> 00:31:30.500]  這個長老師在學校
[00:31:30.500 --> 00:31:32.500]  以前是做院長的
[00:31:32.500 --> 00:31:34.500]  就是做院長的這樣
[00:31:34.500 --> 00:31:36.500]  做定的這樣
[00:31:36.500 --> 00:31:38.500]  然後他也退休了
[00:31:38.500 --> 00:31:40.500]  我就問他一下
[00:31:40.500 --> 00:31:42.500]  我們教會有一些跟中國的教授
[00:31:42.500 --> 00:31:44.500]  聯繫都很偏
[00:31:44.500 --> 00:31:46.500]  他們就說既然解散了
[00:31:46.500 --> 00:31:48.500]  我們就
[00:31:48.500 --> 00:31:50.500]  大概這幾個人是為了盼望
[00:31:50.500 --> 00:31:52.500]  能夠在這裡成立以後回國以後
[00:31:52.500 --> 00:31:54.500]  能夠有這個升級
[00:31:54.500 --> 00:31:56.500]  會好一點這樣
[00:31:56.500 --> 00:31:58.500]  那講完以後
[00:31:58.500 --> 00:32:00.500]  心裡就有這個平安
[00:32:00.500 --> 00:32:02.500]  所以弟兄姊妹你們有什麼困難
[00:32:02.500 --> 00:32:04.500]  有什麼難處的話
[00:32:04.500 --> 00:32:06.500]  就去叫他們
[00:32:06.500 --> 00:32:08.500]  所以你們要
[00:32:08.500 --> 00:32:10.500]  我們教會有各樣的專才
[00:32:10.500 --> 00:32:12.500]  所以你們要去諮詢他們
[00:32:12.500 --> 00:32:14.500]  然後跟陳長老
[00:32:14.500 --> 00:32:16.500]  談一下 禱告一下
[00:32:16.500 --> 00:32:18.500]  長老就知道怎麼做
[00:32:18.500 --> 00:32:20.500]  所以我跟我們教會的弟兄姊妹談完以後
[00:32:20.500 --> 00:32:22.500]  我就知道心裡就平靜下來
[00:32:22.500 --> 00:32:24.500]  就知道怎麼做了這樣
[00:32:24.500 --> 00:32:26.500]  但是我覺得心裡有一個感
[00:32:26.500 --> 00:32:28.500]  所以聖靈會帶領你這樣
[00:32:28.500 --> 00:32:30.500]  然後聖靈就
[00:32:30.500 --> 00:32:32.500]  感動我就
[00:32:32.500 --> 00:32:34.500]  因為那個人
[00:32:34.500 --> 00:32:36.500]  黨委是我幫他找房子的
[00:32:36.500 --> 00:32:38.500]  我也去幫他買車的
[00:32:38.500 --> 00:32:40.500]  我就打電話
[00:32:40.500 --> 00:32:42.500]  給他的導師在中國
[00:32:42.500 --> 00:32:44.500]  他以前是我的朋友在我們教會
[00:32:44.500 --> 00:32:46.500]  我跟他導師說
[00:32:46.500 --> 00:32:48.500]  你怎麼你的學生
[00:32:48.500 --> 00:32:50.500]  介紹的學生來這裡成立黨支部
[00:32:50.500 --> 00:32:52.500]  這是非法的
[00:32:52.500 --> 00:32:54.500]  然後他就打電話給他的學生
[00:32:54.500 --> 00:32:56.500]  你要小心啊
[00:32:56.500 --> 00:32:58.500]  FBI把你驅逐出境了
[00:32:58.500 --> 00:33:00.500]  所以這樣一來
[00:33:00.500 --> 00:33:02.500]  我就知道他搞砸了
[00:33:02.500 --> 00:33:04.500]  所以我就去探訪他
[00:33:04.500 --> 00:33:06.500]  就知道原來這樣
[00:33:06.500 --> 00:33:08.500]  我說那個黨支部紀委
[00:33:08.500 --> 00:33:10.500]  是哪一位啊
[00:33:10.500 --> 00:33:12.500]  他說他就是跟我們一起去買車的
[00:33:12.500 --> 00:33:14.500]  你就認識他
[00:33:14.500 --> 00:33:16.500]  他跟我住在一起
[00:33:16.500 --> 00:33:18.500]  其實我就認識他們兩位
[00:33:18.500 --> 00:33:20.500]  所以
[00:33:20.500 --> 00:33:22.500]  跟他們談
[00:33:22.500 --> 00:33:24.500]  然後為他們禱告
[00:33:24.500 --> 00:33:26.500]  他們就很怕他們父母親要來
[00:33:26.500 --> 00:33:28.500]  萬一這個簽證簽不成
[00:33:28.500 --> 00:33:30.500]  怎麼樣
[00:33:30.500 --> 00:33:32.500]  在這裡是不會有麻煩
[00:33:32.500 --> 00:33:34.500]  我就為他們
[00:33:34.500 --> 00:33:36.500]  太太也要生小孩了
[00:33:36.500 --> 00:33:38.500]  我就為他們禱告
[00:33:38.500 --> 00:33:40.500]  我想牧師禱告他們都還沒姓嘛
[00:33:40.500 --> 00:33:42.500]  我就為他們小孩
[00:33:42.500 --> 00:33:44.500]  為他們簽證禱告
[00:33:44.500 --> 00:33:46.500]  然後這些事情一切都能夠平靜下來
[00:33:46.500 --> 00:33:48.500]  禱告完以後
[00:33:48.500 --> 00:33:50.500]  我想我說阿們
[00:33:50.500 --> 00:33:52.500]  他們兩個都阿們
[00:33:52.500 --> 00:33:54.500]  我說他們都還沒姓主
[00:33:54.500 --> 00:33:56.500]  就跟我一起禱告
[00:33:56.500 --> 00:33:58.500]  哎呀這件事情
[00:33:58.500 --> 00:34:00.500]  短短的一個星期
[00:34:00.500 --> 00:34:02.500]  那種
[00:34:02.500 --> 00:34:04.500]  從天而來的平安
[00:34:04.500 --> 00:34:06.500]  真是
[00:34:06.500 --> 00:34:08.500]  就像聖經所說的
[00:34:08.500 --> 00:34:10.500]  神所賜人
[00:34:10.500 --> 00:34:12.500]  意外的平安
[00:34:12.500 --> 00:34:14.500]  必在基督裡保守你們的心懷意念
[00:34:14.500 --> 00:34:16.500]  中文是翻成
[00:34:16.500 --> 00:34:18.500]  意外
[00:34:18.500 --> 00:34:20.500]  好像很意外
[00:34:20.500 --> 00:34:22.500]  我們一起來念一下英文
[00:34:22.500 --> 00:34:24.500]  不用念瓜佛
[00:34:24.500 --> 00:34:26.500]  一起來念
[00:34:26.500 --> 00:34:38.500]  他說
[00:34:38.500 --> 00:34:40.500]  當你禱告有憂慮的時候
[00:34:40.500 --> 00:34:42.500]  禱告
[00:34:42.500 --> 00:34:44.500]  祈求感恩
[00:34:44.500 --> 00:34:46.500]  神的平安就transcend
[00:34:46.500 --> 00:34:48.500]  transcend是什麼意思
[00:34:48.500 --> 00:34:50.500]  就超越
[00:34:50.500 --> 00:34:52.500]  go beyond
[00:34:52.500 --> 00:34:54.500]  to raise above
[00:34:54.500 --> 00:34:56.500]  好像從我們的心裡面就起來
[00:34:56.500 --> 00:34:58.500]  好像那種平安就從心裡面
[00:34:58.500 --> 00:35:00.500]  就上來了這樣
[00:35:00.500 --> 00:35:02.500]  be superior
[00:35:02.500 --> 00:35:04.500]  就是說超越你能夠
[00:35:04.500 --> 00:35:06.500]  了解的
[00:35:06.500 --> 00:35:08.500]  什麼叫understand
[00:35:08.500 --> 00:35:10.500]  就是你的理性
[00:35:10.500 --> 00:35:12.500]  你的頭腦
[00:35:12.500 --> 00:35:14.500]  沒有辦法想像的那種
[00:35:14.500 --> 00:35:16.500]  平安
[00:35:16.500 --> 00:35:18.500]  從天而來
[00:35:18.500 --> 00:35:20.500]  從心然後身體
[00:35:20.500 --> 00:35:22.500]  然後會保守我們的心
[00:35:22.500 --> 00:35:24.500]  保守我們的思想
[00:35:24.500 --> 00:35:26.500]  意念在基督耶穌裡面
[00:35:26.500 --> 00:35:28.500]  所以
[00:35:28.500 --> 00:35:30.500]  有憂慮沒有關係
[00:35:30.500 --> 00:35:32.500]  交託
[00:35:32.500 --> 00:35:34.500]  有困難感謝神
[00:35:34.500 --> 00:35:36.500]  然後交託
[00:35:36.500 --> 00:35:38.500]  或者是尋求弟兄姊妹的
[00:35:38.500 --> 00:35:40.500]  看法
[00:35:40.500 --> 00:35:42.500]  真言說謀事眾多
[00:35:42.500 --> 00:35:44.500]  這個事就成
[00:35:44.500 --> 00:35:46.500]  要有謀事
[00:35:46.500 --> 00:35:48.500]  在你的生命當中要有幾個
[00:35:48.500 --> 00:35:50.500]  信任的人
[00:35:50.500 --> 00:35:52.500]  給你一些counsel
[00:35:52.500 --> 00:35:54.500]  wise counsel
[00:35:54.500 --> 00:35:56.500]  所以在各方面
[00:35:56.500 --> 00:35:58.500]  所以神就幫助
[00:35:58.500 --> 00:36:00.500]  因為我們在一個家庭裡面
[00:36:00.500 --> 00:36:02.500]  我們彼此分擔
[00:36:02.500 --> 00:36:04.500]  人家說
[00:36:04.500 --> 00:36:06.500]  你有喜樂你去分享的時候
[00:36:06.500 --> 00:36:08.500]  哎呀
[00:36:08.500 --> 00:36:10.500]  這個就double了
[00:36:10.500 --> 00:36:12.500]  比如說這個范弟兄
[00:36:12.500 --> 00:36:14.500]  他有什麼喜樂跟其他的分享
[00:36:14.500 --> 00:36:16.500]  哎呀這個喜樂就一直
[00:36:16.500 --> 00:36:18.500]  又增加了
[00:36:18.500 --> 00:36:20.500]  你有憂愁
[00:36:20.500 --> 00:36:22.500]  跟人家分享的時候
[00:36:22.500 --> 00:36:24.500]  你的憂愁就減半了
[00:36:24.500 --> 00:36:26.500]  特別你們
[00:36:26.500 --> 00:36:28.500]  這個弟兄
[00:36:28.500 --> 00:36:30.500]  太太跟你
[00:36:30.500 --> 00:36:32.500]  分享的時候
[00:36:32.500 --> 00:36:34.500]  你不要用理性說
[00:36:34.500 --> 00:36:36.500]  一有什麼事你就這樣做就好
[00:36:36.500 --> 00:36:38.500]  你就要聽
[00:36:38.500 --> 00:36:40.500]  請聽
[00:36:40.500 --> 00:36:42.500]  哎呀太太你真是辛苦啊
[00:36:42.500 --> 00:36:44.500]  難過啊
[00:36:44.500 --> 00:36:46.500]  你心裡就開心了
[00:36:46.500 --> 00:36:48.500]  因為你在傾聽
[00:36:48.500 --> 00:36:50.500]  你不要在那裡分析
[00:36:50.500 --> 00:36:52.500]  要告訴太太怎麼做
[00:36:52.500 --> 00:36:54.500]  他一講的話他就知道怎麼做了
[00:36:54.500 --> 00:36:56.500]  不用你再講了
[00:36:56.500 --> 00:36:58.500]  所以在我們神的家庭裡面
[00:36:58.500 --> 00:37:00.500]  我們真是要
[00:37:00.500 --> 00:37:02.500]  學習分享
[00:37:02.500 --> 00:37:04.500]  你不要說我要離婚
[00:37:04.500 --> 00:37:06.500]  把整個事情都講了
[00:37:06.500 --> 00:37:08.500]  有幾個人可以建議你
[00:37:08.500 --> 00:37:10.500]  所以
[00:37:10.500 --> 00:37:12.500]  在這個時候
[00:37:12.500 --> 00:37:14.500]  你知道這個保羅
[00:37:14.500 --> 00:37:16.500]  他寫信給菲律賓教會
[00:37:16.500 --> 00:37:18.500]  他是在羅馬的
[00:37:18.500 --> 00:37:20.500]  這個監獄裡面
[00:37:20.500 --> 00:37:22.500]  羅馬把他關起來
[00:37:22.500 --> 00:37:24.500]  所以在這個
[00:37:24.500 --> 00:37:26.500]  苦難的當中
[00:37:26.500 --> 00:37:28.500]  還能夠學習感恩
[00:37:28.500 --> 00:37:30.500]  這是非常不容易的
[00:37:30.500 --> 00:37:32.500]  上個禮拜
[00:37:32.500 --> 00:37:34.500]  我知道這個UC Davis
[00:37:34.500 --> 00:37:36.500]  這個黨支部
[00:37:36.500 --> 00:37:38.500]  成立了
[00:37:38.500 --> 00:37:40.500]  我就去拜訪那兩位
[00:37:40.500 --> 00:37:42.500]  一個支部主席
[00:37:42.500 --> 00:37:44.500]  還有他
[00:37:44.500 --> 00:37:46.500]  我說你們好勇敢啊
[00:37:46.500 --> 00:37:48.500]  在美國50年來
[00:37:48.500 --> 00:37:50.500]  沒有一個人敢正式的成立
[00:37:50.500 --> 00:37:52.500]  這個黨支部
[00:37:52.500 --> 00:37:54.500]  在底下的是有
[00:37:54.500 --> 00:37:56.500]  底下的都有被報告了
[00:37:56.500 --> 00:37:58.500]  但是你們這樣
[00:37:58.500 --> 00:38:00.500]  他們真是
[00:38:00.500 --> 00:38:02.500]  所以他們也知道
[00:38:02.500 --> 00:38:04.500]  他們也能夠
[00:38:04.500 --> 00:38:06.500]  我心裡有一個感動
[00:38:06.500 --> 00:38:08.500]  他們需不需要
[00:38:08.500 --> 00:38:10.500]  他們需要神的照顧
[00:38:10.500 --> 00:38:12.500]  也需要嘛對不對
