
[00:00:00.000 --> 00:00:07.700]  我們與夫所書已經快進入尾聲了
[00:18:03.900 --> 00:18:06.500]  怎麼樣
[00:18:06.500 --> 00:18:07.600]  偏偏你呢
[00:18:07.600 --> 00:18:12.300]  從小家裡面都是去撿人家外面那個菜市場
[00:18:12.300 --> 00:18:14.900]  賣了剩下的那些不要的菜
[00:18:14.900 --> 00:18:17.700]  去拿來做生活的
[00:18:17.700 --> 00:18:18.700]  好了
[00:18:18.700 --> 00:18:21.500]  這兩個人結婚之後精不精彩
[00:18:21.500 --> 00:18:22.700]  精不精彩
[00:18:22.700 --> 00:18:25.700]  精彩可期
[00:18:25.700 --> 00:18:26.400]  奇怪
[00:18:26.400 --> 00:18:28.800]  你怎麼用錢這麼節省
[00:18:28.800 --> 00:18:31.700]  這叫鐵公雞
[00:18:31.700 --> 00:18:32.700]  你罵他鐵公雞
[00:18:32.700 --> 00:18:34.300]  他罵你什麼
[00:18:34.300 --> 00:18:36.700]  暴發戶
[00:18:36.700 --> 00:18:39.100]  揮霍無當
[00:18:39.100 --> 00:18:41.100]  對不對
[00:18:41.100 --> 00:18:43.900]  其實問題出在哪裡
[00:18:43.900 --> 00:18:47.700]  因為他從小的思想觀念被塑造成了
[00:18:47.700 --> 00:18:49.000]  你懂我意思嗎
[00:18:49.000 --> 00:18:51.500]  所以我們的思想在影響我們的行為
[00:18:51.500 --> 00:18:56.800]  我們的思想甚至決定我們的人生
[00:18:56.800 --> 00:18:57.800]  這個人生經很熟
[00:18:57.800 --> 00:18:58.800]  我們應該背一下
[00:18:58.800 --> 00:18:59.600]  我們來一起來讀好不好
[00:18:59.600 --> 00:19:00.200]  請
[00:19:00.200 --> 00:19:04.200]  你要保守你心勝過保守一切
[00:19:04.200 --> 00:19:09.300]  因為一生的果效是由心發出的
[00:19:09.300 --> 00:19:13.400]  一生的結果是從我們的思想所帶來的
[00:19:13.400 --> 00:19:17.300]  所以在這個真言書裡面提醒我們要保守
[00:19:17.300 --> 00:19:21.400]  而且原文的意思其實是要切切的保守
[00:19:21.400 --> 00:19:24.100]  要保護他
[00:19:24.100 --> 00:19:27.000]  不要讓你的思想隨隨便便讓人家進入
[00:19:27.000 --> 00:19:31.300]  懂這意思嗎
[00:19:31.300 --> 00:19:36.500]  所以保羅在講到這個頭盔
[00:19:36.500 --> 00:19:39.200]  必須要戴上救恩的頭盔的時候
[00:19:39.200 --> 00:19:41.300]  他在講什麼
[00:19:41.300 --> 00:19:42.700]  他在講到說
[00:19:42.700 --> 00:19:44.800]  我們用羅馬書這段聖經
[00:19:44.800 --> 00:19:50.000]  羅馬書第八章十八到二十五節
[00:19:50.000 --> 00:19:53.300]  你有聖經的話麻煩你打開來好不好
[00:19:53.300 --> 00:19:54.500]  這段聖經比較長
[00:19:54.500 --> 00:19:56.800]  所以我們要把它
[00:19:56.800 --> 00:20:00.200]  我們可以看一下
[00:20:00.200 --> 00:20:06.500]  保羅在這段聖經裡面講到什麼呢
[00:20:06.500 --> 00:20:09.700]  你們後面看得到這個字嗎
[00:20:09.700 --> 00:20:11.700]  看不見
[00:20:11.700 --> 00:20:12.500]  OK
[00:20:12.500 --> 00:20:14.300]  看不見我們就不看它
[00:20:14.300 --> 00:20:16.100]  我們就看聖經好了
[00:20:16.100 --> 00:20:24.300]  羅馬書第八章十八節
[00:20:24.300 --> 00:20:27.200]  十八節到二十五節
[00:20:27.200 --> 00:20:28.700]  我們很快的念一下好不好
[00:20:28.700 --> 00:20:30.000]  弟兄姊妹輪流來
[00:20:30.000 --> 00:20:31.300]  弟兄先來十八節
[00:20:31.300 --> 00:20:32.500]  預備請
[00:20:32.500 --> 00:20:34.100]  我想現在的苦楚
[00:20:34.100 --> 00:20:36.600]  若比起將來要顯於我們的榮耀
[00:20:36.600 --> 00:20:38.500]  就不足介意了
[00:20:47.100 --> 00:20:50.100]  但受造之物仍然指望脫離敗壞的瑕疵
[00:20:50.100 --> 00:20:52.700]  得享神兒女自由的榮耀
[00:20:52.700 --> 00:21:01.500]  不但如此
[00:21:01.500 --> 00:21:04.500]  就是我們這有聖靈出結果之的
[00:21:04.500 --> 00:21:06.500]  也是自己心裡嘆息
[00:21:06.500 --> 00:21:08.900]  等候得著兒子的名分
[00:21:08.900 --> 00:21:11.300]  乃是我們的身體得受
[00:21:11.300 --> 00:21:16.300]  心裡嘆息等候得著兒子的名分
[00:21:16.300 --> 00:21:18.300]  乃是我們的身體得贖
[00:21:18.300 --> 00:21:30.900]  但我們若盼望那所不見的
[00:21:30.900 --> 00:21:33.100]  就必忍耐等候
[00:21:33.100 --> 00:21:36.300]  然後我們再來看這個二十八節
[00:21:36.300 --> 00:21:38.300]  二十八節到三十四節好不好
[00:21:38.300 --> 00:21:39.900]  我們一起來念這段聖經
[00:21:39.900 --> 00:21:42.500]  小德萬事都互相效力
[00:21:42.500 --> 00:21:44.500]  叫愛神的人得益處
[00:21:44.500 --> 00:21:46.800]  就是按他旨意被召的人
[00:21:46.800 --> 00:21:49.100]  因為他預先所知道的人
[00:21:49.100 --> 00:21:52.600]  就預先定下效法他兒子的模樣
[00:21:52.600 --> 00:21:55.700]  使他兒子在許多弟兄中做長子
[00:21:55.700 --> 00:21:58.700]  預先所定下的人又召他們來
[00:21:58.700 --> 00:22:01.100]  所召來的人又稱他們為義
[00:22:01.100 --> 00:22:04.600]  所稱為義的人又叫他們得而榮耀
[00:22:04.600 --> 00:22:05.800]  這段聖經裡面
[00:22:05.800 --> 00:22:07.800]  你可以看見十八節到二十五節
[00:22:07.800 --> 00:22:10.000]  保羅講到很多次講到什麼
[00:22:10.000 --> 00:22:12.300]  現在的苦楚
[00:22:12.300 --> 00:22:14.300]  敗壞的瑕疵
[00:22:14.300 --> 00:22:16.600]  嘆息勞苦
[00:22:16.600 --> 00:22:18.200]  他在說明受造之物
[00:22:18.200 --> 00:22:19.700]  不單單是我們在嘆息
[00:22:19.700 --> 00:22:22.000]  大地也在嘆息啊
[00:22:22.000 --> 00:22:24.600]  北極熊也在嘆息啊
[00:22:24.600 --> 00:22:27.300]  冰山越來越多的軟化掉了
[00:22:27.300 --> 00:22:32.000]  我以後到哪去住啊
[00:22:32.000 --> 00:22:33.800]  你們知道嗎
[00:22:33.800 --> 00:22:35.500]  我沒去過
[00:22:35.500 --> 00:22:40.500]  現在聽說到阿拉斯加你先去看冰山
[00:22:40.500 --> 00:22:45.200]  你看到很多的冰都化掉了
[00:22:45.200 --> 00:22:49.400]  這帶來的一個結果會是一個世代的浩劫
[00:22:49.400 --> 00:22:51.100]  是不是
[00:22:51.100 --> 00:22:54.000]  大地都在那邊呻吟啊
[00:22:54.000 --> 00:22:56.500]  加州過去十年不下雨的時候
[00:22:56.500 --> 00:22:59.000]  大地也在呻吟啊
[00:22:59.000 --> 00:23:00.200]  連那個樹也在呻吟
[00:23:00.200 --> 00:23:01.800]  哎呀好熱啊
[00:23:01.800 --> 00:23:05.200]  我們家的芭樂都被曬黑了
[00:23:05.200 --> 00:23:08.400]  有一種檸檬拿芭樂小小的
[00:23:08.400 --> 00:23:12.600]  本來是要長成某個大角
[00:23:12.600 --> 00:23:13.700]  其實也不會很大
[00:23:13.700 --> 00:23:15.800]  就這麼大就可以吃了
[00:23:15.800 --> 00:23:17.300]  它還沒有被長成之前
[00:23:17.300 --> 00:23:22.300]  太陽就把它表面就曬黑了
[00:23:22.300 --> 00:23:27.000]  所以很多就變成是硬硬的不好吃
[00:23:27.000 --> 00:23:28.300]  六十倍
[00:23:28.300 --> 00:23:31.100]  這就是今天這個世界的光景是不是
[00:23:31.100 --> 00:23:34.100]  我們在那邊嘆息勞苦有沒有
[00:23:34.100 --> 00:23:36.800]  有工作的人嘆息勞苦
[00:23:36.800 --> 00:23:38.800]  不僅僅是在波音公司工作
[00:23:38.800 --> 00:23:43.700]  在別的公司也一樣是嗎
[00:23:43.700 --> 00:23:45.500]  你說不會
[00:23:45.500 --> 00:23:50.900]  在Amazon這麼好的公司
[00:23:50.900 --> 00:23:52.500]  現在都一樣了
[00:23:52.500 --> 00:23:54.100]  Google
[00:23:54.100 --> 00:23:55.000]  還有呢
[00:23:55.000 --> 00:23:56.700]  Apple
[00:23:56.700 --> 00:23:59.300]  現在美國在查他們的帳
[00:23:59.300 --> 00:24:06.400]  在查他們是不是有什麼特別的利益之類的東西
[00:24:06.400 --> 00:24:07.400]  所以你可以看見
[00:24:07.400 --> 00:24:09.400]  沒有一個公司
[00:24:09.400 --> 00:24:16.500]  沒有一個行業是所謂的穩賺不賠的
[00:24:16.500 --> 00:24:23.000]  沒有一個行業是說是永遠只有一個行業了
[00:24:23.000 --> 00:24:27.000]  牧師啊
[00:24:27.000 --> 00:24:30.000]  六十倍我們都在那邊
[00:24:30.000 --> 00:24:31.300]  擔心這個擔心那個
[00:24:31.300 --> 00:24:32.400]  嘆息這個嘆息那個
[00:24:32.400 --> 00:24:33.900]  人生有很多的苦楚
[00:24:33.900 --> 00:24:35.900]  所以保羅在羅馬書這邊說
[00:24:35.900 --> 00:24:38.100]  萬事互相效力
[00:24:38.100 --> 00:24:40.800]  教愛神的人得益處
[00:24:40.800 --> 00:24:42.300]  我們都會被這些人生氣
[00:24:42.300 --> 00:24:46.100]  得什麼益處
[00:24:46.100 --> 00:24:51.400]  效法他兒子的模樣
[00:24:51.400 --> 00:24:53.000]  效法他兒子的模樣
[00:24:53.000 --> 00:24:57.700]  原文的意思就是磨成他兒子的樣式
[00:24:57.700 --> 00:24:58.900]  意思就是說
[00:24:58.900 --> 00:25:02.400]  像耶穌基督
[00:25:02.400 --> 00:25:04.800]  萬事都要效力
[00:25:04.800 --> 00:25:05.900]  都在來幫助我們
[00:25:05.900 --> 00:25:07.600]  而且萬事你會發現
[00:25:07.600 --> 00:25:11.400]  人生十之八九都是歷盡
[00:25:11.400 --> 00:25:12.200]  人生
[00:25:12.200 --> 00:25:15.500]  佛家說人生如
[00:25:15.500 --> 00:25:16.700]  如什麼
[00:25:16.700 --> 00:25:18.400]  苦海
[00:25:18.400 --> 00:25:23.800]  人生當中苦多還樂多呢
[00:25:23.800 --> 00:25:26.000]  也許你的人生是苦多
[00:25:26.000 --> 00:25:27.700]  也許你的人生是樂多
[00:25:27.700 --> 00:25:28.800]  但是一般來說
[00:25:28.800 --> 00:25:33.600]  人生是苦多還樂多啊
[00:25:33.600 --> 00:25:36.400]  過熱
[00:25:36.400 --> 00:25:37.900]  你會發現
[00:25:37.900 --> 00:25:39.000]  為什麼哲學家
[00:25:39.000 --> 00:25:41.100]  為什麼宗教家都在要解決這個問題
[00:25:41.100 --> 00:25:45.700]  因為他們看到人生真的是苦多啊
[00:25:45.700 --> 00:25:47.300]  所以人一出來之後就哭
[00:25:47.300 --> 00:25:49.700]  為什麼哭
[00:25:49.700 --> 00:25:51.900]  你不要按照你醫學理論
[00:25:51.900 --> 00:25:53.100]  為什麼哭啊
[00:25:53.100 --> 00:25:53.900]  哎呀
[00:25:53.900 --> 00:25:56.300]  怎麼倒了這個世界來啦
[00:25:56.300 --> 00:25:59.400]  受苦來了
[00:25:59.400 --> 00:26:00.500]  兄子們
[00:26:00.500 --> 00:26:01.300]  感謝讚美主
[00:26:01.300 --> 00:26:02.000]  沒有神的話
[00:26:02.000 --> 00:26:03.800]  我們真是受苦了
[00:26:03.800 --> 00:26:04.400]  沒有神的話
[00:26:04.400 --> 00:26:06.200]  我們真是嘆息
[00:26:06.200 --> 00:26:08.600]  但是上帝說萬事互相效力
[00:26:08.600 --> 00:26:10.700]  要教那些愛神的人
[00:26:10.700 --> 00:26:12.500]  得找益處
[00:26:12.500 --> 00:26:13.600]  這些的苦難
[00:26:13.600 --> 00:26:15.100]  要使我們得益處
[00:26:15.100 --> 00:26:17.400]  使得我們更像耶穌基督
[00:26:17.400 --> 00:26:19.600]  Amen
[00:26:19.600 --> 00:26:24.900]  看看你旁邊像不像
[00:26:24.900 --> 00:26:26.400]  他之所以這麼像耶穌基督
[00:26:26.400 --> 00:26:29.600]  就是因為你的關係啊
[00:26:29.600 --> 00:26:31.800]  上帝藉著老公
[00:26:31.800 --> 00:26:34.200]  使得你更像基督
[00:26:34.200 --> 00:26:36.000]  上帝藉著你的老婆
[00:26:36.000 --> 00:26:37.000]  使你更像基督
[00:26:37.000 --> 00:26:41.900]  所以跟你老婆跟你老公說謝謝你
[00:26:41.900 --> 00:26:42.500]  兄子們
[00:26:42.500 --> 00:26:45.200]  我不是開玩笑的
[00:26:45.200 --> 00:26:46.700]  這是神的心意
[00:26:46.700 --> 00:26:49.300]  神使咒詛便為祝福
[00:26:49.300 --> 00:26:52.700]  神使苦難成為我們生命的催化劑
[00:26:52.700 --> 00:26:56.000]  Amen
[00:26:56.000 --> 00:26:56.700]  所以好
[00:26:56.700 --> 00:26:58.900]  這個就是剛才我們講
[00:26:58.900 --> 00:27:06.500]  我現在給你們看一個圖表
[00:27:06.500 --> 00:27:07.900]  所以你可以看見
[00:27:07.900 --> 00:27:10.300]  這裡提到說我們的身體得俗
[00:27:10.300 --> 00:27:11.600]  有沒有
[00:27:11.600 --> 00:27:12.900]  我們講到將來的時候
[00:27:12.900 --> 00:27:14.200]  這就是我們的盼望
[00:27:14.200 --> 00:27:18.200]  然後我們看看
[00:27:18.200 --> 00:27:19.700]  這張圖表可以很清楚的
[00:27:19.700 --> 00:27:22.800]  把我們從一開始信主到
[00:27:22.800 --> 00:27:24.400]  甚至在創世以前
[00:27:24.400 --> 00:27:27.200]  神的心意來做一個對比
[00:27:27.200 --> 00:27:31.000]  看到沒有
[00:27:31.000 --> 00:27:32.300]  上帝節選我們
[00:27:32.300 --> 00:27:33.100]  上帝御敵我們
[00:27:33.100 --> 00:27:34.200]  上帝呼召我們
[00:27:34.200 --> 00:27:35.100]  上帝赦罪
[00:27:35.100 --> 00:27:52.000]  赦生憶重生變化掌權得榮耀
[00:27:52.000 --> 00:27:52.900]  我們看一下
[00:27:52.900 --> 00:27:54.900]  這個全部出來了
[00:27:54.900 --> 00:27:56.200]  所以我們信了主之後
[00:27:56.200 --> 00:27:59.100]  我們的靈重生了
[00:27:59.100 --> 00:28:02.400]  但是我們需要不斷的追求
[00:28:02.400 --> 00:28:05.400]  讓我們的魂
[00:28:05.400 --> 00:28:07.800]  就是我們思想意志感情
[00:28:07.800 --> 00:28:09.600]  要不斷的變化
[00:28:09.600 --> 00:28:10.900]  那麼將來有一天
[00:28:10.900 --> 00:28:12.700]  保羅一直在講這個
[00:28:12.700 --> 00:28:17.400]  將來我們要得到兒子的名分
[00:28:17.400 --> 00:28:18.200]  兒子是什麼
[00:28:18.200 --> 00:28:18.900]  神兒子
[00:28:18.900 --> 00:28:20.000]  神兒子是什麼意思
[00:28:20.000 --> 00:28:23.300]  就是神
[00:28:23.300 --> 00:28:25.800]  當然我們將來到主那邊去的時候
[00:28:25.800 --> 00:28:27.700]  不是說我們變成神了
[00:28:27.700 --> 00:28:29.300]  但是我們的形象
[00:28:29.300 --> 00:28:33.500]  我們的生命就要像主一樣
[00:28:33.500 --> 00:28:35.300]  而這是在末世
[00:28:35.300 --> 00:28:37.400]  在主再來的時候才會發生的
[00:28:37.400 --> 00:28:43.000]  我們的身體也要得主
[00:28:43.000 --> 00:28:45.900]  所以這個圖表
[00:28:45.900 --> 00:28:47.900]  我想很清楚的讓我們看見
[00:28:47.900 --> 00:28:49.900]  這是一個全被的救恩
[00:28:49.900 --> 00:28:54.800]  也就是靈魂體的完全的得救
[00:28:54.800 --> 00:28:56.900]  我們今天還沒有到將來的時候
[00:28:56.900 --> 00:28:58.800]  我們的身體會不會摔殘
[00:28:58.800 --> 00:28:59.900]  會不會保羅說
[00:28:59.900 --> 00:29:03.100]  他的身體一天一天的摔殘
[00:29:03.100 --> 00:29:05.900]  可是他的內心卻一天一天的怎麼樣
[00:29:05.900 --> 00:29:07.800]  心是一天
[00:29:07.800 --> 00:29:08.600]  中子妹
[00:29:08.600 --> 00:29:09.500]  一天一天的
[00:29:09.500 --> 00:29:11.300]  我們在這裡的很多的中子妹
[00:29:11.300 --> 00:29:14.900]  我們漸漸的頭髮蒼蒼
[00:29:14.900 --> 00:29:18.000]  事忙忙
[00:29:18.000 --> 00:29:21.400]  還有什麼
[00:29:21.400 --> 00:29:23.400]  齒牙洞戶
[00:29:23.400 --> 00:29:24.300]  是不是
[00:29:24.300 --> 00:29:26.600]  再下來我就不知道了
[00:29:26.600 --> 00:29:28.600]  中子妹
[00:29:28.600 --> 00:29:29.900]  但是呢
[00:29:29.900 --> 00:29:32.900]  你的心不要一天天的老
[00:29:32.900 --> 00:29:34.900]  你我的心要一天天
[00:29:34.900 --> 00:29:38.700]  心意跟心而變化
[00:29:38.700 --> 00:29:41.700]  所以每一次當我唱到新歌的時候
[00:29:41.700 --> 00:29:45.300]  我看到有些人就開始皺眉頭
[00:29:45.300 --> 00:29:46.800]  中子妹
[00:29:46.800 --> 00:29:48.800]  每次當我唱新歌的時候
[00:29:48.800 --> 00:29:50.200]  我就在想說
[00:29:50.200 --> 00:29:51.500]  今天這個歌新的
[00:29:51.500 --> 00:29:53.700]  我又可以學一首歌了
[00:29:53.700 --> 00:29:54.300]  中子妹
[00:29:54.300 --> 00:29:57.800]  完全不同的思想是不是
[00:29:57.800 --> 00:30:00.800]  所以你帶著一個新的心
[00:30:00.800 --> 00:30:02.000]  每一天更新
[00:30:02.000 --> 00:30:06.400]  你會發現你的世界會不一樣
[00:30:06.400 --> 00:30:09.200]  所以保羅在這裡所提到就是
[00:30:09.200 --> 00:30:11.000]  到末世
[00:30:11.000 --> 00:30:12.500]  這個地方是彼得前書
[00:30:12.500 --> 00:30:14.200]  到末世要顯現的就有
[00:30:14.200 --> 00:30:15.600]  彼得前書一章第五節
[00:30:15.600 --> 00:30:17.000]  講到這件事情
[00:30:17.000 --> 00:30:18.000]  所以
[00:30:18.000 --> 00:30:19.600]  戴上救恩的頭盔
[00:30:19.600 --> 00:30:20.300]  簡單的說好
[00:30:20.300 --> 00:30:21.700]  我花了這麼多時間來講
[00:30:21.700 --> 00:30:23.800]  中子妹戴上救恩的頭盔
[00:30:23.800 --> 00:30:25.000]  也就是說
[00:30:25.000 --> 00:30:27.000]  我們這一個頭
[00:30:27.000 --> 00:30:28.600]  我們的思想
[00:30:28.600 --> 00:30:31.200]  充滿著對將來
[00:30:31.200 --> 00:30:34.300]  將來要完全成就的那個救恩
[00:30:34.300 --> 00:30:35.900]  的一個盼望
[00:30:35.900 --> 00:30:38.000]  是我們今天屬靈征戰的
[00:30:38.000 --> 00:30:40.700]  一個很重要的一個頭盔
[00:30:40.700 --> 00:30:42.700]  Amen
[00:30:42.700 --> 00:30:47.300]  這是
[00:30:47.300 --> 00:30:49.600]  這個圖表我就把它
[00:30:49.600 --> 00:30:51.900]  再一次給大家看
[00:30:51.900 --> 00:30:54.200]  所以中子妹我常常
[00:30:54.200 --> 00:30:57.200]  我常常勉勵弟兄姊妹
[00:30:57.200 --> 00:30:59.500]  你不要只是想
[00:30:59.500 --> 00:31:03.100]  我做一個得救的基督徒就好
[00:31:03.100 --> 00:31:05.100]  你不要老是只是想說
[00:31:05.100 --> 00:31:08.100]  我只要確定我得救就好了
[00:31:08.100 --> 00:31:09.700]  反正我得救了
[00:31:09.700 --> 00:31:11.700]  將來主耶穌再來的時候
[00:31:11.700 --> 00:31:14.000]  哎呀他被提的時候我也被提了
[00:31:14.000 --> 00:31:16.200]  你聖經上所說的這一切東西
[00:31:16.200 --> 00:31:17.300]  你通通把它變成是你
[00:31:17.300 --> 00:31:19.300]  不是
[00:31:19.300 --> 00:31:21.700]  你仔細去看看
[00:31:21.700 --> 00:31:23.700]  聖經裡面其實很多的部分
[00:31:23.700 --> 00:31:26.700]  是給那些得勝者的允許
[00:31:26.700 --> 00:31:29.400]  保羅說我忘記背後努力面前
[00:31:29.400 --> 00:31:30.900]  為向著標竿直跑
[00:31:30.900 --> 00:31:35.900]  為要得著神從天上召我來得的獎賞
[00:31:35.900 --> 00:31:37.700]  獎賞給誰
[00:31:37.700 --> 00:31:41.300]  給那些得勝者
[00:31:41.300 --> 00:31:42.500]  是不是
[00:31:42.500 --> 00:31:43.900]  五千兩得一子
[00:31:43.900 --> 00:31:45.700]  五千兩千一千的
[00:31:45.700 --> 00:31:47.400]  五千兩千得的獎賞
[00:31:47.400 --> 00:31:48.500]  主稱呼他是
[00:31:48.500 --> 00:31:51.100]  又忠心又良善的僕人
[00:31:51.100 --> 00:31:54.700]  看到沒有
[00:31:54.700 --> 00:31:57.100]  但是那個什麼都不幹的
[00:31:57.100 --> 00:31:58.700]  每一次教會要他服事的時候
[00:31:58.700 --> 00:32:01.100]  他哦哦我很忙
[00:32:01.100 --> 00:32:04.200]  有一天到天上去主說什麼
[00:32:04.200 --> 00:32:08.300]  你說又餓又懶的僕人
[00:32:08.300 --> 00:32:09.900]  就是我這樣罵你
[00:32:09.900 --> 00:32:11.800]  不是我不是罵你
[00:32:11.800 --> 00:32:12.500]  我這樣講你
[00:32:12.500 --> 00:32:15.100]  你可能會覺得哎呀不痛不癢
[00:32:15.100 --> 00:32:18.800]  有一天主跟你這樣說的時候
[00:32:18.800 --> 00:32:23.200]  那是一個永恆的一個判定
[00:32:23.200 --> 00:32:25.200]  所以這就是為什麼
[00:32:25.200 --> 00:32:27.500]  保羅的書信裡面他常常提到我們
[00:32:27.500 --> 00:32:31.300]  所以我們如今行事為人該當如何
[00:32:31.300 --> 00:32:32.100]  看到沒有
[00:32:32.100 --> 00:32:33.500]  我們行事為人
[00:32:33.500 --> 00:32:38.600]  應當與我們蒙昭的恩相稱
[00:32:38.600 --> 00:32:40.300]  保羅講這些東西的時候
[00:32:40.300 --> 00:32:42.700]  都在講到他有一個盼望
[00:32:42.700 --> 00:32:43.900]  他的思想裡面
[00:32:43.900 --> 00:32:50.800]  充滿了對這個世界對將來的盼望
[00:32:50.800 --> 00:32:54.200]  也許有的人你認識這一個人
[00:32:54.200 --> 00:32:56.900]  講到這個
[00:32:56.900 --> 00:32:59.300]  萬事互相效力是不是
[00:32:59.300 --> 00:33:01.300]  特別我們提到苦難
[00:33:01.300 --> 00:33:08.200]  苦難常常使得我們感覺到嘆息勞苦
[00:33:08.200 --> 00:33:12.700]  苦難常常使得我們感覺到身營悲哀
[00:33:12.700 --> 00:33:15.800]  我們覺得人生為什麼會有這麼多的苦難
[00:33:15.800 --> 00:33:17.900]  我們看不見那個苦難背後
[00:33:17.900 --> 00:33:20.300]  上帝的心意
[00:33:20.300 --> 00:33:24.100]  這一個年輕的女孩26歲
[00:33:24.100 --> 00:33:25.700]  結果是中國大陸來的
[00:33:25.700 --> 00:33:28.500]  北大碩士班畢業
[00:33:28.500 --> 00:33:31.300]  來美國讀研究所
[00:33:31.300 --> 00:33:33.600]  後來有一天被他學校的助教
[00:33:33.600 --> 00:33:39.100]  一個洋人的助教
[00:33:39.100 --> 00:33:41.500]  姦殺
[00:33:41.500 --> 00:33:44.500]  到今天屍體還找不到
[00:33:44.500 --> 00:33:46.200]  兇手已經承認了
[00:33:46.200 --> 00:33:49.700]  因為DNA的比對等等這些東西
[00:33:49.700 --> 00:33:50.900]  我看到他的父母親
[00:33:50.900 --> 00:33:54.500]  他的家人從中國大陸來的時候
[00:33:54.500 --> 00:33:57.500]  聽到這個兇手判決
[00:33:57.500 --> 00:34:01.500]  這些家人一點都沒有高興
[00:34:01.500 --> 00:34:04.300]  他們心中只有一個盼望
[00:34:04.300 --> 00:34:07.500]  至少把他屍體找到
[00:34:07.500 --> 00:34:10.600]  想想看多少千千萬萬的學子
[00:34:10.600 --> 00:34:14.400]  背後帶著多少的父母親的期望
[00:34:14.400 --> 00:34:16.300]  如果你有這樣子的孩子
[00:34:16.300 --> 00:34:17.900]  就這樣無辜的被殺了
[00:34:17.900 --> 00:34:20.700]  你如何感覺
[00:34:20.700 --> 00:34:22.100]  你會覺得說
[00:34:22.100 --> 00:34:24.500]  為什麼今天會有這種事情發生
[00:34:24.500 --> 00:34:27.800]  為什麼這樣事情發生在我的身上呢
[00:34:27.800 --> 00:34:29.700]  人生當中有很多這類的事情
[00:34:29.700 --> 00:34:34.200]  你我不明白是嗎
[00:34:34.200 --> 00:34:36.100]  罪惡不是你犯罪
[00:34:36.100 --> 00:34:42.600]  是別人犯罪造成你受苦有沒有
[00:34:42.600 --> 00:34:45.500]  所以人生當中有太多這一類的事情
[00:34:45.500 --> 00:34:46.700]  我們真是感覺到
[00:34:46.700 --> 00:34:48.800]  不知道該怎麼說
[00:34:48.800 --> 00:34:50.000]  痛苦的事情
[00:34:50.000 --> 00:34:51.000]  萬事
[00:34:51.000 --> 00:34:52.400]  大家記得一件事情
[00:34:52.400 --> 00:34:53.800]  萬事互相效力
[00:34:53.800 --> 00:34:58.400]  叫愛神的人得益處
[00:34:58.400 --> 00:35:00.100]  有時候我們一個小感冒
[00:35:00.100 --> 00:35:03.000]  就讓我們很受不了
[00:35:03.000 --> 00:35:04.300]  是不是
[00:35:04.300 --> 00:35:07.400]  咳嗽咳得晚上睡不著覺
[00:35:07.400 --> 00:35:08.200]  一個禮拜咳
[00:35:08.200 --> 00:35:09.300]  兩個禮拜咳
[00:35:09.300 --> 00:35:10.700]  三個禮拜還在咳
[00:35:10.700 --> 00:35:12.500]  咳了一個月
[00:35:12.500 --> 00:35:15.600]  有沒有這個經驗
[00:35:15.600 --> 00:35:20.100]  一個小感冒就已經這麼痛苦了
[00:35:20.100 --> 00:35:24.200]  如果突然檢查身上長了腫瘤呢
[00:35:24.200 --> 00:35:27.300]  你心中會如何感覺
[00:35:27.300 --> 00:35:30.100]  可不可以不要有腫瘤
[00:35:30.100 --> 00:35:32.800]  可不可以
[00:35:32.800 --> 00:35:34.300]  可啊
[00:35:34.300 --> 00:35:38.000]  我們很多事情是我們沒有辦法去避免的
[00:35:38.000 --> 00:35:40.000]  家庭的問題
[00:35:40.000 --> 00:35:43.000]  夫妻之間的不和
[00:35:43.000 --> 00:35:45.400]  孩子吸毒
[00:35:45.400 --> 00:35:48.100]  或者是被網路捆綁
[00:35:48.100 --> 00:35:49.300]  打電動玩具
[00:35:49.300 --> 00:35:50.000]  攝影
[00:35:50.000 --> 00:35:51.000]  很多的這些問題
[00:35:51.000 --> 00:35:52.900]  現在真的是這個世界裡面
[00:35:52.900 --> 00:35:54.300]  充滿了這一類
[00:35:54.300 --> 00:35:56.900]  這些的罪惡所帶來的這些捆綁
[00:35:56.900 --> 00:35:59.300]  所帶來這些的苦難
[00:35:59.300 --> 00:36:01.700]  聽懂了沒
[00:36:01.700 --> 00:36:03.500]  所以保羅說
[00:36:03.500 --> 00:36:07.800]  我們要戴上救恩的頭盔
[00:36:07.800 --> 00:36:10.200]  我們的思想要被更新
[00:36:10.200 --> 00:36:12.000]  當我們思想觀念被更新
[00:36:12.000 --> 00:36:13.200]  不斷地更新的時候
[00:36:13.200 --> 00:36:15.500]  我們才有辦法去面對苦難
[00:36:15.500 --> 00:36:17.600]  因為當保羅在寫這個
[00:36:17.600 --> 00:36:19.200]  這個以夫所說的地方之外
[00:36:19.200 --> 00:36:24.400]  請問保羅在做什麼
[00:36:24.400 --> 00:36:26.400]  你們知道保羅在寫以夫所說之後
[00:36:26.400 --> 00:36:28.300]  他在做什麼嗎
[00:36:28.300 --> 00:36:31.500]  他在監牢裡面
[00:36:31.500 --> 00:36:33.700]  什麼使他能夠在監牢裡面
[00:36:33.700 --> 00:36:36.700]  他還能夠去寫這些書信呢
[00:36:36.700 --> 00:36:38.400]  就像我曾經秀給你們看
[00:36:38.400 --> 00:36:42.400]  保羅跟希拉在第二次宣教的時候
[00:36:42.400 --> 00:36:43.500]  在那個監獄裡面
[00:36:43.500 --> 00:36:45.000]  在唱詩歌讚美神
