
[00:00:00.000 --> 00:00:04.600]  今天是2021年第一次的晚堂崇拜
[00:21:04.400 --> 00:21:09.240]  有沒有一些最基要的、最核心的
[00:21:09.240 --> 00:21:15.120]  我們輕視了、我們淡忘了
[00:21:15.120 --> 00:21:18.520]  其實我想這個也是我自己一直以來
[00:21:18.520 --> 00:21:22.080]  最擔心、最容易受試探的一部分
[00:21:22.080 --> 00:21:26.640]  當人在一個組織架構上
[00:21:26.640 --> 00:21:29.160]  在一個比較高階的位置的時候
[00:21:29.160 --> 00:21:30.960]  其實跟我們的靈命成熟
[00:21:30.960 --> 00:21:33.480]  是可以完全未必成正比
[00:21:33.480 --> 00:21:35.000]  特別是初戀多了
[00:21:35.000 --> 00:21:38.480]  可能初戀回來的是更加多的能力
[00:21:38.480 --> 00:21:43.640]  知識、經驗、果孝、靈命反而在倒退
[00:21:43.640 --> 00:21:44.880]  在現實裡面
[00:21:44.880 --> 00:21:46.320]  我們的侍奉裡面
[00:21:46.320 --> 00:21:49.520]  其實總夾雜著我們很多不同的動機
[00:21:49.520 --> 00:21:52.400]  我們徘徊在願意降服神的旨意
[00:21:52.400 --> 00:21:54.680]  又或者為了滿足個人的慾求之間
[00:21:54.680 --> 00:21:57.040]  在徘徊在兩者之間
[00:21:57.040 --> 00:21:58.760]  在現實的處境裡面
[00:21:58.760 --> 00:22:00.960]  當一些東西我靠自己的能力
[00:22:00.960 --> 00:22:04.320]  靠我自己過往拿著很多的本錢
[00:22:04.320 --> 00:22:06.400]  可以輕鬆駕馭的時候
[00:22:06.400 --> 00:22:09.920]  我自然很想被人看到我行、我厲害
[00:22:09.920 --> 00:22:12.240]  很容易會自誇
[00:22:12.240 --> 00:22:14.200]  何時是最謙卑呢?
[00:22:14.200 --> 00:22:16.160]  就是當自己搞不定
[00:22:16.160 --> 00:22:18.800]  又或者當客觀的環境很複雜
[00:22:18.800 --> 00:22:21.280]  我根本沒有辦法去駕馭的時候
[00:22:21.280 --> 00:22:25.680]  我被安放在一個我不去依靠神德的時候
[00:22:25.680 --> 00:22:28.560]  這個處境是容易被我們謙卑一點
[00:22:28.560 --> 00:22:30.280]  所以回看過去幾年
[00:22:30.280 --> 00:22:34.280]  雖然客觀環境可能帶給我們很多的挑戰
[00:22:34.280 --> 00:22:36.600]  但其實都是一個好的契機
[00:22:36.600 --> 00:22:38.720]  讓我們好好安靜下來
[00:22:38.720 --> 00:22:44.560]  好好反思究竟其實人是何等的不足、不配
[00:22:44.560 --> 00:22:47.280]  以致我們真的可以真誠地
[00:22:47.280 --> 00:22:49.600]  去更加謙卑、依靠神
[00:22:49.600 --> 00:22:56.080]  去一份感恩的心與神去同行
[00:22:56.080 --> 00:23:00.880]  最近有機會我去拜讀「格遜分享」
[00:23:00.880 --> 00:23:05.680]  他自己在宣教歷程的一個著作
[00:23:05.680 --> 00:23:10.080]  書名正正是「來跟從我」
[00:23:10.080 --> 00:23:13.360]  可以很清晰地去看回內容之後
[00:23:13.360 --> 00:23:15.040]  可以很清晰地看見
[00:23:15.040 --> 00:23:18.800]  上帝怎樣去呼召格遜
[00:23:18.800 --> 00:23:20.720]  上帝不是一樣一張白紙
[00:23:20.720 --> 00:23:23.600]  全部裝備就靠著色靈的帶領
[00:23:23.600 --> 00:23:25.720]  一個勇就闖出去
[00:23:25.720 --> 00:23:26.760]  不是這樣
[00:23:26.760 --> 00:23:28.480]  而是踏踏實實
[00:23:28.480 --> 00:23:33.520]  經歷了很多次在短說的經驗再去尋索
[00:23:33.520 --> 00:23:36.360]  在實際的知識、技能上面
[00:23:36.360 --> 00:23:38.080]  有很多的裝備
[00:23:38.080 --> 00:23:39.880]  有很多的同行者
[00:23:39.880 --> 00:23:44.920]  有著上帝很清晰的引證而去踏出工場
[00:23:44.920 --> 00:23:45.960]  不過
[00:23:45.960 --> 00:23:50.920]  不是單單靠這些能力、性格、經驗就可以
[00:23:50.920 --> 00:23:53.160]  在很多很個別的歷程裏面
[00:23:53.160 --> 00:23:57.120]  清楚見證著上帝怎樣作很多歧視
[00:23:57.120 --> 00:23:59.080]  跨越人的限制
[00:23:59.080 --> 00:24:01.840]  當中很多的保守、引領
[00:24:01.840 --> 00:24:06.320]  我細講幾個我覺得簡單的例子
[00:24:06.320 --> 00:24:07.840]  這個就是他未出工場
[00:24:07.840 --> 00:24:11.280]  還是在太北短宣的時候
[00:24:11.280 --> 00:24:15.000]  他說晚上他在睡睡袋的時候
[00:24:15.000 --> 00:24:17.600]  他見到周圍很多的螞蟻、小昆蟲
[00:24:17.600 --> 00:24:19.040]  他就很害怕
[00:24:19.040 --> 00:24:20.280]  那怎麼辦呢?
[00:24:20.280 --> 00:24:24.960]  他就祈禱求神不要將這些小昆蟲
[00:24:24.960 --> 00:24:27.400]  爬到他的身上
[00:24:27.400 --> 00:24:28.760]  第二天早上起來
[00:24:28.760 --> 00:24:30.320]  他發覺不知為何
[00:24:30.320 --> 00:24:32.920]  有很多死光的昆蟲在那裏
[00:24:32.920 --> 00:24:36.280]  怎樣死的我真的沒有講
[00:24:36.280 --> 00:24:39.440]  上帝也有很堅固的保障
[00:24:39.440 --> 00:24:42.280]  這個我覺得很特別的
[00:24:42.280 --> 00:24:50.800]  就是說他當時在警察會的一個麻風病院宿舍
[00:24:50.800 --> 00:24:53.400]  那個醫院要為一些外國人
[00:24:53.400 --> 00:24:57.000]  是否有感染麻風病做一些研究
[00:24:57.000 --> 00:25:00.360]  於是他就純粹參加了這個研究工作
[00:25:00.360 --> 00:25:03.200]  但根據他的化驗報告
[00:25:03.200 --> 00:25:08.760]  證實因為他的體內已經有對抗麻風病的抗體
[00:25:08.760 --> 00:25:12.440]  所以他是沒有感染到麻風病
[00:25:12.440 --> 00:25:17.480]  一個頗特別的保障
[00:25:17.480 --> 00:25:21.160]  當中有很多生命的操練
[00:25:21.160 --> 00:25:24.400]  在印度他要面對很多語言
[00:25:24.400 --> 00:25:25.720]  炎熱的天氣
[00:25:25.720 --> 00:25:28.600]  飲食的衛生環境
[00:25:28.600 --> 00:25:30.880]  很多適應上很艱難
[00:25:30.880 --> 00:25:35.680]  更加辛苦的就是他面對很多人際關係上的挫折
[00:25:35.680 --> 00:25:37.200]  但是這樣寫
[00:25:37.200 --> 00:25:41.000]  印度是一個令我遇上最痛苦經歷的地方
[00:25:41.000 --> 00:25:46.160]  卻也是一個令我熟悉生命成長最多的地方
[00:25:46.160 --> 00:25:48.600]  最忠臣不僅醫治了我
[00:25:48.600 --> 00:25:50.360]  也大大使用我
[00:25:50.360 --> 00:25:52.640]  讓我在印度的福音事工
[00:25:52.640 --> 00:25:56.640]  比我以前在尼泊爾所作的更多
[00:25:56.640 --> 00:26:02.440]  遍及的地區更廣
[00:26:02.440 --> 00:26:04.840]  當我一直去讀這本書的時候
[00:26:04.840 --> 00:26:06.320]  我很感動
[00:26:06.320 --> 00:26:08.760]  一位單身的姐妹
[00:26:08.760 --> 00:26:11.760]  怎樣可以長年累月
[00:26:11.760 --> 00:26:14.840]  在一個接一個不同的地域
[00:26:14.840 --> 00:26:17.560]  面對著政治的動盪
[00:26:17.560 --> 00:26:19.440]  治安的惡劣
[00:26:19.440 --> 00:26:21.400]  環境的危險
[00:26:21.400 --> 00:26:23.320]  文化的衝擊
[00:26:23.320 --> 00:26:26.440]  而他今天年紀其實也不輕
[00:26:26.440 --> 00:26:28.920]  身體也有一定的軟弱
[00:26:28.920 --> 00:26:34.240]  仍然可以繼續在一些很艱難的客觀環境裏面
[00:26:34.240 --> 00:26:37.160]  繼續為主去擺相
[00:26:37.160 --> 00:26:39.160]  當我閱讀的時候
[00:26:39.160 --> 00:26:43.440]  我看見當中一個很大的動力
[00:26:43.440 --> 00:26:45.960]  就是在很多很多
[00:26:45.960 --> 00:26:49.520]  從無間斷向上帝禱告的之中
[00:26:49.520 --> 00:26:54.080]  怎樣去經歷到上帝出奇的看顧
[00:26:54.080 --> 00:26:55.920]  肯定上帝在
[00:26:55.920 --> 00:26:57.520]  肯定是上帝同行
[00:26:57.520 --> 00:26:59.880]  是上帝要去做
[00:26:59.880 --> 00:27:03.120]  還有就是神來開路
[00:27:03.120 --> 00:27:06.200]  能夠踏踏實實地去幫助很多
[00:27:06.200 --> 00:27:08.400]  有麻瘋病患者的同時
[00:27:08.400 --> 00:27:12.400]  一個人的生命因為有機會聽福音
[00:27:12.400 --> 00:27:14.840]  和上帝的生命去結連的時候
[00:27:14.840 --> 00:27:16.640]  去被建立
[00:27:16.640 --> 00:27:19.200]  眼前這一本小小的見證集
[00:27:19.200 --> 00:27:20.920]  我想是一個很紮實的
[00:27:20.920 --> 00:27:23.520]  蒙召的履歷
[00:27:23.520 --> 00:27:24.960]  在序言那裏
[00:27:24.960 --> 00:27:27.280]  德信他這樣寫
[00:27:27.280 --> 00:27:29.200]  他說我希望每一位讀者
[00:27:29.200 --> 00:27:30.920]  讀這本書的時候
[00:27:30.920 --> 00:27:33.320]  不要將它看為神話故事
[00:27:33.320 --> 00:27:35.440]  而在每一頁裏面
[00:27:35.440 --> 00:27:37.200]  都看見
[00:27:37.200 --> 00:27:39.080]  「耶穌基督」
[00:27:39.080 --> 00:27:43.640]  以及「我是祂的追隨者」
[00:27:43.640 --> 00:27:45.720]  我預備講章的時候
[00:27:45.720 --> 00:27:46.520]  我看了這本書
[00:27:46.520 --> 00:27:49.120]  我問一下自己
[00:27:49.120 --> 00:27:51.880]  究竟我的蒙召履歷是甚麼
[00:27:51.880 --> 00:27:54.520]  除了我七年前在神學院
[00:27:54.520 --> 00:27:57.720]  畢業一紙正書之外
[00:27:57.720 --> 00:28:00.720]  在過去侍奉這七年裏
[00:28:00.720 --> 00:28:04.720]  我儲了甚麼履歷在裏面
[00:28:04.720 --> 00:28:07.600]  我的侍奉當然不是單單在教會
[00:28:07.600 --> 00:28:08.880]  在我的家庭
[00:28:08.880 --> 00:28:09.560]  在社會
[00:28:09.560 --> 00:28:11.040]  在很多的場景
[00:28:11.040 --> 00:28:15.160]  究竟我累積了甚麼履歷在裏面
[00:28:15.160 --> 00:28:16.760]  純粹一些技巧
[00:28:16.760 --> 00:28:20.240]  純粹一些試功的果效
[00:28:20.240 --> 00:28:21.160]  當然都是重要
[00:28:21.160 --> 00:28:22.360]  都是好
[00:28:22.360 --> 00:28:24.000]  但更加核心的
[00:28:24.000 --> 00:28:26.560]  究竟有多少
[00:28:26.560 --> 00:28:27.320]  我回望
[00:28:27.320 --> 00:28:28.680]  看到上帝
[00:28:28.680 --> 00:28:30.600]  耶穌基督和我同行
[00:28:30.600 --> 00:28:34.920]  而「我是祂的追隨者」
[00:28:34.920 --> 00:28:38.160]  現在是2021年的開始
[00:28:38.160 --> 00:28:41.480]  我想我們回望過去2020年
[00:28:41.480 --> 00:28:44.800]  我們又走過一年
[00:28:44.800 --> 00:28:48.680]  我們又多了一年我們的履歷
[00:28:48.680 --> 00:28:51.800]  究竟在我們被上帝呼召
[00:28:51.800 --> 00:28:54.400]  去進入很多不同的侍奉場景
[00:28:54.400 --> 00:28:55.720]  無論教會
[00:28:55.720 --> 00:28:56.600]  無論家庭
[00:28:56.600 --> 00:28:58.000]  無論社會
[00:28:58.000 --> 00:29:00.080]  我們的蒙召履歷裏面
[00:29:00.080 --> 00:29:02.360]  記下了甚麼
[00:29:02.360 --> 00:29:05.400]  今天如果說我們是參與侍奉的
[00:29:05.400 --> 00:29:08.200]  我們帶著甚麼履歷
[00:29:08.200 --> 00:29:10.720]  去進入我們的侍奉
[00:29:10.720 --> 00:29:12.080]  願意今日
[00:29:12.080 --> 00:29:13.600]  給予
[00:29:13.600 --> 00:29:16.040]  被耶穌呼召的這段經文
[00:29:16.040 --> 00:29:19.480]  給我們好好反思
[00:29:19.480 --> 00:29:21.040]  有很多的能力
[00:29:21.040 --> 00:29:21.760]  經驗
[00:29:21.760 --> 00:29:22.920]  這一切
[00:29:22.920 --> 00:29:24.440]  是重要的
[00:29:24.440 --> 00:29:28.160]  不過更加根基的
[00:29:28.160 --> 00:29:32.360]  就是剛才隔信姐妹寫的那一句
[00:29:32.360 --> 00:29:35.880]  我們在這些歷程裏面
[00:29:35.880 --> 00:29:37.680]  我們有沒有看見
[00:29:37.680 --> 00:29:39.360]  耶穌基督在
[00:29:39.360 --> 00:29:42.920]  有沒有看見我們是祂的追隨者
[00:29:42.920 --> 00:29:44.680]  原來大家一起去護臉
[00:29:44.680 --> 00:29:46.800]  我自己也在過程裏面有
[00:29:46.800 --> 00:29:48.640]  很多覺得不足的地方
[00:29:48.640 --> 00:29:50.040]  一同去學習
[00:29:50.040 --> 00:29:52.200]  我們同心的禱告
[00:29:52.200 --> 00:29:54.200]  參與天父
[00:29:54.200 --> 00:29:59.240]  我們走過不容易的一年
[00:29:59.240 --> 00:30:00.200]  即將有新一年
[00:30:00.200 --> 00:30:03.760]  我們不知道前面有甚麼挑戰
[00:30:03.760 --> 00:30:04.840]  也許走過一年
[00:30:04.840 --> 00:30:08.960]  我們累積多了一些的經驗
[00:30:08.960 --> 00:30:13.720]  我們多了一些我們的能力
[00:30:13.720 --> 00:30:17.040]  多了一些我們新的視野也說不定
[00:30:17.040 --> 00:30:20.640]  但盼望當我們去累積這一切的時候
[00:30:20.640 --> 00:30:24.560]  我們讓人看見
[00:30:24.560 --> 00:30:27.880]  當中有耶穌和我們同行
[00:30:27.880 --> 00:30:29.120]  讓我們去看見
[00:30:29.120 --> 00:30:31.280]  我們是一個更加忠誠
[00:30:31.280 --> 00:30:33.320]  耶穌的跟從者
[00:30:33.320 --> 00:30:35.320]  而我們人生
[00:30:35.320 --> 00:30:39.920]  我們累積的是很多很多的片段
[00:30:39.920 --> 00:30:41.160]  以致我們知道
[00:30:41.160 --> 00:30:42.760]  我們是一個
[00:30:42.760 --> 00:30:45.480]  上帝你說的忠心良善的僕人
[00:30:45.480 --> 00:30:46.400]  但我們在你面前
[00:30:46.400 --> 00:30:47.560]  我們承認我們的軟弱
[00:30:47.560 --> 00:30:49.640]  我們的限制
[00:30:49.640 --> 00:30:52.560]  我們只不過是一個無恩的罪人
[00:30:52.560 --> 00:30:54.440]  我們謙卑在上主跟前
[00:30:54.440 --> 00:30:58.080]  求祢親自去慕助我們
[00:30:58.080 --> 00:30:59.040]  讓我們能夠成為一個
[00:30:59.040 --> 00:31:00.640]  上帝和你合容的器皿
[00:31:00.640 --> 00:31:02.240]  去榮耀主祢的名
[00:31:02.240 --> 00:31:03.520]  聽我們的禱告
[00:31:03.520 --> 00:31:04.560]  奉靠我救主
[00:31:04.560 --> 00:31:07.000]  耶穌基督保貴性命去求
[00:31:07.000 --> 00:31:09.000]  阿們
