
[00:00:00.000 --> 00:00:04.320]  我們一齊來到主的面前禱告
[00:20:51.000 --> 00:20:54.200]  只不過是我們這些經常研究聖經的人
[00:20:54.200 --> 00:20:56.200]  經常記住的問題
[00:20:56.200 --> 00:20:58.800]  我也記得有一次
[00:20:58.800 --> 00:21:02.800]  我見到一位很小的時候認識的
[00:21:02.800 --> 00:21:06.600]  一起在團契做職員的弟兄
[00:21:06.600 --> 00:21:08.600]  他已經做了牧師了
[00:21:08.600 --> 00:21:11.800]  那次我就跟他談起一個問題
[00:21:11.800 --> 00:21:14.200]  就是小時候你記不記得有一次
[00:21:14.200 --> 00:21:19.200]  你跟別人說已經想好怎樣對付我
[00:21:19.200 --> 00:21:23.600]  因為可能我自己做事有時粗心大意
[00:21:23.600 --> 00:21:25.200]  不知道得罪了甚麼
[00:21:25.200 --> 00:21:27.600]  所以他說已經想好怎樣對付我
[00:21:27.600 --> 00:21:29.600]  然後有一次他跟我開會的時候
[00:21:29.600 --> 00:21:32.200]  就扔下筆就走了出去
[00:21:32.200 --> 00:21:35.400]  那次也是很尷尬的一幕
[00:21:35.400 --> 00:21:38.400]  我們再坐在一起談起那一幕
[00:21:38.400 --> 00:21:40.600]  我們只是覺得很好笑
[00:21:40.600 --> 00:21:43.600]  自己也有年少氣盛的日子
[00:21:43.600 --> 00:21:46.600]  我想其實保羅、彼得
[00:21:46.600 --> 00:21:49.000]  他們曾經雖然是不和
[00:21:49.000 --> 00:21:52.200]  但是作為屬神的兒女
[00:21:52.200 --> 00:21:55.400]  這些心結早已經不在了
[00:21:55.400 --> 00:21:58.800]  難道彼得快要離世了
[00:21:58.800 --> 00:22:01.200]  他在彼得的後書說他快要離世
[00:22:01.200 --> 00:22:03.200]  他還記住這些事嗎
[00:22:03.200 --> 00:22:04.600]  人生苦短
[00:22:04.600 --> 00:22:06.200]  愛的時間都不夠
[00:22:06.200 --> 00:22:08.600]  我們還有這麼多時間去恨嗎
[00:22:08.600 --> 00:22:11.000]  我記得有一位牧師跟我說這番話
[00:22:11.000 --> 00:22:14.800]  在我結婚的時候叫我愛多點太太
[00:22:14.800 --> 00:22:16.800]  各位弟兄姊妹
[00:22:16.800 --> 00:22:18.000]  我們都是
[00:22:18.000 --> 00:22:21.200]  究竟我們心裏會不會有很多人
[00:22:21.200 --> 00:22:23.400]  仍然在我們服侍
[00:22:23.400 --> 00:22:26.200]  或者我們教會成長的階段
[00:22:26.200 --> 00:22:29.600]  是真的有很多我們放不下的冤仇
[00:22:29.600 --> 00:22:32.000]  你能不能像彼得一樣
[00:22:32.000 --> 00:22:34.200]  真的將這些放下
[00:22:34.200 --> 00:22:36.800]  以致我們不會影響我們向前奔走
[00:22:36.800 --> 00:22:40.800]  神的道路成為我們的重擔
[00:22:40.800 --> 00:22:42.800]  彼得勸勉我們要和睦
[00:22:42.800 --> 00:22:45.200]  既然知道主在來的日子近
[00:22:45.200 --> 00:22:47.000]  我們要盡快和睦
[00:22:47.000 --> 00:22:50.600]  我們真的好好效法彼得
[00:22:50.600 --> 00:22:52.400]  讓我們都一同反省
[00:22:52.400 --> 00:22:54.200]  今天我們有屬靈的知識
[00:22:54.200 --> 00:22:55.600]  當然重要
[00:22:55.600 --> 00:22:57.800]  但是屬靈的生命
[00:22:57.800 --> 00:23:00.200]  是要能夠承載這些知識
[00:23:00.200 --> 00:23:02.000]  才能夠真正的反生
[00:23:02.000 --> 00:23:03.600]  彼得叫信徒
[00:23:03.600 --> 00:23:08.200]  在救主耶穌基督的因典和知識上成長
[00:23:08.200 --> 00:23:11.400]  他本人就是一個這樣身體力行
[00:23:11.400 --> 00:23:12.800]  奉行真理的人
[00:23:12.800 --> 00:23:14.200]  他內和外
[00:23:14.200 --> 00:23:17.200]  他的心和他的口是如一的
[00:23:17.200 --> 00:23:18.800]  各位弟兄姊妹
[00:23:18.800 --> 00:23:20.200]  同樣
[00:23:20.200 --> 00:23:22.000]  如果我們今天知道
[00:23:22.000 --> 00:23:23.600]  我想舉一個例子
[00:23:23.600 --> 00:23:25.400]  我們知道什麼是祈禱
[00:23:25.400 --> 00:23:27.000]  我們都有屬靈的知識
[00:23:27.000 --> 00:23:30.000]  知道祈禱神會聽的
[00:23:30.000 --> 00:23:31.800]  但是如果
[00:23:31.800 --> 00:23:36.000]  我們祈禱只是留於一種頭腦的知識
[00:23:36.000 --> 00:23:39.000]  我們並沒有真的去經歷祈禱
[00:23:39.000 --> 00:23:41.000]  或者甚至我們期待祈禱
[00:23:41.000 --> 00:23:43.000]  上帝真的會聽的時候
[00:23:43.000 --> 00:23:45.000]  我們和對著空氣說話
[00:23:45.000 --> 00:23:46.600]  是沒什麼分別的
[00:23:46.600 --> 00:23:48.600]  我們沒有細心去考察
[00:23:48.600 --> 00:23:50.000]  究竟怎樣的祈禱
[00:23:50.000 --> 00:23:52.600]  主是會誰聽的呢
[00:23:52.600 --> 00:23:54.200]  我記得
[00:23:54.200 --> 00:23:55.800]  有一次
[00:23:55.800 --> 00:23:59.400]  我收到我母堂的一個消息
[00:23:59.400 --> 00:24:00.600]  有一個弟兄
[00:24:00.600 --> 00:24:02.000]  他做海關的
[00:24:02.000 --> 00:24:04.200]  他的肝衰竭
[00:24:04.200 --> 00:24:07.800]  所以突然間可能操勞過度
[00:24:07.800 --> 00:24:09.600]  或者一些病的感染
[00:24:09.600 --> 00:24:10.600]  肝衰竭
[00:24:10.600 --> 00:24:13.600]  我到醫院來為他祈禱
[00:24:13.600 --> 00:24:16.200]  那時候他已經有一點神智不清
[00:24:16.200 --> 00:24:18.000]  不過還是清醒的
[00:24:18.000 --> 00:24:19.200]  但是我們知道
[00:24:19.200 --> 00:24:20.400]  肝如果有問題
[00:24:20.400 --> 00:24:21.600]  會有肝中毒
[00:24:21.600 --> 00:24:23.000]  會昏迷的
[00:24:23.000 --> 00:24:26.000]  在那個時候我為他祈禱
[00:24:26.000 --> 00:24:27.200]  我求主醫治
[00:24:27.200 --> 00:24:29.200]  其實祈禱的時候我也有點猶豫
[00:24:29.200 --> 00:24:30.400]  因為按照這樣的情況
[00:24:30.400 --> 00:24:33.200]  只會不斷的壞下去
[00:24:33.200 --> 00:24:34.600]  我又不想
[00:24:34.600 --> 00:24:37.000]  祈一些很無伶兩可的禱
[00:24:37.000 --> 00:24:38.400]  有時我們也很容易
[00:24:38.400 --> 00:24:41.200]  求主按你的心意成就
[00:24:41.200 --> 00:24:42.400]  但是
[00:24:42.400 --> 00:24:46.200]  在我心裡面有一種提醒
[00:24:46.200 --> 00:24:48.000]  如果祂是你的親人
[00:24:48.000 --> 00:24:49.800]  甚至祂是你自己
[00:24:49.800 --> 00:24:51.200]  你代入祂的身份
[00:24:51.200 --> 00:24:52.800]  你會怎樣祈禱呢
[00:24:52.800 --> 00:24:56.000]  所以我迫切的求主醫治他
[00:24:56.000 --> 00:24:59.200]  我也記得聖經裡面提過
[00:24:59.200 --> 00:25:00.800]  偉大的亞伯拉罕
[00:25:00.800 --> 00:25:03.200]  他甚至可以為一個國家
[00:25:03.200 --> 00:25:05.200]  同神討價還價
[00:25:05.200 --> 00:25:07.400]  由五十個二人
[00:25:07.400 --> 00:25:08.800]  一直講到十個
[00:25:08.800 --> 00:25:12.400]  雖然最終那裡連十個都沒有
[00:25:12.400 --> 00:25:15.600]  但是他救了羅德的一家出來
[00:25:15.600 --> 00:25:18.400]  也是上帝聽了他的禱告
[00:25:18.400 --> 00:25:20.400]  各位弟兄姊妹
[00:25:20.400 --> 00:25:22.400]  今天
[00:25:22.400 --> 00:25:23.600]  我面對這個情況
[00:25:23.600 --> 00:25:25.200]  我記得那天我面對這個情況
[00:25:25.200 --> 00:25:27.000]  我為他禱告
[00:25:27.000 --> 00:25:29.400]  我切切的求主醫治他
[00:25:29.400 --> 00:25:31.400]  發生什麼事呢
[00:25:31.400 --> 00:25:33.400]  過了幾天我再探望他的時候
[00:25:33.400 --> 00:25:35.400]  他昏迷了
[00:25:35.400 --> 00:25:37.200]  所以
[00:25:37.200 --> 00:25:39.800]  對我來說其實是一個很大的打擊
[00:25:39.800 --> 00:25:41.000]  怎麼辦呢
[00:25:41.000 --> 00:25:43.200]  就是祈禱沒有結果
[00:25:43.200 --> 00:25:45.000]  還差了
[00:25:45.000 --> 00:25:46.800]  我繼續迫切的禱告
[00:25:46.800 --> 00:25:49.600]  我請更多的朋友為他祈禱
[00:25:49.600 --> 00:25:52.200]  醫生說如果再沒有肝的移植
[00:25:52.200 --> 00:25:54.800]  就算到時有肝也救不回來
[00:25:54.800 --> 00:25:59.800]  他的生命就好像一個時鐘一秒一秒的逝去
[00:25:59.800 --> 00:26:01.400]  突然間
[00:26:01.400 --> 00:26:02.600]  在
[00:26:02.600 --> 00:26:03.800]  我都不記得什麼時候
[00:26:03.800 --> 00:26:05.800]  有一個奇蹟出現了
[00:26:05.800 --> 00:26:09.200]  有一個適合他的肝移植的人
[00:26:09.200 --> 00:26:10.600]  竟然出現了
[00:26:10.600 --> 00:26:13.600]  但是這個人是不認識他的
[00:26:13.600 --> 00:26:15.400]  是去一個海關的同僚
[00:26:15.400 --> 00:26:18.600]  因為看報紙看到這單新聞
[00:26:18.600 --> 00:26:19.600]  但是竟然
[00:26:19.600 --> 00:26:23.200]  你看新聞會不會自己去捐肝呢
[00:26:23.200 --> 00:26:24.400]  你看新聞
[00:26:24.400 --> 00:26:27.400]  我覺得是一個匪夷所思的事
[00:26:27.400 --> 00:26:36.600]  他勇敢地提出他要捐部分肝給我的朋友
[00:26:36.600 --> 00:26:38.400]  但是他家人反對他
[00:26:38.400 --> 00:26:40.600]  他都一意孤行地這樣做
[00:26:40.600 --> 00:26:42.200]  我覺得是
[00:26:42.200 --> 00:26:46.200]  只可以用神蹟來講這個故事
[00:26:46.200 --> 00:26:47.200]  各位弟兄姊妹
[00:26:47.200 --> 00:26:51.000]  最後主醫治了這個弟兄
[00:26:51.000 --> 00:26:54.200]  我經歷到原來禱告是這麼真實
[00:26:54.200 --> 00:26:57.600]  在人的生命千鈞一髮的裏面
[00:26:57.600 --> 00:27:02.200]  上帝的確是昔在今在永在的主
[00:27:02.200 --> 00:27:05.400]  他昨天聽禱告他今天也聽禱告
[00:27:05.400 --> 00:27:09.800]  他仍然是那位能夠彰顯大能的救主
[00:27:09.800 --> 00:27:11.400]  所以弟兄姊妹
[00:27:11.400 --> 00:27:14.600]  同樣今天我都面對一個難題
[00:27:14.600 --> 00:27:17.600]  今天下午我們會去嘉年華會
[00:27:17.600 --> 00:27:20.400]  天氣大家看到了
[00:27:20.400 --> 00:27:24.600]  我記得我們上次良善區的旅行
[00:27:24.600 --> 00:27:26.200]  也是這樣的天氣
[00:27:26.200 --> 00:27:27.600]  感謝主
[00:27:27.600 --> 00:27:30.600]  那個星期的下午就沒有雨了
[00:27:30.600 --> 00:27:33.200]  到晚上才下雨
[00:27:33.200 --> 00:27:36.000]  我們剛剛可以去做一個很開心的旅行
[00:27:36.000 --> 00:27:41.200]  今天下午我們會在紅土區有一個嘉年華會
[00:27:41.200 --> 00:27:45.000]  同樣我們也有弟兄姊妹在當中帶領敬拜
[00:27:45.000 --> 00:27:46.600]  跳手與舞
[00:27:46.600 --> 00:27:48.000]  有很多攤檔
[00:27:48.000 --> 00:27:52.200]  我們也招呼附近的居民去服侍他
[00:27:52.200 --> 00:27:53.600]  去認識他
[00:27:53.600 --> 00:27:55.400]  不如我們也來一個禱告
[00:27:55.400 --> 00:27:56.400]  仰望主
[00:27:56.400 --> 00:27:59.200]  去經歷主是真的幫助
[00:27:59.200 --> 00:28:00.800]  去聽禱告的神
[00:28:00.800 --> 00:28:02.400]  以前小時候我聽過一個比喻
[00:28:02.400 --> 00:28:05.400]  他說如果你有兩個兒子
[00:28:05.400 --> 00:28:08.400]  一個兒子你教他祈禱
[00:28:08.400 --> 00:28:11.400]  這個兒子是農夫
[00:28:11.400 --> 00:28:13.000]  求主降雨
[00:28:13.000 --> 00:28:14.400]  因為那段時間很乾旱
[00:28:14.400 --> 00:28:18.200]  另一個兒子是燒柴的
[00:28:18.200 --> 00:28:20.000]  求主不要下雨
[00:28:20.000 --> 00:28:21.800]  主怎麼做好呢
[00:28:21.800 --> 00:28:24.400]  我自從聽完這個我就不敢祈禱了
[00:28:24.400 --> 00:28:26.600]  因為我就說究竟會不會我祈禱的時候
[00:28:26.600 --> 00:28:30.800]  有另一個人叫我不要下雨
[00:28:30.800 --> 00:28:34.400]  但後來我覺得這些都是阻礙我們祈禱的
[00:28:34.400 --> 00:28:37.200]  一些無謂的知識
[00:28:37.200 --> 00:28:39.600]  我們確信上帝聽禱告
[00:28:39.600 --> 00:28:41.600]  我們就勇敢地向上帝
[00:28:41.600 --> 00:28:44.600]  將我們的心願祈出來
[00:28:44.600 --> 00:28:47.000]  聖經告訴我們有一個人不斷敲門
[00:28:47.000 --> 00:28:49.000]  上帝也說很煩
[00:28:49.000 --> 00:28:50.600]  我聽你祈禱
[00:28:50.600 --> 00:28:52.200]  我開門請你進來
[00:28:52.200 --> 00:28:53.600]  不如我們就這樣去禱告
[00:28:53.600 --> 00:28:54.600]  仰望我們的主
[00:28:54.600 --> 00:29:00.800]  一起起來為今天下午的聚會禱告
[00:29:00.800 --> 00:29:04.800]  主啊,今天我們的確真的需要將信仰活出來
[00:29:04.800 --> 00:29:06.400]  我們頭腦的知識
[00:29:06.400 --> 00:29:10.400]  要和我們的經驗彼此去配合
[00:29:10.400 --> 00:29:12.800]  所以我們在你面前懇求你
[00:29:12.800 --> 00:29:16.400]  真的將這個智慧給我們的教會
[00:29:16.400 --> 00:29:19.200]  讓我們真的在生命裡面去經歷
[00:29:19.200 --> 00:29:21.400]  你是聽禱告的主
[00:29:21.400 --> 00:29:26.000]  你是真的會垂聽你自己的兒女的禱告
[00:29:26.000 --> 00:29:28.600]  我們懇切地在你面前禱告
[00:29:28.600 --> 00:29:32.000]  你是那位樂意去垂聽的主
[00:29:32.000 --> 00:29:34.200]  祈禱奉基督耶穌的聖名
[00:29:34.200 --> 00:29:36.200]  阿們
