
[00:00:00.000 --> 00:00:02.960]  各位電視節目的朋友 大家好
[00:18:08.280 --> 00:18:09.320]  可能大家都記得
[00:18:09.320 --> 00:18:12.200]  在中國內地一爆發疫症的時候
[00:18:12.200 --> 00:18:13.560]  有幾張經典的圖畫
[00:18:13.560 --> 00:18:14.840]  我到現在都記得
[00:18:14.840 --> 00:18:17.320]  那時候武漢肺炎之後
[00:18:17.320 --> 00:18:20.760]  因為其他地方不想武漢人
[00:18:20.760 --> 00:18:22.200]  進入他們的城
[00:18:22.200 --> 00:18:24.040]  他們就在村口那裡
[00:18:24.040 --> 00:18:26.520]  拿著關羽的關刀
[00:18:26.520 --> 00:18:28.360]  封了那個路
[00:18:28.360 --> 00:18:29.480]  同胞都是這樣說的
[00:18:29.480 --> 00:18:30.360]  你不要進來
[00:18:30.360 --> 00:18:32.680]  其實全世界都在做類似的事情
[00:18:32.680 --> 00:18:34.200]  當疫情的時候
[00:18:34.200 --> 00:18:36.120]  開始我們可能都勉強會覺得
[00:18:36.120 --> 00:18:37.640]  我們要照顧有需要者
[00:18:37.640 --> 00:18:39.800]  但是當疫症出現的時候
[00:18:39.800 --> 00:18:42.520]  或者在疫下這個新世界的時候
[00:18:42.520 --> 00:18:45.880]  可能壓制就會出現
[00:18:45.880 --> 00:18:48.040]  而另外一個他說的就是說
[00:18:48.040 --> 00:18:50.760]  因為全球不同地區的不平等
[00:18:50.760 --> 00:18:55.160]  風險的分配和各地要承擔的風險也不平等
[00:18:55.160 --> 00:18:56.360]  他的意思是什麼呢
[00:18:56.360 --> 00:18:59.560]  在這個財富和權力的不平等世界裡面
[00:18:59.560 --> 00:19:01.320]  也使不同的人身體
[00:19:01.320 --> 00:19:04.920]  以不同程度被暴露在風險之中
[00:19:04.920 --> 00:19:07.960]  疫症各位頂尖妹妹
[00:19:07.960 --> 00:19:11.080]  我想我們在座都是物資較為充足的人
[00:19:11.080 --> 00:19:13.480]  我相信是
[00:19:13.480 --> 00:19:17.800]  但是其實在我們這個世界貧富懸殊底下
[00:19:17.800 --> 00:19:19.640]  有一些人
[00:19:19.640 --> 00:19:22.680]  他們在疫症的風險底下
[00:19:22.680 --> 00:19:25.800]  是更加之困難
[00:19:25.800 --> 00:19:27.560]  他們是更加之困難
[00:19:27.560 --> 00:19:29.080]  可能大家都知道
[00:19:29.080 --> 00:19:31.080]  在疫症裡面
[00:19:31.080 --> 00:19:32.600]  揭露了一個特色
[00:19:32.600 --> 00:19:35.080]  就是有一些人是被拒之門外
[00:19:35.080 --> 00:19:37.720]  疫症下有些人生活得更困苦
[00:19:37.720 --> 00:19:38.760]  甚至乎各位
[00:19:38.760 --> 00:19:41.000]  這個也是今天我很想說的一個重要的地方
[00:19:41.000 --> 00:19:45.000]  就是有些人是被刻意遺忘的
[00:19:45.000 --> 00:19:46.760]  有些人在疫症下
[00:19:46.760 --> 00:19:49.160]  是被刻意遺忘的
[00:19:49.160 --> 00:19:51.080]  因為疫症尖銳化了
[00:19:51.080 --> 00:19:53.240]  或者合理化了無情
[00:19:53.240 --> 00:19:57.480]  也尖銳化了保護自己是理所當然的
[00:19:57.480 --> 00:19:59.640]  其實我們還記得
[00:19:59.640 --> 00:20:01.400]  在疫症之下
[00:20:01.400 --> 00:20:02.440]  我們都曾經
[00:20:02.440 --> 00:20:03.800]  可能我不知道大家
[00:20:03.800 --> 00:20:05.560]  可能大家有人幫你也說不定
[00:20:05.560 --> 00:20:10.920]  我們都四處去搶購我們需要的物資
[00:20:10.920 --> 00:20:13.640]  我也試過去找廁紙
[00:20:13.640 --> 00:20:18.920]  因為我們平時沒有就買的
[00:20:18.920 --> 00:20:21.720]  但是真的只剩下一卷
[00:20:21.720 --> 00:20:23.400]  那都不知道怎麼辦
[00:20:23.400 --> 00:20:24.520]  外面搶光了
[00:20:24.520 --> 00:20:25.720]  我最記得那天
[00:20:25.720 --> 00:20:28.840]  黃家輝牧師在Facebook跟我說
[00:20:28.840 --> 00:20:30.040]  喂 有沒有需要啊
[00:20:30.040 --> 00:20:30.920]  我有啊
[00:20:30.920 --> 00:20:32.680]  可以先給你兩卷
[00:20:32.680 --> 00:20:34.280]  完全是赤貧之下的生活
[00:20:34.280 --> 00:20:36.040]  真的是黃家輝牧師
[00:20:36.040 --> 00:20:37.000]  見到之後
[00:20:37.000 --> 00:20:38.360]  跟我說
[00:20:38.360 --> 00:20:39.640]  因為他住在大學
[00:20:39.640 --> 00:20:41.080]  或者沒有搶那麼厲害
[00:20:41.080 --> 00:20:42.280]  所以見到我在Facebook說
[00:20:42.280 --> 00:20:43.160]  哎呀 沒有廁紙
[00:20:43.160 --> 00:20:44.200]  剛剛剩下一卷用完了
[00:20:44.200 --> 00:20:45.080]  現在大件事了
[00:20:45.080 --> 00:20:46.920]  黃家輝牧師就留了個言給我
[00:20:46.920 --> 00:20:47.640]  我有啊
[00:20:47.640 --> 00:20:50.360]  可以先借你兩卷
[00:20:50.360 --> 00:20:52.280]  但是怎樣呢 各位
[00:20:52.280 --> 00:20:54.760]  在疫症之下
[00:20:54.760 --> 00:20:56.680]  我們四處搶購需要的物資
[00:20:56.680 --> 00:20:58.040]  人之常情
[00:20:58.040 --> 00:21:02.120]  但是各位對基層帶來的困境
[00:21:02.120 --> 00:21:06.280]  我們都可能還記得口罩的天價的價錢
[00:21:06.280 --> 00:21:08.680]  我有一個新聞很深刻
[00:21:08.680 --> 00:21:11.560]  當我們搶購一些火酒的時候
[00:21:11.560 --> 00:21:14.360]  因為火酒可能都沒有了
[00:21:14.360 --> 00:21:20.360]  所以有些人就去搶購那些小瓶的火酒貼
[00:21:20.360 --> 00:21:21.800]  小小瓶的那些
[00:21:21.800 --> 00:21:23.400]  那時候我也不為意
[00:21:23.400 --> 00:21:26.200]  這類事我覺得其實都正常
[00:21:26.200 --> 00:21:27.400]  但是後來新聞報道
[00:21:27.400 --> 00:21:29.640]  原來我們搶購這一堆東西的時候
[00:21:29.640 --> 00:21:31.960]  對有一群人就很致命了
[00:21:31.960 --> 00:21:33.160]  就是哪些人呢
[00:21:33.160 --> 00:21:35.240]  原來就是那些洗腎的人
[00:21:35.240 --> 00:21:36.600]  因為每天洗腎
[00:21:36.600 --> 00:21:38.680]  其實他插進肚子裡的東西
[00:21:38.680 --> 00:21:41.400]  就用這些火酒的紙去抹
[00:21:41.400 --> 00:21:43.160]  然後就幫手洗腎
[00:21:43.160 --> 00:21:46.040]  他已經是長期病患者了
[00:21:46.040 --> 00:21:47.480]  夏天的時候
[00:21:47.480 --> 00:21:50.440]  還要四處去找口罩
[00:21:50.440 --> 00:21:53.240]  完全找不到 很徬徨
[00:21:53.240 --> 00:21:54.760]  我自己教書也知道
[00:21:54.760 --> 00:21:57.400]  現在很多學生要網上學習
[00:21:57.400 --> 00:21:59.880]  其實很多學生沒有電腦
[00:21:59.880 --> 00:22:01.480]  有些學生不能上網
[00:22:01.480 --> 00:22:03.080]  有些學生幾兄弟姐妹
[00:22:03.080 --> 00:22:04.600]  開頭我都不意識的
[00:22:04.600 --> 00:22:07.000]  用個電話 用個電腦
[00:22:07.000 --> 00:22:07.800]  但我意識不到
[00:22:07.800 --> 00:22:10.680]  原來有些是三兄弟姐妹
[00:22:10.680 --> 00:22:12.040]  他們一起要網上學習
[00:22:12.040 --> 00:22:13.160]  以前可能一個電腦
[00:22:13.160 --> 00:22:14.600]  他當然輪流用
[00:22:14.600 --> 00:22:16.120]  也叫勉強用到
[00:22:16.120 --> 00:22:17.480]  但是到三兄弟姐妹
[00:22:17.480 --> 00:22:20.040]  一起要定時上課的時候
[00:22:20.040 --> 00:22:21.000]  就很困難了
[00:22:21.000 --> 00:22:22.520]  我們有時候看到新聞那些
[00:22:22.520 --> 00:22:23.880]  有一張很大的書桌
[00:22:23.880 --> 00:22:25.080]  兩部電腦放在那裡
[00:22:25.080 --> 00:22:27.240]  那些是香港富貴人家
[00:22:27.240 --> 00:22:29.000]  但是有些原來是很困難
[00:22:29.000 --> 00:22:30.360]  我們現在要開鏡頭
[00:22:30.360 --> 00:22:31.720]  對一些小朋友來說
[00:22:31.720 --> 00:22:33.880]  其實都有困難的
[00:22:33.880 --> 00:22:35.400]  不是他開不了鏡頭
[00:22:35.400 --> 00:22:37.480]  是開鏡頭對他來說
[00:22:37.480 --> 00:22:39.160]  他就會被人看到
[00:22:39.160 --> 00:22:41.080]  他家裡的情況
[00:22:41.080 --> 00:22:44.280]  很多可能家裡很亂
[00:22:44.280 --> 00:22:47.240]  家裡可能很多人
[00:22:47.240 --> 00:22:50.120]  爸媽又亂說話
[00:22:50.120 --> 00:22:52.200]  他們就會覺得很困難
[00:22:52.200 --> 00:22:53.400]  各位
[00:22:53.400 --> 00:22:55.080]  其實正如我剛才所說的
[00:22:55.080 --> 00:22:56.760]  在疫症下
[00:22:56.760 --> 00:23:00.600]  其實貧富懸殊更見尖銳
[00:23:00.600 --> 00:23:02.040]  各位我們還沒有提到一些
[00:23:02.040 --> 00:23:04.120]  比較貧窮的國家疫情的情況
[00:23:04.120 --> 00:23:05.560]  其實我們都不知道
[00:23:05.560 --> 00:23:07.080]  因為其實很多國際傳媒
[00:23:07.080 --> 00:23:08.040]  也沒有興趣報導
[00:23:08.040 --> 00:23:11.480]  因為自身的報導已經夠趣味了
[00:23:11.480 --> 00:23:13.560]  美國傳媒有沒有興趣報導一下
[00:23:13.560 --> 00:23:14.600]  印度怎麼樣
[00:23:14.600 --> 00:23:16.440]  現在特朗普患病
[00:23:16.440 --> 00:23:18.440]  有趣過印度患病
[00:23:18.440 --> 00:23:20.280]  現在個個都看特朗普
[00:23:20.280 --> 00:23:21.720]  所以一些窮國
[00:23:21.720 --> 00:23:22.360]  根本我們不知道
[00:23:22.360 --> 00:23:23.160]  但是我們很肯定
[00:23:23.160 --> 00:23:24.760]  大家都知道
[00:23:24.760 --> 00:23:26.760]  他們面對的困難
[00:23:26.760 --> 00:23:28.120]  將會更加之大
[00:23:28.120 --> 00:23:30.360]  將來疫苗的分配是怎樣
[00:23:30.360 --> 00:23:32.920]  今天我們疫情稍鬆
[00:23:32.920 --> 00:23:34.360]  我們第一時間
[00:23:34.360 --> 00:23:36.360]  我們就去透透氣
[00:23:36.360 --> 00:23:41.400]  昨天我們見到去葡萄島的碼頭
[00:23:41.400 --> 00:23:43.560]  從來沒見過這麼多人
[00:23:43.560 --> 00:23:45.080]  今天我有個朋友住西貢
[00:23:45.080 --> 00:23:45.960]  他跟我說
[00:23:45.960 --> 00:23:48.760]  西貢太離譜了
[00:23:48.760 --> 00:23:51.080]  多人到不知道想怎樣
[00:23:51.080 --> 00:23:52.840]  直接塞車塞到
[00:23:52.840 --> 00:23:55.800]  因為全香港的人
[00:23:55.800 --> 00:23:57.320]  我們就很開心
[00:23:57.320 --> 00:23:59.160]  有崇拜我們就回崇拜
[00:23:59.160 --> 00:24:01.960]  有很多人就可以出去透透氣
[00:24:01.960 --> 00:24:03.080]  但其實實際上
[00:24:03.080 --> 00:24:05.880]  是不是每個人都可以出去透透氣呢
[00:24:05.880 --> 00:24:08.440]  有很多人可能口罩都不足的時候
[00:24:08.440 --> 00:24:10.600]  他們怎樣可以出去呢
[00:24:10.600 --> 00:24:12.200]  各位今日撒瑪利亞的故事
[00:24:12.200 --> 00:24:14.520]  一個很重要的提醒
[00:24:14.520 --> 00:24:18.200]  幫助救助有需要的人
[00:24:18.200 --> 00:24:19.880]  是我們的義務
[00:24:19.880 --> 00:24:21.880]  是我們的責任
[00:24:21.880 --> 00:24:25.000]  我覺得這個正正是
[00:24:25.000 --> 00:24:28.520]  好撒瑪利亞人整個故事的重點
[00:24:28.520 --> 00:24:31.160]  救助幫助有需要的人
[00:24:31.160 --> 00:24:33.160]  是我們的義務
[00:24:33.160 --> 00:24:34.680]  是我們的責任
[00:24:34.680 --> 00:24:37.320]  如果我們要配得上永生
[00:24:37.320 --> 00:24:38.520]  正如我剛才說
[00:24:38.520 --> 00:24:41.240]  我們在永生的事業上有份
[00:24:41.240 --> 00:24:44.600]  我們就要承擔照顧有需要的人的責任
[00:24:44.600 --> 00:24:47.080]  甚至乎是那些我們不認識
[00:24:47.080 --> 00:24:49.320]  離我們很遠的人
[00:24:49.320 --> 00:24:50.440]  律法司的問題
[00:24:50.440 --> 00:24:52.040]  誰是我的鄰舍
[00:24:52.040 --> 00:24:53.800]  正正就是包含了他覺得
[00:24:53.800 --> 00:24:55.880]  我已經照顧了我有需要的人
[00:24:55.880 --> 00:24:57.000]  我做了的了
[00:24:57.000 --> 00:24:59.960]  外邦人不是在我的理解裏面
[00:24:59.960 --> 00:25:01.560]  耶穌要挑戰的
[00:25:01.560 --> 00:25:03.000]  就是祂要憐憫
[00:25:03.000 --> 00:25:05.720]  去幫助那些看似沒有關聯的人
[00:25:05.720 --> 00:25:08.360]  這個才是永生的信息
[00:25:08.360 --> 00:25:09.720]  在這裏我們可以這樣說
[00:25:09.720 --> 00:25:11.960]  在疫症的新常態下
[00:25:11.960 --> 00:25:14.200]  遺忘是其中一個新的常態
[00:25:14.200 --> 00:25:16.440]  我自己覺得
[00:25:16.440 --> 00:25:18.040]  因為我們覺得遺忘
[00:25:18.040 --> 00:25:20.040]  不理是合理的
[00:25:20.040 --> 00:25:21.800]  我當然先照顧了家人
[00:25:21.800 --> 00:25:25.240]  我當然先照顧了我們認識的人
[00:25:25.240 --> 00:25:27.000]  慢慢地
[00:25:27.000 --> 00:25:29.800]  有一班人就因為在疫症底下
[00:25:29.800 --> 00:25:33.800]  被捨棄在社會的外面
[00:25:33.800 --> 00:25:37.160]  我們信徒的群體更加要堅持
[00:25:37.160 --> 00:25:38.680]  照顧有需要的人
[00:25:38.680 --> 00:25:41.560]  照顧被遺忘的是我們的義務
[00:25:41.560 --> 00:25:42.520]  是我們的責任
[00:25:42.520 --> 00:25:44.600]  這個更加是我們終極的使命
[00:25:44.600 --> 00:25:46.680]  因為耶穌清楚地將這個比喻
[00:25:46.680 --> 00:25:51.800]  回應是如何配得永生的問題上面
[00:25:51.800 --> 00:25:54.840]  另外今天我也希望將這段經文
[00:25:54.840 --> 00:25:57.480]  加一些想像
[00:25:57.480 --> 00:25:58.840]  想像些什麼呢?
[00:25:58.840 --> 00:26:02.200]  這位撒瑪利亞人之後會做些什麼呢?
[00:26:02.200 --> 00:26:04.120]  什麼是撒瑪利亞人之後會做的呢?
[00:26:04.120 --> 00:26:06.840]  當然聖經記載了
[00:26:06.840 --> 00:26:10.200]  聖經記錄了他之後會給錢
[00:26:10.200 --> 00:26:14.760]  然後我仍然想問
[00:26:14.760 --> 00:26:17.000]  這位撒瑪利亞人可以做些什麼呢?
[00:26:17.000 --> 00:26:18.840]  為什麼我敢問呢?
[00:26:18.840 --> 00:26:23.160]  如果這是一個經常被搶掠的地方
[00:26:23.160 --> 00:26:24.520]  這是一個經常被搶掠的地方
[00:26:24.520 --> 00:26:28.440]  事實上這是一個經常被搶掠的地方
[00:26:28.440 --> 00:26:31.400]  他救了多少人呢?
[00:26:31.400 --> 00:26:33.640]  他是不是每次都可以救人呢?
[00:26:33.640 --> 00:26:36.520]  又或者我再想深一點
[00:26:36.520 --> 00:26:38.520]  如果這是一個結構性的問題
[00:26:38.520 --> 00:26:40.280]  是什麼叫結構性的問題呢?
[00:26:40.280 --> 00:26:43.400]  這個山奴是一個土匪集團
[00:26:43.400 --> 00:26:45.560]  專搶劫某類人
[00:26:45.560 --> 00:26:48.520]  即是他專打劫猶太人
[00:26:48.520 --> 00:26:50.200]  在歷史上真的出現過
[00:26:50.200 --> 00:26:52.440]  只是殺猶太人
[00:26:52.440 --> 00:26:56.120]  或者只是抓矮人
[00:26:56.120 --> 00:27:00.840]  即是土匪集團專門結構地針對某些人
[00:27:00.840 --> 00:27:02.520]  又或者
[00:27:02.520 --> 00:27:05.960]  他是一個和政權勾結的犯罪行為
[00:27:05.960 --> 00:27:10.680]  即是土匪和政府有些貪污混在一起
[00:27:10.680 --> 00:27:15.400]  然後政府或官員、士兵隻隻眼開隻眼閉
[00:27:15.400 --> 00:27:19.640]  「你在那裡搵食啦,你在那裡打劫啦」
[00:27:19.640 --> 00:27:24.120]  各位,這個薩瑪利亞人可以做些什麼呢?
[00:27:24.120 --> 00:27:26.360]  他救了這個人之後
[00:27:26.360 --> 00:27:27.880]  他還有沒有什麼可以做呢?
[00:27:27.880 --> 00:27:29.480]  當然我們馬上可能會說
[00:27:29.480 --> 00:27:31.080]  如果是我們自己
[00:27:31.080 --> 00:27:34.040]  喂,好好啦,還做些什麼呢?
[00:27:34.040 --> 00:27:36.760]  但是各位聽完節目,我們事實上要想
[00:27:36.760 --> 00:27:40.040]  其實經過了這麼長的時間
[00:27:40.040 --> 00:27:42.120]  我們知道有很多的問題
[00:27:42.120 --> 00:27:43.320]  有很多的困難
[00:27:43.320 --> 00:27:45.480]  其實已經不是個人的問題
[00:27:45.480 --> 00:27:49.720]  已經是一個社會結構性的問題
[00:27:49.720 --> 00:27:51.560]  人的窮,剛才我說過
[00:27:51.560 --> 00:27:54.120]  有些人在這個社會被遺忘
[00:27:54.120 --> 00:27:56.760]  不單單是因為疫症的關係,大家都知道
[00:27:56.760 --> 00:27:58.360]  可能是一個社會結構的問題
[00:27:58.360 --> 00:28:01.880]  為什麼有些國家窮到這麼厲害
[00:28:01.880 --> 00:28:05.320]  這是一個結構性的問題,政治上的問題
[00:28:05.320 --> 00:28:10.600]  有一本近來很熱門的書叫《抵抗的義務》
[00:28:10.600 --> 00:28:13.000]  它其實不是一本基督教書
[00:28:13.000 --> 00:28:14.680]  但是它又講了薩瑪利亞的故事
[00:28:14.680 --> 00:28:16.680]  你知道薩瑪利亞的故事其實是很經典的
[00:28:16.680 --> 00:28:17.720]  很多人都講
[00:28:17.720 --> 00:28:18.840]  它就說
[00:28:18.840 --> 00:28:22.600]  薩瑪利亞人的義務不單是拯救這個傷者
[00:28:22.600 --> 00:28:27.240]  他應該更加引起更多人關注這個地方的危險
[00:28:27.240 --> 00:28:29.240]  從而引起改革
[00:28:29.240 --> 00:28:30.440]  這個作者說什麼呢?
[00:28:30.440 --> 00:28:32.280]  《抵抗的義務》這本書
[00:28:32.280 --> 00:28:34.520]  他說薩瑪利亞人的義務
[00:28:34.520 --> 00:28:36.120]  當然救這個傷者,正如我剛才說的
[00:28:36.120 --> 00:28:37.080]  是一個義務
[00:28:37.080 --> 00:28:42.120]  但是他不應該不單止只是去救這個傷者
[00:28:42.120 --> 00:28:46.120]  他更加應該引起更多人關注這個地方的危險
[00:28:46.120 --> 00:28:48.760]  從而引起社會的改革
[00:28:48.760 --> 00:28:52.840]  在社會裏面有些人長期處於不公或者剝削之中
[00:28:52.840 --> 00:28:56.040]  甚至乎各位在現代的社會會留意到
[00:28:56.040 --> 00:29:01.160]  甚至乎有些施救者可能都會觸犯法例
[00:29:01.160 --> 00:29:03.000]  其實在二戰的時候我們就知道
[00:29:03.000 --> 00:29:06.200]  德國人如果幫猶太人其實是犯法的
[00:29:06.200 --> 00:29:10.600]  甚至現在在一些歐美社會去幫一些難民
[00:29:10.600 --> 00:29:13.880]  可能是犯法
[00:29:13.880 --> 00:29:15.960]  各位,我們作為信仰群體
[00:29:15.960 --> 00:29:17.960]  我們會不會為他們發聲
[00:29:17.960 --> 00:29:20.520]  或者將他們的情況表達出來
[00:29:20.520 --> 00:29:26.200]  引起更多人去關注他們的情況
[00:29:26.200 --> 00:29:27.800]  疫症的發生
[00:29:27.800 --> 00:29:32.600]  教會不單止是幫助今天在疫症下受苦者
[00:29:32.600 --> 00:29:37.160]  我們更加需要將這些東西記下來
[00:29:37.160 --> 00:29:43.160]  讓更多人明白這些疫症的展現出現的社會問題
[00:29:43.160 --> 00:29:45.960]  讓歷史記錄下來
[00:29:45.960 --> 00:29:50.680]  讓更多人醒覺他們有需要進這個義務
[00:29:50.680 --> 00:29:53.320]  撒瑪利亞人所做的不是慈善
[00:29:53.320 --> 00:29:56.200]  他是活出一個人應有的品質
[00:29:56.200 --> 00:30:01.160]  也是一個可以承受天國的人應有的素質
[00:30:01.160 --> 00:30:03.800]  只是一個撒瑪利亞人當然做不到什麼
[00:30:03.800 --> 00:30:06.680]  或者他也要付出很大的代價
[00:30:06.680 --> 00:30:10.920]  但是我們信仰群體的責任就是喚醒更多人的關注
[00:30:10.920 --> 00:30:16.440]  越多人參與每人的責任付出的東西可能會越輕
[00:30:16.440 --> 00:30:19.160]  回到剛才Peter Singer那篇文章
[00:30:19.160 --> 00:30:23.960]  他說其實只要富裕國家肯參與在解決社會貧窮的上面
[00:30:23.960 --> 00:30:27.240]  其實整個世界只要付出GDP的5%
[00:30:27.240 --> 00:30:30.760]  其實就可以解決大部分貧窮國家的困境
[00:30:30.760 --> 00:30:32.360]  不過只可惜
[00:30:32.360 --> 00:30:35.960]  其實有很多人太少撒瑪利亞人
[00:30:35.960 --> 00:30:39.800]  也有很多人其實看不到一些人有需要
[00:30:39.800 --> 00:30:40.920]  各位
[00:30:40.920 --> 00:30:43.000]  我認識的梁法堂
[00:30:43.000 --> 00:30:45.880]  其實是參與了不少社會的服務
[00:30:45.880 --> 00:30:48.760]  參與了很多社區的工作
[00:30:48.760 --> 00:30:51.000]  我覺得這個是絕對有意義的
[00:30:51.000 --> 00:30:55.080]  因為你們所做的不單只是喚醒弟兄姊妹
[00:30:55.080 --> 00:30:58.520]  你們更加喚醒了這個社區
[00:30:58.520 --> 00:31:03.160]  我們應該去照顧有需要的人
[00:31:03.160 --> 00:31:10.120]  當歷史或者當掌權者刻意去遺忘一些歷史的時候
[00:31:10.120 --> 00:31:10.760]  各位
[00:31:10.760 --> 00:31:15.000]  如果你有讀基督教史或者有讀香港基督教史你就知道
[00:31:15.000 --> 00:31:16.440]  其實我們所做的事情
[00:31:16.440 --> 00:31:18.040]  正正做了很多事情
[00:31:18.040 --> 00:31:23.000]  就是讓一些後人知道當時社會有什麼問題
[00:31:23.000 --> 00:31:24.920]  為什麼基督教要辦學
[00:31:24.920 --> 00:31:29.720]  為什麼基督教要做一些這樣的社會福利
[00:31:29.720 --> 00:31:32.200]  後人就會看到
[00:31:32.200 --> 00:31:35.320]  這一班人
[00:31:35.320 --> 00:31:37.800]  其實就是當時有需要的人
[00:31:37.800 --> 00:31:41.320]  我們的信仰正正就是
[00:31:41.320 --> 00:31:47.320]  拒絕拒絕這一班被人遺忘的人
[00:31:47.320 --> 00:31:49.080]  我們的服事
[00:31:49.080 --> 00:31:53.080]  不單單是照顧一個有需要的人
[00:31:53.080 --> 00:31:57.800]  更加我們喚醒更多的人
[00:31:57.800 --> 00:32:01.080]  去看到這一班人的需要
[00:32:01.080 --> 00:32:04.680]  更重要的就是我們記錄下來
[00:32:04.680 --> 00:32:06.440]  記錄下來
[00:32:06.440 --> 00:32:09.720]  這一班可能在疫症之下
[00:32:09.720 --> 00:32:14.520]  可能因為其他因素被遺忘的一班人
[00:32:14.520 --> 00:32:15.800]  各位
[00:32:15.800 --> 00:32:18.520]  大家試想一下
[00:32:18.520 --> 00:32:20.520]  記憶的重要
[00:32:20.520 --> 00:32:22.360]  如果有一天
[00:32:22.360 --> 00:32:26.680]  你離開這個世界的時候
[00:32:26.680 --> 00:32:28.200]  是被人忘記了
[00:32:28.200 --> 00:32:30.360]  沒有人知道你是誰
[00:32:30.360 --> 00:32:32.600]  其實是對你的一生
[00:32:32.600 --> 00:32:35.480]  一個很大的拆毀
[00:32:35.480 --> 00:32:37.000]  我想我們基督教
[00:32:37.000 --> 00:32:39.080]  我們的信仰群體
[00:32:39.080 --> 00:32:41.720]  透過我們的服事
[00:32:41.720 --> 00:32:44.920]  透過我們這個幫助的義務
[00:32:44.920 --> 00:32:50.360]  我們讓被遺忘的得以記錄下來
[00:32:50.360 --> 00:32:51.880]  我們或許會問
[00:32:51.880 --> 00:32:54.760]  誰是我們的鄰舍
[00:32:54.760 --> 00:32:58.920]  在疫下我們需要照顧我們身邊
[00:32:58.920 --> 00:33:01.480]  照顧我們有需要的人
[00:33:01.480 --> 00:33:04.520]  但是撒瑪利亞的故事
[00:33:04.520 --> 00:33:06.680]  這個耶穌的比喻
[00:33:06.680 --> 00:33:10.360]  所強調的就是一個承受永生的故事
[00:33:10.360 --> 00:33:14.600]  提到我們要照顧我們認識
[00:33:14.600 --> 00:33:18.600]  或者只是照顧我們自己圈子的
[00:33:18.600 --> 00:33:19.880]  還不足夠
[00:33:19.880 --> 00:33:21.960]  我們要承擔更多
[00:33:21.960 --> 00:33:24.920]  艱難者照顧的義務
[00:33:24.920 --> 00:33:25.880]  要做到這樣
[00:33:25.880 --> 00:33:29.400]  我們的信仰群體除了我們信仰群體去做之外
[00:33:29.400 --> 00:33:32.360]  我們也需要透過我們的記錄
[00:33:32.360 --> 00:33:33.720]  我們的揭露
[00:33:33.720 --> 00:33:37.720]  讓更多人可以分擔到這種的醒覺
[00:33:37.720 --> 00:33:38.440]  各位弟子妹妹
[00:33:38.440 --> 00:33:42.680]  我相信梁法堂在這個社區真的做了很多
[00:33:42.680 --> 00:33:45.400]  我也希望我們繼續的
[00:33:45.400 --> 00:33:50.440]  可以讓疫症下
[00:33:50.440 --> 00:33:54.120]  或者不同的因素被遺忘的人
[00:33:54.120 --> 00:33:57.640]  我們可以讓他被祈禱
[00:33:57.640 --> 00:34:00.120]  被找出來
[00:34:00.120 --> 00:34:01.720]  照顧到他們的需要
[00:34:01.720 --> 00:34:04.440]  我相信到最後的時候
[00:34:04.440 --> 00:34:06.360]  我們可以跟上帝說
[00:34:06.360 --> 00:34:08.840]  我們佩德永生
[00:34:08.840 --> 00:34:12.440]  我們得到祈禱
[00:34:12.440 --> 00:34:14.680]  七位主我們真的感謝你
[00:34:14.680 --> 00:34:18.280]  今天讓我們可以回到主的殿當中
[00:34:18.280 --> 00:34:20.520]  但我們可能知道
[00:34:20.520 --> 00:34:24.200]  今天有一些我們身邊的弟兄姊妹
[00:34:24.200 --> 00:34:25.400]  或者我們身邊社區的人
[00:34:25.400 --> 00:34:27.960]  他想回到教會當中
[00:34:27.960 --> 00:34:29.320]  他有困難
[00:34:29.320 --> 00:34:32.440]  甚至他上網他都會覺得有困難
[00:34:32.440 --> 00:34:39.400]  主求你都讓我們不要忘記他們
[00:34:39.400 --> 00:34:41.160]  他們都是主你所愛的
[00:34:41.160 --> 00:34:43.400]  都是一個寶貴的生命
[00:34:43.400 --> 00:34:47.800]  求主你真的讓我們真的繼續的
[00:34:47.800 --> 00:34:51.320]  真的知道主你對我們的要求
[00:34:51.320 --> 00:34:53.640]  其實是很高的
[00:34:53.640 --> 00:34:58.280]  你讓我們真的要去服侍我們身邊的人
[00:34:58.280 --> 00:35:01.560]  照顧受苦受難的人
[00:35:01.560 --> 00:35:03.000]  主求你繼續幫助我們
[00:35:03.000 --> 00:35:05.880]  願我們銀花堂在觀塘這個社區
[00:35:05.880 --> 00:35:07.800]  甚至在香港當中
[00:35:07.800 --> 00:35:09.800]  我們的服務
[00:35:09.800 --> 00:35:14.040]  我們的照顧有需要的人
[00:35:14.040 --> 00:35:18.520]  可以讓一路下來的不同的人看到
[00:35:18.520 --> 00:35:22.920]  有人需要照顧
[00:35:22.920 --> 00:35:24.280]  主是藉著我們
[00:35:24.280 --> 00:35:27.480]  去將你的福氣帶到有需要的人當中
[00:35:27.480 --> 00:35:28.280]  主我們感謝你
[00:35:28.280 --> 00:35:29.240]  感謝你和我們一起
[00:35:29.240 --> 00:35:30.280]  我們禱告奉主耶穌基督
[00:35:30.280 --> 00:35:31.320]  得性明智祈求
[00:35:31.320 --> 00:35:32.600]  Amen
