
[00:00:00.000 --> 00:00:05.320]  今日我的題目就是「寧靜志遠」
[00:21:41.300 --> 00:21:45.300]  如果你跟著猶太的成經提五千多年
[00:21:45.300 --> 00:21:47.300]  當年五千多年
[00:21:47.300 --> 00:21:50.300]  我們今日的結果是甚麼呢
[00:21:50.300 --> 00:21:52.300]  所以回過頭來就是
[00:21:52.300 --> 00:21:55.300]  我們要想想我們做基督徒的所謂
[00:21:55.300 --> 00:21:57.300]  outstanding universal value
[00:21:57.300 --> 00:22:00.300]  我們的世界觀或是我們的價值觀
[00:22:00.300 --> 00:22:04.300]  我們大家都知道這個上帝是掌管
[00:22:04.300 --> 00:22:06.300]  我們信這個上帝掌管這個世界
[00:22:06.300 --> 00:22:10.300]  但基督徒我們在世但不屬世
[00:22:10.300 --> 00:22:13.300]  我們的價值不在這個世界
[00:22:13.300 --> 00:22:16.300]  我們的價值在我們的天國
[00:22:16.300 --> 00:22:20.300]  但上帝叫我們去管治這個世界
[00:22:20.300 --> 00:22:22.300]  問題就出在我們怎樣去管
[00:22:22.300 --> 00:22:26.300]  所以每個主人崇拜完
[00:22:26.300 --> 00:22:27.300]  牧師祝福
[00:22:27.300 --> 00:22:30.300]  但其實牧師的祝福不是叫你回去
[00:22:30.300 --> 00:22:32.300]  歎世界這個禮拜很正
[00:22:32.300 --> 00:22:33.300]  有祝福
[00:22:33.300 --> 00:22:37.300]  而是牧師說我們要在離遠這個崇拜
[00:22:37.300 --> 00:22:40.300]  回到這個世界裏面
[00:22:40.300 --> 00:22:41.300]  回到你們的崗位
[00:22:41.300 --> 00:22:43.300]  去做你們自己的崗位要做的事
[00:22:43.300 --> 00:22:45.300]  這個是牧師的祝福
[00:22:45.300 --> 00:22:47.300]  是祝福每一個人
[00:22:47.300 --> 00:22:49.300]  回到自己的崗位裏面
[00:22:49.300 --> 00:22:51.300]  管好自己的崗位的事
[00:22:51.300 --> 00:22:53.300]  所以回過頭來就是
[00:22:53.300 --> 00:22:56.300]  我們怎樣去管治這個世界
[00:22:56.300 --> 00:22:58.300]  有不同的人種
[00:22:58.300 --> 00:23:01.300]  有不同的警民
[00:23:01.300 --> 00:23:03.300]  我們怎樣從一個文化遺產
[00:23:03.300 --> 00:23:05.300]  從一個世界遺產裏面去看
[00:23:05.300 --> 00:23:08.300]  我們怎樣去認識自己
[00:23:08.300 --> 00:23:10.300]  第一我們的身份
[00:23:10.300 --> 00:23:11.300]  我們自己的身份
[00:23:11.300 --> 00:23:13.300]  我們一定要知道自己的身份是什麼
[00:23:13.300 --> 00:23:15.300]  無論什麼教派什麼宗派
[00:23:15.300 --> 00:23:18.300]  我們自己我們所信的
[00:23:18.300 --> 00:23:24.300]  我們自己所接受的思想
[00:23:24.300 --> 00:23:26.300]  一定要自己清楚
[00:23:26.300 --> 00:23:28.300]  第二我們要明白別人
[00:23:28.300 --> 00:23:31.300]  我們要明白自己的文化來源
[00:23:31.300 --> 00:23:33.300]  我們的文化根源來源
[00:23:33.300 --> 00:23:37.300]  和我們自己的社會的使命是怎樣
[00:23:37.300 --> 00:23:38.300]  我們要明白
[00:23:38.300 --> 00:23:40.300]  同時我們要明白別人
[00:23:40.300 --> 00:23:44.300]  我們要明白別人和欣賞別人
[00:23:44.300 --> 00:23:49.300]  不說這個世界是自己大哂
[00:23:49.300 --> 00:23:52.300]  我這裏就引用Robert Louis Stevenson
[00:23:52.300 --> 00:23:54.300]  一個英國的詩人
[00:23:54.300 --> 00:23:57.300]  他所講的一段說話
[00:23:57.300 --> 00:24:05.300]  他說這個世界其實
[00:24:05.300 --> 00:24:06.300]  我們看這個世界
[00:24:06.300 --> 00:24:08.300]  譬如我們看這個樹林
[00:24:08.300 --> 00:24:11.300]  就不是因為樹林的美麗
[00:24:11.300 --> 00:24:14.300]  令到我們的心是融化
[00:24:14.300 --> 00:24:17.300]  而是在進入這個樹林裏面
[00:24:17.300 --> 00:24:20.300]  那些老樹發出來的芬芳
[00:24:20.300 --> 00:24:23.300]  令到我們頹喪的心靈
[00:24:23.300 --> 00:24:25.300]  可以得到慰藉
[00:24:25.300 --> 00:24:28.300]  可以得到提升
[00:24:28.300 --> 00:24:30.300]  所以我們欣賞這些東西
[00:24:30.300 --> 00:24:31.300]  不是用肉眼看
[00:24:31.300 --> 00:24:33.300]  而是用心靈去看
[00:24:33.300 --> 00:24:37.300]  我們需要大家去從一個和平
[00:24:37.300 --> 00:24:38.300]  一個愛
[00:24:38.300 --> 00:24:39.300]  一個公平的
[00:24:39.300 --> 00:24:43.300]  一個互相尊重的情況底下
[00:24:43.300 --> 00:24:45.300]  去明白別人
[00:24:45.300 --> 00:24:48.300]  這個世界是怎樣和別人不同
[00:24:48.300 --> 00:24:50.300]  和我們culture不同
[00:24:50.300 --> 00:24:53.300]  和我們信仰的人去相處
[00:24:53.300 --> 00:24:58.300]  我們怎樣去治理好這個世界
[00:24:58.300 --> 00:25:02.300]  是包括了有不同的上帝所創造的
[00:25:02.300 --> 00:25:06.300]  今日仍然留下來的一個自然的觀景
[00:25:06.300 --> 00:25:11.300]  和人造出來的文化觀景
[00:25:11.300 --> 00:25:15.300]  我們怎樣去在我們的矛盾當中
[00:25:15.300 --> 00:25:20.300]  是要處理一些的和平
[00:25:20.300 --> 00:25:24.300]  一些人與人之間的矛盾
[00:25:24.300 --> 00:25:27.300]  我們是怎樣去這個世界
[00:25:27.300 --> 00:25:32.300]  有責任的去宣傳和平
[00:25:32.300 --> 00:25:35.300]  我們在這個世界裏面
[00:25:35.300 --> 00:25:36.300]  在這個自然界裏面
[00:25:36.300 --> 00:25:40.300]  我們怎樣去得到上帝給我們的一種啟示
[00:25:40.300 --> 00:25:42.300]  在自然界裏面
[00:25:42.300 --> 00:25:45.300]  譬如在北歐、芬蘭
[00:25:45.300 --> 00:25:47.300]  芬蘭的森林是很美的
[00:25:47.300 --> 00:25:51.300]  他啟示了作家Sibelius西培劉斯
[00:25:51.300 --> 00:25:55.300]  作了很多很美的北歐
[00:25:55.300 --> 00:25:59.300]  他還讚北歐的森林自然的景物
[00:25:59.300 --> 00:26:03.300]  也有很多的建築師、職師
[00:26:03.300 --> 00:26:07.300]  給這些自然界的景物啟示了
[00:26:07.300 --> 00:26:10.300]  令到我們可以有人為的
[00:26:10.300 --> 00:26:13.300]  人造出來的文化的遺產
[00:26:13.300 --> 00:26:15.300]  有園林各樣東西
[00:26:15.300 --> 00:26:22.300]  也有啟發到不同的畫家
[00:26:22.300 --> 00:26:25.300]  這個皇公王、元朝的皇公王
[00:26:25.300 --> 00:26:28.300]  在浙江富春山那裏
[00:26:28.300 --> 00:26:31.300]  畫了富春山的景物出來
[00:26:31.300 --> 00:26:34.300]  也有香港的畫家馮永基
[00:26:34.300 --> 00:26:36.300]  也有看了西貢
[00:26:36.300 --> 00:26:39.300]  剛才我開頭給大家看的西貢
[00:26:39.300 --> 00:26:41.300]  西貢在哪裏?
[00:26:41.300 --> 00:26:45.300]  吃海鮮那裏叫甚麼?
[00:26:45.300 --> 00:26:47.300]  布袋帽
[00:26:47.300 --> 00:26:50.300]  布袋帽看下來就畫了一些畫
[00:26:50.300 --> 00:26:52.300]  這些是去到巴黎的展覽
[00:26:52.300 --> 00:26:53.300]  這些是香港的
[00:26:53.300 --> 00:26:56.300]  我們的同事馮永基
[00:26:56.300 --> 00:26:59.300]  我們小時候讀過書
[00:26:59.300 --> 00:27:02.300]  讀過一篇叫做《似得西山燕柔記》
[00:27:02.300 --> 00:27:06.300]  也有畫家畫了柳宗元那種心態出來
[00:27:06.300 --> 00:27:09.300]  《似得西山燕柔記》我們十多歲已經讀了
[00:27:09.300 --> 00:27:11.300]  他說甚麼?
[00:27:11.300 --> 00:27:13.300]  猶猶乎以豪氣驅,如莫得其涯。
[00:27:13.300 --> 00:27:16.300]  若若乎以造物者猶,而不知其所窮。
[00:27:16.300 --> 00:27:17.300]  他怎樣解釋?
[00:27:17.300 --> 00:27:21.300]  他說猶猶乎以豪氣驅
[00:27:21.300 --> 00:27:24.300]  即是我們在這個世界很大的
[00:27:24.300 --> 00:27:28.300]  我們和這個豪氣一齊而樣樣不同
[00:27:28.300 --> 00:27:29.300]  與造物者猶
[00:27:29.300 --> 00:27:32.300]  我們和這個造物者即是我們的上帝
[00:27:32.300 --> 00:27:36.300]  一齊而不知其所窮
[00:27:36.300 --> 00:27:38.300]  我們都不知道那個邊界去到哪裏
[00:27:38.300 --> 00:27:43.300]  這個就是我們自己要靜下來
[00:27:43.300 --> 00:27:47.300]  去欣賞我們中學讀過的東西
[00:27:47.300 --> 00:27:51.300]  今日去到這個年紀應該明白了吧
[00:27:51.300 --> 00:27:56.300]  可以回頭我們自己在禮拜堂唱的聖詩
[00:27:56.300 --> 00:27:58.300]  譬如千古寶像
[00:27:58.300 --> 00:28:00.300]  千古寶像不是麥兒館唱的
[00:28:00.300 --> 00:28:03.300]  律師記住
[00:28:03.300 --> 00:28:06.300]  千古寶像不只是麥兒館唱的
[00:28:06.300 --> 00:28:08.300]  Isaac Waltz
[00:28:08.300 --> 00:28:10.300]  1917-1719年
[00:28:10.300 --> 00:28:16.300]  Isaac Waltz是一個在英國公理中的傳教士
[00:28:16.300 --> 00:28:18.300]  因為他是在英國的公理中
[00:28:18.300 --> 00:28:21.300]  所以他不是傳統的聖經中
[00:28:21.300 --> 00:28:23.300]  所以他是不能有牛津劍橋
[00:28:23.300 --> 00:28:26.300]  所以他一生都覺得被人排擠
[00:28:26.300 --> 00:28:28.300]  但是他後來所作的
[00:28:28.300 --> 00:28:30.300]  他的思想
[00:28:30.300 --> 00:28:31.300]  Isaac Waltz的思想
[00:28:31.300 --> 00:28:32.300]  哲學的思想
[00:28:32.300 --> 00:28:33.300]  神學的思想
[00:28:33.300 --> 00:28:36.300]  是令到牛津劍橋都要讀他的
[00:28:36.300 --> 00:28:37.300]  之後的一百年
[00:28:37.300 --> 00:28:39.300]  當然了他去到美國
[00:28:39.300 --> 00:28:41.300]  哈佛在醫院都是讀他的書
[00:28:41.300 --> 00:28:43.300]  哈佛醫院更加要讀他的書
[00:28:43.300 --> 00:28:45.300]  因為哈佛醫院都是公理中的
[00:28:45.300 --> 00:28:47.300]  那麼千古寶像你講什麼
[00:28:47.300 --> 00:28:49.300]  他說山村尚未發現之時
[00:28:49.300 --> 00:28:51.300]  星球未見之先
[00:28:51.300 --> 00:28:54.300]  自遠太初便有神在
[00:28:54.300 --> 00:28:55.300]  永在無窮
[00:28:55.300 --> 00:28:58.300]  在神眼中億千萬年
[00:28:58.300 --> 00:29:03.300]  仿若人間隔宿仿若初聞之夜鐘聲
[00:29:03.300 --> 00:29:05.300]  轉瞬東方日出
[00:29:05.300 --> 00:29:07.300]  上帝使人千古步腳
[00:29:07.300 --> 00:29:08.300]  使人將來希望
[00:29:08.300 --> 00:29:09.300]  使人居所
[00:29:09.300 --> 00:29:13.300]  抵禦風雨時人永久家鄉
[00:29:13.300 --> 00:29:14.300]  Isaac Waltz說
[00:29:14.300 --> 00:29:17.300]  我們其實是在裝備
[00:29:17.300 --> 00:29:18.300]  人是湯匙一掃
[00:29:18.300 --> 00:29:20.300]  人就過了
[00:29:20.300 --> 00:29:22.300]  但是這個宇宙
[00:29:22.300 --> 00:29:26.300]  才是永遠無窮盡的億千萬年
[00:29:26.300 --> 00:29:28.300]  我們問題就是我們每個人
[00:29:28.300 --> 00:29:30.300]  在暫短的人生裏面
[00:29:30.300 --> 00:29:31.300]  來到這個世界
[00:29:31.300 --> 00:29:34.300]  我們怎樣去做好我們自己的責任
[00:29:34.300 --> 00:29:35.300]  回過頭來
[00:29:35.300 --> 00:29:37.300]  這個世界是真的很大
[00:29:37.300 --> 00:29:38.300]  很美麗
[00:29:38.300 --> 00:29:41.300]  正如我剛才講過
[00:29:41.300 --> 00:29:42.300]  我們去旅行
[00:29:42.300 --> 00:29:44.300]  我們去看這個世界
[00:29:44.300 --> 00:29:48.300]  但是我們是用一個新的腦袋
[00:29:48.300 --> 00:29:52.300]  新的眼光去看這個世界
[00:29:52.300 --> 00:29:53.300]  回過頭來
[00:29:53.300 --> 00:29:56.300]  所以在我自己的矛盾
[00:29:56.300 --> 00:29:57.300]  人生的矛盾當中
[00:29:57.300 --> 00:30:00.300]  在一個專業的角度
[00:30:00.300 --> 00:30:01.300]  是要解決問題
[00:30:01.300 --> 00:30:03.300]  同時在一個學術的角度
[00:30:03.300 --> 00:30:04.300]  是要製造問題
[00:30:04.300 --> 00:30:06.300]  問自己為甚麼要做這些事
[00:30:06.300 --> 00:30:10.300]  就一定要自己坐下來
[00:30:10.300 --> 00:30:12.300]  每一天都靜下來
[00:30:12.300 --> 00:30:15.300]  去想自己和這個宇宙的關係
[00:30:15.300 --> 00:30:17.300]  自己和這個世界崗位的關係
[00:30:17.300 --> 00:30:20.300]  自己和這個創造者的關係
[00:30:20.300 --> 00:30:25.300]  有一次耶穌在一個會堂講道
[00:30:25.300 --> 00:30:27.300]  講道興高采烈的時候
[00:30:27.300 --> 00:30:29.300]  忽然間在座一個女人
[00:30:29.300 --> 00:30:31.300]  就站起來大聲叫
[00:30:31.300 --> 00:30:34.300]  養你的媽媽真是有福了
[00:30:34.300 --> 00:30:36.300]  這個老家福音第十一章出來
[00:30:36.300 --> 00:30:38.300]  耶穌就說
[00:30:38.300 --> 00:30:41.300]  我媽媽當然有福了
[00:30:41.300 --> 00:30:43.300]  因為自小耶穌自小到大
[00:30:43.300 --> 00:30:44.300]  都是媽媽帶大
[00:30:44.300 --> 00:30:46.300]  他媽媽還未出世
[00:30:46.300 --> 00:30:47.300]  即是耶穌還未出世前
[00:30:47.300 --> 00:30:50.300]  他媽媽已經在抬著他講尊主重
[00:30:50.300 --> 00:30:51.300]  所以耶穌出來講
[00:30:51.300 --> 00:30:53.300]  在老家福音那些
[00:30:53.300 --> 00:30:56.300]  窮人有福有錢人有禍
[00:30:56.300 --> 00:30:58.300]  其實是他媽媽教的
[00:30:58.300 --> 00:31:00.300]  在尊主重已經出來了
[00:31:00.300 --> 00:31:01.300]  所以耶穌一生人
[00:31:01.300 --> 00:31:04.300]  他媽媽很緊張跟著他到處去
[00:31:04.300 --> 00:31:06.300]  誰說你媽媽有福了
[00:31:06.300 --> 00:31:07.300]  即是生你有福了
[00:31:07.300 --> 00:31:08.300]  當然是
[00:31:08.300 --> 00:31:10.300]  但耶穌就不敢
[00:31:10.300 --> 00:31:11.300]  沒有這樣的東西
[00:31:11.300 --> 00:31:12.300]  是呀我媽媽有福了
[00:31:12.300 --> 00:31:13.300]  他不是這樣說
[00:31:13.300 --> 00:31:15.300]  更有福的人
[00:31:15.300 --> 00:31:17.300]  就是聽了道
[00:31:17.300 --> 00:31:19.300]  以及要遵行那個道
[00:31:19.300 --> 00:31:21.300]  當然耶穌的時候
[00:31:21.300 --> 00:31:22.300]  真是聽而已
[00:31:22.300 --> 00:31:23.300]  我沒有聖經讀
[00:31:23.300 --> 00:31:24.300]  我讀聖經是最近一百年
[00:31:24.300 --> 00:31:26.300]  才有本聖經
[00:31:26.300 --> 00:31:28.300]  當然我們怎樣聽呢
[00:31:28.300 --> 00:31:30.300]  不是用耳朵去聽
[00:31:30.300 --> 00:31:32.300]  要用心去聽
[00:31:32.300 --> 00:31:34.300]  我們自己的內心和內觀
[00:31:34.300 --> 00:31:36.300]  要向裏面看
[00:31:36.300 --> 00:31:40.300]  然後才明白尊主為主
[00:31:40.300 --> 00:31:43.300]  今天講的
[00:31:43.300 --> 00:31:45.300]  跟各位分享到這裏
[00:31:45.300 --> 00:31:47.300]  多謝各位
