
[00:00:00.000 --> 00:00:05.500]  怎樣說好呢 這一句話是我第一信息彈出來的
[00:18:18.500 --> 00:18:20.500]  都是一個很重要的事情
[00:18:20.500 --> 00:18:24.500]  這句話其實不應該是coaching question
[00:18:24.500 --> 00:18:26.500]  為什麼你那麼容易得罪別人
[00:18:27.000 --> 00:18:31.500]  這句話已經得罪了他
[00:18:31.500 --> 00:18:33.500]  所以我不是一個好的coach
[00:18:33.500 --> 00:18:36.500]  但是可能你問回自己
[00:18:36.500 --> 00:18:39.500]  自己問自己都是一個很好的想法
[00:18:39.500 --> 00:18:42.500]  為什麼我會那麼容易人氣衝突
[00:18:42.500 --> 00:18:43.500]  或者跟他撞的
[00:18:43.500 --> 00:18:45.500]  跟他困的呢
[00:18:45.500 --> 00:18:47.500]  認識自己多一點
[00:18:47.500 --> 00:18:50.500]  你就更加知道怎樣去回應
[00:18:50.500 --> 00:18:53.500]  第三主動出擊
[00:18:53.500 --> 00:18:54.500]  不是反擊
[00:18:54.500 --> 00:18:56.500]  千萬不要花式自殺
[00:18:57.000 --> 00:18:59.500]  我建議你加入這個群組
[00:18:59.500 --> 00:19:01.500]  Facebook的群組
[00:19:01.500 --> 00:19:04.500]  笑啊 你知道發生什麼事
[00:19:04.500 --> 00:19:06.500]  有沒有啊 有啊
[00:19:06.500 --> 00:19:08.500]  近來好像沒有什麼news
[00:19:08.500 --> 00:19:10.500]  不知道兩三年前很多
[00:19:10.500 --> 00:19:12.500]  like了這個page還沒
[00:19:12.500 --> 00:19:13.500]  還沒呢就等下可以like啊
[00:19:13.500 --> 00:19:15.500]  男同女都可以like啊
[00:19:15.500 --> 00:19:20.500]  這個page是十萬個激怒旅遊的理由
[00:19:20.500 --> 00:19:24.500]  好 隨便找一個兩個來講一下
[00:19:24.500 --> 00:19:26.500]  我男友今早早上都會跟我說
[00:19:27.000 --> 00:19:28.500]  早晨的 他今天跟我說
[00:19:28.500 --> 00:19:30.500]  今早我在想有什麼沒做
[00:19:30.500 --> 00:19:32.500]  想一想就想起還沒跟你說早晨
[00:19:32.500 --> 00:19:34.500]  所以馬上說了
[00:19:34.500 --> 00:19:36.500]  挺好啊 是不是一個報告
[00:19:36.500 --> 00:19:37.500]  不過女朋友就覺得
[00:19:37.500 --> 00:19:39.500]  你已經變成例行公事了
[00:19:39.500 --> 00:19:40.500]  責任了
[00:19:40.500 --> 00:19:41.500]  不是這樣的
[00:19:41.500 --> 00:19:43.500]  這個不是愛啊
[00:19:43.500 --> 00:19:45.500]  所以女朋友就生氣了
[00:19:45.500 --> 00:19:46.500]  另一個呢
[00:19:46.500 --> 00:19:49.500]  另一個
[00:19:49.500 --> 00:19:51.500]  跟女友聊天
[00:19:51.500 --> 00:19:53.500]  一個很開放很open的朋友
[00:19:53.500 --> 00:19:55.500]  經常出去玩的事跡
[00:19:56.000 --> 00:19:57.000]  女朋友就提醒她
[00:19:57.000 --> 00:19:59.500]  你不要讓我知道你是這樣的
[00:19:59.500 --> 00:20:01.500]  男的就笑著說
[00:20:01.500 --> 00:20:03.500]  我當然不會告訴你啦
[00:20:03.500 --> 00:20:05.500]  我不知道你明不明白啊
[00:20:05.500 --> 00:20:06.500]  Dab多一點點
[00:20:06.500 --> 00:20:08.500]  然後她就生氣了
[00:20:08.500 --> 00:20:12.500]  我們有很多原因可以激怒身邊那個
[00:20:12.500 --> 00:20:13.500]  或者激怒別人
[00:20:13.500 --> 00:20:16.500]  或者激怒不同的人的狀態狀況
[00:20:16.500 --> 00:20:20.500]  我想第三項想講的
[00:20:20.500 --> 00:20:23.500]  就是我們要主動的出擊
[00:20:23.500 --> 00:20:24.500]  不是反擊
[00:20:25.000 --> 00:20:26.500]  給大家看看片段
[00:20:55.000 --> 00:20:55.500]  Go and call me an idiot
[00:20:55.500 --> 00:20:56.500]  I'm gonna try to stop you
[00:20:56.500 --> 00:20:57.500]  Don't let me stop you ok
[00:20:57.500 --> 00:20:58.500]  You keep being mean to me
[00:20:58.500 --> 00:21:00.500]  You think I can stop her
[00:21:00.500 --> 00:21:01.500]  Hello
[00:21:01.500 --> 00:21:02.500]  Hello
[00:21:02.500 --> 00:21:03.500]  Alright I'll try
[00:21:03.500 --> 00:21:04.500]  Here we go
[00:21:04.500 --> 00:21:05.500]  Go and call me an idiot
[00:21:05.500 --> 00:21:06.500]  You're an idiot
[00:21:06.500 --> 00:21:07.500]  What you think I'm an idiot
[00:21:07.500 --> 00:21:08.500]  Yeah
[00:21:08.500 --> 00:21:10.500]  Yeah sometimes I do stupid things
[00:21:10.500 --> 00:21:11.500]  That's true
[00:21:11.500 --> 00:21:12.500]  Yeah you do
[00:21:12.500 --> 00:21:14.500]  You always do stupid things
[00:21:14.500 --> 00:21:15.500]  I know
[00:21:15.500 --> 00:21:16.500]  You're so smart
[00:21:16.500 --> 00:21:17.500]  You're so lucky
[00:21:17.500 --> 00:21:20.500]  Yes I am
[00:21:20.500 --> 00:21:22.500]  You're awesome
[00:21:22.500 --> 00:21:23.500]  Thank you
[00:21:23.500 --> 00:21:24.500]  And you're not
[00:21:25.000 --> 00:21:25.500]  No
[00:21:25.500 --> 00:21:26.500]  I know
[00:21:26.500 --> 00:21:27.500]  We established that
[00:21:27.500 --> 00:21:31.500]  Look my happiness is not based on whether you think I'm cool or not
[00:21:31.500 --> 00:21:33.500]  I'm gonna be happy even if you hate my gift
[00:21:33.500 --> 00:21:35.500]  Ok
[00:21:35.500 --> 00:21:39.500]  And I'll always be nice to you sweetheart
[00:21:39.500 --> 00:21:41.500]  Ok
[00:21:41.500 --> 00:21:43.500]  No
[00:21:43.500 --> 00:21:48.500]  Is that she loves me
[00:21:48.500 --> 00:21:51.500]  Thank you
[00:21:51.500 --> 00:21:54.500]  You're welcome
[00:21:55.000 --> 00:21:56.500]  I won give me a big hand clap
[00:21:56.500 --> 00:21:57.500]  That was awesome
[00:21:57.500 --> 00:21:58.500]  好
[00:21:58.500 --> 00:22:00.500]  短片其實很短
[00:22:00.500 --> 00:22:02.500]  網上還有一段長一點的
[00:22:02.500 --> 00:22:04.500]  主要其實是說
[00:22:04.500 --> 00:22:06.500]  我們被人 bully 也好
[00:22:06.500 --> 00:22:09.500]  我們很多 hater 說很多話
[00:22:09.500 --> 00:22:10.500]  你怎樣去回應呢
[00:22:10.500 --> 00:22:11.500]  都不要說 hater
[00:22:11.500 --> 00:22:14.500]  反駁也好討論的時候
[00:22:14.500 --> 00:22:16.500]  他提出一樣東西
[00:22:16.500 --> 00:22:18.500]  其實你可以作出主動的回應
[00:22:18.500 --> 00:22:19.500]  那種出擊
[00:22:19.500 --> 00:22:20.500]  你未必是要
[00:22:21.000 --> 00:22:25.500]  你落了他的哄
[00:22:25.500 --> 00:22:26.500]  你就會被他 loop 著你去走
[00:22:26.500 --> 00:22:28.500]  但反過來你用一些正面的
[00:22:28.500 --> 00:22:30.500]  或者相對的說話的時候
[00:22:30.500 --> 00:22:32.500]  讓他明白
[00:22:32.500 --> 00:22:34.500]  或者讓他知道你是
[00:22:34.500 --> 00:22:37.500]  I don't care
[00:22:37.500 --> 00:22:40.500]  而我是可以不受傷害的
[00:22:40.500 --> 00:22:42.500]  去回應那些事情
[00:22:42.500 --> 00:22:44.500]  有時候在溝通裡面
[00:22:44.500 --> 00:22:45.500]  很多很多這樣的狀況
[00:22:45.500 --> 00:22:48.500]  我想起我和我老婆的時候
[00:22:48.500 --> 00:22:49.500]  我忘記了什麼事情了
[00:22:50.000 --> 00:22:54.500]  總之她就說我錯了
[00:22:54.500 --> 00:22:56.500]  就問為什麼 為什麼 為什麼
[00:22:56.500 --> 00:22:58.500]  事實是我錯的
[00:22:58.500 --> 00:23:00.500]  對不起 對不起 我錯了 我錯了
[00:23:00.500 --> 00:23:02.500]  那她開始繼續說下去
[00:23:02.500 --> 00:23:04.500]  你問為什麼 為什麼 為什麼
[00:23:04.500 --> 00:23:06.500]  我和你說了對不起
[00:23:06.500 --> 00:23:08.500]  我還有什麼答案
[00:23:08.500 --> 00:23:11.500]  那她開始抖一抖
[00:23:11.500 --> 00:23:13.500]  沒有得再繼續說下去
[00:23:13.500 --> 00:23:14.500]  或者再罵下去了
[00:23:14.500 --> 00:23:16.500]  我唯一在我印象中成功的
[00:23:16.500 --> 00:23:17.500]  是這一次
[00:23:17.500 --> 00:23:19.500]  沒有了那個狀況
[00:23:20.000 --> 00:23:21.500]  但是我覺得給我們一種
[00:23:21.500 --> 00:23:23.500]  再新的想法就是
[00:23:23.500 --> 00:23:27.500]  我們不一定要這樣互相傷害
[00:23:27.500 --> 00:23:31.500]  互相磨爛隻去罵
[00:23:31.500 --> 00:23:32.500]  而是我可以選擇
[00:23:32.500 --> 00:23:34.500]  有我自己的立場
[00:23:34.500 --> 00:23:36.500]  我怎麼去走 怎麼去做
[00:23:36.500 --> 00:23:38.500]  《聖經》有一節的經文就是這樣說
[00:23:38.500 --> 00:23:40.500]  是《箴言》二十五章
[00:23:40.500 --> 00:23:43.500]  你的仇敵我了 就給他吃
[00:23:43.500 --> 00:23:44.500]  喝了就給他喝
[00:23:44.500 --> 00:23:47.500]  你這樣做會使得他臉紅耳赤
[00:23:47.500 --> 00:23:48.500]  慚愧交加
[00:23:49.000 --> 00:23:50.500]  上主也要報答你
[00:23:50.500 --> 00:23:52.500]  《聖經》裡面說
[00:23:52.500 --> 00:23:54.500]  好像一種匪夷所思的做法
[00:23:54.500 --> 00:23:56.500]  不應該是這樣的事情
[00:23:56.500 --> 00:23:59.500]  但是就是因為這樣的時間
[00:23:59.500 --> 00:24:01.500]  讓人再一次的去想
[00:24:01.500 --> 00:24:03.500]  我應該怎麼去回應 怎麼去做
[00:24:03.500 --> 00:24:04.500]  而我不是繼續去
[00:24:04.500 --> 00:24:07.500]  因著情緒裡面有更多的發洩
[00:24:07.500 --> 00:24:09.500]  而你也都不是陷在
[00:24:09.500 --> 00:24:13.500]  需要去互相發洩的境況當中
[00:24:13.500 --> 00:24:15.500]  所以我們可以想想一些辦法
[00:24:15.500 --> 00:24:17.500]  怎麼去做一些事情
[00:24:18.000 --> 00:24:20.500]  你也不要想著每次都可以有這樣的狀況
[00:24:20.500 --> 00:24:22.500]  《聖經》也是這樣說
[00:24:22.500 --> 00:24:25.500]  空口答允贈送禮物的人
[00:24:25.500 --> 00:24:27.500]  好像有風有雲而無雨
[00:24:27.500 --> 00:24:29.500]  有風有雲而無雨 我們很熟悉的
[00:24:29.500 --> 00:24:31.500]  不過原來是出自這裡
[00:24:31.500 --> 00:24:33.500]  就是說你只有一個「港」字
[00:24:33.500 --> 00:24:34.500]  其實沒有的
[00:24:34.500 --> 00:24:36.500]  空頭支票來的
[00:24:36.500 --> 00:24:39.500]  內心勸導可以擊破堅強的抗拒
[00:24:39.500 --> 00:24:41.500]  甚至可以說服當權的人
[00:24:41.500 --> 00:24:43.500]  不要吃過量的蜂蜜
[00:24:43.500 --> 00:24:44.500]  多吃會使你嘔吐
[00:24:44.500 --> 00:24:46.500]  不要常常訪問鱗蛇
[00:24:47.000 --> 00:24:49.500]  因為恐怕牠也會厭煩你、懷恨你
[00:24:49.500 --> 00:24:51.500]  即是嘔吐我猜那個狀況
[00:24:51.500 --> 00:24:53.500]  有些事情不要過份
[00:24:53.500 --> 00:24:55.500]  你每次都這樣做的時候
[00:24:55.500 --> 00:24:58.500]  其實別人又會覺得你很假
[00:24:58.500 --> 00:25:00.500]  反而是什麼呢
[00:25:00.500 --> 00:25:02.500]  我很喜歡中間有一句話
[00:25:02.500 --> 00:25:06.500]  內心的勸導可以擊破堅強的抗拒
[00:25:06.500 --> 00:25:08.500]  在衝突裡面
[00:25:08.500 --> 00:25:10.500]  可能我們都需要安靜、冷靜
[00:25:10.500 --> 00:25:12.500]  去思考、去思想
[00:25:12.500 --> 00:25:14.500]  又或者去想辦法的時候
[00:25:15.000 --> 00:25:17.500]  那一刻的情緒是一個主導的時間
[00:25:17.500 --> 00:25:21.500]  都或許令到我們要去想一想
[00:25:21.500 --> 00:25:23.500]  再思考一下
[00:25:23.500 --> 00:25:25.500]  還是我們即時地去回應
[00:25:25.500 --> 00:25:27.500]  快快地去說呢
[00:25:27.500 --> 00:25:29.500]  可能這也是讓我們知道
[00:25:29.500 --> 00:25:31.500]  我們應該怎樣去行動
[00:25:31.500 --> 00:25:33.500]  最後因為是港島
[00:25:33.500 --> 00:25:36.500]  最後的點我還是會說交給主
[00:25:36.500 --> 00:25:40.500]  你不可以在王面前妄自尊大
[00:25:40.500 --> 00:25:41.500]  引起王的注意
[00:25:41.500 --> 00:25:43.500]  寧可等人請你坐在高位
[00:25:44.000 --> 00:25:46.500]  你不要想著坐在那裡
[00:25:46.500 --> 00:25:49.500]  你很尷尬
[00:25:49.500 --> 00:25:51.500]  你這麼主動坐在那裡
[00:25:51.500 --> 00:25:53.500]  人家請你下來就不好意思了
[00:25:53.500 --> 00:25:55.500]  你自己是醜的
[00:25:55.500 --> 00:25:58.500]  內心的勸導擊破堅強的抗拒
[00:25:58.500 --> 00:26:01.500]  怎樣可以有內心的忍耐呢
[00:26:01.500 --> 00:26:03.500]  其實是在說我們將什麼
[00:26:03.500 --> 00:26:05.500]  我們的心、我們的事情
[00:26:05.500 --> 00:26:06.500]  一切都交給主
[00:26:06.500 --> 00:26:08.500]  放在主的手中
[00:26:08.500 --> 00:26:11.500]  有些人我們會選擇做很多事情
[00:26:12.000 --> 00:26:14.000]  無論要什麼事情發生
[00:26:14.000 --> 00:26:15.500]  或者我要贏了也好
[00:26:15.500 --> 00:26:16.500]  做假見證
[00:26:16.500 --> 00:26:17.500]  假見證在宗賢裡面說
[00:26:17.500 --> 00:26:20.500]  陷害的時候就好像一個利劍
[00:26:20.500 --> 00:26:21.500]  一樣會致死人
[00:26:21.500 --> 00:26:24.500]  患難的時候依靠不可靠的人
[00:26:24.500 --> 00:26:27.500]  你發毛什麼都要去做
[00:26:27.500 --> 00:26:28.500]  什麼都要去爭
[00:26:28.500 --> 00:26:30.500]  要去找方法的時間
[00:26:30.500 --> 00:26:32.500]  其實還是害了事情
[00:26:32.500 --> 00:26:34.500]  性情暴躁的人就好像一個
[00:26:34.500 --> 00:26:35.500]  不設防的成因
[00:26:35.500 --> 00:26:37.500]  容易受到攻擊
[00:26:37.500 --> 00:26:40.500]  宗賢智者這樣去分享的時間
[00:26:41.000 --> 00:26:42.500]  讓我們看到一件事情
[00:26:42.500 --> 00:26:43.500]  我們真的很需要
[00:26:43.500 --> 00:26:47.500]  將我們的狀態狀況交給主
[00:26:47.500 --> 00:26:50.500]  衝突、溝通
[00:26:50.500 --> 00:26:53.500]  有時候卡在某些位置的時間
[00:26:53.500 --> 00:26:55.500]  可能我們都需要交給主
[00:26:55.500 --> 00:26:57.500]  工作裡面的難處
[00:26:57.500 --> 00:26:59.500]  艱難的時候
[00:26:59.500 --> 00:27:00.500]  上司也好
[00:27:00.500 --> 00:27:02.500]  或者下屬也好
[00:27:02.500 --> 00:27:04.500]  或者要求也好
[00:27:04.500 --> 00:27:05.500]  各樣的事情都好
[00:27:05.500 --> 00:27:08.500]  都可能是我們盡了努力
[00:27:09.000 --> 00:27:11.500]  但我們仍然都在那個境況裡面
[00:27:11.500 --> 00:27:14.500]  我去年訪問了
[00:27:14.500 --> 00:27:17.500]  我邀請了一位弟兄
[00:27:17.500 --> 00:27:19.500]  去跟一班弟兄分享
[00:27:19.500 --> 00:27:21.500]  自己教會裡面
[00:27:21.500 --> 00:27:24.500]  那位弟兄是大學的副教授
[00:27:24.500 --> 00:27:26.500]  不是副校長
[00:27:26.500 --> 00:27:28.500]  副校長
[00:27:28.500 --> 00:27:29.500]  他分享他自己的生命
[00:27:29.500 --> 00:27:31.500]  過去那幾十年
[00:27:31.500 --> 00:27:33.500]  他…副校長喔
[00:27:33.500 --> 00:27:35.500]  當然是一帆風順那樣的東西
[00:27:35.500 --> 00:27:38.500]  他分享了他很多不同的點滴
[00:27:39.000 --> 00:27:40.500]  每一個心…在每一個時期裡面
[00:27:40.500 --> 00:27:42.500]  生命裡面的難關
[00:27:42.500 --> 00:27:44.500]  在工作裡面有很多的難關
[00:27:44.500 --> 00:27:47.500]  一個難關、一個難關、一個難關
[00:27:47.500 --> 00:27:49.500]  他可以用很多方法
[00:27:49.500 --> 00:27:50.500]  用很多手段
[00:27:50.500 --> 00:27:52.500]  或者用很多事情可以去解決
[00:27:52.500 --> 00:27:55.500]  不過他仍然選擇一件事情
[00:27:55.500 --> 00:27:58.500]  他常常在跟我們分享的時候
[00:27:58.500 --> 00:28:01.500]  他常常都講一段經文
[00:28:01.500 --> 00:28:03.500]  他說
[00:28:03.500 --> 00:28:07.500]  「主說,身冤在我,我必報應」
[00:28:08.000 --> 00:28:10.500]  重點不是「我必報應」
[00:28:10.500 --> 00:28:12.500]  重點是「身冤在我」
[00:28:12.500 --> 00:28:14.500]  他願意將他的委屈
[00:28:14.500 --> 00:28:17.500]  將他的不公平遇到的事情
[00:28:17.500 --> 00:28:19.500]  他交給主
[00:28:19.500 --> 00:28:20.500]  他仍然選擇
[00:28:20.500 --> 00:28:22.500]  是上帝你是一個公義的主
[00:28:22.500 --> 00:28:24.500]  你一定會帶領著我去行
[00:28:24.500 --> 00:28:28.500]  那段經文就是正正羅馬書的一段經文
[00:28:28.500 --> 00:28:30.500]  同時間都reference(參考)
[00:28:30.500 --> 00:28:33.500]  剛才斟言的某幾節
[00:28:33.500 --> 00:28:36.500]  「若是可行,總要盡力同人和睦」
[00:28:37.000 --> 00:28:39.500]  「各位親愛的,不要自己伸冤」
[00:28:39.500 --> 00:28:42.500]  「寧可給主的憤怒,留地步」
[00:28:42.500 --> 00:28:46.500]  「因為經上說,主啊,身冤在我,我必報應」
[00:28:46.500 --> 00:28:49.500]  「不但如此,你的仇敵若過飢餓」
[00:28:49.500 --> 00:28:52.500]  「就給他吃,若喝了就給他喝」
[00:28:52.500 --> 00:28:56.500]  「因為你這樣做,就是把炭火堆在他的頭上」
[00:28:56.500 --> 00:29:01.500]  「不要被惡所剩,反而以善成惡」
[00:29:04.000 --> 00:29:07.500]  頂姐妹,我想說的是
[00:29:07.500 --> 00:29:11.500]  好像雞同鴨講在必經的階段
[00:29:11.500 --> 00:29:13.500]  有時可能都是在張力
[00:29:13.500 --> 00:29:16.500]  都未必可以即時的處理、解決
[00:29:16.500 --> 00:29:19.500]  可能是工作上的suffer(受苦)
[00:29:19.500 --> 00:29:23.500]  我近來和很多年紀差不多的young adults(年輕人)
[00:29:23.500 --> 00:29:25.500]  一起聊天的時間
[00:29:25.500 --> 00:29:29.500]  大家都說「工作好難受啊」
[00:29:29.500 --> 00:29:33.500]  「我阿頭好難受啊,他好有病啊」
[00:29:34.000 --> 00:29:36.500]  「我想轉工啊」
[00:29:36.500 --> 00:29:38.500]  很多張力,很多張力
[00:29:38.500 --> 00:29:45.500]  我服侍的群體是
[00:29:45.500 --> 00:29:50.500]  在過去兩三年沒有在教會裏面有正常的聚會
[00:29:50.500 --> 00:29:54.500]  他很想找一個團契,找一個fellowship
[00:29:54.500 --> 00:29:57.500]  在裏面有一班人一起同行
[00:29:57.500 --> 00:30:00.500]  其中講到一件事情是
[00:30:01.000 --> 00:30:04.500]  他有點loss的時候
[00:30:04.500 --> 00:30:08.500]  我想說頂姐妹我們總會面對這些狀況
[00:30:08.500 --> 00:30:11.500]  沒完沒了
[00:30:11.500 --> 00:30:13.500]  我想起一個討問
[00:30:13.500 --> 00:30:18.500]  這個討問是我小時候聽到的
[00:30:18.500 --> 00:30:20.500]  我覺得很好
[00:30:20.500 --> 00:30:22.500]  一個寧靜的討問
[00:30:22.500 --> 00:30:26.500]  「神啊,求祢賜給我一個平靜的心」
[00:30:26.500 --> 00:30:29.500]  「去接受我無法改變的事」
[00:30:30.000 --> 00:30:33.500]  「賜給我勇氣去做我能改變的事」
[00:30:33.500 --> 00:30:38.500]  「賜給我智慧去分辨兩者的不通」
[00:30:38.500 --> 00:30:43.500]  其實今天我這篇文章都好像雞同鴨講
[00:30:43.500 --> 00:30:46.500]  跟題目都好像有點…
[00:30:46.500 --> 00:30:48.500]  怎樣說好呢?
[00:30:48.500 --> 00:30:50.500]  先回應我的講題
[00:30:50.500 --> 00:30:53.500]  但我很想跟頂姐妹分享
[00:30:53.500 --> 00:30:56.500]  我們可以交給主
[00:30:56.500 --> 00:30:58.500]  怎樣雞同鴨講都好
[00:30:59.000 --> 00:31:02.500]  可能就是在主機裏面繼續學習
[00:31:02.500 --> 00:31:04.500]  在主裏面繼續教堂
[00:31:04.500 --> 00:31:06.500]  在主裏面的禱告
[00:31:06.500 --> 00:31:11.500]  又在團契小組裏面我們的分享
[00:31:11.500 --> 00:31:13.500]  又找我們的智者
[00:31:13.500 --> 00:31:17.500]  又或者甚至我們說主動的
[00:31:17.500 --> 00:31:25.500]  我們不去被那種負面的訊息我們所接受
[00:31:25.500 --> 00:31:27.500]  而我們自己有得死
[00:31:28.000 --> 00:31:31.500]  我想在溝通裏面是一生的學問
[00:31:31.500 --> 00:31:35.500]  我很怕接這個題目
[00:31:35.500 --> 00:31:38.500]  原來是要講這些東西
[00:31:38.500 --> 00:31:41.500]  因為對我來說都是一生學習的東西
[00:31:41.500 --> 00:31:43.500]  但我覺得既然一生學習
[00:31:43.500 --> 00:31:45.500]  又一齊學吧
[00:31:45.500 --> 00:31:48.500]  一齊學的時候又一齊試試跟大家分享
[00:31:48.500 --> 00:31:50.500]  但最重要都是一樣東西
[00:31:50.500 --> 00:31:54.500]  上帝看我們是一個聖靈的殿
[00:31:55.000 --> 00:31:58.500]  我們都是榮耀上主的時候
[00:31:58.500 --> 00:32:00.500]  我們可以有很多的選擇
[00:32:00.500 --> 00:32:01.500]  怎樣去行動
[00:32:01.500 --> 00:32:04.500]  不過我們都可以有一個敬拜的人生
[00:32:04.500 --> 00:32:06.500]  讓人看到在職場也好
[00:32:06.500 --> 00:32:08.500]  或者在家裏也好
[00:32:08.500 --> 00:32:10.500]  讓人看到你的生命是不一樣
[00:32:10.500 --> 00:32:14.500]  不是按環境的那種action reaction
[00:32:14.500 --> 00:32:16.500]  而是你的生命可以不一樣
[00:32:16.500 --> 00:32:20.500]  你可以選擇上帝心意的路去回應
[00:32:20.500 --> 00:32:22.500]  去行動
