
[00:00:00.000 --> 00:00:03.340]  同大家睇一個圖片應該大家睇知道係咩嚟㗎喇
[00:17:42.220 --> 00:17:48.620]  首先我哋要清理我哋一啲蒙蒙查查唔係好清楚嘅人生方向
[00:17:48.620 --> 00:17:50.300]  現在by this time
[00:17:50.300 --> 00:17:52.460]  我希望你知道作為教育徒
[00:17:52.460 --> 00:17:56.220]  你嘅方向,你嘅重點應該放在屬天嘅事實上面
[00:17:56.220 --> 00:17:58.780]  神關心啲乜嘢,我哋關心啲乜嘢
[00:17:58.780 --> 00:18:02.620]  剛才講到神關心人生活在疾苦當中
[00:18:02.620 --> 00:18:05.180]  我哋就去幫助落在疾苦當中嘅人
[00:18:05.180 --> 00:18:08.860]  神要人認識佢,我哋將神嘅愛帶到人嘅當中
[00:18:08.860 --> 00:18:11.260]  但係第二呢
[00:18:11.260 --> 00:18:18.060]  我哋要清除嗰啲殘留在我哋生命裏面嗰啲邪惡嘅慾望
[00:18:18.060 --> 00:18:21.500]  如果我哋想做一個屬靈嘅不斗翁嘅時候
[00:18:21.500 --> 00:18:26.620]  除咗要有一個定位,有一個方針去帶領我哋嘅人生
[00:18:26.620 --> 00:18:28.140]  過每日嘅生活之外
[00:18:28.140 --> 00:18:33.260]  我哋更加要去處理在我哋生命當中嗰啲種種嘅污穢
[00:18:33.260 --> 00:18:37.180]  邪惡嘅慾望
[00:18:37.180 --> 00:18:41.180]  我想問下大家我哋生命裏面有冇啲邪惡嘅慾望
[00:18:41.180 --> 00:18:45.020]  剛才先舉例淫亂,污穢,邪情,惡慾同埋貪婪
[00:18:45.020 --> 00:18:47.420]  有冇呀?
[00:18:47.420 --> 00:18:49.980]  唔好呃我喎
[00:18:49.980 --> 00:18:52.460]  我相信每個人都有嘅
[00:18:52.460 --> 00:18:55.740]  慾念好多時候變成惡念
[00:18:55.740 --> 00:18:57.020]  點解呢?
[00:18:57.020 --> 00:19:05.820]  因為其實我哋仍然係擁有呢一個被罪污染會腐朽嘅一個慾體
[00:19:05.820 --> 00:19:10.780]  而我哋生活嘅環境裏面係充滿咗好多邪惡嘅事情
[00:19:10.780 --> 00:19:13.420]  我哋喺咁嘅環境裏面生活會唔會受影響呢?
[00:19:13.420 --> 00:19:18.620]  有冇啲唔好嘅慾望,邪惡嘅思想進入我哋腦海當中呢?
[00:19:18.620 --> 00:19:21.420]  你唔好講比佢聽話冇呀
[00:19:21.420 --> 00:19:23.580]  我做牧師都有
[00:19:23.580 --> 00:19:25.900]  問題唔係經常有啫
[00:19:25.900 --> 00:19:29.740]  經常有就大件事㗎啦係咪呀?
[00:19:29.740 --> 00:19:31.740]  但係呢啲嘢如果我哋唔處理
[00:19:31.740 --> 00:19:33.420]  讓呢啲咁樣嘅思想
[00:19:33.420 --> 00:19:37.820]  呢啲咁樣嘅慾望繼續存留在我哋生命當中嘅時候
[00:19:37.820 --> 00:19:41.660]  我哋成個人結果就會好似萬里長城一樣
[00:19:41.660 --> 00:19:44.380]  有一日會不攻自破
[00:19:44.380 --> 00:19:47.340]  所以保羅話我哋必須要自死
[00:19:47.340 --> 00:19:52.700]  我哋必須要跟住呢啲邪惡嘅慾望帶畀我哋影響
[00:19:52.700 --> 00:19:53.900]  點解?
[00:19:53.900 --> 00:19:55.660]  因為佢哋唔清除嘅時候
[00:19:55.660 --> 00:20:00.620]  保羅話呢啲邪惡嘅慾望會喺我哋心裏面作崇
[00:20:00.620 --> 00:20:04.940]  然後會引發出好多極端負面嘅情緒
[00:20:04.940 --> 00:20:08.700]  比如憤怒、暴戾、仇恨
[00:20:08.700 --> 00:20:10.940]  而呢啲咁樣嘅情緒
[00:20:10.940 --> 00:20:17.500]  會再轉一步係觸動我哋去做出一啲極具破壞性嘅行為
[00:20:17.500 --> 00:20:20.860]  好似欺騙、誹謗、講污穢嘅話
[00:20:20.860 --> 00:20:22.620]  有無呢啲我都冇做嘅
[00:20:22.620 --> 00:20:25.900]  我都冇做呢啲咁樣嘅嘢嘅
[00:20:25.900 --> 00:20:28.060]  但係保羅提醒我哋
[00:20:28.060 --> 00:20:30.140]  如果我哋讓一個歪念
[00:20:30.140 --> 00:20:35.580]  一個唔好嘅慾望、思想留在我哋生命裏面嘅時候
[00:20:35.580 --> 00:20:37.180]  我哋唔去處理
[00:20:37.180 --> 00:20:39.420]  呢個就係發展嘅過程
[00:20:39.420 --> 00:20:42.780]  呢啲慾望變成一啲嘅負面嘅情緒
[00:20:42.780 --> 00:20:44.620]  跟住觸動我哋嘅生命
[00:20:44.620 --> 00:20:49.340]  去做出一啲違背常理嘅問題
[00:20:49.340 --> 00:20:51.660]  比如話呢大家知道中國大陸裏面嚟講
[00:20:51.660 --> 00:20:54.700]  我相信大家睇到啦新聞裏面嚟講係咩
[00:20:54.700 --> 00:20:57.500]  大大小小嘅官員都去貪嘅喎
[00:20:57.500 --> 00:21:00.140]  當官員受咗賄賂之後呢
[00:21:00.140 --> 00:21:03.100]  佢哋就會做一啲黑白顛倒嘅事啦
[00:21:03.100 --> 00:21:05.500]  當啲人去請願去投訴去上訪嘅時候
[00:21:05.500 --> 00:21:07.420]  佢更加會用一啲激進嘅手段
[00:21:07.420 --> 00:21:10.460]  拉佢哋去坐監、虐打佢哋
[00:21:10.460 --> 00:21:15.420]  呢啲新聞我哋時時都會聽到嘅
[00:21:15.420 --> 00:21:17.100]  我相信呢啲人開始嘅時間
[00:21:17.100 --> 00:21:19.180]  唔係諗住要去虐待呢啲咁嘅人
[00:21:19.180 --> 00:21:23.020]  唔係要拉呢啲正義嘅人
[00:21:23.020 --> 00:21:25.980]  就係因為一個貪念嘅開始
[00:21:25.980 --> 00:21:28.540]  所以聽完之後我想同大家講吓咩嘢
[00:21:28.540 --> 00:21:29.980]  我哋以為自己唔會咁極端
[00:21:29.980 --> 00:21:31.500]  但我哋要記住
[00:21:31.500 --> 00:21:35.340]  所有嘅惡事
[00:21:35.340 --> 00:21:38.940]  都係從一個小小嘅歪念開始
[00:21:38.940 --> 00:21:40.700]  任何嘅惡事都係
[00:21:40.700 --> 00:21:44.940]  人呢好少會立刻變壞嘅喎
[00:21:44.940 --> 00:21:46.620]  你有冇見過一陣人
[00:21:46.620 --> 00:21:49.820]  轉眼之間忽然之間就變得好壞呢
[00:21:49.820 --> 00:21:51.100]  唔會嘅
[00:21:51.100 --> 00:21:52.940]  都係慢慢變壞
[00:21:52.940 --> 00:21:55.900]  問題就係由於我哋擁有一個唔好嘅歪念
[00:21:55.900 --> 00:21:57.900]  在我哋心裏面發芽生長
[00:21:57.900 --> 00:21:59.980]  我哋冇及早去除掉佢呢
[00:21:59.980 --> 00:22:01.740]  佢就會越長越大
[00:22:01.740 --> 00:22:04.860]  就越變越壞
[00:22:04.860 --> 00:22:06.380]  到一個地步
[00:22:06.380 --> 00:22:08.380]  做咗一啲我哋難以置信嘅事
[00:22:08.380 --> 00:22:10.380]  先兩個禮拜大家冇睇新聞
[00:22:10.380 --> 00:22:15.900]  喺山西墳州
[00:22:15.900 --> 00:22:17.660]  有一個六歲嘅小朋友被人綁架
[00:22:17.660 --> 00:22:19.100]  之後做咩嘢
[00:22:19.100 --> 00:22:21.100]  將佢嘅眼畫咗出嚟
[00:22:21.100 --> 00:22:23.100]  香港即係全港就係話
[00:22:23.100 --> 00:22:25.100]  要攞隻眼角拔去賣
[00:22:25.100 --> 00:22:27.900]  所以將佢兩隻眼珠畫咗出嚟
[00:22:27.900 --> 00:22:29.900]  有冇搞錯你攞咗出手㗎
[00:22:29.900 --> 00:22:32.540]  你做得到啲咁嘅嘢㗎咩
[00:22:32.540 --> 00:22:34.780]  幾多錢先得㗎
[00:22:34.780 --> 00:22:38.780]  你竟然咁樣傷害個小朋友
[00:22:38.780 --> 00:22:41.980]  原來如果有啲嘅唔好嘅念頭存咗喺裏面
[00:22:41.980 --> 00:22:42.940]  我哋唔去處理
[00:22:42.940 --> 00:22:44.940]  有時會做到咁極端嘅
[00:22:44.940 --> 00:22:46.940]  做出一啲令我哋覺得好恐怖
[00:22:46.940 --> 00:22:48.940]  難以接受難以相信
[00:22:48.940 --> 00:22:50.940]  呢啲咁樣邪惡嘅事情
[00:22:50.940 --> 00:22:54.940]  所以呢保羅提醒我哋
[00:22:54.940 --> 00:22:56.940]  要盡早去處理呢個問題
[00:22:56.940 --> 00:22:58.380]  要致死
[00:22:58.380 --> 00:23:00.380]  致死係咩意思
[00:23:00.380 --> 00:23:02.380]  就係同佢絕交
[00:23:02.380 --> 00:23:04.380]  同嗰啲邪惡嘅念頭絕交
[00:23:04.380 --> 00:23:10.380]  同嗰啲邪惡嘅慾望呢係斷絕關係
[00:23:10.380 --> 00:23:12.380]  因為呢啲邪惡嘅慾望
[00:23:12.380 --> 00:23:14.380]  唔係一個腳圖應該有嘅
[00:23:14.380 --> 00:23:16.380]  今日個問題係咩嘢呢我發覺
[00:23:16.380 --> 00:23:18.380]  好多腳圖
[00:23:18.380 --> 00:23:20.380]  信耶穌啦
[00:23:20.380 --> 00:23:22.380]  但係從來冇同
[00:23:22.380 --> 00:23:24.380]  罪絕交
[00:23:24.380 --> 00:23:26.380]  冇呀
[00:23:26.380 --> 00:23:28.380]  仍然留返喺度
[00:23:28.380 --> 00:23:30.380]  個個都係咁樣樣㗎啦
[00:23:30.380 --> 00:23:32.380]  咁咪唔做囉
[00:23:32.380 --> 00:23:34.380]  咁咪你有你做啦我就企喺側邊啦
[00:23:34.380 --> 00:23:36.380]  當時我哋見到
[00:23:36.380 --> 00:23:38.380]  罪惡嘅行為在我哋身邊嘅時候
[00:23:38.380 --> 00:23:40.380]  我哋覺得係好正常嘅事
[00:23:40.380 --> 00:23:42.380]  因為個個咁樣做法
[00:23:42.380 --> 00:23:44.380]  我自己唔做咪算囉
[00:23:44.380 --> 00:23:46.380]  做乜事同佢絕交先得㗎
[00:23:46.380 --> 00:23:48.380]  點解要減清個關係先得㗎
[00:23:48.380 --> 00:23:50.380]  冇咁嘅需要啫
[00:23:50.380 --> 00:23:52.380]  我哋不知不覺當中
[00:23:52.380 --> 00:23:54.380]  我哋落在魔鬼嘅圈套裏面
[00:23:54.380 --> 00:23:56.380]  就係因為我哋冇明明嘅宣告話
[00:23:56.380 --> 00:23:58.380]  從今日開始
[00:23:58.380 --> 00:24:00.380]  我信佢耶穌
[00:24:00.380 --> 00:24:02.380]  我嘅身體我嘅慾望
[00:24:02.380 --> 00:24:04.380]  只可以做神所喜歡要我做
[00:24:04.380 --> 00:24:06.380]  能夠榮耀神嘅事
[00:24:06.380 --> 00:24:08.380]  我哋冇斬釘截鐵話
[00:24:08.380 --> 00:24:10.380]  This is it, this is it, no more
[00:24:10.380 --> 00:24:12.380]  No
[00:24:12.380 --> 00:24:14.380]  我哋包容罪惡
[00:24:14.380 --> 00:24:16.380]  雖然我哋自己唔犯罪
[00:24:16.380 --> 00:24:18.380]  我哋唔會覺得犯罪嘔心
[00:24:18.380 --> 00:24:20.380]  因為個個都咁樣做
[00:24:20.380 --> 00:24:22.380]  所以好多時候我哋不知不覺
[00:24:22.380 --> 00:24:24.380]  到個地步我哋自己都跟埋去
[00:24:24.380 --> 00:24:26.380]  呢個就係今日好多基督徒
[00:24:26.380 --> 00:24:28.380]  成日落在
[00:24:28.380 --> 00:24:30.380]  罪惡當中
[00:24:30.380 --> 00:24:32.380]  嗰個嘅問題
[00:24:32.380 --> 00:24:34.380]  所以保羅話我哋要致死
[00:24:34.380 --> 00:24:36.380]  要同佢絕交
[00:24:36.380 --> 00:24:38.380]  我唔同佢做朋友啦
[00:24:38.380 --> 00:24:40.380]  我而家講得清清楚楚
[00:24:40.380 --> 00:24:42.380]  唔好跟住我
[00:24:42.380 --> 00:24:44.380]  This is it
[00:24:44.380 --> 00:24:46.380]  我哋必須要咁樣做
[00:24:46.380 --> 00:24:48.380]  保羅話我仲要跟住
[00:24:48.380 --> 00:24:50.380]  唔單單要致死要跟住
[00:24:50.380 --> 00:24:52.380]  跟住係咩意思
[00:24:52.380 --> 00:24:54.380]  就係保守我哋嘅心
[00:24:54.380 --> 00:24:56.380]  呢啲慾望呢啲邪惡嘅思想
[00:24:56.380 --> 00:24:58.380]  呢啲唔好嘅念頭
[00:24:58.380 --> 00:25:00.380]  去影響我哋
[00:25:00.380 --> 00:25:02.380]  有隻陣大家好熟嘅
[00:25:02.380 --> 00:25:04.380]  針研第四章廿三節
[00:25:04.380 --> 00:25:06.380]  你哋要保守你哋嘅心
[00:25:06.380 --> 00:25:08.380]  勝過保守一切
[00:25:08.380 --> 00:25:10.380]  因為人一生嘅果效
[00:25:10.380 --> 00:25:12.380]  係由心
[00:25:12.380 --> 00:25:14.380]  發出嚟嘅
[00:25:14.380 --> 00:25:16.380]  剛才我講過
[00:25:16.380 --> 00:25:18.380]  正因為我哋現在仍然擁有
[00:25:18.380 --> 00:25:20.380]  我呢個會腐朽嘅
[00:25:20.380 --> 00:25:22.380]  被污染嘅身體
[00:25:22.380 --> 00:25:24.380]  係一個充滿邪惡
[00:25:24.380 --> 00:25:26.380]  嗰個嘅世代當中
[00:25:26.380 --> 00:25:28.380]  所以我更加要
[00:25:28.380 --> 00:25:30.380]  喺度學習去保守我哋嘅心
[00:25:30.380 --> 00:25:32.380]  讓我哋唔會再受
[00:25:32.380 --> 00:25:34.380]  呢啲嘢去影響我哋
[00:25:34.380 --> 00:25:36.380]  跟住就係話
[00:25:36.380 --> 00:25:38.380]  唔好讓呢啲邪惡嘅念頭
[00:25:38.380 --> 00:25:40.380]  能夠喺我哋嘅心裏面
[00:25:40.380 --> 00:25:42.380]  喺我哋嘅腦裏面
[00:25:42.380 --> 00:25:44.380]  有任何蠟燭嘅機會
[00:25:44.380 --> 00:25:46.380]  一發覺佢出現
[00:25:46.380 --> 00:25:48.380]  就要將佢清除
[00:25:48.380 --> 00:25:50.380]  一出現就將佢攞走
[00:25:50.380 --> 00:25:52.380]  唔好讓呢啲嘅欲念
[00:25:52.380 --> 00:25:54.380]  唔好嘅思想
[00:25:54.380 --> 00:25:56.380]  有半秒鐘嘅時間
[00:25:56.380 --> 00:25:58.380]  停留在我哋嘅裏面
[00:25:58.380 --> 00:26:00.380]  牧師
[00:26:00.380 --> 00:26:02.380]  咁好難
[00:26:02.380 --> 00:26:04.380]  我點知邊啲係
[00:26:04.380 --> 00:26:06.380]  大家知唔知道
[00:26:06.380 --> 00:26:08.380]  神設畀我哋一個
[00:26:08.380 --> 00:26:10.380]  探測器
[00:26:10.380 --> 00:26:12.380]  神將個探測器
[00:26:12.380 --> 00:26:14.380]  放咗喺我哋裏面
[00:26:14.380 --> 00:26:16.380]  你知唔知
[00:26:16.380 --> 00:26:18.380]  我有冇呢個探測器
[00:26:18.380 --> 00:26:20.380]  有嘅
[00:26:20.380 --> 00:26:22.380]  係咩嚟
[00:26:22.380 --> 00:26:24.380]  真理嘅聖靈
[00:26:24.380 --> 00:26:28.380]  當你信耶穌嘅時候
[00:26:28.380 --> 00:26:30.380]  神將呢個
[00:26:30.380 --> 00:26:32.380]  聖靈download咗喺你裏面
[00:26:32.380 --> 00:26:34.380]  你話係咩
[00:26:34.380 --> 00:26:36.380]  係呀真㗎
[00:26:36.380 --> 00:26:38.380]  你信耶穌就有領受聖靈
[00:26:38.380 --> 00:26:40.380]  download咗喺裏面
[00:26:40.380 --> 00:26:42.380]  不過你個電腦download好多嘢嘅
[00:26:42.380 --> 00:26:44.380]  不過你冇install
[00:26:44.380 --> 00:26:46.380]  你冇activate
[00:26:46.380 --> 00:26:48.380]  你唔明我講咩嘢
[00:26:48.380 --> 00:26:50.380]  你唔係冇聖靈
[00:26:50.380 --> 00:26:52.380]  你有㗎
[00:26:52.380 --> 00:26:54.380]  不過喺裏面你擺埋一邊
[00:26:54.380 --> 00:26:56.380]  你冇install
[00:26:56.380 --> 00:26:58.380]  你冇按住個menu去install
[00:26:58.380 --> 00:27:00.380]  你冇將佢activate
[00:27:00.380 --> 00:27:02.380]  等我哋能夠喺你生命當中發揮作用
[00:27:02.380 --> 00:27:04.380]  所以
[00:27:04.380 --> 00:27:06.380]  我哋要用
[00:27:06.380 --> 00:27:08.380]  神
[00:27:08.380 --> 00:27:10.380]  放咗我哋生命畀你呢個極大嘅力量
[00:27:10.380 --> 00:27:12.380]  唔單單能夠提醒我哋
[00:27:12.380 --> 00:27:14.380]  因為聖靈嘅工作係乜嘢
[00:27:14.380 --> 00:27:16.380]  為罪為義為審判
[00:27:16.380 --> 00:27:18.380]  讓我哋自己殺畀自己
[00:27:18.380 --> 00:27:20.380]  聖靈就係嗰個探測器
[00:27:20.380 --> 00:27:22.380]  讓我哋探測出
[00:27:22.380 --> 00:27:24.380]  呢啲係唔合乎神心意嘅
[00:27:24.380 --> 00:27:26.380]  係神唔鍾意嘅思想唔鍾意嘅念頭
[00:27:26.380 --> 00:27:28.380]  小心呀呢個會引你犯罪嘅
[00:27:28.380 --> 00:27:30.380]  去緊咗治本嘅力量
[00:27:30.380 --> 00:27:32.380]  問題你點樣去install
[00:27:32.380 --> 00:27:34.380]  點樣activate好簡單啫
[00:27:34.380 --> 00:27:36.380]  睇聖經囉
[00:27:36.380 --> 00:27:38.380]  聖經裏面點話呢
[00:27:38.380 --> 00:27:40.380]  針言第四章二十二節
[00:27:40.380 --> 00:27:42.380]  我疑呀你要留心聽
[00:27:42.380 --> 00:27:44.380]  我嘅話
[00:27:44.380 --> 00:27:46.380]  得以聽我所說嘅
[00:27:46.380 --> 00:27:48.380]  不可讓他門離開你嘅眼目
[00:27:48.380 --> 00:27:50.380]  要謹記在你嘅心中
[00:27:50.380 --> 00:27:52.380]  因為得著他門就得著生命
[00:27:52.380 --> 00:27:54.380]  整個人
[00:27:54.380 --> 00:27:56.380]  也得到意志
[00:27:56.380 --> 00:27:58.380]  點樣去install
[00:27:58.380 --> 00:28:00.380]  點樣activate好簡單
[00:28:00.380 --> 00:28:02.380]  攞住嗰個menu
[00:28:02.380 --> 00:28:04.380]  就係神俾我哋嘅聖經
[00:28:04.380 --> 00:28:06.380]  要留心聽
[00:28:06.380 --> 00:28:08.380]  要專心去學
[00:28:08.380 --> 00:28:10.380]  而且要謹記在心中
[00:28:10.380 --> 00:28:12.380]  聖靈同神話
[00:28:12.380 --> 00:28:14.380]  彼此同共
[00:28:14.380 --> 00:28:16.380]  發揮一個好偉大嘅力量
[00:28:16.380 --> 00:28:18.380]  可以幫助我哋去探測得出
[00:28:18.380 --> 00:28:20.380]  魔鬼嘅工作
[00:28:20.380 --> 00:28:22.380]  並且有力量去驅除呢啲嘢
[00:28:22.380 --> 00:28:24.380]  離開我哋嘅生命
[00:28:24.380 --> 00:28:26.380]  當我哋將神話
[00:28:26.380 --> 00:28:28.380]  藏在心裏面反覆思想
[00:28:28.380 --> 00:28:30.380]  我哋就容易察覺出
[00:28:30.380 --> 00:28:32.380]  魔鬼放在我哋心中
[00:28:32.380 --> 00:28:34.380]  嗰啲邪惡嘅欲念
[00:28:34.380 --> 00:28:36.380]  及早嘅去對付佢哋
[00:28:36.380 --> 00:28:38.380]  聽姊妹呀
[00:28:38.380 --> 00:28:40.380]  如果你經歷過
[00:28:40.380 --> 00:28:42.380]  或者現在你仍然覺得
[00:28:42.380 --> 00:28:44.380]  心裏面其實有掙扎嘅
[00:28:44.380 --> 00:28:46.380]  有啲嘢你知道你唔應該做嘅
[00:28:46.380 --> 00:28:48.380]  不過你將佢
[00:28:48.380 --> 00:28:50.380]  放埋一邊唔去理
[00:28:50.380 --> 00:28:52.380]  到時就做啦ok
[00:28:52.380 --> 00:28:54.380]  我哋需要
[00:28:54.380 --> 00:28:56.380]  留喺神面前
[00:28:56.380 --> 00:28:58.380]  確實幫助我哋能夠得到醫治
[00:28:58.380 --> 00:29:00.380]  因為耶穌基督嘅生命
[00:29:00.380 --> 00:29:02.380]  唔應該有容讓呢啲咁樣嘅事情
[00:29:02.380 --> 00:29:04.380]  存在我哋嘅心裏面
[00:29:04.380 --> 00:29:06.380]  我哋唔去處理嘅時候
[00:29:06.380 --> 00:29:08.380]  始終你成個人
[00:29:08.380 --> 00:29:10.380]  就會被魔鬼去摧毀
[00:29:10.380 --> 00:29:12.380]  你嘅生命
[00:29:12.380 --> 00:29:14.380]  應該係奉承嘅嘛
[00:29:14.380 --> 00:29:16.380]  但係你缺乏咗
[00:29:16.380 --> 00:29:18.380]  從神而來嗰種喜樂
[00:29:18.380 --> 00:29:20.380]  因為你容讓罪惡
[00:29:20.380 --> 00:29:22.380]  一啲邪惡嘅念頭
[00:29:22.380 --> 00:29:24.380]  繼續存在你心中
[00:29:24.380 --> 00:29:28.380]  睇下你識唔識呢個人
[00:29:28.380 --> 00:29:30.380]  有冇人識呀
[00:29:30.380 --> 00:29:32.380]  中間打美式足球嗰啲
[00:29:32.380 --> 00:29:34.380]  知唔知佢係邊個呢
[00:29:34.380 --> 00:29:36.380]  唔知呀
[00:29:36.380 --> 00:29:38.380]  我哋唔好鍾意睇美式足球
[00:29:38.380 --> 00:29:40.380]  呢個人叫William Perry
[00:29:40.380 --> 00:29:42.380]  William Perry
[00:29:42.380 --> 00:29:44.380]  佢以前係
[00:29:44.380 --> 00:29:46.380]  Chicago Bears
[00:29:46.380 --> 00:29:48.380]  嗰個後衛
[00:29:48.380 --> 00:29:50.380]  呢個人好大隻
[00:29:50.380 --> 00:29:52.380]  下一張你睇一睇
[00:29:52.380 --> 00:29:54.380]  呢個人十一歲就已經200磅
[00:29:54.380 --> 00:29:56.380]  到佢出嚟打足球嘅時候300磅
[00:29:56.380 --> 00:29:58.380]  所以佢有個單名叫
[00:29:58.380 --> 00:30:00.380]  Refrigerator
[00:30:00.380 --> 00:30:02.380]  你撞埋佢佢撞落雪櫃嗰度
[00:30:02.380 --> 00:30:04.380]  唔動嘅
[00:30:04.380 --> 00:30:06.380]  成座山咁嘅樣
[00:30:06.380 --> 00:30:08.380]  所以佢個花名就係William Fritz
[00:30:08.380 --> 00:30:10.380]  或者係
[00:30:10.380 --> 00:30:12.380]  Refrigerator Perry
[00:30:12.380 --> 00:30:14.380]  呢個係佢個花名嚟㗎
[00:30:14.380 --> 00:30:16.380]  好大好健壯一個人喺度
[00:30:16.380 --> 00:30:18.380]  咁你會睇到呢
[00:30:18.380 --> 00:30:20.380]  呢個咁樣嘅人身形龐大
[00:30:20.380 --> 00:30:22.380]  佢手上面戴嗰個NFL
[00:30:22.380 --> 00:30:24.380]  你知好Treasure嘅話
[00:30:24.380 --> 00:30:26.380]  即係美式足球嗰啲戒指
[00:30:26.380 --> 00:30:28.380]  係歷史裡面最大嘅
[00:30:28.380 --> 00:30:30.380]  25個size
[00:30:30.380 --> 00:30:32.380]  你知唔知佢個size呢
[00:30:32.380 --> 00:30:34.380]  戒指嘅size呢
[00:30:34.380 --> 00:30:36.380]  一般男人呢美國男人
[00:30:36.380 --> 00:30:38.380]  個size係12到15
[00:30:38.380 --> 00:30:40.380]  佢係25
[00:30:40.380 --> 00:30:42.380]  佢隻手掌唔知係點樣嘅呢
[00:30:42.380 --> 00:30:44.380]  呢個人龐然大物
[00:30:44.380 --> 00:30:46.380]  嘭喺度
[00:30:46.380 --> 00:30:48.380]  不過你睇睇呢個人
[00:30:48.380 --> 00:30:50.380]  有冇留意到呢個人
[00:30:50.380 --> 00:30:52.380]  雖然咁強壯咁有力量
[00:30:52.380 --> 00:30:54.380]  佢身體上面有個缺陷
[00:30:54.380 --> 00:30:58.380]  大家有冇留意到佢個缺陷係乜嘢
[00:30:58.380 --> 00:31:00.380]  有冇睇到有咩缺陷
[00:31:00.380 --> 00:31:04.380]  睇唔睇到呀唔清楚呀
[00:31:04.380 --> 00:31:06.380]  Anything
[00:31:06.380 --> 00:31:08.380]  有咩問題呀佢
[00:31:08.380 --> 00:31:10.380]  啲牙有問題
[00:31:10.380 --> 00:31:12.380]  冇錯啦大家都好醒目
[00:31:12.380 --> 00:31:14.380]  佢啲牙有問題
[00:31:14.380 --> 00:31:16.380]  有咩問題呢
[00:31:16.380 --> 00:31:18.380]  呢個人呢雖然咁大隻
[00:31:18.380 --> 00:31:20.380]  好怕睇牙醫
[00:31:20.380 --> 00:31:24.380]  20年都冇睇過牙
[00:31:24.380 --> 00:31:26.380]  咁佢啲牙周病就好嚴重
[00:31:26.380 --> 00:31:28.380]  咁牙周病呢邊
[00:31:28.380 --> 00:31:30.380]  嚟講口好臭啦
[00:31:30.380 --> 00:31:32.380]  所以你同佢近距離接觸
[00:31:32.380 --> 00:31:34.380]  我睇啲人都唔敢撞佢啦
[00:31:34.380 --> 00:31:36.380]  聞到陣味都已經唔敢同佢打
[00:31:36.380 --> 00:31:38.380]  Ok
[00:31:38.380 --> 00:31:40.380]  然後食嘢全部嘅口
[00:31:40.380 --> 00:31:42.380]  嗰啲牙肉係不斷嘅去發炎啦
[00:31:42.380 --> 00:31:44.380]  流血啦咁樣
[00:31:44.380 --> 00:31:46.380]  但佢都唔肯去見牙醫
[00:31:46.380 --> 00:31:48.380]  結果啲牙一隻一隻跌落嚟
[00:31:48.380 --> 00:31:50.380]  下一張
[00:31:50.380 --> 00:31:52.380]  有幾隻牙自己拎出嚟都得㗎啦
[00:31:52.380 --> 00:31:54.380]  因為已經啲牙肉鬆弛晒各樣
[00:31:54.380 --> 00:31:56.380]  咁嘅結果
[00:31:56.380 --> 00:31:58.380]  到佢45歲嘅時候冇辦法
[00:31:58.380 --> 00:32:00.380]  睇牙醫
[00:32:00.380 --> 00:32:02.380]  一路都唔睇牙醫
[00:32:02.380 --> 00:32:04.380]  甩咗一半啲牙
[00:32:04.380 --> 00:32:06.380]  45歲第一次去睇牙醫
[00:32:06.380 --> 00:32:08.380]  醫生話咁嘅情況
[00:32:08.380 --> 00:32:10.380]  得全部拎晒佢啦
[00:32:10.380 --> 00:32:12.380]  所以所有成棚牙要拎晒
[00:32:12.380 --> 00:32:14.380]  不過而家美國好啦
[00:32:14.380 --> 00:32:16.380]  去種牙嘛
[00:32:16.380 --> 00:32:18.380]  下一張
[00:32:18.380 --> 00:32:20.380]  唔同啦
[00:32:22.380 --> 00:32:24.380]  成棚牙拎晒之後
[00:32:24.380 --> 00:32:26.380]  全身種過一套新嘅牙畀佢
[00:32:26.380 --> 00:32:28.380]  咁嗰個牙醫為咗宣傳呢
[00:32:28.380 --> 00:32:30.380]  我唔收你手術費啦
[00:32:30.380 --> 00:32:32.380]  不過六萬蚊
[00:32:32.380 --> 00:32:34.380]  淨係同佢嗰啲嘅
[00:32:34.380 --> 00:32:36.380]  種牙呢個咁樣嘅過程
[00:32:36.380 --> 00:32:38.380]  全身牙
[00:32:38.380 --> 00:32:40.380]  呢個Perry好開心啦係咪
[00:32:40.380 --> 00:32:42.380]  因為呢佢再唔需要長期
[00:32:42.380 --> 00:32:44.380]  即係受呢啲牙周病嘅煎熬
[00:32:44.380 --> 00:32:50.380]  聽姐妹
[00:32:50.380 --> 00:32:52.380]  朋友們
[00:32:52.380 --> 00:32:54.380]  呢個人其實佢應該
[00:32:54.380 --> 00:32:56.380]  一早就唔需要去
[00:32:56.380 --> 00:32:58.380]  面對呢個痛苦嘅
[00:32:58.380 --> 00:33:00.380]  點解後來到成棚牙
[00:33:00.380 --> 00:33:02.380]  得冇晒呢
[00:33:02.380 --> 00:33:04.380]  就因為佢冇處理啦
[00:33:04.380 --> 00:33:06.380]  佢讓呢啲牙繼續
[00:33:06.380 --> 00:33:08.380]  喺裏面呢就係呢啲牙周病
[00:33:08.380 --> 00:33:10.380]  繼續喺裏面去影響
[00:33:10.380 --> 00:33:12.380]  去剖食佢嘅牙肉
[00:33:12.380 --> 00:33:14.380]  佢嘅牙骨
[00:33:14.380 --> 00:33:18.380]  不過咁就住啦後來佢換埋新嘅之後呢
[00:33:18.380 --> 00:33:20.380]  就唔一樣
