
[00:00:00.000 --> 00:00:04.200]  這個系列就是使我們的生命能夠有作為
[00:15:42.200 --> 00:15:46.200]  武俠小說裡的人生目標就刪除了
[00:15:46.200 --> 00:15:48.200]  苦練九陰真經
[00:15:48.200 --> 00:15:50.200]  為報殺父之仇
[00:15:50.200 --> 00:15:52.200]  當然現實中沒那麼誇張
[00:15:52.200 --> 00:15:57.200]  但很多人是用恨來作為動機
[00:15:57.200 --> 00:16:00.200]  我記得黃偉仁博士
[00:16:00.200 --> 00:16:03.200]  一個很有經驗的心理專家
[00:16:03.200 --> 00:16:05.200]  有一次開workshop的時候
[00:16:05.200 --> 00:16:10.200]  我記得其中一課是講到內在誓言
[00:16:10.200 --> 00:16:12.200]  內在誓言影響一個人的一生
[00:16:12.200 --> 00:16:14.200]  什麼是內在誓言呢
[00:16:14.200 --> 00:16:18.200]  從小到大成長背景就是
[00:16:18.200 --> 00:16:20.200]  每一次家裡吃飯
[00:16:20.200 --> 00:16:24.200]  爸爸媽媽喜歡把雞腿給哥哥
[00:16:24.200 --> 00:16:25.200]  覺得哥哥讀書辛苦
[00:16:25.200 --> 00:16:26.200]  你看成績多好
[00:16:26.200 --> 00:16:27.200]  哥哥吃雞腿
[00:16:27.200 --> 00:16:29.200]  永遠只有雞胸
[00:16:29.200 --> 00:16:31.200]  於是從小就有內在誓言
[00:16:31.200 --> 00:16:34.200]  我發誓將來有一天我有錢的時候
[00:16:34.200 --> 00:16:36.200]  這一世我再也不吃雞胸
[00:16:36.200 --> 00:16:37.200]  我一定吃雞腿
[00:16:37.200 --> 00:16:38.200]  這叫內在誓言
[00:16:38.200 --> 00:16:40.200]  從小因為受過傷害
[00:16:40.200 --> 00:16:42.200]  因此自己發了誓言
[00:16:42.200 --> 00:16:45.200]  我一定要怎樣怎樣
[00:16:45.200 --> 00:16:50.200]  這種內在誓言就影響你將來的為人處事
[00:16:50.200 --> 00:16:54.200]  我認識很多人的人生動力是來自於內在誓言
[00:16:54.200 --> 00:16:56.200]  來自於恨
[00:16:56.200 --> 00:16:58.200]  有些人說我定這個人生目標
[00:16:58.200 --> 00:17:01.200]  是為了證明給我的前任女友看
[00:17:01.200 --> 00:17:03.200]  我到底有多聰明
[00:17:03.200 --> 00:17:05.200]  我這一生造成這件事
[00:17:05.200 --> 00:17:08.200]  有一天她見到我的時候她會後悔
[00:17:08.200 --> 00:17:09.200]  當年和我分手
[00:17:09.200 --> 00:17:11.200]  你看我今天多有成就
[00:17:11.200 --> 00:17:14.200]  當然恨本身是有動力的
[00:17:14.200 --> 00:17:17.200]  因為恨本身負能量也是能量
[00:17:17.200 --> 00:17:20.200]  有時因為恨也讓你人生有了衝勁動力
[00:17:20.200 --> 00:17:23.200]  但是保羅說作為教徒
[00:17:23.200 --> 00:17:25.200]  我們背後定一個目標的時候
[00:17:25.200 --> 00:17:27.200]  你想想我的動力是什麼呢
[00:17:27.200 --> 00:17:28.200]  就是出於恨
[00:17:28.200 --> 00:17:30.200]  我就要證明給我爸爸看
[00:17:30.200 --> 00:17:34.200]  證明你從小到大只看哥哥厲害
[00:17:34.200 --> 00:17:37.200]  我就證明給你看我有一天有多威風
[00:17:37.200 --> 00:17:39.200]  恨本身會帶來動力
[00:17:39.200 --> 00:17:41.200]  但是保羅說基督徒
[00:17:41.200 --> 00:17:45.200]  不應該將恨作為你人生的動力
[00:17:45.200 --> 00:17:47.200]  反而相反轉一轉
[00:17:47.200 --> 00:17:50.200]  用愛成為你人生的動力
[00:17:50.200 --> 00:17:53.200]  因為有愛的緣故激勵你去定一些目標
[00:17:53.200 --> 00:17:55.200]  做一些事情
[00:17:55.200 --> 00:17:57.200]  這是非常重要的
[00:17:57.200 --> 00:17:59.200]  我特別想提一提
[00:17:59.200 --> 00:18:04.200]  有時愛也是一些很細節的方面
[00:18:04.200 --> 00:18:08.200]  看得出你背後是否用愛作為動機
[00:18:08.200 --> 00:18:09.200]  我想講一講
[00:18:09.200 --> 00:18:11.200]  特別講到講話
[00:18:11.200 --> 00:18:13.200]  因為保羅無論做什麼
[00:18:13.200 --> 00:18:15.200]  我特別講講話
[00:18:15.200 --> 00:18:17.200]  有時同一個人的講話
[00:18:17.200 --> 00:18:19.200]  其實看得出你背後
[00:18:19.200 --> 00:18:22.200]  到底在愛方面有多成熟
[00:18:22.200 --> 00:18:24.200]  聖經給我們一個很好的原則
[00:18:24.200 --> 00:18:27.200]  我記得小組材料有一個系列是講話的藝術
[00:18:27.200 --> 00:18:28.200]  其中也有講到
[00:18:28.200 --> 00:18:30.200]  在這裡特別提一提
[00:18:30.200 --> 00:18:32.200]  講話是很重要的
[00:18:32.200 --> 00:18:35.200]  因為以愛心說誠實話是聖經的原則
[00:18:35.200 --> 00:18:38.200]  我們通常專注於誠實話
[00:18:38.200 --> 00:18:40.200]  很少憑愛心講誠實話
[00:18:40.200 --> 00:18:42.200]  但是應該憑愛心講誠實話
[00:18:42.200 --> 00:18:44.200]  會給你一些智慧
[00:18:44.200 --> 00:18:46.200]  有時很多人講話很直
[00:18:46.200 --> 00:18:48.200]  我就是這麼誠實
[00:18:48.200 --> 00:18:49.200]  原諒我這麼誠實
[00:18:49.200 --> 00:18:51.200]  一句這樣說過來
[00:18:51.200 --> 00:18:53.200]  有時經常得罪人
[00:18:53.200 --> 00:18:55.200]  你又覺得心裡很不平衡
[00:18:55.200 --> 00:18:58.200]  為什麼我這麼誠實的人被人接納呢
[00:18:58.200 --> 00:19:00.200]  因為不只是誠實
[00:19:00.200 --> 00:19:02.200]  是你背後的動機
[00:19:02.200 --> 00:19:05.200]  是否屬於一個很誠實愛的動機
[00:19:05.200 --> 00:19:07.200]  你是否想建立這個人
[00:19:07.200 --> 00:19:09.200]  當你想建立一個人的時候
[00:19:09.200 --> 00:19:11.200]  你講話不只是誠實
[00:19:11.200 --> 00:19:13.200]  你還要考慮很多東西
[00:19:13.200 --> 00:19:15.200]  例如你見到一個朋友
[00:19:15.200 --> 00:19:16.200]  剛剛飛了一個帆回來
[00:19:16.200 --> 00:19:18.200]  你見到第一個很誠實的感覺
[00:19:18.200 --> 00:19:20.200]  嘩這麼難看
[00:19:20.200 --> 00:19:23.200]  你不要一句過去就說飛得這麼難看
[00:19:23.200 --> 00:19:25.200]  誰幫你飛我幫你打他
[00:19:25.200 --> 00:19:27.200]  你不要這樣說
[00:19:27.200 --> 00:19:29.200]  當然你又不需要說謊
[00:19:29.200 --> 00:19:30.200]  嘩這麼好看
[00:19:30.200 --> 00:19:31.200]  不需要
[00:19:31.200 --> 00:19:33.200]  這個世上有一樣很寶貴的東西
[00:19:33.200 --> 00:19:34.200]  叫沉默
[00:19:34.200 --> 00:19:36.200]  明白嗎
[00:19:36.200 --> 00:19:38.200]  什麼都不用說
[00:19:38.200 --> 00:19:40.200]  你什麼時候說
[00:19:40.200 --> 00:19:42.200]  你等到兩三個月
[00:19:42.200 --> 00:19:44.200]  你覺得他應該又是時候去飛了
[00:19:44.200 --> 00:19:48.200]  看他的樣子又想找一個同樣的髮型師的時候
[00:19:48.200 --> 00:19:50.200]  那時候你就去他面前說
[00:19:50.200 --> 00:19:52.200]  我朋友推薦一個髮型師
[00:19:52.200 --> 00:19:53.200]  聽說他飛得不錯
[00:19:53.200 --> 00:19:55.200]  一起去吧
[00:19:55.200 --> 00:19:57.200]  這樣就處理了這件事
[00:19:57.200 --> 00:20:00.200]  其實你表達的是同一個意見
[00:20:00.200 --> 00:20:02.200]  只不過是你選擇什麼時機
[00:20:02.200 --> 00:20:05.200]  選擇用什麼方式說
[00:20:05.200 --> 00:20:07.200]  一個是純投訴
[00:20:07.200 --> 00:20:10.200]  一個是提供答案
[00:20:10.200 --> 00:20:13.200]  這件事在教會的層面很重要
[00:20:13.200 --> 00:20:16.200]  特別當你回到小組的時候
[00:20:16.200 --> 00:20:19.200]  很多時弟兄姊妹
[00:20:19.200 --> 00:20:22.200]  有很多很努力服侍的弟兄姊妹
[00:20:22.200 --> 00:20:25.200]  他們在前線付出了很多
[00:20:25.200 --> 00:20:26.200]  但因為在小組
[00:20:26.200 --> 00:20:28.200]  那些不參與的人
[00:20:28.200 --> 00:20:31.200]  有時因為你一兩句亂說話
[00:20:31.200 --> 00:20:35.200]  可能影響了那個在前線服侍的人
[00:20:35.200 --> 00:20:37.200]  讓他覺得灰心喪志
[00:20:37.200 --> 00:20:38.200]  所以在前線的人
[00:20:38.200 --> 00:20:41.200]  我要鼓勵你真的靠神的愛繼續
[00:20:41.200 --> 00:20:43.200]  但那些沒有參與的人
[00:20:43.200 --> 00:20:45.200]  我鼓勵你學會說話的時候
[00:20:45.200 --> 00:20:47.200]  可以誠實
[00:20:47.200 --> 00:20:50.200]  但多加一點愛心
[00:20:50.200 --> 00:20:51.200]  當你加了愛心的時候
[00:20:51.200 --> 00:20:53.200]  很多時你說話的時候
[00:20:53.200 --> 00:20:56.200]  這個意見如果只是誠實表達出來
[00:20:56.200 --> 00:20:58.200]  不單止幫不了小組
[00:20:58.200 --> 00:21:01.200]  可能還反而讓這個組長
[00:21:01.200 --> 00:21:02.200]  這麼辛苦的組長
[00:21:02.200 --> 00:21:04.200]  讓他覺得很灰心
[00:21:04.200 --> 00:21:05.200]  這句話我鼓勵你
[00:21:05.200 --> 00:21:07.200]  不要選擇那個時候說
[00:21:07.200 --> 00:21:09.200]  你不要換一個方式說
[00:21:09.200 --> 00:21:11.200]  換一個時機
[00:21:11.200 --> 00:21:14.200]  有時學會沉默
[00:21:14.200 --> 00:21:17.200]  沉默是非常寶貴的禮物
[00:21:17.200 --> 00:21:18.200]  所以大家
[00:21:18.200 --> 00:21:19.200]  如果我們在教會
[00:21:19.200 --> 00:21:20.200]  其實教會很多時
[00:21:20.200 --> 00:21:22.200]  很多時很多人發表意見
[00:21:22.200 --> 00:21:24.200]  其實是很小的事
[00:21:24.200 --> 00:21:26.200]  所謂這些真是小事
[00:21:26.200 --> 00:21:28.200]  但因為那些人發表意見的時候
[00:21:28.200 --> 00:21:30.200]  不懂得怎樣發表意見
[00:21:30.200 --> 00:21:34.200]  因此很小的事可以發得很大
[00:21:34.200 --> 00:21:37.200]  就影響甚至可以搞到教會分裂
[00:21:37.200 --> 00:21:39.200]  這個亞國書提醒我們
[00:21:39.200 --> 00:21:41.200]  講話要小心
[00:21:41.200 --> 00:21:44.200]  有時你講的事不是那麼重要
[00:21:44.200 --> 00:21:47.200]  只不過你講的方式不對的時候
[00:21:47.200 --> 00:21:49.200]  很小的事變成很大的事
[00:21:49.200 --> 00:21:51.200]  我鼓勵頂梓梅
[00:21:51.200 --> 00:21:54.200]  參與多提供意見
[00:21:54.200 --> 00:21:57.200]  多提供一些解決的方式
[00:21:57.200 --> 00:21:59.200]  不單止表達你真實的意見
[00:21:59.200 --> 00:22:01.200]  提供解決方式是很重要的
[00:22:01.200 --> 00:22:04.200]  不單止是抱怨甚麼
[00:22:04.200 --> 00:22:06.200]  我記得那個時候
[00:22:06.200 --> 00:22:10.200]  我在國語play team的時候
[00:22:10.200 --> 00:22:13.200]  頂梓梅有時沒有參與play team
[00:22:13.200 --> 00:22:15.200]  會提供意見
[00:22:15.200 --> 00:22:17.200]  我想要搖滾
[00:22:17.200 --> 00:22:21.200]  我都鼓勵說
[00:22:21.200 --> 00:22:24.200]  如果你想向play team表達意見
[00:22:24.200 --> 00:22:26.200]  有些人表達意見
[00:22:26.200 --> 00:22:31.200]  我都喜歡一些很傳統的詩歌
[00:22:31.200 --> 00:22:33.200]  因為歌詞實在太正
[00:22:33.200 --> 00:22:34.200]  可不可以改編
[00:22:34.200 --> 00:22:36.200]  將音樂改得contemporary一點
[00:22:36.200 --> 00:22:38.200]  但加上歌詞
[00:22:38.200 --> 00:22:39.200]  perfect
[00:22:39.200 --> 00:22:41.200]  但我說你有這個意見是好的
[00:22:41.200 --> 00:22:43.200]  但當你表達之前
[00:22:43.200 --> 00:22:46.200]  你稍為留意一下在台上是甚麼人
[00:22:46.200 --> 00:22:48.200]  例如你見到一班18歲的在上面彈
[00:22:48.200 --> 00:22:50.200]  你就不需要講這個意見
[00:22:50.200 --> 00:22:51.200]  因為你知道他們18歲
[00:22:51.200 --> 00:22:53.200]  不可能做到你想做的事
[00:22:53.200 --> 00:22:55.200]  我不提就算了
[00:22:55.200 --> 00:22:56.200]  我silence
[00:22:56.200 --> 00:22:58.200]  我仍然喜歡
[00:22:58.200 --> 00:23:00.200]  但我可以不提
[00:23:00.200 --> 00:23:03.200]  但如果你自己有這個skill
[00:23:03.200 --> 00:23:05.200]  看來我應該有skill
[00:23:05.200 --> 00:23:08.200]  可以將一首傳統的詩歌改成很正
[00:23:08.200 --> 00:23:10.200]  你可以選擇加入play team
[00:23:10.200 --> 00:23:11.200]  你入到來
[00:23:11.200 --> 00:23:13.200]  你選擇了加入
[00:23:13.200 --> 00:23:14.200]  你入到play team之後
[00:23:14.200 --> 00:23:15.200]  你提的意見
[00:23:15.200 --> 00:23:16.200]  most likely你會被接納
[00:23:16.200 --> 00:23:18.200]  因為你在裡面
[00:23:18.200 --> 00:23:20.200]  當你在外面的時候提意見
[00:23:20.200 --> 00:23:22.200]  通常是很難的
[00:23:22.200 --> 00:23:23.200]  所以我鼓勵大家
[00:23:23.200 --> 00:23:25.200]  為甚麼多加入侍奉
[00:23:25.200 --> 00:23:26.200]  你加入之後
[00:23:26.200 --> 00:23:28.200]  你提的寶貴的意見
[00:23:28.200 --> 00:23:30.200]  被折扣的機會比較多
[00:23:30.200 --> 00:23:32.200]  但如果你是一個
[00:23:32.200 --> 00:23:34.200]  作為一個觀眾
[00:23:34.200 --> 00:23:35.200]  你提意見的時候
[00:23:35.200 --> 00:23:38.200]  就要多加一層愛心和智慧
[00:23:38.200 --> 00:23:39.200]  你要想一想
[00:23:39.200 --> 00:23:40.200]  我提這個意見出來
[00:23:40.200 --> 00:23:42.200]  是否真的幫到
[00:23:42.200 --> 00:23:44.200]  還是完全提完就算了
[00:23:44.200 --> 00:23:46.200]  有時要搖滾
[00:23:46.200 --> 00:23:47.200]  play team就說
[00:23:47.200 --> 00:23:50.200]  搖你的頭
[00:23:50.200 --> 00:23:51.200]  要不你加入
[00:23:51.200 --> 00:23:52.200]  我有這個skill
[00:23:52.200 --> 00:23:54.200]  我幫你們
[00:23:54.200 --> 00:23:56.200]  怎樣可以將play team搖滾一點
[00:23:56.200 --> 00:23:57.200]  又說我想jazz
[00:23:57.200 --> 00:23:58.200]  我想玩jazz
[00:23:58.200 --> 00:24:00.200]  要不你就認識一個很會玩jazz
[00:24:00.200 --> 00:24:02.200]  你幫我
[00:24:02.200 --> 00:24:05.200]  其他教會幫我挖過來加入play team
[00:24:05.200 --> 00:24:07.200]  提供解決方案
[00:24:07.200 --> 00:24:09.200]  不只是提供一個意見
[00:24:09.200 --> 00:24:11.200]  這個很重要
[00:24:11.200 --> 00:24:13.200]  憑愛心算誠實話
[00:24:13.200 --> 00:24:14.200]  不只是誠實
[00:24:14.200 --> 00:24:16.200]  背後加點愛
[00:24:16.200 --> 00:24:18.200]  多說一些正面build up
[00:24:18.200 --> 00:24:21.200]  特別是服侍的人
[00:24:21.200 --> 00:24:23.200]  是很需要有人鼓勵的
[00:24:23.200 --> 00:24:25.200]  多說一些鼓勵
[00:24:25.200 --> 00:24:27.200]  無論是你的組長
[00:24:27.200 --> 00:24:29.200]  大茶經的bible teacher
[00:24:29.200 --> 00:24:32.200]  人家開過茶經班
[00:24:32.200 --> 00:24:33.200]  不要完了就算了
[00:24:33.200 --> 00:24:34.200]  都懂得鼓勵
[00:24:34.200 --> 00:24:36.200]  多謝你帶我這個茶經班
[00:24:36.200 --> 00:24:38.200]  這幾個星期下來
[00:24:38.200 --> 00:24:39.200]  無論你的見證
[00:24:39.200 --> 00:24:40.200]  你分享整個話語
[00:24:40.200 --> 00:24:42.200]  對我其實很大的幫助
[00:24:42.200 --> 00:24:44.200]  對一個服侍的人來說
[00:24:44.200 --> 00:24:46.200]  這些所謂的
[00:24:46.200 --> 00:24:48.200]  話語上愛心的鼓勵
[00:24:48.200 --> 00:24:50.200]  其實是很重要的
[00:24:50.200 --> 00:24:52.200]  可以幫他go a long way
[00:24:52.200 --> 00:24:53.200]  當你complain的時候
[00:24:53.200 --> 00:24:54.200]  少一點complain
[00:24:54.200 --> 00:24:55.200]  提供方案
[00:24:55.200 --> 00:24:56.200]  所以這個很重要
[00:24:56.200 --> 00:24:57.200]  記得定一個目標
[00:24:57.200 --> 00:24:59.200]  做任何事無論是說話也好
[00:24:59.200 --> 00:25:00.200]  做任何事
[00:25:00.200 --> 00:25:03.200]  加點以愛為動機
[00:25:03.200 --> 00:25:05.200]  你的人際關係會好很多
[00:25:05.200 --> 00:25:07.200]  各方面都好很多
[00:25:07.200 --> 00:25:10.200]  說一說在工作方面
[00:25:10.200 --> 00:25:12.200]  很多時我都明白
[00:25:12.200 --> 00:25:15.200]  有時出了社會一段時間
[00:25:15.200 --> 00:25:17.200]  你現在所做的事
[00:25:17.200 --> 00:25:19.200]  只是當份工作
[00:25:19.200 --> 00:25:20.200]  沒什麼passion
[00:25:20.200 --> 00:25:21.200]  也沒什麼愛
[00:25:21.200 --> 00:25:23.200]  當然保羅特別提供一個方式
[00:25:23.200 --> 00:25:24.200]  就是基督徒應該用愛
[00:25:24.200 --> 00:25:26.200]  作為動機做事
[00:25:26.200 --> 00:25:28.200]  但有時你的工作真的不愛
[00:25:28.200 --> 00:25:30.200]  有什麼方式可以處理
[00:25:30.200 --> 00:25:32.200]  我給大家三個方式
[00:25:32.200 --> 00:25:33.200]  第一個方式
[00:25:33.200 --> 00:25:36.200]  當然是轉工
[00:25:36.200 --> 00:25:37.200]  真的來到神面前
[00:25:37.200 --> 00:25:39.200]  求神給你勇氣
[00:25:39.200 --> 00:25:41.200]  是時候改一個career方向的時候
[00:25:41.200 --> 00:25:43.200]  就改了
[00:25:43.200 --> 00:25:44.200]  我讀counseling的時候
[00:25:44.200 --> 00:25:46.200]  所有同學都50歲以上
[00:25:46.200 --> 00:25:48.200]  在他們人生第三個career
[00:25:48.200 --> 00:25:50.200]  有些做了十幾年engineer
[00:25:50.200 --> 00:25:51.200]  覺得煩了
[00:25:51.200 --> 00:25:52.200]  不想再做電腦
[00:25:52.200 --> 00:25:53.200]  實在太煩了
[00:25:53.200 --> 00:25:54.200]  我想對人
[00:25:54.200 --> 00:25:55.200]  有些人是accountant
[00:25:55.200 --> 00:25:56.200]  有些甚至是律師
[00:25:56.200 --> 00:25:57.200]  醫生都有
[00:25:57.200 --> 00:25:59.200]  是時候轉一個career的時候
[00:25:59.200 --> 00:26:00.200]  求神給你勇氣
[00:26:00.200 --> 00:26:01.200]  求神開路
[00:26:01.200 --> 00:26:02.200]  帶路
[00:26:02.200 --> 00:26:03.200]  幫你去轉一個環境
[00:26:03.200 --> 00:26:04.200]  找到一份
[00:26:04.200 --> 00:26:06.200]  你真的都有少少passion
[00:26:06.200 --> 00:26:08.200]  去愛做的工作
[00:26:08.200 --> 00:26:10.200]  另外一個option
[00:26:10.200 --> 00:26:13.200]  這個option是我經常經歷的
[00:26:13.200 --> 00:26:16.200]  就是在不轉工的情況下
[00:26:16.200 --> 00:26:18.200]  原先有些不喜歡的事
[00:26:18.200 --> 00:26:19.200]  轉了心態
[00:26:19.200 --> 00:26:21.200]  變成你愛上它
[00:26:21.200 --> 00:26:22.200]  沒轉到工
[00:26:22.200 --> 00:26:23.200]  同事沒變
[00:26:23.200 --> 00:26:24.200]  上司沒變
[00:26:24.200 --> 00:26:25.200]  後面什麼都沒變
[00:26:25.200 --> 00:26:26.200]  你做的事都沒變
[00:26:26.200 --> 00:26:29.200]  但somehow你祈禱神
[00:26:29.200 --> 00:26:32.200]  神如果你沒帶我離開這個崗位
[00:26:32.200 --> 00:26:35.200]  你幫我愛上這個崗位
[00:26:35.200 --> 00:26:37.200]  你發覺好amazing
[00:26:37.200 --> 00:26:38.200]  神真的聽到
[00:26:38.200 --> 00:26:40.200]  就少少的事情
[00:26:40.200 --> 00:26:42.200]  可以幫你突然間
[00:26:42.200 --> 00:26:44.200]  整個人變了
[00:26:44.200 --> 00:26:46.200]  你可以態度心態變了
[00:26:46.200 --> 00:26:47.200]  這份工沒轉
[00:26:47.200 --> 00:26:49.200]  仍然是同一班同事
[00:26:49.200 --> 00:26:50.200]  在做同樣的事
[00:26:50.200 --> 00:26:51.200]  奇怪
[00:26:51.200 --> 00:26:54.200]  那種愛又回來了
[00:26:54.200 --> 00:26:55.200]  有動力
[00:26:55.200 --> 00:26:57.200]  去愛上你做的事
[00:26:57.200 --> 00:26:58.200]  所以要麼求神幫你
[00:26:58.200 --> 00:26:59.200]  找一樣你愛的事
[00:26:59.200 --> 00:27:01.200]  要麼求神幫你
[00:27:01.200 --> 00:27:02.200]  在現有的崗位
[00:27:02.200 --> 00:27:04.200]  愛上你的崗位
[00:27:04.200 --> 00:27:05.200]  讓你看到
[00:27:05.200 --> 00:27:07.200]  原來神擺你在這個崗位
[00:27:07.200 --> 00:27:09.200]  有些事是想你做的
[00:27:09.200 --> 00:27:10.200]  你不只是考慮工資
[00:27:10.200 --> 00:27:11.200]  你的前景
[00:27:11.200 --> 00:27:13.200]  是考慮神擺在這個崗位
[00:27:13.200 --> 00:27:14.200]  想做些什麼
[00:27:14.200 --> 00:27:15.200]  所以要麼就轉工
[00:27:15.200 --> 00:27:17.200]  要麼就愛上現在這份工
[00:27:17.200 --> 00:27:19.200]  第三個option
[00:27:19.200 --> 00:27:21.200]  神又不讓我轉工
[00:27:21.200 --> 00:27:22.200]  他又沒聽我祈禱
[00:27:22.200 --> 00:27:24.200]  仍然很討厭我的同事
[00:27:24.200 --> 00:27:26.200]  很討厭我手上這份工
[00:27:26.200 --> 00:27:27.200]  我當工做而已
[00:27:27.200 --> 00:27:29.200]  第三個option是什麼呢
[00:27:29.200 --> 00:27:30.200]  工作以外
[00:27:30.200 --> 00:27:31.200]  求神給你一份
[00:27:31.200 --> 00:27:33.200]  你愛的服事
[00:27:33.200 --> 00:27:35.200]  這是你需要的
[00:27:35.200 --> 00:27:37.200]  你這份工可以當作工作
[00:27:37.200 --> 00:27:39.200]  養家而已
[00:27:39.200 --> 00:27:43.200]  但你不能人生只有這件事
[00:27:43.200 --> 00:27:45.200]  如果你沒轉工
[00:27:45.200 --> 00:27:46.200]  也沒愛上這份工
[00:27:46.200 --> 00:27:48.200]  你就求神至少給你一個
[00:27:48.200 --> 00:27:50.200]  你真的可以以愛為動機
[00:27:50.200 --> 00:27:52.200]  做到的服事
[00:27:52.200 --> 00:27:54.200]  這就是我相信教會提供一個
[00:27:54.200 --> 00:27:56.200]  很好的platform
[00:27:56.200 --> 00:27:58.200]  給你可以作為一個目標
[00:27:58.200 --> 00:28:00.200]  所以記得三個方向
[00:28:00.200 --> 00:28:01.200]  自己回去祈禱
[00:28:01.200 --> 00:28:03.200]  人生應該做事是為愛的
[00:28:03.200 --> 00:28:05.200]  當你這份工有增的時候
[00:28:05.200 --> 00:28:07.200]  你需要工以外找一個option
[00:28:07.200 --> 00:28:09.200]  這個就是以愛為目標
[00:28:09.200 --> 00:28:12.200]  第三個也是很重要的
[00:28:12.200 --> 00:28:14.200]  就是設立一個
[00:28:14.200 --> 00:28:17.200]  你需要倚靠神的目標
[00:28:17.200 --> 00:28:20.200]  你需要倚靠神才能完成的目標
[00:28:20.200 --> 00:28:24.200]  在針研第十六章第九節
[00:28:24.200 --> 00:28:26.200]  那裡說策劃在人
[00:28:26.200 --> 00:28:31.200]  但上主引導你的腳步
[00:28:31.200 --> 00:28:32.200]  意思就是說
[00:28:32.200 --> 00:28:33.200]  你可以定目標
[00:28:33.200 --> 00:28:35.200]  你可以做計劃
[00:28:35.200 --> 00:28:36.200]  但在當中
[00:28:36.200 --> 00:28:38.200]  你需要不斷尋求
[00:28:38.200 --> 00:28:40.200]  上帝怎樣帶領你
[00:28:40.200 --> 00:28:41.200]  所以是雙方面的
[00:28:41.200 --> 00:28:42.200]  神會帶領
[00:28:42.200 --> 00:28:43.200]  我們也可以做目標
[00:28:43.200 --> 00:28:45.200]  但我們不能定一個目標
[00:28:45.200 --> 00:28:47.200]  我定的目標就是
[00:28:47.200 --> 00:28:49.200]  我自己想自己完成
[00:28:49.200 --> 00:28:51.200]  一點都不需要倚靠神
[00:28:51.200 --> 00:28:52.200]  我想要定一個目標
[00:28:52.200 --> 00:28:54.200]  是真的不一樣
[00:28:54.200 --> 00:28:56.200]  倚靠神目標是倚靠什麼呢
[00:28:56.200 --> 00:28:58.200]  第一個要倚靠神的靈
[00:28:58.200 --> 00:29:01.200]  聖靈才能夠完成的目標
[00:29:01.200 --> 00:29:05.200]  在撒加利亞書第四章六到七節
[00:29:05.200 --> 00:29:07.200]  當時他們重建聖殿
[00:29:07.200 --> 00:29:09.200]  因為遇到經濟上的問題
[00:29:09.200 --> 00:29:10.200]  很多的問題
[00:29:10.200 --> 00:29:11.200]  大家停了工
[00:29:11.200 --> 00:29:14.200]  於是上帝藉著撒加利亞先知
[00:29:14.200 --> 00:29:17.200]  鼓勵當時的領袖重新開工
[00:29:17.200 --> 00:29:19.200]  重新建造聖殿
[00:29:19.200 --> 00:29:23.200]  天使要我把上主的訊息
[00:29:23.200 --> 00:29:25.200]  轉告所羅巴伯
[00:29:25.200 --> 00:29:29.200]  上主萬軍的統帥說
[00:29:29.200 --> 00:29:30.200]  不是靠武力
[00:29:30.200 --> 00:29:32.200]  也不是靠才能
[00:29:32.200 --> 00:29:35.200]  而是靠我的靈才會成功
[00:29:35.200 --> 00:29:38.200]  即使阻礙像山那麼高
[00:29:38.200 --> 00:29:41.200]  也會在你面前消失
[00:29:41.200 --> 00:29:43.200]  你要重建聖殿
[00:29:43.200 --> 00:29:46.200]  當你把最後一塊石頭放上去時
[00:29:46.200 --> 00:29:48.200]  人民要高呼
[00:29:48.200 --> 00:29:52.200]  多麼壯觀 多麼壯觀
[00:29:52.200 --> 00:29:55.200]  這裡當時的以色列人
[00:29:55.200 --> 00:29:57.200]  他們是做一樣
[00:29:57.200 --> 00:29:59.200]  如果不是靠著神的靈
[00:29:59.200 --> 00:30:01.200]  他們就做不成的事情
[00:30:01.200 --> 00:30:05.200]  當你要定一個倚靠神的目標
[00:30:05.200 --> 00:30:07.200]  這個影響你定目標的大小
[00:30:07.200 --> 00:30:09.200]  當然人生會有些小目標
[00:30:09.200 --> 00:30:11.200]  有些小目標你都很清楚
[00:30:11.200 --> 00:30:13.200]  不需要很多祈禱
[00:30:13.200 --> 00:30:15.200]  你都做得到
[00:30:15.200 --> 00:30:16.200]  今年要減肥十磅
[00:30:16.200 --> 00:30:18.200]  你都要節制一點
[00:30:18.200 --> 00:30:21.200]  很多小目標其實是可以的
[00:30:21.200 --> 00:30:24.200]  但你人生要定一個目標是
[00:30:24.200 --> 00:30:26.200]  如果不是靠著神的靈
[00:30:26.200 --> 00:30:28.200]  這個目標我達不成
[00:30:28.200 --> 00:30:33.200]  這種目標的層次是完全不同的
[00:30:33.200 --> 00:30:35.200]  很多人是沒有這種目標的
[00:30:35.200 --> 00:30:37.200]  我們不斷定的都是
[00:30:37.200 --> 00:30:38.200]  靠人的能力
[00:30:38.200 --> 00:30:39.200]  你少少努力就做到
[00:30:39.200 --> 00:30:40.200]  不斷有這些目標
[00:30:40.200 --> 00:30:43.200]  但我們人生需要一個更大的目標
[00:30:43.200 --> 00:30:44.200]  你需要定一個
[00:30:44.200 --> 00:30:48.200]  我想做一些如果不是神同在
[00:30:48.200 --> 00:30:51.200]  就絕對做不成的事情
[00:30:51.200 --> 00:30:54.200]  我都很感恩我們今年教會
[00:30:54.200 --> 00:30:56.200]  在四月開始這個時工
[00:30:56.200 --> 00:30:59.200]  我星期五去見一個牧師聊天
