
[00:00:00.000 --> 00:00:03.720]  各位講福堂的弟兄姊妹 大家好
[00:19:02.920 --> 00:19:07.280]  代表他是一個從屬別人的關係
[00:19:07.280 --> 00:19:10.840]  經文甚至不是說「神的用人」
[00:19:10.840 --> 00:19:14.080]  經文其實是說「你們的用人」
[00:19:14.080 --> 00:19:19.120]  代表領袖完完全全為群體著想
[00:19:19.120 --> 00:19:21.120]  服侍群體的人
[00:19:21.120 --> 00:19:23.880]  不只是服侍神那麼簡單
[00:19:23.880 --> 00:19:26.480]  第三,領袖是什麼特徵呢?
[00:19:26.480 --> 00:19:29.560]  領袖就是眾人的僕人
[00:19:29.560 --> 00:19:34.440]  特別「僕人」這個字比「用人」這個字更加低賤
[00:19:34.440 --> 00:19:38.760]  原來這個字是解作奴隸的意思
[00:19:38.760 --> 00:19:39.880]  也就是說
[00:19:39.880 --> 00:19:43.520]  他更加不是說神的奴僕、神的奴隸
[00:19:43.520 --> 00:19:45.400]  而是眾人的奴隸
[00:19:45.400 --> 00:19:47.440]  好像別人的奴隸一樣
[00:19:47.440 --> 00:19:51.280]  一起去服侍這樣的情況
[00:19:51.280 --> 00:19:53.120]  如果我們想像
[00:19:53.120 --> 00:19:54.920]  我們要成為奴隸
[00:19:54.920 --> 00:19:56.560]  成為服侍人的人
[00:19:56.560 --> 00:19:58.560]  我們想想其實耶穌基督
[00:19:58.560 --> 00:19:59.880]  祂也是和尚
[00:19:59.880 --> 00:20:02.680]  不是成為一個奴隸
[00:20:02.680 --> 00:20:06.920]  我想大家很熟悉《肥納比書》二章六到七節
[00:20:06.920 --> 00:20:09.840]  祂說:「他本有神的形象
[00:20:09.840 --> 00:20:13.600]  不以自己與神同等為強奪的
[00:20:13.600 --> 00:20:18.040]  反倒虛地取了奴僕的形象」
[00:20:18.040 --> 00:20:21.960]  奴僕應該譯作奴隸的形象
[00:20:21.960 --> 00:20:25.520]  F.F. Bruce是一個很出名的新約學者
[00:20:25.520 --> 00:20:27.320]  他說:耶穌在這裡
[00:20:27.320 --> 00:20:30.520]  不是說自己用奴隸的形象
[00:20:30.520 --> 00:20:33.120]  去交換神的形象
[00:20:33.120 --> 00:20:35.920]  而是在奴隸的形象當中
[00:20:35.920 --> 00:20:38.560]  顯出上帝的形象
[00:20:38.560 --> 00:20:39.680]  也就是告訴我們
[00:20:39.680 --> 00:20:41.080]  我們經常覺得
[00:20:41.080 --> 00:20:43.560]  那個是上帝就不應該是奴隸
[00:20:43.560 --> 00:20:46.280]  那個是奴隸就不應該是上帝
[00:20:46.280 --> 00:20:49.360]  但是原來《肥納比書》第二章告訴我們
[00:20:49.360 --> 00:20:52.560]  原來上帝的形象和奴隸的形象
[00:20:52.560 --> 00:20:54.440]  並非對立
[00:20:54.440 --> 00:20:56.720]  而是相輔相成
[00:20:56.720 --> 00:21:01.000]  就是說他越似上帝,其實是越似奴隸
[00:21:01.000 --> 00:21:06.520]  越似奴隸,其實就是越似上帝的一種情況
[00:21:06.520 --> 00:21:07.600]  各位丁字妹
[00:21:07.600 --> 00:21:10.720]  大家有沒有人小學寫《我的志願》的時候
[00:21:10.720 --> 00:21:13.040]  是寫要成為奴隸的?
[00:21:13.040 --> 00:21:14.960]  我們沒有人這麼看不開的
[00:21:14.960 --> 00:21:17.280]  但是我們都明白
[00:21:17.280 --> 00:21:21.200]  如果我們要學習成為一個領袖
[00:21:21.200 --> 00:21:22.880]  特別是耶穌基督
[00:21:22.880 --> 00:21:24.400]  我們學習祂的兩樣式
[00:21:24.400 --> 00:21:26.760]  我們並非能夠高過先生
[00:21:26.760 --> 00:21:30.080]  所以我們要成為一個奴隸的形象
[00:21:30.080 --> 00:21:32.360]  我想中國有一句諺語
[00:21:32.360 --> 00:21:34.000]  也講明這個道理
[00:21:34.000 --> 00:21:36.160]  那句諺語是這樣說的
[00:21:36.160 --> 00:21:40.480]  它說道水越飽滿的話
[00:21:40.480 --> 00:21:43.840]  那條腰就會彎得更低
[00:21:43.840 --> 00:21:44.400]  大家明白嗎?
[00:21:44.400 --> 00:21:47.080]  道水越飽滿,那條腰就會彎得更低
[00:21:47.080 --> 00:21:49.520]  那個竹子越高的話
[00:21:49.520 --> 00:21:52.520]  那個竹尾就會彎得更低
[00:21:52.520 --> 00:21:54.640]  也就是說這個大自然的道理
[00:21:54.640 --> 00:21:58.040]  告訴我們一個真正有質料的人
[00:21:58.040 --> 00:21:59.480]  其實他的態度
[00:21:59.480 --> 00:22:02.040]  好像一個奴隸那樣
[00:22:02.040 --> 00:22:04.680]  其實是很謙卑的
[00:22:04.680 --> 00:22:06.520]  我去到一間教會
[00:22:06.520 --> 00:22:09.320]  去到港島的時候
[00:22:09.320 --> 00:22:11.320]  有見到見到校友
[00:22:11.320 --> 00:22:12.640]  他有跟我聊天
[00:22:12.640 --> 00:22:16.480]  他有跟我說他心目當中最不喜歡什麼人
[00:22:16.480 --> 00:22:18.400]  我就洗耳恭聽
[00:22:18.400 --> 00:22:25.000]  他就說我最不喜歡的就是高調無聊人
[00:22:25.000 --> 00:22:26.120]  我就回應他
[00:22:26.120 --> 00:22:28.480]  我就說我知道你喜歡哪些人了
[00:22:28.480 --> 00:22:32.840]  你就應該喜歡那些低調有料的人
[00:22:32.840 --> 00:22:36.840]  我說是的,這些人真是好的
[00:22:36.840 --> 00:22:38.080]  我也覺得是
[00:22:38.080 --> 00:22:40.440]  其實耶穌幾多和尚都不是這樣
[00:22:40.440 --> 00:22:42.400]  其實耶穌是很有質量的
[00:22:42.400 --> 00:22:44.080]  但是他一生謙卑
[00:22:44.080 --> 00:22:45.920]  甚至死在十字架
[00:22:45.920 --> 00:22:47.200]  我們作為領袖
[00:22:47.200 --> 00:22:50.040]  我們不是用高調
[00:22:50.040 --> 00:22:53.040]  又或者用權力去服侍
[00:22:53.040 --> 00:22:54.320]  這麼簡單
[00:22:54.320 --> 00:22:56.720]  而是用一種謙卑
[00:22:56.720 --> 00:22:58.480]  而權力的確立
[00:22:58.480 --> 00:23:00.240]  就越來越謙卑
[00:23:00.240 --> 00:23:02.640]  你的權力就會越來越大
[00:23:02.640 --> 00:23:05.080]  正如已故的藤鎮輝牧師
[00:23:05.080 --> 00:23:07.200]  在他的一本書《路標》
[00:23:07.200 --> 00:23:09.600]  有一句說話我很深刻
[00:23:09.600 --> 00:23:11.000]  那句說話就是說
[00:23:11.000 --> 00:23:14.120]  一個人謙卑的深度
[00:23:14.120 --> 00:23:17.840]  決定一個人升高的高度
[00:23:17.840 --> 00:23:20.000]  這句說話對我們來說
[00:23:20.000 --> 00:23:22.000]  就是活出那種
[00:23:22.000 --> 00:23:24.760]  若然我們願意至高
[00:23:24.760 --> 00:23:26.040]  就必降為卑
[00:23:26.040 --> 00:23:29.480]  自卑就升為高的道理
[00:23:29.480 --> 00:23:31.400]  所以在這裏就是第二點
[00:23:31.400 --> 00:23:34.200]  不是這樣
[00:23:34.200 --> 00:23:37.640]  第三點就是這節重點的經文
[00:23:37.640 --> 00:23:39.080]  因為人子來
[00:23:39.080 --> 00:23:41.360]  並不是要受人的服侍
[00:23:41.360 --> 00:23:42.840]  乃是要服侍人
[00:23:42.840 --> 00:23:46.360]  並且要捨命作多人的贖價
[00:23:46.360 --> 00:23:47.960]  我們略略解釋這一段
[00:23:47.960 --> 00:23:49.840]  我們就明白原來這一段
[00:23:49.840 --> 00:23:52.560]  有兩個字是值得留意的
[00:23:52.560 --> 00:23:55.440]  第一個字就是「捨命」的字
[00:23:55.440 --> 00:23:58.960]  第二個字就是「贖價」的字
[00:23:58.960 --> 00:24:00.240]  而這兩個字
[00:24:00.240 --> 00:24:01.960]  正正就出現在
[00:24:01.960 --> 00:24:04.320]  《以賽雅書》的四十三章裏
[00:24:04.320 --> 00:24:06.320]  這段經文就說到
[00:24:06.320 --> 00:24:09.560]  有兩個紅色的字
[00:24:09.560 --> 00:24:11.600]  一個叫「贖價」
[00:24:11.600 --> 00:24:14.120]  一個叫「替換」
[00:24:14.120 --> 00:24:16.200]  特別是「替換」的字
[00:24:16.200 --> 00:24:19.240]  正正就是這段經文
[00:24:19.240 --> 00:24:21.120]  所說的「捨命」的字
[00:24:21.120 --> 00:24:22.840]  什麼是「捨命」呢?
[00:24:22.840 --> 00:24:25.360]  「捨命」就是一種替換
[00:24:25.360 --> 00:24:29.320]  就代表本來對方是因為犯罪的緣故
[00:24:29.320 --> 00:24:31.160]  他就要自甘墮落
[00:24:31.160 --> 00:24:34.280]  受永遠的刑罰
[00:24:34.280 --> 00:24:36.200]  但是耶穌基督的「捨命」
[00:24:36.200 --> 00:24:39.600]  是寧願自己去受罰和受害
[00:24:39.600 --> 00:24:45.120]  是為了要承傳別人得著豐盛永生的生命
[00:24:45.120 --> 00:24:46.720]  這就叫做「替換」
[00:24:46.720 --> 00:24:48.160]  而當中的「贖價」
[00:24:48.160 --> 00:24:50.320]  也表達到這個意思
[00:24:50.320 --> 00:24:54.000]  就是由罪惡權勢買贖出來
[00:24:54.000 --> 00:24:56.480]  離開罪的刑罰
[00:24:56.480 --> 00:24:57.480]  他們今天
[00:24:57.480 --> 00:24:58.880]  即是我們每一個
[00:24:58.880 --> 00:25:01.120]  能夠得稱為「神」的兒女
[00:25:01.120 --> 00:25:03.440]  這是福音的本質
[00:25:03.440 --> 00:25:06.840]  這也是我們說今天是神學主日
[00:25:06.840 --> 00:25:08.520]  是神學的高峰
[00:25:08.520 --> 00:25:14.920]  也是神學最需要宣講和活出的一個道理
[00:25:14.920 --> 00:25:16.200]  告訴我們
[00:25:16.200 --> 00:25:18.760]  我們每個人都是一個替換
[00:25:18.760 --> 00:25:22.400]  如果我們說我們的生命是屬於自己
[00:25:22.400 --> 00:25:23.440]  原來不是
[00:25:23.440 --> 00:25:26.600]  我們的生命是屬於耶穌基督
[00:25:26.600 --> 00:25:29.760]  是因為耶穌已經將我們替換
[00:25:29.760 --> 00:25:32.520]  替換離開罪的刑罰
[00:25:32.520 --> 00:25:35.440]  所以當我們說要成為領袖
[00:25:35.440 --> 00:25:37.680]  當我們要服侍這個世代
[00:25:37.680 --> 00:25:41.000]  我們也活出一種替換的精神
[00:25:41.000 --> 00:25:42.880]  去到寧願自己犧牲
[00:25:42.880 --> 00:25:46.040]  承傳別人的好處
[00:25:46.040 --> 00:25:48.240]  在疫症剛剛爆發的初期
[00:25:48.240 --> 00:25:51.560]  我想大家都應該讀到一段新聞
[00:25:51.560 --> 00:25:53.560]  那個新聞是大約三月左右
[00:25:53.560 --> 00:25:55.440]  在意大利那裡
[00:25:55.440 --> 00:25:56.840]  有一位神父
[00:25:56.840 --> 00:25:59.840]  他的名字叫做Gibsop Babalada
[00:25:59.840 --> 00:26:03.440]  其實我也唸了他的名字很久了
[00:26:03.440 --> 00:26:07.760]  這個神父年紀很大
[00:26:07.760 --> 00:26:10.200]  他感染了肺炎
[00:26:10.200 --> 00:26:12.840]  需要用呼吸機去呼吸
[00:26:12.840 --> 00:26:16.760]  但是整個意大利的呼吸機非常短缺
[00:26:16.760 --> 00:26:19.200]  但是他的教省很好
[00:26:19.200 --> 00:26:22.760]  私人幫他買了一個呼吸機
[00:26:22.760 --> 00:26:26.200]  去幫助他治療和呼吸
[00:26:26.200 --> 00:26:30.960]  但是這位神父看到很多意大利的年輕人都感染了
[00:26:30.960 --> 00:26:35.400]  有很多人都需要呼吸機 也沒有辦法有一部呼吸機
[00:26:35.400 --> 00:26:40.600]  所以他就願意將他本來靠禮為生的呼吸機
[00:26:40.600 --> 00:26:43.800]  捐給了另外一個年輕人
[00:26:43.800 --> 00:26:48.080]  最後這位神父就去世了
[00:26:48.080 --> 00:26:51.760]  我看到一個替換的生命
[00:26:51.760 --> 00:26:54.640]  那份耶穌基督寫寄的生命
[00:26:54.640 --> 00:26:56.600]  有時候我們服侍神的人
[00:26:56.600 --> 00:27:00.200]  太過重視自己的利益和權利
[00:27:00.200 --> 00:27:04.920]  而忘記了看到我們服侍的主
[00:27:04.920 --> 00:27:08.880]  是如何寧願捨棄自己的尊貴
[00:27:08.880 --> 00:27:11.160]  去替換我們的生命
[00:27:11.160 --> 00:27:17.400]  這就是「不是要受人服侍」的道理
[00:27:17.400 --> 00:27:21.040]  當然在這裡我不是說彼此不可服侍
[00:27:21.040 --> 00:27:24.080]  我們也會受別個弟兄姊妹的服侍
[00:27:24.080 --> 00:27:26.280]  我服侍你 你服侍我
[00:27:26.280 --> 00:27:28.800]  教會是一個這樣的群體
[00:27:28.800 --> 00:27:32.160]  重點其實就是那個「要」字
[00:27:32.160 --> 00:27:35.800]  「要」這個字是指一種利益的意圖
[00:27:35.800 --> 00:27:38.000]  一種人生的取向
[00:27:38.000 --> 00:27:41.480]  代表我們人生就是期望別人服侍我
[00:27:41.480 --> 00:27:45.200]  那種被服侍成為那個人一生的追求
[00:27:45.200 --> 00:27:49.880]  成為我們不應該追求的方向
[00:27:49.880 --> 00:27:51.720]  我們要追求服侍別人
[00:27:51.720 --> 00:27:53.720]  我們也要學習彼此服侍
[00:27:53.720 --> 00:27:55.720]  祈求主幫助我們
[00:27:55.720 --> 00:27:58.800]  能夠學習基督的樣式
[00:27:58.800 --> 00:28:01.440]  所以今天在神學朱一
[00:28:01.440 --> 00:28:05.360]  我和大家講一下這三個神學
[00:28:05.360 --> 00:28:07.680]  第一個神學 第一個筆
[00:28:07.680 --> 00:28:10.880]  「筆是我可以持的」
[00:28:10.880 --> 00:28:13.360]  讀神學讓我們明白
[00:28:13.360 --> 00:28:17.680]  我們生命的位置在哪裡
[00:28:17.680 --> 00:28:20.120]  我們的位置「我是誰」
[00:28:20.120 --> 00:28:22.560]  這個問題你要回答
[00:28:22.560 --> 00:28:26.840]  而這個「誰」往往不是世俗的地位
[00:28:26.840 --> 00:28:29.440]  學位和身份所定義
[00:28:29.440 --> 00:28:32.960]  而這個「誰」就是因為你分享了
[00:28:32.960 --> 00:28:35.440]  住的杯和住的洗
[00:28:35.440 --> 00:28:37.240]  耶穌基督買熟你
[00:28:37.240 --> 00:28:40.760]  這個「誰」就因此被建立
[00:28:40.760 --> 00:28:44.320]  所以我們不需要擔心別人怎麼看我
[00:28:44.320 --> 00:28:46.280]  不需要追逐潮流
[00:28:46.280 --> 00:28:48.920]  別人又怎樣 我又要怎樣
[00:28:48.920 --> 00:28:51.760]  反而我們的心能夠平安
[00:28:51.760 --> 00:28:57.320]  我們能夠因為主那麼看重我這個個體
[00:28:57.320 --> 00:29:01.000]  而得到釋放那個恩典的位置
[00:29:01.000 --> 00:29:06.400]  無人能夠奪去你的位置
[00:29:06.400 --> 00:29:12.320]  我很享受仍然可以穿背心、短褲、涼鞋
[00:29:12.320 --> 00:29:14.160]  去買菜的日子
[00:29:14.160 --> 00:29:16.120]  這是我的原型
[00:29:16.120 --> 00:29:18.880]  我仍然要以我這個原型
[00:29:18.880 --> 00:29:22.200]  去面見我生命的主
[00:29:22.200 --> 00:29:24.880]  第二 「不是這樣」
[00:29:24.880 --> 00:29:26.440]  「不是這樣」告訴我們
[00:29:26.440 --> 00:29:31.040]  世俗眼光的領袖觀不是耶穌所期望
[00:29:31.040 --> 00:29:35.120]  耶穌期望就是成為奴隸的形象
[00:29:35.120 --> 00:29:36.720]  而奴隸的形象
[00:29:36.720 --> 00:29:39.400]  恐怕大家誤會是一個很卑鄙
[00:29:39.400 --> 00:29:42.160]  其實又是一個很豐富的形象
[00:29:42.160 --> 00:29:45.280]  因為每一個有質料的人
[00:29:45.280 --> 00:29:47.240]  通常都是謙卑的
[00:29:47.240 --> 00:29:50.520]  通常那個人都是像奴隸一樣服侍
[00:29:50.520 --> 00:29:54.400]  我們看到越高調、越吹噓自己的人
[00:29:54.400 --> 00:29:58.040]  往往可能他的生命是很貧乏的
[00:29:58.040 --> 00:29:59.360]  這是第二點
[00:29:59.360 --> 00:30:03.160]  第三點就是「不是要受人的服侍」
[00:30:03.160 --> 00:30:06.920]  我們明白服侍是一個替換的服侍
[00:30:06.920 --> 00:30:12.560]  我們不是要主管、抓緊自己的利益
[00:30:12.560 --> 00:30:14.760]  而是寧願犧牲自己
[00:30:14.760 --> 00:30:17.880]  成全別人的一種情況
[00:30:17.880 --> 00:30:18.760]  為什麼?
[00:30:18.760 --> 00:30:21.640]  就是因為耶穌基督也是這樣
[00:30:21.640 --> 00:30:24.160]  所以我們學習成為基督的樣式
[00:30:24.160 --> 00:30:29.480]  能夠在神學主日有三點的神學
[00:30:29.480 --> 00:30:34.000]  我認為最重要的、重心的神學
[00:30:34.000 --> 00:30:36.840]  其實就是學習基督的樣式
[00:30:36.840 --> 00:30:38.560]  求主幫助我們每一個
[00:30:38.560 --> 00:30:40.760]  我們一起祈禱
[00:30:40.760 --> 00:30:42.560]  慈悲人愛的天父
[00:30:42.560 --> 00:30:43.760]  多謝祢
[00:30:43.760 --> 00:30:46.680]  給我們今天這段寶貴的經文
[00:30:46.680 --> 00:30:48.440]  讓我們一起學習
[00:30:48.440 --> 00:30:51.960]  並且在這個磨爛的世代裡
[00:30:51.960 --> 00:30:54.320]  我們活出不一樣的生命
[00:30:54.320 --> 00:30:58.600]  成為更多人因著罪惡纏繞
[00:30:58.600 --> 00:31:00.840]  但他們因著認識耶穌基督
[00:31:00.840 --> 00:31:04.560]  而得到釋放的媒介、宗介
[00:31:04.560 --> 00:31:07.280]  求主祢幫助我們每一個
[00:31:07.280 --> 00:31:10.360]  多謝主奉耶穌基督的名祈禱
[00:31:10.360 --> 00:31:11.360]  阿門
