
[00:00:00.000 --> 00:00:02.000]  各位弟兄平安
[00:19:40.980 --> 00:19:45.140]  甚至相信這個世界根本就沒有上帝
[00:19:45.140 --> 00:19:47.380]  就好像以為
[00:19:47.380 --> 00:19:50.220]  我們跟我們的配偶已經沒有感覺了
[00:19:50.220 --> 00:19:52.060]  不再有愛了
[00:19:52.060 --> 00:19:53.500]  沒有望了
[00:19:53.500 --> 00:19:56.420]  要分開
[00:19:56.420 --> 00:20:00.340]  其實一切源自於生疏
[00:20:00.340 --> 00:20:02.260]  那個不是一日兩日造成
[00:20:02.260 --> 00:20:03.980]  也不是一個月兩個月造成
[00:20:03.980 --> 00:20:05.820]  更加不是一年兩年
[00:20:05.820 --> 00:20:08.460]  這些時間所造成
[00:20:08.460 --> 00:20:12.700]  因為任何關係都要持續地用心去經營
[00:20:12.700 --> 00:20:16.060]  去花時間去建立
[00:20:16.060 --> 00:20:19.340]  跟上帝的關係都是一樣
[00:20:19.340 --> 00:20:22.340]  不過我們活在一個社會
[00:20:22.340 --> 00:20:24.660]  總是叫我們忙忙碌碌
[00:20:24.660 --> 00:20:27.540]  而我們裡面的焦慮和恐懼
[00:20:27.540 --> 00:20:32.380]  更加叫我們不敢停下來
[00:20:32.380 --> 00:20:34.820]  我們只會很努力地去
[00:20:34.820 --> 00:20:37.340]  完成一個又一個的任務
[00:20:37.340 --> 00:20:39.940]  一個又一個的項目
[00:20:39.940 --> 00:20:43.340]  一個又一個的需要
[00:20:43.340 --> 00:20:44.260]  忙碌之後
[00:20:44.260 --> 00:20:45.980]  我們的疲累和壓力
[00:20:45.980 --> 00:20:48.140]  更加叫自己不想去理會
[00:20:48.140 --> 00:20:55.620]  眼前我們看到的那些支離破碎的關係
[00:20:55.620 --> 00:20:57.340]  雖然現在我們知道
[00:20:57.340 --> 00:20:58.900]  關係是需要花時間
[00:20:58.900 --> 00:21:02.700]  用心機專注去建立
[00:21:02.700 --> 00:21:06.100]  特別是跟我們重視的人
[00:21:06.100 --> 00:21:08.540]  包括我們所重視的上帝
[00:21:08.540 --> 00:21:13.420]  包括我們所重視的家人和朋友
[00:21:13.420 --> 00:21:15.900]  計劃會在2023年舉辦一個
[00:21:15.900 --> 00:21:18.860]  叫做「盟約六十」的運動
[00:21:18.860 --> 00:21:22.700]  我們剛剛印了這個小書
[00:21:22.700 --> 00:21:24.980]  我希望在一年之後
[00:21:24.980 --> 00:21:25.820]  其實也沒有一年
[00:21:25.820 --> 00:21:27.300]  是十二個月了
[00:21:27.300 --> 00:21:28.540]  在十二月的時候
[00:21:28.540 --> 00:21:30.940]  我們能夠將更好的自己
[00:21:30.940 --> 00:21:33.260]  呈現給上帝
[00:21:33.260 --> 00:21:34.540]  在這個運動裡面
[00:21:34.540 --> 00:21:37.340]  我們希望能夠頂著一起去參與
[00:21:37.340 --> 00:21:39.060]  去彼此鼓勵
[00:21:39.060 --> 00:21:41.940]  除了大家去建立深入的關係之外
[00:21:41.940 --> 00:21:42.620]  最重要的就是
[00:21:42.620 --> 00:21:46.100]  我們跟上帝建立深入的關係
[00:21:46.100 --> 00:21:49.140]  關係真的是教會的基礎
[00:21:49.140 --> 00:21:50.060]  剛才我所說
[00:21:50.060 --> 00:21:51.940]  聖經說我們是活石
[00:21:51.940 --> 00:21:58.420]  建造成為靈工
[00:21:58.420 --> 00:21:59.820]  你想像一下
[00:21:59.820 --> 00:22:02.100]  一個石頭和一個石頭之間
[00:22:02.100 --> 00:22:04.660]  不斷搭上去的時候
[00:22:04.660 --> 00:22:07.580]  會不會倒塌呢
[00:22:07.580 --> 00:22:09.660]  是會倒塌的
[00:22:09.660 --> 00:22:13.300]  那怎樣可以讓石頭和石頭之間緊靠
[00:22:13.300 --> 00:22:14.940]  讓它成為一個
[00:22:14.940 --> 00:22:19.460]  不會在豆腐齋工程中倒塌的呢
[00:22:19.460 --> 00:22:25.500]  它需要甚麼來連結在一起呢
[00:22:25.500 --> 00:22:27.300]  稍後我們知道要用水泥
[00:22:27.300 --> 00:22:31.180]  將磚塊一塊一塊砌起來
[00:22:31.180 --> 00:22:32.620]  其實人與人之間
[00:22:32.620 --> 00:22:35.380]  都需要這些水泥
[00:22:35.380 --> 00:22:37.780]  這些是愛的水泥
[00:22:37.780 --> 00:22:40.060]  所以耶穌基督不斷地吩咐我們
[00:22:40.060 --> 00:22:42.340]  要彼此相愛
[00:22:42.340 --> 00:22:44.580]  當我們有石頭
[00:22:44.580 --> 00:22:47.180]  而沒有這些水泥的話
[00:22:47.180 --> 00:22:50.700]  我們就會一碰
[00:22:50.700 --> 00:22:55.660]  就會倒在一些豆腐齋的工程
[00:22:55.660 --> 00:22:58.540]  所以我們需要一些時間
[00:22:58.540 --> 00:23:02.220]  來相處彼此的認識
[00:23:02.220 --> 00:23:04.100]  當中如果有黏屈的時候
[00:23:04.100 --> 00:23:05.620]  我們要彼此的寬恕
[00:23:05.620 --> 00:23:07.340]  彼此的接納
[00:23:07.340 --> 00:23:10.100]  也要學習如何彼此的信任
[00:23:10.100 --> 00:23:12.420]  這些石頭才會一塊一塊搭起
[00:23:12.420 --> 00:23:15.500]  成為很堅實的教會
[00:23:15.500 --> 00:23:18.660]  成為上帝的辛苦
[00:23:18.660 --> 00:23:19.940]  如果你仍然未參加
[00:23:19.940 --> 00:23:21.580]  這個文革六十的説話
[00:23:21.580 --> 00:23:25.540]  請你快些來找教務同工
[00:23:25.540 --> 00:23:27.620]  2023年至到2025年
[00:23:27.620 --> 00:23:29.100]  我們的時工總題叫做
[00:23:29.100 --> 00:23:32.140]  「迎轉希 基督居首位
[00:23:32.140 --> 00:23:36.940]  同心宣揚主福音」
[00:23:36.940 --> 00:23:42.340]  這個是教會的一個時工總題
[00:23:42.340 --> 00:23:43.540]  正如我剛才所說
[00:23:43.540 --> 00:23:45.340]  教會是大家
[00:23:45.340 --> 00:23:47.460]  教會是我們每一個人
[00:23:47.460 --> 00:23:49.460]  所以如果我們沒有行動的説話
[00:23:49.460 --> 00:23:52.060]  一切都只不過是口號
[00:23:52.060 --> 00:23:54.660]  早前我在網絡上聽到一位牧師的分享
[00:23:54.660 --> 00:23:57.700]  我覺得非常有意思
[00:23:57.700 --> 00:23:58.660]  他說
[00:23:58.660 --> 00:24:00.740]  如果你的女朋友男朋友說
[00:24:00.740 --> 00:24:02.020]  今晚帶你去一次
[00:24:02.020 --> 00:24:04.540]  你未曾去過的地方吃飯
[00:24:04.540 --> 00:24:06.420]  相信你一定不用想
[00:24:06.420 --> 00:24:08.220]  你就跟他去
[00:24:08.220 --> 00:24:10.980]  因為你信任得過他
[00:24:10.980 --> 00:24:13.940]  但是如果你的男朋友或女朋友
[00:24:13.940 --> 00:24:18.300]  今晚吃飯之後向你求婚
[00:24:18.300 --> 00:24:23.500]  你不一定會答應他
[00:24:23.500 --> 00:24:26.820]  因為你們彼此之間的信任
[00:24:26.820 --> 00:24:28.140]  未去到這個地步
[00:24:28.140 --> 00:24:28.860]  你信任他
[00:24:28.860 --> 00:24:32.620]  不過未去到這個地步
[00:24:32.620 --> 00:24:34.420]  可以將你整個生命
[00:24:34.420 --> 00:24:40.140]  兩者一起互相交托
[00:24:40.140 --> 00:24:42.380]  互相交付
[00:24:42.380 --> 00:24:47.460]  同樣我們的目標是讓主居首位
[00:24:47.460 --> 00:24:48.420]  讓主居首位也就是說
[00:24:48.420 --> 00:24:50.140]  你對上帝有完全的信任
[00:24:50.140 --> 00:24:53.700]  以致你將祂擺在第一位
[00:24:53.700 --> 00:24:55.700]  我們不是不信耶穌
[00:24:55.700 --> 00:24:58.340]  不過我們是否去到這個地步
[00:24:58.340 --> 00:25:04.660]  以致我們可以將整個生命交給祂
[00:25:04.660 --> 00:25:07.020]  我相信我們每一個人都不敢說
[00:25:07.020 --> 00:25:08.580]  我們已經去到這個地步
[00:25:08.580 --> 00:25:11.140]  不過這是我們的目標
[00:25:11.140 --> 00:25:13.100]  所以我們需要花點時間
[00:25:13.100 --> 00:25:16.300]  去跟上帝相處
[00:25:16.300 --> 00:25:21.380]  以致我們更能夠去認識祂
[00:25:21.380 --> 00:25:22.820]  更信任祂
[00:25:22.820 --> 00:25:25.660]  也讓祂更信任我們
[00:25:25.660 --> 00:25:31.100]  可以將更多的東西交托給我們
[00:25:31.100 --> 00:25:32.260]  最重要的地方就是
[00:25:32.260 --> 00:25:35.340]  當我們多些跟上帝相處的時候
[00:25:35.340 --> 00:25:37.580]  我們不單止去認識上帝
[00:25:37.580 --> 00:25:39.780]  我們更加看到
[00:25:39.780 --> 00:25:42.100]  在上帝的眼裡
[00:25:42.100 --> 00:25:45.140]  祂怎樣看我
[00:25:45.140 --> 00:25:47.140]  在上帝的眼裡
[00:25:47.140 --> 00:25:48.900]  祂怎樣看我
[00:25:48.900 --> 00:25:50.940]  我們很多時候跟人相處的時候
[00:25:50.940 --> 00:25:54.540]  我們都會看看祂怎樣看我
[00:25:54.540 --> 00:25:56.500]  祂怎樣認為我是怎樣的人
[00:25:56.500 --> 00:25:57.900]  祂會否肯定我
[00:25:57.900 --> 00:26:00.740]  或者祂會讚我
[00:26:00.740 --> 00:26:03.380]  我們都需要人的肯定
[00:26:03.380 --> 00:26:04.260]  不過更加重要的是
[00:26:04.260 --> 00:26:05.820]  你知不知道
[00:26:05.820 --> 00:26:09.820]  是你需要知道上帝怎樣看你
[00:26:09.820 --> 00:26:12.780]  你要花時間跟祂相處的時候
[00:26:12.780 --> 00:26:15.820]  你才會知道
[00:26:15.820 --> 00:26:17.500]  在祂的眼裡
[00:26:17.500 --> 00:26:20.780]  你是一個什麼人
[00:26:20.780 --> 00:26:22.540]  上帝也要將生命的泉水
[00:26:22.540 --> 00:26:24.100]  白白的賜給我們
[00:26:24.100 --> 00:26:25.020]  讓我們的生命
[00:26:25.020 --> 00:26:27.860]  不再被恐懼焦慮所推動
[00:26:27.860 --> 00:26:33.300]  而是向著上帝想要我們的生活去努力
[00:26:33.300 --> 00:26:35.060]  我們知道現實的生活
[00:26:35.060 --> 00:26:38.340]  是很忙、很疲累、很多的壓力
[00:26:38.340 --> 00:26:40.020]  這些狀況加速了我們
[00:26:40.020 --> 00:26:42.340]  忽視我們真正的需要
[00:26:42.340 --> 00:26:45.500]  加速了我們跟人、跟上帝、跟自己
[00:26:45.500 --> 00:26:48.820]  一個生疏的狀況
[00:26:48.820 --> 00:26:56.060]  反而會讓我們有更大的恐懼和焦慮
[00:26:56.060 --> 00:26:58.220]  跟上帝會多了一個隔閡
[00:26:58.220 --> 00:27:00.900]  跟人都會多了隔閡和衝突
[00:27:00.900 --> 00:27:03.900]  跌入一個惡性循環的裡面
[00:27:03.900 --> 00:27:06.820]  如果加上有些不如意的事情發生
[00:27:06.820 --> 00:27:09.380]  衝擊著我們跟上帝博弈的關係
[00:27:09.380 --> 00:27:11.580]  跟人博弈的關係的時候
[00:27:11.580 --> 00:27:15.860]  我們很容易會分手、分離
[00:27:15.860 --> 00:27:17.020]  所以在新的一年
[00:27:17.020 --> 00:27:20.500]  我祈求上帝讓我們知道
[00:27:20.500 --> 00:27:24.340]  自己跟上帝的關係去到什麼地步
[00:27:24.340 --> 00:27:26.180]  我那時候做靈修指導的時候
[00:27:26.180 --> 00:27:27.900]  領袖們很坦白
[00:27:27.900 --> 00:27:32.180]  我說你跟上帝的關係可以近還是遠
[00:27:32.180 --> 00:27:36.500]  很多人都很坦白告訴我你是很遠
[00:27:36.500 --> 00:27:41.260]  你滿不滿足跟上帝的關係這麼遠呢
[00:27:41.260 --> 00:27:44.300]  你有沒有留意你的生命出現了問題
[00:27:44.300 --> 00:27:48.260]  是因為你很遠呢
[00:27:48.260 --> 00:27:50.060]  盼望新的一年
[00:27:50.060 --> 00:27:52.980]  上帝讓我們知道我們口乾
[00:27:52.980 --> 00:27:56.300]  我們需要上帝的活存
[00:27:56.300 --> 00:27:59.380]  成為我們生命的滋潤
[00:27:59.380 --> 00:28:00.860]  透過我們每天親近上帝
[00:28:00.860 --> 00:28:03.860]  讓自己的生命可以重回正軌
[00:28:03.860 --> 00:28:05.900]  有上帝所賜的平安
[00:28:05.900 --> 00:28:10.340]  去撫平我們內心一些的恐懼和焦慮
[00:28:10.340 --> 00:28:12.220]  也有神所賜的動力
[00:28:12.220 --> 00:28:13.980]  跟自己所重視的人
[00:28:13.980 --> 00:28:17.420]  跟自己、跟上帝去建立關係
[00:28:17.420 --> 00:28:18.660]  我們知道
[00:28:18.660 --> 00:28:21.900]  這個要持續地用心經營
[00:28:21.900 --> 00:28:26.780]  以致我們能夠親上彼此相愛的善果
[00:28:26.780 --> 00:28:28.020]  當你在聖靈的幫我底下
[00:28:28.020 --> 00:28:29.460]  去撥亂反正的時候
[00:28:29.460 --> 00:28:32.340]  你必然會好像約翰那樣
[00:28:32.340 --> 00:28:36.940]  去看到那個的新天新地
[00:28:36.940 --> 00:28:39.060]  上主說:成了
[00:28:39.060 --> 00:28:39.900]  我是阿拉梵
[00:28:39.900 --> 00:28:41.340]  我是奧梅爾
[00:28:41.340 --> 00:28:42.140]  我是開始
[00:28:42.140 --> 00:28:43.260]  我是終結
[00:28:43.260 --> 00:28:44.900]  我要把生命的泉水
[00:28:44.900 --> 00:28:48.940]  百百次給那些口渴的人渴
[00:28:48.940 --> 00:28:52.860]  得勝的要承受這些違業
[00:28:52.860 --> 00:28:54.900]  我要作祂的上帝
[00:28:54.900 --> 00:28:57.100]  祂要作我的兒子
[00:28:57.100 --> 00:28:57.900]  阿們
