
[00:00:00.000 --> 00:00:04.000]  我今日的講題是「戰勝人生下半場」
[00:21:38.000 --> 00:21:44.000]  不過我們有沒有為主盡忠呢?
[00:21:44.000 --> 00:21:47.000]  可能在我們前半生
[00:21:47.000 --> 00:21:50.000]  我們花了很多時間去追求學問
[00:21:50.000 --> 00:21:53.000]  追求善上的成就
[00:21:53.000 --> 00:21:55.000]  建立家庭養兒育女
[00:21:55.000 --> 00:21:56.000]  買車買樓
[00:21:56.000 --> 00:21:58.000]  這些都是正當的追求
[00:21:58.000 --> 00:22:02.000]  不過我們在專心追求這些上
[00:22:02.000 --> 00:22:05.000]  可能就將上帝放在一旁
[00:22:05.000 --> 00:22:09.000]  我們的信仰只是成為了我們生活的點綴
[00:22:09.000 --> 00:22:12.000]  我們忘記了誰是我們生命的主
[00:22:12.000 --> 00:22:18.000]  誰才能夠使我們的生活過得真正有意義
[00:22:18.000 --> 00:22:21.000]  然後有一天我們發覺
[00:22:21.000 --> 00:22:23.000]  我們所追求的東西
[00:22:23.000 --> 00:22:25.000]  原來可以在一夜之間消失
[00:22:25.000 --> 00:22:30.000]  這些東西包括我們的車、樓、事業成就
[00:22:30.000 --> 00:22:32.000]  甚至是兒女
[00:22:32.000 --> 00:22:36.000]  因為終有一天他們會長大
[00:22:36.000 --> 00:22:39.000]  會有毛有翼就要飛
[00:22:39.000 --> 00:22:41.000]  剩下的只是一個空巢
[00:22:41.000 --> 00:22:47.000]  就算我們擁有的東西沒有消失
[00:22:47.000 --> 00:22:51.000]  但也不等於我們有足夠的滿足感和安全感
[00:22:51.000 --> 00:22:53.000]  我們辛苦經營
[00:22:53.000 --> 00:22:54.000]  努力了半生
[00:22:54.000 --> 00:22:58.000]  諷刺的可能是人到中年才發覺
[00:22:58.000 --> 00:23:01.000]  原來我們擁有再多的物質
[00:23:01.000 --> 00:23:04.000]  其實都是過眼雲煙
[00:23:04.000 --> 00:23:09.000]  無法填補我們心裏的空虛
[00:23:09.000 --> 00:23:13.000]  心靈的空虛寂寞
[00:23:13.000 --> 00:23:17.000]  有一個學者坐船過河
[00:23:17.000 --> 00:23:19.000]  他問船夫
[00:23:19.000 --> 00:23:22.000]  「船夫啊,你懂不懂數學?」
[00:23:22.000 --> 00:23:26.000]  船夫回答他「不懂」
[00:23:26.000 --> 00:23:33.000]  學者說「你剩下的一半人生又再失去一半」
[00:23:33.000 --> 00:23:37.000]  突然發現船入水
[00:23:37.000 --> 00:23:39.000]  船夫問學者
[00:23:39.000 --> 00:23:42.000]  「你懂不懂游泳?」
[00:23:42.000 --> 00:23:45.000]  學者回答他「不懂」
[00:23:45.000 --> 00:23:51.000]  船夫說「你剩下的一半人生又再失去一半」
[00:23:51.000 --> 00:23:56.000]  這個故事告訴我們
[00:23:56.000 --> 00:23:59.000]  人的價值不在乎你擁有多少
[00:23:59.000 --> 00:24:03.000]  而是在乎你能夠發揮多少
[00:24:03.000 --> 00:24:05.000]  作為一個基督徒
[00:24:05.000 --> 00:24:08.000]  我們不單要為我們所擁有的物質
[00:24:08.000 --> 00:24:11.000]  我們也要為我們所擁有的物質
[00:24:11.000 --> 00:24:16.000]  發揮我們所擁有的能力
[00:24:16.000 --> 00:24:21.000]  我們也要為我們所擁有的物質
[00:24:21.000 --> 00:24:24.000]  發揮我們所擁有的能力
[00:24:24.000 --> 00:24:27.000]  我們也要為我們所擁有的物質
[00:24:27.000 --> 00:24:30.000]  發揮我們所擁有的能力
[00:24:30.000 --> 00:24:33.000]  我們也要為我們所擁有的物質
[00:24:33.000 --> 00:24:36.000]  發揮我們所擁有的能力
[00:24:36.000 --> 00:24:39.000]  我們也要為我們所擁有的物質
[00:24:39.000 --> 00:24:42.000]  發揮我們所擁有的能力
[00:24:42.000 --> 00:24:45.000]  我們也要為我們所擁有的物質
[00:24:45.000 --> 00:24:48.000]  我們看看第十二章的一節
[00:24:48.000 --> 00:24:49.000]  我們一起讀
[00:24:49.000 --> 00:24:54.000]  「你趁著年輕衰老的日子尚未來到
[00:24:54.000 --> 00:24:56.000]  就是你所說
[00:24:56.000 --> 00:25:00.000]  我毫無喜悅的那些歲月來臨之前
[00:25:00.000 --> 00:25:03.000]  當紀念做你的主」
[00:25:03.000 --> 00:25:06.000]  在這裡作者勸勉人
[00:25:06.000 --> 00:25:10.000]  在年老衰敗的日子來到之前
[00:25:10.000 --> 00:25:13.000]  紀念我們的上主
[00:25:13.000 --> 00:25:15.000]  這些年老衰敗的日子
[00:25:15.000 --> 00:25:18.000]  剛才那段經文已經記載得很清楚
[00:25:18.000 --> 00:25:19.000]  描述得很清楚
[00:25:19.000 --> 00:25:23.000]  不過作者叫我們趁著年輕紀念上主
[00:25:23.000 --> 00:25:25.000]  不單止是因為人會年老
[00:25:25.000 --> 00:25:28.000]  還因為人始終有一天
[00:25:28.000 --> 00:25:29.000]  會回到舊時那裡
[00:25:29.000 --> 00:25:33.000]  會面對死亡
[00:25:33.000 --> 00:25:36.000]  在這兩節的經文裡面
[00:25:36.000 --> 00:25:40.000]  「不要等到銀鏈截斷 金冠破裂
[00:25:40.000 --> 00:25:45.000]  瓶子在全旁損壞 水輪在井口斷裂
[00:25:45.000 --> 00:25:49.000]  塵土仍歸於地 將原來一樣
[00:25:49.000 --> 00:25:52.000]  氣息仍歸於次氣息的神」
[00:25:52.000 --> 00:25:59.000]  在這裡銀鏈和金冠代表光
[00:25:59.000 --> 00:26:02.000]  瓶子和水輪代表水
[00:26:02.000 --> 00:26:07.000]  光和水都是人賴以為生所必需
[00:26:07.000 --> 00:26:12.000]  最近那些鉛水事件 你知道問題有多嚴重
[00:26:12.000 --> 00:26:15.000]  沒有了光沒有了水
[00:26:15.000 --> 00:26:20.000]  意思就是說人的生命就要去到盡頭
[00:26:20.000 --> 00:26:23.000]  原來我們不單止要預備好自己
[00:26:23.000 --> 00:26:25.000]  來面對我們的年老
[00:26:25.000 --> 00:26:29.000]  也要預備自己步入死亡
[00:26:29.000 --> 00:26:32.000]  預備死亡不是坐在那裡等死
[00:26:32.000 --> 00:26:35.000]  而是我們要預備好自己
[00:26:35.000 --> 00:26:39.000]  將來來迎接上帝
[00:26:39.000 --> 00:26:42.000]  我們要向祂好好的交仗
[00:26:42.000 --> 00:26:44.000]  如何預備呢?
[00:26:44.000 --> 00:26:48.000]  我們要紀念創造我們的主
[00:26:48.000 --> 00:26:51.000]  紀念不單止是頭腦上的記憶
[00:26:51.000 --> 00:26:54.000]  而是有行動的
[00:26:54.000 --> 00:26:59.000]  是按著上主的心意來生活
[00:26:59.000 --> 00:27:03.000]  讓神的心意來主導我們的人生
[00:27:03.000 --> 00:27:06.000]  以上帝的心意作為我們人生的目標
[00:27:06.000 --> 00:27:08.000]  我們是為主而活
[00:27:08.000 --> 00:27:10.000]  為主去發揮自己
[00:27:10.000 --> 00:27:14.000]  發揮自己的恩賜財幹
[00:27:14.000 --> 00:27:19.000]  今天到底是甚麼在主導我們的人生呢?
[00:27:19.000 --> 00:27:26.000]  你是不是為甚麼而生活呢?
[00:27:26.000 --> 00:27:29.000]  這位是黃岳永先生
[00:27:29.000 --> 00:27:32.000]  他今年五十歲 是一位基督徒
[00:27:32.000 --> 00:27:38.000]  他的事業是由美國的蘋果公司起步
[00:27:38.000 --> 00:27:44.000]  其後他專注於創辦公司和開發電腦軟件
[00:27:44.000 --> 00:27:48.000]  他最為人所熟悉的一個經歷
[00:27:48.000 --> 00:27:52.000]  就是他以上市公司行政總裁的名義
[00:27:52.000 --> 00:27:55.000]  和矽谷精英的名義
[00:27:55.000 --> 00:27:59.000]  來參與香港一個真人秀
[00:27:59.000 --> 00:28:03.000]  專門探討香港貧富懸殊的問題
[00:28:03.000 --> 00:28:10.000]  每一位參加者每天只賺取港幣50元
[00:28:10.000 --> 00:28:13.000]  他們住在深水埗的板間房
[00:28:13.000 --> 00:28:15.000]  住了六天五夜
[00:28:15.000 --> 00:28:21.000]  這次的經歷改變了黃岳永先生的人生
[00:28:21.000 --> 00:28:23.000]  改變了他的人生觀
[00:28:23.000 --> 00:28:26.000]  從此他積極地參與社會企業
[00:28:26.000 --> 00:28:30.000]  希望透過創意思維和資訊科技
[00:28:30.000 --> 00:28:33.000]  去幫助社會上的弱勢社群
[00:28:33.000 --> 00:28:40.000]  他現時是謝瑞麟集團的非執行董事和副主席
[00:28:40.000 --> 00:28:43.000]  他曾經創辦平安鐘
[00:28:43.000 --> 00:28:44.000]  大家家裏有沒有平安鐘?
[00:28:44.000 --> 00:28:46.000]  我家裏有的
[00:28:46.000 --> 00:28:48.000]  我媽媽以前都要用這個平安鐘
[00:28:48.000 --> 00:28:49.000]  挺好用的
[00:28:49.000 --> 00:28:52.000]  他亦創立了有機上網
[00:28:52.000 --> 00:29:00.000]  為40萬貧窮家庭的小朋友提供電腦和網絡服務
[00:29:00.000 --> 00:29:03.000]  大家看他好像很成功很順利
[00:29:03.000 --> 00:29:05.000]  但其實他不是一帆風順
[00:29:05.000 --> 00:29:07.000]  他曾經死過翻生
[00:29:07.000 --> 00:29:09.000]  因為當他在前線工作的時候
[00:29:09.000 --> 00:29:11.000]  他曾經感染了星熊熱
[00:29:11.000 --> 00:29:13.000]  幾乎沒命
[00:29:13.000 --> 00:29:18.000]  這次的經驗令他重新思考自己的人生照明
[00:29:18.000 --> 00:29:23.000]  他應該怎樣繼續打他的人生下半場
[00:29:23.000 --> 00:29:27.000]  他想到現在人到中年
[00:29:27.000 --> 00:29:31.000]  他再不能在前線作戰
[00:29:31.000 --> 00:29:36.000]  他應該去推動和策劃那些能打的人去到前線
[00:29:36.000 --> 00:29:39.000]  並且他亦體會到自己的生命是有限制的
[00:29:39.000 --> 00:29:42.000]  終有一天他會離開這個世界
[00:29:42.000 --> 00:29:49.000]  所以他要把這種扶貧的精神傳承給下一代
[00:29:49.000 --> 00:29:51.000]  於是在他康復之後
[00:29:51.000 --> 00:29:54.000]  他就去到不同的大學開講座
[00:29:54.000 --> 00:29:59.000]  希望將這個扶貧精神繼續推廣
[00:29:59.000 --> 00:30:05.000]  他曾經推動理工大學的學生去到柬埔寨教學
[00:30:05.000 --> 00:30:14.000]  將有機上網的概念帶到那些缺水缺電的貧窮的村落裏
[00:30:14.000 --> 00:30:19.000]  這位是郭成牧師
[00:30:19.000 --> 00:30:24.000]  他58歲那年進入播道神學院讀神學
[00:30:24.000 --> 00:30:26.000]  當年是70年代
[00:30:26.000 --> 00:30:31.000]  那個年代的神學生多數畢業後就進入神學院
[00:30:31.000 --> 00:30:35.000]  所以你想想他58歲才開始讀神學
[00:30:35.000 --> 00:30:39.000]  他的同學就做他的孫子
[00:30:39.000 --> 00:30:48.000]  他在1974年和另一位弟兄去到泰國北部的華人難民村做短孫
[00:30:48.000 --> 00:30:54.000]  他回來後在第二年就創立了一間華人警察會
[00:30:54.000 --> 00:30:59.000]  就是中華福音使命團
[00:30:59.000 --> 00:31:02.000]  大家知不知道這位是誰?
[00:31:02.000 --> 00:31:05.000]  知道嗎?不知道嗎?
[00:31:05.000 --> 00:31:08.000]  我們來看看他講過甚麼
[00:31:08.000 --> 00:31:10.000]  漢娜,我已經85歲了
[00:31:10.000 --> 00:31:12.000]  現今我橫行健壯
[00:31:12.000 --> 00:31:15.000]  像摩西差派我去的那天一樣
[00:31:15.000 --> 00:31:17.000]  無論是戰爭是出入
[00:31:17.000 --> 00:31:20.000]  我現在的力量和那時的力量一樣
[00:31:20.000 --> 00:31:24.000]  請你將耶和華那日所說的這山地給我
[00:31:24.000 --> 00:31:26.000]  那日你也曾聽說
[00:31:26.000 --> 00:31:30.000]  這裏有亞納族人以及寬大堅固的城
[00:31:30.000 --> 00:31:34.000]  或許耶和華會照他所說的與我同在
[00:31:34.000 --> 00:31:36.000]  我就把他們趕出去
[00:31:36.000 --> 00:31:38.000]  大家知不知道這是誰?
[00:31:38.000 --> 00:31:42.000]  這是約書亞的朋友
[00:31:42.000 --> 00:31:44.000]  迦納
[00:31:44.000 --> 00:31:47.000]  以色列人在抗野的時候
[00:31:47.000 --> 00:31:50.000]  他們每個支派派一個人
[00:31:50.000 --> 00:31:54.000]  12個探子去迦南地偵察地形
[00:31:54.000 --> 00:31:56.000]  12個探子中
[00:31:56.000 --> 00:31:58.000]  回來的有10個探子都說
[00:31:58.000 --> 00:32:00.000]  那裏不行,很可怕
[00:32:00.000 --> 00:32:03.000]  那些是巨人,很危險,我們不要去
[00:32:03.000 --> 00:32:05.000]  唯獨兩個人獨排眾議
[00:32:05.000 --> 00:32:09.000]  其中一個是約書亞,另一個是迦納
[00:32:09.000 --> 00:32:13.000]  剛才那段經文
[00:32:13.000 --> 00:32:18.000]  說到他們以色列人已經進入迦南
[00:32:18.000 --> 00:32:20.000]  約書亞開始分地
[00:32:20.000 --> 00:32:22.000]  當時迦納向約書亞要求
[00:32:22.000 --> 00:32:24.000]  你分地給我吧
[00:32:24.000 --> 00:32:29.000]  分地不像現在太公分豬肉
[00:32:29.000 --> 00:32:32.000]  可以吃得這麼爽
[00:32:32.000 --> 00:32:35.000]  以色列人當時分了地給他
[00:32:35.000 --> 00:32:40.000]  地上仍然有當地的迦南人
[00:32:40.000 --> 00:32:43.000]  這裏是說有亞納族人
[00:32:43.000 --> 00:32:45.000]  那些是外族人
[00:32:45.000 --> 00:32:49.000]  他要打生打死才可以取得地
[00:32:49.000 --> 00:32:55.000]  當時他已經是85歲
[00:32:55.000 --> 00:32:58.000]  今天無論你是風華正茂
[00:32:58.000 --> 00:33:00.000]  或者是人到中年
[00:33:00.000 --> 00:33:03.000]  甚或已經是老太郎中
[00:33:03.000 --> 00:33:05.000]  但在上帝的眼中
[00:33:05.000 --> 00:33:07.000]  你仍然是他寶貴
[00:33:07.000 --> 00:33:10.000]  他所愛護珍惜的
[00:33:10.000 --> 00:33:12.000]  無論你的身體是多麼軟弱
[00:33:12.000 --> 00:33:15.000]  其實我們都可以在上帝的裏面
[00:33:15.000 --> 00:33:17.000]  找到我們自己的使命
[00:33:17.000 --> 00:33:21.000]  我們人生的照明
[00:33:21.000 --> 00:33:25.000]  我的母院是建道神學院
[00:33:25.000 --> 00:33:27.000]  建道神學院是1899年
[00:33:27.000 --> 00:33:31.000]  在廣西吳州創立
[00:33:31.000 --> 00:33:34.000]  今年已經是116週年
[00:33:34.000 --> 00:33:37.000]  在1949年的時候
[00:33:37.000 --> 00:33:41.000]  神學院由內地吳州搬遷到香港
[00:33:41.000 --> 00:33:43.000]  落戶在長洲
[00:33:43.000 --> 00:33:48.000]  所以在1949年之前我們稱為吳州旗
[00:33:48.000 --> 00:33:51.000]  今天吳州旗的校友
[00:33:51.000 --> 00:33:56.000]  仍然有一位在廣西繼續侍奉
[00:33:56.000 --> 00:33:59.000]  他如今已經是90歲
[00:33:59.000 --> 00:34:03.000]  這幅照片是他兩年多前拍攝的
[00:34:03.000 --> 00:34:05.000]  就是石譽堅牧師
[00:34:05.000 --> 00:34:07.000]  名字也很厲害
[00:34:07.000 --> 00:34:09.000]  他仍然侍奉神
[00:34:09.000 --> 00:34:11.000]  大家知不知道他如何侍奉?
[00:34:11.000 --> 00:34:14.000]  其實他已經老到不能動了
[00:34:14.000 --> 00:34:16.000]  他只能坐在那裏
[00:34:16.000 --> 00:34:19.000]  他現在侍奉的工作就是
[00:34:19.000 --> 00:34:22.000]  接見來探訪他的人
[00:34:22.000 --> 00:34:26.000]  向他們述說耶穌基督在他身上的作為
[00:34:26.000 --> 00:34:28.000]  神在他身上的恩典
[00:34:28.000 --> 00:34:32.000]  不少的人探訪過他都受到激勵
[00:34:32.000 --> 00:34:36.000]  這就是他的侍奉
[00:34:36.000 --> 00:34:39.000]  你又如何呢?
[00:34:39.000 --> 00:34:43.000]  你會如何在你的人生下半場
[00:34:43.000 --> 00:34:47.000]  繼續為上帝爭戰?
[00:34:47.000 --> 00:34:55.000]  你會不會去到尾?
[00:35:10.000 --> 00:35:12.000]  你會不會像這個小朋友一樣
[00:35:12.000 --> 00:35:15.000]  繼續為上帝爭戰呢?
[00:35:15.000 --> 00:35:18.000]  我們一起祈禱吧
[00:35:18.000 --> 00:35:19.000]  親愛的天父上帝
[00:35:19.000 --> 00:35:21.000]  我們感謝讚美你
[00:35:21.000 --> 00:35:25.000]  感謝你賜下如同雲彩的見證人
[00:35:25.000 --> 00:35:28.000]  也要賜下你寶貴的話語
[00:35:28.000 --> 00:35:34.000]  叫我們在當中得到提醒、教導和激勵
[00:35:34.000 --> 00:35:35.000]  主啊
[00:35:35.000 --> 00:35:39.000]  我們今天在座中可能有些仍然是年輕的
[00:35:39.000 --> 00:35:41.000]  還在頭一個的二十五年
[00:35:41.000 --> 00:35:43.000]  主求你來保守他們
[00:35:43.000 --> 00:35:45.000]  站穩他們的崗位
[00:35:45.000 --> 00:35:47.000]  讓他們早早地認識上帝
[00:35:47.000 --> 00:35:49.000]  你是他們生命的主
[00:35:49.000 --> 00:35:54.000]  好讓他們了解如何在這個社會上站立
[00:35:54.000 --> 00:35:56.000]  來去爭戰
[00:35:56.000 --> 00:35:59.000]  也為那些人生下半場
[00:35:59.000 --> 00:36:02.000]  在中年的弟兄姊妹
[00:36:02.000 --> 00:36:06.000]  主啊 可能他們經歷了半生的勞累、勞碌
[00:36:06.000 --> 00:36:10.000]  他們的生命裏面也有很多的經歷
[00:36:10.000 --> 00:36:16.000]  主啊 求你讓他們以這些經歷來成為他們的智慧
[00:36:16.000 --> 00:36:22.000]  也讓他們更多地數算上帝在他們身上的作為
[00:36:22.000 --> 00:36:25.000]  以他們的經驗來服侍下一代
[00:36:25.000 --> 00:36:28.000]  讓他們在人到中年的時候
[00:36:28.000 --> 00:36:31.000]  繼續有一個清楚的目標和方向
[00:36:31.000 --> 00:36:36.000]  也為那些在晚年的弟兄姊妹
[00:36:36.000 --> 00:36:38.000]  我們為他們去感恩
[00:36:38.000 --> 00:36:41.000]  因為那美好的仗他們已經打過
[00:36:41.000 --> 00:36:45.000]  他們是我們值得敬佩的戰士
[00:36:45.000 --> 00:36:49.000]  主啊 求你繼續幫助他們
[00:36:49.000 --> 00:36:52.000]  雖然可能在身體上有軟弱
[00:36:52.000 --> 00:36:54.000]  但求天父你叫他們不要氣餒
[00:36:54.000 --> 00:36:58.000]  繼續為上帝爭戰
[00:36:58.000 --> 00:37:01.000]  主啊 我們無論在哪一個的光景
[00:37:01.000 --> 00:37:02.000]  我們的日子如何
[00:37:02.000 --> 00:37:05.000]  求天父你就賜我們力量如何
[00:37:05.000 --> 00:37:07.000]  我們這樣禱告奉耶穌基督得勝的名
[00:37:07.000 --> 00:37:08.000]  阿們
