
[00:00:00.000 --> 00:00:01.620]  今晚是平安夜
[00:18:57.820 --> 00:19:00.820]  今天你和我都會享受到這節這麼美好的金句
[00:19:00.820 --> 00:19:02.820]  但是原來在歷史裡面
[00:19:02.820 --> 00:19:08.820]  頭幾個聽這節讚美的金句的就是這班牧羊人
[00:19:08.820 --> 00:19:14.820]  弟子妹你認為牧羊人和希律王中間
[00:19:14.820 --> 00:19:18.820]  哪一個人的內心有真正的平安
[00:19:18.820 --> 00:19:26.820]  是希律王還是那個得到救主的記號的牧羊人
[00:19:26.820 --> 00:19:28.820]  請你記住
[00:19:28.820 --> 00:19:33.820]  上帝將記號放在了伯尼行這個小城
[00:19:33.820 --> 00:19:35.820]  也請你記住
[00:19:35.820 --> 00:19:38.820]  上帝揀選了這些無名無姓的牧羊人
[00:19:38.820 --> 00:19:43.820]  讓他們知道救主降生的記號
[00:19:43.820 --> 00:19:45.820]  回到焦點那裡
[00:19:45.820 --> 00:19:47.820]  那記號是怎樣的
[00:19:47.820 --> 00:19:49.820]  按照盧家醫生告訴我們
[00:19:49.820 --> 00:19:52.820]  這個記號有三個很重要的元素
[00:19:52.820 --> 00:19:53.820]  第一
[00:19:53.820 --> 00:19:55.820]  這個記號當然是一個鷹鞋
[00:19:55.820 --> 00:19:57.820]  這是最核心的
[00:19:57.820 --> 00:19:59.820]  鷹鞋的狀況是怎樣的
[00:19:59.820 --> 00:20:03.820]  是被包著布臥在馬槽那裡
[00:20:03.820 --> 00:20:05.820]  我們先看看馬槽
[00:20:05.820 --> 00:20:07.820]  剛才也提過
[00:20:07.820 --> 00:20:12.820]  馬槽是牲口用來吃東西的一個容器
[00:20:12.820 --> 00:20:14.820]  馬槽象徵著卑微
[00:20:14.820 --> 00:20:19.820]  按人來說這個不可能是一個君王躺臥的地方
[00:20:19.820 --> 00:20:20.820]  然而呢
[00:20:20.820 --> 00:20:23.820]  這個就是上主的選擇
[00:20:23.820 --> 00:20:26.820]  救世主就是躺在馬槽那裡
[00:20:26.820 --> 00:20:27.820]  道成肉身的主
[00:20:27.820 --> 00:20:29.820]  捨棄天上的榮華
[00:20:29.820 --> 00:20:34.820]  降生在人間一處很卑微很卑微的地方
[00:20:34.820 --> 00:20:37.820]  這個原來就是基督的君王之道
[00:20:37.820 --> 00:20:40.820]  這個顯然是和我們一般人所見到的
[00:20:40.820 --> 00:20:43.820]  或者所經驗過的那些攀附權貴
[00:20:43.820 --> 00:20:45.820]  或者維護自己的權力
[00:20:45.820 --> 00:20:46.820]  自己的地位
[00:20:46.820 --> 00:20:48.820]  或者自己的既得利益
[00:20:48.820 --> 00:20:52.820]  甚至乎不擇手段的這些一般的價值觀
[00:20:52.820 --> 00:20:58.820]  很明顯選擇馬槽作為自己的搖籃
[00:20:58.820 --> 00:21:01.820]  兩者之間其實很格格不入
[00:21:01.820 --> 00:21:03.820]  基督教的道路
[00:21:03.820 --> 00:21:06.820]  它是以馬槽作為起點
[00:21:06.820 --> 00:21:09.820]  然後以十字架作為終點
[00:21:09.820 --> 00:21:12.820]  由馬槽到十字架
[00:21:12.820 --> 00:21:15.820]  原來就是基督所走過的
[00:21:15.820 --> 00:21:19.820]  在人間救恩的路
[00:21:19.820 --> 00:21:20.820]  簡單來說
[00:21:20.820 --> 00:21:22.820]  弟兄姊妹這個救恩的路
[00:21:22.820 --> 00:21:24.820]  其實就是一個至今卑微
[00:21:24.820 --> 00:21:28.820]  和捨己的選擇
[00:21:28.820 --> 00:21:30.820]  這幾號都包含一塊布
[00:21:30.820 --> 00:21:32.820]  應該是耶穌被布包住
[00:21:32.820 --> 00:21:34.820]  本來是一個很正常的
[00:21:34.820 --> 00:21:36.820]  很自然的描寫
[00:21:36.820 --> 00:21:39.820]  不過當你看整卷的路加方的時候
[00:21:39.820 --> 00:21:42.820]  你又找一些所謂文學的對比和聯想的話
[00:21:42.820 --> 00:21:44.820]  從文學佈局來說
[00:21:44.820 --> 00:21:47.820]  路加醫生其實先後講過兩種布
[00:21:47.820 --> 00:21:50.820]  先前就是剛才講的包嬰兒的布
[00:21:50.820 --> 00:21:52.820]  而首尾呼應的
[00:21:52.820 --> 00:21:56.820]  去到路加福音23章53到54節
[00:21:56.820 --> 00:21:57.820]  是這樣寫的
[00:21:57.820 --> 00:21:58.820]  這人
[00:21:58.820 --> 00:22:01.820]  這個就是領耶穌身體的人
[00:22:01.820 --> 00:22:03.820]  去見彼拉多
[00:22:03.820 --> 00:22:05.820]  求耶穌的身體
[00:22:05.820 --> 00:22:08.820]  就取下來用細麻布裹好
[00:22:08.820 --> 00:22:12.820]  安放在石頭造成的墳墓裏
[00:22:12.820 --> 00:22:14.820]  原來作者路加
[00:22:14.820 --> 00:22:16.820]  在這本書的尾段
[00:22:16.820 --> 00:22:18.820]  用另一個的布
[00:22:18.820 --> 00:22:21.820]  造成了一個很好的文學對照
[00:22:21.820 --> 00:22:23.820]  包住嬰孩身體的布
[00:22:23.820 --> 00:22:26.820]  當然是代表一個生命的誕生
[00:22:26.820 --> 00:22:28.820]  而果絲布
[00:22:28.820 --> 00:22:31.820]  當然就是象徵著一個生命的終結
[00:22:31.820 --> 00:22:35.820]  彷彿當我們看完整卷路加福音的時候
[00:22:35.820 --> 00:22:36.820]  你就發現
[00:22:36.820 --> 00:22:38.820]  從生到死
[00:22:38.820 --> 00:22:41.820]  都是上主祂自己的選擇
[00:22:41.820 --> 00:22:44.820]  生的時候降在馬棚
[00:22:44.820 --> 00:22:48.820]  死的時候卻是葬在財主的墳墓裏
[00:22:48.820 --> 00:22:52.820]  一切都是在上主的選擇裏
[00:22:52.820 --> 00:22:55.820]  所以耶穌的生不是出於無奈
[00:22:55.820 --> 00:22:59.820]  耶穌的死也不是情不得已
[00:22:59.820 --> 00:23:01.820]  是整個救恩計劃
[00:23:01.820 --> 00:23:05.820]  在上帝的手裏活活呈現在人間
[00:23:05.820 --> 00:23:07.820]  弟兄姊妹
[00:23:07.820 --> 00:23:10.820]  今天我們要做些甚麼的選擇呢
[00:23:10.820 --> 00:23:12.820]  如果看回這兩塊布的時候
[00:23:12.820 --> 00:23:14.820]  我會聯想到
[00:23:14.820 --> 00:23:16.820]  其實我們要怎樣好好地生活
[00:23:16.820 --> 00:23:19.820]  就好像我們披著一塊嬰孩的布
[00:23:19.820 --> 00:23:21.820]  來到這個世間
[00:23:21.820 --> 00:23:23.820]  一天一天地長大
[00:23:23.820 --> 00:23:25.820]  然後成熟成人
[00:23:25.820 --> 00:23:28.820]  然後在我們生活範疇裏可能多了一些影響力
[00:23:28.820 --> 00:23:32.820]  甚至乎在座的弟兄姊妹有更大的影響力
[00:23:32.820 --> 00:23:35.820]  我們由甚麼都沒有的一個嬰孩
[00:23:35.820 --> 00:23:38.820]  到今天略有所成甚至大有所成
[00:23:38.820 --> 00:23:40.820]  你擁有了很多的東西
[00:23:40.820 --> 00:23:44.820]  很多的名譽地位財富
[00:23:44.820 --> 00:23:48.820]  你也可能累積了很多美善的事情
[00:23:48.820 --> 00:23:51.820]  如果你看回過去這幾十年的人生
[00:23:51.820 --> 00:23:54.820]  弟兄姊妹你會怎樣回答這個問題
[00:23:54.820 --> 00:23:57.820]  我要怎樣去生活
[00:23:57.820 --> 00:24:01.820]  接著有一個問題可能比較難回答
[00:24:01.820 --> 00:24:03.820]  如果必要的話
[00:24:03.820 --> 00:24:07.820]  我們會願意為甚麼而死呢
[00:24:07.820 --> 00:24:11.820]  這塊果絲布就正正象徵了耶穌基督
[00:24:11.820 --> 00:24:14.820]  願意為救恩的緣故
[00:24:14.820 --> 00:24:16.820]  為拯救我們的緣故
[00:24:16.820 --> 00:24:18.820]  他選擇了死亡的道路
[00:24:18.820 --> 00:24:22.820]  兩塊布 生和死 你的選擇是怎樣
[00:24:22.820 --> 00:24:26.820]  我最後說了馬槽 說了布
[00:24:26.820 --> 00:24:30.820]  當然最重要的記號都是那個嬰孩
[00:24:30.820 --> 00:24:33.820]  你有沒有想過救主來到世間拯救世人
[00:24:33.820 --> 00:24:36.820]  竟然不是我們看的那些電影
[00:24:36.820 --> 00:24:38.820]  他是大君王來的
[00:24:38.820 --> 00:24:40.820]  他應該雷霆萬軍
[00:24:40.820 --> 00:24:42.820]  帶著天使天君來駕臨
[00:24:42.820 --> 00:24:45.820]  呼風喚雨 氣勢磅礴
[00:24:45.820 --> 00:24:48.820]  他要和邪惡決死一戰
[00:24:48.820 --> 00:24:53.820]  但基督的降生偏偏是用一個嬰孩的樣式
[00:24:53.820 --> 00:24:55.820]  來到這個世間
[00:24:55.820 --> 00:24:57.820]  從小做起
[00:24:57.820 --> 00:24:59.820]  很特別
[00:24:59.820 --> 00:25:01.820]  如果我們看回人類的歷史
[00:25:01.820 --> 00:25:04.820]  我們可以說其實都是一部戰爭歷史
[00:25:04.820 --> 00:25:06.820]  我們除了那些兵戎相見
[00:25:06.820 --> 00:25:08.820]  子彈炸彈橫飛
[00:25:08.820 --> 00:25:10.820]  那些真實戰役
[00:25:10.820 --> 00:25:12.820]  即使在相對較為太平的日子
[00:25:12.820 --> 00:25:14.820]  或者沒有戰爭的日子
[00:25:14.820 --> 00:25:16.820]  很多時候我們都會眼見
[00:25:16.820 --> 00:25:20.820]  甚至身處人世之間種種的權力漩渦裏
[00:25:20.820 --> 00:25:22.820]  有時候你不願意
[00:25:22.820 --> 00:25:24.820]  你都可能捲了進去
[00:25:24.820 --> 00:25:27.820]  於是有些人就會說
[00:25:27.820 --> 00:25:30.820]  其實真的好像人生戰場那樣
[00:25:30.820 --> 00:25:33.820]  總會經歷大大小小的戰役
[00:25:33.820 --> 00:25:37.820]  其實在歷世歷代
[00:25:37.820 --> 00:25:38.820]  不單止我們今天的香港
[00:25:38.820 --> 00:25:39.820]  或者今天的世界
[00:25:39.820 --> 00:25:41.820]  其實在人類歷史裏面
[00:25:41.820 --> 00:25:44.820]  在一個權欲橫流的世界當中
[00:25:44.820 --> 00:25:47.820]  總會有些人弄權為樂
[00:25:47.820 --> 00:25:50.820]  也有些人甚至是有權用盡
[00:25:50.820 --> 00:25:52.820]  當然也有不少人
[00:25:52.820 --> 00:25:54.820]  是以權謀私
[00:25:54.820 --> 00:25:58.820]  他們會將信任盼望和人愛都抹掉
[00:25:58.820 --> 00:26:00.820]  把弄權力的人
[00:26:00.820 --> 00:26:02.820]  往往用一些扭曲的言辭
[00:26:02.820 --> 00:26:04.820]  偽裝的良善
[00:26:04.820 --> 00:26:07.820]  或者粗暴的手段來行事
[00:26:07.820 --> 00:26:10.820]  將我們所羨慕的真誠
[00:26:10.820 --> 00:26:11.820]  正直
[00:26:11.820 --> 00:26:12.820]  可靠
[00:26:12.820 --> 00:26:13.820]  謙卑
[00:26:13.820 --> 00:26:14.820]  溫柔
[00:26:14.820 --> 00:26:15.820]  等等
[00:26:15.820 --> 00:26:16.820]  這些的美德
[00:26:16.820 --> 00:26:18.820]  掏空
[00:26:18.820 --> 00:26:22.820]  教主用英械的弱小的身軀降臨人間
[00:26:22.820 --> 00:26:23.820]  無權無勢
[00:26:23.820 --> 00:26:29.820]  而且還要被有權去殺人的希律王去討命
[00:26:29.820 --> 00:26:31.820]  但想不到
[00:26:31.820 --> 00:26:33.820]  這個英械
[00:26:33.820 --> 00:26:36.820]  後來就成為那位承傳律法
[00:26:36.820 --> 00:26:38.820]  捨身救贖
[00:26:38.820 --> 00:26:41.820]  甚至乎在約翰福音裏面的記載
[00:26:41.820 --> 00:26:43.820]  這位長大了的英械
[00:26:43.820 --> 00:26:45.820]  稱自己是道路
[00:26:45.820 --> 00:26:46.820]  真理
[00:26:46.820 --> 00:26:48.820]  生命
[00:26:48.820 --> 00:26:50.820]  我很高興
[00:26:50.820 --> 00:26:52.820]  今天晚上的整個詩歌
[00:26:52.820 --> 00:26:55.820]  特別當中有一段旁述
[00:26:55.820 --> 00:26:57.820]  是很感動我的心
[00:26:57.820 --> 00:26:59.820]  當我準備這篇講章的時候
[00:26:59.820 --> 00:27:01.820]  我又遇上那個旁白
[00:27:01.820 --> 00:27:03.820]  當我看到那段旁白的時候
[00:27:03.820 --> 00:27:05.820]  是深深的扣著我
[00:27:05.820 --> 00:27:07.820]  剛才Walter在讀的時候
[00:27:07.820 --> 00:27:09.820]  再一次打動我的心
[00:27:09.820 --> 00:27:10.820]  我再讀給大家聽
[00:27:10.820 --> 00:27:13.820]  我認為那一段是很扣著我的心的
[00:27:13.820 --> 00:27:15.820]  那段話這樣說
[00:27:15.820 --> 00:27:18.820]  這是一個充滿奇妙神蹟的季節
[00:27:18.820 --> 00:27:21.820]  上帝正在對世人說出他的愛
[00:27:21.820 --> 00:27:23.820]  讓我們聚集一起
[00:27:23.820 --> 00:27:27.820]  仍是那滿有恩典記號的馬槽
[00:27:27.820 --> 00:27:31.820]  看見天國君王選擇了慈愛的搖籃
[00:27:31.820 --> 00:27:34.820]  而不是權力的寶座
[00:27:34.820 --> 00:27:35.820]  耶穌
[00:27:35.820 --> 00:27:38.820]  我們的救世主誕生了
[00:27:38.820 --> 00:27:40.820]  突然之間我們救主降生的記號
[00:27:40.820 --> 00:27:42.820]  出現在百里行
[00:27:42.820 --> 00:27:44.820]  聽了進去野地裏面
[00:27:44.820 --> 00:27:46.820]  無人的心裏面
[00:27:46.820 --> 00:27:47.820]  這個記號
[00:27:47.820 --> 00:27:50.820]  看起來好像很卑微
[00:27:50.820 --> 00:27:51.820]  再看清楚一點
[00:27:51.820 --> 00:27:53.820]  都很脆弱
[00:27:53.820 --> 00:27:56.820]  但其實他帶著上帝救贖世人的奧秘
[00:27:56.820 --> 00:27:59.820]  就是主耶穌向罪惡和死亡
[00:27:59.820 --> 00:28:02.820]  誇盛他的人生旅程的起點
[00:28:02.820 --> 00:28:03.820]  起點是怎樣的
[00:28:03.820 --> 00:28:05.820]  一個鷹鞋包著布
[00:28:05.820 --> 00:28:07.820]  臥在馬槽裏面
[00:28:07.820 --> 00:28:09.820]  由一群不起眼的牧羚人
[00:28:09.820 --> 00:28:11.820]  去得到這個記號
[00:28:11.820 --> 00:28:12.820]  然後這個記號
[00:28:12.820 --> 00:28:14.820]  顯然是一個不起眼的小城
[00:28:14.820 --> 00:28:17.820]  叫做百里行那個地方
[00:28:17.820 --> 00:28:19.820]  從百里行到各國他
[00:28:19.820 --> 00:28:21.820]  從馬槽到十字架
[00:28:21.820 --> 00:28:23.820]  耶穌向我們顯現的是一份
[00:28:23.820 --> 00:28:26.820]  很有深度的愛
[00:28:26.820 --> 00:28:27.820]  這份深厚的愛
[00:28:27.820 --> 00:28:30.820]  其實如果我們真心去聆聽
[00:28:30.820 --> 00:28:33.820]  就好像那群野外的牧羊人那樣
[00:28:33.820 --> 00:28:36.820]  我們虛心去接受的時候
[00:28:36.820 --> 00:28:39.820]  我相信我們必定會看見主的榮耀
[00:28:39.820 --> 00:28:43.820]  並且得享主所賜的平安
[00:28:43.820 --> 00:28:46.820]  很明顯大家知道這個平安
[00:28:46.820 --> 00:28:50.820]  是一些外在的物質能夠給我們
[00:28:50.820 --> 00:28:54.820]  而經文不應許我們的是甚麼
[00:28:54.820 --> 00:28:56.820]  上帝將平安賜給那些
[00:28:56.820 --> 00:28:59.820]  他所喜悅的人
[00:28:59.820 --> 00:29:02.820]  我們能夠得享主的這份平安
[00:29:02.820 --> 00:29:04.820]  一個很重要的條件
[00:29:04.820 --> 00:29:06.820]  就是因為我們成為那些
[00:29:06.820 --> 00:29:08.820]  上帝所喜悅的人
[00:29:08.820 --> 00:29:11.820]  我們就得著這份平安
[00:29:11.820 --> 00:29:13.820]  願榮耀歸給三一真神
[00:29:13.820 --> 00:29:16.820]  又確信平安歸給每一個
[00:29:16.820 --> 00:29:18.820]  他所喜悅的人
[00:29:18.820 --> 00:29:24.820]  我們簡單地祈禱
[00:29:24.820 --> 00:29:29.820]  天父多謝你因為耶穌基督的降生
[00:29:29.820 --> 00:29:32.820]  帶給我們救贖的道路
[00:29:32.820 --> 00:29:36.820]  因為基督的降生的緣故
[00:29:36.820 --> 00:29:41.820]  在至今卑微和捨命的道路上
[00:29:41.820 --> 00:29:43.820]  讓我們更加看到
[00:29:43.820 --> 00:29:47.820]  耶穌那份和人同感的愛
[00:29:47.820 --> 00:29:51.820]  最後多謝你因為你在人間與我們同行
[00:29:51.820 --> 00:29:56.820]  並且你以鷹鞋的樣式來到這個世界
[00:29:56.820 --> 00:29:58.820]  你捨棄了我們一般
[00:29:58.820 --> 00:30:02.820]  以為很容易成就的方法
[00:30:02.820 --> 00:30:05.820]  你卻以生命一步一步的腳印
[00:30:05.820 --> 00:30:08.820]  擺在歷史裡
[00:30:08.820 --> 00:30:10.820]  天父求你幫助我們
[00:30:10.820 --> 00:30:13.820]  也求你顛覆我們一些的看法
[00:30:13.820 --> 00:30:17.820]  願意我們更加貼近上帝你自己的救恩之道
[00:30:17.820 --> 00:30:20.820]  我們更加求你讓我們成為一個你所喜悅的人
[00:30:20.820 --> 00:30:22.820]  我們就得見上帝的榮耀
[00:30:22.820 --> 00:30:24.820]  並且內心滿有平安
[00:30:24.820 --> 00:30:28.820]  縱使外間是風風雨雨
[00:30:28.820 --> 00:30:30.820]  多謝你聽我們祈禱
[00:30:30.820 --> 00:30:32.820]  奉耶穌基督的名
