
[00:00:00.000 --> 00:00:02.000]  (主席)各位親愛的媒體,早晨!
[00:19:39.000 --> 00:19:43.000]  那我就成為一枝很醜陋的細的長條
[00:19:43.000 --> 00:19:44.000]  一無所有
[00:19:44.000 --> 00:19:48.000]  你叫我以後怎樣再見人呢
[00:19:48.000 --> 00:19:51.000]  主人你這個要求實在太不講道理了
[00:19:51.000 --> 00:19:52.000]  主人說
[00:19:52.000 --> 00:19:53.000]  如果你的枝不削去
[00:19:53.000 --> 00:19:54.000]  我不能夠用你
[00:19:54.000 --> 00:19:55.000]  請你記得
[00:19:55.000 --> 00:19:57.000]  我以往對你的一番栽培
[00:19:57.000 --> 00:20:00.000]  目的是為了什麼呢
[00:20:00.000 --> 00:20:03.000]  他就在兩難之間
[00:20:03.000 --> 00:20:04.000]  最後
[00:20:04.000 --> 00:20:06.000]  他仍然想起主人對他的恩典
[00:20:06.000 --> 00:20:09.000]  他只是馴服
[00:20:09.000 --> 00:20:10.000]  一下子主人就用刀
[00:20:10.000 --> 00:20:12.000]  將他所有的枝子削掉
[00:20:12.000 --> 00:20:17.000]  成為一個乾凸凸的一枝竹竿
[00:20:17.000 --> 00:20:18.000]  到了第四天
[00:20:18.000 --> 00:20:21.000]  主人又來到他的身邊
[00:20:21.000 --> 00:20:22.000]  我所愛的竹啊
[00:20:22.000 --> 00:20:25.000]  這是我最後的一個要求
[00:20:25.000 --> 00:20:26.000]  我現在要用鑿
[00:20:26.000 --> 00:20:29.000]  鑿子將你裡面每一節都鑿通
[00:20:29.000 --> 00:20:32.000]  然後我就能夠用你
[00:20:32.000 --> 00:20:35.000]  竹就在哭著說
[00:20:35.000 --> 00:20:36.000]  主人
[00:20:36.000 --> 00:20:38.000]  我的根已經被你砍斷
[00:20:38.000 --> 00:20:39.000]  葉子已經剪掉
[00:20:39.000 --> 00:20:41.000]  枝已經被你削去
[00:20:41.000 --> 00:20:43.000]  為什麼你還要將我裡面鑿通呢
[00:20:43.000 --> 00:20:45.000]  未免太殘忍了
[00:20:45.000 --> 00:20:47.000]  花園裡面植物不計其數
[00:20:47.000 --> 00:20:49.000]  為什麼你放過他們
[00:20:49.000 --> 00:20:51.000]  而偏偏苦待我呢
[00:20:51.000 --> 00:20:53.000]  主人就說
[00:20:53.000 --> 00:20:56.000]  園中的植物雖然多
[00:20:56.000 --> 00:20:59.000]  但是我是卻愛上了你
[00:20:59.000 --> 00:21:00.000]  所以我簡選你
[00:21:00.000 --> 00:21:02.000]  成為我合用的器皿
[00:21:02.000 --> 00:21:05.000]  除非我將你的節鑿通
[00:21:05.000 --> 00:21:07.000]  否則我就不能夠用你
[00:21:07.000 --> 00:21:10.000]  只好將你永遠的放在一旁
[00:21:10.000 --> 00:21:12.000]  這樣你以前所受的苦楚
[00:21:12.000 --> 00:21:15.000]  就歸於徒然了
[00:21:15.000 --> 00:21:18.000]  竹和主人再三的談判
[00:21:18.000 --> 00:21:20.000]  主人雖然愛他
[00:21:20.000 --> 00:21:22.000]  但是也沒有通融的辦法
[00:21:22.000 --> 00:21:24.000]  竹因為想起主人的恩典
[00:21:24.000 --> 00:21:27.000]  就為了圓了主人的心願
[00:21:27.000 --> 00:21:29.000]  於是答應了主人
[00:21:29.000 --> 00:21:31.000]  將他每一節都鑿通
[00:21:31.000 --> 00:21:33.000]  成為了一個中空的管
[00:21:33.000 --> 00:21:35.000]  主人將他拿起來
[00:21:35.000 --> 00:21:37.000]  一頭摺在水源的當中
[00:21:37.000 --> 00:21:41.000]  另一頭就放在一塊田的裡面
[00:21:41.000 --> 00:21:43.000]  使得這個田地
[00:21:43.000 --> 00:21:46.000]  可以因著水而灌溉成為肥沃
[00:21:46.000 --> 00:21:50.000]  就能夠多結果子
[00:21:50.000 --> 00:21:53.000]  這個比喻雖然是非常易引發
[00:21:53.000 --> 00:21:57.000]  但是我覺得都頗有道理
[00:21:57.000 --> 00:21:59.000]  我們想被主使用
[00:21:59.000 --> 00:22:03.000]  總是要去除自己一些職責難改的習慣
[00:22:03.000 --> 00:22:04.000]  惰性
[00:22:04.000 --> 00:22:07.000]  或者是自己以自慰了不起
[00:22:07.000 --> 00:22:11.000]  非常自誇的獨特的優點處事方法
[00:22:11.000 --> 00:22:14.000]  比如裡面竹子以為自己的枝葉有用
[00:22:14.000 --> 00:22:18.000]  但是上帝是用它鑿通的身子
[00:22:18.000 --> 00:22:21.000]  或者我們會覺得自己口才不錯
[00:22:21.000 --> 00:22:23.000]  可以讓神去使用
[00:22:23.000 --> 00:22:25.000]  但是上帝要用的
[00:22:25.000 --> 00:22:29.000]  卻可以是我們願意聆聽的耳朵
[00:22:29.000 --> 00:22:32.000]  我們以為自己的文章流利
[00:22:32.000 --> 00:22:34.000]  但是上帝要用的
[00:22:34.000 --> 00:22:36.000]  可以是我們專注的眼目
[00:22:36.000 --> 00:22:40.000]  我們密密服侍他人的心靈
[00:22:40.000 --> 00:22:43.000]  在楊福音十五章的二到四節裡面
[00:22:43.000 --> 00:22:47.000]  他說:凡屬我不結果子的枝子他就剪去
[00:22:47.000 --> 00:22:50.000]  凡結果子的他就修理乾淨
[00:22:50.000 --> 00:22:52.000]  使枝子結果子更多
[00:22:52.000 --> 00:22:55.000]  現在你們因我講給你們的道已經乾淨了
[00:22:55.000 --> 00:22:57.000]  你們要常在我的裡面
[00:22:57.000 --> 00:23:00.000]  我也常在你們裡面
[00:23:00.000 --> 00:23:02.000]  修理乾淨這四個字
[00:23:02.000 --> 00:23:04.000]  可以讓我們想到很多東西
[00:23:04.000 --> 00:23:07.000]  我們的生命有沒有被修理乾淨呢?
[00:23:07.000 --> 00:23:11.000]  要截下的枯枝有沒有被截下來呢?
[00:23:11.000 --> 00:23:16.000]  要剪掉那些繁枝沉木有沒有剪掉呢?
[00:23:16.000 --> 00:23:21.000]  心裡面那塊攀附的仙台有沒有被去掉呢?
[00:23:21.000 --> 00:23:24.000]  當想到主人怎樣拉下
[00:23:24.000 --> 00:23:27.000]  那些有愛生長的枝牙的時候
[00:23:27.000 --> 00:23:33.000]  我們的生命實在有太多的需要修剪
[00:23:33.000 --> 00:23:35.000]  當再想下去的時候
[00:23:35.000 --> 00:23:40.000]  真正需要修理乾淨的是我們依火的心
[00:23:40.000 --> 00:23:44.000]  我們依火的心是不是常常都被蒙蔽
[00:23:44.000 --> 00:23:46.000]  是不是常常都頑固不明
[00:23:46.000 --> 00:23:50.000]  不聽上帝的聲音
[00:23:50.000 --> 00:23:54.000]  不妨我們想想當想像
[00:23:54.000 --> 00:23:57.000]  我們的生命被修整乾淨的時候
[00:23:57.000 --> 00:23:59.000]  是一個怎樣的情境呢?
[00:23:59.000 --> 00:24:01.000]  詩篇邁一篇十七節
[00:24:01.000 --> 00:24:04.000]  神所要的祭就是憂傷的靈
[00:24:04.000 --> 00:24:09.000]  神下憂傷痛悔的心你必不慶看
[00:24:09.000 --> 00:24:15.000]  丁姐妹你們願不願意作神流通潑水的管治呢?
[00:24:15.000 --> 00:24:18.000]  正如這個流通管治的比喻裡面
[00:24:18.000 --> 00:24:21.000]  我們發現一個人能夠被使用的條件
[00:24:21.000 --> 00:24:23.000]  不一定是家法
[00:24:23.000 --> 00:24:26.000]  也都可以是減法
[00:24:26.000 --> 00:24:28.000]  我們總以為要加上這能力
[00:24:28.000 --> 00:24:31.000]  那特質才是被主所使用
[00:24:31.000 --> 00:24:34.000]  但是誰知道
[00:24:34.000 --> 00:24:38.000]  原來上帝有時不一定是想加上
[00:24:38.000 --> 00:24:40.000]  他需要我們的能力
[00:24:40.000 --> 00:24:42.000]  可能更加需要的是減去
[00:24:42.000 --> 00:24:45.000]  我們生命中某些特質
[00:24:45.000 --> 00:24:47.000]  謙卑服侍
[00:24:47.000 --> 00:24:49.000]  放下自己
[00:24:49.000 --> 00:24:52.000]  放下身段的服侍
[00:24:52.000 --> 00:24:54.000]  我自己想起
[00:24:54.000 --> 00:24:56.000]  在耶穌身上
[00:24:56.000 --> 00:24:58.000]  當祂為門徒洗腳這件事裡面
[00:24:58.000 --> 00:25:01.000]  就很具體地體會到這一點
[00:25:01.000 --> 00:25:05.000]  我試過很多次帶弟兄姊妹去做這個活動
[00:25:05.000 --> 00:25:08.000]  弟兄姊妹和弟兄姊妹彼此洗腳
[00:25:08.000 --> 00:25:10.000]  每次都感受很大
[00:25:10.000 --> 00:25:13.000]  當他們拿著一盆水蹲下來
[00:25:13.000 --> 00:25:15.000]  去洗對方的腳的時候
[00:25:15.000 --> 00:25:18.000]  做完之後我叫他們交換角色
[00:25:18.000 --> 00:25:20.000]  讓人幫忙洗自己的腳的時候
[00:25:20.000 --> 00:25:24.000]  那種感受是很震撼
[00:25:24.000 --> 00:25:26.000]  要人碰自己的腳
[00:25:26.000 --> 00:25:28.000]  可能你也會很不好意思
[00:25:28.000 --> 00:25:30.000]  很不自然
[00:25:30.000 --> 00:25:32.000]  當他們真的搓下去
[00:25:32.000 --> 00:25:34.000]  你的腳某些位置的時候
[00:25:34.000 --> 00:25:36.000]  那種不配
[00:25:36.000 --> 00:25:39.000]  那種覺得
[00:25:39.000 --> 00:25:42.000]  那種謙卑的服侍
[00:25:42.000 --> 00:25:45.000]  記得當時我帶弟兄姊妹
[00:25:45.000 --> 00:25:47.000]  做這個活動的時候
[00:25:47.000 --> 00:25:50.000]  她問我需不需要戴手套衛生一點
[00:25:50.000 --> 00:25:53.000]  會不會我們洗完一個腳之後
[00:25:53.000 --> 00:25:56.000]  要換一盆水才乾淨一點
[00:25:56.000 --> 00:25:57.000]  我就在想
[00:25:57.000 --> 00:25:59.000]  耶穌當時是否一盆水
[00:25:59.000 --> 00:26:02.000]  幫了十二個門徒洗腳的呢
[00:26:02.000 --> 00:26:05.000]  對我都挺特別的提醒
[00:26:05.000 --> 00:26:07.000]  然後呢
[00:26:07.000 --> 00:26:08.000]  又想起耶穌時代
[00:26:08.000 --> 00:26:10.000]  那些人是穿涼鞋
[00:26:10.000 --> 00:26:13.000]  走路很多泥沙
[00:26:13.000 --> 00:26:17.000]  所以老師幫一班門徒
[00:26:17.000 --> 00:26:19.000]  徒弟去洗腳
[00:26:19.000 --> 00:26:21.000]  是很難得
[00:26:21.000 --> 00:26:24.000]  是很謙卑的一個服侍榜樣
[00:26:24.000 --> 00:26:27.000]  當我自己試過參與這個活動
[00:26:27.000 --> 00:26:29.000]  坐在那裡被人洗我的腳的時候
[00:26:29.000 --> 00:26:30.000]  那種不配
[00:26:30.000 --> 00:26:33.000]  感受到對方那種盡心盡力
[00:26:33.000 --> 00:26:36.000]  一種好像關係的結連
[00:26:36.000 --> 00:26:38.000]  就令我很感動
[00:26:38.000 --> 00:26:41.000]  不單止體會到主的謙卑和服侍
[00:26:41.000 --> 00:26:45.000]  更加是經歷到愛和被愛的一種過程
[00:26:45.000 --> 00:26:48.000]  所以我曾經有一幅圖都很感動
[00:26:48.000 --> 00:26:49.000]  就是這幅
[00:26:49.000 --> 00:26:51.000]  女兒幫媽媽去洗腳
[00:26:51.000 --> 00:26:52.000]  一個很簡單的活動
[00:26:52.000 --> 00:26:56.000]  但是她感受到彼此那種愛的連繫
[00:26:56.000 --> 00:26:58.000]  耶穌在這裡表現出
[00:26:58.000 --> 00:27:02.000]  祂徹底地完全的愛去愛門徒
[00:27:02.000 --> 00:27:04.000]  更加體會深刻的是
[00:27:04.000 --> 00:27:10.000]  祂為將會賣祂的仇敵去洗腳
[00:27:10.000 --> 00:27:12.000]  這幅圖也是令我很深刻的
[00:27:12.000 --> 00:27:18.000]  那種為了將會出賣祂的仇敵
[00:27:18.000 --> 00:27:19.000]  仍然為服侍祂
[00:27:19.000 --> 00:27:22.000]  仍然去幫助祂那種情操
[00:27:22.000 --> 00:27:26.000]  這份愛深深打動在場的每一個人
[00:27:26.000 --> 00:27:29.000]  所以這幅圖反映了耶穌那種謙卑
[00:27:29.000 --> 00:27:34.000]  那種默默付出的服侍的精神
[00:27:34.000 --> 00:27:39.000]  我們的服侍會不會都很計較
[00:27:39.000 --> 00:27:41.000]  做這做那
[00:27:41.000 --> 00:27:42.000]  很計較為分
[00:27:42.000 --> 00:27:45.000]  很計較跟誰合作
[00:27:45.000 --> 00:27:47.000]  最好就不要跟那些人
[00:27:47.000 --> 00:27:49.000]  最好就是談得來的
[00:27:49.000 --> 00:27:51.000]  那就跟他合作
[00:27:51.000 --> 00:27:53.000]  我們的服侍會不會選我們最喜歡
[00:27:53.000 --> 00:27:56.000]  最適合自己的才去做
[00:27:56.000 --> 00:28:00.000]  還是我們選神為我們所選的
[00:28:00.000 --> 00:28:05.000]  甘心服從謙卑去服侍呢
[00:28:05.000 --> 00:28:11.000]  我們一起祈禱吧
[00:28:11.000 --> 00:28:13.000]  天父我們要深感謝祢
[00:28:13.000 --> 00:28:16.000]  感謝祢讓我們認識祢
[00:28:16.000 --> 00:28:19.000]  讓我們能夠作祢的僕人
[00:28:19.000 --> 00:28:21.000]  讓我們看回祢過去
[00:28:21.000 --> 00:28:26.000]  怎樣做榜樣提醒
[00:28:26.000 --> 00:28:30.000]  直到祢的話語不斷地去幫助我們
[00:28:30.000 --> 00:28:31.000]  讓我們知道
[00:28:31.000 --> 00:28:33.000]  縱使有困難難處
[00:28:33.000 --> 00:28:36.000]  都是祢塑造我們生命的必經階段
[00:28:36.000 --> 00:28:38.000]  盼望祢繼續的幫助加力
[00:28:38.000 --> 00:28:40.000]  讓我們藉著祢的話語
[00:28:40.000 --> 00:28:43.000]  更加肯定我們是屬於主
[00:28:43.000 --> 00:28:44.000]  祢是我們的主
[00:28:44.000 --> 00:28:45.000]  我們是祢的子民
[00:28:45.000 --> 00:28:48.000]  是祢用寵嫁救贖我們的生命
[00:28:48.000 --> 00:28:49.000]  所以我們唯一的回應
[00:28:49.000 --> 00:28:52.000]  就是要以愛去回應祢對我們的愛
[00:28:52.000 --> 00:28:53.000]  單單仰望祢
[00:28:53.000 --> 00:28:54.000]  經歷祢的同在
[00:28:54.000 --> 00:28:56.000]  才有力量去面對
[00:28:56.000 --> 00:28:58.000]  我們生命中不同的挑戰
[00:28:58.000 --> 00:29:00.000]  多謝祢聽我們禱告
[00:29:00.000 --> 00:29:02.000]  奉主耶穌德聖名結合
