
[00:00:00.000 --> 00:00:08.700]  那有段時間沒有在普通話崇拜當中 那因為之前可能是很多時候去了那個
[00:19:33.200 --> 00:19:36.200]  這是第一個原因
[00:19:36.200 --> 00:19:40.200]  就是說神是我們愛的源頭
[00:19:40.200 --> 00:19:42.200]  所以我們第一個要學習的地方
[00:19:42.200 --> 00:19:44.200]  就是我們要跟神建立關係
[00:19:44.200 --> 00:19:47.200]  以至於我們可以源源不斷的有愛
[00:19:47.200 --> 00:19:51.200]  成為一個愛的流通的管道
[00:19:51.200 --> 00:19:52.200]  愛的一個器皿
[00:19:52.200 --> 00:19:55.200]  把神的愛傳遞給身邊的人
[00:19:55.200 --> 00:19:57.200]  第二方面我們要知道
[00:19:57.200 --> 00:19:59.200]  神在這段聖經告訴我們
[00:19:59.200 --> 00:20:00.200]  我們彼此相愛
[00:20:00.200 --> 00:20:03.200]  不是只是知道他的源頭
[00:20:03.200 --> 00:20:06.200]  上帝更是藉著他的兒子來彰顯
[00:20:06.200 --> 00:20:09.200]  我們應該怎麼樣去愛
[00:20:09.200 --> 00:20:12.200]  彼此相愛的榜樣是基督
[00:20:12.200 --> 00:20:15.200]  我們一起來讀9到11節
[00:20:15.200 --> 00:20:17.200]  9到11節 1 2 3
[00:20:17.200 --> 00:20:22.200]  神差遣他的獨生子來到世上來
[00:20:22.200 --> 00:20:26.200]  要使我們藉著他的生命
[00:20:26.200 --> 00:20:30.200]  這樣神的愛就在我們中間寫明了
[00:20:30.200 --> 00:20:33.200]  不是我們愛神 而是神愛我們
[00:20:33.200 --> 00:20:38.200]  差遣他的兒子為我們的罪做了贖罪祭
[00:20:38.200 --> 00:20:40.200]  這就是愛了
[00:20:40.200 --> 00:20:43.200]  親愛的 神既然這樣愛我們
[00:20:43.200 --> 00:20:46.200]  我們也應當彼此相愛
[00:20:46.200 --> 00:20:49.200]  這裡再次講到我們應當彼此相愛
[00:20:49.200 --> 00:20:57.200]  因為上帝藉著耶穌基督彰顯了他是怎麼樣愛的
[00:20:57.200 --> 00:21:00.200]  我想耶穌基督的救恩非常清楚了解
[00:21:00.200 --> 00:21:03.200]  我也不會再很詳細的再說這種愛
[00:21:03.200 --> 00:21:06.200]  但是這種愛就是一種Agape的愛
[00:21:06.200 --> 00:21:11.200]  這種愛裡邊有些什麼樣的特性呢
[00:21:11.200 --> 00:21:15.200]  第一個是一個謙卑捨己的愛
[00:21:15.200 --> 00:21:18.200]  第二方面這是一種主動有行動的愛
[00:21:18.200 --> 00:21:23.200]  第三方面這是一種付代價願意犧牲的愛
[00:21:23.200 --> 00:21:28.200]  在世上的時候我們看到很多的人情的冷暖
[00:21:28.200 --> 00:21:31.200]  有時候我們會看到很多的愛
[00:21:31.200 --> 00:21:34.200]  很多愛的行為 所謂愛的行動後面
[00:21:34.200 --> 00:21:40.200]  其實是有多少的摻雜了一些不純正的動機
[00:21:40.200 --> 00:21:43.200]  最重要我們看到的也許是一種自我中心
[00:21:43.200 --> 00:21:46.200]  出於一種自我中心的愛
[00:21:46.200 --> 00:21:50.200]  在聖經裡面耶穌也曾經警告過我們
[00:21:50.200 --> 00:21:53.200]  警告過任何的人要做善事的時候
[00:21:53.200 --> 00:21:57.200]  要審查自己行善背後那個動機
[00:21:57.200 --> 00:22:03.200]  我們來一起讀馬太福音六章一到四節這段的經文
[00:22:03.200 --> 00:22:07.200]  你們要小心不要在眾人面前行你們的義
[00:22:07.200 --> 00:22:10.200]  我也要讓他們看見
[00:22:10.200 --> 00:22:14.200]  如果這樣就得不到你們天賦的賞識
[00:22:14.200 --> 00:22:19.200]  因此你施舍的時候不可到處張揚
[00:22:19.200 --> 00:22:24.200]  好像偉君子在會堂和街上所做的一樣
[00:22:24.200 --> 00:22:26.200]  以博取眾人的稱讚
[00:22:26.200 --> 00:22:32.200]  我實在告訴你們他們已經得了他們的賞識
[00:22:32.200 --> 00:22:37.200]  你們施舍的時候不要讓左手知道右手所做的
[00:22:37.200 --> 00:22:41.200]  好使你們施舍是在隱秘中行的
[00:22:41.200 --> 00:22:47.200]  你負在隱秘中查看必定報答理
[00:22:47.200 --> 00:22:50.200]  這裡耶穌是針對當時的一些宗教領袖
[00:22:50.200 --> 00:22:54.200]  特別是一些法利賽人他們很喜歡在別人面前行善
[00:22:54.200 --> 00:22:58.200]  而且是讓別人看到目的就是為了自己的榮耀
[00:22:58.200 --> 00:23:01.200]  為了自己的一個被人尊敬
[00:23:01.200 --> 00:23:04.200]  所以上帝也同樣道理耶穌在這裡教導我們
[00:23:04.200 --> 00:23:08.200]  我們行善我們付出愛心的行動的時候
[00:23:08.200 --> 00:23:11.200]  我們要省藏我們自己內心的動機
[00:23:11.200 --> 00:23:15.200]  我們到底是不是為了我們要彰顯自己
[00:23:15.200 --> 00:23:18.200]  我們需要一種謙卑捨己的愛
[00:23:18.200 --> 00:23:22.200]  第二方面是這種愛不是停留在言語上面的
[00:23:22.200 --> 00:23:27.200]  而是我們需要主動的付出而且有行動的愛
[00:23:27.200 --> 00:23:31.200]  聖經裡面有兩段的經文也講得非常的清楚這方面
[00:23:31.200 --> 00:23:33.200]  雅各書這樣說到
[00:23:33.200 --> 00:23:36.200]  如果有弟兄或姊妹缺衣小食
[00:23:36.200 --> 00:23:38.200]  而在你們中間有人對他們說
[00:23:38.200 --> 00:23:42.200]  平平安安的去吧 願你們穿得暖 吃得飽
[00:23:42.200 --> 00:23:47.200]  卻不給他們身體所需用的 那有什麼用處呢?
[00:23:47.200 --> 00:23:51.200]  約翰遺書同樣是約翰遺書三章十八節也是非常清楚
[00:23:51.200 --> 00:23:55.200]  孩子們 我們愛人不要在言語和舌頭上
[00:23:55.200 --> 00:24:01.200]  倒要在行動和真誠上表現出來
[00:24:01.200 --> 00:24:06.200]  知道弟兄姊妹的需要我們可以為他們做很多事情
[00:24:06.200 --> 00:24:09.200]  其中第一個很重要的就是為他們禱告
[00:24:09.200 --> 00:24:11.200]  禱告是非常重要的行動
[00:24:11.200 --> 00:24:13.200]  不要以為禱告只是言語
[00:24:13.200 --> 00:24:17.200]  但是禱告背後有一個很重要的鎖靈的意義
[00:24:17.200 --> 00:24:19.200]  禱告也是一個行動
[00:24:19.200 --> 00:24:24.200]  我也在學習真的知道弟兄姊妹有不同的需要的時候
[00:24:24.200 --> 00:24:27.200]  可以的話我們就是馬上的為他們禱告
[00:24:27.200 --> 00:24:31.200]  環境合適的話我們就可以為他們禱告
[00:24:31.200 --> 00:24:35.200]  然後讓我們真的在鎖靈裡面建立那種
[00:24:35.200 --> 00:24:37.200]  美好的一個守望的關係
[00:24:37.200 --> 00:24:39.200]  除了禱告之外
[00:24:39.200 --> 00:24:43.200]  我們還可以用很多實際的方式來幫助
[00:24:43.200 --> 00:24:47.200]  我們知道弟兄姊妹的一些的需要
[00:24:47.200 --> 00:24:50.200]  有些什麼的方式呢?
[00:24:50.200 --> 00:24:52.200]  神的跨語是很重要的
[00:24:52.200 --> 00:24:56.200]  我們用神的跨語的一些認識 一些理解
[00:24:56.200 --> 00:24:58.200]  我們來幫助弟兄姊妹
[00:24:58.200 --> 00:25:02.200]  去藉著神的跨語去安慰 去鼓勵
[00:25:02.200 --> 00:25:05.200]  甚至有時候我們需要用一些神的跨語
[00:25:05.200 --> 00:25:10.200]  來幫助弟兄姊妹遠離某些的罪行
[00:25:10.200 --> 00:25:13.200]  轉回正道 這是很重要的
[00:25:13.200 --> 00:25:15.200]  那另外有時候我們會怎麼樣子呢?
[00:25:15.200 --> 00:25:18.200]  我們有一些的資訊
[00:25:18.200 --> 00:25:21.200]  我們有一些的人際關係也非常的重要
[00:25:21.200 --> 00:25:25.200]  人際關係來幫助我們一些肢體的需要
[00:25:25.200 --> 00:25:28.200]  我記得就是有一位我們的一個
[00:25:28.200 --> 00:25:30.200]  年輕團企的一位的肢體
[00:25:30.200 --> 00:25:33.200]  他在找工作的方面
[00:25:33.200 --> 00:25:36.200]  我們真的知道他的一些的情況發展等等
[00:25:36.200 --> 00:25:40.200]  後來我就剛好我太太認識一位朋友
[00:25:40.200 --> 00:25:45.200]  他公司裡面正好就請一些相關的工作的人士
[00:25:45.200 --> 00:25:47.200]  所以我們就藉著這樣的關係
[00:25:47.200 --> 00:25:48.200]  就把他聯絡過去
[00:25:48.200 --> 00:25:51.200]  然後後來他就在這公司有一段發展的時間
[00:25:51.200 --> 00:25:55.200]  所以我們的上帝是給我們很多的
[00:25:55.200 --> 00:25:57.200]  很多的知識 資訊或人際關係
[00:25:57.200 --> 00:25:59.200]  我們也在這個世代的時候
[00:25:59.200 --> 00:26:01.200]  我們也可以使用出來
[00:26:01.200 --> 00:26:03.200]  我們可以主動的付出愛
[00:26:03.200 --> 00:26:04.200]  當然在教會裡面
[00:26:04.200 --> 00:26:06.200]  很多弟兄姊妹很多不同方面的需要
[00:26:06.200 --> 00:26:08.200]  我們去探訪 去關心
[00:26:08.200 --> 00:26:10.200]  這是非常重要的
[00:26:10.200 --> 00:26:11.200]  所以這告訴我們
[00:26:11.200 --> 00:26:14.200]  主動有行動的愛是非常的重要
[00:26:14.200 --> 00:26:17.200]  也是屬於阿嘎北的愛的一種
[00:26:17.200 --> 00:26:18.200]  第三方面就是
[00:26:18.200 --> 00:26:22.200]  阿嘎北的愛也是一種願意付代價的
[00:26:22.200 --> 00:26:24.200]  甚至願意犧牲的愛
[00:26:24.200 --> 00:26:27.200]  願意付代價犧牲的愛
[00:26:27.200 --> 00:26:31.200]  大家有沒有看過新特勒名單這個電影
[00:26:31.200 --> 00:26:33.200]  應該不少人去看過對不對
[00:26:33.200 --> 00:26:36.200]  這個電影雖然是有一段時間了
[00:26:36.200 --> 00:26:39.200]  但是最近又重新的火起來
[00:26:39.200 --> 00:26:43.200]  有很多人去重新的去看這個電影
[00:26:43.200 --> 00:26:46.200]  那當中就講到了一個商人
[00:26:46.200 --> 00:26:50.200]  德國商人新特勒
[00:26:50.200 --> 00:26:53.200]  香港的翻譯跟普通話不太一樣
[00:26:53.200 --> 00:26:55.200]  普通話是新特勒
[00:26:55.200 --> 00:26:58.200]  然後就這個德國人
[00:26:58.200 --> 00:27:00.200]  本來是一個夸夸公子
[00:27:00.200 --> 00:27:03.200]  他有自己的工廠 有車等等
[00:27:03.200 --> 00:27:05.200]  他本來想利用二戰的時候
[00:27:05.200 --> 00:27:07.200]  來發一筆橫財
[00:27:07.200 --> 00:27:09.200]  但是在過程當中
[00:27:09.200 --> 00:27:11.200]  慢慢他看到猶太人
[00:27:11.200 --> 00:27:15.200]  被納粹黨不斷的去殘殺
[00:27:15.200 --> 00:27:18.200]  後來激起他良心的醒覺
[00:27:18.200 --> 00:27:20.200]  後來他在自己的公司裡面
[00:27:20.200 --> 00:27:23.200]  用不同的方式去保護這些的
[00:27:23.200 --> 00:27:25.200]  他工廠裡面的猶太人
[00:27:25.200 --> 00:27:28.200]  那在這段電影的時候
[00:27:28.200 --> 00:27:31.200]  我們看到對我感觸最深的就是
[00:27:31.200 --> 00:27:33.200]  他快到結束的時候
[00:27:33.200 --> 00:27:35.200]  當二戰停戰的時候
[00:27:35.200 --> 00:27:37.200]  就是宣佈德國投降
[00:27:37.200 --> 00:27:42.200]  然後他帶著一群他的工廠的一些的
[00:27:42.200 --> 00:27:45.200]  猶太人到了一個地方
[00:27:45.200 --> 00:27:48.200]  他總共救了一千一百多個猶太人
[00:27:48.200 --> 00:27:50.200]  當時他要離開這些猶太人
[00:27:50.200 --> 00:27:56.200]  因為如果一些的蘇聯的軍隊來的時候
[00:27:56.200 --> 00:27:57.200]  他就要被抓的
[00:27:57.200 --> 00:27:58.200]  所以他要離開
[00:27:58.200 --> 00:28:02.200]  但是他在很感動的相互的離別的時候
[00:28:02.200 --> 00:28:04.200]  他講了一句話讓我很感動的
[00:28:04.200 --> 00:28:08.200]  他說我本可以救更多人的性命
[00:28:08.200 --> 00:28:11.200]  我本可以救更多人的性命
[00:28:11.200 --> 00:28:13.200]  為什麼他這樣說呢
[00:28:13.200 --> 00:28:15.200]  其實他在過程當中
[00:28:15.200 --> 00:28:18.200]  他基本上已經花掉他所有的財產
[00:28:18.200 --> 00:28:20.200]  用他所有的財產來收買
[00:28:20.200 --> 00:28:22.200]  當時的一個的德國的軍官
[00:28:22.200 --> 00:28:25.200]  以至於從這個德國軍官裡面買回來
[00:28:25.200 --> 00:28:28.200]  買贖回來很多猶太人的生命
[00:28:28.200 --> 00:28:32.200]  但是他說他當時還手上還有兩樣東西
[00:28:32.200 --> 00:28:34.200]  一個是一個別針
[00:28:34.200 --> 00:28:37.200]  他身上一個別針用金做的
[00:28:37.200 --> 00:28:40.200]  他說那個別針如果他捨棄掉的話
[00:28:40.200 --> 00:28:42.200]  他還可以救多一兩個人
[00:28:42.200 --> 00:28:44.200]  他身邊還有輛車
[00:28:44.200 --> 00:28:47.200]  那輛車也是非常的好的一輛車
[00:28:47.200 --> 00:28:49.200]  如果他願意去捨棄這輛車
[00:28:49.200 --> 00:28:51.200]  用一些錢來再換取的話
[00:28:51.200 --> 00:28:56.200]  他覺得可以再拿再換取十個猶太人的生命
[00:28:56.200 --> 00:29:00.200]  他說我本可以救更多人的生命
[00:29:00.200 --> 00:29:02.200]  看到這裡的時候我也非常感動
[00:29:02.200 --> 00:29:05.200]  其實在這樣的一個救贖的過程當中
[00:29:05.200 --> 00:29:08.200]  真的這個愛是需要付代價的
[00:29:08.200 --> 00:29:11.200]  從一個夸夸公子擁有很多財產的一個人
[00:29:11.200 --> 00:29:14.200]  但是後來為了拯救這些猶太人的生命
[00:29:14.200 --> 00:29:16.200]  最後所有的財產他基本上沒有了
[00:29:16.200 --> 00:29:19.200]  但是他說他自己身上還有兩樣東西
[00:29:19.200 --> 00:29:22.200]  他兩樣東西本應該可以換取生命
[00:29:22.200 --> 00:29:24.200]  愛人是需要付代價的
[00:29:24.200 --> 00:29:28.200]  上帝耶穌基督他捨去了他的生命來拯救我們
[00:29:28.200 --> 00:29:32.200]  同樣道理我們的愛我們的付出
[00:29:32.200 --> 00:29:34.200]  是不是不需要付代價呢
[00:29:34.200 --> 00:29:38.200]  不是的 我們需要付很多的代價
[00:29:38.200 --> 00:29:40.200]  這是第二方面
[00:29:40.200 --> 00:29:44.200]  上帝藉著耶穌基督給我們彰顯了一個愛的榜樣
[00:29:44.200 --> 00:29:46.200]  我們願意去效法
[00:29:46.200 --> 00:29:51.200]  第三方面就是彼此相愛的價值是怎麼樣子呢
[00:29:51.200 --> 00:29:55.200]  彼此相愛的價值在於見證
[00:29:55.200 --> 00:29:58.200]  我們一起來讀最後一節的經文
[00:29:58.200 --> 00:30:00.200]  十二節
[00:30:00.200 --> 00:30:04.200]  一二三 從來沒有人見過神
[00:30:04.200 --> 00:30:09.200]  我們若彼此相愛 神就在我們裡面
[00:30:09.200 --> 00:30:14.200]  祂的愛也在我們裡面得以成全
[00:30:14.200 --> 00:30:20.200]  神讓我們彼此相愛的第三個原因就是
[00:30:20.200 --> 00:30:22.200]  我們彼此相愛的時候
[00:30:22.200 --> 00:30:25.200]  我們自己可以包括還有其他人
[00:30:25.200 --> 00:30:27.200]  還有沒有信主的朋友
[00:30:27.200 --> 00:30:29.200]  他們可以藉著我們彼此相愛
[00:30:29.200 --> 00:30:33.200]  可以看清楚這位神是怎麼樣一位神
[00:30:33.200 --> 00:30:34.200]  我們若彼此相愛
[00:30:34.200 --> 00:30:37.200]  世人就看出我們真是神的門徒了
[00:30:37.200 --> 00:30:40.200]  這句經文非常熟悉對不對
[00:30:40.200 --> 00:30:42.200]  兩個星期之前
[00:30:42.200 --> 00:30:45.200]  時代論壇的前社長李錦鴻先生
[00:30:45.200 --> 00:30:47.200]  在我們教會當中講到
[00:30:47.200 --> 00:30:49.200]  當然他在粵語堂講到
[00:30:49.200 --> 00:30:53.200]  他講到的題目是教會最美的風景
[00:30:53.200 --> 00:30:55.200]  他提出了另外一個角度
[00:30:55.200 --> 00:30:57.200]  讓我們去想教會是怎麼樣一個教會
[00:30:57.200 --> 00:31:00.200]  他說我們應該從外面一些的角度
[00:31:00.200 --> 00:31:03.200]  從外面的朋友來看待我們的教會
[00:31:03.200 --> 00:31:06.200]  這個角度來思想教會到底是怎麼樣子的
[00:31:06.200 --> 00:31:09.200]  其中一個很重要的一點就是
[00:31:09.200 --> 00:31:12.200]  教會是不是一個充滿愛的教會呢
[00:31:12.200 --> 00:31:15.200]  教會是不是一個充滿愛的群體呢
[00:31:15.200 --> 00:31:19.200]  如果教會沒有彼此相愛
[00:31:19.200 --> 00:31:21.200]  沒有遵行神的真理的時候
[00:31:21.200 --> 00:31:29.200]  教會本身其實是很難去吸引世人去認識基督的信仰的
[00:31:29.200 --> 00:31:33.200]  約翰一書其實有它一個很重要的重點
[00:31:33.200 --> 00:31:35.200]  它的重點就講到兩個字
[00:31:35.200 --> 00:31:37.200]  就講到團契
[00:31:37.200 --> 00:31:41.200]  團契它是講到三方面的
[00:31:41.200 --> 00:31:43.200]  一個是我們自己跟神的關係
[00:31:43.200 --> 00:31:47.200]  另外一方面就是我們跟肢體之間的關係
[00:31:47.200 --> 00:31:51.200]  在這個三角形的裡面我們就彼此的團契
[00:31:51.200 --> 00:31:52.200]  有兩個很重要的地方
[00:31:52.200 --> 00:31:54.200]  就讓我們彼此相愛
[00:31:54.200 --> 00:31:58.200]  你看到五章的經文裡面不斷的講這個事情
[00:31:58.200 --> 00:31:59.200]  彼此相愛
[00:31:59.200 --> 00:32:02.200]  第二方面就要遵行神的命令
[00:32:02.200 --> 00:32:07.200]  所以上帝是叫我們跟神跟人有團契的時候
[00:32:07.200 --> 00:32:10.200]  我們就可以見證上帝的榮耀
[00:32:10.200 --> 00:32:14.200]  以至於我們的喜樂可以充足
[00:32:14.200 --> 00:32:15.200]  有兩方面的目的
[00:32:15.200 --> 00:32:18.200]  以至於我們可以知道自己有永生
[00:32:18.200 --> 00:32:21.200]  所以在這段的整本書的裡面
[00:32:21.200 --> 00:32:27.200]  彼此相愛是其中一個非常重要的一個點
[00:32:27.200 --> 00:32:28.200]  但是事實上
[00:32:28.200 --> 00:32:30.200]  基督徒是不是真的能夠活出彼此相愛
[00:32:30.200 --> 00:32:33.200]  這樣的一個情況呢
[00:32:33.200 --> 00:32:36.200]  大家可能都認識這位的
[00:32:36.200 --> 00:32:40.200]  可以說是一位印度的英雄
[00:32:40.200 --> 00:32:45.200]  印度的聖弘 有人稱他為甘地
[00:32:45.200 --> 00:32:48.200]  他曾經離基督教非常的近
[00:32:48.200 --> 00:32:50.200]  因為他看很多聖經的內容
[00:32:50.200 --> 00:32:52.200]  他甚至用聖經的一些教導
[00:32:52.200 --> 00:32:56.200]  來放在他自己生命當中去行出來
[00:32:56.200 --> 00:33:00.200]  但是他最終沒有成為基督徒
[00:33:00.200 --> 00:33:03.200]  他後來分享為什麼他不能成為基督徒
[00:33:03.200 --> 00:33:05.200]  他是這樣說的
[00:33:05.200 --> 00:33:07.200]  我喜歡你們這位基督
[00:33:07.200 --> 00:33:10.200]  但我不喜歡你們的基督教徒
[00:33:10.200 --> 00:33:15.200]  你們的基督教徒是那麼的不像你們這位的基督
[00:33:15.200 --> 00:33:16.200]  他又說
[00:33:16.200 --> 00:33:19.200]  如果基督徒真的按照聖經裡面
[00:33:19.200 --> 00:33:23.200]  所找到的那位基督的教導來生活的話
[00:33:23.200 --> 00:33:25.200]  所有的印度人 他覺得
[00:33:25.200 --> 00:33:30.200]  所有的印度人今天都可以成為基督徒了
[00:33:30.200 --> 00:33:32.200]  所以他這樣的一個分享
[00:33:32.200 --> 00:33:34.200]  他這樣的一個表達論述的話
[00:33:34.200 --> 00:33:39.200]  其實在提醒我們一些跟隨神的弟兄姊妹
[00:33:39.200 --> 00:33:44.200]  讓我們思想我們的生命有沒有活出愛
[00:33:44.200 --> 00:33:47.200]  有沒有跟隨耶穌基督的腳中去行
[00:33:47.200 --> 00:33:49.200]  其實不單止上帝在看
[00:33:49.200 --> 00:33:52.200]  很多還沒有信主的朋友
[00:33:52.200 --> 00:33:54.200]  他們都在觀察
[00:33:54.200 --> 00:34:01.200]  以至於他們去思想這個信仰到底是真還是假
[00:34:01.200 --> 00:34:02.200]  羅馬帝國時期
[00:34:02.200 --> 00:34:06.200]  其實初期教會發展得非常快
[00:34:06.200 --> 00:34:08.200]  他們當時很多的艱難
[00:34:08.200 --> 00:34:09.200]  很多的逼迫
[00:34:09.200 --> 00:34:12.200]  但是為什麼他們發展這麼快呢
[00:34:12.200 --> 00:34:13.200]  其中一個很重要的原因
[00:34:13.200 --> 00:34:16.200]  就是當時初期教會的基督徒
[00:34:16.200 --> 00:34:21.200]  真實的實踐彼此相愛的團體生活
[00:34:21.200 --> 00:34:22.200]  在艱難當中
[00:34:22.200 --> 00:34:26.200]  他們彼此守望分擔個人的需要
[00:34:26.200 --> 00:34:28.200]  對於一些還沒有信主的朋友來說
[00:34:28.200 --> 00:34:30.200]  這是一個非常大的吸引力
[00:34:30.200 --> 00:34:33.200]  當時甚至有些基督徒是變賣所有自己的財產
[00:34:33.200 --> 00:34:36.200]  分給有需要的一些的朋友
[00:34:36.200 --> 00:34:39.200]  我們知道羅馬帝國時期
[00:34:39.200 --> 00:34:43.200]  有不同的時期經歷過一些的飢荒
[00:34:43.200 --> 00:34:46.200]  當時的基督徒讓人最為樂到
[00:34:46.200 --> 00:34:49.200]  或者最為欣賞的地方
[00:34:49.200 --> 00:34:50.200]  其中一個就是
[00:34:50.200 --> 00:34:53.200]  有些基督徒竟然是自己去進食
[00:34:53.200 --> 00:34:55.200]  不吃東西自己去進食
[00:34:55.200 --> 00:34:57.200]  但是特意的把一些食物
[00:34:57.200 --> 00:34:59.200]  留給一些有需要的朋友
[00:34:59.200 --> 00:35:02.200]  讓他們去食用
[00:35:02.200 --> 00:35:07.200]  所以因此吸引了不少人去認識這個信仰
[00:35:07.200 --> 00:35:09.200]  讓我們回想我們今天的教會
[00:35:09.200 --> 00:35:12.200]  我們在外人看來
[00:35:12.200 --> 00:35:16.200]  我們的教會是一個類聚的信仰的群體
[00:35:16.200 --> 00:35:20.200]  還是一個開放的信仰群體呢?
[00:35:20.200 --> 00:35:21.200]  我們需不需要建立一個
[00:35:21.200 --> 00:35:24.200]  充滿愛的一個無牆的教會?
[00:35:24.200 --> 00:35:26.200]  教會需要把門打開
[00:35:26.200 --> 00:35:29.200]  這個打開的門不是只是一個建築物的門
[00:35:29.200 --> 00:35:33.200]  而是一個我們每一個肢體的心的門
[00:35:33.200 --> 00:35:34.200]  心門
[00:35:34.200 --> 00:35:38.200]  就是讓我們以基督的心為心
[00:35:38.200 --> 00:35:40.200]  以基督的眼睛看這個世界
[00:35:40.200 --> 00:35:44.200]  以至於我們可以實踐彼此相愛
[00:35:44.200 --> 00:35:46.200]  今天是很特別的一個日子
[00:35:46.200 --> 00:35:49.200]  今天是普通話崇拜
[00:35:49.200 --> 00:35:51.200]  在星期六下午兩點半
[00:35:51.200 --> 00:35:53.200]  舉行了最後一天
[00:35:53.200 --> 00:35:55.200]  最後一次的一個情況
[00:35:55.200 --> 00:35:56.200]  大致來說是這樣子
[00:35:56.200 --> 00:35:59.200]  下週開始我們是在黃昏堂的時候
[00:35:59.200 --> 00:36:03.200]  我們來開始我們的雙語的崇拜
[00:36:03.200 --> 00:36:05.200]  其實雙語崇拜
[00:36:05.200 --> 00:36:08.200]  也是我們可以實踐彼此相愛的
[00:36:08.200 --> 00:36:10.200]  一個很重要的一個過程
[00:36:10.200 --> 00:36:12.200]  為了福音跟愛的緣故
[00:36:12.200 --> 00:36:15.200]  我們有這樣的一個改動
[00:36:15.200 --> 00:36:18.200]  我之前也在穆罕或穆者心聲裡面
[00:36:18.200 --> 00:36:20.200]  分享過這樣的一個情況
[00:36:20.200 --> 00:36:22.200]  我們期待用雙語崇拜
[00:36:22.200 --> 00:36:26.200]  來幫助新來港的這些內地背景的朋友
[00:36:26.200 --> 00:36:27.200]  這些的肢體
[00:36:27.200 --> 00:36:32.200]  更好的融入香港的教會的群體的當中
[00:36:32.200 --> 00:36:34.200]  透過這樣的融合跟互動
[00:36:34.200 --> 00:36:36.200]  希望可以神在當中工作
[00:36:36.200 --> 00:36:39.200]  結出福音跟愛的果子
[00:36:39.200 --> 00:36:41.200]  所以我們必須也抱著一種的
[00:36:41.200 --> 00:36:44.200]  謙卑捨己的一個心態
[00:36:44.200 --> 00:36:48.200]  願意做出某種程度的這樣的一個犧牲
[00:36:48.200 --> 00:36:51.200]  這樣的安排其實有犧牲的
[00:36:51.200 --> 00:36:53.200]  因為無論對講員來說
[00:36:53.200 --> 00:36:55.200]  或者對在黃昏堂這種姐妹來說
[00:36:55.200 --> 00:36:58.200]  都需要付一定的代價
[00:36:58.200 --> 00:37:01.200]  講員將木同工在講道的時候
[00:37:01.200 --> 00:37:04.200]  其實需要一個調整
[00:37:04.200 --> 00:37:06.200]  我們現在講道是一句一句的連下去
[00:37:06.200 --> 00:37:08.200]  但如果有傳譯在旁邊的時候
[00:37:08.200 --> 00:37:10.200]  我們就要停留
[00:37:10.200 --> 00:37:12.200]  為了配合整個的時間的話
[00:37:12.200 --> 00:37:15.200]  講員甚至要調整他的講章
[00:37:15.200 --> 00:37:19.200]  需要有一些的調整在裡面
[00:37:19.200 --> 00:37:24.200]  我們很感恩真的有四位的姐妹在當中
[00:37:24.200 --> 00:37:28.200]  加我一起可以在這個傳譯的服事的當中
[00:37:28.200 --> 00:37:31.200]  我為他們的付出非常感恩
[00:37:31.200 --> 00:37:34.200]  因為這個傳譯也是不容易的
[00:37:34.200 --> 00:37:36.200]  我們需要非常集中精神
[00:37:36.200 --> 00:37:38.200]  然後聽著講員講的每一句話
[00:37:38.200 --> 00:37:41.200]  然後留意的去翻譯出來
[00:37:41.200 --> 00:37:44.200]  但是有時候也會有些的地方
[00:37:44.200 --> 00:37:45.200]  可能翻譯的不太好
[00:37:45.200 --> 00:37:47.200]  翻譯的不太順暢
[00:37:47.200 --> 00:37:50.200]  坐在下面聽著第五姐妹的時候
[00:37:50.200 --> 00:37:52.200]  會怎麼樣子
[00:37:52.200 --> 00:37:54.200]  一方面覺得時間很長
[00:37:54.200 --> 00:37:55.200]  長了一點對不對
[00:37:55.200 --> 00:37:57.200]  另外一方面有時候聽起來覺得不太順暢
[00:37:57.200 --> 00:38:00.200]  這些也需要我們真的甘心樂意的
[00:38:00.200 --> 00:38:02.200]  去在當中去服事
[00:38:02.200 --> 00:38:05.200]  我們在敬拜神同時我們也是在服事
[00:38:05.200 --> 00:38:07.200]  因為在過程當中
[00:38:07.200 --> 00:38:09.200]  如果我們這樣做的時候
[00:38:09.200 --> 00:38:12.200]  我們知道清楚那個目的是為了
[00:38:12.200 --> 00:38:16.200]  更好的去幫助中姐妹跟新朋友
[00:38:16.200 --> 00:38:18.200]  在當中融合的話
[00:38:18.200 --> 00:38:20.200]  那我們就有那份愛心活出來
[00:38:20.200 --> 00:38:23.200]  其實來到當中的新朋友
[00:38:23.200 --> 00:38:24.200]  他感受到
[00:38:24.200 --> 00:38:27.200]  如果看到他用心去體會的時候
[00:38:27.200 --> 00:38:30.200]  他真的可以感受到這種愛
[00:38:30.200 --> 00:38:33.200]  這種愛是讓他們可以
[00:38:33.200 --> 00:38:35.200]  吸引他們可以繼續留下來
[00:38:35.200 --> 00:38:37.200]  去聽聽神的話
[00:38:37.200 --> 00:38:39.200]  去繼續的在當中
[00:38:39.200 --> 00:38:42.200]  去教會裡面去學習神的話
[00:38:42.200 --> 00:38:45.200]  來學習神的救恩
[00:38:45.200 --> 00:38:48.200]  另外其實我們除了在崇拜當中
[00:38:48.200 --> 00:38:49.200]  也非常鼓勵大家
[00:38:49.200 --> 00:38:52.200]  其實我們可以在實際行動上面
[00:38:52.200 --> 00:38:54.200]  來參與這樣的一個服事
