
[00:00:00.000 --> 00:00:03.540]  我們一起想到主在來這個題目
[00:15:33.720 --> 00:15:35.720]  在哪裡呢?不見有
[00:15:35.720 --> 00:15:37.720]  對不起,我看不到
[00:15:37.720 --> 00:15:39.720]  你們的信仰是空的嗎?
[00:15:39.720 --> 00:15:41.720]  你們是不是在騙人?
[00:15:41.720 --> 00:15:43.720]  基督教這樣的情況
[00:15:43.720 --> 00:15:45.720]  機肖
[00:15:45.720 --> 00:15:47.720]  信徒怎麼回應?我們真的等了很久
[00:15:47.720 --> 00:15:49.720]  只有一個等字
[00:15:49.720 --> 00:15:53.720]  怎麼回應?
[00:15:53.720 --> 00:15:55.720]  他說他還有很強的證據
[00:15:55.720 --> 00:15:57.720]  這些人很凌厲
[00:15:57.720 --> 00:15:59.720]  因為從列祖長眠以來
[00:15:59.720 --> 00:16:01.720]  萬物與起初
[00:16:01.720 --> 00:16:03.720]  創造的時候仍然一樣
[00:16:03.720 --> 00:16:05.720]  這個世界一樣
[00:16:05.720 --> 00:16:07.720]  沒有改變
[00:16:07.720 --> 00:16:09.720]  主再來
[00:16:09.720 --> 00:16:11.720]  地勢山移,又新天新地
[00:16:11.720 --> 00:16:13.720]  這些完全是
[00:16:13.720 --> 00:16:15.720]  似乎是不可信
[00:16:15.720 --> 00:16:17.720]  這個世界是這樣的
[00:16:17.720 --> 00:16:19.720]  但是我們看看
[00:16:19.720 --> 00:16:21.720]  彼得的很強的論調
[00:16:21.720 --> 00:16:23.720]  你一看就知道
[00:16:23.720 --> 00:16:25.720]  雖然被人這樣挑戰
[00:16:25.720 --> 00:16:27.720]  但是更加加強你和我
[00:16:27.720 --> 00:16:29.720]  對神的信心
[00:16:29.720 --> 00:16:31.720]  主再來的真實
[00:16:31.720 --> 00:16:33.720]  彼得說並非如此
[00:16:33.720 --> 00:16:35.720]  這些人是故意忘記
[00:16:35.720 --> 00:16:37.720]  他說神的作為在這個世界
[00:16:37.720 --> 00:16:39.720]  是自始至終沒有改變
[00:16:39.720 --> 00:16:43.720]  我們以為
[00:16:43.720 --> 00:16:45.720]  這些事情沒有改變
[00:16:45.720 --> 00:16:47.720]  其實整個世界
[00:16:47.720 --> 00:16:49.720]  在神的掌管當中
[00:16:49.720 --> 00:16:51.720]  這個世界不是自然來的
[00:16:51.720 --> 00:16:53.720]  彼得將程序完全地去講
[00:16:53.720 --> 00:16:55.720]  其實這是一個很大能的手
[00:16:55.720 --> 00:16:57.720]  如果在創世紀
[00:16:57.720 --> 00:16:59.720]  你就會看到
[00:16:59.720 --> 00:17:01.720]  神起初創造天地
[00:17:01.720 --> 00:17:03.720]  就是從太古
[00:17:03.720 --> 00:17:05.720]  憑神的話有了天
[00:17:05.720 --> 00:17:07.720]  是神的話
[00:17:07.720 --> 00:17:09.720]  滿有大能
[00:17:09.720 --> 00:17:11.720]  有了天,並有水
[00:17:11.720 --> 00:17:13.720]  很有規律,並有水而出
[00:17:13.720 --> 00:17:15.720]  或藉著水
[00:17:15.720 --> 00:17:17.720]  而成為地
[00:17:17.720 --> 00:17:19.720]  這就是神說的神說
[00:17:19.720 --> 00:17:21.720]  有光,第一天
[00:17:21.720 --> 00:17:23.720]  第二天就是神將水
[00:17:23.720 --> 00:17:25.720]  分開兩邊,天上的水
[00:17:25.720 --> 00:17:27.720]  分開地上的水
[00:17:27.720 --> 00:17:29.720]  上面的水為天
[00:17:29.720 --> 00:17:31.720]  下面的水為海
[00:17:31.720 --> 00:17:35.720]  神就是這樣說的
[00:17:35.720 --> 00:17:37.720]  然後神說
[00:17:37.720 --> 00:17:39.720]  將海洋
[00:17:39.720 --> 00:17:41.720]  露出陸地
[00:17:41.720 --> 00:17:43.720]  這樣就成了
[00:17:43.720 --> 00:17:45.720]  神滿有權並
[00:17:45.720 --> 00:17:47.720]  這個世界來到
[00:17:47.720 --> 00:17:49.720]  這個時間並非偶然
[00:17:49.720 --> 00:17:51.720]  是由神莫大的權並
[00:17:51.720 --> 00:17:53.720]  去創造
[00:17:53.720 --> 00:17:55.720]  還有
[00:17:55.720 --> 00:17:57.720]  當人離開了神
[00:17:57.720 --> 00:17:59.720]  大家都很記得
[00:17:59.720 --> 00:18:01.720]  羅亞的時代
[00:18:01.720 --> 00:18:03.720]  人的道德很敗壞
[00:18:03.720 --> 00:18:05.720]  地上滿了殘暴
[00:18:05.720 --> 00:18:07.720]  於是神的工作來到
[00:18:07.720 --> 00:18:09.720]  祂的審判來到
[00:18:09.720 --> 00:18:11.720]  創世紀第一章強調神是祂的祝福
[00:18:11.720 --> 00:18:13.720]  但是當人完全漠視祂的祝福的時候
[00:18:13.720 --> 00:18:15.720]  神唯有再來過
[00:18:15.720 --> 00:18:17.720]  神就滅絕人類
[00:18:17.720 --> 00:18:19.720]  唯有羅亞一家得救
[00:18:19.720 --> 00:18:21.720]  所以這裡說
[00:18:21.720 --> 00:18:23.720]  但神的規矩仍然在這裡
[00:18:23.720 --> 00:18:25.720]  很清晰的
[00:18:25.720 --> 00:18:27.720]  但這裡說第六節
[00:18:27.720 --> 00:18:29.720]  藉著水
[00:18:29.720 --> 00:18:31.720]  當時的世代被水淹沒
[00:18:31.720 --> 00:18:33.720]  而消滅了
[00:18:33.720 --> 00:18:35.720]  又是藉著水
[00:18:35.720 --> 00:18:37.720]  開始藉著水出地
[00:18:37.720 --> 00:18:39.720]  然後藉著水
[00:18:39.720 --> 00:18:41.720]  好像一個迴轉
[00:18:41.720 --> 00:18:43.720]  當神完成了這個工作之後
[00:18:43.720 --> 00:18:45.720]  跟神訂立了彩虹之約
[00:18:45.720 --> 00:18:47.720]  不會再有洪水來
[00:18:47.720 --> 00:18:49.720]  所以
[00:18:49.720 --> 00:18:51.720]  完全在神的掌管當中
[00:18:51.720 --> 00:18:53.720]  第七節說
[00:18:53.720 --> 00:18:55.720]  但現在的天地還是
[00:18:55.720 --> 00:18:57.720]  憑著神的話傳流
[00:18:57.720 --> 00:18:59.720]  憑著神的話
[00:18:59.720 --> 00:19:01.720]  創造天地
[00:19:01.720 --> 00:19:03.720]  憑著神的話去傳流
[00:19:03.720 --> 00:19:05.720]  今日你和我活在世上
[00:19:05.720 --> 00:19:07.720]  並非偶然
[00:19:07.720 --> 00:19:09.720]  全部神有掌管
[00:19:09.720 --> 00:19:11.720]  只不過我們看不到
[00:19:11.720 --> 00:19:13.720]  我們當看不到
[00:19:13.720 --> 00:19:15.720]  還有一個計劃
[00:19:15.720 --> 00:19:17.720]  在最終極
[00:19:17.720 --> 00:19:19.720]  還有一個很大的作為
[00:19:19.720 --> 00:19:21.720]  就是主的再來
[00:19:21.720 --> 00:19:25.720]  直留到不敬乾之人受審判
[00:19:25.720 --> 00:19:27.720]  遭尋龍的日子
[00:19:27.720 --> 00:19:29.720]  將來神有審判
[00:19:29.720 --> 00:19:31.720]  這才是全部的圖畫
[00:19:31.720 --> 00:19:35.720]  世人覺得自己掌管一切
[00:19:35.720 --> 00:19:37.720]  然後這一次就不用水
[00:19:37.720 --> 00:19:39.720]  神說不會用水
[00:19:39.720 --> 00:19:41.720]  去毀滅世界
[00:19:41.720 --> 00:19:43.720]  這一次用火
[00:19:43.720 --> 00:19:45.720]  其實以前也有先例
[00:19:45.720 --> 00:19:47.720]  所多瑪俄摩拉也是這樣滅了
[00:19:47.720 --> 00:19:49.720]  神的方法沒有變更
[00:19:49.720 --> 00:19:53.720]  如果我們這樣看
[00:19:53.720 --> 00:19:55.720]  這群人去羈抄
[00:19:55.720 --> 00:19:57.720]  在末世說這些
[00:19:57.720 --> 00:19:59.720]  彼得一早就說
[00:19:59.720 --> 00:20:01.720]  在末世就會出來
[00:20:01.720 --> 00:20:03.720]  全部在神的計劃當中
[00:20:03.720 --> 00:20:05.720]  也在神的計劃當中有命定
[00:20:05.720 --> 00:20:07.720]  所以整個救贖過程
[00:20:07.720 --> 00:20:09.720]  神是大能
[00:20:09.720 --> 00:20:11.720]  是無處不在
[00:20:11.720 --> 00:20:13.720]  不過現今的世界
[00:20:13.720 --> 00:20:15.720]  很容易就會覺得
[00:20:15.720 --> 00:20:17.720]  一樣
[00:20:17.720 --> 00:20:19.720]  每天都一樣
[00:20:19.720 --> 00:20:21.720]  他看為有陽光來
[00:20:21.720 --> 00:20:23.720]  這是必然的
[00:20:23.720 --> 00:20:25.720]  他就覺得這個世界什麼都沒有變
[00:20:25.720 --> 00:20:27.720]  他只看到這個世界是人的世界
[00:20:27.720 --> 00:20:29.720]  我控制一切
[00:20:29.720 --> 00:20:31.720]  原來任何東西都是我掌管
[00:20:31.720 --> 00:20:33.720]  依照我的人生
[00:20:33.720 --> 00:20:35.720]  按照我的計劃去行事
[00:20:35.720 --> 00:20:37.720]  我要怎樣成功
[00:20:37.720 --> 00:20:39.720]  我就在我自己的世界裡面
[00:20:39.720 --> 00:20:41.720]  完全漠視了
[00:20:41.720 --> 00:20:43.720]  神的作為
[00:20:43.720 --> 00:20:47.720]  人慢慢就會看錯今世的東西
[00:20:47.720 --> 00:20:49.720]  我不會看到
[00:20:49.720 --> 00:20:51.720]  神的角度
[00:20:51.720 --> 00:20:53.720]  那個計劃
[00:20:53.720 --> 00:20:55.720]  於是我會想想
[00:20:55.720 --> 00:20:57.720]  我這個年紀
[00:20:57.720 --> 00:20:59.720]  我將來有什麼打算
[00:20:59.720 --> 00:21:01.720]  我退休有什麼計劃
[00:21:01.720 --> 00:21:03.720]  最近我都要想想
[00:21:03.720 --> 00:21:05.720]  那些退休的
[00:21:05.720 --> 00:21:07.720]  有沒有什麼積蓄
[00:21:07.720 --> 00:21:09.720]  開始想想這些
[00:21:09.720 --> 00:21:11.720]  人這樣囂張
[00:21:11.720 --> 00:21:13.720]  我將來住在哪裡
[00:21:13.720 --> 00:21:15.720]  很多時候都是這樣
[00:21:15.720 --> 00:21:17.720]  那些當然我們要想
[00:21:17.720 --> 00:21:19.720]  但是那些有一天
[00:21:19.720 --> 00:21:21.720]  都會過去
[00:21:21.720 --> 00:21:23.720]  物質我們要擁有
[00:21:23.720 --> 00:21:25.720]  我們看重的是今生這個地上
[00:21:25.720 --> 00:21:27.720]  但我們卻不看到
[00:21:27.720 --> 00:21:29.720]  神永恆的計劃
[00:21:31.720 --> 00:21:33.720]  剛才提到
[00:21:33.720 --> 00:21:35.720]  實學院教授
[00:21:35.720 --> 00:21:37.720]  他講過另一個經歷
[00:21:37.720 --> 00:21:39.720]  他有一次去旅行
[00:21:39.720 --> 00:21:41.720]  旅行的時候
[00:21:41.720 --> 00:21:43.720]  他覺得
[00:21:43.720 --> 00:21:45.720]  當時的相機
[00:21:45.720 --> 00:21:47.720]  都是很舊的時代
[00:21:47.720 --> 00:21:49.720]  現在的數碼相機
[00:21:49.720 --> 00:21:51.720]  很厲害
[00:21:51.720 --> 00:21:53.720]  他說我沒有一個近攝鏡
[00:21:53.720 --> 00:21:55.720]  很可惜我去到的地方
[00:21:55.720 --> 00:21:57.720]  其實有很多風景很美
[00:21:57.720 --> 00:21:59.720]  不過我沒有
[00:21:59.720 --> 00:22:01.720]  所以就下課
[00:22:01.720 --> 00:22:03.720]  其中有一個學生
[00:22:03.720 --> 00:22:05.720]  剛剛信了主
[00:22:05.720 --> 00:22:07.720]  馬上
[00:22:07.720 --> 00:22:09.720]  在宿舍
[00:22:09.720 --> 00:22:11.720]  馬上找Douglas
[00:22:11.720 --> 00:22:13.720]  Douglas
[00:22:13.720 --> 00:22:15.720]  我給你一樣東西
[00:22:15.720 --> 00:22:17.720]  我有一個近攝鏡
[00:22:17.720 --> 00:22:19.720]  你帶去用
[00:22:19.720 --> 00:22:21.720]  Douglas說
[00:22:21.720 --> 00:22:23.720]  不要了 這麼名貴的東西
[00:22:23.720 --> 00:22:25.720]  很貴的鏡頭
[00:22:25.720 --> 00:22:27.720]  分分鐘我不見了
[00:22:27.720 --> 00:22:29.720]  我知道這一天
[00:22:29.720 --> 00:22:31.720]  聖經裡面說
[00:22:31.720 --> 00:22:33.720]  所有東西都會溶化燒了
[00:22:33.720 --> 00:22:35.720]  這些東西其實不是那麼重要
[00:22:35.720 --> 00:22:37.720]  當然這個是有價值的
[00:22:37.720 --> 00:22:39.720]  但是最後最終這些
[00:22:39.720 --> 00:22:41.720]  都是沒有意思
[00:22:41.720 --> 00:22:43.720]  只不過是
[00:22:43.720 --> 00:22:45.720]  這些
[00:22:45.720 --> 00:22:47.720]  很快就沒有了
[00:22:47.720 --> 00:22:49.720]  我覺得他真的有
[00:22:49.720 --> 00:22:51.720]  看到這個眼界
[00:22:51.720 --> 00:22:53.720]  地上的生活
[00:22:53.720 --> 00:22:55.720]  我們以為沒有
[00:22:55.720 --> 00:22:57.720]  自己騙自己
[00:22:57.720 --> 00:22:59.720]  神的計劃一直這樣走
[00:22:59.720 --> 00:23:01.720]  你又騙了你自己
[00:23:01.720 --> 00:23:03.720]  沒有的 這些東西
[00:23:03.720 --> 00:23:05.720]  你就會說 怎麼等都沒有
[00:23:05.720 --> 00:23:07.720]  難怪我去懷疑
[00:23:07.720 --> 00:23:09.720]  究竟
[00:23:09.720 --> 00:23:11.720]  早期的教會都是這樣想
[00:23:11.720 --> 00:23:13.720]  等到我們現在2000年
[00:23:13.720 --> 00:23:15.720]  彼得
[00:23:15.720 --> 00:23:17.720]  親愛的留意第八節
[00:23:17.720 --> 00:23:19.720]  慢慢來
[00:23:19.720 --> 00:23:21.720]  很重要的真理
[00:23:21.720 --> 00:23:23.720]  第八節去到第十節再說
[00:23:23.720 --> 00:23:25.720]  有一件事
[00:23:25.720 --> 00:23:27.720]  你們不要忘記
[00:23:27.720 --> 00:23:29.720]  這個忘記就是
[00:23:29.720 --> 00:23:31.720]  剛才那一節一樣
[00:23:31.720 --> 00:23:33.720]  那些假教師或者基修的人
[00:23:33.720 --> 00:23:35.720]  故意忘記神過去的作為
[00:23:35.720 --> 00:23:37.720]  但是你們不要忘記
[00:23:37.720 --> 00:23:39.720]  就是
[00:23:39.720 --> 00:23:41.720]  主看一日如千年
[00:23:41.720 --> 00:23:43.720]  千年如一日
[00:23:43.720 --> 00:23:45.720]  神是永恆的主宰
[00:23:45.720 --> 00:23:47.720]  祂和我們眼界不同
[00:23:47.720 --> 00:23:49.720]  你就覺得過了1000年很多
[00:23:49.720 --> 00:23:51.720]  是多的 在我們的眼光
[00:23:51.720 --> 00:23:53.720]  但是神的眼光
[00:23:53.720 --> 00:23:55.720]  千年如一日
[00:23:55.720 --> 00:23:57.720]  一日如千年
[00:23:57.720 --> 00:23:59.720]  神是超出了時間
[00:23:59.720 --> 00:24:01.720]  祂是無始無終
[00:24:01.720 --> 00:24:03.720]  我們很難想像
[00:24:03.720 --> 00:24:05.720]  神的時間標準
[00:24:05.720 --> 00:24:07.720]  何時為遲
[00:24:07.720 --> 00:24:09.720]  何時為快
[00:24:09.720 --> 00:24:11.720]  但我們往往用了我們自己的尺度
[00:24:11.720 --> 00:24:13.720]  去看神的時間
[00:24:13.720 --> 00:24:17.720]  在詩篇第九十篇第四節
[00:24:17.720 --> 00:24:19.720]  他說我們人生很短暫
[00:24:19.720 --> 00:24:21.720]  好像一水就衝去
[00:24:21.720 --> 00:24:23.720]  好像魚水衝去
[00:24:23.720 --> 00:24:25.720]  但是神是永恆的
[00:24:25.720 --> 00:24:27.720]  他說神看千年如一日
[00:24:27.720 --> 00:24:29.720]  又好像如夜更
[00:24:29.720 --> 00:24:31.720]  裡面的一更
[00:24:31.720 --> 00:24:33.720]  即是夜晚裡面的一更
[00:24:33.720 --> 00:24:35.720]  一晚都不夠
[00:24:35.720 --> 00:24:39.720]  所以我們的眼光不同
[00:24:39.720 --> 00:24:41.720]  我給個例子
[00:24:41.720 --> 00:24:43.720]  我記得我小時候
[00:24:43.720 --> 00:24:47.720]  我爸爸在街市裡面
[00:24:47.720 --> 00:24:49.720]  有個店鋪
[00:24:49.720 --> 00:24:51.720]  我有時候
[00:24:51.720 --> 00:24:53.720]  小孩子去玩
[00:24:53.720 --> 00:24:55.720]  通常那些做工的
[00:24:55.720 --> 00:24:57.720]  我們做事很忙
[00:24:57.720 --> 00:24:59.720]  有一次我覺得非常忙
[00:24:59.720 --> 00:25:01.720]  那次我感覺到悶
[00:25:01.720 --> 00:25:03.720]  很明顯非常悶
[00:25:03.720 --> 00:25:05.720]  沒什麼事做
[00:25:05.720 --> 00:25:07.720]  我記得我走去街市
[00:25:07.720 --> 00:25:09.720]  到處逛
[00:25:09.720 --> 00:25:11.720]  有地方我坐著發呆
[00:25:11.720 --> 00:25:13.720]  有個做工的
[00:25:13.720 --> 00:25:15.720]  其中一個問我做什麼
[00:25:15.720 --> 00:25:17.720]  我說我很悶
[00:25:17.720 --> 00:25:19.720]  他說你這麼小就悶
[00:25:19.720 --> 00:25:21.720]  你悶到幾大
[00:25:21.720 --> 00:25:23.720]  你等到幾大
[00:25:23.720 --> 00:25:25.720]  你悶到幾時
[00:25:25.720 --> 00:25:27.720]  我明白他說什麼
[00:25:27.720 --> 00:25:29.720]  因為在他的眼光來說
[00:25:29.720 --> 00:25:31.720]  我都非常忙
[00:25:31.720 --> 00:25:33.720]  我一日說一聲就過了
[00:25:33.720 --> 00:25:35.720]  你悶 你這個小孩子
[00:25:35.720 --> 00:25:37.720]  沒什麼事做 無聊
[00:25:37.720 --> 00:25:39.720]  我相信我們很日常的生活
[00:25:39.720 --> 00:25:41.720]  你都會體會
[00:25:41.720 --> 00:25:43.720]  神的時間不是這樣的
[00:25:43.720 --> 00:25:45.720]  神的時間還有一個目的
[00:25:45.720 --> 00:25:47.720]  我們以為神當是來
[00:25:47.720 --> 00:25:49.720]  但絕對不是
[00:25:49.720 --> 00:25:51.720]  是次然
[00:25:51.720 --> 00:25:53.720]  這裡說
[00:25:53.720 --> 00:25:55.720]  有些人覺得會是這樣
[00:25:55.720 --> 00:25:57.720]  就算有人以為神是次然
[00:25:57.720 --> 00:25:59.720]  其實他不是
[00:25:59.720 --> 00:26:01.720]  其實他寬容你們
[00:26:01.720 --> 00:26:03.720]  不願意一人尋龍
[00:26:03.720 --> 00:26:05.720]  而是人人都來悔改
[00:26:05.720 --> 00:26:07.720]  這裡說寬容是誰
[00:26:07.720 --> 00:26:09.720]  包括你和我嗎
[00:26:09.720 --> 00:26:11.720]  他在寬容你和我
[00:26:11.720 --> 00:26:13.720]  我就在說
[00:26:13.720 --> 00:26:15.720]  你經常都沒有回來
[00:26:15.720 --> 00:26:17.720]  其實就是神在等你和我
[00:26:17.720 --> 00:26:19.720]  等我們的生命被建立
[00:26:19.720 --> 00:26:21.720]  未信的
[00:26:21.720 --> 00:26:23.720]  快些相信耶穌基督
[00:26:23.720 --> 00:26:25.720]  他就是在等你和我
[00:26:25.720 --> 00:26:27.720]  我們就一直在罵
[00:26:27.720 --> 00:26:29.720]  他等到什麼時候
[00:26:29.720 --> 00:26:31.720]  神是這樣的心
[00:26:31.720 --> 00:26:33.720]  愛
[00:26:33.720 --> 00:26:35.720]  他因為愛
[00:26:35.720 --> 00:26:37.720]  他有一個審判
[00:26:37.720 --> 00:26:39.720]  但他願意給人更多的界限
[00:26:39.720 --> 00:26:41.720]  如果在整本聖經你就知道
[00:26:41.720 --> 00:26:44.720]  以色列人一出埃及就已經撥逆
[00:26:44.720 --> 00:26:48.720]  但神繼續帶著這群民族一路走
[00:26:48.720 --> 00:26:50.720]  到他們覆亡的時候
[00:26:50.720 --> 00:26:54.720]  南北兩國神仍然堅持派先師挽回他們
[00:26:54.720 --> 00:26:56.720]  一路等一路等
[00:26:56.720 --> 00:26:58.720]  等了很久很久
[00:26:58.720 --> 00:27:00.720]  最後神說是時候了
[00:27:00.720 --> 00:27:04.720]  主前722年
[00:27:04.720 --> 00:27:06.720]  北國亡了
[00:27:06.720 --> 00:27:08.720]  主前586年
[00:27:08.720 --> 00:27:10.720]  南國亡了
[00:27:10.720 --> 00:27:12.720]  但神都不放棄
[00:27:12.720 --> 00:27:14.720]  繼續帶著這群以色列人
[00:27:14.720 --> 00:27:16.720]  在先知書你又知道
[00:27:16.720 --> 00:27:18.720]  神挽回他們
[00:27:18.720 --> 00:27:22.720]  神不願意一人沉淪
[00:27:22.720 --> 00:27:24.720]  繼續這樣耽誤
[00:27:24.720 --> 00:27:26.720]  我們反而認為是他耽誤了
[00:27:26.720 --> 00:27:28.720]  其實他在等你和我
[00:27:28.720 --> 00:27:30.720]  你的生命有沒有被神改變
[00:27:30.720 --> 00:27:32.720]  我們的生命有沒有看到
[00:27:32.720 --> 00:27:35.720]  終極要向神交仗
[00:27:35.720 --> 00:27:37.720]  還是我們在地上
[00:27:37.720 --> 00:27:39.720]  我們相信主
[00:27:39.720 --> 00:27:43.720]  我們將來會有一個很散漫的生命
[00:27:43.720 --> 00:27:45.720]  我們看不到這個日子
[00:27:45.720 --> 00:27:47.720]  這個日子來到會怎樣呢?
[00:27:47.720 --> 00:27:49.720]  不願一人沉淪
[00:27:49.720 --> 00:27:51.720]  並且他說
[00:27:51.720 --> 00:27:52.720]  這個時間
[00:27:52.720 --> 00:27:55.720]  但主的日子要像賊一樣來到
[00:27:55.720 --> 00:27:58.720]  那日天必要轟然一聲
[00:27:58.720 --> 00:27:59.720]  終消失
[00:27:59.720 --> 00:28:03.720]  天體都要被烈火融化
[00:28:03.720 --> 00:28:06.720]  地和其上的萬物都要消盡
[00:28:06.720 --> 00:28:07.720]  「消盡」這個字
[00:28:07.720 --> 00:28:10.720]  如果你看《和修版》的注釋
[00:28:10.720 --> 00:28:13.720]  強調「暴露無遺」這個字
[00:28:13.720 --> 00:28:15.720]  在原文的確有「暴露無遺」這個字
[00:28:15.720 --> 00:28:17.720]  但是「暴露無遺」是什麼意思呢?
[00:28:17.720 --> 00:28:20.720]  所以有些抄寫聖經的
[00:28:20.720 --> 00:28:22.720]  可能加了上去
[00:28:22.720 --> 00:28:24.720]  可能有些燒了
[00:28:24.720 --> 00:28:27.720]  我覺得是最穩妥的看法
[00:28:27.720 --> 00:28:28.720]  其實這裡講到
[00:28:28.720 --> 00:28:30.720]  神會將所有東西
[00:28:30.720 --> 00:28:32.720]  燒的時候
[00:28:32.720 --> 00:28:34.720]  顯露出所有的雜質
[00:28:34.720 --> 00:28:36.720]  這裡特別有個字留意
[00:28:36.720 --> 00:28:38.720]  他說地和地上的萬物
[00:28:38.720 --> 00:28:40.720]  其實原文是地上的工作
[00:28:40.720 --> 00:28:42.720]  「Erga」這個字
[00:28:42.720 --> 00:28:44.720]  在聖經裡「Erga」這個字
[00:28:44.720 --> 00:28:46.720]  往往講到人的作為
[00:28:46.720 --> 00:28:48.720]  所以我更加相信這是在講什麼呢?
[00:28:48.720 --> 00:28:50.720]  當祂燒的時候
[00:28:50.720 --> 00:28:52.720]  祂是做一個審判的過程
[00:28:52.720 --> 00:28:54.720]  每個人要向神交仗
[00:28:54.720 --> 00:28:58.720]  我們過到最後
[00:28:58.720 --> 00:28:59.720]  要向神交仗
[00:28:59.720 --> 00:29:01.720]  我們的生命有沒有好好的
[00:29:01.720 --> 00:29:03.720]  朝著這個去走呢?
[00:29:03.720 --> 00:29:05.720]  這裡講到神的心腸
[00:29:05.720 --> 00:29:07.720]  是不願意一人沉淪
[00:29:07.720 --> 00:29:09.720]  人人都要悔改
[00:29:09.720 --> 00:29:11.720]  包括了那些譏笑的人
[00:29:11.720 --> 00:29:14.720]  包括那些博弈不堪的人
[00:29:14.720 --> 00:29:16.720]  包括你和我
[00:29:16.720 --> 00:29:19.720]  整天浸淫在罪惡裡的人
[00:29:19.720 --> 00:29:21.720]  他仍然在等你和我
[00:29:21.720 --> 00:29:24.720]  我最近聽到
[00:29:24.720 --> 00:29:26.720]  在教會裡很不幸
[00:29:26.720 --> 00:29:27.720]  在一間葫蘆院
[00:29:27.720 --> 00:29:29.720]  有一位長者
[00:29:29.720 --> 00:29:34.720]  被另一個同住的人謀殺
[00:29:34.720 --> 00:29:35.720]  離開了
[00:29:35.720 --> 00:29:37.720]  我想我們也很震驚
[00:29:37.720 --> 00:29:39.720]  因為我們也有和附近的院士
[00:29:39.720 --> 00:29:42.720]  有時去做一些福音的工作
[00:29:42.720 --> 00:29:44.720]  有一位姐妹
[00:29:44.720 --> 00:29:45.720]  年輕的姐妹
[00:29:45.720 --> 00:29:47.720]  聽到這個消息
[00:29:47.720 --> 00:29:48.720]  很難過
[00:29:48.720 --> 00:29:49.720]  她想想
[00:29:49.720 --> 00:29:51.720]  我們也有時去教會
[00:29:51.720 --> 00:29:53.720]  去到這些長者那裡
[00:29:53.720 --> 00:29:55.720]  去幫他們做傳福音
[00:29:55.720 --> 00:29:57.720]  她覺得最近少去了
[00:29:57.720 --> 00:29:59.720]  她就流淚
[00:29:59.720 --> 00:30:01.720]  她就覺得
[00:30:01.720 --> 00:30:03.720]  為什麼我不把握機會
[00:30:03.720 --> 00:30:05.720]  她就想起
[00:30:05.720 --> 00:30:07.720]  遲些我希望
[00:30:07.720 --> 00:30:09.720]  和一班弟兄姊妹
[00:30:09.720 --> 00:30:12.720]  我們多些去探訪這些長者
[00:30:12.720 --> 00:30:15.720]  盼望很多人的生命
[00:30:15.720 --> 00:30:17.720]  會得到改變
[00:30:17.720 --> 00:30:18.720]  弟兄姊妹
[00:30:18.720 --> 00:30:20.720]  主在來的真理
[00:30:20.720 --> 00:30:21.720]  不是到你和我等
[00:30:21.720 --> 00:30:23.720]  來的時候好像賊一樣
[00:30:23.720 --> 00:30:26.720]  你怎麼知道什麼時候會來呢?
[00:30:26.720 --> 00:30:28.720]  很多人的生命
[00:30:28.720 --> 00:30:31.720]  是不是就這樣完結呢?
[00:30:31.720 --> 00:30:33.720]  所以這個很重要
[00:30:33.720 --> 00:30:36.720]  我們再看第十一節到第十三節
[00:30:36.720 --> 00:30:39.720]  這裡說到更加綜合所有的
[00:30:39.720 --> 00:30:40.720]  我們應該怎麼做
[00:30:40.720 --> 00:30:43.720]  什麼為之一個最好的方式
[00:30:43.720 --> 00:30:46.720]  去等待主的再臨呢?
[00:30:46.720 --> 00:30:48.720]  我們看第十一節
[00:30:48.720 --> 00:30:50.720]  既然這一切都是如此消失
[00:30:50.720 --> 00:30:56.720]  你們處世為人必須聖潔敬虔
[00:30:56.720 --> 00:30:59.720]  在原文還強調一個字眼
[00:30:59.720 --> 00:31:03.720]  我們豈不是必須
[00:31:03.720 --> 00:31:10.720]  還要過著何等聖潔敬虔的生命呢?
[00:31:10.720 --> 00:31:13.720]  原本是這樣的語氣
[00:31:13.720 --> 00:31:15.720]  我們應該好好珍惜
[00:31:15.720 --> 00:31:18.720]  我們現在神給我們的時間
[00:31:18.720 --> 00:31:20.720]  不要覺得理所當然
[00:31:20.720 --> 00:31:22.720]  每一天神的工作
[00:31:22.720 --> 00:31:24.720]  其實有一個死線
[00:31:24.720 --> 00:31:26.720]  有一天就完結了
[00:31:26.720 --> 00:31:30.720]  我們不是在走一個無了期的世界
[00:31:30.720 --> 00:31:32.720]  你以為一天都有明天
[00:31:32.720 --> 00:31:34.720]  不是
[00:31:34.720 --> 00:31:37.720]  你們必須聖潔敬虔
[00:31:37.720 --> 00:31:40.720]  剛才我和大家一起分享
[00:31:40.720 --> 00:31:44.720]  主在來對我們的生命很重要
[00:31:44.720 --> 00:31:46.720]  聖經往往將這兩件事連在一起
[00:31:46.720 --> 00:31:49.720]  激勵我們好好過生活
[00:31:49.720 --> 00:31:50.720]  我舉一個例子
[00:31:50.720 --> 00:31:57.720]  在《羅馬書》第十三章讀給大家聽
[00:31:57.720 --> 00:31:59.720]  第十三章第十一節說
[00:31:59.720 --> 00:32:00.720]  「還有你們要知道
[00:32:00.720 --> 00:32:05.720]  現在正是該從睡夢中醒來的時候了」
[00:32:05.720 --> 00:32:06.720]  醒一醒
[00:32:06.720 --> 00:32:07.720]  在神的裡面
