
[00:00:00.000 --> 00:00:01.280]  各位子妹 平安
[00:20:15.980 --> 00:20:19.060]  他是晝夜都在做這件事情
[00:20:19.060 --> 00:20:21.100]  晝夜控告
[00:20:22.420 --> 00:20:23.960]  因此親愛丘子妹
[00:20:23.960 --> 00:20:26.780]  請你千萬不要被撒旦利用
[00:20:26.780 --> 00:20:29.840]  因為魔鬼就是那個控告者
[00:20:29.840 --> 00:20:33.700]  你不要在家在家裡面老是要控告你的先生
[00:20:33.700 --> 00:20:38.040]  你也不需要在教會的裡面老是要去控告誰
[00:20:38.040 --> 00:20:39.840]  丘子妹
[00:20:39.840 --> 00:20:42.400]  魔鬼的工作是控告
[00:20:42.400 --> 00:20:45.720]  千萬不要
[00:20:45.720 --> 00:20:47.500]  跟著魔鬼學習他
[00:20:47.500 --> 00:20:49.560]  魔鬼的第二個工作是什麼
[00:20:49.560 --> 00:20:50.840]  反貌
[00:20:52.380 --> 00:20:54.420]  我們練一下這個這段經文好不好
[00:20:54.420 --> 00:20:57.500]  連撒旦也裝作
[00:20:57.500 --> 00:21:01.380]  還有呢
[00:21:01.380 --> 00:21:03.940]  這不法的人來
[00:21:03.940 --> 00:21:05.740]  是造撒旦的運動
[00:21:05.740 --> 00:21:07.780]  行各樣的藝人
[00:21:07.780 --> 00:21:11.120]  神蹟和一切虛假的歧視
[00:21:11.120 --> 00:21:14.700]  所以撒旦也會裝作
[00:21:14.700 --> 00:21:16.500]  光明的天使
[00:21:19.700 --> 00:21:23.020]  所以撒旦他起初他也會給你好處的
[00:21:23.020 --> 00:21:25.840]  他剛開始的時候他也會
[00:21:25.840 --> 00:21:28.660]  裝作是很好的他行善的
[00:21:28.660 --> 00:21:30.960]  他也會行法術的
[00:21:30.960 --> 00:21:34.300]  他會讓這些事情來迷惑人的
[00:21:34.300 --> 00:21:37.880]  在台灣有一個
[00:21:37.880 --> 00:21:40.700]  妙禪法師
[00:21:40.700 --> 00:21:43.260]  有人聽過嗎
[00:21:43.260 --> 00:21:48.880]  這個人呢
[00:21:50.420 --> 00:21:51.700]  你看這個照片就知道了
[00:21:51.700 --> 00:21:56.320]  這些穿紫色衣服的信徒
[00:21:56.320 --> 00:21:59.640]  全都是在
[00:21:59.640 --> 00:22:01.680]  聚會的中間
[00:22:01.680 --> 00:22:04.500]  膜拜他
[00:22:04.500 --> 00:22:09.620]  這個人大學都沒有讀過
[00:22:09.620 --> 00:22:13.200]  做過直銷員
[00:22:13.200 --> 00:22:17.040]  也做過替身演員
[00:22:18.840 --> 00:22:21.660]  但是他非常懂得經營管理
[00:22:21.660 --> 00:22:25.740]  他把直銷的那一套管理的那一套
[00:22:25.740 --> 00:22:28.300]  用到可以說是真的是
[00:22:28.300 --> 00:22:29.340]  在
[00:22:29.340 --> 00:22:32.140]  華人的歷史上面
[00:22:32.140 --> 00:22:33.940]  無人能夠出其
[00:22:33.940 --> 00:22:35.740]  那叫什麼
[00:22:35.740 --> 00:22:37.260]  出其右
[00:22:37.260 --> 00:22:41.100]  他自己號稱
[00:22:41.100 --> 00:22:43.660]  他弘法十年
[00:22:43.660 --> 00:22:46.220]  信眾十萬
[00:22:49.040 --> 00:22:54.680]  有沒有十萬不曉得但是呢你上他的粉絲團
[00:22:54.680 --> 00:22:58.520]  他至少有六萬的人喊按讚
[00:22:58.520 --> 00:23:02.100]  那就表示說打個折有五萬也夠了吧
[00:23:02.100 --> 00:23:06.200]  十年弘法期間他有這麼多的人來跟從他
[00:23:06.200 --> 00:23:10.800]  他最近被反正就是在台灣鬧得風風雨雨就是因為
[00:23:10.800 --> 00:23:15.160]  因為信徒送他了這個很高級的名車
[00:23:15.420 --> 00:23:21.560]  大概送了五部車價值大概是將近8000萬台幣也就是250
[00:23:21.560 --> 00:23:22.340]  50萬美金
[00:23:22.340 --> 00:23:30.020]  然後他自己跟那個這個一個銀行這個聯合發明一個銀行卡
[00:23:30.020 --> 00:23:36.160]  信用卡就是你每刷一次呢反正1%就歸給他們這個他這個什麼什麼
[00:23:36.160 --> 00:23:36.920]  基金會
[00:23:36.920 --> 00:23:38.980]  厲害
[00:23:38.980 --> 00:23:43.580]  你每次陸會的時候你要先刷一下卡
[00:23:44.860 --> 00:23:51.000]  他就知道你這個人的整個身份資料怎麼你過去這個你這個拜了多久啊
[00:23:51.000 --> 00:23:53.560]  你的修行多久這些資料都在裡面
[00:23:53.560 --> 00:23:55.860]  很企業化的經營
[00:23:55.860 --> 00:24:02.000]  他的師父叫做
[00:24:02.000 --> 00:24:04.060]  妙天法師
[00:24:04.060 --> 00:24:10.200]  好那我就不提他了
[00:24:10.200 --> 00:24:12.760]  為什麼會這些事情
[00:24:12.760 --> 00:24:14.800]  為什麼這些人相信他
[00:24:15.840 --> 00:24:21.980]  一些隱形有名的一些隱形也有去相信他的有一個隱形被他
[00:24:21.980 --> 00:24:23.780]  這個加持的時候
[00:24:23.780 --> 00:24:27.620]  在他家住他加持我們今天就好像是暗手
[00:24:27.620 --> 00:24:32.220]  加持的時候呢他竟然在那邊大哭啊然後在那邊戰鬥
[00:24:32.220 --> 00:24:35.040]  很多人就說他武功
[00:24:35.040 --> 00:24:38.100]  你想說就憑他這樣口才
[00:24:38.100 --> 00:24:43.740]  這一套東西這麼多人就願意跟他嗎而且就願意捐錢做什麼事情嗎
[00:24:45.540 --> 00:24:48.340]  如果他沒有一點法術的話
[00:24:48.340 --> 00:24:56.760]  因為有一個法師有一個這個隱形就講說他跟他才還才剛見他面的時候
[00:24:56.760 --> 00:24:58.540]  他的那個什麼
[00:24:58.540 --> 00:25:01.600]  那個腰椎的扭傷啊
[00:25:01.600 --> 00:25:02.380]  就好了
[00:25:02.380 --> 00:25:05.460]  他也沒做什麼事情
[00:25:05.460 --> 00:25:07.760]  所以他就很相信他
[00:25:07.760 --> 00:25:12.880]  魔鬼也會裝作光明的天使
[00:25:13.400 --> 00:25:14.940]  他會行神蹟
[00:25:14.940 --> 00:25:16.460]  各樣的藝人
[00:25:16.460 --> 00:25:18.260]  還有一切的騎士
[00:25:18.260 --> 00:25:19.020]  看到沒有
[00:25:19.020 --> 00:25:21.080]  這不稀奇啊
[00:25:21.080 --> 00:25:22.360]  請記得
[00:25:22.360 --> 00:25:23.380]  在
[00:25:23.380 --> 00:25:24.920]  舊約的時候
[00:25:24.920 --> 00:25:28.760]  摩西跟那些埃及的術士鬥法有沒有
[00:25:28.760 --> 00:25:32.080]  這些埃及的術士也可以行法術的
[00:25:32.080 --> 00:25:38.220]  所以魔鬼所以你今天在幕後的世代你千萬不要因為說今天他
[00:25:38.480 --> 00:25:43.600]  這個他這個很行喔他可以有一個特異功能這些就相信他
[00:25:43.600 --> 00:25:44.880]  魔鬼在
[00:25:44.880 --> 00:25:48.460]  這個幕後的世代會越來越多這樣的事情發生
[00:25:48.460 --> 00:25:52.300]  那另外魔鬼的工作是什麼
[00:25:52.300 --> 00:25:53.080]  迷惑
[00:25:53.080 --> 00:25:55.380]  我們起來讀這堆聖經
[00:25:55.380 --> 00:25:59.220]  大龍就是那古蛇名叫魔鬼
[00:25:59.220 --> 00:26:00.500]  又叫撒旦
[00:26:00.500 --> 00:26:02.540]  是迷惑普天下的
[00:26:02.540 --> 00:26:04.840]  他被摔在地上
[00:26:04.840 --> 00:26:08.180]  他的死者也一同被摔下去
[00:26:08.680 --> 00:26:09.720]  迷惑
[00:26:09.720 --> 00:26:14.320]  他是迷惑普天下的
[00:26:14.320 --> 00:26:16.880]  有時候你很難理解
[00:26:16.880 --> 00:26:18.680]  為什麼這些人
[00:26:18.680 --> 00:26:21.480]  他會被這樣子的一些
[00:26:21.480 --> 00:26:25.580]  那些剛才講的這些異教
[00:26:25.580 --> 00:26:27.880]  剛才這一位妙禪法師
[00:26:27.880 --> 00:26:30.440]  他其實後來自己創立了一個
[00:26:30.440 --> 00:26:32.500]  這個叫做如來宗
[00:26:32.500 --> 00:26:36.080]  他講的那一套東西啊
[00:26:36.600 --> 00:26:39.920]  這一套東西啊非常像基督教說的
[00:26:39.920 --> 00:26:44.540]  他講的說有一位
[00:26:44.540 --> 00:26:47.100]  那如來就是他所說的那個什麼
[00:26:47.100 --> 00:26:49.140]  那個上帝啊
[00:26:49.140 --> 00:26:51.960]  那他是誰呢
[00:26:51.960 --> 00:26:56.060]  他就是
[00:26:56.060 --> 00:26:57.340]  救主啊
[00:26:57.340 --> 00:27:06.560]  他沒有直接這樣講但是那個概念就是我們今天就好像耶穌救贖啊這個他把這些的概念
[00:27:07.320 --> 00:27:09.120]  放在他的這個裡面
[00:27:09.120 --> 00:27:12.180]  然後這些人就把他當作是
[00:27:12.180 --> 00:27:14.240]  真的是當作主一樣在拜
[00:27:14.240 --> 00:27:17.300]  究竟
[00:27:17.300 --> 00:27:18.840]  魔鬼為什麼
[00:27:18.840 --> 00:27:22.940]  為什麼會有這些事情因為他就是那個迷惑人的
[00:27:22.940 --> 00:27:26.000]  我記得我在
[00:27:26.000 --> 00:27:29.840]  在這個宣教的時候在一個國家
[00:27:29.840 --> 00:27:32.160]  那麼那時候剛好有一個
[00:27:32.160 --> 00:27:33.680]  做生意的弟兄
[00:27:35.220 --> 00:27:37.260]  那麼他就跟我講說他的哥哥
[00:27:37.260 --> 00:27:40.080]  因為他們是家族事業他的哥哥
[00:27:40.080 --> 00:27:41.620]  因為有外遇
[00:27:41.620 --> 00:27:43.400]  所以爸爸非常生氣
[00:27:43.400 --> 00:27:46.740]  因為哥哥有了外遇就想要跟他的
[00:27:46.740 --> 00:27:49.040]  跟他的嫂嫂要離婚
[00:27:49.040 --> 00:27:56.720]  那麼所以他爸爸就把他的就跟他講說你一定要跟這個外遇的對象離開
[00:27:56.720 --> 00:27:58.000]  你不離開的話
[00:27:58.000 --> 00:28:03.120]  我這個這個公司我就不會給你任何的產業任何的股份等等這些
[00:28:03.880 --> 00:28:05.420]  所以不得已後來又把他
[00:28:05.420 --> 00:28:09.260]  又把他調到什麼泰國去調到別的國家去
[00:28:09.260 --> 00:28:12.840]  總之就是要把他跟他這個外遇的對象拆開
[00:28:12.840 --> 00:28:15.140]  可是
[00:28:15.140 --> 00:28:18.220]  他調到別的國家去
[00:28:18.220 --> 00:28:21.540]  他還是想辦法把他那個外遇的對象
[00:28:21.540 --> 00:28:24.880]  怎麼樣子跟他弄過來啊見面這些
[00:28:24.880 --> 00:28:28.720]  那這個跟我講是他弟弟他就講他說
[00:28:28.720 --> 00:28:30.760]  我實在不明白啊
[00:28:30.760 --> 00:28:33.840]  我哥哥的外遇的這個對象啊
[00:28:34.100 --> 00:28:35.880]  長得實在不好看
[00:28:35.880 --> 00:28:42.020]  他如果是長得很漂亮我也覺得我還可以了解
[00:28:42.020 --> 00:28:44.840]  他實在我實在不明白
[00:28:44.840 --> 00:28:57.380]  我當時就
[00:28:57.380 --> 00:28:59.420]  很清楚的感覺到
[00:28:59.420 --> 00:29:01.480]  這是仇敵的迷惑
[00:29:04.040 --> 00:29:05.320]  你知道淫亂
[00:29:05.320 --> 00:29:07.620]  這是一種零
[00:29:07.620 --> 00:29:10.940]  我講這不是隨便講的
[00:29:10.940 --> 00:29:15.560]  我以前在剛剛出來募會的時候
[00:29:15.560 --> 00:29:18.620]  那我們當時候在一個工廠裡面
[00:29:18.620 --> 00:29:22.220]  就是有做這樣子的一個工廠的一個
[00:29:22.220 --> 00:29:24.260]  工人的這個事工
[00:29:24.260 --> 00:29:26.300]  當時候
[00:29:26.300 --> 00:29:29.360]  那麼有一個工廠的員工一個
[00:29:29.360 --> 00:29:32.440]  一個他也是剛剛姓祖一個姐妹
[00:29:32.960 --> 00:29:33.980]  年輕的姐妹
[00:29:33.980 --> 00:29:36.800]  才可能大概十八十九歲
[00:29:36.800 --> 00:29:39.880]  那麼後來就
[00:29:39.880 --> 00:29:42.180]  他就好像被鬼附了
[00:29:42.180 --> 00:29:45.760]  當時候我們就去替他趕鬼
[00:29:45.760 --> 00:29:47.820]  在趕鬼的時候
[00:29:47.820 --> 00:29:50.880]  那你知道我們趕鬼
[00:29:50.880 --> 00:29:51.900]  這個
[00:29:51.900 --> 00:29:54.720]  你如果趕鬼有經驗就知道就說
[00:29:54.720 --> 00:29:56.000]  這個鬼
[00:29:56.000 --> 00:29:57.280]  他很狡猾的
[00:29:57.280 --> 00:30:01.900]  你光看聖經講說奉耶穌基督趕你出去就出去了
[00:30:01.900 --> 00:30:02.940]  那是耶穌啊
[00:30:02.940 --> 00:30:05.740]  你要了解他的到底拜過什麼
[00:30:05.740 --> 00:30:07.520]  所以把他裡面的罪處理了
[00:30:07.520 --> 00:30:10.860]  還有要知道他拜過是一些什麼偶像
[00:30:10.860 --> 00:30:12.380]  所以當時候我們就
[00:30:12.380 --> 00:30:14.700]  就奉耶穌基督的名問他
[00:30:14.700 --> 00:30:15.980]  趕了一段時間之後
[00:30:15.980 --> 00:30:17.500]  好像還沒有出去
[00:30:17.500 --> 00:30:20.320]  這時候我們就奉耶穌基督的名問你
[00:30:20.320 --> 00:30:22.380]  奉耶穌的名你叫什麼名字
[00:30:22.380 --> 00:30:26.980]  如果你是頭腦清醒正常的話你就會講什麼
[00:30:26.980 --> 00:30:28.780]  講你自己的名字對不對
[00:30:30.060 --> 00:30:33.640]  他當初在被鬼附的時候我們奉耶穌基督的名問他
[00:30:33.640 --> 00:30:34.420]  他講什麼
[00:30:34.420 --> 00:30:37.740]  他說我叫淫亂
[00:30:37.740 --> 00:30:45.420]  所以後來我們就奉耶穌基督的名趕淫亂的靈
[00:30:45.420 --> 00:30:46.440]  趕淫亂的鬼
[00:30:46.440 --> 00:30:49.000]  那其實
[00:30:49.000 --> 00:30:54.380]  這個小姐妹我們知道她是過去在這方面比較混亂
[00:30:54.380 --> 00:30:58.740]  所以魔鬼透過淫亂
[00:30:59.760 --> 00:31:01.040]  這樣子的一個破口
[00:31:01.040 --> 00:31:02.580]  進入她的裡面
[00:31:02.580 --> 00:31:06.420]  那丁子妹你記得一件事情
[00:31:06.420 --> 00:31:08.220]  仇敵
[00:31:08.220 --> 00:31:10.000]  他就是這樣子
[00:31:10.000 --> 00:31:11.800]  他會迷惑一個人的
[00:31:11.800 --> 00:31:19.980]  所以這就是讓我們明白到為什麼今天這麼多的家庭的問題為什麼這麼多淫亂的問題為什麼
[00:31:19.980 --> 00:31:25.360]  你看到這些同性戀的事情等等這些很多我們覺得不可思議是不是
[00:31:25.360 --> 00:31:29.460]  最近報紙上裡面好幾個這些的事情發生
[00:31:29.960 --> 00:31:33.800]  你看看像那個amazon的那個CEO有沒有
[00:31:33.800 --> 00:31:36.620]  是不是投婚了
[00:31:36.620 --> 00:31:40.720]  結婚了25年
[00:31:40.720 --> 00:31:43.540]  幹嘛還要搞這種事情呢
[00:31:43.540 --> 00:31:45.580]  是不是
[00:31:45.580 --> 00:31:50.440]  所以你不可想像在背後其實
[00:31:50.440 --> 00:31:53.000]  你如果忽略掉魔鬼的工作
[00:31:53.000 --> 00:31:54.540]  你就太小看
[00:31:54.540 --> 00:31:57.100]  是不是
[00:31:58.120 --> 00:32:00.180]  所以魔鬼他會迷惑
[00:32:00.180 --> 00:32:03.760]  魔鬼最後他直接的攻擊呀
[00:32:03.760 --> 00:32:05.800]  你看到沒有
[00:32:05.800 --> 00:32:09.900]  連保羅他都提到說他生病是因為什麼
[00:32:09.900 --> 00:32:14.520]  他說是撒旦的差異要攻擊我
[00:32:14.520 --> 00:32:15.280]  看到沒有
[00:32:15.280 --> 00:32:18.860]  所以疾病
[00:32:18.860 --> 00:32:20.660]  有可能是魔鬼的攻擊
[00:32:20.660 --> 00:32:24.760]  但是給我回到剛才C.S. Lewis所說的
[00:32:24.760 --> 00:32:27.320]  也不要變成是
[00:32:27.820 --> 00:32:29.360]  什麼都疑神疑鬼的
[00:32:29.360 --> 00:32:31.660]  了解我意思嗎
[00:32:31.660 --> 00:32:35.760]  所以疾病有可能
[00:32:35.760 --> 00:32:36.780]  是
[00:32:36.780 --> 00:32:38.060]  魔鬼的攻擊
[00:32:38.060 --> 00:32:40.620]  但是不是唯一的原因
[00:32:40.620 --> 00:32:43.700]  因為現在有一些的人把這個
[00:32:43.700 --> 00:32:46.260]  生病了通通當作趕鬼來處理
[00:32:46.260 --> 00:32:50.340]  一生病奉耶穌基督趕出這個鬼那什麼都是鬼啦
[00:32:50.340 --> 00:32:54.180]  癌症也是鬼啦心臟病也是鬼啦什麼都是鬼啦
[00:32:54.180 --> 00:32:55.460]  你有沒有聽過這個事情
[00:32:55.460 --> 00:32:57.520]  真的是這樣趕
[00:32:58.540 --> 00:33:00.080]  魔鬼
[00:33:00.080 --> 00:33:01.620]  他會攻擊
[00:33:01.620 --> 00:33:04.420]  你看下面更有意思了
[00:33:04.420 --> 00:33:05.700]  下面說什麼
[00:33:05.700 --> 00:33:10.060]  那撒在路旁的就是人聽得到
[00:33:10.060 --> 00:33:12.360]  撒旦立刻來
[00:33:12.360 --> 00:33:14.660]  把撒在他心裡的怎麼樣
[00:33:14.660 --> 00:33:16.980]  道奪了去
[00:33:16.980 --> 00:33:21.060]  所以跟你旁邊講要清醒
[00:33:21.060 --> 00:33:26.960]  不要讓魔鬼奪去了你心中的話神的話
[00:33:28.500 --> 00:33:35.540]  也就是說今天我們在聽到的時候魔鬼都可以教我們聽得到怎麼樣
[00:33:35.540 --> 00:33:37.820]  被他奪去
[00:33:37.820 --> 00:33:43.660]  撒旦
[00:33:43.660 --> 00:33:45.700]  無孔不入
[00:33:45.700 --> 00:33:47.500]  所以剛才我們提到
[00:33:47.500 --> 00:33:48.760]  盜賊來
[00:33:48.760 --> 00:33:50.300]  是為了偷竊
[00:33:50.300 --> 00:33:51.340]  殺害
[00:33:51.340 --> 00:33:54.400]  毀壞剛才這只是提到一些比較
[00:33:54.400 --> 00:33:56.440]  明顯的撒旦的工作
[00:33:56.700 --> 00:33:58.240]  反思你記得一件事情
[00:33:58.240 --> 00:34:00.040]  所有一切
[00:34:00.040 --> 00:34:02.080]  黑暗的
[00:34:02.080 --> 00:34:03.100]  污穢的
[00:34:03.100 --> 00:34:04.640]  這些東西
[00:34:04.640 --> 00:34:06.180]  都是從魔鬼來的
[00:34:06.180 --> 00:34:12.060]  唯有那個光明的清潔的這一切的東西是從哪裡來
[00:34:12.060 --> 00:34:14.120]  從縱光之父來的
[00:34:14.120 --> 00:34:15.400]  記不記得聖經上講的
[00:34:15.400 --> 00:34:18.980]  因此不要讓這一些
[00:34:18.980 --> 00:34:20.520]  批評
[00:34:20.520 --> 00:34:23.320]  嫉妒論斷老路
[00:34:23.580 --> 00:34:28.440]  保羅在已福所說裡面前面就提到是不是要從我們的心中除去這一切
[00:34:28.440 --> 00:34:32.540]  因為這些東西都可以給魔鬼
[00:34:32.540 --> 00:34:33.820]  有破口
[00:34:33.820 --> 00:34:35.100]  來攻擊我們
[00:34:35.100 --> 00:34:39.460]  好了
[00:34:39.460 --> 00:34:40.980]  我們
[00:34:40.980 --> 00:34:43.300]  知己知彼
[00:34:43.300 --> 00:34:44.320]  對不對
[00:34:44.320 --> 00:34:46.880]  我們現在認識了魔鬼的工作
[00:34:46.880 --> 00:34:49.700]  那麼你可以看見
[00:34:49.700 --> 00:34:51.480]  聖經上就有一個例子
[00:34:51.480 --> 00:34:53.280]  講到那個
[00:34:53.780 --> 00:34:55.060]  那個聾啞的鬼
[00:34:55.060 --> 00:34:58.140]  其實另外一個地方講的說是癲癲是不是
[00:34:58.140 --> 00:35:02.740]  還記不記得那個父親把這孩子帶到耶穌的面前說
[00:35:02.740 --> 00:35:07.620]  他說你看我把這個孩子帶到你的門徒面前他們都不能趕走
[00:35:07.620 --> 00:35:08.900]  記不記得那個故事
[00:35:08.900 --> 00:35:12.740]  結果他帶到耶穌面前的時候馬上這個人馬上就
[00:35:12.740 --> 00:35:17.080]  這個鬼馬上就把他的功力顯出來他就在地上就怎麼樣
[00:35:17.080 --> 00:35:19.900]  口吐白沫然後就發現
[00:35:19.900 --> 00:35:21.440]  那個鬼父的現象出來了
[00:35:24.500 --> 00:35:26.300]  耶穌就把這個鬼趕出去了
[00:35:26.300 --> 00:35:29.620]  被鬼父
[00:35:29.620 --> 00:35:31.660]  是魔鬼直接的攻擊
[00:35:31.660 --> 00:35:38.540]  可能你在北美
[00:35:38.540 --> 00:35:40.840]  比較少機會看到這個東西
[00:35:40.840 --> 00:35:43.900]  今天現在在在中國
[00:35:43.900 --> 00:35:48.260]  因為這個拜拜的人越來越多信佛的人越來越多
[00:35:48.260 --> 00:35:51.100]  崇尚這種靈異的東西越來越多
[00:35:51.100 --> 00:35:53.140]  帶來一個結果
[00:35:53.900 --> 00:35:54.560]  你會發現
[00:35:54.560 --> 00:35:56.100]  這種事情也越來越多
[00:35:56.100 --> 00:35:59.160]  以前在台灣
[00:35:59.160 --> 00:36:03.520]  幾乎你可以說神學院出來的牧師出去墓會
[00:36:03.520 --> 00:36:06.580]  你不會不懂得趕鬼你沒辦法墓會
[00:36:06.580 --> 00:36:10.700]  特別你到中南部去墓會你一定要會趕鬼
[00:36:10.700 --> 00:36:13.000]  神學院沒教你
[00:36:13.000 --> 00:36:15.020]  你還是要學
[00:36:15.020 --> 00:36:17.600]  因為你不會趕鬼的話
[00:36:17.600 --> 00:36:18.880]  你怎麼墓會啊
[00:36:22.700 --> 00:36:25.000]  北美好像比較鬼少一點
[00:36:25.000 --> 00:36:30.120]  其實不是
[00:36:30.120 --> 00:36:31.660]  其實不是
[00:36:31.660 --> 00:36:34.980]  你知道美國人他們現在越來越多
[00:36:34.980 --> 00:36:37.300]  百分根據比例來講
[00:36:37.300 --> 00:36:40.880]  百分最近的一個調查說
[00:36:40.880 --> 00:36:45.240]  美國人47%的美國人相信這個世界上有鬼
[00:36:45.240 --> 00:36:49.840]  而且有15%的人說自己親眼見到過
[00:36:49.840 --> 00:36:52.400]  所以可以看見
[00:36:52.660 --> 00:36:53.420]  在美國
[00:36:53.420 --> 00:36:55.220]  這也是一個大家很
[00:36:55.220 --> 00:36:57.520]  這個越來越普遍的事情
[00:36:57.520 --> 00:37:00.860]  你們有沒有人看過Discover Channel裡面
[00:37:00.860 --> 00:37:04.180]  這個播的一個節目叫做A Haunting
[00:37:04.180 --> 00:37:07.760]  中文把它翻譯成叫鬼影深深
[00:37:07.760 --> 00:37:08.540]  有沒有
[00:37:08.540 --> 00:37:10.060]  有嗎
[00:37:10.060 --> 00:37:12.120]  你大概沒聽過
[00:37:12.120 --> 00:37:14.420]  很popular的一個節目
[00:37:14.420 --> 00:37:16.220]  他就是
[00:37:16.220 --> 00:37:20.300]  一組的人馬去拍攝紀錄片
[00:37:20.560 --> 00:37:25.420]  根據他們所聽到的這種靈異的事情然後去找出當事人
[00:37:25.420 --> 00:37:26.960]  去實際的調查
[00:37:26.960 --> 00:37:33.360]  通過他們的技術把這樣子一個聽來的東西把它活靈活現的演出來
[00:37:33.360 --> 00:37:38.980]  這個節目一直從2002年開始播到
[00:37:38.980 --> 00:37:40.520]  2015年
[00:37:40.520 --> 00:37:43.600]  播了71集
[00:37:43.600 --> 00:37:48.980]  後來有一些的美國的一些的靈異片其實也都從他這邊copy過來的
[00:37:50.500 --> 00:37:51.540]  所以看見
[00:37:51.540 --> 00:37:57.420]  今天在美國在事實上在各地方越來越多的人大家很喜歡看這些有沒有
[00:37:57.420 --> 00:38:00.500]  早期的時候美國流行那個大法師
[00:38:00.500 --> 00:38:03.060]  什麼什麼這些影片的時候
[00:38:03.060 --> 00:38:07.400]  甚至有人在看的時候有一些年輕的小孩子
[00:38:07.400 --> 00:38:08.940]  看了之後
[00:38:08.940 --> 00:38:10.740]  結果回去之後晚上睡不著
[00:38:10.740 --> 00:38:14.320]  所以千萬不要帶你的
[00:38:14.320 --> 00:38:17.380]  不是只有女孩子不要去看這種片
[00:38:21.220 --> 00:38:24.540]  這些東西懼怕
[00:38:24.540 --> 00:38:25.820]  會給魔鬼
[00:38:25.820 --> 00:38:28.140]  開一扇門請你記得一件事情
[00:38:28.140 --> 00:38:35.040]  所以這些鬼片他會讓你心中產生懼怕在那個moment
[00:38:35.040 --> 00:38:36.580]  魔鬼就可以進來
[00:38:36.580 --> 00:38:40.940]  所以不要去接觸這些事實上也提醒我們不要去接觸這些事情
[00:38:40.940 --> 00:38:46.060]  好了丁子妹講了這些之後好我現在一定要告訴你們那怎麼辦呢
[00:38:46.060 --> 00:38:47.840]  我們該怎麼辦
[00:38:49.120 --> 00:38:51.420]  怎麼辦我們看剛才的第六章
[00:38:51.420 --> 00:38:55.520]  第六章
[00:38:55.520 --> 00:38:59.880]  10節到13節
[00:38:59.880 --> 00:39:02.180]  保羅提了兩次
[00:39:02.180 --> 00:39:03.960]  第一次
[00:39:03.960 --> 00:39:08.320]  在11節說要穿戴神所賜的怎麼樣
[00:39:08.320 --> 00:39:10.360]  全副軍裝是不是
[00:39:10.360 --> 00:39:15.740]  13節提到說要拿起神所賜的全副軍裝
[00:39:16.000 --> 00:39:20.340]  那這個全副軍裝這個是我接下來要講的我先天不講
[00:39:20.340 --> 00:39:24.700]  但是你就有一個概念知道第一個我們要穿戴全副軍裝
[00:39:24.700 --> 00:39:30.580]  軍裝我們還在訂購
[00:39:30.580 --> 00:39:31.620]  還沒製作好
[00:39:31.620 --> 00:39:34.180]  我們今天先
[00:39:34.180 --> 00:39:36.220]  先放下軍裝
[00:39:36.220 --> 00:39:41.340]  我們先來做我們可以做的好不好第10節我們起來練
[00:39:41.340 --> 00:39:43.380]  我還有末了的話
[00:39:43.640 --> 00:39:48.240]  你們要靠著主依賴他的大能大力
[00:39:48.240 --> 00:39:50.300]  做剛強的人
[00:39:50.300 --> 00:39:56.440]  保羅在這邊講的做剛強的人你有沒有很熟悉
[00:39:56.440 --> 00:40:00.540]  你有沒有覺得很熟悉
[00:40:00.540 --> 00:40:06.160]  因為這個做剛強的人在以弗所述第三章16節
[00:40:06.160 --> 00:40:07.440]  也講到
[00:40:07.440 --> 00:40:12.060]  藉著他的靈叫你們心裡的力量
[00:40:12.320 --> 00:40:13.860]  剛強起來看到沒有
[00:40:13.860 --> 00:40:16.160]  所以
[00:40:16.160 --> 00:40:17.440]  同樣的
[00:40:17.440 --> 00:40:20.520]  但是這兩個地方講到的剛強
[00:40:20.520 --> 00:40:22.040]  用的字
[00:40:22.040 --> 00:40:23.840]  原文用的字不同
[00:40:23.840 --> 00:40:30.500]  這個地方所提到的也就是第6章
[00:40:30.500 --> 00:40:34.080]  第10節這裡所提到的這個
[00:40:34.080 --> 00:40:35.360]  剛強
[00:40:35.360 --> 00:40:38.180]  他這個字
[00:40:39.460 --> 00:40:43.300]  是講到是一個外在的剛強
[00:40:43.300 --> 00:40:44.840]  也可以說是
[00:40:44.840 --> 00:40:46.120]  大能大力
[00:40:46.120 --> 00:40:52.520]  什麼叫做大能大力你看
[00:40:52.520 --> 00:40:54.060]  以弗所述第一章
[00:40:54.060 --> 00:40:58.160]  以弗所述第一章你看20節
[00:40:58.160 --> 00:41:03.020]  20節我們起來練
[00:41:03.020 --> 00:41:06.340]  就是照他在基督身上
[00:41:06.340 --> 00:41:09.160]  所運行的大能大力
[00:41:09.920 --> 00:41:11.460]  使他從死裡復活
[00:41:11.460 --> 00:41:13.500]  叫他在天上
[00:41:13.500 --> 00:41:15.300]  坐在自己的右邊
[00:41:15.300 --> 00:41:19.400]  所以保羅在這裡講了說他說
[00:41:19.400 --> 00:41:25.800]  我還有末了的話你們要靠著主依賴他的大能大力做剛強的人他講的兩件事情
[00:41:25.800 --> 00:41:28.620]  第一個就是你要靠著主
[00:41:28.620 --> 00:41:31.180]  第二件事情就是怎麼樣
[00:41:31.180 --> 00:41:32.700]  依賴他的
[00:41:32.700 --> 00:41:34.500]  大能大力
[00:41:34.500 --> 00:41:38.860]  靠著
