
[00:00:00.000 --> 00:00:07.280]  你聽我講了很久,你一定看過這個periodic table
[00:17:44.980 --> 00:17:46.380]  他們自己都不斷在問的
[00:17:46.380 --> 00:17:48.380]  他們拜的是什麼神等等
[00:17:48.380 --> 00:17:49.580]  然後他說
[00:17:49.580 --> 00:17:52.180]  然後因爲撒旦的引誘
[00:17:52.180 --> 00:17:53.980]  人墮落了
[00:17:53.980 --> 00:17:56.980]  他們開始留心聽這件事
[00:17:56.980 --> 00:18:00.780]  當他們繼續讀聖經裏面的歷史
[00:18:00.780 --> 00:18:03.380]  當他們繼續讀上帝怎麼揀選以色列人
[00:18:03.380 --> 00:18:05.580]  但是以色列人不斷的犯罪
[00:18:05.580 --> 00:18:07.180]  去拜其他偶像的時候
[00:18:07.180 --> 00:18:10.180]  他們的心越來越沉
[00:18:10.180 --> 00:18:11.980]  宣教士說到了一個地步
[00:18:11.980 --> 00:18:15.580]  他發現他們一講到以色列人的罪
[00:18:15.580 --> 00:18:17.580]  他們又去拜偶像的時候
[00:18:17.580 --> 00:18:19.980]  他們自己都低頭了
[00:18:19.980 --> 00:18:22.380]  他們說我們和以色列人一樣的
[00:18:22.380 --> 00:18:24.580]  我們都是在拜那些偶像的
[00:18:24.580 --> 00:18:27.580]  我們沒有去拜真神
[00:18:27.580 --> 00:18:29.780]  然而在那些舊約的故事裏面
[00:18:29.780 --> 00:18:32.580]  隱隱約約開始有一個承諾
[00:18:32.580 --> 00:18:33.380]  有一個應許
[00:18:33.380 --> 00:18:37.980]  那個應許就是上帝要帶他一個君王來
[00:18:37.980 --> 00:18:39.980]  整個聖經的中心
[00:18:39.980 --> 00:18:42.580]  於是他們每次聽到這些應許的時候
[00:18:42.580 --> 00:18:46.180]  他們心裏面有一種希望
[00:18:46.180 --> 00:18:47.380]  從來沒有聽過聖經的
[00:18:47.380 --> 00:18:49.780]  他們不知道這個君王什麼時候來
[00:18:49.780 --> 00:18:51.380]  直至六個月之後
[00:18:51.380 --> 00:18:52.780]  六個月之後那一天
[00:18:52.780 --> 00:18:55.580]  他找了全鄉的人一起來
[00:18:55.580 --> 00:18:56.780]  跟着跟他們說
[00:18:56.780 --> 00:19:01.180]  上帝的兒子耶穌基督來到這個世界
[00:19:01.180 --> 00:19:02.380]  他是一個應許的君王
[00:19:02.380 --> 00:19:03.780]  他們多開心啊
[00:19:03.780 --> 00:19:04.980]  他們一聽到耶穌來了
[00:19:04.980 --> 00:19:06.180]  耶穌來了 耶穌來了
[00:19:06.180 --> 00:19:07.580]  祂來救我們了
[00:19:07.580 --> 00:19:09.780]  跟着他們說耶穌所行的一切
[00:19:09.780 --> 00:19:11.780]  祂的教導 祂的神蹟
[00:19:11.780 --> 00:19:14.980]  祂怎樣關心愛的那些罪人
[00:19:14.980 --> 00:19:16.780]  他們心裏面很興奮
[00:19:16.780 --> 00:19:19.580]  他覺得他們有望
[00:19:19.580 --> 00:19:21.380]  跟着他們說
[00:19:21.380 --> 00:19:26.180]  不過在十二門徒裏面有一個叫猶大
[00:19:26.180 --> 00:19:30.180]  當晚不知爲什麼他決定要出賣耶穌
[00:19:30.180 --> 00:19:32.380]  當他們聽到猶大要出賣耶穌的時候
[00:19:32.380 --> 00:19:33.780]  他們心裏面說
[00:19:33.780 --> 00:19:36.780]  壞人 壞人 打死他 打死他
[00:19:36.780 --> 00:19:39.380]  不可以讓他出賣耶穌
[00:19:39.380 --> 00:19:40.180]  他沒聽過
[00:19:40.180 --> 00:19:43.780]  他不知道耶穌會不會被人出賣成功
[00:19:43.780 --> 00:19:45.580]  跟着他們告訴他們
[00:19:45.580 --> 00:19:47.580]  他真的被出賣
[00:19:47.580 --> 00:19:50.180]  被釘在十字架上
[00:19:50.180 --> 00:19:54.180]  在那一刻他們全部靜下來
[00:19:54.180 --> 00:19:57.380]  他們說我們沒有希望
[00:19:57.380 --> 00:20:00.580]  怎麼可能我們的救贖主
[00:20:00.580 --> 00:20:01.980]  會被人釘在十字架上
[00:20:01.980 --> 00:20:04.580]  從來沒聽過
[00:20:04.580 --> 00:20:07.180]  跟着孫教士跟他們說
[00:20:07.180 --> 00:20:08.780]  但是還沒完
[00:20:08.780 --> 00:20:09.780]  第三天
[00:20:09.780 --> 00:20:13.780]  耶穌基督從死裏復活
[00:20:13.780 --> 00:20:14.580]  我不知道
[00:20:14.580 --> 00:20:16.180]  今天我去講葡萄會
[00:20:16.180 --> 00:20:17.780]  最後講到耶穌基督從死裏復活
[00:20:17.780 --> 00:20:19.980]  有什麼不好的
[00:20:19.980 --> 00:20:22.380]  代表就是說快完了
[00:20:22.380 --> 00:20:24.580]  要回家了
[00:20:24.580 --> 00:20:28.580]  他們那些村民一聽到耶穌基督從死裏復活
[00:20:28.580 --> 00:20:29.580]  他說是真的
[00:20:29.580 --> 00:20:33.580]  跟着他們開始唱歌跳舞兩個小時
[00:20:39.380 --> 00:20:43.180]  復活神功
[00:20:43.180 --> 00:20:45.580]  不只是看一節兩節
[00:20:45.580 --> 00:20:46.980]  應用在你的生命裏面
[00:20:46.980 --> 00:20:51.780]  看到我們人最終的問題在哪裏
[00:20:51.780 --> 00:20:52.980]  而看到救贖
[00:20:52.980 --> 00:20:54.780]  唯有主耶穌基督有救贖
[00:20:54.780 --> 00:20:56.380]  這是一個
[00:20:56.380 --> 00:20:58.580]  可能你說這些人很蠢
[00:20:58.580 --> 00:21:02.780]  這些人什麼暴樂連殺人的
[00:21:02.780 --> 00:21:03.780]  不懂事的
[00:21:03.780 --> 00:21:05.580]  沒有文化的
[00:21:05.580 --> 00:21:06.180]  我告訴你
[00:21:06.180 --> 00:21:10.260]  復活神功在現代人和世界上是一樣可行的
