
[00:00:00.000 --> 00:00:02.000]  大興節目好
[00:15:55.000 --> 00:15:56.000]  後來
[00:15:56.000 --> 00:15:58.000]  所多瑪那個地方
[00:15:58.000 --> 00:16:00.000]  你發覺那些黃被滑倒了
[00:16:00.000 --> 00:16:03.000]  就被這些類似柏油的地方
[00:16:03.000 --> 00:16:05.000]  柏油的物體
[00:16:05.000 --> 00:16:06.000]  柏油是什麼呢
[00:16:06.000 --> 00:16:08.000]  就是其實在當地
[00:16:08.000 --> 00:16:10.000]  就是一些的
[00:16:10.000 --> 00:16:12.000]  就是一些有機的物體
[00:16:12.000 --> 00:16:13.000]  譬如可能動物
[00:16:13.000 --> 00:16:14.000]  一些東西
[00:16:14.000 --> 00:16:16.000]  埋在地底裡面
[00:16:16.000 --> 00:16:17.000]  又有熱力
[00:16:17.000 --> 00:16:18.000]  又有壓力
[00:16:18.000 --> 00:16:20.000]  就慢慢形成了一些
[00:16:20.000 --> 00:16:22.000]  很黏液的液體
[00:16:22.000 --> 00:16:23.000]  有一點點
[00:16:23.000 --> 00:16:27.000]  就是今天的石油那類的原子物
[00:16:27.000 --> 00:16:30.000]  這些就可以拿來
[00:16:30.000 --> 00:16:31.000]  就是怎麼樣呢
[00:16:31.000 --> 00:16:33.000]  就當做這個泥漿
[00:16:33.000 --> 00:16:35.000]  泥漿就是等於
[00:16:35.000 --> 00:16:38.000]  如果你要把兩塊磚頭合在一起
[00:16:38.000 --> 00:16:39.000]  混在一起
[00:16:39.000 --> 00:16:40.000]  讓它凝結
[00:16:40.000 --> 00:16:42.000]  然後繼續建一座牆才算
[00:16:42.000 --> 00:16:44.000]  你就會用這東西
[00:16:44.000 --> 00:16:46.000]  現在他們就用
[00:16:46.000 --> 00:16:48.000]  這個柏油
[00:16:48.000 --> 00:16:50.000]  一方面可以是
[00:16:50.000 --> 00:16:52.000]  它自己流出來
[00:16:52.000 --> 00:16:53.000]  或者自己挖
[00:16:53.000 --> 00:16:54.000]  又或者
[00:16:54.000 --> 00:16:57.000]  是它自己燒一些樹皮
[00:16:57.000 --> 00:16:59.000]  有人去製成這些
[00:16:59.000 --> 00:17:01.000]  類似燒焦灼
[00:17:01.000 --> 00:17:02.000]  黑黑的
[00:17:02.000 --> 00:17:05.000]  這些所謂柏油
[00:17:05.000 --> 00:17:09.000]  就拿來做一些泥漿
[00:17:09.000 --> 00:17:15.000]  又能夠防水
[00:17:15.000 --> 00:17:17.000]  又能夠很牢固
[00:17:17.000 --> 00:17:19.000]  建成一些建築物
[00:17:19.000 --> 00:17:20.000]  他們做什麼呢
[00:17:20.000 --> 00:17:22.000]  我們就知道
[00:17:22.000 --> 00:17:23.000]  接著他們就說
[00:17:23.000 --> 00:17:24.000]  來
[00:17:24.000 --> 00:17:25.000]  做了這些材料
[00:17:25.000 --> 00:17:27.000]  接著來了
[00:17:27.000 --> 00:17:28.000]  我們
[00:17:28.000 --> 00:17:31.000]  讓我們建造一座城
[00:17:31.000 --> 00:17:32.000]  或者一座塔
[00:17:32.000 --> 00:17:33.000]  城呢
[00:17:33.000 --> 00:17:35.000]  大家很明顯就是一個
[00:17:35.000 --> 00:17:37.000]  很保護自己的地方
[00:17:37.000 --> 00:17:39.000]  能夠可以是
[00:17:39.000 --> 00:17:41.000]  很安全
[00:17:41.000 --> 00:17:43.000]  無論什麼天災
[00:17:43.000 --> 00:17:44.000]  擋住
[00:17:44.000 --> 00:17:45.000]  很有平安
[00:17:45.000 --> 00:17:46.000]  然後呢
[00:17:46.000 --> 00:17:47.000]  他們做了一個塔
[00:17:47.000 --> 00:17:48.000]  這個塔做什麼呢
[00:17:48.000 --> 00:17:50.000]  就是醒覺學者有不同的看法
[00:17:50.000 --> 00:17:51.000]  這個塔呢
[00:17:51.000 --> 00:17:52.000]  我們就不知道
[00:17:52.000 --> 00:17:54.000]  是不是遼望塔
[00:17:54.000 --> 00:17:55.000]  但是當時的人
[00:17:55.000 --> 00:17:57.000]  有沒有什麼外敵的入侵
[00:17:57.000 --> 00:17:59.000]  又似乎沒有什麼需要
[00:17:59.000 --> 00:18:01.000]  這些塔來做什麼呢
[00:18:01.000 --> 00:18:04.000]  或者我們看回上文下理
[00:18:04.000 --> 00:18:06.000]  就估計什麼意思了
[00:18:06.000 --> 00:18:07.000]  他說主要是說
[00:18:07.000 --> 00:18:09.000]  我們要為自己立名
[00:18:09.000 --> 00:18:11.000]  就是讓自己的名字
[00:18:11.000 --> 00:18:13.000]  很有名聲
[00:18:13.000 --> 00:18:14.000]  就是說
[00:18:14.000 --> 00:18:16.000]  等於我要建造一個
[00:18:16.000 --> 00:18:17.000]  一個碑
[00:18:17.000 --> 00:18:19.000]  或者一個紀念
[00:18:19.000 --> 00:18:21.000]  一個很高的塔
[00:18:21.000 --> 00:18:22.000]  讓人一看
[00:18:22.000 --> 00:18:23.000]  嘩
[00:18:23.000 --> 00:18:25.000]  這幫人這麼厲害
[00:18:25.000 --> 00:18:26.000]  並且你留意是
[00:18:26.000 --> 00:18:28.000]  塔頂通天
[00:18:28.000 --> 00:18:29.000]  你去到那個塔
[00:18:29.000 --> 00:18:31.000]  可以高到這麼高
[00:18:31.000 --> 00:18:34.000]  天空就是神的領域
[00:18:34.000 --> 00:18:35.000]  如果一個人
[00:18:35.000 --> 00:18:36.000]  走到這麼高
[00:18:36.000 --> 00:18:37.000]  嘩
[00:18:37.000 --> 00:18:39.000]  他真的覺得跟神差不多
[00:18:39.000 --> 00:18:40.000]  就是說
[00:18:40.000 --> 00:18:42.000]  一個非常之偉大的工程
[00:18:42.000 --> 00:18:43.000]  望過去
[00:18:43.000 --> 00:18:45.000]  如果在遠處
[00:18:45.000 --> 00:18:46.000]  你就看到會很高
[00:18:46.000 --> 00:18:47.000]  嘩
[00:18:47.000 --> 00:18:48.000]  這個是什麼人
[00:18:48.000 --> 00:18:49.000]  這幫是什麼人
[00:18:49.000 --> 00:18:50.000]  很厲害
[00:18:50.000 --> 00:18:52.000]  有個明星在裡面
[00:18:52.000 --> 00:18:53.000]  有種的威望
[00:18:53.000 --> 00:18:54.000]  然後呢
[00:18:54.000 --> 00:18:57.000]  他們立這個名的時候
[00:18:57.000 --> 00:18:58.000]  他就能夠
[00:18:58.000 --> 00:18:59.000]  嘩
[00:18:59.000 --> 00:19:02.000]  真的好展示自己的權力
[00:19:02.000 --> 00:19:03.000]  我們的能力
[00:19:03.000 --> 00:19:06.000]  並且這些塔
[00:19:06.000 --> 00:19:07.000]  建在這裡
[00:19:07.000 --> 00:19:08.000]  千萬不要走
[00:19:08.000 --> 00:19:09.000]  所以他們說
[00:19:09.000 --> 00:19:12.000]  免得我們分散在全地
[00:19:12.000 --> 00:19:14.000]  他們的想法是什麼
[00:19:14.000 --> 00:19:15.000]  巴別塔
[00:19:15.000 --> 00:19:17.000]  究竟問題在哪裡
[00:19:17.000 --> 00:19:18.000]  問題就是說
[00:19:18.000 --> 00:19:19.000]  他們想一幫人
[00:19:19.000 --> 00:19:20.000]  同心的
[00:19:20.000 --> 00:19:21.000]  一起
[00:19:21.000 --> 00:19:23.000]  來做這個工程
[00:19:23.000 --> 00:19:25.000]  同一的心思意念
[00:19:25.000 --> 00:19:26.000]  就是要
[00:19:26.000 --> 00:19:28.000]  為自己建立一個
[00:19:28.000 --> 00:19:30.000]  很穩定的居住的地方
[00:19:30.000 --> 00:19:31.000]  然後為自己
[00:19:31.000 --> 00:19:33.000]  是個明星
[00:19:33.000 --> 00:19:34.000]  為了自己的榮耀
[00:19:34.000 --> 00:19:35.000]  嘩
[00:19:35.000 --> 00:19:36.000]  這個就行了
[00:19:36.000 --> 00:19:37.000]  我們這幫人
[00:19:37.000 --> 00:19:38.000]  嘩
[00:19:38.000 --> 00:19:39.000]  就是
[00:19:39.000 --> 00:19:41.000]  以後的人都會記得我們
[00:19:41.000 --> 00:19:42.000]  於是不會走的了
[00:19:42.000 --> 00:19:43.000]  怎麼走
[00:19:43.000 --> 00:19:44.000]  嘩
[00:19:44.000 --> 00:19:45.000]  多好
[00:19:45.000 --> 00:19:46.000]  繼續下去
[00:19:46.000 --> 00:19:47.000]  以致如果走了怎麼辦
[00:19:47.000 --> 00:19:49.000]  這個塔沒有人再理會了
[00:19:49.000 --> 00:19:50.000]  我們的名
[00:19:50.000 --> 00:19:51.000]  是誰建的
[00:19:51.000 --> 00:19:52.000]  沒有人知道
[00:19:52.000 --> 00:19:53.000]  不行
[00:19:53.000 --> 00:19:54.000]  他們的計劃就是
[00:19:54.000 --> 00:19:55.000]  永遠在這裡
[00:19:55.000 --> 00:19:57.000]  繼續這樣住下去
[00:19:57.000 --> 00:19:59.000]  建立自己的王國
[00:19:59.000 --> 00:20:01.000]  剛才我們才說
[00:20:01.000 --> 00:20:03.000]  神的心意是什麼
[00:20:03.000 --> 00:20:04.000]  遍滿這個地方
[00:20:04.000 --> 00:20:06.000]  神有祂的計劃
[00:20:06.000 --> 00:20:08.000]  神做人不是那麼簡單
[00:20:08.000 --> 00:20:10.000]  是為了自己
[00:20:10.000 --> 00:20:12.000]  有自己的目標
[00:20:12.000 --> 00:20:16.000]  然後為了自己的榮耀而有的
[00:20:16.000 --> 00:20:17.000]  這個是
[00:20:17.000 --> 00:20:18.000]  確實是
[00:20:18.000 --> 00:20:19.000]  每個人
[00:20:19.000 --> 00:20:21.000]  我們很多人的特性
[00:20:21.000 --> 00:20:22.000]  我們覺得
[00:20:22.000 --> 00:20:23.000]  要為自己
[00:20:23.000 --> 00:20:25.000]  去自己的榮耀
[00:20:25.000 --> 00:20:27.000]  即是
[00:20:27.000 --> 00:20:30.000]  希望我們的名將來會有人知道
[00:20:30.000 --> 00:20:32.000]  我們
[00:20:32.000 --> 00:20:33.000]  人的心態是這樣的
[00:20:33.000 --> 00:20:34.000]  如果你留意一下
[00:20:34.000 --> 00:20:36.000]  香港有多少高樓大廈
[00:20:36.000 --> 00:20:38.000]  高樓大廈很多
[00:20:38.000 --> 00:20:40.000]  但因為人人人多
[00:20:40.000 --> 00:20:41.000]  地少
[00:20:41.000 --> 00:20:42.000]  很難免
[00:20:42.000 --> 00:20:43.000]  但有些
[00:20:43.000 --> 00:20:44.000]  是叫摩天大廈
[00:20:44.000 --> 00:20:46.000]  有沒有聽過摩天大廈
[00:20:46.000 --> 00:20:48.000]  即是有少少這個塔頂東天
[00:20:48.000 --> 00:20:49.000]  香港有多少間摩天大廈
[00:20:49.000 --> 00:20:50.000]  大家
[00:20:50.000 --> 00:20:52.000]  因為我要講到
[00:20:52.000 --> 00:20:53.000]  我收集了資料
[00:20:53.000 --> 00:20:54.000]  你猜一下
[00:20:54.000 --> 00:20:55.000]  有多少間
[00:20:55.000 --> 00:20:56.000]  有多少棟摩天大廈
[00:20:56.000 --> 00:20:58.000]  摩天大廈最少有
[00:20:58.000 --> 00:21:00.000]  即是
[00:21:00.000 --> 00:21:01.000]  很高
[00:21:01.000 --> 00:21:03.000]  即是幾百呎
[00:21:03.000 --> 00:21:07.000]  你覺得香港有多少棟
[00:21:07.000 --> 00:21:10.000]  稱為摩天大廈
[00:21:10.000 --> 00:21:12.000]  幾百個
[00:21:12.000 --> 00:21:14.000]  香港人都不行的
[00:21:14.000 --> 00:21:16.000]  我們香港這麼繁榮
[00:21:16.000 --> 00:21:18.000]  四千
[00:21:18.000 --> 00:21:20.000]  你想不到是吧四千
[00:21:20.000 --> 00:21:21.000]  我想大家
[00:21:21.000 --> 00:21:23.000]  即管我們互動一下
[00:21:23.000 --> 00:21:25.000]  香港現在最高是哪一層
[00:21:25.000 --> 00:21:30.000]  一百一十幾層
[00:21:30.000 --> 00:21:35.000]  ICC
[00:21:35.000 --> 00:21:36.000]  是的
[00:21:36.000 --> 00:21:37.000]  ICC
[00:21:37.000 --> 00:21:39.000]  即是
[00:21:39.000 --> 00:21:42.000]  環球貿易廣場
[00:21:42.000 --> 00:21:45.000]  以前是誰最高
[00:21:45.000 --> 00:21:46.000]  我常常都以為是
[00:21:46.000 --> 00:21:48.000]  中環那間
[00:21:48.000 --> 00:21:51.000]  因為這間比它更高
[00:21:51.000 --> 00:21:53.000]  我以為出了名了
[00:21:53.000 --> 00:21:55.000]  於是出了名
[00:21:55.000 --> 00:21:56.000]  即是全港最高
[00:21:56.000 --> 00:21:59.000]  接著再多幾年
[00:21:59.000 --> 00:22:01.000]  又第二間
[00:22:01.000 --> 00:22:03.000]  我想問大家
[00:22:03.000 --> 00:22:05.000]  即是全世界
[00:22:05.000 --> 00:22:11.000]  哪座摩天大廈最高
[00:22:11.000 --> 00:22:14.000]  杜拜
[00:22:14.000 --> 00:22:16.000]  施捷老爺
[00:22:16.000 --> 00:22:17.000]  杜拜
[00:22:17.000 --> 00:22:19.000]  有個地方
[00:22:19.000 --> 00:22:23.000]  他的酒店
[00:22:23.000 --> 00:22:25.000]  杜拜裡面的酒店
[00:22:25.000 --> 00:22:27.000]  就很高
[00:22:27.000 --> 00:22:29.000]  他就一直這樣建
[00:22:29.000 --> 00:22:30.000]  歷史裡面就是這樣的
[00:22:30.000 --> 00:22:31.000]  因為他一直建
[00:22:31.000 --> 00:22:33.000]  越建越高
[00:22:33.000 --> 00:22:34.000]  他不告訴別人
[00:22:34.000 --> 00:22:36.000]  最高是多少
[00:22:36.000 --> 00:22:38.000]  因為為什麼
[00:22:38.000 --> 00:22:40.000]  因為你比他高
[00:22:40.000 --> 00:22:41.000]  他即是
[00:22:41.000 --> 00:22:42.000]  作廢了
[00:22:42.000 --> 00:22:44.000]  我打算建全世界最高
[00:22:44.000 --> 00:22:46.000]  如果我讓你知道我多高
[00:22:46.000 --> 00:22:50.000]  勇氣跟著第二個就拆了
[00:22:50.000 --> 00:22:51.000]  再加一間
[00:22:51.000 --> 00:22:52.000]  高過你
[00:22:52.000 --> 00:22:54.000]  當然這個
[00:22:54.000 --> 00:22:56.000]  我想設計師知道
[00:22:56.000 --> 00:22:57.000]  你不可以這樣
[00:22:57.000 --> 00:23:00.000]  你的地基這麼多就這麼多
[00:23:00.000 --> 00:23:02.000]  他一直建
[00:23:02.000 --> 00:23:04.000]  現在變了最高
[00:23:04.000 --> 00:23:05.000]  為什麼有人問
[00:23:05.000 --> 00:23:06.000]  為什麼你要這樣
[00:23:06.000 --> 00:23:08.000]  無非都是什麼
[00:23:08.000 --> 00:23:09.000]  明星
[00:23:09.000 --> 00:23:11.000]  我們杜拜不要再被人以為
[00:23:11.000 --> 00:23:13.000]  我們是落後
[00:23:13.000 --> 00:23:15.000]  只是用石油賺錢
[00:23:15.000 --> 00:23:16.000]  不是的
[00:23:16.000 --> 00:23:18.000]  我們現在商貿發達
[00:23:18.000 --> 00:23:19.000]  吸引外資
[00:23:19.000 --> 00:23:20.000]  有這樣的作用
[00:23:20.000 --> 00:23:21.000]  即是越高
[00:23:21.000 --> 00:23:24.000]  國家聲望越高
[00:23:24.000 --> 00:23:25.000]  人是不是
[00:23:25.000 --> 00:23:27.000]  都是這樣的心態
[00:23:27.000 --> 00:23:29.000]  我們就繼續看看
[00:23:29.000 --> 00:23:32.000]  這個人似乎很共通點
[00:23:32.000 --> 00:23:34.000]  我要威
[00:23:34.000 --> 00:23:35.000]  跟著
[00:23:35.000 --> 00:23:36.000]  我們就看看
[00:23:36.000 --> 00:23:39.000]  神怎麼去面對他們
[00:23:39.000 --> 00:23:41.000]  如果我們人以為
[00:23:41.000 --> 00:23:44.000]  自己這麼高的時候
[00:23:44.000 --> 00:23:45.000]  我們恐怕
[00:23:45.000 --> 00:23:48.000]  我們看錯了
[00:23:48.000 --> 00:23:50.000]  這是不是一個方向
[00:23:50.000 --> 00:23:52.000]  以至於神說覺得危險
[00:23:52.000 --> 00:23:55.000]  人去到一個不可收拾的地步
[00:23:55.000 --> 00:23:59.000]  你試想一下
[00:23:59.000 --> 00:24:01.000]  他們來到這個地方
[00:24:01.000 --> 00:24:03.000]  有這樣的河流
[00:24:03.000 --> 00:24:05.000]  誰做這個世界的呢
[00:24:05.000 --> 00:24:07.000]  他們怎麼會找到這個地方呢
[00:24:07.000 --> 00:24:10.000]  是不是這位創造的主
[00:24:10.000 --> 00:24:13.000]  他們去哪裡找那些磚
[00:24:13.000 --> 00:24:15.000]  那些原料呢
[00:24:15.000 --> 00:24:18.000]  在哪裡找的
[00:24:18.000 --> 00:24:20.000]  地裡面
[00:24:20.000 --> 00:24:23.000]  很多東西都是神給的
[00:24:23.000 --> 00:24:26.000]  所有的事情都是神給
[00:24:26.000 --> 00:24:27.000]  但他們就覺得
[00:24:27.000 --> 00:24:30.000]  我要高過神
[00:24:30.000 --> 00:24:31.000]  我要將我
[00:24:31.000 --> 00:24:32.000]  我人生的目標
[00:24:32.000 --> 00:24:35.000]  就是要榮耀我自己
[00:24:35.000 --> 00:24:36.000]  大英姊妹
[00:24:36.000 --> 00:24:38.000]  你和我
[00:24:38.000 --> 00:24:40.000]  在我們的心底裡面
[00:24:40.000 --> 00:24:41.000]  自我中心
[00:24:41.000 --> 00:24:43.000]  就是這樣
[00:24:43.000 --> 00:24:44.000]  我們要榮耀自己
[00:24:44.000 --> 00:24:45.000]  在人面前
[00:24:45.000 --> 00:24:48.000]  如果人家對我有少少形象
[00:24:48.000 --> 00:24:50.000]  有少少損毀的時候
[00:24:50.000 --> 00:24:51.000]  我一定為自己申辯
[00:24:51.000 --> 00:24:54.000]  因為我的名字是最重要的
[00:24:54.000 --> 00:24:57.000]  我的榮耀印就是這樣
[00:24:57.000 --> 00:25:00.000]  自己要最好
[00:25:00.000 --> 00:25:02.000]  我們現在
[00:25:02.000 --> 00:25:04.000]  當時的科技就是這樣
[00:25:04.000 --> 00:25:06.000]  建一個巴別塔
[00:25:06.000 --> 00:25:07.000]  但是我們知道
[00:25:07.000 --> 00:25:10.000]  現在的科技怎麼樣
[00:25:10.000 --> 00:25:13.000]  現在經常說什麼科技
[00:25:13.000 --> 00:25:16.000]  AI
[00:25:16.000 --> 00:25:18.000]  這個AI不同小可
[00:25:18.000 --> 00:25:19.000]  為什麼
[00:25:19.000 --> 00:25:20.000]  它將人很多的智慧
[00:25:20.000 --> 00:25:21.000]  集合在一起
[00:25:21.000 --> 00:25:23.000]  一定比你厲害
[00:25:23.000 --> 00:25:25.000]  有沒有時候去麥當勞
[00:25:25.000 --> 00:25:26.000]  或者其他地方
[00:25:26.000 --> 00:25:27.000]  或者一些地方
[00:25:27.000 --> 00:25:30.000]  有些機械人
[00:25:30.000 --> 00:25:31.000]  我們很奇怪
[00:25:31.000 --> 00:25:33.000]  看到他怎麼走來走去
[00:25:33.000 --> 00:25:34.000]  有時候
[00:25:34.000 --> 00:25:38.000]  一時衝動想和他聊聊天
[00:25:38.000 --> 00:25:40.000]  這個世界就是這樣
[00:25:40.000 --> 00:25:41.000]  人們這麼厲害
[00:25:41.000 --> 00:25:42.000]  他自己來到這裡
[00:25:42.000 --> 00:25:43.000]  自己停下來
[00:25:43.000 --> 00:25:45.000]  接著你拿著碟子
[00:25:45.000 --> 00:25:47.000]  拿著東西吃
[00:25:47.000 --> 00:25:49.000]  這個科技很厲害
[00:25:49.000 --> 00:25:52.000]  AI一天千里
[00:25:52.000 --> 00:25:53.000]  做AI的人
[00:25:53.000 --> 00:25:55.000]  譬如美國矽谷
[00:25:55.000 --> 00:25:56.000]  他們覺得
[00:25:56.000 --> 00:25:57.000]  他們是人中之人
[00:25:57.000 --> 00:25:59.000]  很厲害
[00:25:59.000 --> 00:26:02.000]  他們可以創造很多東西
[00:26:02.000 --> 00:26:03.000]  現在我們經常說
[00:26:03.000 --> 00:26:05.000]  無人駕駛的車
[00:26:05.000 --> 00:26:06.000]  發展得很快
[00:26:06.000 --> 00:26:08.000]  你想不想有
[00:26:08.000 --> 00:26:10.000]  即將來到
[00:26:10.000 --> 00:26:12.000]  事實上很多地方都開始有
[00:26:12.000 --> 00:26:16.000]  有一位無人駕駛研發者
[00:26:16.000 --> 00:26:18.000]  就是研究
[00:26:18.000 --> 00:26:20.000]  叫Anthony Lavandowski
[00:26:20.000 --> 00:26:22.000]  有沒有人聽過這個名字
[00:26:22.000 --> 00:26:26.000]  他是做這個出身的
[00:26:26.000 --> 00:26:28.000]  然後他發覺
[00:26:28.000 --> 00:26:29.000]  我現在覺得AI
[00:26:29.000 --> 00:26:32.000]  一定會發展到地步
[00:26:32.000 --> 00:26:33.000]  控制人
[00:26:33.000 --> 00:26:36.000]  所以我們一定要
[00:26:36.000 --> 00:26:38.000]  去將這個AI
[00:26:38.000 --> 00:26:40.000]  即人工智能
[00:26:40.000 --> 00:26:42.000]  就成為了神聖的地位
[00:26:42.000 --> 00:26:43.000]  因為為什麼
[00:26:43.000 --> 00:26:46.000]  我們不能夠跟他吵架
[00:26:46.000 --> 00:26:48.000]  他什麼都做得比我們厲害
[00:26:48.000 --> 00:26:50.000]  所以以一個宗教的情操
[00:26:50.000 --> 00:26:53.000]  所以他建立了一間教會
[00:26:53.000 --> 00:26:55.000]  就是AI的教會
[00:26:55.000 --> 00:26:56.000]  真的註冊了
[00:26:56.000 --> 00:26:57.000]  有沒有人去
[00:26:57.000 --> 00:27:00.000]  要敬拜這個AI
[00:27:00.000 --> 00:27:02.000]  你會不會去
[00:27:02.000 --> 00:27:04.000]  但有人去
[00:27:04.000 --> 00:27:09.000]  因為太過了不起
[00:27:09.000 --> 00:27:12.000]  去崇拜AI到這個地步
[00:27:12.000 --> 00:27:13.000]  他怎麼說
[00:27:13.000 --> 00:27:15.000]  為什麼我們一定要這樣
[00:27:15.000 --> 00:27:16.000]  正如我剛才所說
[00:27:16.000 --> 00:27:19.000]  AI始終比你厲害
[00:27:19.000 --> 00:27:20.000]  它控制你
[00:27:20.000 --> 00:27:25.000]  你還不跟它去潮見它
[00:27:25.000 --> 00:27:27.000]  還有一件事
[00:27:27.000 --> 00:27:31.000]  當我們對AI有這樣的情操
[00:27:31.000 --> 00:27:32.000]  即是幫助
[00:27:32.000 --> 00:27:35.000]  他們的哲學就說
[00:27:35.000 --> 00:27:36.000]  幫助我們
[00:27:36.000 --> 00:27:38.000]  在未來的社會裡面
[00:27:38.000 --> 00:27:39.000]  我們能夠和平
[00:27:39.000 --> 00:27:41.000]  跟AI共存
[00:27:41.000 --> 00:27:44.000]  不然你將來有思想混亂
[00:27:44.000 --> 00:27:46.000]  因為AI比你厲害
[00:27:46.000 --> 00:27:49.000]  所以我們要去敬拜它
[00:27:49.000 --> 00:27:50.000]  當然有些人說
[00:27:50.000 --> 00:27:51.000]  你幹什麼
[00:27:51.000 --> 00:27:53.000]  你搞笑
[00:27:53.000 --> 00:27:54.000]  事實上
[00:27:54.000 --> 00:27:57.000]  這位人物也有很多官非
[00:27:57.000 --> 00:27:58.000]  有些人就說
[00:27:58.000 --> 00:28:03.000]  可能他想免稅
[00:28:03.000 --> 00:28:05.000]  教會免稅
[00:28:05.000 --> 00:28:07.000]  收一些錢
[00:28:07.000 --> 00:28:09.000]  我們不知道
[00:28:09.000 --> 00:28:10.000]  但也有人說
[00:28:10.000 --> 00:28:11.000]  他這樣的想法
[00:28:11.000 --> 00:28:12.000]  未嘗無道理
[00:28:12.000 --> 00:28:15.000]  因為將來有很多人
[00:28:15.000 --> 00:28:17.000]  不知道怎樣去理解
[00:28:17.000 --> 00:28:18.000]  神學上
[00:28:18.000 --> 00:28:19.000]  怎樣去理解AI
[00:28:19.000 --> 00:28:21.000]  或者精神上
[00:28:21.000 --> 00:28:24.000]  適應這個時代都會很混亂
[00:28:24.000 --> 00:28:25.000]  所以
[00:28:25.000 --> 00:28:30.000]  可能有這樣的需要
[00:28:30.000 --> 00:28:35.000]  大家有沒有用過AI
[00:28:35.000 --> 00:28:38.000]  不過我們要小心
[00:28:38.000 --> 00:28:39.000]  現在非常普遍
[00:28:39.000 --> 00:28:42.000]  人就當這個是依靠的
[00:28:42.000 --> 00:28:43.000]  有什麼問什麼
[00:28:43.000 --> 00:28:44.000]  不是問神
[00:28:44.000 --> 00:28:46.000]  是問AI
[00:28:46.000 --> 00:28:50.000]  我會給你提供你最好的答案
[00:28:50.000 --> 00:28:52.000]  人類就會高舉自己
[00:28:52.000 --> 00:28:56.000]  甚至乎創立這些敬拜的對象
[00:28:56.000 --> 00:28:58.000]  跟神去對抗
[00:28:58.000 --> 00:29:01.000]  現在其實是走這個方向
[00:29:01.000 --> 00:29:03.000]  那神怎樣面對
[00:29:03.000 --> 00:29:05.000]  神怎樣回應這個
[00:29:05.000 --> 00:29:06.000]  第五節開始
[00:29:06.000 --> 00:29:09.000]  我們看看第五節到第九節
[00:29:09.000 --> 00:29:13.000]  耶和華降臨要看世人所建造的城和塔
[00:29:13.000 --> 00:29:15.000]  留意這句事
[00:29:15.000 --> 00:29:17.000]  神看世人
[00:29:17.000 --> 00:29:19.000]  特別用了世人這個詞
[00:29:19.000 --> 00:29:23.000]  是強調人和神之別
[00:29:23.000 --> 00:29:25.000]  人有多大的能力
[00:29:25.000 --> 00:29:26.000]  多大的智慧
[00:29:26.000 --> 00:29:27.000]  跟神的相比
[00:29:27.000 --> 00:29:29.000]  是完全截然不同的
[00:29:29.000 --> 00:29:31.000]  無法相比
[00:29:31.000 --> 00:29:33.000]  他們以為塔頂通天
[00:29:33.000 --> 00:29:34.000]  但這裡怎麼說
[00:29:34.000 --> 00:29:36.000]  神要降臨
[00:29:36.000 --> 00:29:38.000]  它還很低
[00:29:38.000 --> 00:29:40.000]  神要下來這個地方降臨
[00:29:40.000 --> 00:29:42.000]  當然這裡不是講神
[00:29:42.000 --> 00:29:43.000]  好像真的這樣降臨
[00:29:43.000 --> 00:29:44.000]  神是一個零
[00:29:44.000 --> 00:29:45.000]  無處不在
[00:29:45.000 --> 00:29:48.000]  這是一種儀仗的表達
[00:29:48.000 --> 00:29:52.000]  講明神非常關注這件事
[00:29:52.000 --> 00:29:54.000]  來到這個世界
[00:29:54.000 --> 00:29:58.000]  他盡是要怎樣處理這些撥逸的世人的時候
[00:29:58.000 --> 00:30:00.000]  他要查清弄錯
[00:30:00.000 --> 00:30:02.000]  神宗賢他無所不知
[00:30:02.000 --> 00:30:04.000]  但他在這裡的儀仗
[00:30:04.000 --> 00:30:05.000]  代表他很審慎
[00:30:05.000 --> 00:30:07.000]  他的審判是公義的
[00:30:07.000 --> 00:30:09.000]  接著這裡
[00:30:09.000 --> 00:30:13.000]  有一個神好像用他們的方式
[00:30:13.000 --> 00:30:15.000]  先有這些意念
[00:30:15.000 --> 00:30:16.000]  然後做一些事
[00:30:16.000 --> 00:30:18.000]  這裡的循環也是這樣
[00:30:18.000 --> 00:30:20.000]  神好像有意這樣去
[00:30:20.000 --> 00:30:22.000]  好你這樣做
[00:30:22.000 --> 00:30:24.000]  我是神你是人
[00:30:24.000 --> 00:30:27.000]  這裡說神也有個意念
[00:30:27.000 --> 00:30:29.000]  然後接著有個行動
[00:30:29.000 --> 00:30:30.000]  他的意念是怎樣呢
[00:30:30.000 --> 00:30:33.000]  這裡我們會理解
[00:30:33.000 --> 00:30:34.000]  三位一體的神
[00:30:34.000 --> 00:30:36.000]  這裡也有些跡象
[00:30:36.000 --> 00:30:37.000]  聖父聖子聖靈
[00:30:37.000 --> 00:30:39.000]  他們是群體的
[00:30:39.000 --> 00:30:41.000]  同尊同榮
[00:30:41.000 --> 00:30:43.000]  是一樣的
[00:30:43.000 --> 00:30:45.000]  他們來到這個地方
[00:30:45.000 --> 00:30:46.000]  看到的時候
[00:30:46.000 --> 00:30:50.000]  他說漢他們成了同一個民族
[00:30:50.000 --> 00:30:51.000]  這裡的經文
[00:30:51.000 --> 00:30:54.000]  或者我讀一讀
[00:30:54.000 --> 00:30:55.000]  第六節
[00:30:55.000 --> 00:30:58.000]  說漢他們成了同一個民族
[00:30:58.000 --> 00:31:00.000]  都有一樣的言語
