
[00:00:00.000 --> 00:00:02.720]  很多年前在一個電視節目裏面
[00:16:40.000 --> 00:16:44.280]  他幾年前放下了教會執事會主席的職位
[00:16:44.280 --> 00:16:45.480]  但仍然在做執事
[00:16:45.480 --> 00:16:47.960]  在教會里面有很多的參與
[00:16:47.960 --> 00:16:51.120]  不過很多年前他擺六十大壽的時候
[00:16:51.120 --> 00:16:52.120]  他爲什麼要搞呢
[00:16:52.120 --> 00:16:55.240]  他說現在來說六十歲其實很年輕
[00:16:55.240 --> 00:16:58.520]  聯合國好像說六十歲還剛剛
[00:16:58.520 --> 00:16:59.840]  剛剛還是青年
[00:16:59.840 --> 00:17:01.280]  好像六十五才老人家
[00:17:01.280 --> 00:17:03.000]  我聽說很安慰
[00:17:03.000 --> 00:17:04.880]  聽完很久都沒到老人家
[00:17:04.880 --> 00:17:06.720]  我們當中很多人還是年輕人
[00:17:06.720 --> 00:17:07.920]  他說爲什麼要搞呢
[00:17:07.920 --> 00:17:08.840]  他說其中一個原因
[00:17:08.840 --> 00:17:12.200]  其實他很想告訴他的親朋戚友
[00:17:12.200 --> 00:17:16.680]  神在他生命裏面做了很大的工作
[00:17:16.680 --> 00:17:19.720]  他分享那些經歷是難的
[00:17:19.720 --> 00:17:21.720]  但是他說神在他生命裏面
[00:17:21.720 --> 00:17:23.720]  他做了很大的工作
[00:17:23.720 --> 00:17:25.880]  他說這個可以這麼說
[00:17:25.880 --> 00:17:29.080]  是他在神裏面信心的勝利
[00:17:29.080 --> 00:17:30.480]  十三十四節
[00:17:30.480 --> 00:17:33.640]  大衛在剛剛說的七到十二節
[00:17:33.640 --> 00:17:35.680]  表達了他在面對試煉的時候
[00:17:35.680 --> 00:17:37.120]  內心那種掙扎
[00:17:37.120 --> 00:17:39.200]  我相信這個每一個人都有
[00:17:39.200 --> 00:17:41.000]  無論我們的年紀去到哪裏
[00:17:41.000 --> 00:17:42.240]  我們在什麼情況
[00:17:42.240 --> 00:17:43.880]  但是有時人的心很有趣
[00:17:43.880 --> 00:17:46.880]  我記得我自己在外國生活了多年
[00:17:46.880 --> 00:17:48.960]  有一段時間我不記得爲什麼
[00:17:48.960 --> 00:17:50.160]  到現在都沒有找到原因
[00:17:50.160 --> 00:17:51.800]  那時候醫生也沒有找到原因
[00:17:51.800 --> 00:17:53.760]  我大約有一個月時間
[00:17:53.760 --> 00:17:56.160]  天天都覺得很暈
[00:17:56.160 --> 00:17:57.840]  頭暈暈的
[00:17:57.840 --> 00:17:59.120]  我看醫生醫生說你沒事
[00:17:59.120 --> 00:18:01.120]  沒有很大壓力 沒有很多原因
[00:18:01.120 --> 00:18:03.640]  我記得那時候我要睡很多
[00:18:03.640 --> 00:18:05.680]  下班回家一個人住
[00:18:05.680 --> 00:18:07.120]  有時連飯都不喫
[00:18:07.120 --> 00:18:09.040]  就上去睡 睡醒第二天上班
[00:18:09.040 --> 00:18:10.760]  一個月之後就不若而喻
[00:18:10.760 --> 00:18:12.120]  我不知道做什麼
[00:18:12.120 --> 00:18:13.520]  但是暈暈的
[00:18:13.520 --> 00:18:14.440]  也不是很暈暈的
[00:18:14.440 --> 00:18:15.280]  就是你不舒服
[00:18:15.280 --> 00:18:17.480]  我記得我一晚睡在牀上
[00:18:17.480 --> 00:18:18.680]  有幾晚是這樣想的
[00:18:18.680 --> 00:18:21.080]  我會不會明天早上不醒呢
[00:18:21.080 --> 00:18:22.880]  因爲找不到原因
[00:18:22.880 --> 00:18:25.600]  原來撒旦也會在我們身體軟弱的時候
[00:18:25.600 --> 00:18:27.440]  給我們很多的恐懼
[00:18:27.440 --> 00:18:29.400]  那時候我睡得很久了
[00:18:29.400 --> 00:18:31.200]  我在教會也有很多侍奉
[00:18:31.200 --> 00:18:32.400]  但不知爲什麼
[00:18:32.400 --> 00:18:34.000]  無形之間
[00:18:34.000 --> 00:18:38.840]  撒旦好像將很多毒素
[00:18:38.840 --> 00:18:40.240]  屬靈的毒素
[00:18:40.240 --> 00:18:42.240]  放進我們的信仰裏
[00:18:42.240 --> 00:18:45.360]  嘗試將我們的信心拿走
[00:18:45.360 --> 00:18:46.920]  大約在十三十四節
[00:18:46.920 --> 00:18:49.520]  他再一次從詩歌中顯出
[00:18:49.520 --> 00:18:52.840]  他對神有一個無比的勇氣
[00:18:52.840 --> 00:18:59.480]  讓神給他勇氣去面對困難和挑戰
[00:18:59.480 --> 00:19:00.440]  在十三節他說
[00:19:00.440 --> 00:19:02.960]  若不信在活人之地得見耶和華
[00:19:02.960 --> 00:19:04.920]  因爲就早已喪膽了
[00:19:04.920 --> 00:19:09.000]  這首經文表達出大衛的勇氣
[00:19:09.000 --> 00:19:09.960]  面對敵人
[00:19:09.960 --> 00:19:11.880]  不是因爲他逃難的時候
[00:19:11.880 --> 00:19:15.480]  仍然有一幫跟他出生入死的勇士
[00:19:15.480 --> 00:19:19.440]  或者有一幫對他致死忠心的軍隊
[00:19:19.440 --> 00:19:21.440]  來維護他幫助他
[00:19:21.440 --> 00:19:25.120]  以至他相信縱然他要跟阿沙隆打仗
[00:19:25.120 --> 00:19:26.680]  他也會打贏
[00:19:26.680 --> 00:19:28.240]  他的信心不是放在這裏
[00:19:28.240 --> 00:19:30.120]  正如馮帝興告訴我們
[00:19:30.120 --> 00:19:32.560]  我們面對困難 面對疾病的時候
[00:19:32.560 --> 00:19:34.480]  當然我們也要看醫生
[00:19:34.480 --> 00:19:35.920]  當然我們也要用藥物
[00:19:35.920 --> 00:19:38.440]  因爲我們相信神在大自然當中有祂的啓示
[00:19:38.440 --> 00:19:40.040]  有祂給我們的恩典
[00:19:40.040 --> 00:19:42.360]  但我們依靠的也不只是醫生
[00:19:42.360 --> 00:19:43.680]  依靠的也不只是藥物
[00:19:43.680 --> 00:19:46.160]  我們知道很多人都這樣經歷過
[00:19:46.160 --> 00:19:48.840]  在當中我們對神的那份相信
[00:19:48.840 --> 00:19:50.840]  對神的那份依靠
[00:19:50.840 --> 00:19:52.960]  所以我相信我們今天的把握
[00:19:52.960 --> 00:19:54.480]  我們在患難當中的把握
[00:19:54.480 --> 00:19:56.720]  不是我們找到哪一位名醫
[00:19:56.720 --> 00:19:58.600]  有哪一種祕方
[00:19:58.600 --> 00:20:00.680]  而是像大衛所說的
[00:20:00.680 --> 00:20:02.320]  有神的同在
[00:20:02.320 --> 00:20:03.920]  有神給我們的信心
[00:20:03.920 --> 00:20:06.640]  有神成爲我們的依靠
[00:20:06.640 --> 00:20:07.840]  最後在十四節
[00:20:07.840 --> 00:20:11.280]  大衛激勵那些當時在讀聖經
[00:20:11.280 --> 00:20:13.720]  或者今天我們在讀聖經的人
[00:20:13.720 --> 00:20:15.560]  他說要等候耶和華
[00:20:15.560 --> 00:20:16.960]  當壯膽
[00:20:16.960 --> 00:20:18.160]  他說兼顧你的心
[00:20:18.160 --> 00:20:21.000]  我再說要等候耶和華
[00:20:21.000 --> 00:20:23.400]  他說原來在我們的人生裏面
[00:20:23.400 --> 00:20:25.160]  無論我們遇到什麼挑戰也好
[00:20:25.160 --> 00:20:30.920]  讓我們學習一件事就是
[00:20:30.920 --> 00:20:33.400]  在順境的時候依靠耶和華是難的
[00:20:33.400 --> 00:20:35.760]  所以我們不斷要提醒我們自己
[00:20:35.760 --> 00:20:38.480]  在我們面對人生一些挑戰難處的時候
[00:20:38.480 --> 00:20:40.560]  我們更加要學習
[00:20:40.560 --> 00:20:43.200]  我覺得有一次我講道的時候
[00:20:43.200 --> 00:20:45.680]  跟一羣年輕人玩一個遊戲
[00:20:45.680 --> 00:20:46.680]  今早我不記得了
[00:20:46.680 --> 00:20:47.840]  我應該帶來的
[00:20:47.840 --> 00:20:48.920]  不過忘了帶來
[00:20:48.920 --> 00:20:50.280]  那時候拿了個紙袋
[00:20:50.280 --> 00:20:52.240]  裝了一些東西在裏面
[00:20:52.240 --> 00:20:54.360]  我就告訴這羣年輕人
[00:20:54.360 --> 00:20:56.680]  我說我袋裏面這些東西是可以喫的
[00:20:56.680 --> 00:20:59.640]  有多少人相信裏面是可以喫的呢
[00:20:59.640 --> 00:21:01.480]  有很多人舉手
[00:21:01.480 --> 00:21:02.800]  我說既然大家都相信是可以喫的
[00:21:02.800 --> 00:21:05.000]  你出來拿吧
[00:21:05.000 --> 00:21:06.160]  不過我說你拿了拆開之後
[00:21:06.160 --> 00:21:07.640]  你要喫掉它
[00:21:07.640 --> 00:21:08.920]  大家就不願意了
[00:21:08.920 --> 00:21:09.720]  你看我眼睛
[00:21:09.720 --> 00:21:11.280]  你推他 他推他
[00:21:11.280 --> 00:21:12.240]  當然不出來
[00:21:12.240 --> 00:21:13.720]  他怎麼知道我放了些什麼在裏面
[00:21:13.720 --> 00:21:15.120]  要喫掉它出來
[00:21:15.120 --> 00:21:17.280]  他怎麼知道我放了些什麼在裏面
[00:21:17.280 --> 00:21:19.520]  我相信信心也是這樣的
[00:21:19.520 --> 00:21:20.920]  我們離遠的時候
[00:21:20.920 --> 00:21:21.640]  我們可以跟神說
[00:21:21.640 --> 00:21:23.240]  哎呀 神啊 我真的很有信心
[00:21:23.240 --> 00:21:24.960]  我相信你
[00:21:24.960 --> 00:21:26.960]  但當真的要實踐的時候
[00:21:26.960 --> 00:21:28.960]  這個就是給我們一個很大的挑戰
[00:21:28.960 --> 00:21:30.880]  就好像那羣年輕人一樣
[00:21:30.880 --> 00:21:33.200]  結果真的有個很有勇氣的人出來
[00:21:33.200 --> 00:21:33.840]  我給了他
[00:21:33.840 --> 00:21:34.560]  他很開心
[00:21:34.560 --> 00:21:35.600]  裏面是排着巧克力的
[00:21:35.600 --> 00:21:36.960]  我不作弄他們的
[00:21:36.960 --> 00:21:39.000]  就是不會給他們一些難處
[00:21:39.000 --> 00:21:40.920]  帶去之後不知道怎麼辦
[00:21:40.920 --> 00:21:41.880]  不過真的
[00:21:41.880 --> 00:21:43.560]  原來我們的信心
[00:21:43.560 --> 00:21:46.960]  究竟是哪一個信念的層面呢
[00:21:46.960 --> 00:21:51.360]  還是我們真真正正能夠將它實踐在我們生活裏面
[00:21:51.360 --> 00:21:52.400]  正如我開始說
[00:21:52.400 --> 00:21:54.640]  那個人他很想學
[00:21:54.640 --> 00:21:57.520]  在一個搖晃的槓根上面行走
[00:21:57.520 --> 00:22:03.520]  而不需要帶一個平衡的一個工具
[00:22:03.520 --> 00:22:05.880]  但我想這個人一定要學的
[00:22:05.880 --> 00:22:06.760]  一開始我都說了
[00:22:06.760 --> 00:22:09.840]  就是他要花時間來學習
[00:22:09.840 --> 00:22:12.000]  而在學習的過程當中
[00:22:12.000 --> 00:22:14.360]  他要願意相信這羣印太安人
[00:22:14.360 --> 00:22:18.160]  告訴他那個巧妙之處在哪裏
[00:22:18.160 --> 00:22:22.000]  而他又願意來跟從
[00:22:22.000 --> 00:22:24.240]  神頭的大位在詩篇裏給我們看到
[00:22:24.240 --> 00:22:26.320]  一個人在患難的裏面
[00:22:26.320 --> 00:22:30.080]  他真的能夠完完全全的信靠神
[00:22:30.080 --> 00:22:32.480]  來走他人生的路
[00:22:32.480 --> 00:22:36.440]  不過這個是需要我們從微小的一步
[00:22:36.440 --> 00:22:39.160]  來向前繼續走
[00:22:39.160 --> 00:22:40.360]  那年28
[00:22:40.360 --> 00:22:41.680]  我想在洗垃圾的時候
[00:22:41.680 --> 00:22:43.240]  我想鼓勵大家
[00:22:43.240 --> 00:22:46.440]  我不知道你回家要不要洗垃圾
[00:22:46.440 --> 00:22:49.600]  但也讓我們在預備進入新一年的時候
[00:22:49.600 --> 00:22:51.800]  我們求神在我們屬靈的生命裏面
[00:22:51.800 --> 00:22:53.600]  洗去我們那些
[00:22:53.600 --> 00:22:56.920]  放在我們生命裏面的毒素
[00:22:56.920 --> 00:23:00.120]  讓我們抓緊我們對神的那份信心
[00:23:00.120 --> 00:23:02.920]  讓我們知道我們走人生的路
[00:23:02.920 --> 00:23:04.640]  是 在患病當中
[00:23:04.640 --> 00:23:07.400]  我們難免有難過
[00:23:07.400 --> 00:23:09.560]  有挑戰 有膽怯的時候
[00:23:09.560 --> 00:23:12.400]  但求神兼顧我們的信心
[00:23:12.400 --> 00:23:14.160]  讓我們知道
[00:23:14.160 --> 00:23:16.640]  神在永恆裏面有祂的心意
[00:23:16.640 --> 00:23:19.880]  有時我們會有很理想的復原
[00:23:19.880 --> 00:23:22.600]  但有時可能仍然要用藥物
[00:23:22.600 --> 00:23:25.320]  來支持我們自己的生活
[00:23:25.320 --> 00:23:27.080]  但讓我們好像詩人所說
[00:23:27.080 --> 00:23:29.720]  我們的眼目不只是看今生
[00:23:29.720 --> 00:23:31.000]  而是看永恆
[00:23:31.000 --> 00:23:33.120]  神給我們的恩典
[00:23:33.120 --> 00:23:36.160]  讓我們一起祈禱
[00:23:36.160 --> 00:23:37.720]  我們的主 我們的神
[00:23:37.720 --> 00:23:40.560]  讓我們來看到大衛的人生
[00:23:40.560 --> 00:23:42.400]  主我們一路想
[00:23:42.400 --> 00:23:43.600]  聖經告訴我們
[00:23:43.600 --> 00:23:45.240]  你是很愛他
[00:23:45.240 --> 00:23:48.400]  因爲你覺得大衛是一個合神心意的王
[00:23:48.400 --> 00:23:49.520]  但主我們看到他的人生
[00:23:49.520 --> 00:23:52.000]  其實都不是一份封信
[00:23:52.000 --> 00:23:54.440]  他經過掃浪王的追殺
[00:23:54.440 --> 00:23:57.240]  經過他自己的兒子的追殺
[00:23:57.240 --> 00:23:58.640]  又曾經犯罪得罪你
[00:23:58.640 --> 00:24:03.160]  以至經歷你自己的憤怒
[00:24:03.160 --> 00:24:04.720]  但今天我們看《詩篇》27篇
[00:24:04.720 --> 00:24:06.720]  講他在走難逃難
[00:24:06.720 --> 00:24:09.280]  在很危險的當中
[00:24:09.280 --> 00:24:13.480]  他竟然說他重視的
[00:24:13.480 --> 00:24:15.640]  他當時最想的
[00:24:15.640 --> 00:24:19.840]  就是如何能夠與神有一個很親密的關係
[00:24:19.840 --> 00:24:21.360]  在我們人生裏面
[00:24:21.360 --> 00:24:23.160]  主真的讓我們面臨一個挑戰
[00:24:23.160 --> 00:24:26.720]  特別當我們身體有疾患的時候
[00:24:26.720 --> 00:24:27.960]  主讓我們很容易
[00:24:27.960 --> 00:24:31.320]  將我們的心放在這個病患當中
[00:24:31.320 --> 00:24:32.200]  主幫助我們
[00:24:32.200 --> 00:24:34.160]  我們都承認在疾患裏面
[00:24:34.160 --> 00:24:35.560]  神是很需要你的恩典
[00:24:35.560 --> 00:24:37.120]  需要你的幫助
[00:24:37.120 --> 00:24:39.480]  但主讓我們不單單尋求這些
[00:24:39.480 --> 00:24:40.960]  更加尋求的
[00:24:40.960 --> 00:24:44.280]  就是主能與我們有一個親密的關係
[00:24:44.280 --> 00:24:47.400]  讓我們的眼睛看的不是患難
[00:24:47.400 --> 00:24:49.920]  而是看主的永美
[00:24:49.920 --> 00:24:51.520]  使我們的眼睛看的
[00:24:51.520 --> 00:24:55.000]  不單單是我們這一生所經歷的事情
[00:24:55.000 --> 00:24:56.720]  而是讓我們抓緊
[00:24:56.720 --> 00:24:59.880]  主在永恆裏面爲我們安排和預備
[00:24:59.880 --> 00:25:01.720]  就像聖經所說
[00:25:01.720 --> 00:25:03.560]  使我們能夠在活人之地
[00:25:03.560 --> 00:25:04.920]  見到你自己
[00:25:04.920 --> 00:25:07.000]  以至我們的心不喪膽
[00:25:07.000 --> 00:25:08.200]  但主我們都求恩典
[00:25:08.200 --> 00:25:10.760]  就是求禰讓我們在治療過程當中
[00:25:10.760 --> 00:25:12.280]  滿滿有禰的恩典
[00:25:12.280 --> 00:25:13.560]  有禰的幫助
[00:25:13.560 --> 00:25:14.400]  我們仰望禰
[00:25:14.400 --> 00:25:16.400]  我們將我們生命傳言的交託
[00:25:16.400 --> 00:25:17.560]  求主禰說令我們
[00:25:17.560 --> 00:25:18.440]  幫助我們
[00:25:18.440 --> 00:25:19.040]  我們禱告
[00:25:19.040 --> 00:25:20.760]  奉基督耶穌得勝名求
[00:25:20.760 --> 00:25:21.520]  阿們
