
[00:00:00.000 --> 00:00:02.540]  各位弟兄姊妹新年蒙福
[00:19:08.080 --> 00:19:10.720]  叫做毒蛇的準慧
[00:19:10.720 --> 00:19:14.960]  這句話不是罵罪人素利
[00:19:14.960 --> 00:19:19.880]  這句話亦都不是罵那些行淫的婦人
[00:19:19.880 --> 00:19:21.840]  是罵一些甚麼人呢?
[00:19:21.840 --> 00:19:23.320]  我們都覺得很奇怪
[00:19:23.320 --> 00:19:28.400]  原來他罵法理錯人和殺都該人
[00:19:28.400 --> 00:19:30.920]  法理錯人和殺都該人是甚麼呢?
[00:19:30.920 --> 00:19:33.640]  當時社會裏面有地位
[00:19:33.640 --> 00:19:35.280]  有權力
[00:19:35.280 --> 00:19:39.000]  還有他們認為他們的信仰
[00:19:39.000 --> 00:19:40.640]  是很純正
[00:19:40.640 --> 00:19:42.440]  引經據典
[00:19:42.440 --> 00:19:45.000]  和行律法裏面的事
[00:19:45.000 --> 00:19:47.120]  很虔誠的人
[00:19:47.120 --> 00:19:49.920]  耶穌罵他們,為甚麼呢?
[00:19:49.920 --> 00:19:55.760]  因為耶穌認為他們那種信仰實踐
[00:19:55.760 --> 00:19:57.880]  是假冒為善
[00:19:57.880 --> 00:19:59.640]  是律法主義
[00:19:59.640 --> 00:20:00.560]  是甚麼呢?
[00:20:00.560 --> 00:20:03.720]  指示人的路不正確
[00:20:03.720 --> 00:20:05.960]  將重擔放在別人身上
[00:20:05.960 --> 00:20:08.840]  但是自己不動一根屎頭
[00:20:08.840 --> 00:20:13.000]  雙重標準,能講不能行
[00:20:13.000 --> 00:20:15.240]  這句話亦都提醒我們
[00:20:15.240 --> 00:20:17.960]  原來我們今天去追求敬虔
[00:20:17.960 --> 00:20:19.320]  而且去滿足
[00:20:19.320 --> 00:20:22.720]  很可能教會裏面很多要求的各樣東西
[00:20:22.720 --> 00:20:24.320]  我們會不會
[00:20:24.320 --> 00:20:26.240]  其實在內心世界
[00:20:26.240 --> 00:20:30.000]  和我們追求的東西是不吻合
[00:20:30.000 --> 00:20:32.040]  或者我們在生活上
[00:20:32.040 --> 00:20:37.120]  和我們頭腦所知的東西是兩重呢?
[00:20:37.120 --> 00:20:40.320]  我愈來愈覺得聖經給我們的信仰
[00:20:40.320 --> 00:20:42.200]  是很生活化
[00:20:42.200 --> 00:20:45.840]  而且是很平易近人
[00:20:45.840 --> 00:20:48.600]  當你仔細去讀聖經
[00:20:48.600 --> 00:20:50.760]  神是和我們很親近
[00:20:50.760 --> 00:20:54.680]  可以很容易去聊天
[00:20:54.680 --> 00:20:55.840]  敬拜他
[00:20:55.840 --> 00:20:59.240]  就好像你見到一個親人一樣
[00:20:59.240 --> 00:21:04.400]  不是很多外在各樣聖潔公義的規條
[00:21:04.400 --> 00:21:07.080]  規限著人來要親近神
[00:21:07.080 --> 00:21:09.080]  當我們強調公義聖潔
[00:21:09.080 --> 00:21:13.680]  我們必須要另一隻手舉起愛心和包容
[00:21:13.680 --> 00:21:15.600]  只是強調一方面
[00:21:15.600 --> 00:21:17.960]  只是舉起單一隻手
[00:21:17.960 --> 00:21:19.800]  真理就不完全
[00:21:19.800 --> 00:21:24.840]  而且在這個上帝的旨意上
[00:21:24.840 --> 00:21:30.720]  就會蒙昧和不清楚
[00:21:30.720 --> 00:21:32.600]  曾經我在美國木會的時候
[00:21:32.600 --> 00:21:33.760]  有一個教會
[00:21:33.760 --> 00:21:34.920]  有一個執事
[00:21:34.920 --> 00:21:37.560]  非常虔誠
[00:21:37.560 --> 00:21:40.440]  所以在講壇上都被他們講到
[00:21:40.440 --> 00:21:43.720]  祈禱的時候聲音都轉變的
[00:21:43.720 --> 00:21:45.000]  非常之強烈
[00:21:45.000 --> 00:21:46.600]  當我離開了這間教會
[00:21:46.600 --> 00:21:51.520]  去了中部進修我的博士課程的時候
[00:21:51.520 --> 00:21:53.680]  教會的人寫信給我
[00:21:53.680 --> 00:21:56.480]  傳來一個非常之不好的消息
[00:21:56.480 --> 00:21:59.000]  這個非常敬虔的執事
[00:21:59.000 --> 00:22:01.240]  將拋妻棄子
[00:22:01.240 --> 00:22:04.760]  將兩個家庭變成三個家庭
[00:22:04.760 --> 00:22:06.920]  我在想
[00:22:06.920 --> 00:22:08.480]  我想認識一個
[00:22:08.480 --> 00:22:10.920]  這麼淑齡、這麼敬虔的人
[00:22:10.920 --> 00:22:15.000]  怎麼可能這件事是發生在他身上
[00:22:15.000 --> 00:22:18.480]  原來不是發你錯人的義
[00:22:18.480 --> 00:22:21.200]  也不是殺都該人
[00:22:21.200 --> 00:22:24.400]  所相信一些欺脅化的東西
[00:22:24.400 --> 00:22:26.040]  是令到這些人
[00:22:26.040 --> 00:22:30.120]  被施洗約翰和耶穌基督截立
[00:22:30.120 --> 00:22:33.280]  是一些罪人、稅吏
[00:22:33.280 --> 00:22:34.920]  他閉上一耳角
[00:22:34.920 --> 00:22:37.960]  在神面前那種懺悔
[00:22:37.960 --> 00:22:39.240]  他的禱告
[00:22:39.240 --> 00:22:43.680]  才是上帝原諒和蒙英允的
[00:22:43.680 --> 00:22:47.280]  不單止我們不要近不見的類別
[00:22:47.280 --> 00:22:50.760]  聖經提醒我們在飲食上都要注意
[00:22:50.760 --> 00:22:52.960]  我從今以後發誓
[00:22:52.960 --> 00:22:55.080]  不吃蛇羹
[00:22:55.080 --> 00:22:57.960]  有一次我們同宮聚餐
[00:22:57.960 --> 00:23:01.960]  有人看到一個文字很淑齡的飲宴
[00:23:01.960 --> 00:23:04.520]  那次我剛好生病了
[00:23:04.520 --> 00:23:06.760]  他說這個飲宴的名字代表什麼?
[00:23:06.760 --> 00:23:09.160]  原來是全蛇宴
[00:23:09.160 --> 00:23:13.040]  去了觀塘的地方吃了全蛇宴
[00:23:13.040 --> 00:23:15.200]  吃不吃得蛇?
[00:23:15.200 --> 00:23:17.640]  舊約利尼記十一章
[00:23:17.640 --> 00:23:19.800]  生命記十四章
[00:23:19.800 --> 00:23:22.520]  不單止不吃得蛇
[00:23:22.520 --> 00:23:24.600]  黃鱔也不吃得
[00:23:24.600 --> 00:23:28.200]  穿衫甲等等的東西也不行
[00:23:28.200 --> 00:23:29.320]  吃蛇?
[00:23:29.320 --> 00:23:31.760]  我們華人基督徒
[00:23:31.760 --> 00:23:34.160]  要感謝二千年前
[00:23:34.160 --> 00:23:38.800]  使徒行傳記載第十五章的耶路撒冷會議
[00:23:38.800 --> 00:23:41.920]  因著那次會議的結果
[00:23:41.920 --> 00:23:46.680]  我們今天可以很安心吃蛇膽川貝滿了
[00:23:46.680 --> 00:23:48.040]  為什麼呢?
[00:23:48.040 --> 00:23:49.880]  那次會議之後
[00:23:49.880 --> 00:23:54.880]  保羅面對他們傳福音有很多外邦的信徒
[00:23:54.880 --> 00:23:57.280]  有他們的飲食習慣
[00:23:57.280 --> 00:24:02.360]  他們是不是要先做猶太人才能夠做基督徒呢?
[00:24:02.360 --> 00:24:04.120]  還是他們每一個人
[00:24:04.120 --> 00:24:07.320]  無論希尼尼人、花愛人
[00:24:07.320 --> 00:24:11.320]  所有人可以直接接受耶穌基督做基督徒呢?
[00:24:11.320 --> 00:24:13.920]  他們解決了一個問題
[00:24:13.920 --> 00:24:16.840]  解決了之後只有三樣東西不能吃
[00:24:16.840 --> 00:24:18.360]  沒有包括蛇
[00:24:18.360 --> 00:24:19.640]  所以吃得
[00:24:19.640 --> 00:24:21.520]  哪三樣東西不能吃
[00:24:21.520 --> 00:24:24.360]  你去看使徒行傳第十五章
[00:24:24.360 --> 00:24:27.640]  就是讓大家有少許事情做一下也好
[00:24:27.640 --> 00:24:30.200]  新年勸一下聖經
[00:24:30.200 --> 00:24:32.240]  而這三樣東西
[00:24:32.240 --> 00:24:34.640]  後來到保羅的書信
[00:24:34.640 --> 00:24:37.640]  和甚至希伯來書裡面
[00:24:37.640 --> 00:24:42.440]  保羅說「凡擺在桌上的不要問越由」
[00:24:42.440 --> 00:24:46.440]  只要竹蔗傳感恩的心
[00:24:46.440 --> 00:24:48.840]  就可以領受
[00:24:48.840 --> 00:24:50.760]  入口的不能夠污衊人
[00:24:50.760 --> 00:24:56.320]  出口由心裡面發的才是污衊人
[00:24:56.320 --> 00:24:57.640]  還有一樣東西
[00:24:57.640 --> 00:25:00.760]  蛇是代表酒
[00:25:00.760 --> 00:25:04.880]  今天我們不會喝那些
[00:25:04.880 --> 00:25:09.120]  不知六七十度點起你會著火的白酒
[00:25:09.120 --> 00:25:12.720]  茅台或者黃酒都少喝
[00:25:12.720 --> 00:25:16.440]  個個都喝一些好的波爾多拉
[00:25:16.440 --> 00:25:19.000]  這裡說紅酒要很小心
[00:25:19.000 --> 00:25:22.400]  它沒有說酒發白發藍酒發紅
[00:25:22.400 --> 00:25:24.880]  所以你們都要節制
[00:25:24.880 --> 00:25:27.680]  雖然是紅酒對身體有益
[00:25:27.680 --> 00:25:30.800]  在杯中閃爍你不可看
[00:25:30.800 --> 00:25:36.440]  雖然下咽舒暢口感非常之好
[00:25:36.440 --> 00:25:41.200]  終究是咬你的蛇刺你的毒蛇
[00:25:41.200 --> 00:25:43.960]  聖經是否說不要喝酒呢?
[00:25:43.960 --> 00:25:46.560]  至少在新約裡面不是
[00:25:46.560 --> 00:25:48.440]  只是說不要醉酒
[00:25:48.440 --> 00:25:50.920]  但是要被聖靈充滿
[00:25:50.920 --> 00:25:52.840]  以畢所書那裡所說
[00:25:52.840 --> 00:25:55.400]  英文的spirit
[00:25:55.400 --> 00:25:57.840]  spirit是譯酒精
[00:25:57.840 --> 00:26:00.800]  是一個細蛇的spirit
[00:26:00.800 --> 00:26:04.240]  但是譯到零就沒有加個holy spirit
[00:26:04.240 --> 00:26:06.320]  這個spirit是大蛇
[00:26:06.320 --> 00:26:08.480]  我們不要被酒精充滿
[00:26:08.480 --> 00:26:11.640]  充分頭腦令到自己失控
[00:26:11.640 --> 00:26:14.280]  令到自己沒有節制
[00:26:14.280 --> 00:26:16.600]  我們要被聖靈充滿
[00:26:16.600 --> 00:26:18.760]  人不是為口福來生活
[00:26:18.760 --> 00:26:21.000]  人活著不單靠食物
[00:26:21.000 --> 00:26:23.680]  食物不能夠叫人進入天國
[00:26:23.680 --> 00:26:27.240]  不吃食物也不能夠叫人進入天國
[00:26:27.240 --> 00:26:29.680]  但是我們要按神的旨意
[00:26:29.680 --> 00:26:32.240]  是生活包括飲食
[00:26:32.240 --> 00:26:34.720]  如果你不小心飲食
[00:26:34.720 --> 00:26:37.120]  這些飲食除了酒之外
[00:26:37.120 --> 00:26:41.120]  好像蛇一樣會傷害你的身體
[00:26:41.120 --> 00:26:43.240]  聖經給我們看見聖見
[00:26:43.240 --> 00:26:47.440]  不單止是一種抽象內心的想法
[00:26:47.440 --> 00:26:49.880]  聖見不單止是情操
[00:26:49.880 --> 00:26:53.840]  聖見是你怎樣點點節制
[00:26:53.840 --> 00:26:56.720]  去處理的起居飲食
[00:26:56.720 --> 00:26:58.400]  身體健康
[00:26:58.400 --> 00:27:03.680]  都是涉及聖見是否合乎神的心意
[00:27:03.680 --> 00:27:10.120]  第三個象徵就是蛇是非常正面的
[00:27:10.120 --> 00:27:12.800]  在以色列人昌埃及
[00:27:12.800 --> 00:27:14.480]  進入迦南前
[00:27:14.480 --> 00:27:16.360]  他們在曠野飄流
[00:27:16.360 --> 00:27:17.880]  有很多的埋怨
[00:27:17.880 --> 00:27:19.560]  有很多的罪
[00:27:19.560 --> 00:27:22.960]  結果神容許這些火蛇
[00:27:22.960 --> 00:27:24.840]  進入到他們當中
[00:27:24.840 --> 00:27:26.840]  咬傷他們
[00:27:26.840 --> 00:27:30.560]  火蛇是沙漠裏面一種很毒的蛇
[00:27:30.560 --> 00:27:33.480]  咬完之後皮膚紅腫
[00:27:33.480 --> 00:27:35.720]  發熱
[00:27:35.720 --> 00:27:38.680]  於是那些人甚至有些死了
[00:27:38.680 --> 00:27:42.280]  他們悔改回轉
[00:27:42.280 --> 00:27:46.960]  神就吩咐摩西做一條銅石
[00:27:46.960 --> 00:27:49.480]  掛在架上
[00:27:49.480 --> 00:27:51.440]  然後叫那些人一看
[00:27:51.440 --> 00:27:53.480]  就病得醫治
[00:27:53.480 --> 00:27:56.360]  以及得到生命
[00:27:56.360 --> 00:27:58.960]  這是很特別的一件事
[00:27:58.960 --> 00:28:02.160]  這一樣傷害以色列人
[00:28:02.160 --> 00:28:07.000]  攻擊以色列人的一個象徵
[00:28:07.000 --> 00:28:09.640]  卻能夠藉著仰望
[00:28:09.640 --> 00:28:15.280]  成為醫治救贖以色列人的一個象徵
[00:28:15.280 --> 00:28:19.040]  今日醫學會都是用這個徽號
[00:28:19.040 --> 00:28:22.120]  徽號的典故就是來自文素記
[00:28:22.120 --> 00:28:24.200]  至少我記得香港醫學會
[00:28:24.200 --> 00:28:25.880]  有一個天意的木頭
[00:28:25.880 --> 00:28:28.400]  有一條蛇在那裏
[00:28:28.400 --> 00:28:30.640]  就是講摩西舉蛇
[00:28:30.640 --> 00:28:33.320]  望蛇的人得生
[00:28:33.320 --> 00:28:36.840]  望是一個甚麼舉動呢
[00:28:36.840 --> 00:28:39.520]  望是一個人憑著信心
[00:28:39.520 --> 00:28:44.640]  然後將信心表達出來的一個舉動
[00:28:44.640 --> 00:28:47.880]  你必須相信那個指示
[00:28:47.880 --> 00:28:48.800]  有沒有搞錯
[00:28:48.800 --> 00:28:52.040]  望一條銅蛇就可以
[00:28:52.040 --> 00:28:55.240]  心理作用是甚麼
[00:28:55.240 --> 00:29:02.280]  你快點拿一些蛇的毒液培養的一種血清
[00:29:02.280 --> 00:29:04.560]  放入我的皮膚裏面
[00:29:04.560 --> 00:29:06.120]  就能夠止住
[00:29:06.120 --> 00:29:09.960]  或者傳統的做法是甚麼呢
[00:29:09.960 --> 00:29:12.160]  在蛇咬到以外
[00:29:12.160 --> 00:29:14.760]  用一些緊的皮帶壓住去
[00:29:14.760 --> 00:29:17.280]  讓血不會流入去
[00:29:17.280 --> 00:29:19.680]  又或者傳統中國人
[00:29:19.680 --> 00:29:21.280]  哪裏有蛇的地方
[00:29:21.280 --> 00:29:25.360]  在附近拿一撮生草出來
[00:29:25.360 --> 00:29:26.840]  馬上塞進去
[00:29:26.840 --> 00:29:29.360]  他說有蛇的地方就有解藥
[00:29:29.360 --> 00:29:30.680]  不是
[00:29:30.680 --> 00:29:33.720]  是望這條銅蛇
[00:29:33.720 --> 00:29:36.360]  原來這一個是甚麼呢
[00:29:36.360 --> 00:29:38.560]  是一個神蹟
[00:29:38.560 --> 00:29:39.960]  神要蹟著
[00:29:39.960 --> 00:29:41.000]  就這樣望
[00:29:41.000 --> 00:29:43.160]  不是傳統的醫療方法
[00:29:43.160 --> 00:29:47.600]  這樣他的傷害就得到醫治了
[00:29:47.600 --> 00:29:50.120]  所以這個事件
[00:29:50.120 --> 00:29:54.240]  成為耶穌基督釘在十字架上的一個預表
[00:29:54.240 --> 00:29:58.400]  在約翰福音三章十四到十五節就說
[00:29:58.400 --> 00:30:01.680]  好像摩西怎樣在曠野舉石
[00:30:01.680 --> 00:30:05.120]  人子也照樣被舉起來
[00:30:05.120 --> 00:30:07.480]  要一切順他的
[00:30:07.480 --> 00:30:09.280]  就得永生
[00:30:09.280 --> 00:30:11.480]  原來我們受到傷害
[00:30:11.480 --> 00:30:14.760]  或者經歷一些要死亡
[00:30:14.760 --> 00:30:18.360]  那種陰暗的攻擊
[00:30:18.360 --> 00:30:19.960]  那個的轉化
[00:30:19.960 --> 00:30:23.080]  在乎我們憑信心仰望耶穌
[00:30:23.080 --> 00:30:25.480]  神的恩典救我們容
[00:30:25.480 --> 00:30:28.120]  神的能力能夠隱蔽我們
[00:30:28.120 --> 00:30:33.440]  而且提供我們醫治盼望和出路
[00:30:33.440 --> 00:30:36.400]  蛇是很有攻擊能力
[00:30:36.400 --> 00:30:39.720]  但他仍然要依賴神的救恩
[00:30:39.720 --> 00:30:42.320]  在舊約翰十二的支派
[00:30:42.320 --> 00:30:45.680]  雅各為他的兒孫祝福裏面
[00:30:45.680 --> 00:30:48.440]  很多支派都有動物的象徵
[00:30:48.440 --> 00:30:51.000]  譬如猶大支派是獅子
[00:30:51.000 --> 00:30:55.200]  但但這個世的支派是蛇
[00:30:55.200 --> 00:30:58.320]  這裡說他的攻擊能力是怎樣呢?
[00:30:58.320 --> 00:30:59.880]  在跑的馬
[00:30:59.880 --> 00:31:03.160]  他在路上能夠瞄準時機
[00:31:03.160 --> 00:31:06.880]  飛過去咬到他的馬蹄
[00:31:06.880 --> 00:31:09.520]  連駛到騎馬的人
[00:31:09.520 --> 00:31:11.480]  是墮馬落力
[00:31:11.480 --> 00:31:13.640]  嘩!很厲害
[00:31:13.640 --> 00:31:15.600]  他很聰明
[00:31:15.600 --> 00:31:17.080]  很準
[00:31:17.080 --> 00:31:19.440]  很能夠把握時機
[00:31:19.440 --> 00:31:24.240]  面對一個這麼強大的敵方的力量
[00:31:24.240 --> 00:31:26.360]  他以一個這麼小的身體
[00:31:26.360 --> 00:31:28.160]  一條蛇和一條馬
[00:31:28.160 --> 00:31:29.760]  還有騎馬的人
[00:31:29.760 --> 00:31:33.400]  騎馬的人代表著軍隊一個龐大的力量
[00:31:33.400 --> 00:31:36.440]  一條蛇能夠制止住
[00:31:36.440 --> 00:31:39.440]  我們會覺得嘩!很有力量
[00:31:39.440 --> 00:31:43.160]  有時我們會看我就是那條蛇
[00:31:43.160 --> 00:31:46.880]  我就是那個能夠擊退所有仇敵
[00:31:46.880 --> 00:31:51.080]  和龐大對我的攻擊一樣東西
[00:31:51.080 --> 00:31:53.320]  但雅各的祝福很特別
[00:31:53.320 --> 00:31:56.080]  他說到彈他的能力之後
[00:31:56.080 --> 00:31:57.880]  最後加一句
[00:31:57.880 --> 00:31:59.240]  耀我話
[00:31:59.240 --> 00:32:03.120]  我向來等候你的救恩
[00:32:03.120 --> 00:32:06.080]  蛇雖然能夠攻擊仇敵
[00:32:06.080 --> 00:32:07.720]  為自己解困
[00:32:07.720 --> 00:32:12.920]  原來彈這個支派最後仍然要仰仗神的救恩
[00:32:12.920 --> 00:32:14.720]  我們看見在歷史裏面
[00:32:14.720 --> 00:32:17.840]  彈是其中一個失去地方
[00:32:17.840 --> 00:32:21.040]  要去尋找自己落腳的地方
[00:32:21.040 --> 00:32:22.080]  一個支派
[00:32:22.080 --> 00:32:25.440]  但是失落的支派之一
[00:32:25.440 --> 00:32:28.880]  所以他不能夠靠自己的攻擊能力
[00:32:28.880 --> 00:32:32.400]  他要仰仗耀我話的救恩
[00:32:32.400 --> 00:32:34.120]  奇不奇妙呢?
[00:32:34.120 --> 00:32:37.800]  前面說到蛇是邪惡的代表
[00:32:37.800 --> 00:32:40.160]  說到蛇是不潔的族類
[00:32:40.160 --> 00:32:42.240]  不食得的東西
[00:32:42.240 --> 00:32:43.800]  誘惑人的東西
[00:32:43.800 --> 00:32:48.400]  但現在說到蛇是救贖的象徵
[00:32:48.400 --> 00:32:50.720]  是轉化的象徵
[00:32:50.720 --> 00:32:52.840]  最後都是積極的
[00:32:52.840 --> 00:32:55.800]  說到蛇的靈活性
[00:32:55.800 --> 00:32:58.120]  這裏有一段經文是針研
[00:32:58.120 --> 00:33:00.920]  說到鷹在空中飛的道
[00:33:00.920 --> 00:33:03.200]  蛇在盤石上爬的道
[00:33:03.200 --> 00:33:05.120]  船在海中行的道
[00:33:05.120 --> 00:33:06.640]  男女交合之道
[00:33:06.640 --> 00:33:08.240]  他說這個字有理由嗎?
[00:33:08.240 --> 00:33:09.760]  我都不明白
[00:33:09.760 --> 00:33:12.840]  我先說人交合之道
[00:33:12.840 --> 00:33:14.520]  如果這個世間裏面
[00:33:14.520 --> 00:33:17.360]  只有一種絕對客觀的靈
[00:33:17.360 --> 00:33:18.680]  沒有人娶到老婆
[00:33:18.680 --> 00:33:21.320]  亦都沒有人會嫁到老公
[00:33:21.320 --> 00:33:23.160]  上帝真是很特別
[00:33:23.160 --> 00:33:25.040]  就好像那個希臘神馬
[00:33:25.040 --> 00:33:27.200]  要那個邱比特射個箭
[00:33:27.200 --> 00:33:29.920]  先箭會萌生愛意
[00:33:29.920 --> 00:33:31.280]  沒有箭
[00:33:31.280 --> 00:33:33.440]  就算西斯在你面前
[00:33:33.440 --> 00:33:35.400]  你都毫不動容的
[00:33:35.400 --> 00:33:37.040]  就是這麼特別
[00:33:37.040 --> 00:33:38.400]  有一份情
[00:33:38.400 --> 00:33:39.760]  我最近被一個美女
[00:33:39.760 --> 00:33:41.960]  搞得我神魂顛倒
[00:33:41.960 --> 00:33:44.720]  每天都要去看她洗澡
[00:33:44.720 --> 00:33:46.000]  大家不要想了
[00:33:46.000 --> 00:33:47.760]  就是這個美女
[00:33:47.760 --> 00:33:49.480]  多可愛
[00:33:49.480 --> 00:33:53.240]  你看她好像紅花會的總舵主一樣
[00:33:53.240 --> 00:33:57.080]  弄兩個粉紅色的玫瑰
[00:33:57.080 --> 00:34:00.080]  穿一件好像還珠格格一樣
[00:34:00.080 --> 00:34:01.120]  因為她第二
[00:34:01.120 --> 00:34:04.160]  所以她屬於第二格
[00:34:04.160 --> 00:34:05.520]  好可愛
[00:34:05.520 --> 00:34:07.960]  她的眼睛發光
[00:34:07.960 --> 00:34:10.760]  鷹駝小嘴
[00:34:10.760 --> 00:34:13.320]  叫的聲音含情脈脈
[00:34:13.320 --> 00:34:17.960]  哭的聲音真是奪人魂魄
[00:34:17.960 --> 00:34:22.600]  所以每天都要去一親鄉宅
[00:34:22.600 --> 00:34:23.960]  好可愛
[00:34:23.960 --> 00:34:26.080]  是你自己的遺孫
[00:34:26.080 --> 00:34:27.920]  一種的感情
[00:34:27.920 --> 00:34:28.800]  真是
[00:34:28.800 --> 00:34:32.680]  我現在出門都盡量減少
[00:34:32.680 --> 00:34:35.800]  出門就要帶些東西去止渴
[00:34:35.800 --> 00:34:37.520]  以前就帶相片
[00:34:37.520 --> 00:34:42.040]  現在我由恐龍時代
[00:34:42.040 --> 00:34:46.440]  按的手機轉做現在你們撥撥下的手機
[00:34:46.440 --> 00:34:49.040]  目的就是要見一下她
[00:34:49.040 --> 00:34:50.040]  拍了相
[00:34:50.040 --> 00:34:51.640]  我女兒下載在那裏
[00:34:51.640 --> 00:34:53.480]  望梅止渴
[00:34:53.480 --> 00:34:54.600]  不能抱
[00:34:54.600 --> 00:34:55.560]  每天看一看她
[00:34:55.560 --> 00:34:57.840]  真是大腿
[00:34:57.840 --> 00:35:02.240]  真是心裏面非常快樂
[00:35:02.240 --> 00:35:03.520]  人與人之間
[00:35:03.520 --> 00:35:07.280]  男女之間為甚麼會互相吸引戀愛
[00:35:07.280 --> 00:35:08.680]  這個智慧人說
[00:35:08.680 --> 00:35:10.000]  他不明白
[00:35:10.000 --> 00:35:12.120]  而包括鷹
[00:35:12.120 --> 00:35:15.080]  大家知道鷹不是振翅飛翔
[00:35:15.080 --> 00:35:16.840]  它是滑翔
[00:35:16.840 --> 00:35:18.200]  它滑翔是甚麼呢
[00:35:18.200 --> 00:35:25.360]  它是靠著感受到冷暖和空氣之間的氣流
[00:35:25.360 --> 00:35:27.080]  就好像我坐飛機一樣
[00:35:27.080 --> 00:35:32.360]  它就不需要振翅就能夠滑翔
[00:35:32.360 --> 00:35:33.720]  這些智慧人
[00:35:33.720 --> 00:35:35.480]  他知道有一種氣流
[00:35:35.480 --> 00:35:36.560]  一種力量
[00:35:36.560 --> 00:35:38.080]  但人觀察不到
[00:35:38.080 --> 00:35:40.400]  為甚麼鷹知道它的氣流點
[00:35:40.400 --> 00:35:42.120]  又能夠順著氣流
[00:35:42.120 --> 00:35:44.160]  去到它獵物的地方
[00:35:44.160 --> 00:35:45.440]  拿到它的東西
[00:35:45.440 --> 00:35:47.720]  又能夠飛走呢
[00:35:47.720 --> 00:35:50.440]  一艘船在大海裏面
[00:35:50.440 --> 00:35:52.720]  以前沒有雷達
[00:35:52.720 --> 00:35:56.640]  又沒有人造衛星定位
[00:35:56.640 --> 00:35:59.160]  在四邊都是水平線裏面
[00:35:59.160 --> 00:36:02.080]  它怎樣能夠去到目的地呢
[00:36:02.080 --> 00:36:03.480]  以前的人
[00:36:03.480 --> 00:36:05.200]  即是中國航船
[00:36:05.200 --> 00:36:06.640]  用一碗水
[00:36:06.640 --> 00:36:08.160]  用一塊通草
[00:36:08.160 --> 00:36:12.280]  上高有一支具有磁性的針
[00:36:12.280 --> 00:36:14.440]  就這樣來渡河
[00:36:14.440 --> 00:36:16.760]  有些阿拉伯人
[00:36:16.760 --> 00:36:19.480]  就看天空的北斗星
[00:36:19.480 --> 00:36:23.760]  西人歐洲來到東方買香料
[00:36:23.760 --> 00:36:26.720]  就望穿季候風
[00:36:26.720 --> 00:36:30.160]  甚麼時候這個風向起呢
[00:36:30.160 --> 00:36:32.960]  你起帆順著方向
[00:36:32.960 --> 00:36:36.120]  你就能夠經過馬六甲海峽
[00:36:36.120 --> 00:36:37.080]  去到菲律賓
[00:36:37.080 --> 00:36:37.880]  去到印度
[00:36:37.880 --> 00:36:39.040]  去到泰國
[00:36:39.040 --> 00:36:44.720]  採購比黃金更貴的香料
[00:36:44.720 --> 00:36:47.040]  然後當你採購完
[00:36:47.040 --> 00:36:48.400]  風一轉
[00:36:48.400 --> 00:36:49.320]  那個季候風
[00:36:49.320 --> 00:36:50.440]  那個門窗
[00:36:50.440 --> 00:36:52.160]  你沿著沿途
[00:36:52.160 --> 00:36:55.560]  你就能夠回到歐洲那個地方
[00:36:55.560 --> 00:36:57.320]  但是你說
[00:36:57.320 --> 00:36:59.920]  如果聖經它來寫我們
[00:36:59.920 --> 00:37:01.600]  是幾千年前
[00:37:01.600 --> 00:37:04.400]  它已經沒有這些科學知識
[00:37:04.400 --> 00:37:07.400]  它覺得神邪行之道
[00:37:07.400 --> 00:37:09.400]  它在盆石上
[00:37:09.400 --> 00:37:10.320]  沒有腳
[00:37:10.320 --> 00:37:12.560]  怎樣能夠走出一條路來
[00:37:12.560 --> 00:37:14.800]  是神在大自然裏面
[00:37:14.800 --> 00:37:17.280]  普寫了一種潛規律
[00:37:17.280 --> 00:37:21.160]  一種人肉眼觀察不到的一種奧秘
[00:37:21.160 --> 00:37:25.120]  這個是代表上帝的旨意
[00:37:25.120 --> 00:37:26.720]  上帝在大自然界
[00:37:26.720 --> 00:37:28.200]  在人際關係
[00:37:28.200 --> 00:37:29.720]  在宿命上
[00:37:29.720 --> 00:37:31.240]  有一些規律
[00:37:31.240 --> 00:37:33.160]  我們可以通過
[00:37:33.160 --> 00:37:35.520]  是尋求神的旨意
[00:37:35.520 --> 00:37:37.800]  是來理解的
[00:37:37.800 --> 00:37:40.560]  而且這一種的靈活性
[00:37:40.560 --> 00:37:41.840]  這種智慧
[00:37:41.840 --> 00:37:43.520]  在全福音上
[00:37:43.520 --> 00:37:45.400]  亦都表達出來
[00:37:45.400 --> 00:37:47.240]  今天點題的經文
[00:37:47.240 --> 00:37:50.720]  就是《馬太福音》第十章十六節
[00:37:50.720 --> 00:37:54.680]  「我猜你們可以如同羊進入狼群」
[00:37:54.680 --> 00:37:56.480]  「所以你們要靈巧像蛇」
[00:37:56.480 --> 00:37:58.280]  「馴良像甲子」
[00:37:58.280 --> 00:38:03.640]  這裏是講全福音宣教的背景底下
[00:38:03.640 --> 00:38:06.800]  那些人好像羊進入狼群
[00:38:06.800 --> 00:38:09.160]  提到有四種動物
[00:38:09.160 --> 00:38:10.200]  我們全福音
[00:38:10.200 --> 00:38:13.120]  這世界是有時充滿敵意
[00:38:13.120 --> 00:38:14.840]  甚至抗拒
[00:38:14.840 --> 00:38:17.880]  所以你們這些帶有信念的人
[00:38:17.880 --> 00:38:21.480]  好像送羊入虎口一樣
[00:38:21.480 --> 00:38:24.200]  好像耶穌基督要面對一樣
