
[00:00:00.000 --> 00:00:04.480]  親愛的姐妹們,早安,我們仍然在疫症裏面
[00:24:51.400 --> 00:24:54.680]  就在這個家裡根深蒂固
[00:24:54.680 --> 00:24:56.520]  然後
[00:24:57.200 --> 00:25:03.000]  就是這個兒子暴力地推翻他的父親的皇位
[00:25:03.000 --> 00:25:07.240]  然後這個兒子淫辱他父親的妃嬪
[00:25:07.240 --> 00:25:11.640]  把這個暴力與淫亂推向極致
[00:25:11.640 --> 00:25:18.000]  大衛最後就吃到他種下的那個種子
[00:25:18.000 --> 00:25:22.120]  一個微小的種子所生出來的果子
[00:25:25.320 --> 00:25:28.920]  原先神看著這個人間充滿邪惡
[00:25:28.920 --> 00:25:34.320]  他就選召以色列民族去開展天國的工程
[00:25:34.320 --> 00:25:38.480]  以色列民族進入了迦南地
[00:25:38.480 --> 00:25:42.600]  神是希望他們建立一個敬拜神的國度
[00:25:42.600 --> 00:25:47.680]  但是很快這些人就和迦南人同化了
[00:25:47.680 --> 00:25:49.720]  拜迦南的神
[00:25:49.720 --> 00:25:53.080]  然後我們在《時事記》裡面我們看到
[00:25:53.400 --> 00:25:55.560]  他們的強暴與淫亂
[00:25:55.560 --> 00:26:00.000]  比起迦南人有過之而無不及
[00:26:00.000 --> 00:26:02.960]  然後為了確立一個秩序
[00:26:02.960 --> 00:26:05.400]  他們設立君王的制度
[00:26:05.400 --> 00:26:08.320]  而撒姆爾基上記載
[00:26:08.320 --> 00:26:11.000]  他們第一個的君王掃羅
[00:26:11.000 --> 00:26:13.880]  因為不遵行神的吩咐
[00:26:13.880 --> 00:26:16.440]  很快就被大衛取代了
[00:26:16.440 --> 00:26:19.440]  而今天說的這個撒姆爾基下
[00:26:19.440 --> 00:26:23.200]  我們看到大衛的王朝是怎樣開展的
[00:26:24.400 --> 00:26:25.680]  每個人都看到
[00:26:25.680 --> 00:26:27.880]  在光天化日之下
[00:26:27.880 --> 00:26:30.360]  他淫辱他人的妻妾
[00:26:30.360 --> 00:26:35.800]  到了這個故事的結尾
[00:26:35.800 --> 00:26:37.760]  就是這個鴨沙龍
[00:26:37.760 --> 00:26:40.280]  公開地表演
[00:26:40.280 --> 00:26:43.640]  他淫辱他父親的妻妾
[00:26:43.640 --> 00:26:47.880]  一個如此公開的淫亂的圖畫
[00:26:47.880 --> 00:26:53.280]  又把我們帶回《時事記》的結尾的圖畫裡面
[00:26:53.720 --> 00:26:57.640]  歷史發展了很久
[00:26:57.640 --> 00:27:01.040]  由《時事記》一直到撒姆爾基下
[00:27:01.040 --> 00:27:03.240]  歷史發展了很久
[00:27:03.240 --> 00:27:06.280]  而最令人觸目的畫面
[00:27:06.280 --> 00:27:09.280]  依然就是權力的毋庸
[00:27:09.280 --> 00:27:11.120]  依然是暴力
[00:27:11.120 --> 00:27:14.120]  依然是將對方物化
[00:27:14.120 --> 00:27:18.960]  依然是將他變成自己發洩的一些對象
[00:27:18.960 --> 00:27:22.400]  皇權的制度有其好處
[00:27:22.720 --> 00:27:24.720]  但是怎樣能夠保證
[00:27:24.720 --> 00:27:29.520]  君王不用權力而淫辱他人呢
[00:27:29.520 --> 00:27:33.840]  《正經》的歷史書寫
[00:27:33.840 --> 00:27:37.280]  並沒有給我們一些什麼特別的答案
[00:27:37.280 --> 00:27:39.640]  它只是白描
[00:27:39.640 --> 00:27:42.320]  它只是讓這些人性的事實
[00:27:42.320 --> 00:27:44.000]  呈現在我們的眼前
[00:27:44.000 --> 00:27:47.800]  當我們每一個人都看到這些事實的時候
[00:27:47.800 --> 00:27:49.560]  我們自然會明白
[00:27:50.680 --> 00:27:55.160]  君王與人民都敬畏臣
[00:27:55.160 --> 00:27:57.760]  是多麼寶貴呢
[00:27:57.760 --> 00:28:02.680]  我們看到天國降臨
[00:28:02.680 --> 00:28:05.160]  是多麼重要的一件事
[00:28:05.160 --> 00:28:08.480]  歷史將會繼續發展下去
[00:28:08.480 --> 00:28:11.640]  臣今日仍然呼召祂的子民
[00:28:11.640 --> 00:28:15.120]  為天國的實現而繼續努力
[00:28:15.120 --> 00:28:17.800]  願榮耀歸給上主
[00:28:17.800 --> 00:28:19.840]  也願人間享和平
[00:28:20.360 --> 00:28:22.360]  願神祝福你們
