
[00:00:00.000 --> 00:00:01.940]  各位電影姐妹,平安
[00:20:10.680 --> 00:20:14.120]  他說「羅牧師,我信佛的」
[00:20:14.120 --> 00:20:15.480]  我說「不要緊」
[00:20:15.480 --> 00:20:17.440]  「不過我也很欣賞你」
[00:20:17.440 --> 00:20:21.560]  「你也和你的家人回來教會聚會」
[00:20:21.560 --> 00:20:27.360]  也鼓勵他繼續回來教會崇拜
[00:20:27.360 --> 00:20:29.440]  去認識多一點
[00:20:29.440 --> 00:20:34.680]  接著我就跟這個弟兄的表姐聊天
[00:20:34.680 --> 00:20:35.760]  聊著聊著之後
[00:20:35.760 --> 00:20:39.000]  原來他過去的日子
[00:20:39.000 --> 00:20:42.520]  他也回過兩間教會
[00:20:42.520 --> 00:20:44.760]  回來灣仔堂是第三間
[00:20:44.760 --> 00:20:47.720]  回來了一段日子
[00:20:47.720 --> 00:20:48.920]  又回周六的崇拜
[00:20:48.920 --> 00:20:51.200]  又回主日的崇拜
[00:20:51.200 --> 00:20:53.200]  在傾談中
[00:20:53.200 --> 00:20:56.120]  聖靈就感動我
[00:20:56.120 --> 00:20:58.760]  我跟這個表姐說
[00:20:58.760 --> 00:21:03.720]  「你也回過幾間教會了」
[00:21:03.720 --> 00:21:07.560]  「你認識了耶穌也有一段日子了」
[00:21:07.560 --> 00:21:12.000]  我說「你的內心準備好了嗎?」
[00:21:12.000 --> 00:21:13.840]  我很少這樣跟別人說話
[00:21:13.840 --> 00:21:15.320]  因為是第一次
[00:21:15.320 --> 00:21:16.600]  也不認識他
[00:21:16.600 --> 00:21:18.560]  第一次見面
[00:21:18.560 --> 00:21:21.520]  但那一刻聖靈感動我
[00:21:21.520 --> 00:21:23.640]  跟他發出這個邀請
[00:21:23.640 --> 00:21:26.120]  「你的內心準備好了嗎?」
[00:21:26.120 --> 00:21:29.880]  他竟然笑著跟我說
[00:21:29.880 --> 00:21:32.400]  「我準備好了」
[00:21:32.400 --> 00:21:35.000]  我真的很感恩
[00:21:35.000 --> 00:21:38.760]  誰殺種誰收割其實不重要
[00:21:38.760 --> 00:21:40.400]  最重要的是甚麼
[00:21:40.400 --> 00:21:46.120]  原來這個表姐過去可能在尋找教會
[00:21:46.120 --> 00:21:49.120]  尋尋覓覓
[00:21:49.120 --> 00:21:50.920]  其實不是她尋找
[00:21:50.920 --> 00:21:53.920]  是耶穌在尋找她
[00:21:53.920 --> 00:21:56.520]  耶穌尋找拯救她
[00:21:56.520 --> 00:21:59.040]  所以在那一刻
[00:21:59.040 --> 00:22:05.440]  我把握機會跟她做缺子祈禱
[00:22:05.440 --> 00:22:07.880]  她要水牛
[00:22:07.880 --> 00:22:10.120]  在我祈禱的過程中
[00:22:10.120 --> 00:22:11.560]  我很感受到神的愛
[00:22:11.560 --> 00:22:15.040]  淋在她的生命中
[00:22:15.040 --> 00:22:17.680]  到祈禱完之後
[00:22:17.680 --> 00:22:20.920]  我見她流著眼淚
[00:22:20.920 --> 00:22:26.560]  但她是很有笑容地流著眼淚
[00:22:26.560 --> 00:22:28.440]  跟我一起在身旁
[00:22:28.440 --> 00:22:30.400]  一起祈禱的其中一位姐妹
[00:22:30.400 --> 00:22:33.320]  就立即抱著她
[00:22:33.320 --> 00:22:35.640]  這幅是很美的圖畫
[00:22:35.640 --> 00:22:41.800]  神的愛就在此向我們顯明了
[00:22:41.800 --> 00:22:45.480]  今天是神的愛在我們心中
[00:22:45.480 --> 00:22:47.560]  來激勵我們
[00:22:47.560 --> 00:22:48.720]  幫助我們
[00:22:48.720 --> 00:22:51.960]  帶領我們去面對人生種種的
[00:22:51.960 --> 00:22:53.640]  不同的情況
[00:22:53.640 --> 00:22:55.760]  不同的挑戰和艱難
[00:22:55.760 --> 00:22:59.520]  所以這是第四個福氣
[00:22:59.520 --> 00:23:01.480]  我們既然因信清義
[00:23:01.480 --> 00:23:03.120]  靠著主耶穌基督
[00:23:03.120 --> 00:23:04.800]  跟神有一個和好
[00:23:04.800 --> 00:23:06.960]  一個新的關係
[00:23:06.960 --> 00:23:07.880]  藉著耶穌基督
[00:23:07.880 --> 00:23:09.560]  我們能夠進入
[00:23:09.560 --> 00:23:11.280]  在這個恩典之中
[00:23:11.280 --> 00:23:14.360]  走這條信仰人生的路
[00:23:14.360 --> 00:23:16.320]  在這條路上
[00:23:16.320 --> 00:23:19.680]  我們少不免會遇見艱難
[00:23:19.680 --> 00:23:22.280]  遇見險阻衝擊
[00:23:22.280 --> 00:23:23.880]  甚至是苦難
[00:23:23.880 --> 00:23:26.160]  但神將祂的愛
[00:23:26.160 --> 00:23:28.080]  透過聖靈囂貫
[00:23:28.080 --> 00:23:29.720]  在我們心裡面
[00:23:29.720 --> 00:23:30.760]  叫我們有能力
[00:23:30.760 --> 00:23:33.960]  去面對生命種種的挑戰
[00:23:33.960 --> 00:23:35.040]  所以最後
[00:23:35.040 --> 00:23:36.880]  來到第五個福氣
[00:23:36.880 --> 00:23:37.960]  是什麼呢
[00:23:37.960 --> 00:23:42.480]  就是說我們能夠靠主
[00:23:42.480 --> 00:23:44.360]  我們有得救的確據
[00:23:44.360 --> 00:23:47.160]  我們能夠以神為樂
[00:23:47.160 --> 00:23:48.040]  我要請大家
[00:23:48.040 --> 00:23:49.840]  不如請大家由一齊讀
[00:23:49.840 --> 00:23:51.400]  第九節到第十一節
[00:23:51.400 --> 00:23:52.720]  預備起
[00:24:08.960 --> 00:24:10.960]  好 謝謝
[00:24:10.960 --> 00:24:12.960]  這裡保羅提到
[00:24:12.960 --> 00:24:14.960]  很多次我們是透過
[00:24:14.960 --> 00:24:16.960]  藉著誰
[00:24:16.960 --> 00:24:18.960]  就是藉著我們的救主
[00:24:18.960 --> 00:24:20.960]  耶穌基督
[00:24:20.960 --> 00:24:22.960]  簡單來說
[00:24:22.960 --> 00:24:23.960]  就是說
[00:24:23.960 --> 00:24:25.960]  我們是因著耶穌基督的死
[00:24:25.960 --> 00:24:27.960]  我們是靠著祂的保血
[00:24:27.960 --> 00:24:29.960]  被神稱為義
[00:24:29.960 --> 00:24:31.960]  是免去神的憤怒
[00:24:31.960 --> 00:24:33.960]  也都因著耶穌基督
[00:24:33.960 --> 00:24:35.960]  祂的復活德性
[00:24:35.960 --> 00:24:37.960]  因著祂的生
[00:24:37.960 --> 00:24:39.960]  我們有得救的確據
[00:24:39.960 --> 00:24:41.960]  現在我們可以以神為樂
[00:24:41.960 --> 00:24:46.960]  過一個滿有喜樂豐盛的人生
[00:24:46.960 --> 00:24:48.960]  我想用一首福音樂曲
[00:24:48.960 --> 00:24:51.960]  來做一個結束
[00:24:51.960 --> 00:24:55.960]  這首歌就叫做歡樂人生
[00:24:55.960 --> 00:24:57.960]  可能當中有弟兄姊妹
[00:24:57.960 --> 00:24:58.960]  聽過唱過
[00:24:58.960 --> 00:25:00.960]  這首歌是
[00:25:00.960 --> 00:25:02.960]  今年年初一
[00:25:02.960 --> 00:25:03.960]  我們主要崇拜的時候
[00:25:03.960 --> 00:25:06.960]  我和弟兄姊妹分享信息的時候
[00:25:06.960 --> 00:25:11.960]  去分享的一首福音樂曲
[00:25:11.960 --> 00:25:13.960]  雖然在我們信仰人生的裏面
[00:25:13.960 --> 00:25:15.960]  我們真的可能會遇見
[00:25:15.960 --> 00:25:17.960]  有些困難
[00:25:17.960 --> 00:25:18.960]  甚至是苦難
[00:25:18.960 --> 00:25:21.960]  但是靠著神的愛和恩典
[00:25:21.960 --> 00:25:23.960]  我們身邊的家人
[00:25:23.960 --> 00:25:25.960]  我們的弟兄姊妹
[00:25:25.960 --> 00:25:27.960]  我們一定就能夠跨過
[00:25:27.960 --> 00:25:29.960]  我們可以過一個滿有喜樂
[00:25:29.960 --> 00:25:31.960]  滿有盼望
[00:25:31.960 --> 00:25:34.960]  過一個豐盛的人生
[00:25:34.960 --> 00:25:35.960]  所以就是說
[00:25:35.960 --> 00:25:37.960]  接下來的時間
[00:25:37.960 --> 00:25:38.960]  如果懂得唱的話
[00:25:38.960 --> 00:25:40.960]  可以跟著一起唱
[00:25:40.960 --> 00:25:41.960]  好嗎
[00:25:41.960 --> 00:25:42.960]  我們試一下吧
[00:25:42.960 --> 00:25:46.960]  祝福大家
[00:25:46.960 --> 00:25:50.960]  一生快樂好福氣
[00:25:50.960 --> 00:25:54.960]  趁有好音樂
[00:25:54.960 --> 00:25:58.960]  歌而唱佳音記
[00:25:58.960 --> 00:26:01.960]  多愛你
[00:26:01.960 --> 00:26:05.960]  真心真意
[00:26:05.960 --> 00:26:09.960]  佢令你心溫暖
[00:26:09.960 --> 00:26:12.960]  嗨解你愁眉
[00:26:12.960 --> 00:26:15.960]  苦困中添幽美
[00:26:15.960 --> 00:26:20.960]  愁共怨都拋棄
[00:26:20.960 --> 00:26:24.960]  多有基督
[00:26:24.960 --> 00:26:28.960]  賜下救恩為你
[00:26:28.960 --> 00:26:32.960]  愛你禁舍命
[00:26:32.960 --> 00:26:35.960]  因心而後遂謹記
[00:26:35.960 --> 00:26:38.960]  接受神大愛
[00:26:38.960 --> 00:26:41.960]  天國裡享永福
[00:26:41.960 --> 00:26:45.960]  訴盡愁慮無後退
[00:26:45.960 --> 00:26:49.960]  快相信莫遲言
[00:26:49.960 --> 00:26:52.960]  快樂常在生命裡
[00:26:52.960 --> 00:26:55.960]  為你添樂趣
[00:26:55.960 --> 00:26:58.960]  福氣在基督裡
[00:26:58.960 --> 00:27:02.960]  祝福大家
[00:27:02.960 --> 00:27:04.960]  一生快樂好福氣
[00:27:04.960 --> 00:27:06.960]  不如拍手掌好嗎
[00:27:06.960 --> 00:27:09.960]  趁有好音樂
[00:27:09.960 --> 00:27:13.960]  歌而唱佳音記
[00:27:13.960 --> 00:27:17.960]  基督愛你
[00:27:17.960 --> 00:27:21.960]  一心一意
[00:27:21.960 --> 00:27:24.960]  佢令你得改變
[00:27:24.960 --> 00:27:28.960]  天天都笑美美
[00:27:28.960 --> 00:27:31.960]  實意到不需記
[00:27:31.960 --> 00:27:36.960]  凡共怒都拋棄
[00:27:36.960 --> 00:27:40.960]  多有基督
[00:27:40.960 --> 00:27:43.960]  引導更呵護你
[00:27:43.960 --> 00:27:47.960]  愛你心不易
[00:27:47.960 --> 00:27:50.960]  今生作屬駕應謹記
[00:27:50.960 --> 00:27:53.960]  接受神大愛
[00:27:53.960 --> 00:27:56.960]  天國裡享永福
[00:27:56.960 --> 00:28:00.960]  訴盡愁慮無後退
[00:28:00.960 --> 00:28:04.960]  快相信莫遲言
[00:28:04.960 --> 00:28:07.960]  快樂常在生命裡
[00:28:07.960 --> 00:28:09.960]  為你添樂趣
[00:28:09.960 --> 00:28:13.960]  福氣在基督裡
[00:28:13.960 --> 00:28:17.960]  快樂常在生命裡
[00:28:17.960 --> 00:28:22.960]  為你添樂趣
[00:28:22.960 --> 00:28:32.960]  福氣在基督裡
[00:28:32.960 --> 00:28:36.960]  願榮耀頌讚都歸還給我們的主耶穌基督
[00:28:36.960 --> 00:28:38.960]  福氣在耶穌基督裡
[00:28:38.960 --> 00:28:40.960]  我們一起有祈禱
[00:28:40.960 --> 00:28:44.960]  主我們願將一切榮耀頌讚歸還給你
[00:28:44.960 --> 00:28:47.960]  神我們今天能夠成為你的兒女
[00:28:47.960 --> 00:28:49.960]  是你莫大的恩典
[00:28:49.960 --> 00:28:50.960]  主我們多謝你
[00:28:50.960 --> 00:28:54.960]  神我們奉你一名去祝福我們梁發堂
[00:28:54.960 --> 00:28:56.960]  這裡不是一位弟兄姊妹
[00:28:56.960 --> 00:29:00.960]  讓神的愛厚厚地來去敲冠在你們心裡面
[00:29:00.960 --> 00:29:02.960]  願聖靈去激勵你們
[00:29:02.960 --> 00:29:03.960]  帶領著你們
[00:29:03.960 --> 00:29:07.960]  無論你們現在是面對什麼事情
[00:29:07.960 --> 00:29:09.960]  只要我們去靠著神的恩典
[00:29:09.960 --> 00:29:14.960]  靠著我們那種仍然的信心和盼望
[00:29:14.960 --> 00:29:16.960]  主你必定的會帶領著我們
[00:29:16.960 --> 00:29:18.960]  下一條豐盛的人生的道路
[00:29:18.960 --> 00:29:21.960]  主祝福我們無論是週六的敬拜
[00:29:21.960 --> 00:29:23.960]  週日的主日的崇拜
[00:29:23.960 --> 00:29:24.960]  每一個的弟兄姊妹
[00:29:24.960 --> 00:29:26.960]  每一個的小組
[00:29:26.960 --> 00:29:27.960]  每一個的團契
[00:29:27.960 --> 00:29:29.960]  願神都興起我們的心
[00:29:29.960 --> 00:29:30.960]  帶領著我們
[00:29:30.960 --> 00:29:32.960]  讓我們都能夠在這個時代
[00:29:32.960 --> 00:29:34.960]  在這個的日子
[00:29:34.960 --> 00:29:35.960]  在香港這個地方
[00:29:35.960 --> 00:29:38.960]  我們繼續為你作美好的見證
[00:29:38.960 --> 00:29:41.960]  多謝主願將榮耀重贊歸還給你
[00:29:41.960 --> 00:29:42.960]  我們同心日禱告
[00:29:42.960 --> 00:29:44.960]  奉耶穌基督的名求
[00:29:44.960 --> 00:29:45.960]  阿們
