
[00:00:00.000 --> 00:00:03.660]  我結束的時候 我想用一則新聞
[00:17:56.620 --> 00:17:58.620]  他只是一個商業的目標
[00:17:58.620 --> 00:18:00.620]  這些工作是做不下去的 基督徒
[00:18:00.620 --> 00:18:01.620]  你明白嗎?
[00:18:01.620 --> 00:18:04.620]  於是我在當中
[00:18:04.620 --> 00:18:07.620]  去到第三、第四個月
[00:18:07.620 --> 00:18:09.620]  我知道我做不下去了
[00:18:09.620 --> 00:18:10.620]  我要拜拜
[00:18:10.620 --> 00:18:14.620]  我終於和我上面的上司辭職了
[00:18:14.620 --> 00:18:17.620]  我心裏面都很惆悵
[00:18:17.620 --> 00:18:19.620]  或者有些緊張
[00:18:19.620 --> 00:18:20.620]  就找他
[00:18:20.620 --> 00:18:22.620]  結果大概中午的時候
[00:18:22.620 --> 00:18:23.620]  我終於找到他
[00:18:23.620 --> 00:18:25.620]  他也知道我在找他
[00:18:25.620 --> 00:18:26.620]  然後坐下來
[00:18:26.620 --> 00:18:28.620]  我想他自己也有些心理準備
[00:18:28.620 --> 00:18:30.620]  我跟他說我不想做了
[00:18:30.620 --> 00:18:31.620]  他跟我說
[00:18:31.620 --> 00:18:33.620]  不要啦 為什麼呢?
[00:18:33.620 --> 00:18:34.620]  有什麼事呢?
[00:18:34.620 --> 00:18:35.620]  他就跟我說
[00:18:35.620 --> 00:18:37.620]  然後反來覆去
[00:18:37.620 --> 00:18:39.620]  談了一個小時
[00:18:39.620 --> 00:18:40.620]  其實都是僵持不下
[00:18:40.620 --> 00:18:41.620]  於是我就說
[00:18:41.620 --> 00:18:43.620]  不如我問你一些問題
[00:18:43.620 --> 00:18:45.620]  Jeff
[00:18:45.620 --> 00:18:48.620]  不如你告訴我你的身世
[00:18:48.620 --> 00:18:49.620]  你自己的故事
[00:18:49.620 --> 00:18:51.620]  你怎樣來到這間公司做
[00:18:51.620 --> 00:18:54.620]  原來這個Jeff是一個牧師仔
[00:18:54.620 --> 00:18:55.620]  信不信由你
[00:18:55.620 --> 00:18:56.620]  想都沒想過
[00:18:56.620 --> 00:18:59.620]  但是他爸爸比較新派神學
[00:18:59.620 --> 00:19:02.620]  所以沒有什麼福音在家裏
[00:19:02.620 --> 00:19:05.620]  他說他在讀大學的時候
[00:19:05.620 --> 00:19:08.620]  其實他很喜歡音樂
[00:19:08.620 --> 00:19:10.620]  但是他發現音樂未必能賺到錢
[00:19:10.620 --> 00:19:12.620]  於是他就雙重大學
[00:19:12.620 --> 00:19:14.620]  讀音樂和讀經濟
[00:19:14.620 --> 00:19:15.620]  然後呢
[00:19:15.620 --> 00:19:18.620]  甚至他很沉醉於音樂
[00:19:18.620 --> 00:19:21.620]  去了讀音樂學院
[00:19:21.620 --> 00:19:23.620]  就是碩士的時候
[00:19:23.620 --> 00:19:24.620]  但是他讀了一年之後
[00:19:24.620 --> 00:19:25.620]  他知道不行
[00:19:25.620 --> 00:19:27.620]  不行的原因是因為他覺得
[00:19:27.620 --> 00:19:30.620]  他可以不賭業
[00:19:30.620 --> 00:19:32.620]  但是他不是最頂尖的
[00:19:32.620 --> 00:19:34.620]  他沒辦法在這行賺到錢
[00:19:34.620 --> 00:19:35.620]  於是呢
[00:19:35.620 --> 00:19:36.620]  他就放棄了
[00:19:36.620 --> 00:19:38.620]  他就讀電腦
[00:19:38.620 --> 00:19:39.620]  讀經濟
[00:19:39.620 --> 00:19:41.620]  就做了這件事
[00:19:41.620 --> 00:19:43.620]  我一直在跟Jeff說
[00:19:43.620 --> 00:19:46.620]  他說他剛剛來到佛羅地利的城市裏
[00:19:46.620 --> 00:19:48.620]  他說他每個星期六
[00:19:48.620 --> 00:19:50.620]  他都會去我們周圍
[00:19:50.620 --> 00:19:53.620]  旁邊有一個在紐澤西的城市
[00:19:53.620 --> 00:19:54.620]  叫Camden
[00:19:54.620 --> 00:19:55.620]  是其中美國
[00:19:55.620 --> 00:19:57.620]  最窮也最危險的城市
[00:19:57.620 --> 00:19:59.620]  是黑人區
[00:19:59.620 --> 00:20:01.620]  當然全部都是黑人區
[00:20:01.620 --> 00:20:02.620]  他說他去那裏做什麼呢
[00:20:02.620 --> 00:20:04.620]  教小朋友彈鋼琴
[00:20:04.620 --> 00:20:06.620]  嘩,真是正道
[00:20:06.620 --> 00:20:08.620]  我在那一刻跟他說
[00:20:08.620 --> 00:20:10.620]  Jeff,不如你跟我一起辭職
[00:20:10.620 --> 00:20:12.620]  這麼差的工作
[00:20:12.620 --> 00:20:13.620]  這麼沒意義的工作
[00:20:13.620 --> 00:20:14.620]  因為我想
[00:20:14.620 --> 00:20:16.620]  就算他不是基督徒
[00:20:16.620 --> 00:20:18.620]  都應該做一些有意義的事
[00:20:18.620 --> 00:20:20.620]  這樣才能淺化一個人
[00:20:20.620 --> 00:20:23.620]  為錢而做事有什麼意思呢
[00:20:23.620 --> 00:20:25.620]  他當然說不行的
[00:20:25.620 --> 00:20:27.620]  不行的
[00:20:27.620 --> 00:20:29.620]  你又沒有家庭
[00:20:29.620 --> 00:20:30.620]  又單身
[00:20:30.620 --> 00:20:31.620]  為什麼不行呢
[00:20:31.620 --> 00:20:34.620]  因為他都是被財所困
[00:20:34.620 --> 00:20:35.620]  無論如何
[00:20:35.620 --> 00:20:37.620]  最後我還是辭了職
[00:20:37.620 --> 00:20:38.620]  其實我辭職的時候
[00:20:38.620 --> 00:20:39.620]  有很多人恭喜我
[00:20:39.620 --> 00:20:41.620]  很多人恭喜我
[00:20:41.620 --> 00:20:43.620]  因為大家都知道這份工作
[00:20:43.620 --> 00:20:44.620]  是超無聊的
[00:20:44.620 --> 00:20:46.620]  超無聊就是為公司賺錢
[00:20:46.620 --> 00:20:48.620]  為公司的客戶賺錢
[00:20:48.620 --> 00:20:50.620]  後來
[00:20:50.620 --> 00:20:52.620]  也都
[00:20:52.620 --> 00:20:54.620]  我辭了職之後
[00:20:54.620 --> 00:20:55.620]  我有個同事
[00:20:55.620 --> 00:20:57.620]  一兩個月就電郵
[00:20:57.620 --> 00:20:58.620]  Jeff都辭了職
[00:20:58.620 --> 00:20:59.620]  就是我的上司
[00:20:59.620 --> 00:21:00.620]  但是他辭職
[00:21:00.620 --> 00:21:02.620]  他就不是去做一些有意義的事
[00:21:02.620 --> 00:21:04.620]  他都是繼續開自己的公司
[00:21:04.620 --> 00:21:06.620]  然後有一個
[00:21:06.620 --> 00:21:08.620]  我其中一個同事
[00:21:08.620 --> 00:21:10.620]  平時都聊天不多的
[00:21:10.620 --> 00:21:12.620]  但是他都知道我是想做牧師
[00:21:12.620 --> 00:21:14.620]  他寫了電郵給我
[00:21:14.620 --> 00:21:16.620]  他說他搬了
[00:21:16.620 --> 00:21:18.620]  回家另外一個州
[00:21:18.620 --> 00:21:20.620]  他說我想說一件事
[00:21:20.620 --> 00:21:22.620]  可能你都會有興趣
[00:21:22.620 --> 00:21:24.620]  就是我其實離開了教會很久
[00:21:24.620 --> 00:21:26.620]  但是我現在回來這裡
[00:21:26.620 --> 00:21:27.620]  我回到教會
[00:21:27.620 --> 00:21:31.620]  我將要領受堅信禮
[00:21:31.620 --> 00:21:32.620]  再加一塊
[00:21:32.620 --> 00:21:34.620]  哇 正到飽
[00:21:34.620 --> 00:21:35.620]  你明白嗎
[00:21:35.620 --> 00:21:37.620]  所以有些工作是不能做的
[00:21:37.620 --> 00:21:38.620]  我們在那裡
[00:21:38.620 --> 00:21:40.620]  我們用我們的辭職
[00:21:40.620 --> 00:21:41.620]  做一個見證
[00:21:41.620 --> 00:21:42.620]  見證是什麼
[00:21:42.620 --> 00:21:43.620]  就是工作是做不到的
[00:21:43.620 --> 00:21:45.620]  好 最後一個故事
[00:21:45.620 --> 00:21:46.620]  我知道錄得很長
[00:21:46.620 --> 00:21:48.620]  最後一個故事是我第一份工作
[00:21:48.620 --> 00:21:49.620]  第一份工作
[00:21:49.620 --> 00:21:51.620]  你現在看到的是
[00:21:51.620 --> 00:21:53.620]  新加坡的稅局
[00:21:53.620 --> 00:21:54.620]  那時候我第一份工作
[00:21:54.620 --> 00:21:57.620]  是去新加坡做稅吏
[00:21:57.620 --> 00:21:58.620]  很棒
[00:21:58.620 --> 00:21:59.620]  這份工作
[00:21:59.620 --> 00:22:02.620]  真的是上帝為我好好安排
[00:22:02.620 --> 00:22:04.620]  其實真的是筍工
[00:22:04.620 --> 00:22:06.620]  因為政府工其實不是很忙
[00:22:06.620 --> 00:22:08.620]  我們可以做很多其它的事情
[00:22:08.620 --> 00:22:09.620]  我們可以讀書
[00:22:09.620 --> 00:22:11.620]  自己看書
[00:22:11.620 --> 00:22:14.620]  自己預備查經等等
[00:22:14.620 --> 00:22:16.620]  但是我當時真的不成熟
[00:22:16.620 --> 00:22:17.620]  我真的不成熟
[00:22:17.620 --> 00:22:18.620]  我現在很後悔
[00:22:18.620 --> 00:22:19.620]  我到今天
[00:22:19.620 --> 00:22:20.620]  今時今日
[00:22:20.620 --> 00:22:22.620]  我都會想起當時的情況
[00:22:22.620 --> 00:22:24.620]  覺得自己沒有把握機會
[00:22:24.620 --> 00:22:26.620]  好好去見證福音
[00:22:26.620 --> 00:22:29.620]  因為我是美國
[00:22:29.620 --> 00:22:32.620]  他們在美國找回來的
[00:22:32.620 --> 00:22:34.620]  我做了一個管理員
[00:22:34.620 --> 00:22:36.620]  其實很爽的
[00:22:36.620 --> 00:22:37.620]  去不同的部門
[00:22:37.620 --> 00:22:38.620]  去學東西
[00:22:38.620 --> 00:22:41.620]  很多老闆都對我們很有興趣
[00:22:41.620 --> 00:22:43.620]  所以很多老闆都會來找我吃飯
[00:22:43.620 --> 00:22:45.620]  跟他們聊聊天
[00:22:45.620 --> 00:22:48.620]  講自己的一些經驗
[00:22:48.620 --> 00:22:50.620]  其實慢慢地
[00:22:50.620 --> 00:22:51.620]  在公司裏面
[00:22:51.620 --> 00:22:52.620]  有很多傳福音的機會
[00:22:52.620 --> 00:22:53.620]  但是我缺什麼呢
[00:22:53.620 --> 00:22:54.620]  我缺兩樣東西
[00:22:54.620 --> 00:22:55.620]  第一就是
[00:22:55.620 --> 00:22:58.620]  我當時很不願意去新加坡
[00:22:58.620 --> 00:23:00.620]  家人搬了去新加坡
[00:23:00.620 --> 00:23:02.620]  因為想和爸爸媽媽見證福音的關係
[00:23:02.620 --> 00:23:04.620]  所以就搬了去新加坡
[00:23:04.620 --> 00:23:08.620]  一直就是想盡快回美國讀神學
[00:23:08.620 --> 00:23:09.620]  所以整天都想著
[00:23:09.620 --> 00:23:10.620]  不知道留多久
[00:23:10.620 --> 00:23:12.620]  留一年兩年
[00:23:12.620 --> 00:23:14.620]  每年都想著明年走
[00:23:14.620 --> 00:23:17.620]  其實我結果留了三年半
[00:23:17.620 --> 00:23:19.620]  其實如果我想回頭
[00:23:19.620 --> 00:23:20.620]  如果我可以成熟一點
[00:23:20.620 --> 00:23:24.620]  當時就不要整天數算自己的日子
[00:23:24.620 --> 00:23:27.620]  真的在那裏好好地見證上帝
[00:23:27.620 --> 00:23:30.620]  其實有很多很多很多機會
[00:23:30.620 --> 00:23:32.620]  有很多的基督徒朋友
[00:23:32.620 --> 00:23:33.620]  即是同事
[00:23:33.620 --> 00:23:38.620]  我可以和他們更加深入地去討論信仰
[00:23:38.620 --> 00:23:39.620]  我其實有很多機會
[00:23:39.620 --> 00:23:41.620]  可以和他們一起開團契
[00:23:41.620 --> 00:23:42.620]  我沒有把握
[00:23:42.620 --> 00:23:44.620]  當時也有一點自己不成熟
[00:23:44.620 --> 00:23:46.620]  有一點高傲
[00:23:46.620 --> 00:23:48.620]  雖然也有很多adventure
[00:23:48.620 --> 00:23:50.620]  有很多很特別的經驗
[00:23:50.620 --> 00:23:53.620]  但是我看回我很多失去的機會
[00:23:53.620 --> 00:23:54.620]  我這個星期
[00:23:54.620 --> 00:23:55.620]  剛剛過了一個星期
[00:23:55.620 --> 00:23:57.620]  突然間想起
[00:23:57.620 --> 00:24:00.620]  當時二十歲出頭
[00:24:00.620 --> 00:24:03.620]  其實後來我坐的辦公室
[00:24:03.620 --> 00:24:07.620]  是我大老闆對面的辦公室
[00:24:07.620 --> 00:24:11.620]  有兩個小女孩服侍我們大老闆
[00:24:11.620 --> 00:24:14.620]  其實是倒茶倒水那些
[00:24:14.620 --> 00:24:15.620]  但是我說小女孩
[00:24:15.620 --> 00:24:16.620]  真的是小女孩
[00:24:16.620 --> 00:24:18.620]  因為她們十六、七歲
[00:24:18.620 --> 00:24:19.620]  也不知道有沒有
[00:24:19.620 --> 00:24:20.620]  可能十六、七歲
[00:24:20.620 --> 00:24:22.620]  但是一個是馬來西亞
[00:24:22.620 --> 00:24:24.620]  一個是印度
[00:24:24.620 --> 00:24:26.620]  她們兩個是很友好的
[00:24:26.620 --> 00:24:29.620]  其實大家都是年輕的
[00:24:29.620 --> 00:24:32.620]  她們跟我們有說有笑的
[00:24:32.620 --> 00:24:35.620]  我經常都覺得
[00:24:35.620 --> 00:24:38.620]  為什麼我不請她們吃一頓飯
[00:24:38.620 --> 00:24:42.620]  為什麼我不嘗試去認識她們的世界
[00:24:42.620 --> 00:24:44.620]  當然新加坡是有些東西
[00:24:44.620 --> 00:24:48.620]  譬如她不讓你去和其他信仰的人傳福音
[00:24:48.620 --> 00:24:52.620]  但是其實也可以做的
[00:24:52.620 --> 00:24:54.620]  其實我有很多機會
[00:24:54.620 --> 00:24:56.620]  我可以請我很多同事吃飯
[00:24:56.620 --> 00:24:58.620]  去明白她們的世界
[00:24:58.620 --> 00:25:00.620]  去學習一個不同文化
[00:25:00.620 --> 00:25:01.620]  不同信仰
[00:25:01.620 --> 00:25:02.620]  她們的成長
[00:25:02.620 --> 00:25:03.620]  去關心她們
[00:25:03.620 --> 00:25:05.620]  究竟她們的家庭是怎樣的呢?
[00:25:05.620 --> 00:25:07.620]  她們怎樣長大呢?
[00:25:07.620 --> 00:25:10.620]  為什麼她們這麼小就不讀書
[00:25:10.620 --> 00:25:12.620]  就出來工作呢?
[00:25:12.620 --> 00:25:19.620]  我覺得有很多失去的機會
[00:25:19.620 --> 00:25:20.620]  我想說什麼呢?
[00:25:20.620 --> 00:25:22.620]  說了這麼多
[00:25:22.620 --> 00:25:24.620]  我想大家
[00:25:24.620 --> 00:25:26.620]  如果你還沒去到那時候
[00:25:26.620 --> 00:25:29.620]  去離開這份工作的時候
[00:25:29.620 --> 00:25:31.620]  你一定要在這個工作
[00:25:31.620 --> 00:25:32.620]  不單是努力工作之外
[00:25:32.620 --> 00:25:34.620]  一定要想你怎樣可以去傳福音
[00:25:34.620 --> 00:25:36.620]  去見證上帝
[00:25:36.620 --> 00:25:39.620]  我離開第一份工作的時候
[00:25:39.620 --> 00:25:41.620]  我最後的一個工作
[00:25:41.620 --> 00:25:42.620]  不是一個工作
[00:25:42.620 --> 00:25:43.620]  是我自己做的
[00:25:43.620 --> 00:25:44.620]  我寫了一份見證
[00:25:44.620 --> 00:25:46.620]  為什麼我要去讀神學的
[00:25:46.620 --> 00:25:48.620]  那時候很久以前已經寫了
[00:25:48.620 --> 00:25:53.620]  我最後就是發給全公司
[00:25:53.620 --> 00:25:54.620]  就是公司
[00:25:54.620 --> 00:25:55.620]  就是全個部門
[00:25:55.620 --> 00:25:57.620]  就是全個Inland Revenue
[00:25:57.620 --> 00:25:58.620]  千多個員工
[00:25:58.620 --> 00:25:59.620]  一按那個按鈕
[00:25:59.620 --> 00:26:01.620]  我就逃走了
[00:26:01.620 --> 00:26:03.620]  你知道發生什麼事了
[00:26:03.620 --> 00:26:04.620]  大家知道我辭職的
[00:26:04.620 --> 00:26:06.620]  不過我最後那個按鈕
[00:26:06.620 --> 00:26:07.620]  就是按了那個按鈕
[00:26:07.620 --> 00:26:08.620]  我的見證出去了
[00:26:08.620 --> 00:26:09.620]  然後我就逃走了
[00:26:09.620 --> 00:26:11.620]  我的同事跟我說
[00:26:11.620 --> 00:26:14.620]  你發那個東西出來
[00:26:14.620 --> 00:26:16.620]  逃走啊
[00:26:16.620 --> 00:26:18.620]  但是他說
[00:26:18.620 --> 00:26:20.620]  他說我們的第二位老闆
[00:26:20.620 --> 00:26:22.620]  我們的第二位老闆
[00:26:22.620 --> 00:26:26.620]  是一個天主教徒
[00:26:26.620 --> 00:26:29.620]  他說我們第二位老闆
[00:26:29.620 --> 00:26:30.620]  有一次進電梯
[00:26:30.620 --> 00:26:32.620]  就跟其他的同事說
[00:26:32.620 --> 00:26:34.620]  你有沒有聽到阿Ken
[00:26:34.620 --> 00:26:36.620]  有沒有看過阿Ken的那個見證
[00:26:36.620 --> 00:26:37.620]  多有意思啊
[00:26:37.620 --> 00:26:39.620]  你看看啊
[00:26:39.620 --> 00:26:40.620]  很有趣
[00:26:40.620 --> 00:26:42.620]  當然有些事情是我才做到的
[00:26:42.620 --> 00:26:43.620]  我才這樣
[00:26:43.620 --> 00:26:44.620]  你不是每個人都會
[00:26:44.620 --> 00:26:46.620]  發電郵給一千人嗎
[00:26:46.620 --> 00:26:48.620]  但是
[00:26:48.620 --> 00:26:50.620]  我看回那段日子
[00:26:50.620 --> 00:26:52.620]  有時候我很想
[00:26:52.620 --> 00:26:53.620]  我自己更加成熟一點
[00:26:53.620 --> 00:26:54.620]  當然我都
[00:26:54.620 --> 00:26:56.620]  久不久都跟很多
[00:26:56.620 --> 00:26:57.620]  老闆也好
[00:26:57.620 --> 00:26:58.620]  同事也好
[00:26:58.620 --> 00:26:59.620]  去分享福音
[00:26:59.620 --> 00:27:00.620]  但是我有班同事
[00:27:00.620 --> 00:27:01.620]  譬如說
[00:27:01.620 --> 00:27:02.620]  那個星期
[00:27:02.620 --> 00:27:03.620]  我們約去打Tennis的
[00:27:03.620 --> 00:27:05.620]  但是我一直都不敢
[00:27:05.620 --> 00:27:07.620]  跟他們分享福音
[00:27:07.620 --> 00:27:08.620]  他知道我去讀神學
[00:27:08.620 --> 00:27:10.620]  但是他沒辦法知道
[00:27:10.620 --> 00:27:11.620]  我有很多的
[00:27:11.620 --> 00:27:13.620]  失去了的機會
[00:27:13.620 --> 00:27:15.620]  我希望
[00:27:15.620 --> 00:27:16.620]  大家
[00:27:16.620 --> 00:27:18.620]  如果上帝給你的呼召
[00:27:18.620 --> 00:27:19.620]  是一個地方的時候
[00:27:19.620 --> 00:27:21.620]  除了做好你的工作之外
[00:27:21.620 --> 00:27:23.620]  你一定要去思想
[00:27:23.620 --> 00:27:25.620]  你怎樣去傳福音
[00:27:25.620 --> 00:27:27.620]  邀請他們來我們的教會
[00:27:27.620 --> 00:27:30.620]  邀請他們認識上帝
[00:27:30.620 --> 00:27:32.620]  忠心的在小事上面
[00:27:32.620 --> 00:27:34.620]  做你的奉獻
[00:27:34.620 --> 00:27:36.620]  祈禱上帝怎樣去使用你
[00:27:36.620 --> 00:27:37.620]  讓你在天國裡面
[00:27:37.620 --> 00:27:39.620]  成為一個有用的人
[00:27:39.620 --> 00:27:41.620]  不是一個沒用的人
[00:27:41.620 --> 00:27:44.620]  願上帝祝福我們當中的青年才俊
[00:27:44.620 --> 00:27:46.620]  願大家虔誠感受
[00:27:46.620 --> 00:27:48.620]  願主耶穌基督
[00:27:48.620 --> 00:27:50.620]  帶領你們
[00:27:50.620 --> 00:27:51.620]  走這個天路
[00:27:51.620 --> 00:27:52.620]  為大家祈禱
[00:27:52.620 --> 00:27:53.620]  我們天父再次多謝你
[00:27:53.620 --> 00:27:55.620]  讓我們一起相聚
[00:27:55.620 --> 00:27:57.620]  知道是一個很長的分享
[00:27:57.620 --> 00:27:59.620]  但希望真的讓我們當中
[00:27:59.620 --> 00:28:00.620]  年輕的才俊
[00:28:00.620 --> 00:28:04.620]  可以去有一個
[00:28:04.620 --> 00:28:06.620]  有一個鼓勵
[00:28:06.620 --> 00:28:07.620]  讓他們知道
[00:28:07.620 --> 00:28:09.620]  天國是何等的偉大
[00:28:09.620 --> 00:28:12.620]  讓他們知道他們前面的前程
[00:28:12.620 --> 00:28:16.620]  是無可想像的光明
[00:28:16.620 --> 00:28:18.620]  如果我們會將我們自己
[00:28:18.620 --> 00:28:20.620]  擺在上帝的面前
[00:28:20.620 --> 00:28:22.620]  沒有人可以思想到
[00:28:22.620 --> 00:28:26.620]  我們所要經歷的榮耀
[00:28:26.620 --> 00:28:28.620]  是耶穌基督的榮耀
[00:28:28.620 --> 00:28:31.620]  在當中我們需要放棄很多東西
[00:28:31.620 --> 00:28:32.620]  我們需要斬倉
[00:28:32.620 --> 00:28:34.620]  我們需要不斷地斬倉
[00:28:34.620 --> 00:28:37.620]  但這些斬倉是為了更大的榮耀
[00:28:37.620 --> 00:28:39.620]  願我們可以看得見
[00:28:39.620 --> 00:28:41.620]  以致我們不會覺得
[00:28:41.620 --> 00:28:43.620]  我們斬倉是很可憐
[00:28:43.620 --> 00:28:45.620]  很悲慘的一件事
[00:28:45.620 --> 00:28:47.620]  而是喜樂地放下
[00:28:47.620 --> 00:28:49.620]  一些所謂地上的財寶
[00:28:49.620 --> 00:28:50.620]  不義的財寶
[00:28:50.620 --> 00:28:51.620]  今生的財寶
[00:28:51.620 --> 00:28:54.620]  去換取一個
[00:28:54.620 --> 00:28:59.620]  不能計算的永恆的榮耀
[00:28:59.620 --> 00:29:02.620]  願祢祝福我們當中的青年才俊
[00:29:02.620 --> 00:29:03.620]  願大家
[00:29:03.620 --> 00:29:06.620]  我們的教會前程錦繡
[00:29:06.620 --> 00:29:10.180]  我們這樣祈禱 奉主耶穌基督的名禱 阿彌陀佛
