
[00:00:00.000 --> 00:00:06.560]  在前兩個星期我們提到朝聖
[00:22:34.600 --> 00:22:37.600]  保羅說馬可在服侍
[00:22:37.600 --> 00:22:40.600]  在聖宮上於他有益
[00:22:40.600 --> 00:22:42.600]  所以情況改變了
[00:22:42.600 --> 00:22:47.600]  因為保羅認為馬可是好的
[00:22:47.600 --> 00:22:49.600]  當大家聽到的時候
[00:22:49.600 --> 00:22:52.600]  是不是一個很甜蜜的時刻呢?
[00:22:52.600 --> 00:22:55.600]  這樣的生命和解
[00:22:55.600 --> 00:22:58.600]  真是少見的
[00:22:58.600 --> 00:23:01.600]  是叫人振奮的
[00:23:01.600 --> 00:23:05.600]  還有伯羈拉和阿居拉
[00:23:05.600 --> 00:23:08.600]  他們一起和保羅做宣教士
[00:23:08.600 --> 00:23:10.600]  到處去踢、到處去走
[00:23:10.600 --> 00:23:13.600]  很辛勞地去支持教會大小的工作
[00:23:13.600 --> 00:23:15.600]  大概這段時間他們是已乏所
[00:23:15.600 --> 00:23:19.600]  所以保羅就請他們向他們問安
[00:23:19.600 --> 00:23:24.600]  說非常感激這對夫婦
[00:23:24.600 --> 00:23:28.600]  還有阿彌釋佛的家庭
[00:23:28.600 --> 00:23:31.600]  這個家庭其實阿彌釋佛這個名字
[00:23:31.600 --> 00:23:34.600]  只是這本書出現
[00:23:34.600 --> 00:23:36.600]  保羅很感謝阿彌釋佛
[00:23:36.600 --> 00:23:39.600]  很多次邀請保羅
[00:23:39.600 --> 00:23:42.600]  使得他得到生命的refreshment
[00:23:42.600 --> 00:23:45.600]  使得他的生命能夠重新有氣力
[00:23:45.600 --> 00:23:47.600]  很累的
[00:23:47.600 --> 00:23:50.600]  不過他們的款待使得他的生命又再有力
[00:23:50.600 --> 00:23:53.600]  所以保羅就說請蒂摩泰利
[00:23:53.600 --> 00:23:58.600]  幫我問候他們的一家人
[00:23:58.600 --> 00:24:00.600]  至於伊拉多
[00:24:00.600 --> 00:24:05.600]  可能是在哥倫多做財務官的那一位
[00:24:05.600 --> 00:24:07.600]  保羅在特羅亞的時候
[00:24:07.600 --> 00:24:10.600]  留在家裡被他接待
[00:24:10.600 --> 00:24:16.600]  接著就是一群幾乎我們不知道他們是什麼人士的名字
[00:24:16.600 --> 00:24:22.600]  有保羅、布田、利奴、格魯底亞
[00:24:22.600 --> 00:24:24.600]  我們不知道他們是什麼人
[00:24:24.600 --> 00:24:27.600]  不過我們知道保羅在離世這一刻
[00:24:27.600 --> 00:24:30.600]  他記得這一群人
[00:24:30.600 --> 00:24:33.600]  他記得
[00:24:33.600 --> 00:24:36.600]  他回顧他的一生
[00:24:36.600 --> 00:24:39.600]  想想這些使得他生命得到激勵的朋友
[00:24:39.600 --> 00:24:41.600]  愛他的朋友
[00:24:41.600 --> 00:24:45.600]  和他一起去朝聖踏上信仰旅程的百姓
[00:24:45.600 --> 00:24:48.600]  信心的百姓的朋友
[00:24:48.600 --> 00:24:49.600]  他記得這些人
[00:24:49.600 --> 00:24:52.600]  所以他記得因此去盼望
[00:24:52.600 --> 00:24:56.600]  他是很熱烈的去盼望
[00:24:56.600 --> 00:24:59.600]  保羅對明天的盼望是基於神
[00:24:59.600 --> 00:25:03.600]  基於這群朋友
[00:25:03.600 --> 00:25:08.600]  這群愛他、幫助他的好朋友
[00:25:08.600 --> 00:25:11.600]  當然更重要的是他真的相信神
[00:25:11.600 --> 00:25:13.600]  所以眾人離世
[00:25:13.600 --> 00:25:15.600]  他說不怕
[00:25:15.600 --> 00:25:18.600]  有公義的觀念留給我
[00:25:18.600 --> 00:25:20.600]  神會醫治我
[00:25:20.600 --> 00:25:22.600]  會修領我
[00:25:22.600 --> 00:25:24.600]  會撫養我
[00:25:24.600 --> 00:25:27.600]  我不絕望
[00:25:27.600 --> 00:25:30.600]  保羅的回想
[00:25:30.600 --> 00:25:34.600]  剛才在我們所讀的說話當中
[00:25:34.600 --> 00:25:36.600]  他想起那些朋友
[00:25:36.600 --> 00:25:38.600]  在朋友的生命身上
[00:25:38.600 --> 00:25:41.600]  見到神的手指
[00:25:41.600 --> 00:25:44.600]  指紋的跡象
[00:25:44.600 --> 00:25:46.600]  保羅想起
[00:25:46.600 --> 00:25:48.600]  你有沒有想起?
[00:25:48.600 --> 00:25:50.600]  有沒有常常想起?
[00:25:50.600 --> 00:25:53.600]  你有沒有一個名單?
[00:25:53.600 --> 00:25:56.600]  哪個人會在你生命的名單?
[00:25:56.600 --> 00:26:00.600]  或者我想你們今晚應該要找一張卡
[00:26:00.600 --> 00:26:04.600]  寫下那些對你生命有幫助
[00:26:04.600 --> 00:26:06.600]  愛你的人的名單
[00:26:06.600 --> 00:26:08.600]  寫下來放在袋子裡
[00:26:08.600 --> 00:26:10.600]  攜帶他們
[00:26:10.600 --> 00:26:13.600]  這樣的記憶是幫助你
[00:26:13.600 --> 00:26:16.600]  更加正面地有盼望
[00:26:16.600 --> 00:26:18.600]  繼續地成長
[00:26:18.600 --> 00:26:22.600]  在我朝聖的道路上
[00:26:22.600 --> 00:26:24.600]  我也有我的名單
[00:26:24.600 --> 00:26:26.600]  在我開始募血的時候
[00:26:26.600 --> 00:26:27.600]  我很年輕
[00:26:27.600 --> 00:26:29.600]  我遇到一位老前輩
[00:26:29.600 --> 00:26:31.600]  陳牧師
[00:26:31.600 --> 00:26:33.600]  這位老前輩比我大三十五歲
[00:26:33.600 --> 00:26:37.600]  在我第一份侍奉的教會當中
[00:26:37.600 --> 00:26:40.600]  他就是義務會務
[00:26:40.600 --> 00:26:43.600]  我做了大概半年的時間
[00:26:43.600 --> 00:26:45.600]  他叫我做助理會務
[00:26:45.600 --> 00:26:49.600]  但是角色好像主任似的
[00:26:49.600 --> 00:26:50.600]  是怎樣的呢?
[00:26:50.600 --> 00:26:52.600]  告訴你吧
[00:26:52.600 --> 00:26:54.600]  這位義務的會務
[00:26:54.600 --> 00:26:57.600]  他其實是一個語文的機構
[00:26:57.600 --> 00:27:00.600]  他是總裁
[00:27:00.600 --> 00:27:03.600]  他每個月來說一次
[00:27:03.600 --> 00:27:08.600]  那時候他在半年後叫我做助理會務
[00:27:08.600 --> 00:27:12.600]  那時候我就是人事會
[00:27:12.600 --> 00:27:14.600]  會務會
[00:27:14.600 --> 00:27:18.600]  執事會的主席
[00:27:18.600 --> 00:27:21.600]  這個真的不像典型的浸信會
[00:27:21.600 --> 00:27:24.600]  所以當然是一間浸信會
[00:27:24.600 --> 00:27:30.600]  這是這位義務的會務的安排
[00:27:30.600 --> 00:27:33.600]  每個星期我都要從麻地見他
[00:27:33.600 --> 00:27:34.600]  我們聊天
[00:27:34.600 --> 00:27:35.600]  他跟我聊天
[00:27:35.600 --> 00:27:36.600]  聊了一小時
[00:27:36.600 --> 00:27:39.600]  他知道那時候我年輕力壯
[00:27:39.600 --> 00:27:44.600]  弟兄姊妹們下班的時候來教會
[00:27:44.600 --> 00:27:46.600]  我很喜歡跟他們聊天
[00:27:46.600 --> 00:27:48.600]  那時候我太太也很好
[00:27:48.600 --> 00:27:49.600]  她也不介意
[00:27:49.600 --> 00:27:50.600]  也不會罵我的
[00:27:50.600 --> 00:27:51.600]  弟兄姊妹們就說
[00:27:51.600 --> 00:27:53.600]  曹太太真是好了
[00:27:53.600 --> 00:27:56.600]  讓我們跟你聊天
[00:27:56.600 --> 00:27:58.600]  這位牧師是很懂得鼓勵人的
[00:27:58.600 --> 00:28:00.600]  他說曹先生
[00:28:00.600 --> 00:28:02.600]  你跟弟兄姊妹們聊天
[00:28:02.600 --> 00:28:05.600]  比很多輔導員好
[00:28:05.600 --> 00:28:07.600]  我聽到當然很開心
[00:28:07.600 --> 00:28:08.600]  這麼鼓勵
[00:28:08.600 --> 00:28:10.600]  我跟人聊天比輔導員好?
[00:28:10.600 --> 00:28:11.600]  是不是真的?
[00:28:11.600 --> 00:28:13.600]  不過無論如何
[00:28:13.600 --> 00:28:16.600]  我侍奉的路是很順利的
[00:28:16.600 --> 00:28:18.600]  我一開始就是很順利
[00:28:18.600 --> 00:28:20.600]  為什麼這麼順利?
[00:28:20.600 --> 00:28:24.600]  因為我遇到一位很好的老前輩
[00:28:24.600 --> 00:28:25.600]  所以在我的清單上
[00:28:25.600 --> 00:28:28.600]  有一位陳牧師的名字
[00:28:28.600 --> 00:28:30.600]  接著我長大了
[00:28:30.600 --> 00:28:31.600]  在我的名單上
[00:28:31.600 --> 00:28:35.600]  有一位名字叫林牧師
[00:28:35.600 --> 00:28:38.600]  在2007年到2009年
[00:28:38.600 --> 00:28:42.600]  其實是我生命的一個轉捩點
[00:28:42.600 --> 00:28:44.600]  神改變我
[00:28:44.600 --> 00:28:46.600]  套住我
[00:28:46.600 --> 00:28:48.600]  擊打我
[00:28:48.600 --> 00:28:50.600]  在2007年7月份
[00:28:50.600 --> 00:28:52.600]  我在泰國出席一個會議
[00:28:52.600 --> 00:28:55.600]  發表了一份學術文章
[00:28:55.600 --> 00:29:00.600]  會後有一位男士走來跟我聊天
[00:29:00.600 --> 00:29:04.600]  那個會是一個用英語的聚會
[00:29:04.600 --> 00:29:06.600]  這位應該是一個華僑
[00:29:06.600 --> 00:29:08.600]  是新加坡來的華僑
[00:29:08.600 --> 00:29:10.600]  他找我
[00:29:10.600 --> 00:29:11.600]  我不認識他
[00:29:11.600 --> 00:29:13.600]  他說不如喝咖啡
[00:29:13.600 --> 00:29:14.600]  我們喝咖啡
[00:29:14.600 --> 00:29:16.600]  一聊就聊了四個小時
[00:29:16.600 --> 00:29:20.600]  我們主要在聊神學
[00:29:20.600 --> 00:29:21.600]  George Limbeck
[00:29:21.600 --> 00:29:23.600]  他剛剛認識這個人
[00:29:23.600 --> 00:29:24.600]  我又熟悉這個人
[00:29:24.600 --> 00:29:28.600]  我們用四個小時用英語對談
[00:29:28.600 --> 00:29:30.600]  為甚麼我強調用英語呢
[00:29:30.600 --> 00:29:34.600]  用母語說四個小時就沒問題
[00:29:34.600 --> 00:29:36.600]  用英語說四個小時
[00:29:36.600 --> 00:29:39.600]  當然是難一點
[00:29:39.600 --> 00:29:41.600]  不過聊得很開心
[00:29:41.600 --> 00:29:48.600]  聊完之後我們就像失散了的兄弟一樣
[00:29:48.600 --> 00:29:50.600]  自此之後很有趣的
[00:29:50.600 --> 00:29:54.600]  他來香港公幹的時候
[00:29:54.600 --> 00:29:57.600]  連夜找我跟我一起見面
[00:29:57.600 --> 00:30:02.600]  有一次他特意在新加坡
[00:30:02.600 --> 00:30:04.600]  有一程免費飛機
[00:30:04.600 --> 00:30:05.600]  他特意飛來這裡
[00:30:05.600 --> 00:30:07.600]  跟我相聚兩天
[00:30:07.600 --> 00:30:10.600]  我和他在西貢海邊坐在一起
[00:30:10.600 --> 00:30:12.600]  在這裡聊天聊了一個早上
[00:30:12.600 --> 00:30:13.600]  我坐在那裡
[00:30:13.600 --> 00:30:16.600]  我沒有和男人這樣聊天
[00:30:16.600 --> 00:30:19.600]  好像我女朋友一樣
[00:30:19.600 --> 00:30:21.600]  我們就是這樣
[00:30:21.600 --> 00:30:26.600]  我記得在2008年
[00:30:26.600 --> 00:30:27.600]  有一個很大的挑戰
[00:30:27.600 --> 00:30:30.600]  有一個很大的難題要解決
[00:30:30.600 --> 00:30:33.600]  我解決不了
[00:30:33.600 --> 00:30:35.600]  我打了一個長途電話給他
[00:30:35.600 --> 00:30:38.600]  我說我有一個問題
[00:30:38.600 --> 00:30:40.600]  你是我最後問的一個人
[00:30:40.600 --> 00:30:43.600]  如果你不行一定說不行
[00:30:43.600 --> 00:30:45.600]  還有你幫我做這件事情
[00:30:45.600 --> 00:30:48.600]  一定不能夠帶來你麻煩
[00:30:48.600 --> 00:30:51.600]  你帶來麻煩你就不要做
[00:30:51.600 --> 00:30:54.600]  他就說我會做
[00:30:54.600 --> 00:30:56.600]  過了幾年之後
[00:30:56.600 --> 00:31:00.600]  我說那次叫你做的事情是很難的
[00:31:00.600 --> 00:31:01.600]  為什麼答應我
[00:31:01.600 --> 00:31:02.600]  他說真的很難的
[00:31:02.600 --> 00:31:04.600]  那時候我沒有回答你
[00:31:04.600 --> 00:31:06.600]  是很難的
[00:31:06.600 --> 00:31:10.600]  這個是我肝膽相照的好朋友
[00:31:10.600 --> 00:31:13.600]  其實他幫我做那件事情
[00:31:13.600 --> 00:31:17.600]  我們的友情是聊了十個小時左右
[00:31:17.600 --> 00:31:21.600]  很奇妙的原來越老的時候
[00:31:21.600 --> 00:31:24.600]  神秘的朋友又可以很真摯
[00:31:24.600 --> 00:31:26.600]  很真實
[00:31:26.600 --> 00:31:28.600]  所以我們的感情很穩固
[00:31:28.600 --> 00:31:30.600]  在今年
[00:31:30.600 --> 00:31:33.600]  今年其實我想和大家說
[00:31:33.600 --> 00:31:35.600]  我進入生命侍奉的另一個階段
[00:31:35.600 --> 00:31:39.600]  雖然我是香港浸信會神學院的院長
[00:31:39.600 --> 00:31:41.600]  我就和同事說
[00:31:41.600 --> 00:31:43.600]  我真的做院長了
[00:31:43.600 --> 00:31:45.600]  我只是做院長的工作
[00:31:45.600 --> 00:31:47.600]  其他工作我不做了
[00:31:47.600 --> 00:31:52.600]  於是我就放下很多行政的事務
[00:31:52.600 --> 00:31:54.600]  我就專心教研
[00:31:54.600 --> 00:31:58.600]  因為我們建了一座教研大樓
[00:31:58.600 --> 00:32:02.600]  我們不可以有負奉獻者的心
[00:32:02.600 --> 00:32:05.600]  我們說這個是教研大樓就是教研
[00:32:05.600 --> 00:32:10.600]  所以在2022年我就專心去做教研
[00:32:10.600 --> 00:32:13.600]  在今年我就打算在1月、2月
[00:32:13.600 --> 00:32:15.600]  我就會見50個校友
[00:32:15.600 --> 00:32:17.600]  是年輕人的校友
[00:32:17.600 --> 00:32:19.600]  我早陣子在你們當中
[00:32:19.600 --> 00:32:21.600]  在誠心教育當中
[00:32:21.600 --> 00:32:23.600]  在我們當中去講到
[00:32:23.600 --> 00:32:26.600]  講年輕人怎麼愛
[00:32:26.600 --> 00:32:28.600]  其實這個都是伏筆
[00:32:28.600 --> 00:32:33.600]  因為我想培養下一代年輕人的傳導人
[00:32:33.600 --> 00:32:36.600]  打算1月、2月可以見50個人
[00:32:36.600 --> 00:32:39.600]  1月3日就見了第一班
[00:32:39.600 --> 00:32:41.600]  接著打算1月見兩班
[00:32:41.600 --> 00:32:42.600]  2月見兩班
[00:32:42.600 --> 00:32:44.600]  怎知道1月份見了一班之後
[00:32:44.600 --> 00:32:46.600]  其他那些就疫情的緣故
[00:32:46.600 --> 00:32:50.600]  不能見只能通電話或者Zoom
[00:32:50.600 --> 00:32:55.600]  我就見了這七位年輕的校友
[00:32:55.600 --> 00:32:58.600]  我想給你看看他們有多年輕
[00:32:58.600 --> 00:33:00.600]  我們什麼都談
[00:33:00.600 --> 00:33:03.600]  我就聽他們講牧羊的故事
[00:33:03.600 --> 00:33:07.600]  談一下怎樣籃球足球報道
[00:33:07.600 --> 00:33:09.600]  怎樣大手報道
[00:33:09.600 --> 00:33:12.600]  講一下他們牧羊的成長路
[00:33:12.600 --> 00:33:17.600]  究竟是不是年輕人真的一定要打球才回教會
[00:33:17.600 --> 00:33:19.600]  他們說不是
[00:33:19.600 --> 00:33:21.600]  這麼多間都不是
[00:33:21.600 --> 00:33:22.600]  聽他們講
[00:33:22.600 --> 00:33:24.600]  然後我吸收他們的經驗
[00:33:24.600 --> 00:33:26.600]  我就幫他們分享一下
[00:33:26.600 --> 00:33:29.600]  我幫他們讀的書
[00:33:29.600 --> 00:33:31.600]  我讀書讀得比他們快
[00:33:31.600 --> 00:33:32.600]  我讀給他們聽
[00:33:32.600 --> 00:33:33.600]  Andrew Root
[00:33:33.600 --> 00:33:34.600]  Paul Tillich
[00:33:34.600 --> 00:33:36.600]  Debra Hunsinger
[00:33:36.600 --> 00:33:37.600]  Douglas Hall
[00:33:37.600 --> 00:33:39.600]  這些人的思想
[00:33:39.600 --> 00:33:41.600]  我們友好團契
[00:33:41.600 --> 00:33:47.600]  這個就是我常常所講的一個等候室
[00:33:47.600 --> 00:33:49.600]  這個聚會之後
[00:33:49.600 --> 00:33:52.600]  我就說這七位弟兄
[00:33:52.600 --> 00:33:54.600]  他是七小福
[00:33:54.600 --> 00:33:57.600]  他是我的朋友
[00:33:57.600 --> 00:33:59.600]  一起友伴同行
[00:33:59.600 --> 00:34:01.600]  今天我WhatsApp給他們
[00:34:01.600 --> 00:34:04.600]  我說到要連你們的照片
[00:34:04.600 --> 00:34:06.600]  說你們是我朋友
[00:34:06.600 --> 00:34:07.600]  行不行
[00:34:07.600 --> 00:34:09.600]  他們說行
[00:34:09.600 --> 00:34:13.600]  我希望我們的下一代
[00:34:13.600 --> 00:34:15.600]  是有勇氣
[00:34:15.600 --> 00:34:17.600]  我希望能夠跟他們同行
[00:34:17.600 --> 00:34:20.600]  甚至教導他們
[00:34:20.600 --> 00:34:21.600]  就好像保羅那樣說
[00:34:21.600 --> 00:34:24.600]  我記得你無遺的信心
[00:34:24.600 --> 00:34:25.600]  為這緣故
[00:34:25.600 --> 00:34:26.600]  我提醒你要把神
[00:34:26.600 --> 00:34:29.600]  藉著我按手所給你的恩賜
[00:34:29.600 --> 00:34:33.600]  在如火天王起來
[00:34:33.600 --> 00:34:34.600]  因為神賜給我們的
[00:34:34.600 --> 00:34:36.600]  不是膽怯的心
[00:34:36.600 --> 00:34:40.600]  而是剛強人愛自制的心
[00:34:40.600 --> 00:34:44.600]  我希望他們變得強大
[00:34:44.600 --> 00:34:47.600]  事實上我也需要他們的同行
[00:34:47.600 --> 00:34:53.600]  我希望我們一起能夠打完這場美好的仗
[00:34:53.600 --> 00:34:57.600]  完成這場比賽
[00:34:57.600 --> 00:35:00.600]  一起保持信念
[00:35:00.600 --> 00:35:03.600]  當然城鎮家弟兄姊妹們
[00:35:03.600 --> 00:35:06.600]  我很想你們變得更強大
[00:35:06.600 --> 00:35:10.600]  我也很需要你們的同行
[00:35:10.600 --> 00:35:13.600]  我們的目者需要你們的同行
[00:35:13.600 --> 00:35:18.600]  我們也希望你們跟我們一起打這個美好的仗
[00:35:18.600 --> 00:35:20.600]  完成這場比賽
[00:35:20.600 --> 00:35:22.600]  按規矩完成這場比賽
[00:35:22.600 --> 00:35:25.600]  一直保持我們的信念信心
[00:35:25.600 --> 00:35:29.600]  我們要知道這個世界是需要盼望
[00:35:29.600 --> 00:35:35.600]  而教會所知道的盼望
[00:35:35.600 --> 00:35:40.600]  教會是最有盼望的地方
[00:35:40.600 --> 00:35:44.600]  求神恩令我們跟祂同行
[00:35:44.600 --> 00:35:49.600]  我們一起友伴同行
[00:35:49.600 --> 00:35:50.600]  阿門
