
[00:00:00.000 --> 00:00:03.660]  我們今天繼續講雅歌的系列
[00:20:40.300 --> 00:20:42.620]  我們是屬於耶穌基督
[00:20:42.620 --> 00:20:45.580]  如果我們真的屬於耶穌基督
[00:20:45.580 --> 00:20:47.500]  不再是屬於自己的話
[00:20:47.500 --> 00:20:50.540]  我們就應該爲耶穌基督而活
[00:20:50.540 --> 00:20:52.300]  而經文告訴我們
[00:20:52.300 --> 00:20:55.740]  我們應該是結出果子給神
[00:20:55.740 --> 00:20:59.420]  一個真正屬於耶穌基督的人
[00:20:59.420 --> 00:21:01.740]  不再是爲自己而活
[00:21:01.740 --> 00:21:04.940]  而是要能夠結出果子來給神
[00:21:04.940 --> 00:21:06.460]  等下我們結束的時候
[00:21:06.460 --> 00:21:10.860]  我們會回來看這一節的經文
[00:21:10.860 --> 00:21:15.420]  然後所羅門王就形容舒拉蜜的雙語
[00:21:15.420 --> 00:21:18.380]  「你的兩羽好象白合花中
[00:21:18.380 --> 00:21:20.300]  喫草的一對小鹿
[00:21:20.300 --> 00:21:22.780]  就是母鹿相生的」
[00:21:22.780 --> 00:21:25.100]  非常生動的形容
[00:21:25.100 --> 00:21:27.420]  所羅門王是用小鹿來形容
[00:21:27.420 --> 00:21:29.340]  還是媽生的
[00:21:29.340 --> 00:21:30.700]  舒拉蜜的雙語
[00:21:30.700 --> 00:21:33.500]  他們的形狀大小都是一樣
[00:21:33.500 --> 00:21:36.460]  而且在白合花中的意思
[00:21:36.460 --> 00:21:40.780]  就是發出有香味、芬芳的氣味
[00:21:40.780 --> 00:21:42.140]  我們知道
[00:21:42.140 --> 00:21:45.740]  《針研》和《雅歌》都是所羅門王所作
[00:21:45.740 --> 00:21:48.300]  在《針研》的五章十九節
[00:21:48.300 --> 00:21:51.420]  所羅門王是用一樣的形容詞
[00:21:51.420 --> 00:21:53.500]  來形容女士的胸部
[00:21:53.500 --> 00:21:55.260]  就是「鹿」
[00:21:55.260 --> 00:21:56.380]  我們見到
[00:21:56.380 --> 00:22:02.620]  這個真是所羅門王喜愛的形容詞
[00:22:02.620 --> 00:22:04.060]  來到這裏
[00:22:04.060 --> 00:22:07.580]  我又要爲那些用字面解經的解經家
[00:22:07.580 --> 00:22:10.140]  來平反一下
[00:22:10.140 --> 00:22:12.620]  有很多寓意的解經家
[00:22:12.620 --> 00:22:15.980]  他們會笑字面解經的解經家
[00:22:15.980 --> 00:22:17.020]  他們會說
[00:22:17.020 --> 00:22:19.820]  「那你就是用字面來解經的了」
[00:22:19.820 --> 00:22:21.740]  他們還會說
[00:22:21.740 --> 00:22:23.500]  「如果你真的用字面解經
[00:22:23.500 --> 00:22:26.620]  你解出來的舒拉蜜很醜的」
[00:22:26.620 --> 00:22:30.380]  大家見到我剛纔形容的舒拉蜜美不美
[00:22:30.380 --> 00:22:31.100]  很美
[00:22:31.100 --> 00:22:31.900]  是吧
[00:22:31.900 --> 00:22:33.420]  但他們會怎麼樣
[00:22:33.420 --> 00:22:35.180]  他們會真的將石榴
[00:22:35.180 --> 00:22:37.660]  貼在一個女人的頭上
[00:22:37.660 --> 00:22:40.140]  畫兩隻白甲就是她的眼睛
[00:22:40.140 --> 00:22:43.180]  然後真的畫些山羊在她的頭上
[00:22:43.180 --> 00:22:45.340]  畫些綿羊在她的口上
[00:22:45.340 --> 00:22:47.740]  他們會形容出一個很醜的
[00:22:47.740 --> 00:22:51.420]  很可怕的舒拉蜜
[00:22:51.420 --> 00:22:52.140]  喂
[00:22:52.140 --> 00:22:55.820]  我們那些用字面解經的人
[00:22:55.820 --> 00:22:57.420]  不是說沒有想象力
[00:22:57.420 --> 00:22:58.780]  我們用字面解經
[00:22:58.780 --> 00:23:00.860]  也一樣有想象力
[00:23:00.860 --> 00:23:04.540]  不是你們的寓意解經家纔有想象力
[00:23:04.540 --> 00:23:07.820]  但我們將我們的想象力放在
[00:23:07.820 --> 00:23:12.220]  舒拉蜜和所羅門王的愛情裏面
[00:23:12.220 --> 00:23:14.780]  而不是說出了這個範圍
[00:23:14.780 --> 00:23:17.260]  我以前也和大家說過
[00:23:17.260 --> 00:23:21.980]  有寓意解經家形容舒拉蜜的相語是什麼
[00:23:21.980 --> 00:23:23.100]  是新舊約
[00:23:23.100 --> 00:23:23.660]  是吧
[00:23:23.660 --> 00:23:27.580]  是出了所羅門王和舒拉蜜的範圍
[00:23:27.580 --> 00:23:29.180]  我們是有想象力
[00:23:29.180 --> 00:23:31.020]  但我們的想象力放在
[00:23:31.020 --> 00:23:36.380]  所羅門王和舒拉蜜兩個的中間
[00:23:36.380 --> 00:23:38.620]  剛纔我說了
[00:23:38.620 --> 00:23:44.460]  四章六節唯一可以說是舒拉蜜說話
[00:23:44.460 --> 00:23:50.460]  其餘第四章全部都是所羅門王在說話
[00:23:50.460 --> 00:23:54.860]  如果四章六節是所羅門王在說話的話
[00:23:54.860 --> 00:23:58.860]  就是繼續在描述舒拉蜜的身體
[00:23:58.860 --> 00:24:01.580]  因爲四章五節是說完她的相語
[00:24:01.580 --> 00:24:03.660]  四章六節是說什麼
[00:24:03.660 --> 00:24:06.540]  沒若山、雨香谷
[00:24:06.540 --> 00:24:08.780]  真是令人想入非非
[00:24:08.780 --> 00:24:11.660]  什麼是沒若山?什麼是雨香谷?
[00:24:11.660 --> 00:24:15.660]  究竟是在描述舒拉蜜身體的哪個部分呢?
[00:24:15.660 --> 00:24:16.940]  沒有人知道
[00:24:16.940 --> 00:24:21.900]  但我相信這節的經文是舒拉蜜在說話
[00:24:21.900 --> 00:24:25.900]  記不記得在二章十節和二章十三節
[00:24:25.900 --> 00:24:30.780]  所羅門王是兩次邀請舒拉蜜和她去遊山玩水
[00:24:30.780 --> 00:24:34.380]  但當時因爲所羅門王有公事在身
[00:24:34.380 --> 00:24:36.460]  舒拉蜜說:我不去
[00:24:36.460 --> 00:24:38.940]  你去辦完你的公事
[00:24:38.940 --> 00:24:42.540]  等到天氣涼風日影飛去的時候
[00:24:42.540 --> 00:24:43.660]  你要回來
[00:24:43.660 --> 00:24:45.100]  記不記得?
[00:24:45.100 --> 00:24:48.460]  現在是同樣的經文出現
[00:24:48.460 --> 00:24:52.380]  天氣涼風日影飛去我們要回來
[00:24:52.380 --> 00:24:55.180]  意思就是舒拉蜜現在說
[00:24:55.180 --> 00:24:57.900]  你已經辦完你的公事了
[00:24:57.900 --> 00:25:00.940]  我們現在可以去遊山玩水
[00:25:00.940 --> 00:25:03.340]  但因爲宮廷的守衛森嚴
[00:25:03.340 --> 00:25:08.220]  我們最好是等到天氣涼風日影飛去之前
[00:25:08.220 --> 00:25:10.540]  能夠回到宮殿
[00:25:10.540 --> 00:25:15.980]  所以我相信四章六節是舒拉蜜在說話
[00:25:15.980 --> 00:25:17.660]  接着四章七節
[00:25:17.660 --> 00:25:21.180]  就是雅歌的中心經文之一
[00:25:21.180 --> 00:25:24.300]  我們剛纔說過有個首尾結構
[00:25:24.300 --> 00:25:27.180]  四章一節兩次說舒拉蜜的美麗
[00:25:27.180 --> 00:25:30.460]  四章十節兩次又是說舒拉蜜的美麗
[00:25:30.460 --> 00:25:33.500]  四章七節是中間的經文
[00:25:33.500 --> 00:25:35.500]  是最中心的地方
[00:25:35.500 --> 00:25:40.380]  我們見到所羅門王讚美舒拉蜜有七重的美麗
[00:25:40.380 --> 00:25:44.780]  講到她的眼、她的頭髮、她的嘴、她的面珠
[00:25:44.780 --> 00:25:48.060]  她的頸和她的胸部
[00:25:48.060 --> 00:25:49.500]  所羅門王說
[00:25:49.500 --> 00:25:54.220]  我的佳偶你全然美麗毫無瑕疵
[00:25:54.220 --> 00:25:57.660]  其實舒拉蜜是否真的毫無瑕疵
[00:25:57.660 --> 00:25:58.860]  不是
[00:25:58.860 --> 00:26:00.940]  我們講到雅歌的一章五節
[00:26:00.940 --> 00:26:03.100]  她知道自己是很黑
[00:26:03.100 --> 00:26:06.060]  我們見到雅歌的二章一節
[00:26:06.060 --> 00:26:07.820]  她說她自己很普遍
[00:26:07.820 --> 00:26:09.740]  好像百合花一樣
[00:26:09.740 --> 00:26:11.500]  她知道自己有弱點
[00:26:11.500 --> 00:26:13.820]  但是在所羅門王的眼裏
[00:26:13.820 --> 00:26:16.300]  見到她就是完全聖潔
[00:26:16.300 --> 00:26:19.500]  毫無瑕疵
[00:26:19.500 --> 00:26:23.740]  這個好像我們和耶穌基督的關係
[00:26:23.740 --> 00:26:26.780]  我們是否毫無瑕疵
[00:26:26.780 --> 00:26:27.580]  當然不是
[00:26:27.580 --> 00:26:29.180]  我們有很多問題
[00:26:29.180 --> 00:26:31.580]  我們還時時會犯罪
[00:26:31.580 --> 00:26:34.380]  但是在神的眼裏見到我們
[00:26:34.380 --> 00:26:35.980]  我們是毫無瑕疵
[00:26:35.980 --> 00:26:37.180]  爲什麼
[00:26:37.180 --> 00:26:39.660]  是耶穌基督的血洗浄我們
[00:26:39.660 --> 00:26:41.260]  幫我們贖罪
[00:26:41.260 --> 00:26:42.780]  但還不止這樣
[00:26:42.780 --> 00:26:46.380]  他將他的意義披在我們身上
[00:26:46.380 --> 00:26:49.020]  所以我們每個人在神的面前
[00:26:49.020 --> 00:26:51.500]  他見到他的愛子耶穌基督
[00:26:51.500 --> 00:26:53.580]  他見不到我們的罪
[00:26:53.580 --> 00:26:57.100]  所以我們好像毫無瑕疵
[00:26:57.100 --> 00:26:58.860]  耶穌基督給我們的愛
[00:26:58.860 --> 00:27:01.740]  真的令我們難以明白
[00:27:01.740 --> 00:27:04.460]  他愛我們愛到爲我們寫命
[00:27:04.460 --> 00:27:07.420]  甚至將他的意披在我們身上
[00:27:07.420 --> 00:27:10.060]  就好像以弗所書的三章十八節
[00:27:10.060 --> 00:27:13.660]  耶穌基督的愛的長闊高深
[00:27:13.660 --> 00:27:15.020]  我們如果能夠明白
[00:27:15.020 --> 00:27:17.660]  耶穌基督的愛的千分之一
[00:27:17.660 --> 00:27:18.780]  百分之一
[00:27:18.780 --> 00:27:20.620]  我相信我們做基督徒
[00:27:20.620 --> 00:27:23.420]  我們一定會有不一樣的生命
[00:27:23.420 --> 00:27:25.420]  但很多時候我們就是
[00:27:25.420 --> 00:27:29.980]  不能夠真的明白耶穌基督的愛
[00:27:29.980 --> 00:27:35.180]  我說過我們有完全聖潔的地位
[00:27:35.180 --> 00:27:38.780]  這不是我們真實的屬靈的處境
[00:27:38.780 --> 00:27:40.540]  這是我們的地位
[00:27:40.540 --> 00:27:43.500]  我們真正屬靈的處境是差得遠
[00:27:43.500 --> 00:27:47.500]  我們還時時會犯罪
[00:27:47.500 --> 00:27:50.380]  一般的基督徒當我們犯罪的時候
[00:27:50.380 --> 00:27:52.460]  就有兩個不同的極端
[00:27:52.460 --> 00:27:54.780]  非常不同的極端
[00:27:54.780 --> 00:27:58.220]  一個極端就是覺得不怕犯罪
[00:27:58.220 --> 00:27:59.740]  因爲我們的罪
[00:27:59.740 --> 00:28:01.820]  耶穌基督已經赦免了
[00:28:01.820 --> 00:28:03.100]  我們這頭犯罪
[00:28:03.100 --> 00:28:04.700]  他那頭赦免我們
[00:28:04.700 --> 00:28:07.020]  所以不怕他犯罪
[00:28:07.020 --> 00:28:08.700]  但是不要忘記
[00:28:08.700 --> 00:28:11.180]  在羅馬書的六章十五節
[00:28:11.180 --> 00:28:13.020]  保羅怎麼教我們
[00:28:13.020 --> 00:28:14.060]  保羅說
[00:28:14.060 --> 00:28:16.140]  我們現在在恩典之下
[00:28:16.140 --> 00:28:18.060]  不在律法之下
[00:28:18.060 --> 00:28:21.100]  是不是這樣就可以繼續犯罪
[00:28:21.100 --> 00:28:22.940]  保羅自己回答說
[00:28:22.940 --> 00:28:25.260]  斷乎不可
[00:28:25.260 --> 00:28:27.900]  千萬不要輕看我們的罪
[00:28:27.900 --> 00:28:29.900]  是我們的罪令到耶穌基督
[00:28:29.900 --> 00:28:33.340]  被釘在十字架的上方
[00:28:33.340 --> 00:28:36.380]  另外一個極端基督徒來說
[00:28:36.380 --> 00:28:39.900]  就是犯了罪之後不能夠饒恕自己
[00:28:39.900 --> 00:28:41.660]  哎呀我又失敗了
[00:28:41.660 --> 00:28:44.220]  這次神一定不會饒恕我
[00:28:44.220 --> 00:28:47.660]  甚至撒旦也會說大話給我們聽
[00:28:47.660 --> 00:28:49.340]  哎呀你又失敗了
[00:28:49.340 --> 00:28:53.180]  這次神一定不會饒恕你
[00:28:53.180 --> 00:28:54.940]  但是你想想
[00:28:54.940 --> 00:28:57.980]  當耶穌基督爲我們釘十字架
[00:28:57.980 --> 00:29:00.300]  爲我們贖罪的時候
[00:29:00.300 --> 00:29:04.540]  有多少我們的罪是將來的罪
[00:29:04.540 --> 00:29:06.380]  當耶穌基督爲我們釘十字架
[00:29:06.380 --> 00:29:09.180]  有多少我們的罪是將來的罪
[00:29:09.180 --> 00:29:11.180]  全部
[00:29:11.180 --> 00:29:13.740]  包括我們未犯的罪
[00:29:13.740 --> 00:29:16.620]  所以所有的罪都能夠被赦免
[00:29:16.620 --> 00:29:19.660]  但我們需要走到神的面前
[00:29:19.660 --> 00:29:21.900]  來認罪悔改
[00:29:21.900 --> 00:29:24.060]  唯一不得救的罪
[00:29:24.060 --> 00:29:25.900]  就是不信的罪
[00:29:25.900 --> 00:29:29.420]  但我們千萬不要輕看自己的罪
[00:29:29.420 --> 00:29:33.580]  我們不是靠自己不犯罪來得救
[00:29:33.580 --> 00:29:36.140]  一切都是神的恩典
[00:29:36.140 --> 00:29:39.900]  但如果我們真是一個重新得救的基督徒
[00:29:39.900 --> 00:29:42.780]  我們就應該有愛心的獻祭
[00:29:42.780 --> 00:29:44.460]  來回應神
[00:29:44.460 --> 00:29:49.180]  就是我們願意守神的家規
[00:29:49.180 --> 00:29:51.900]  願意守神的律例典章
[00:29:51.900 --> 00:29:55.980]  這也是爲什麼耶穌基督在《述語經》裏
[00:29:55.980 --> 00:29:57.660]  時時提醒我們
[00:29:57.660 --> 00:29:59.500]  如果你是愛我的
[00:29:59.500 --> 00:30:04.460]  你就守我的律例典章
[00:30:04.460 --> 00:30:07.500]  我們看到在經文裏
[00:30:07.500 --> 00:30:09.820]  所羅門王是五次提到
[00:30:09.820 --> 00:30:12.060]  舒拉蜜是他的辛苦
[00:30:12.060 --> 00:30:15.900]  三次提到舒拉蜜是他的妹子
[00:30:15.900 --> 00:30:18.460]  兩次提到她是佳偶
[00:30:18.460 --> 00:30:23.580]  妹子的意思在希伯來人傳統就是妻子
[00:30:23.580 --> 00:30:25.260]  太太的意思
[00:30:25.260 --> 00:30:27.420]  辛苦就是她的新娘
[00:30:27.420 --> 00:30:28.940]  我們看到
[00:30:28.940 --> 00:30:31.500]  叫她辛苦和叫她妹子
[00:30:31.500 --> 00:30:34.860]  是在《雅歌》的三章十一節之後
[00:30:34.860 --> 00:30:38.300]  即是他們行完婚禮之後
[00:30:38.300 --> 00:30:40.460]  在《雅歌》的四章八節
[00:30:40.460 --> 00:30:44.060]  其實可以說是所羅門王回應舒拉蜜
[00:30:44.060 --> 00:30:48.460]  在四章六節希望和她去遊山玩水
[00:30:48.460 --> 00:30:49.900]  所羅門王說
[00:30:49.900 --> 00:30:52.300]  我願意帶你去到高山
[00:30:52.300 --> 00:30:55.820]  去到豹子的山上來看下來
[00:30:55.820 --> 00:30:57.820]  一片的詩情畫意
[00:30:57.820 --> 00:31:00.220]  兩個新人
[00:31:00.220 --> 00:31:01.820]  我們看到
[00:31:01.820 --> 00:31:04.780]  所羅門王讚美舒拉蜜
[00:31:04.780 --> 00:31:06.060]  說她很漂亮
[00:31:06.060 --> 00:31:07.660]  在四章九節
[00:31:07.660 --> 00:31:13.260]  兩次說所羅門王被舒拉蜜奪走了他的心
[00:31:13.260 --> 00:31:17.100]  第一次是被舒拉蜜的美貌奪走他的心
[00:31:17.100 --> 00:31:19.260]  第二次經文告訴我們
[00:31:19.260 --> 00:31:24.300]  是舒拉蜜頸上的頸鍊奪走了他的心
[00:31:24.300 --> 00:31:30.300]  你說爲什麼一條頸鍊會奪走自己丈夫的心
[00:31:30.300 --> 00:31:32.300]  就是我剛纔說
[00:31:32.300 --> 00:31:35.180]  這條頸鍊是定情的信物
[00:31:35.180 --> 00:31:38.620]  當舒拉蜜戴了這條頸鍊在頸上
[00:31:38.620 --> 00:31:40.460]  意思就是
[00:31:40.460 --> 00:31:44.220]  她願意屬於所羅門王
[00:31:44.220 --> 00:31:45.340]  所以你想想
[00:31:45.340 --> 00:31:49.260]  所羅門王見到舒拉蜜戴着這條頸鍊
[00:31:49.260 --> 00:31:52.540]  連心都融化了
[00:31:52.540 --> 00:31:54.060]  在四章十節
[00:31:54.060 --> 00:31:56.860]  所羅門王讚美舒拉蜜
[00:31:56.860 --> 00:32:00.540]  說她的愛情比酒更加美
[00:32:00.540 --> 00:32:03.660]  我們看到這個形容詞
[00:32:03.660 --> 00:32:06.220]  在第一章已經出現過
[00:32:06.220 --> 00:32:10.060]  但我剛纔說是由舒拉蜜的觀點
[00:32:10.060 --> 00:32:12.620]  在一章二節一章四節
[00:32:12.620 --> 00:32:17.740]  舒拉蜜說所羅門王的愛比酒更美
[00:32:17.740 --> 00:32:21.580]  其實希伯來文是很有趣
[00:32:21.580 --> 00:32:23.900]  在順亞哥的四章一節
[00:32:23.900 --> 00:32:26.220]  用到"也非"這個字
[00:32:26.220 --> 00:32:29.260]  其實是視覺上的美麗
[00:32:29.260 --> 00:32:32.860]  所羅門王見到舒拉蜜是很美麗
[00:32:32.860 --> 00:32:35.180]  但去到四章十節
[00:32:35.180 --> 00:32:37.660]  用到"也非"這個字
[00:32:37.660 --> 00:32:39.500]  意思是什麼
[00:32:39.500 --> 00:32:43.660]  是感受上觸覺上的美麗
[00:32:43.660 --> 00:32:47.900]  由視覺上的美麗變成觸覺上的美麗
[00:32:47.900 --> 00:32:49.820]  我跟大家說過
[00:32:49.820 --> 00:32:53.340]  在這裏希伯來文和希臘文一樣
[00:32:53.340 --> 00:32:56.140]  有三個關於愛的字
[00:32:56.140 --> 00:32:59.100]  第一個就是"Valeo"希臘文
[00:32:59.100 --> 00:33:03.980]  就是相等於希伯來文的"Raya"這個字
[00:33:03.980 --> 00:33:07.020]  是兄弟的愛 朋友的愛
[00:33:07.020 --> 00:33:10.540]  第二個愛就是希臘文的"Egape"
[00:33:10.540 --> 00:33:13.900]  相等於希伯來文的"Ahab"這個字
[00:33:13.900 --> 00:33:17.020]  是無條件的愛 付出的愛
[00:33:17.020 --> 00:33:21.340]  在順亞哥里面你會見到"Eros"
[00:33:21.340 --> 00:33:24.540]  相等於"Eros"希伯來文的愛字
[00:33:24.540 --> 00:33:26.060]  就是"Dot"這個字
[00:33:26.060 --> 00:33:27.820]  是情慾的愛
[00:33:27.820 --> 00:33:30.380]  在順亞哥重複地出現
[00:33:30.380 --> 00:33:33.020]  只要是正確的範圍
[00:33:33.020 --> 00:33:34.460]  適合的時間
[00:33:34.460 --> 00:33:36.860]  "Dot"這個字用在夫妻的身上
[00:33:36.860 --> 00:33:38.460]  是絕對沒有問題
[00:33:38.460 --> 00:33:40.220]  是聖潔的
[00:33:40.220 --> 00:33:41.340]  我們看到
[00:33:41.340 --> 00:33:45.340]  其實這個字可以的意思就是做愛的意思
[00:33:45.340 --> 00:33:47.100]  Make love
[00:33:47.100 --> 00:33:49.020]  在順亞哥的四章十一節
[00:33:49.020 --> 00:33:49.980]  所羅門王說:
[00:33:49.980 --> 00:33:52.300]  "蘇拉蜜的嘴脣滴蜜
[00:33:52.300 --> 00:33:54.860]  說她的舌下是有蜜有奶
[00:33:54.860 --> 00:33:58.460]  衣服的香氣如黎巴嫩的香氣"
[00:33:58.460 --> 00:33:59.820]  我們見到
[00:33:59.820 --> 00:34:01.500]  順亞哥這本書真的
[00:34:01.500 --> 00:34:04.380]  讓人用五官可以來感受
[00:34:04.380 --> 00:34:06.220]  剛纔說蘇拉蜜的美麗
[00:34:06.220 --> 00:34:08.460]  首先是視覺的美麗
[00:34:08.460 --> 00:34:10.620]  慢慢慢慢去到四章十節
[00:34:10.620 --> 00:34:13.660]  是講到觸覺上的美麗
[00:34:13.660 --> 00:34:15.500]  經文四章十一節
[00:34:15.500 --> 00:34:18.300]  說能夠聞到蘇拉蜜身上的氣味
[00:34:18.300 --> 00:34:21.500]  好像黎巴嫩的香氣
[00:34:21.500 --> 00:34:25.340]  當所羅門王和蘇拉蜜接吻的時候
[00:34:25.340 --> 00:34:27.020]  說能夠嘗試到
[00:34:27.020 --> 00:34:29.740]  蘇拉蜜的嘴脣好像滴蜜
[00:34:29.740 --> 00:34:34.220]  她的舌頭好像有蜜有奶一樣
[00:34:34.220 --> 00:34:38.940]  真的充滿了感性的一本書
[00:34:38.940 --> 00:34:40.620]  我們講到
[00:34:40.620 --> 00:34:43.180]  四章十二至四章十五
[00:34:43.180 --> 00:34:45.900]  就是講到所羅門王和蘇拉蜜
[00:34:45.900 --> 00:34:47.500]  洞房的情形
[00:34:47.500 --> 00:34:50.700]  花園開放了
[00:34:50.700 --> 00:34:53.900]  希伯來文是一個很直接的文字
[00:34:53.900 --> 00:34:57.260]  結婚這個字是hatunah
[00:34:57.260 --> 00:34:59.740]  和另外一個希伯來文的字
[00:34:59.740 --> 00:35:01.180]  hatan這個字
[00:35:01.180 --> 00:35:03.180]  是同出一個字根
[00:35:03.180 --> 00:35:06.540]  意思就是切入進入的意思
[00:35:06.540 --> 00:35:09.580]  所以你想想希伯來文是多直接
[00:35:09.580 --> 00:35:13.420]  完全是沒有給人有假想的餘地
[00:35:13.420 --> 00:35:16.940]  另外在順雅歌的四章十二節
[00:35:16.940 --> 00:35:19.980]  講到花園井和泉源
[00:35:19.980 --> 00:35:22.620]  在希伯來文的
[00:35:22.620 --> 00:35:25.420]  這個猶太人的解經家
[00:35:25.420 --> 00:35:27.980]  差不多一致都是同意
[00:35:27.980 --> 00:35:30.700]  是在講蘇拉蜜的性器官
[00:35:30.700 --> 00:35:33.900]  是在講她的身體
[00:35:33.900 --> 00:35:37.260]  這個在猶太人的古代的文獻
[00:35:37.260 --> 00:35:40.940]  是重複出現有關這些的描述
[00:35:40.940 --> 00:35:43.500]  所以也是爲什麼這個
[00:35:43.500 --> 00:35:45.100]  猶太人的拉比
[00:35:45.100 --> 00:35:48.140]  是不準以色列人在三十歲以下
[00:35:48.140 --> 00:35:51.180]  來讀雅歌這本書
[00:35:51.180 --> 00:35:54.060]  在這四章十二節給我們看到
[00:35:54.060 --> 00:35:56.540]  說是關鎖的園
[00:35:56.540 --> 00:35:58.300]  是禁閉的井
[00:35:58.300 --> 00:36:00.300]  是封閉的泉源
[00:36:00.300 --> 00:36:03.820]  這個是在講蘇拉蜜的身體
[00:36:03.820 --> 00:36:05.820]  說她是一個處女
[00:36:05.820 --> 00:36:08.300]  她只是屬於她的丈夫
[00:36:08.300 --> 00:36:09.900]  不屬其他人
[00:36:09.900 --> 00:36:13.100]  雅歌對於婚前的保持貞潔
[00:36:13.100 --> 00:36:16.700]  是非常非常重視的一點
[00:36:16.700 --> 00:36:19.180]  同樣我們也是一樣
[00:36:19.180 --> 00:36:21.180]  我們成爲基督徒
[00:36:21.180 --> 00:36:24.140]  我們也應該將自己獻給神
[00:36:24.140 --> 00:36:25.420]  分別爲聖
[00:36:25.420 --> 00:36:26.620]  只屬於神
[00:36:26.620 --> 00:36:29.340]  爲神所用
[00:36:29.340 --> 00:36:33.420]  我們看到在這四章十五節
[00:36:33.420 --> 00:36:35.180]  和四章十二節
[00:36:35.180 --> 00:36:37.740]  是有一個很強烈的對比
[00:36:37.740 --> 00:36:39.100]  四章十五節說
[00:36:39.100 --> 00:36:40.460]  園中的泉
[00:36:40.460 --> 00:36:41.740]  活水的井
[00:36:41.740 --> 00:36:45.740]  從尼巴嫩流下來的溪水
[00:36:45.740 --> 00:36:48.380]  我們知道尼巴嫩的溪水
[00:36:48.380 --> 00:36:50.860]  是從黑門山得到水分
[00:36:50.860 --> 00:36:52.460]  黑門山是很高
[00:36:52.460 --> 00:36:53.980]  上高是積了雪
[00:36:53.980 --> 00:36:55.180]  當雪融了之後
[00:36:55.180 --> 00:36:58.540]  就會流到尼巴嫩的溪水裏
[00:36:58.540 --> 00:37:03.020]  然後會灌到今天所講的花園
[00:37:03.020 --> 00:37:05.100]  有很多解經家
[00:37:05.100 --> 00:37:08.300]  都說這裏所講的活水是代表聖靈
[00:37:08.300 --> 00:37:10.380]  如果這裏是代表聖靈的話
[00:37:10.380 --> 00:37:15.340]  那就真的有非常牽強的解經
[00:37:15.340 --> 00:37:17.900]  其實這裏和四章十二節
[00:37:17.900 --> 00:37:20.380]  是有一個很強烈的對比
[00:37:20.380 --> 00:37:23.900]  四章十二節說是關鎖的園
[00:37:23.900 --> 00:37:27.260]  而四章十五節說園中有泉源
[00:37:27.260 --> 00:37:28.940]  一個是關鎖的
[00:37:28.940 --> 00:37:31.020]  一個是有流動性
[00:37:31.020 --> 00:37:33.740]  四章十二節說是禁閉的井
[00:37:33.740 --> 00:37:35.100]  禁閉了
[00:37:35.100 --> 00:37:39.740]  但是四章十五節說是活水的井
[00:37:39.740 --> 00:37:43.420]  四章十二節說是封閉的泉源
[00:37:43.420 --> 00:37:45.980]  就算泉源也是封閉了
[00:37:45.980 --> 00:37:48.300]  但是四章十五節
[00:37:48.300 --> 00:37:53.260]  是被尼巴嫩溪水所灌溉的源自
[00:37:53.260 --> 00:37:55.580]  如果四章十二節說
[00:37:55.580 --> 00:37:58.140]  舒拉蜜是守身如玉
[00:37:58.140 --> 00:38:01.260]  四章十五節就說不再需要這樣
[00:38:01.260 --> 00:38:02.860]  現在是洞房了
[00:38:02.860 --> 00:38:04.860]  是適合的時機
[00:38:04.860 --> 00:38:06.380]  是正確的範圍
[00:38:06.380 --> 00:38:08.620]  可以進行
[00:38:08.620 --> 00:38:11.100]  我們怎知道我們這樣的解經
[00:38:11.100 --> 00:38:13.100]  是正確的解經
[00:38:13.100 --> 00:38:15.900]  你知道我很喜歡用字面解經
[00:38:15.900 --> 00:38:19.900]  你知道我很喜歡用聖經解釋聖經
[00:38:19.900 --> 00:38:24.380]  在同樣針研所羅門王所作的
[00:38:24.380 --> 00:38:26.620]  五章十五至十六節
[00:38:26.620 --> 00:38:28.940]  所羅門王向自己的兒子
[00:38:28.940 --> 00:38:30.780]  勸自己的兒子要小心
[00:38:30.780 --> 00:38:32.620]  那些不正經的女人
[00:38:32.620 --> 00:38:36.140]  他說你要喝自己池中的水
[00:38:36.140 --> 00:38:38.460]  喝自己井裏的活水
[00:38:38.460 --> 00:38:41.260]  你的泉源豈能仗義在外
[00:38:41.260 --> 00:38:44.620]  你的河水豈可留在街上
[00:38:44.620 --> 00:38:46.780]  唯獨歸你一人
[00:38:46.780 --> 00:38:48.700]  不可與外人同用
[00:38:48.700 --> 00:38:49.980]  這裏都是一樣
[00:38:49.980 --> 00:38:51.740]  如果你看到這裏所說的池
[00:38:51.740 --> 00:38:53.260]  這裏所說的井
[00:38:53.260 --> 00:38:55.580]  就是上高我們看到
[00:38:55.580 --> 00:38:59.180]  這個牙哥四章十二節所說的井
[00:38:59.180 --> 00:39:00.460]  那個花園
[00:39:00.460 --> 00:39:01.980]  是一模一樣
[00:39:01.980 --> 00:39:06.700]  一個男人是要從自己太太身上得到滿足
[00:39:06.700 --> 00:39:08.140]  要從自己的池
[00:39:08.140 --> 00:39:10.460]  自己的井來喝水
[00:39:10.460 --> 00:39:14.060]  千萬不要將他的泉源
[00:39:14.060 --> 00:39:15.260]  將他的活水
[00:39:15.260 --> 00:39:18.380]  浪費在其他女人的身上
[00:39:18.380 --> 00:39:24.780]  所以我們看到這裏是真正正確解經
[00:39:24.780 --> 00:39:29.020]  接着二人就成爲一體
[00:39:29.020 --> 00:39:30.140]  在這裏
