
[00:00:00.000 --> 00:00:03.440]  這一節聖經在十度行傳第一章第八節
[00:18:03.880 --> 00:18:08.920]  神常常就是在人所意想不到的地方
[00:18:08.920 --> 00:18:13.640]  用神意想不到的方法來工作
[00:18:13.640 --> 00:18:15.960]  求神幫助我們
[00:18:15.960 --> 00:18:19.800]  永遠不要因為神所做的工作
[00:18:19.800 --> 00:18:23.520]  而感覺我們被冒犯
[00:18:23.520 --> 00:18:28.400]  因為神是可以選擇在任何地方
[00:18:28.400 --> 00:18:34.960]  用任何方法來成就祂自己的作為
[00:18:34.960 --> 00:18:38.120]  我相信我們在理性上都同意這件事情
[00:18:38.120 --> 00:18:43.600]  我們的神絕對是可以在任何地方
[00:18:43.600 --> 00:18:48.640]  選擇任何方法來成就祂的工作
[00:18:48.640 --> 00:18:53.160]  但是當我們實際看見這些現象景象的時候
[00:18:53.160 --> 00:18:56.520]  常常我們心中的驕傲
[00:18:56.520 --> 00:18:59.400]  讓我們拒絕神的作為
[00:18:59.400 --> 00:19:02.160]  第二點今天我們需要謙卑下來
[00:19:02.160 --> 00:19:06.200]  跟你們一樣說需要謙卑下來
[00:19:06.200 --> 00:19:08.760]  我還記得很多年前
[00:19:08.760 --> 00:19:10.840]  曾經有一次我帶一些教會的同工
[00:19:10.840 --> 00:19:12.560]  參加一個在聖火祟
[00:19:12.560 --> 00:19:14.320]  一個靈恩的聚會
[00:19:14.320 --> 00:19:17.720]  也是在一個靈恩的教會裡面
[00:19:17.720 --> 00:19:20.560]  當我一走進這個聚會場所的時候
[00:19:20.560 --> 00:19:22.640]  就發現他們的牧師
[00:19:22.640 --> 00:19:27.680]  這個收奉獻的方式是我從來沒有見過的
[00:19:27.680 --> 00:19:29.280]  收奉獻的時候到的時候
[00:19:29.280 --> 00:19:30.920]  他就對會眾說
[00:19:30.920 --> 00:19:33.320]  今天聖靈感動我在我們中間
[00:19:33.320 --> 00:19:37.280]  有二十個人每個人會奉獻一千塊錢
[00:19:37.280 --> 00:19:39.640]  他就邀請這些有心中的感動
[00:19:39.640 --> 00:19:42.360]  要奉獻一千塊錢走到台前來
[00:19:42.360 --> 00:19:45.320]  然後他就在那邊一直等
[00:19:45.320 --> 00:19:49.360]  等到二十個人走到台前來為止
[00:19:49.360 --> 00:19:52.960]  哇 我那天在台下簡直無法忍受
[00:19:52.960 --> 00:19:55.360]  簡直是怎麼搞 怎麼在那邊等候的時候
[00:19:55.360 --> 00:19:57.320]  我覺得這什麼樣的牧師啊
[00:19:57.320 --> 00:19:59.600]  怎麼那麼師愛錢啊
[00:19:59.600 --> 00:20:02.200]  沒見過
[00:20:02.200 --> 00:20:03.760]  幾乎無法忍受
[00:20:03.760 --> 00:20:06.280]  就準備要走了
[00:20:06.280 --> 00:20:11.160]  我就從今以後再也不來這個教會了
[00:20:11.160 --> 00:20:12.600]  不久之後
[00:20:12.600 --> 00:20:16.800]  台灣乙齡書房的張啟明長老到聖火祟來
[00:20:16.800 --> 00:20:18.240]  他一見到我說
[00:20:18.240 --> 00:20:20.040]  他就提到這一位牧師說
[00:20:20.040 --> 00:20:21.960]  誒 帶我去見一下這位牧師吧
[00:20:21.960 --> 00:20:24.600]  我說 幹嘛去見他
[00:20:24.600 --> 00:20:25.480]  他說 他告訴我
[00:20:25.480 --> 00:20:28.280]  因為啊 如果沒有他
[00:20:28.280 --> 00:20:31.280]  就沒有現在的乙齡書房在台北
[00:20:31.280 --> 00:20:34.080]  真的嗎 怎麼會這個樣子呢
[00:20:34.080 --> 00:20:36.000]  他說因為很多年前
[00:20:36.000 --> 00:20:38.040]  當他要開始為乙齡書房
[00:20:38.040 --> 00:20:41.280]  他們要籌款買一個地方的時候
[00:20:41.280 --> 00:20:45.160]  剛好這位牧師在他們中間講到
[00:20:45.160 --> 00:20:46.360]  這位牧師就問他說
[00:20:46.360 --> 00:20:48.880]  你們需要籌多少錢呢
[00:20:48.880 --> 00:20:51.840]  他們說需要籌五十萬台幣
[00:20:51.840 --> 00:20:54.200]  在聚會當中 這位牧師就說了
[00:20:54.200 --> 00:20:56.040]  他說我相信今天神會感動
[00:20:56.040 --> 00:20:57.760]  在我們中間有二十五個人
[00:20:57.760 --> 00:21:01.640]  每個人奉獻兩萬塊錢
[00:21:01.640 --> 00:21:05.760]  我發現這牧師是一模一樣的做法
[00:21:05.760 --> 00:21:07.960]  結果那天真的有二十五個人
[00:21:07.960 --> 00:21:09.280]  每人奉獻兩萬塊錢
[00:21:09.280 --> 00:21:14.280]  他們當天就籌到五十萬台幣
[00:21:14.280 --> 00:21:15.360]  我還真的明白
[00:21:15.360 --> 00:21:19.360]  這個牧師還真的有一點特別的才幹
[00:21:19.360 --> 00:21:20.680]  這種東西還不是你隨便做做
[00:21:20.680 --> 00:21:24.320]  就可以達到這個結果 不可能的
[00:21:24.320 --> 00:21:26.880]  後來他們去看場地
[00:21:26.880 --> 00:21:28.440]  去看場地的時候
[00:21:28.440 --> 00:21:29.840]  張啟明長老就帶他去
[00:21:29.840 --> 00:21:32.240]  第一個他們很想買的地方
[00:21:32.240 --> 00:21:33.720]  這牧師說不是不是
[00:21:33.720 --> 00:21:35.040]  又到第二個很想買的地方
[00:21:35.040 --> 00:21:36.440]  不是不是
[00:21:36.440 --> 00:21:38.120]  到最後到了一個 好吧
[00:21:38.120 --> 00:21:41.680]  一個很不起眼的地下室
[00:21:41.680 --> 00:21:44.200]  那牧師說就是這裡
[00:21:44.200 --> 00:21:47.440]  所以他們就花了五十萬台幣買下來
[00:21:47.440 --> 00:21:49.960]  那個地方就是現在最昂貴的
[00:21:49.960 --> 00:21:53.440]  忠孝東路四段的乙齡書房
[00:21:53.440 --> 00:21:57.640]  哈利路亞
[00:21:57.640 --> 00:21:59.720]  我聽到張啟明長老就見著我
[00:21:59.720 --> 00:22:02.720]  聖靈非常責備我
[00:22:02.720 --> 00:22:07.200]  這個牧師還真的是神的器皿
[00:22:07.200 --> 00:22:13.440]  無論我喜不喜歡
[00:22:13.440 --> 00:22:17.480]  很多時候我們就我喜歡我不喜歡
[00:22:17.480 --> 00:22:20.600]  誰在乎你不喜歡
[00:22:20.600 --> 00:22:21.600]  這是神的器皿
[00:22:21.600 --> 00:22:26.520]  神簡選怎麼做就怎麼做
[00:22:26.520 --> 00:22:32.920]  但很多時候我們心中的驕傲
[00:22:32.920 --> 00:22:35.160]  我們必須承認
[00:22:35.160 --> 00:22:38.440]  心中的驕傲
[00:22:38.440 --> 00:22:41.760]  讓我們無法接受
[00:22:41.760 --> 00:22:44.840]  我們常常拒絕某種方式
[00:22:44.840 --> 00:22:47.760]  拒絕某種人
[00:22:47.760 --> 00:22:53.200]  結果我們自己也無法享受神的恩典
[00:22:53.200 --> 00:22:56.400]  我再次說我們需要謙卑下來
[00:22:56.400 --> 00:23:01.960]  矽谷的大頭腦們要謙卑下來
[00:23:01.960 --> 00:23:05.280]  真的謙卑的心領受聖靈的作為
[00:23:05.280 --> 00:23:07.960]  你們只有謙卑
[00:23:07.960 --> 00:23:14.440]  才能夠使我們經歷聖靈的恩高與能力
[00:23:14.440 --> 00:23:17.040]  第三要順從聖靈的感動
[00:23:17.040 --> 00:23:20.720]  跟你們說要順從聖靈的感動
[00:23:20.720 --> 00:23:22.160]  當聖靈在運行的時候
[00:23:22.160 --> 00:23:26.040]  我們就必須順從聖靈的帶領
[00:23:26.040 --> 00:23:29.720]  我們才能夠經歷聖靈的工作
[00:23:29.720 --> 00:23:31.080]  就好像在五旬節的時候
[00:23:31.080 --> 00:23:33.560]  當聖靈降臨在門徒身上
[00:23:33.560 --> 00:23:38.640]  他們必須順從聖靈的感動來開口
[00:23:38.640 --> 00:23:40.840]  我們看在史論章二章第四節
[00:23:40.840 --> 00:23:42.160]  他們被聖靈充滿
[00:23:42.160 --> 00:23:46.120]  按照聖靈所賜的口才就說起別國的話
[00:23:46.120 --> 00:23:46.800]  他們必須
[00:23:46.800 --> 00:23:48.480]  聖靈降臨在他們身上
[00:23:48.480 --> 00:23:51.400]  他們口必須打開
[00:23:51.400 --> 00:23:54.520]  方言才能夠出來
[00:23:54.520 --> 00:23:56.040]  所以聖靈有感動的時候
[00:23:56.040 --> 00:23:59.240]  我們一定要行動來配合
[00:23:59.240 --> 00:24:01.800]  我們看在史論章二章十四節裡面
[00:24:01.800 --> 00:24:04.880]  在這裡當彼得十一個使徒站起
[00:24:04.880 --> 00:24:08.160]  高聲說猶太和一切住在耶路撒冷人
[00:24:08.160 --> 00:24:11.120]  這件事你們當知道也當側耳聽我的話
[00:24:11.120 --> 00:24:13.240]  當聖靈感動他們的時候
[00:24:13.240 --> 00:24:15.600]  他們也必須站起來
[00:24:15.600 --> 00:24:18.400]  高聲的說
[00:24:18.400 --> 00:24:20.840]  不能只領受聖靈的恩典就算了
[00:24:20.840 --> 00:24:23.280]  而是必須要順從聖靈的感動
[00:24:23.280 --> 00:24:25.600]  站起來傳揚神的話
[00:24:25.600 --> 00:24:28.880]  然後史論章二章四十一節這裡講到說
[00:24:28.880 --> 00:24:31.120]  於是領受的話人就受了洗
[00:24:31.120 --> 00:24:34.880]  那一天門徒約天了三千人
[00:24:34.880 --> 00:24:38.600]  我們就看見聖靈的工作
[00:24:38.600 --> 00:24:41.760]  跟我們的順服是有密切的關係
[00:24:41.760 --> 00:24:44.680]  你怎麼經歷聖靈的能力
[00:24:44.680 --> 00:24:47.920]  你必須要順服聖靈的感動
[00:24:47.920 --> 00:24:51.720]  今天我看見很多的基督徒在教會裡面
[00:24:51.720 --> 00:24:56.360]  我們很喜歡聽有關聖靈的事情
[00:24:56.360 --> 00:25:01.160]  我們很喜歡討論有關聖靈的事情
[00:25:01.160 --> 00:25:03.320]  但事實上我告訴你
[00:25:03.320 --> 00:25:09.240]  只有當你真正開始順從聖靈的感動的時候
[00:25:09.240 --> 00:25:13.080]  聖靈的能力才能夠釋放出來
[00:25:13.080 --> 00:25:15.600]  你們
[00:25:15.600 --> 00:25:20.960]  就好像有一次你還記得當主耶穌來到耶利歌城的時候
[00:25:20.960 --> 00:25:24.320]  他聽見有一個瞎子巴底買在呼喊說
[00:25:24.320 --> 00:25:26.520]  大衛的子孫可憐我吧
[00:25:26.520 --> 00:25:29.560]  大衛的子孫可憐我吧
[00:25:29.560 --> 00:25:33.400]  其實當時耶穌正在趕路
[00:25:33.400 --> 00:25:35.760]  所以旁邊的人就對他說
[00:25:35.760 --> 00:25:38.800]  你沒看啊 夫子很忙啊
[00:25:38.800 --> 00:25:41.560]  安靜點 安靜點
[00:25:41.560 --> 00:25:44.880]  可是我們看見主耶穌他聽見了
[00:25:44.880 --> 00:25:48.440]  他聽見這個瞎子的呼喊
[00:25:48.440 --> 00:25:51.920]  而我們看見 我相信在他心中有個聖靈的感動
[00:25:51.920 --> 00:25:57.240]  聖靈說他聽見了他就停下來
[00:25:57.240 --> 00:26:00.560]  我相信那是個聖靈的感動在他裡面
[00:26:00.560 --> 00:26:03.200]  而主耶穌就順從了聖靈的感動
[00:26:03.200 --> 00:26:04.800]  他停留下來
[00:26:04.800 --> 00:26:08.080]  他一停下來 神蹟就發生了
[00:26:08.080 --> 00:26:12.800]  那天那個瞎子就得早一職
[00:26:12.800 --> 00:26:20.600]  第二點 今天我們很容易在生活跟侍奉當中忙忙碌碌
[00:26:20.600 --> 00:26:24.040]  可是當神的靈感動我們
[00:26:24.040 --> 00:26:28.920]  停留下來為神做一件事情的時候
[00:26:28.920 --> 00:26:34.360]  請問你 我們願意順服嗎
[00:26:34.360 --> 00:26:37.200]  第二點 今天有什麼事情
[00:26:37.200 --> 00:26:40.680]  是當你在忙碌生活當中
[00:26:40.680 --> 00:26:45.880]  神要你停下來為祂做的事情
[00:26:45.880 --> 00:26:49.040]  你願意順服嗎
[00:26:49.040 --> 00:26:53.560]  當然你也會說 那是耶穌 當然聖靈會感動他
[00:26:53.560 --> 00:26:59.800]  不不不 今天聖靈照樣會感動你
[00:26:59.800 --> 00:27:01.960]  你還記得每一次祖日崇拜結束之後
[00:27:01.960 --> 00:27:04.920]  牧師是怎麼為你們祝福禱告的嗎
[00:27:04.920 --> 00:27:09.680]  但願主耶穌就是恩惠 天父上帝的慈愛
[00:27:09.680 --> 00:27:16.960]  聖靈的 聖靈的 感動常與牧師同在
[00:27:16.960 --> 00:27:20.240]  誰是眾人啊 就是你啊
[00:27:20.240 --> 00:27:22.360]  每個禮拜為你祝福啊
[00:27:22.360 --> 00:27:26.400]  聖靈的感動常與你同在啊
[00:27:26.400 --> 00:27:29.320]  換說聖靈是會感動你的
[00:27:29.320 --> 00:27:31.640]  而且常常感動你
[00:27:31.640 --> 00:27:34.280]  你們 你說聖靈怎麼感動我
[00:27:34.280 --> 00:27:39.200]  其實聖靈常常藉著我們心思意念來感動我們
[00:27:39.200 --> 00:27:41.600]  不是很玄的事情
[00:27:41.600 --> 00:27:45.600]  聖靈常常藉著心思意念告訴我們要做些什麼事情
[00:27:45.600 --> 00:27:47.960]  就譬如有些時候
[00:27:47.960 --> 00:27:50.040]  當你想到在教會裡面
[00:27:50.040 --> 00:27:52.400]  有些弟兄很需要一些幫助
[00:27:52.400 --> 00:27:54.800]  你想到應該打個電話給他
[00:27:54.800 --> 00:27:56.080]  正要打電話的時候發現
[00:27:56.080 --> 00:27:59.560]  已經晚上十一點了 很晚 明天再說吧
[00:27:59.560 --> 00:28:01.960]  可是到明天來到的時候 你就忘記
[00:28:01.960 --> 00:28:04.360]  有沒有這種事情 有的
[00:28:04.360 --> 00:28:06.680]  聖靈很多時候感動我們
[00:28:06.680 --> 00:28:11.280]  可是我們卻常常消滅聖靈的感動
[00:28:11.280 --> 00:28:13.920]  你知道以前我常常覺得自己是一個
[00:28:13.920 --> 00:28:17.000]  很能夠順服神的人
[00:28:17.000 --> 00:28:20.320]  直到有一天在聚會當中
[00:28:20.320 --> 00:28:24.760]  我聽見一個講員問我們一個問題
[00:28:24.760 --> 00:28:26.480]  他說請問你
[00:28:26.480 --> 00:28:31.200]  從你開始知道神要你做的事情
[00:28:31.200 --> 00:28:34.240]  一直到你真正去做
[00:28:34.240 --> 00:28:38.400]  中間要花多少時間啊
[00:28:38.400 --> 00:28:39.680]  請問你
[00:28:39.680 --> 00:28:42.080]  從你開始知道神要你做一件事情
[00:28:42.080 --> 00:28:44.080]  一直到你真正去做
[00:28:44.080 --> 00:28:47.880]  中間需要花多少時間啊
[00:28:47.880 --> 00:28:51.640]  哇 我從來沒有這樣想過
[00:28:51.640 --> 00:28:54.360]  那天聽完到回家之後
[00:28:54.360 --> 00:28:57.840]  我安靜在神面 我想了很久
[00:28:57.840 --> 00:28:59.640]  我才發現我真的是一個
[00:28:59.640 --> 00:29:04.560]  非常緩慢跟隨神的人
[00:29:04.560 --> 00:29:08.240]  多少次聖靈說往前走
[00:29:08.240 --> 00:29:11.840]  我總是遲疑不決
[00:29:11.840 --> 00:29:14.880]  多少次聖靈說交托給我
[00:29:14.880 --> 00:29:18.920]  我總是很不放心 不敢交托
[00:29:18.920 --> 00:29:22.080]  我以為我是很順服的人
[00:29:22.080 --> 00:29:26.680]  但其實我的心離神很遙遠
[00:29:26.680 --> 00:29:31.120]  丁炯炯你呢 你想過嗎
[00:29:31.120 --> 00:29:34.720]  從你知道神要你做一件事情
[00:29:34.720 --> 00:29:37.520]  一直到你真正去做
[00:29:37.520 --> 00:29:40.920]  中間要花多少時間啊
[00:29:40.920 --> 00:29:42.400]  我所說的事情不見得是要你
[00:29:42.400 --> 00:29:43.920]  什麼轟轟烈烈的大事
[00:29:43.920 --> 00:29:46.240]  好像要你去非洲做全職宣教士
[00:29:46.240 --> 00:29:49.280]  那可能花很多時間考慮考慮
[00:29:49.280 --> 00:29:53.880]  那可能只是生活的小事啊
[00:29:53.880 --> 00:29:58.880]  是要你每天 天天來親近祂
[00:29:58.880 --> 00:30:02.680]  神只要你對你身旁周圍的人說一聲
[00:30:02.680 --> 00:30:05.680]  對不起
[00:30:05.680 --> 00:30:07.880]  也許神只要你起來
[00:30:07.880 --> 00:30:11.800]  參與教會的服侍
[00:30:11.800 --> 00:30:14.120]  當神的聖靈開始運行的時候
[00:30:14.120 --> 00:30:15.800]  我告訴你
[00:30:15.800 --> 00:30:19.080]  當神感動你的時候
[00:30:19.080 --> 00:30:20.880]  你一定要順服啊
[00:30:20.880 --> 00:30:24.800]  你要學習順從聖靈的感動
[00:30:24.800 --> 00:30:28.800]  你才能夠經歷聖靈的能力
[00:30:28.800 --> 00:30:31.160]  Amen
[00:30:31.160 --> 00:30:34.640]  我再次說啊
[00:30:34.640 --> 00:30:37.760]  今天在你忙碌的生活當中
[00:30:37.760 --> 00:30:39.960]  有什麼事
[00:30:39.960 --> 00:30:45.080]  是神要你停下來為神做的
[00:30:45.080 --> 00:30:47.520]  Just do it
[00:30:47.520 --> 00:30:51.640]  今天神擁有我們一切生命的答案
[00:30:51.640 --> 00:30:54.120]  祂也猜遣聖靈住在我們裡面
[00:30:54.120 --> 00:30:56.560]  聖靈知道父神的心意
[00:30:56.560 --> 00:30:59.240]  聖靈也正在按照父神的心意
[00:30:59.240 --> 00:31:03.520]  在感動你
[00:31:03.520 --> 00:31:06.440]  只有當我們順從聖靈的感動
[00:31:06.440 --> 00:31:08.160]  我們才能在神的手中
[00:31:08.160 --> 00:31:11.440]  成為神奇的啟明的
[00:31:11.440 --> 00:31:13.120]  Amen
[00:31:13.120 --> 00:31:14.400]  聽起來今天
[00:31:14.400 --> 00:31:17.920]  神所應許的聖靈已經降臨
[00:31:17.920 --> 00:31:20.520]  我們一點不需要像初代教會一樣
[00:31:20.520 --> 00:31:22.200]  在那裡等候聖靈
[00:31:22.200 --> 00:31:25.000]  但今天我們需要歡迎啊
[00:31:25.000 --> 00:31:26.960]  歡迎聖靈
[00:31:26.960 --> 00:31:28.880]  敞開你自己
[00:31:28.880 --> 00:31:31.840]  歡迎聖靈來工作
[00:31:31.840 --> 00:31:35.320]  無論你過去是不是被聖靈充滿過
[00:31:35.320 --> 00:31:38.840]  今天我們都需要再一次被聖靈充滿
[00:31:38.840 --> 00:31:40.480]  Amen
[00:31:40.480 --> 00:31:44.120]  但我們要求神賜給我們一個渴慕的心
[00:31:44.120 --> 00:31:46.640]  深深地來渴慕祂
[00:31:46.640 --> 00:31:49.320]  一個謙卑的靈
[00:31:49.320 --> 00:31:50.640]  更重要
[00:31:50.640 --> 00:31:52.840]  一個順服的心
[00:31:52.840 --> 00:31:54.760]  好讓我們再一次
[00:31:54.760 --> 00:31:57.720]  能夠經歷聖靈的能力
[00:31:57.720 --> 00:32:02.080]  能夠再一次成為神手中工作的啟明
[00:32:02.080 --> 00:32:02.800]  Amen
[00:32:02.800 --> 00:32:05.360]  我們一起禱告
[00:32:05.360 --> 00:32:06.960]  親愛的主我們再一次來到你面前
[00:32:06.960 --> 00:32:09.560]  獻上我們的感謝
[00:32:09.560 --> 00:32:13.480]  謝謝主你賜下聖靈在我們中間
[00:32:13.480 --> 00:32:15.200]  何等的寶貴
[00:32:15.200 --> 00:32:18.360]  在我們一生當中成為我們的安慰師
[00:32:18.360 --> 00:32:20.800]  也成為我們的引導者
[00:32:20.800 --> 00:32:23.600]  主今天早上再一次來到你面前
[00:32:23.600 --> 00:32:25.280]  我們求你敞開我們的靈
[00:32:25.280 --> 00:32:26.880]  幫助我們
[00:32:26.880 --> 00:32:30.080]  讓我們有個謙卑柔軟的態度
[00:32:30.080 --> 00:32:32.520]  不但聆聽你的聲音
[00:32:32.520 --> 00:32:37.480]  而且能夠順從你聖靈的感動
[00:32:37.480 --> 00:32:38.920]  讓我們再一次渴慕你
[00:32:38.920 --> 00:32:42.200]  深深地渴慕
[00:32:42.200 --> 00:32:44.440]  歡迎你今天早上
[00:32:44.440 --> 00:32:47.880]  自由地運行在我們中間
[00:32:47.880 --> 00:32:50.400]  向我們來說話
[00:32:50.400 --> 00:32:52.400]  感動我們
[00:32:52.400 --> 00:32:55.960]  讓我們知道當行的事
[00:32:55.960 --> 00:32:57.640]  好讓我們真是能夠
[00:32:57.640 --> 00:33:00.080]  在你手中再一次
[00:33:00.080 --> 00:33:02.320]  經歷你的作為
[00:33:02.320 --> 00:33:04.920]  也成為你手中的齊名
[00:33:04.920 --> 00:33:07.960]  將一切榮耀都歸給主你自己
[00:33:07.960 --> 00:33:08.920]  感謝禱告
[00:33:08.920 --> 00:33:11.760]  奉耶穌得聖的名祈求
[00:33:11.760 --> 00:33:12.400]  阿們
