
[00:00:00.000 --> 00:00:02.960]  各位弟兄姊妹、各位朋友平安
[00:21:27.880 --> 00:21:31.480]  這就是聖經裏面的擬人法
[00:21:31.480 --> 00:21:34.480]  原來城門都要震撼
[00:21:34.480 --> 00:21:37.280]  永久的門戶都要動起來
[00:21:37.280 --> 00:21:39.880]  因為榮耀的王要進來
[00:21:39.880 --> 00:21:43.880]  然後第八節和第十節
[00:21:43.880 --> 00:21:45.880]  就可以說是答案了
[00:21:45.880 --> 00:21:48.880]  那榮耀的王是誰呢?
[00:21:48.880 --> 00:21:50.480]  誰是榮耀的王?
[00:21:50.480 --> 00:21:52.880]  他進來這麼厲害呢?
[00:21:52.880 --> 00:21:54.880]  第八節說
[00:21:54.880 --> 00:21:58.680]  就是有能有力的耶和華
[00:21:58.680 --> 00:22:02.680]  在戰場上有能的耶和華
[00:22:02.680 --> 00:22:03.880]  誰是榮耀的王?
[00:22:03.880 --> 00:22:06.680]  就是那個經常作戰得勝
[00:22:06.680 --> 00:22:10.680]  在戰場上一直得勝
[00:22:10.680 --> 00:22:12.080]  海船的王
[00:22:12.080 --> 00:22:13.480]  他就是榮耀的王
[00:22:13.480 --> 00:22:15.280]  然後到了第十節
[00:22:15.280 --> 00:22:17.280]  就是那個高潮
[00:22:17.280 --> 00:22:20.280]  榮耀的王是誰呢?
[00:22:20.280 --> 00:22:23.080]  萬軍的耶和華
[00:22:23.080 --> 00:22:27.080]  他是榮耀的王
[00:22:27.080 --> 00:22:31.080]  好像一首很偉大的樂章
[00:22:31.080 --> 00:22:33.080]  他將要結束的時候
[00:22:33.080 --> 00:22:36.080]  那個作曲家將很多的音符
[00:22:36.080 --> 00:22:38.080]  將很多種樂器放進去
[00:22:38.080 --> 00:22:41.080]  有時候我聽一些交響樂
[00:22:41.080 --> 00:22:44.080]  最後結束的時候那個高潮部分
[00:22:44.080 --> 00:22:47.080]  我以為一聲就完了
[00:22:47.080 --> 00:22:49.080]  原來沒完繼續又有
[00:22:49.080 --> 00:22:51.080]  一直很震撼
[00:22:51.080 --> 00:22:55.080]  整幾分鐘都是很響
[00:22:55.080 --> 00:22:57.080]  很勁的音樂
[00:22:57.080 --> 00:23:00.080]  叫你的心充滿震盪
[00:23:00.080 --> 00:23:04.080]  所以詩篇二十四篇我喜歡
[00:23:04.080 --> 00:23:06.080]  因為最後結束的時候
[00:23:06.080 --> 00:23:09.080]  將我們帶到高峰
[00:23:09.080 --> 00:23:11.080]  誰是榮耀的王?
[00:23:11.080 --> 00:23:15.080]  就是那位得勝的耶和華
[00:23:15.080 --> 00:23:17.080]  萬軍的耶和華
[00:23:17.080 --> 00:23:19.080]  Host of Host
[00:23:19.080 --> 00:23:23.080]  一位不斷率領我們跨勝的神
[00:23:23.080 --> 00:23:27.080]  他是萬軍的耶和華
[00:23:27.080 --> 00:23:29.080]  各位親愛的弟兄姊妹
[00:23:29.080 --> 00:23:32.080]  讓我們更深入去讀聖經
[00:23:32.080 --> 00:23:34.080]  讓聖經每一句話
[00:23:34.080 --> 00:23:37.080]  都可以向我們說話
[00:23:37.080 --> 00:23:42.080]  你的人生以什麼為中心?
[00:23:42.080 --> 00:23:46.080]  以什麼為活著的目的?
[00:23:46.080 --> 00:23:50.080]  如果詩篇二十二篇
[00:23:50.080 --> 00:23:54.080]  你就是一個仰望倚靠他
[00:23:54.080 --> 00:23:57.080]  呼求他的人生
[00:23:57.080 --> 00:24:00.080]  如果你是以詩篇二十三篇
[00:24:00.080 --> 00:24:04.080]  你就是一個投靠目者
[00:24:04.080 --> 00:24:07.080]  仰望目者
[00:24:07.080 --> 00:24:09.080]  給你人生的帶領
[00:24:09.080 --> 00:24:11.080]  人生不同的引導
[00:24:11.080 --> 00:24:14.080]  如果詩篇二十四篇
[00:24:14.080 --> 00:24:18.080]  你就是一個敬拜讚美的人生
[00:24:18.080 --> 00:24:20.080]  你的人生裏面
[00:24:20.080 --> 00:24:22.080]  充滿了讚美
[00:24:22.080 --> 00:24:24.080]  充滿了喜樂
[00:24:24.080 --> 00:24:26.080]  每朝早一起來
[00:24:26.080 --> 00:24:28.080]  你就親近神
[00:24:28.080 --> 00:24:30.080]  敬拜讚美神
[00:24:30.080 --> 00:24:32.080]  求主幫助我們
[00:24:32.080 --> 00:24:34.080]  叫我們的人生
[00:24:34.080 --> 00:24:37.080]  都能夠討神的喜悅
[00:24:37.080 --> 00:24:40.080]  願天父賜福給各位
