
[00:00:00.000 --> 00:00:03.000]  親愛的弟兄姊妹主內 平安
[00:21:40.000 --> 00:21:42.000]  因為大家都是姊妹
[00:21:42.000 --> 00:21:46.000]  我記得當時我在母會的時候
[00:21:46.000 --> 00:21:49.000]  我自己都還未入神學院裡去侍奉
[00:21:49.000 --> 00:21:51.000]  而婉子在教會裡
[00:21:51.000 --> 00:21:54.000]  其實她都是參與一些文字侍宮的工作
[00:21:54.000 --> 00:21:56.000]  我記得我第一次聽他們分享
[00:21:56.000 --> 00:21:57.000]  他們有感動
[00:21:57.000 --> 00:22:00.000]  想成為宣教士的時候
[00:22:00.000 --> 00:22:03.000]  我自己都有些擔心和懷疑
[00:22:03.000 --> 00:22:05.000]  因為婉子的性格是很內向
[00:22:05.000 --> 00:22:07.000]  很沉靜的
[00:22:07.000 --> 00:22:10.000]  我和我心目中對宣教士的一些形象
[00:22:10.000 --> 00:22:13.000]  那個感覺是很不同
[00:22:13.000 --> 00:22:15.000]  但是經過這麼多年
[00:22:15.000 --> 00:22:18.000]  我看見神很奇妙地帶領他們
[00:22:18.000 --> 00:22:19.000]  他們去做的就是
[00:22:19.000 --> 00:22:24.000]  只是默默耕耘在聖經翻譯的工作
[00:22:24.000 --> 00:22:28.000]  威克利夫的翻譯會裡去做一些翻譯工作
[00:22:28.000 --> 00:22:30.000]  更加令我佩服的就是
[00:22:30.000 --> 00:22:32.000]  他們竟然有這麼大的勇氣
[00:22:32.000 --> 00:22:38.000]  神讓他們在戰火郵輪的南蘇丹裡服事
[00:22:38.000 --> 00:22:41.000]  知道當中實在是很不容易
[00:22:41.000 --> 00:22:45.000]  我們唯一可以做的就是默默地為他們祈禱
[00:22:45.000 --> 00:22:49.000]  但是他們的生命都成為我們教會弟兄姊妹裡
[00:22:49.000 --> 00:22:52.000]  眾人的激勵
[00:22:52.000 --> 00:22:57.000]  弟兄姊妹其實主是不斷去呼喚
[00:22:57.000 --> 00:22:59.000]  那些跟從祂的門徒
[00:22:59.000 --> 00:23:01.000]  正如過往聶牧師所說
[00:23:01.000 --> 00:23:06.000]  去遵行大使命和大誡命
[00:23:06.000 --> 00:23:09.000]  好像阿居拉和伯幾拉這一對夫婦
[00:23:09.000 --> 00:23:13.000]  成為毀身侍奉能幹的工人
[00:23:13.000 --> 00:23:15.000]  我不知道你有沒有想過
[00:23:15.000 --> 00:23:19.000]  你能夠為主做些什麼呢?
[00:23:19.000 --> 00:23:21.000]  我想最起碼的是
[00:23:21.000 --> 00:23:27.000]  你可以為傳道人和宣教士去祈禱
[00:23:27.000 --> 00:23:32.000]  保羅他都很需要這對夫婦成為他很大的支持
[00:23:32.000 --> 00:23:34.000]  同樣我們一班的傳道人
[00:23:34.000 --> 00:23:37.000]  我們都承認我們都有我們身體上
[00:23:37.000 --> 00:23:39.000]  或者各樣的軟弱
[00:23:39.000 --> 00:23:46.000]  我們都很需要弟兄姊妹去用禱告去支持和幫助我們
[00:23:46.000 --> 00:23:51.000]  你也可以在你的職場上去衷心見證主
[00:23:51.000 --> 00:23:53.000]  阿居拉和伯幾拉他們
[00:23:53.000 --> 00:23:55.000]  如果從現代的角度去看
[00:23:55.000 --> 00:23:58.000]  他們就好像職場的宣教士
[00:23:58.000 --> 00:24:00.000]  大職的傳道人那樣
[00:24:00.000 --> 00:24:03.000]  不過當時來說他們只是很平凡
[00:24:03.000 --> 00:24:07.000]  很愛主熱心服侍神的人
[00:24:07.000 --> 00:24:09.000]  以往我們說到海外宣傳
[00:24:09.000 --> 00:24:11.000]  海外猜傳
[00:24:11.000 --> 00:24:14.000]  我們可能會聯想到去跨文化的宣教
[00:24:14.000 --> 00:24:16.000]  福音未及的地方
[00:24:16.000 --> 00:24:21.000]  不過近年因為全球散聚的現象
[00:24:21.000 --> 00:24:23.000]  如果大家有聽過這些講座
[00:24:23.000 --> 00:24:28.000]  或者星期二聯牧師的宣教課程
[00:24:28.000 --> 00:24:30.000]  我們會知道理念就是
[00:24:30.000 --> 00:24:32.000]  指赤宣教那種理念
[00:24:32.000 --> 00:24:35.000]  提醒我們宣教其實可以近在指赤
[00:24:35.000 --> 00:24:38.000]  就像香港這個多元族裔
[00:24:38.000 --> 00:24:41.000]  多元文化多元信仰的城市
[00:24:41.000 --> 00:24:43.000]  我們都可以隨時隨地
[00:24:43.000 --> 00:24:47.000]  每時每刻去參與宣教的侍奉
[00:24:47.000 --> 00:24:49.000]  遠方當然有未得之民
[00:24:49.000 --> 00:24:51.000]  我們仍然需要努力
[00:24:51.000 --> 00:24:55.000]  裝備猜派支持宣教士
[00:24:55.000 --> 00:24:57.000]  但是近在指赤
[00:24:57.000 --> 00:25:01.000]  眼前的社區職場或者你家
[00:25:01.000 --> 00:25:05.000]  都可能仍然有未信主的人
[00:25:05.000 --> 00:25:07.000]  需要耶穌的福音
[00:25:07.000 --> 00:25:12.000]  我自己都曾經用過請過印傭
[00:25:12.000 --> 00:25:17.000]  我都曾經試過向家中的印傭去傳福音
[00:25:17.000 --> 00:25:21.000]  雖然都有少少語言上的限制
[00:25:21.000 --> 00:25:24.000]  我曾經有個印傭英文比較好的
[00:25:24.000 --> 00:25:26.000]  我就用英文去跟她分享
[00:25:26.000 --> 00:25:28.000]  有個印傭她廣東話比較好的
[00:25:28.000 --> 00:25:32.000]  我就嘗試用廣東話去跟她分享
[00:25:32.000 --> 00:25:34.000]  其實印傭一些回教徒
[00:25:34.000 --> 00:25:36.000]  其實他們的可蘭經
[00:25:36.000 --> 00:25:39.000]  有很多部份跟我們聖經的舊約
[00:25:39.000 --> 00:25:40.000]  其實是很相似的
[00:25:40.000 --> 00:25:42.000]  所以有很多聖經的名字
[00:25:42.000 --> 00:25:43.000]  其實他們都是認識的
[00:25:43.000 --> 00:25:47.000]  其實他們也都認識耶穌的名字
[00:25:47.000 --> 00:25:49.000]  只不過他們不知道耶穌是救主
[00:25:49.000 --> 00:25:53.000]  他們只是視耶穌為一個先知
[00:25:53.000 --> 00:25:55.000]  就好像無可物德一樣
[00:25:55.000 --> 00:25:58.000]  我都曾經邀請我家中的印傭
[00:25:58.000 --> 00:26:00.000]  邀請她的朋友
[00:26:00.000 --> 00:26:05.000]  陪她們一起去印傭的教會裏
[00:26:05.000 --> 00:26:08.000]  神讓我們在不同的環境
[00:26:08.000 --> 00:26:10.000]  遇到不同的人
[00:26:10.000 --> 00:26:12.000]  不同的事
[00:26:12.000 --> 00:26:15.000]  如果我們去遵守大使命
[00:26:15.000 --> 00:26:16.000]  大誡命的時候
[00:26:16.000 --> 00:26:20.000]  我們就能夠成為神的工人
[00:26:20.000 --> 00:26:22.000]  最後我想邀請弟兄姊妹
[00:26:22.000 --> 00:26:26.000]  翻開哥倫多前書十五章
[00:26:26.000 --> 00:26:36.000]  聖經的二百二十九頁
[00:26:36.000 --> 00:26:43.000]  哥倫多前書十五章五十八節
[00:26:43.000 --> 00:26:44.000]  我想請弟兄姊妹
[00:26:44.000 --> 00:26:49.000]  一起去重讀這一節的經文
[00:26:49.000 --> 00:26:51.000]  哥倫多前書十五章五十八節
[00:26:51.000 --> 00:26:53.000]  預備起
[00:26:53.000 --> 00:26:56.000]  所以我親愛的弟兄們
[00:26:56.000 --> 00:27:00.000]  你們務要堅固不可搖動
[00:27:00.000 --> 00:27:03.000]  常常竭力多作主攻
[00:27:03.000 --> 00:27:06.000]  因為知道你們的勞苦
[00:27:06.000 --> 00:27:11.000]  在主裏面不是徒然的
[00:27:11.000 --> 00:27:19.000]  我們一起同心低頭祈禱
[00:27:19.000 --> 00:27:22.000]  親愛的主我們懇求你
[00:27:22.000 --> 00:27:25.000]  藉著你自己的工人
[00:27:25.000 --> 00:27:29.000]  你的見證去激勵我們
[00:27:29.000 --> 00:27:33.000]  幫助我們好好去裝備自己
[00:27:33.000 --> 00:27:36.000]  幫助我們能夠有那個心智
[00:27:36.000 --> 00:27:39.000]  願意去參與去侍奉
[00:27:39.000 --> 00:27:40.000]  親愛的天父
[00:27:40.000 --> 00:27:42.000]  我們盼望我們在家裏
[00:27:42.000 --> 00:27:45.000]  在工作的環境
[00:27:45.000 --> 00:27:46.000]  或者在侍奉上
[00:27:46.000 --> 00:27:48.000]  我們能夠取得平衡
[00:27:48.000 --> 00:27:50.000]  以致我們能夠無論在家庭
[00:27:50.000 --> 00:27:53.000]  教會或者職場上
[00:27:53.000 --> 00:27:56.000]  我們都能夠為你作見證
[00:27:56.000 --> 00:27:58.000]  親愛的主求你幫助我們
[00:27:58.000 --> 00:28:00.000]  用你的愛去激勵我們
[00:28:00.000 --> 00:28:02.000]  以致我們願意去開口
[00:28:02.000 --> 00:28:06.000]  去分享神的恩典和福音
[00:28:06.000 --> 00:28:08.000]  盼望我們的家人朋友同事
[00:28:08.000 --> 00:28:10.000]  都能夠從我們的身上
[00:28:10.000 --> 00:28:14.000]  去看見主耶穌基督你自己的作為
[00:28:14.000 --> 00:28:17.000]  懇求聖靈加添我們的信心和愛心
[00:28:17.000 --> 00:28:21.000]  使我們信心兼顧為主作供
[00:28:21.000 --> 00:28:24.000]  有愛心去愛主愛人
[00:28:24.000 --> 00:28:27.000]  成為神的喜悅能幹的工人
[00:28:27.000 --> 00:28:30.000]  我們祈禱奉主耶穌基督性命求
[00:28:30.000 --> 00:28:31.000]  阿門
