
[00:00:00.000 --> 00:00:02.040]  在過去的一個多月
[00:24:09.340 --> 00:24:12.340]  如果你看聖經的時候
[00:24:12.340 --> 00:24:14.340]  希律對施贈約翰
[00:24:14.340 --> 00:24:16.340]  是敬畏他
[00:24:16.340 --> 00:24:18.340]  保護他
[00:24:18.340 --> 00:24:21.340]  是聽他的講論
[00:24:21.340 --> 00:24:25.340]  甚至是照著走過
[00:24:25.340 --> 00:24:30.340]  他是知道約翰是來自上帝的
[00:24:30.340 --> 00:24:32.340]  他是一個聖人
[00:24:33.340 --> 00:24:35.340]  他其實心裡明白
[00:24:35.340 --> 00:24:40.340]  約翰對他說的話是真的
[00:24:40.340 --> 00:24:43.340]  約翰對他
[00:24:43.340 --> 00:24:46.340]  其實勾起他對上主的渴慕
[00:24:46.340 --> 00:24:50.340]  對道德標準的渴求
[00:24:50.340 --> 00:24:55.340]  然而他被罪惡困住了
[00:24:55.340 --> 00:24:57.340]  他明白
[00:24:57.340 --> 00:25:00.340]  他心裡明白道理
[00:25:00.340 --> 00:25:02.340]  他知道耶穌
[00:25:02.340 --> 00:25:05.340]  他知道自己所犯的錯
[00:25:05.340 --> 00:25:11.340]  但是他被罪惡深重
[00:25:11.340 --> 00:25:14.340]  被重重的罪惡所包圍
[00:25:14.340 --> 00:25:18.340]  他無法爭取這種枷鎖
[00:25:18.340 --> 00:25:21.340]  在這個時間
[00:25:21.340 --> 00:25:23.340]  他聽見耶穌
[00:25:23.340 --> 00:25:26.340]  他又想起施贈約翰的事
[00:25:26.340 --> 00:25:28.340]  對他說的話
[00:25:29.340 --> 00:25:34.340]  但是他仍然沉醉於言樂當中
[00:25:34.340 --> 00:25:38.340]  他仍然沉醉於言樂
[00:25:38.340 --> 00:25:40.340]  這種言迴
[00:25:40.340 --> 00:25:43.340]  這種灑落的處境當中
[00:25:43.340 --> 00:25:45.340]  所以最後
[00:25:45.340 --> 00:25:47.340]  他將一件錯事更加錯
[00:25:47.340 --> 00:25:51.340]  他將約翰收監了
[00:25:51.340 --> 00:25:53.340]  但是他在言樂當中
[00:25:53.340 --> 00:25:57.340]  他作出一個不可思議的決定
[00:26:00.340 --> 00:26:04.340]  他就讓希羅底的女兒來求他
[00:26:04.340 --> 00:26:06.340]  他太快樂了
[00:26:06.340 --> 00:26:09.340]  他說你求我什麼我都會給你
[00:26:09.340 --> 00:26:14.340]  希羅底要殺施贈約翰
[00:26:14.340 --> 00:26:20.340]  於是他就要施贈約翰的頭
[00:26:20.340 --> 00:26:26.340]  因為面對心知道真理
[00:26:27.340 --> 00:26:29.340]  面對真理
[00:26:29.340 --> 00:26:32.340]  以一種逃避的方法
[00:26:32.340 --> 00:26:34.340]  他沒有正視耶穌
[00:26:34.340 --> 00:26:36.340]  來到你的世間裡面
[00:26:36.340 --> 00:26:39.340]  耶穌究竟對一個人有什麼意義
[00:26:39.340 --> 00:26:43.340]  他仍然沉醉於言樂
[00:26:43.340 --> 00:26:46.340]  沉醉於舞蹈當中
[00:26:46.340 --> 00:26:50.340]  他更加罪惡深遠
[00:26:50.340 --> 00:26:55.340]  就被要求拿去施贈約翰的頭
[00:26:58.340 --> 00:27:00.340]  這個就是
[00:27:00.340 --> 00:27:03.340]  我們在面對真理
[00:27:03.340 --> 00:27:06.340]  在真理當中的生活的時候
[00:27:06.340 --> 00:27:09.340]  我們有沒有勇氣
[00:27:09.340 --> 00:27:13.340]  真的會面對改正糾正錯誤
[00:27:13.340 --> 00:27:17.340]  我們能夠在錯誤當中
[00:27:17.340 --> 00:27:19.340]  回轉過來
[00:27:19.340 --> 00:27:23.340]  去轉求耶穌的赦免
[00:27:23.340 --> 00:27:26.340]  祂的幫助
[00:27:28.340 --> 00:27:31.340]  最大的痛苦之極
[00:27:31.340 --> 00:27:33.340]  殺戮不絕
[00:27:33.340 --> 00:27:37.340]  最大的人民
[00:27:37.340 --> 00:27:39.340]  對西方的記者
[00:27:39.340 --> 00:27:42.340]  說了一句很震撼的話
[00:27:42.340 --> 00:27:47.340]  Your silence is killing us
[00:27:47.340 --> 00:27:50.340]  他對西方的傳媒
[00:27:50.340 --> 00:27:53.340]  對西方的社會說
[00:27:53.340 --> 00:27:56.340]  如果我們仍然沉默的話
[00:27:56.340 --> 00:28:00.340]  就是幫助殺害我們
[00:28:00.340 --> 00:28:02.340]  其實是同意
[00:28:02.340 --> 00:28:07.340]  或者是默默地讓政府去殺害人民
[00:28:07.340 --> 00:28:10.340]  所以你們出聲
[00:28:10.340 --> 00:28:13.340]  Your silence is killing us
[00:28:13.340 --> 00:28:19.340]  就在血流滿城的時候
[00:28:19.340 --> 00:28:23.340]  最大的人民祈求
[00:28:23.340 --> 00:28:25.340]  不要再沉默了
[00:28:27.340 --> 00:28:31.340]  捷克前總統哈維爾
[00:28:31.340 --> 00:28:34.340]  曾經寫過一封信
[00:28:34.340 --> 00:28:37.340]  給他國家的總書記
[00:28:37.340 --> 00:28:40.340]  他說
[00:28:40.340 --> 00:28:44.340]  因為政權本身也受自己方圓所困
[00:28:44.340 --> 00:28:48.340]  所以他一定要偽造一切
[00:28:48.340 --> 00:28:50.340]  他偽造過去
[00:28:50.340 --> 00:28:52.340]  偽造現在
[00:28:52.340 --> 00:28:54.340]  偽造未來
[00:28:54.340 --> 00:28:57.340]  他假設
[00:28:57.340 --> 00:28:59.340]  沒有無孔不入
[00:28:59.340 --> 00:29:02.340]  胡作非為的軍警力量
[00:29:02.340 --> 00:29:04.340]  假裝尊重人權
[00:29:04.340 --> 00:29:06.340]  假裝沒有迫害
[00:29:06.340 --> 00:29:10.340]  假裝不怕一切
[00:29:10.340 --> 00:29:15.340]  假裝從來沒有假裝任何東西
[00:29:15.340 --> 00:29:18.340]  如果一個社會
[00:29:18.340 --> 00:29:20.340]  大眾都沉默
[00:29:20.340 --> 00:29:25.340]  真的會形成一個完全黑暗的世界
[00:29:25.340 --> 00:29:31.340]  所以哈維爾提供一個解決的方法
[00:29:31.340 --> 00:29:35.340]  他說真話活在真理
[00:29:35.340 --> 00:29:38.340]  在真理中生活
[00:29:38.340 --> 00:29:42.340]  我們面對這個虛假的
[00:29:42.340 --> 00:29:44.340]  今天的社會
[00:29:44.340 --> 00:29:48.340]  我們面對一個虛假的政府
[00:29:48.340 --> 00:29:51.340]  面對這種虛假的秩序
[00:29:51.340 --> 00:29:53.340]  哈維爾他教我們
[00:29:53.340 --> 00:29:56.340]  Living in truth
[00:29:56.340 --> 00:29:59.340]  在真理當中生活
[00:29:59.340 --> 00:30:03.340]  他說面對這個虛假詞令織成的秩序
[00:30:03.340 --> 00:30:06.340]  人要真誠地生活
[00:30:06.340 --> 00:30:09.340]  真誠地思考和說話
[00:30:09.340 --> 00:30:13.340]  大聲說出自己相信的東西
[00:30:13.340 --> 00:30:17.340]  並且要繼續說下去
[00:30:18.340 --> 00:30:20.340]  頂枕無憂
[00:30:20.340 --> 00:30:23.340]  我們就是在今天這個世代裏面
[00:30:23.340 --> 00:30:26.340]  去秉承這種生活
[00:30:26.340 --> 00:30:29.340]  好像約翰的書朕約翰的說話
[00:30:29.340 --> 00:30:32.340]  去衝破這個朕
[00:30:32.340 --> 00:30:35.340]  沮喪正直的一個世代
[00:30:35.340 --> 00:30:38.340]  今天我們要Living in truth
[00:30:38.340 --> 00:30:41.340]  去面對這個世界
[00:30:41.340 --> 00:30:46.340]  在彼得前書二章九節
[00:30:46.340 --> 00:30:50.340]  他說唯有你們是被揀選的族類
[00:30:50.340 --> 00:30:52.340]  是有君尊的祭祀
[00:30:52.340 --> 00:30:54.340]  是聖潔的國度
[00:30:54.340 --> 00:30:56.340]  是屬神的子民
[00:30:56.340 --> 00:30:58.340]  要叫你們宣揚那位
[00:30:58.340 --> 00:31:00.340]  召你們出黑暗
[00:31:00.340 --> 00:31:02.340]  入奇妙
[00:31:02.340 --> 00:31:05.340]  光明者的美德
[00:31:05.340 --> 00:31:09.340]  今天我們就肩負這個責任
[00:31:09.340 --> 00:31:11.340]  1960年
[00:31:11.340 --> 00:31:17.340]  東德有位詩人寫了一首這樣的詩
[00:31:17.340 --> 00:31:20.340]  他對時代充耳不聞
[00:31:20.340 --> 00:31:25.340]  對當前事件視若無睹
[00:31:25.340 --> 00:31:30.340]  對自己所知的三針其口
[00:31:30.340 --> 00:31:32.340]  將獨活下來
[00:31:32.340 --> 00:31:35.340]  行全道路
[00:31:35.340 --> 00:31:40.340]  然而非得保留一個條件不可
[00:31:40.340 --> 00:31:43.340]  要如此獨活
[00:31:43.340 --> 00:31:50.340]  必得有一副鐵石心腸
[00:31:50.340 --> 00:31:56.340]  但願我們每個人都不是
[00:31:56.340 --> 00:32:02.340]  但願我們每個人都不會懷有鐵石心腸
[00:32:02.340 --> 00:32:04.340]  這一個心
[00:32:04.340 --> 00:32:07.340]  我們一起禱告
[00:32:07.340 --> 00:32:10.340]  這一個天父幫助我們
[00:32:10.340 --> 00:32:13.340]  幫助我們活在這個世間裏面
[00:32:13.340 --> 00:32:17.340]  就是一盞明燈
[00:32:17.340 --> 00:32:20.340]  讓我們有你一份責任
[00:32:20.340 --> 00:32:22.340]  有你一份能力
[00:32:22.340 --> 00:32:25.340]  有聖靈的幫助
[00:32:25.340 --> 00:32:28.340]  願望你禱告奉耶穌的名
[00:32:28.340 --> 00:32:29.340]  阿門
